SPK_SPKC03a (exci),SPK_SPKC09a (exc),SPK_SPKC12a (inhi),SPK_SPKC15a (inhi)
106.182025,141.072225,118.5876,143.6807
106.1898,141.09345,118.6082,143.711825
106.2044,141.10535,118.61725,143.7552
106.225225,141.11255,118.635075,143.784575
106.2318,141.135325,118.662225,143.8116
106.23945,141.140125,118.683825,143.847925
106.264475,141.1465,118.706225,143.852025
106.273075,141.152625,118.72575,143.939975
106.2906,141.185075,118.755025,143.9538
106.2974,141.224675,118.776275,143.95915
106.3012,141.248275,118.815825,143.9781
106.312425,141.2849,118.835875,144.020225
106.314275,141.3006,118.859525,144.039825
106.318875,141.311325,118.8766,144.0699
106.3291,141.3294,118.8933,144.09575
106.340725,141.3464,118.907975,144.123975
106.35065,141.3792,118.92115,144.1523
106.373175,141.398,118.944425,144.19185
106.3964,141.4555,118.969275,144.21635
106.421125,141.4934,118.990225,144.224175
106.442975,141.510275,119.008225,144.256075
106.48,141.535825,119.030575,144.28025
106.495175,141.549425,119.0612,144.28475
106.509075,141.59605,119.095375,144.307375
106.526425,141.638,119.12155,144.34485
106.542175,141.653725,119.13545,144.36765
106.557375,141.66605,119.151775,144.4518
106.56905,141.689525,119.170425,144.47255
106.586025,141.70015,119.194975,144.506725
106.60405,141.70945,119.20695,144.5383
106.616975,141.715175,119.2206,144.5568
106.626525,141.7205,119.231975,144.585675
106.63845,141.72675,119.247275,144.613925
106.66305,141.7455,119.2735,144.650175
106.671175,141.75375,119.310375,144.677125
106.686,141.76345,119.3273,144.705475
106.7006,141.7933,119.35145,144.728375
106.715575,141.827525,119.378275,144.7424
106.7272,141.863725,119.3939,144.7858
106.747725,141.9088,119.42855,144.808
106.767375,141.96215,119.4569,144.872475
106.782225,142.002725,119.484875,144.898575
106.798275,142.08095,119.5179,144.928225
106.813575,142.0977,119.5304,144.973125
106.828925,142.11085,119.546075,144.99675
106.8464,142.1164,119.579375,145.0213
106.860175,142.1411,119.61255,145.0756
106.875525,142.1469,119.628875,145.104475
106.88575,142.152525,119.64045,145.121
106.89585,142.166825,119.657,145.12295
106.903975,142.190675,119.686275,145.147325
106.9146,142.242375,119.7085,145.17585
106.92325,142.26855,119.7461,145.200725
106.93565,142.308925,119.747375,145.21075
106.947475,142.3595,119.755775,145.2309
106.952925,142.38575,119.76595,145.23925
106.964375,142.414625,119.80875,145.269775
106.9703,142.4481,119.83325,145.296575
106.9763,142.458675,119.86175,145.323475
106.98285,142.51055,119.882125,145.32995
106.992825,142.5364,119.9099,145.35575
107.002875,142.550225,119.929425,145.387725
107.01015,142.5735,119.965,145.42155
107.030925,142.580925,119.99395,145.446025
107.0584,142.597025,120.049925,145.465625
107.08965,142.606675,120.0765,145.47585
107.110625,142.61985,120.093225,145.504
107.1344,142.627725,120.2106,145.542025
107.15135,142.63365,120.2318,145.557375
107.16445,142.660825,120.2691,145.59185
107.18845,142.679325,120.286375,145.619225
107.200625,142.688225,120.30045,145.6503
107.22265,142.698825,120.325525,145.674075
107.236775,142.7068,120.357425,145.705775
107.2626,142.728475,120.387875,145.72445
107.28265,142.760325,120.428075,145.750275
107.297375,142.775225,120.438775,145.7825
107.322025,142.7913,120.4683,145.804475
107.33335,142.815925,120.49115,145.8147
107.3502,142.827725,120.543025,145.841925
107.372675,142.8717,120.5706,145.85295
107.38535,142.903175,120.611125,145.8848
107.4045,142.925425,120.6338,145.9148
107.414725,142.9422,120.708275,145.943225
107.4351,142.9543,120.7305,145.97805
107.453775,142.973625,120.74875,146.00935
107.469625,142.993425,120.767125,146.047125
107.49325,143.00335,120.7902,146.08155
107.51695,143.0285,120.8379,146.101575
107.529825,143.03725,120.859725,146.102875
107.544775,143.04195,120.895425,146.1495
107.5758,143.07675,120.93385,146.18025
107.58865,143.102475,120.97855,146.204225
107.602425,143.13925,120.996375,146.2288
107.61135,143.182575,121.029125,146.25405
107.621125,143.213825,121.048075,146.2733
107.626475,143.2919,121.084525,146.29515
107.633725,143.30935,121.1185,146.325025
107.63985,143.342875,121.143325,146.351875
107.647825,143.37255,121.203525,146.38835
107.6548,143.390525,121.2309,146.42645
107.66745,143.3994,121.24485,146.4275
107.687275,143.40855,121.255025,146.4594
107.7127,143.414775,121.2679,146.52125
107.7373,143.42195,121.27275,146.5557
107.7588,143.429225,121.28105,146.5905
107.777475,143.43515,121.347975,146.617725
107.8048,143.4521,121.3715,146.65145
107.8185,143.46515,121.378325,146.686525
107.8394,143.4865,121.383625,146.719275
107.851675,143.536725,121.409575,146.75405
107.8671,143.57155,121.431,146.767425
107.877575,143.607325,121.4542,146.7764
107.892025,143.689775,121.4913,146.80255
107.9156,143.706775,121.514475,146.84015
107.941475,143.72965,121.538575,146.8668
107.959325,143.741725,121.562,146.898075
107.973325,143.767575,121.61805,146.961225
107.990575,143.802775,121.66445,146.99485
108.025225,143.8217,121.6935,147.032725
108.0492,143.844275,121.7234,147.05725
108.0712,143.8572,121.77985,147.077425
108.0843,143.866375,121.797175,147.115925
108.109575,143.870525,121.812625,147.15885
108.128575,143.8795,121.839525,147.18875
108.165725,143.89005,121.87645,147.2313
108.19035,143.896125,121.9139,147.271875
108.202875,143.9196,121.93505,147.306025
108.21585,143.9394,121.96245,147.337
108.227025,143.989725,121.99165,147.37005
108.247575,144.023025,122.013275,147.408325
108.265475,144.053875,122.0241,147.44715
108.283075,144.100775,122.0652,147.47915
108.298225,144.142375,122.088575,147.5133
108.315325,144.163275,122.11025,147.5479
108.3344,144.1921,122.1438,147.617625
108.3505,144.216175,122.1686,147.642375
108.368325,144.2363,122.215075,147.66855
108.3896,144.27625,122.2409,147.702
108.407475,144.328025,122.2576,147.703675
108.414575,144.37235,122.2752,147.7441
108.437475,144.3911,122.300225,147.763175
108.4563,144.416075,122.3372,147.79825
108.476875,144.458575,122.36465,147.826475
108.501925,144.4884,122.3964,147.875425
108.51435,144.513425,122.41745,147.9029
108.52745,144.539325,122.43995,147.93315
108.5439,144.54815,122.470775,147.95455
108.569,144.559475,122.49415,148.0177
108.583825,144.574225,122.523125,148.046775
108.60425,144.578875,122.559525,148.085075
108.62375,144.590825,122.575775,148.1288
108.635725,144.5996,122.60835,148.1844
108.652325,144.626475,122.6212,148.262575
108.678275,144.634375,122.644175,148.288275
108.686275,144.66495,122.66585,148.36055
108.694575,144.719125,122.707225,148.389575
108.711225,144.77645,122.719925,148.42085
108.723175,144.807375,122.746425,148.44615
108.73075,144.831775,122.779975,148.46845
108.757325,144.897875,122.793725,148.50545
108.771175,144.9482,122.8293,148.533275
108.78135,144.9661,122.855275,148.5729
108.789125,144.990175,122.872925,148.591925
108.81075,145.003825,122.9236,148.6322
108.81685,145.019875,122.948175,148.683775
108.82915,145.0303,122.975975,148.71875
108.8366,145.038275,122.990225,148.75665
108.853125,145.069925,123.013375,148.79525
108.8672,145.09285,123.055925,148.845475
108.901225,145.11025,123.0853,148.88405
108.926125,145.133275,123.10605,148.893425
108.9491,145.1555,123.1242,148.914125
108.9749,145.1866,123.158925,148.9326
108.990775,145.2301,123.1689,148.9752
109.0011,145.25145,123.202525,149.0155
109.0129,145.30065,123.217575,149.0452
109.0178,145.314875,123.273775,149.08105
109.02935,145.32955,123.28225,149.12015
109.03875,145.347325,123.31635,149.122825
109.047575,145.355525,123.3536,149.158575
109.053525,145.38285,123.3858,149.177425
109.0728,145.4124,123.41065,149.226475
109.076775,145.459025,123.44705,149.254875
109.099675,145.4755,123.49155,149.28915
109.11155,145.506425,123.5089,149.315825
109.1295,145.53,123.536875,149.35545
109.1438,145.562225,123.5564,149.395425
109.161075,145.5857,123.589825,149.4283
109.176,145.61035,123.615975,149.44115
109.18485,145.627875,123.641825,149.46385
109.197,145.6474,123.6743,149.49455
109.204575,145.6567,123.7013,149.524225
109.217,145.67375,123.723925,149.556375
109.233775,145.706525,123.75225,149.5717
109.2432,145.723475,123.771125,149.657225
109.2521,145.7388,123.8092,149.6793
109.263175,145.776875,123.84365,149.71075
109.27115,145.811975,123.9026,149.741525
109.278425,145.841025,123.926175,149.767
109.300975,145.87765,123.9565,149.7996
109.318375,145.90525,123.983475,149.817375
109.333525,145.9353,124.02425,149.871375
109.345425,145.9764,124.0364,149.8924
109.36005,146.015025,124.07095,149.9333
109.379475,146.057175,124.103025,149.96315
109.39475,146.076125,124.11635,149.969025
109.4105,146.108325,124.15075,150.019225
109.43345,146.13785,124.1586,150.056025
109.44705,146.152925,124.1883,150.07655
109.46675,146.169725,124.1969,150.12085
109.4867,146.182075,124.226525,150.167875
109.513,146.19375,124.24265,150.209375
109.539325,146.25365,124.263775,150.2422
109.55675,146.284125,124.285775,150.27185
109.587525,146.329575,124.3004,150.3082
109.604975,146.391075,124.333725,150.342775
109.61325,146.43375,124.360575,150.38395
109.6257,146.5104,124.38815,150.40315
109.64475,146.52815,124.411425,150.4344
109.646825,146.55775,124.440975,150.523125
109.668625,146.59045,124.4739,150.58435
109.6949,146.607475,124.5017,150.611525
109.712275,146.624625,124.527975,150.645875
109.731275,146.650825,124.5409,150.671075
109.7511,146.703,124.553425,150.6984
109.7666,146.726525,124.60875,150.7327
109.7887,146.752325,124.638225,150.7944
109.803775,146.8165,124.65855,150.815425
109.813525,146.85355,124.678775,150.827375
109.817125,146.88505,124.704975,150.860275
109.8309,146.9133,124.723775,150.887825
109.8419,146.953925,124.74055,150.92105
109.857375,146.9978,124.7684,150.95985
109.866925,147.0224,124.77265,150.988825
109.8823,147.0452,124.797125,151.029275
109.909275,147.068875,124.8273,151.0681
109.950575,147.088225,124.8528,151.0897
109.97015,147.09955,124.884075,151.140525
109.985975,147.1317,124.90235,151.162525
110.0179,147.172425,124.9513,151.22065
110.042775,147.196025,124.97375,151.266125
110.0576,147.2231,124.988875,151.29205
110.07595,147.262425,124.99865,151.33075
110.1008,147.288175,125.009475,151.36025
110.119325,147.3097,125.02925,151.3753
110.1648,147.340275,125.039125,151.392825
110.183475,147.358175,125.067025,151.419575
110.203775,147.374,125.084175,151.441925
110.22345,147.38605,125.125725,151.48305
110.24065,147.414425,125.140625,151.50775
110.2634,147.441475,125.17285,151.546925
110.3041,147.468775,125.2236,151.602425
110.31515,147.495225,125.256,151.665
110.337075,147.52655,125.277825,151.71385
110.34985,147.549925,125.316225,151.74785
110.3791,147.57195,125.359525,151.7783
110.4103,147.616075,125.383725,151.80395
110.43085,147.637975,125.4092,151.81065
110.44695,147.79015,125.415125,151.84265
110.4607,147.8458,125.445,151.880575
110.4739,147.865675,125.4667,151.94645
110.500525,147.884675,125.498075,152.0168
110.521575,147.9097,125.5223,152.048625
110.54395,147.935125,125.536775,152.099825
110.5653,147.959,125.56355,152.1353
110.5801,147.991925,125.570025,152.171875
110.6132,148.00055,125.59845,152.20325
110.637225,148.0224,125.61785,152.22675
110.65825,148.04705,125.638,152.296125
110.681025,148.0981,125.657525,152.326075
110.695425,148.12705,125.715875,152.357975
110.71785,148.14935,125.75705,152.3956
110.73705,148.167225,125.788375,152.445
110.7795,148.19825,125.81075,152.486725
110.8007,148.215975,125.83425,152.511925
110.8129,148.230075,125.858275,152.567725
110.84075,148.2452,125.87735,152.589275
110.8599,148.268275,125.913075,152.621025
110.88475,148.2854,125.9576,152.658175
110.915025,148.3028,125.976725,152.67425
110.9419,148.329575,126.004325,152.707025
110.9588,148.344025,126.041275,152.7345
110.980125,148.3937,126.066225,152.765425
110.9985,148.4182,126.0905,152.7942
111.033025,148.453625,126.1092,152.83495
111.075225,148.492,126.1368,152.8826
111.100425,148.539825,126.156175,152.922675
111.139425,148.5559,126.1911,152.957025
111.165625,148.61175,126.221225,152.971725
111.20905,148.67335,126.2445,152.97285
111.239,148.71675,126.270175,153.0087
111.26465,148.7536,126.3073,153.067225
111.3318,148.778425,126.323925,153.1369
111.36755,148.811375,126.329975,153.165975
111.384625,148.826225,126.361575,153.187
111.40505,148.846125,126.39635,153.203375
111.43555,148.884975,126.4213,153.27355
111.46185,148.9083,126.4473,153.316475
111.489,148.925675,126.47075,153.3562
111.50545,148.964,126.476475,153.424975
111.521275,148.99695,126.522875,153.47185
111.5353,149.03375,126.55385,153.58005
111.556875,149.050825,126.5931,153.6217
111.569275,149.08195,126.617075,153.643675
111.5952,149.0947,126.63475,153.68565
111.615275,149.12395,126.669775,153.720725
111.6368,149.151125,126.694525,153.74005
111.679,149.16995,126.705975,153.771725
111.703125,149.201625,126.7275,153.806125
111.725875,149.22375,126.7624,153.834475
111.738025,149.237575,126.776275,153.8571
111.755325,149.28435,126.796,153.89215
111.767275,149.327575,126.83815,153.914475
111.77155,149.419875,126.87305,153.94185
111.7876,149.44195,126.87795,153.965725
111.8093,149.511175,126.905975,154.006525
111.833025,149.607,126.976425,154.044375
111.8617,149.637375,127.0173,154.08895
111.8747,149.65745,127.0336,154.137925
111.89665,149.677425,127.056575,154.1961
111.9232,149.71465,127.090475,154.23665
111.9412,149.806175,127.11335,154.300375
111.963625,149.87335,127.127375,154.31875
111.97835,149.96085,127.13805,154.338725
112.001425,150.04025,127.161825,154.37105
112.030125,150.063,127.1808,154.40075
112.051475,150.0941,127.20995,154.436975
112.06935,150.127225,127.23525,154.490875
112.100275,150.15035,127.27565,154.51605
112.14425,150.1999,127.2881,154.55055
112.154775,150.263175,127.3279,154.576775
112.166925,150.2938,127.35055,154.6102
112.18795,150.30795,127.38955,154.63145
112.20675,150.3593,127.41155,154.660325
112.2192,150.401775,127.444275,154.670775
112.237675,150.433,127.46575,154.679975
112.262,150.4933,127.5014,154.70385
112.27915,150.531475,127.525325,154.7299
112.3093,150.58555,127.557025,154.759825
112.3252,150.6118,127.582275,154.780375
112.35595,150.6442,127.62905,154.78575
112.3802,150.6732,127.657025,154.79475
112.4064,150.729925,127.711175,154.828925
112.428525,150.765225,127.72985,154.86195
112.451075,150.81505,127.7705,154.889125
112.4756,150.848175,127.792,154.91885
112.494675,150.884525,127.8128,154.943
112.512025,150.9346,127.8275,154.9911
112.534925,150.958775,127.857475,154.9941
112.55705,150.985625,127.89335,155.0185
112.574725,151.00865,127.922175,155.0634
112.596,151.026275,127.950625,155.095
112.6081,151.053125,127.975875,155.142175
112.6255,151.066,128.00715,155.175225
112.64205,151.100125,128.029975,155.210025
112.65455,151.17675,128.055525,155.244375
112.672725,151.1963,128.080575,155.25815
112.685025,151.216175,128.157175,155.293725
112.70065,151.24265,128.195575,155.318675
112.713,151.272925,128.22835,155.3353
112.73445,151.297325,128.231475,155.380475
112.761825,151.32265,128.25135,155.399375
112.783375,151.3714,128.2772,155.49255
112.844475,151.405375,128.317725,155.510075
112.877825,151.51565,128.32115,155.573575
112.910975,151.5697,128.339125,155.6081
112.958675,151.614325,128.385725,155.641875
112.987125,151.6529,128.41875,155.6799
113.029575,151.6658,128.451,155.71745
113.065275,151.76405,128.46795,155.74635
113.097575,151.792325,128.57015,155.800475
113.1167,151.8774,128.6047,155.827275
113.14005,151.91395,128.61885,155.857775
113.160325,151.967275,128.6472,155.925775
113.17465,152.015725,128.69115,155.95565
113.187025,152.0511,128.704625,155.97935
113.19925,152.077325,128.750175,156.0598
113.22905,152.097625,128.77615,156.14625
113.2467,152.12905,128.827875,156.177925
113.2965,152.164025,128.863575,156.20245
113.31405,152.19465,128.8942,156.2432
113.33295,152.348125,128.92035,156.26075
113.3596,152.3721,128.9529,156.293775
113.3778,152.4682,128.9857,156.32085
113.39825,152.488175,129.01195,156.38355
113.419075,152.50285,129.040575,156.424525
