SPK_SPKC01a (late excitation),SPK_SPKC01b (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC08b (inhibited),SPK_SPKC09a (excited)
1081.1525,,,,,
1081.164175,,,,,
1081.189225,,,,,
1081.25605,,,,,
1081.333775,,,,,
1081.339375,,,,,
1081.4309,,,,,
1081.44215,,,,,
1081.483725,,,,,
1081.489325,,,,,
1081.50865,,,,,
1081.5169,,,,,
1081.525475,,,,,
1081.5337,,,,,
1081.58385,,,,,
1081.63085,,,,,
1081.7059,,,,,
1081.814125,,,,,
1081.8306,,,,,
1081.880775,,,,,
1082.0058,,,,,
1082.07245,,,,,
1082.080525,,,,,
1082.09195,,,,,
1082.09735,,,,,
1082.208575,,,,,
1082.22505,,,,,
1082.233475,,,,,
1082.272175,,,,,
1082.275175,,,,,
1082.281075,,,,,
1082.308375,,,,,
1082.347275,,,,,
1082.442,,,,,
1082.483375,,,,,
1082.5502,,,,,
1082.6,,,,,
1082.6113,,,,,
1082.61385,,,,,
1082.61665,,,,,
1082.64155,,,,,
1082.813775,,,,,
1082.8748,,,,,
1082.897075,,,,,
1082.949725,,,,,
1083.0165,,,,,
1083.02475,,,,,
1083.033175,,,,,
1083.083175,,,,,
1083.108225,,,,,
1083.128925,,,,,
1083.141575,,,,,
1083.2301,,,,,
1083.263625,,,,,
1083.266425,,,,,
1083.27485,,,,,
1083.291525,,,,,
1083.299775,,,,,
1083.303775,,,,,
1083.34675,,,,,
1083.43305,,,,,
1083.434725,,,,,
1083.5802,,,,,
1083.67475,,,,,
1083.68855,,,,,
1083.75805,,,,,
1083.8912,,,,,
1083.965,,,,,
1084.055125,,,,,
1084.08005,,,,,
1084.130025,,,,,
1084.329775,,,,,
1084.382775,,,,,
1084.455,,,,,
1084.513425,,,,,
1084.5383,,,,,
1084.566025,,,,,
1084.5743,,,,,
1084.582675,,,,,
1084.5881,,,,,
1084.59955,,,,,
1084.6048,,,,,
1084.79105,,,,,
1084.8049,,,,,
1084.8077,,,,,
1084.84945,,,,,
1084.8826,,,,,
1084.92695,,,,,
1084.932775,,,,,
1084.954675,,,,,
1084.982575,,,,,
1085.00765,,,,,
1085.071475,,,,,
1085.0992,,,,,
1085.1297,,,,,
1085.132525,,,,,
1085.182525,,,,,
1085.215825,,,,,
1085.2325,,,,,
1085.290925,,,,,
1085.374025,,,,,
1085.46595,,,,,
1085.490825,,,,,
1085.532575,,,,,
1085.607475,,,,,
1085.612875,,,,,
1085.615525,,,,,
1085.6713,,,,,
1085.907375,,,,,
1085.9239,,,,,
1085.95455,,,,,
1086.0045,,,,,
1086.0212,,,,,
1086.02945,,,,,
1086.032425,,,,,
1086.043325,,,,,
1086.07925,,,,,
1086.08965,,,,,
1086.11275,,,,,
1086.1378,,,,,
1086.3406,,,,,
1086.42075,,,,,
1086.51265,,,,,
1086.54875,,,,,
1086.5626,,,,,
1086.665425,,,,,
1086.6738,,,,,
1086.70715,,,,,
1086.73225,,,,,
1086.763425,,,,,
1086.807125,,,,,
1086.84045,,,,,
1086.923775,,,,,
1086.987575,,,,,
1087.0069,,,,,
1087.0155,,,,,
1087.048625,,,,,
1087.10705,,,,,
1087.1402,,,,,
1087.156875,,,,,
1087.1614,,,,,
1087.1791,,,,,
1087.23195,,,,,
1087.279425,,,,,
1087.2819,,,,,
1087.2903,,,,,
1087.29315,,,,,
1087.3373,,,,,
1087.445525,,,,,
1087.448525,,,,,
1087.48185,,,,,
1087.487275,,,,,
1087.573575,,,,,
1087.598675,,,,,
1087.631975,,,,,
1087.670525,,,,,
1087.681775,,,,,
1087.748275,,,,,
1087.7651,,,,,
1087.76995,,,,,
1087.78175,,,,,
1087.790175,,,,,
1087.873325,,,,,
1087.9373,,,,,
1087.94555,,,,,
1087.96205,,,,,
1087.9733,,,,,
1087.99555,,,,,
1088.031675,,,,,
1088.065025,,,,,
1088.156725,,,,,
1088.18165,,,,,
1088.2234,,,,,
1088.24005,,,,,
1088.3981,,,,,
1088.481575,,,,,
1088.489975,,,,,
1088.498225,,,,,
1088.552175,,,,,
1088.58155,,,,,
1088.5982,,,,,
1088.62045,,,,,
1088.637125,,,,,
1088.661875,,,,,
1088.68695,,,,,
1088.68995,,,,,
1088.7369,,,,,
1088.761825,,,,,
1088.789775,,,,,
1088.798175,,,,,
1088.8285,,,,,
1088.845125,,,,,
1088.8548,,,,,
1088.906375,,,,,
1088.948125,,,,,
1089.003675,,,,,
1089.0202,,,,,
1089.128575,,,,,
1089.13325,,,,,
1089.148075,,,,,
1089.19805,,,,,
1089.2398,,,,,
1089.26455,,,,,
1089.41165,,,,,
1089.47305,,,,,
1089.486725,,,,,
1089.5111,,,,,
1089.5229,,,,,
1089.54515,,,,,
1089.648125,,,,,
1089.6616,,,,,
1089.664575,,,,,
1089.672825,,,,,
1089.7451,,,,,
1089.761775,,,,,
1089.770175,,,,,
1089.794925,,,,,
1089.7979,,,,,
1089.839475,,,,,
1089.8479,,,,,
1089.98945,,,,,
1090.103275,,,,,
1090.1145,,,,,
1090.1729,,,,,
1090.18115,,,,,
1090.194975,,,,,
1090.222725,,,,,
1090.2478,,,,,
1090.256225,,,,,
1090.2811,,,,,
1090.3026,,,,,
1090.41425,,,,,
1090.4713,,,,,
1090.497575,,,,,
1090.5644,,,,,
1090.5728,,,,,
1090.5883,,,,,
1090.62265,,,,,
1090.63085,,,,,
1090.6561,,,,,
1090.7031,,,,,
1090.711525,,,,,
1090.714375,,,,,
1090.717975,,,,,
1090.739425,,,,,
1090.778175,,,,,
1090.78945,,,,,
1090.797675,,,,,
1090.839425,,,,,
1090.844825,,,,,
1090.847825,,,,,
1090.864325,,,,,
1090.9394,,,,,
1091.0476,,,,,
1091.053025,,,,,
1091.094775,,,,,
1091.12265,,,,,
1091.153175,,,,,
1091.21425,,,,,
1091.364375,,,,,
1091.44455,,,,,
1091.465475,,,,,
1091.4726,,,,,
1091.48925,,,,,
1091.494675,,,,,
1091.4975,,,,,
1091.505925,,,,,
1091.51095,,,,,
1091.536425,,,,,
1091.572575,,,,,
1091.577825,,,,,
1091.58065,,,,,
1091.59465,,,,,
1091.60305,,,,,
1091.630975,,,,,
1091.647475,,,,,
1091.6559,,,,,
1091.78905,,,,,
1091.8111,,,,,
1091.839175,,,,,
1091.8476,,,,,
1091.855875,,,,,
1091.8695,,,,,
1091.9197,,,,,
1091.9485,,,,,
1091.980725,,,,,
1091.98915,,,,,
1092.01425,,,,,
1092.0279,,,,,
1092.064225,,,,,
1092.0777,,,,,
1092.097375,,,,,
1092.1112,,,,,
1092.24735,,,,,
1092.339075,,,,,
1092.3447,,,,,
1092.369575,,,,,
1092.389075,,,,,
1092.405725,,,,,
1092.41115,,,,,
1092.4473,,,,,
1092.46115,,,,,
1092.4778,,,,,
1092.48045,,,,,
1092.4971,,,,,
1092.53525,,,,,
1092.58045,,,,,
1092.622375,,,,,
1092.6306,,,,,
1092.652675,,,,,
1092.711075,,,,,
1092.754075,,,,,
1092.7693,,,,,
1092.772325,,,,,
1092.7944,,,,,
1092.8235,,,,,
1092.8601,,,,,
1092.8807,,,,,
1092.930525,,,,,
1092.943075,,,,,
1092.9637,,,,,
1092.99435,,,,,
1093.01385,,,,,
1093.061025,,,,,
1093.086275,,,,,
1093.155575,,,,,
1093.1608,,,,,
1093.163825,,,,,
1093.177675,,,,,
1093.188725,,,,,
1093.214,,,,,
1093.28045,,,,,
1093.3192,,,,,
1093.3638,,,,,
1093.4055,,,,,
1093.4971,,,,,
1093.527575,,,,,
1093.597075,,,,,
1093.636375,,,,,
1093.639725,,,,,
1093.663725,,,,,
1093.672125,,,,,
1093.72195,,,,,
1093.730375,,,,,
1093.7442,,,,,
1093.763525,,,,,
1093.8386,,,,,
1093.855425,,,,,
1093.93575,,,,,
1093.9554,,,,,
1094.035725,,,,,
1094.07205,,,,,
1094.09695,,,,,
1094.142725,,,,,
1094.1524,,,,,
1094.1554,,,,,
1094.163625,,,,,
1094.2136,,,,,
1094.33025,,,,,
1094.335825,,,,,
1094.430425,,,,,
1094.43865,,,,,
1094.4523,,,,,
1094.4858,,,,,
1094.496875,,,,,
1094.5208,,,,,
1094.574025,,,,,
1094.5886,,,,,
1094.593875,,,,,
1094.6053,,,,,
1094.6107,,,,,
1094.63845,,,,,
1094.7635,,,,,
1094.78575,,,,,
1094.788575,,,,,
1094.796675,,,,,
1094.810675,,,,,
1094.847,,,,,
1094.85525,,,,,
1094.8633,,,,,
1094.8691,,,,,
1094.8719,,,,,
1094.88575,,,,,
1094.977125,,,,,
1094.98855,,,,,
1094.99475,,,,,
1094.9968,,,,,
1095.035525,,,,,
1095.1052,,,,,
1095.121875,,,,,
1095.2136,,,,,
1095.230075,,,,,
1095.2385,,,,,
1095.28005,,,,,
1095.2865,,,,,
1095.29675,,,,,
1095.33005,,,,,
1095.335475,,,,,
1095.372,,,,,
1095.400225,,,,,
1095.4272,,,,,
1095.435825,,,,,
1095.443875,,,,,
1095.5272,,,,,
1095.5605,,,,,
1095.5618,,,,,
1095.57175,,,,,
1095.643825,,,,,
1095.64665,,,,,
1095.6687,,,,,
1095.693825,,,,,
1095.710475,,,,,
1095.74255,,,,,
1095.760475,,,,,
1095.763125,,,,,
1095.77155,,,,,
1095.7771,,,,,
1095.7938,,,,,
1095.7966,,,,,
1095.8022,,,,,
1095.826975,,,,,
1095.84645,,,,,
1095.873525,,,,,
1096.005025,,,,,
1096.029875,,,,,
1096.071675,,,,,
1096.0799,,,,,
1096.085325,,,,,
1096.113225,,,,,
1096.1299,,,,,
1096.1383,,,,,
1096.1632,,,,,
1096.2104,,,,,
1096.213225,,,,,
1096.2716,,,,,
1096.3132,,,,,
1096.32705,,,,,
1096.363175,,,,,
1096.38545,,,,,
1096.4021,,,,,
1096.41875,,,,,
1096.443525,,,,,
1096.472475,,,,,
1096.538225,,,,,
1096.6603,,,,,
1096.685375,,,,,
1096.72695,,,,,
1096.760275,,,,,
1096.7631,,,,,
1096.8101,,,,,
1096.9072,,,,,
1096.92975,,,,,
1096.943575,,,,,
1096.9464,,,,,
1096.96325,,,,,
1096.988125,,,,,
1096.993575,,,,,
1096.9966,,,,,
1097.013075,,,,,
1097.0269,,,,,
1097.029725,,,,,
1097.0518,,,,,
1097.060225,,,,,
1097.063075,,,,,
1097.17145,,,,,
1097.32965,,,,,
1097.33445,,,,,
1097.368425,,,,,
1097.4463,,,,,
1097.479625,,,,,
1097.504725,,,,,
1097.56855,,,,,
1097.579625,,,,,
1097.588025,,,,,
1097.6047,,,,,
1097.662925,,,,,
1097.6796,,,,,
1097.68785,,,,,
1097.726775,,,,,
1097.7296,,,,,
1097.737675,,,,,
1097.746425,,,,,
1097.754675,,,,,
1097.7601,,,,,
1097.779775,,,,,
1097.837975,,,,,
1097.859925,,,,,
1097.918475,,,,,
1097.93795,,,,,
1098.00165,,,,,
1098.054625,,,,,
1098.0767,,,,,
1098.079525,,,,,
1098.0922,,,,,
1098.1546,,,,,
1098.212825,,,,,
1098.2295,,,,,
1098.2514,,,,,
1098.262825,,,,,
1098.34615,,,,,
1098.371225,,,,,
1098.37665,,,,,
1098.42945,,,,,
1098.462975,,,,,
1098.46405,,,,,
1098.468225,,,,,
1098.52945,,,,,
1098.562775,,,,,
1098.58505,,,,,
1098.61295,,,,,
1098.618175,,,,,
1098.6431,,,,,
1098.746075,,,,,
1098.759925,,,,,
1098.779375,,,,,
1098.81275,,,,,
1098.82115,,,,,
1098.851675,,,,,
1098.86815,,,,,
1098.89605,,,,,
1098.9099,,,,,
1098.912725,,,,,
1098.9294,,,,,
1098.968325,,,,,
1098.970975,,,,,
1098.979375,,,,,
1098.99605,,,,,
1099.012875,,,,,
1099.07655,,,,,
1099.1462,,,,,
1099.162875,,,,,
1099.1751,,,,,
1099.179375,,,,,
1099.2711,,,,,
1099.27635,,,,,
1099.32935,,,,,
1099.354425,,,,,
1099.404425,,,,,
1099.429325,,,,,
1099.446,,,,,
1099.493175,,,,,
1099.562625,,,,,
1099.58775,,,,,
1099.7626,,,,,
1099.779275,,,,,
1099.79595,,,,,
1099.826425,,,,,
1099.90155,,,,,
1099.92625,,,,,
1099.92925,,,,,
1099.951325,,,,,
1099.971025,,,,,
1100.012575,,,,,
1100.02065,,,,,
1100.02925,,,,,
1100.042925,,,,,
1100.0461,,,,,
1100.05435,,,,,
1100.071,,,,,
1100.08485,,,,,
1100.12625,,,,,
1100.15975,,,,,
1100.168,,,,,
1100.179225,,,,,
1100.196325,,,,,
1100.212725,,,,,
1100.271,,,,,
1100.3262,,,,,
1100.383375,,,,,
1100.41255,,,,,
1100.4264,,,,,
1100.451275,,,,,
1100.562525,,,,,
1100.612525,,,,,
1100.6541,,,,,
1100.659675,,,,,
1100.662525,,,,,
1100.762525,,,,,
1100.842825,,,,,
1100.88475,,,,,
1100.90425,,,,,
1100.912475,,,,,
1100.934725,,,,,
1100.946,,,,,
1100.962475,,,,,
1100.995825,,,,,
1101.0372,,,,,
1101.05965,,,,,
1101.179125,,,,,
1101.18755,,,,,
1101.21265,,,,,
1101.2623,,,,,
1101.320875,,,,,
1101.329125,,,,,
1101.3763,,,,,
1101.38755,,,,,
1101.459625,,,,,
1101.49295,,,,,
1101.55945,,,,,
1101.562425,,,,,
1101.568025,,,,,
1101.65135,,,,,
1101.67085,,,,,
1101.676275,,,,,
1101.679125,,,,,
1101.6877,,,,,
1101.742925,,,,,
1101.759425,,,,,
1101.7624,,,,,
1101.770825,,,,,
1101.803025,,,,,
1101.84595,,,,,
1101.8596,,,,,
1101.8875,,,,,
1101.892925,,,,,
1101.895925,,,,,
1101.975625,,,,,
1101.979075,,,,,
1101.985025,,,,,
1101.9875,,,,,
1102.0291,,,,,
1102.054,,,,,
1102.084675,,,,,
1102.092925,,,,,
1102.12085,,,,,
1102.14275,,,,,
1102.14575,,,,,
1102.179075,,,,,
1102.259425,,,,,
1102.276075,,,,,
1102.279075,,,,,
1102.28465,,,,,
1102.294125,,,,,
1102.3375,,,,,
1102.417825,,,,,
1102.426075,,,,,
1102.476225,,,,,
1102.520825,,,,,
1102.570825,,,,,
1102.626225,,,,,
1102.6429,,,,,
1102.667825,,,,,
1102.7124,,,,,
1102.770825,,,,,
1102.820825,,,,,
1102.8262,,,,,
1102.852975,,,,,
1102.862575,,,,,
1102.8708,,,,,
1102.876225,,,,,
1102.909575,,,,,
1102.917825,,,,,
1102.928875,,,,,
1102.977675,,,,,
1102.9959,,,,,
1103.0013,,,,,
1103.0124,,,,,
1103.0957,,,,,
1103.15115,,,,,
1103.162225,,,,,
1103.17905,,,,,
1103.245725,,,,,
1103.25955,,,,,
1103.31305,,,,,
1103.342875,,,,,
1103.35955,,,,,
1103.362375,,,,,
1103.387475,,,,,
1103.40115,,,,,
1103.417975,,,,,
1103.445675,,,,,
1103.478875,,,,,
1103.4929,,,,,
1103.561875,,,,,
1103.570625,,,,,
1103.61255,,,,,
1103.65415,,,,,
1103.67605,,,,,
1103.68745,,,,,
1103.704125,,,,,
1103.71795,,,,,
1103.792675,,,,,
1103.8208,,,,,
1103.82905,,,,,
1103.8373,,,,,
1103.854125,,,,,
1103.867975,,,,,
1103.8957,,,,,
1103.917975,,,,,
1103.970625,,,,,
1104.012525,,,,,
1104.020775,,,,,
1104.0457,,,,,
1104.05935,,,,,
1104.0762,,,,,
1104.147125,,,,,
1104.16235,,,,,
1104.18465,,,,,
1104.23445,,,,,
1104.262375,,,,,
1104.270625,,,,,
1104.2957,,,,,
1104.312175,,,,,
1104.32905,,,,,
1104.337475,,,,,
1104.3429,,,,,
1104.3511,,,,,
1104.359375,,,,,
1104.36235,,,,,
1104.3708,,,,,
1104.395725,,,,,
1104.45415,,,,,
1104.462375,,,,,
1104.51235,,,,,
1104.612375,,,,,
1104.676225,,,,,
1104.71255,,,,,
1104.7457,,,,,
1104.77765,,,,,
1104.8292,,,,,
1104.845675,,,,,
1104.959375,,,,,
1104.962375,,,,,
1105.0708,,,,,
1105.0792,,,,,
1105.220625,,,,,
1105.227875,,,,,
1105.242875,,,,,
1105.2792,,,,,
1105.3457,,,,,
1105.412375,,,,,
1105.462375,,,,,
1105.4708,,,,,
1105.52575,,,,,
1105.53465,,,,,
1105.55955,,,,,
1105.57345,,,,,
1105.609375,,,,,
1105.6208,,,,,
1105.626175,,,,,
1105.676225,,,,,
1105.67905,,,,,
1105.72905,,,,,
1105.7457,,,,,
1105.776225,,,,,
1105.77905,,,,,
1105.784625,,,,,
1105.887475,,,,,
1105.8957,,,,,
1105.909375,,,,,
1105.929025,,,,,
1105.945875,,,,,
1105.9873,,,,,
1105.998575,,,,,
1106.026225,,,,,
1106.045525,,,,,
1106.051275,,,,,
1106.116,,,,,
1106.176225,,,,,
1106.18745,,,,,
1106.1957,,,,,
1106.212375,,,,,
1106.220775,,,,,
1106.226075,,,,,
1106.2457,,,,,
1106.251125,,,,,
1106.37065,,,,,
1106.387475,,,,,
1106.40395,,,,,
1106.409525,,,,,
1106.437275,,,,,
1106.47065,,,,,
1106.484625,,,,,
1106.509525,,,,,
1106.512325,,,,,
1106.54285,,,,,
1106.551275,,,,,
1106.617775,,,,,
1106.703925,,,,,
1106.720775,,,,,
1106.74305,,,,,
1106.751275,,,,,
1106.775025,,,,,
1106.779875,,,,,
1106.829025,,,,,
1106.937275,,,,,
1106.995675,,,,,
1107.026175,,,,,
1107.03445,,,,,
1107.09285,,,,,
1107.095675,,,,,
1107.11235,,,,,
1107.167925,,,,,
1107.2206,,,,,
1107.226175,,,,,
1107.236,,,,,
1107.251275,,,,,
1107.26235,,,,,
1107.279,,,,,
1107.29585,,,,,
1107.31235,,,,,
1107.33445,,,,,
1107.345675,,,,,
1107.3511,,,,,
1107.387275,,,,,
1107.412525,,,,,
1107.417925,,,,,
1107.46185,,,,,
1107.470775,,,,,
1107.5846,,,,,
1107.612325,,,,,
1107.62075,,,,,
1107.662175,,,,,
1107.69565,,,,,
1107.71235,,,,,
1107.842825,,,,,
1107.876,,,,,
1107.926,,,,,
1107.94565,,,,,
1107.979175,,,,,
1107.99285,,,,,
1108.067725,,,,,
1108.1306,,,,,
1108.19565,,,,,
1108.201275,,,,,
1108.229,,,,,
1108.242825,,,,,
1108.276,,,,,
1108.279175,,,,,
1108.28025,,,,,
1108.334575,,,,,
1108.41775,,,,,
1108.429,,,,,
1108.460225,,,,,
1108.4733,,,,,
1108.492825,,,,,
1108.5095,,,,,
1108.626175,,,,,
1108.64265,,,,,
1108.701075,,,,,
1108.712325,,,,,
1108.734575,,,,,
1108.745475,,,,,
1108.762325,,,,,
1108.82615,,,,,
1108.88425,,,,,
1108.928975,,,,,
1108.94265,,,,,
1108.944275,,,,,
1108.9874,,,,,
1109.012125,,,,,
1109.02075,,,,,
1109.09565,,,,,
1109.1125,,,,,
1109.175975,,,,,
1109.2346,,,,,
1109.301225,,,,,
1109.4039,,,,,
1109.479,,,,,
1109.5039,,,,,
1109.517725,,,,,
1109.5374,,,,,
1109.570725,,,,,
1109.6039,,,,,
1109.65105,,,,,
1109.6584,,,,,
1109.662475,,,,,
1109.6679,,,,,
1109.670725,,,,,
1109.697125,,,,,
1109.7623,,,,,
1109.784375,,,,,
1109.787375,,,,,
1109.79265,,,,,
1109.859325,,,,,
1109.884575,,,,,
1109.912275,,,,,
1109.917725,,,,,
1109.928975,,,,,
1109.962325,,,,,
1109.9874,,,,,
1110.009475,,,,,
1110.059325,,,,,
1110.070725,,,,,
1110.09565,,,,,
1110.1874,,,,,
1110.195475,,,,,
1110.276325,,,,,
1110.2874,,,,,
1110.29565,,,,,
1110.31215,,,,,
1110.3372,,,,,
1110.42895,,,,,
1110.45405,,,,,
1110.528975,,,,,
1110.5512,,,,,
1110.57595,,,,,
1110.6428,,,,,
1110.6707,,,,,
1110.684575,,,,,
1110.687375,,,,,
1110.7012,,,,,
1110.704025,,,,,
1110.7123,,,,,
1110.728775,,,,,
1110.7707,,,,,
1110.7774,,,,,
1110.845625,,,,,
1110.851025,,,,,
1110.85385,,,,,
1110.876125,,,,,
1110.887375,,,,,
1110.901225,,,,,
1110.920525,,,,,
1110.945625,,,,,
1110.962275,,,,,
1110.9707,,,,,
1111.0177,,,,,
1111.07595,,,,,
1111.137375,,,,,
1111.151025,,,,,
1111.153875,,,,,
1111.1707,,,,,
1111.21225,,,,,
1111.217675,,,,,
1111.237175,,,,,
1111.292625,,,,,
1111.2956,,,,,
1111.32875,,,,,
1111.354025,,,,,
1111.36225,,,,,
1111.3958,,,,,
1111.428925,,,,,
1111.454,,,,,
1111.459425,,,,,
1111.478925,,,,,
1111.4954,,,,,
1111.509275,,,,,
1111.520525,,,,,
1111.57875,,,,,
1111.595775,,,,,
1111.695575,,,,,
1111.7456,,,,,
1111.75115,,,,,
1111.754,,,,,
1111.80115,,,,,
1111.845575,,,,,
1111.89255,,,,,
1111.903975,,,,,
1112.0038,,,,,
1112.009225,,,,,
1112.0622,,,,,
1112.0789,,,,,
1112.1094,,,,,
1112.14555,,,,,
1112.2122,,,,,
1112.220475,,,,,
1112.25115,,,,,
1112.25395,,,,,
1112.270625,,,,,
1112.2871,,,,,
1112.326225,,,,,
1112.3427,,,,,
1112.351125,,,,,
1112.40395,,,,,
1112.4092,,,,,
1112.4122,,,,,
1112.42045,,,,,
1112.52885,,,,,
1112.587275,,,,,
1112.589,,,,,
1112.604125,,,,,
1112.62905,,,,,
1112.6706,,,,,
1112.67885,,,,,
1112.70395,,,,,
1112.759175,,,,,
1112.779025,,,,,
1112.7955,,,,,
1112.87785,,,,,
1112.926025,,,,,
1112.92885,,,,,
1112.942675,,,,,
1112.953775,,,,,
1112.95935,,,,,
1112.976,,,,,
1113.126,,,,,
1113.162175,,,,,
1113.195675,,,,,
1113.317575,,,,,
1113.328825,,,,,
1113.353725,,,,,
1113.367575,,,,,
1113.37865,,,,,
1113.44265,,,,,
1113.4539,,,,,
1113.4788,,,,,
1113.562325,,,,,
1113.5788,,,,,
1113.5844,,,,,
1113.587225,,,,,
1113.595475,,,,,
1113.675975,,,,,
1113.69265,,,,,
1113.712125,,,,,
1113.842475,,,,,
1113.920375,,,,,
1113.9344,,,,,
1113.9372,,,,,
1113.94545,,,,,
1113.9788,,,,,
1114.103875,,,,,
1114.1121,,,,,
1114.14265,,,,,
1114.22035,,,,,
1114.24525,,,,,
1114.25085,,,,,
1114.2593,,,,,
1114.32035,,,,,
1114.351025,,,,,
1114.367525,,,,,
1114.4926,,,,,
1114.52895,,,,,
1114.537175,,,,,
1114.57895,,,,,
1114.592775,,,,,
1114.62875,,,,,
1114.63435,,,,,
1114.642575,,,,,
1114.76225,,,,,
1114.7695,,,,,
1114.79525,,,,,
1114.85925,,,,,
1114.87875,,,,,
1114.8954,,,,,
1114.961925,,,,,
1115.003825,,,,,
1115.017475,,,,,
1115.051025,,,,,
1115.059075,,,,,
1115.075925,,,,,
1115.087175,,,,,
1115.095425,,,,,
1115.10925,,,,,
1115.1175,,,,,
1115.1424,,,,,
1115.167475,,,,,
1115.23715,,,,,
1115.26765,,,,,
1115.320475,,,,,
1115.32875,,,,,
1115.342575,,,,,
1115.3954,,,,,
1115.403825,,,,,
1115.5368,,,,,
1115.650825,,,,,
1115.66225,,,,,
1115.7703,,,,,
1115.817475,,,,,
1115.884325,,,,,
1115.892575,,,,,
1115.93715,,,,,
1115.950825,,,,,
1116.050975,,,,,
1116.104075,,,,,
1116.13435,,,,,
1116.22485,,,,,
1116.278725,,,,,
1116.39525,,,,,
1116.420475,,,,,
1116.459225,,,,,
1116.48715,,,,,
1116.503675,,,,,
1116.55905,,,,,
1116.570475,,,,,
1116.636975,,,,,
1116.642575,,,,,
1116.68715,,,,,
1116.725725,,,,,
1116.7454,,,,,
1116.8203,,,,,
1116.8454,,,,,
1116.851,,,,,
1116.93715,,,,,
1116.962275,,,,,
1116.969075,,,,,
1117.003825,,,,,
1117.0259,,,,,
1117.06765,,,,,
1117.078725,,,,,
1117.0954,,,,,
1117.10365,,,,,
1117.115475,,,,,
1117.14525,,,,,
1117.150825,,,,,
1117.15365,,,,,
1117.2259,,,,,
1117.2485,,,,,
1117.25925,,,,,
1117.342575,,,,,
1117.401,,,,,
1117.412075,,,,,
1117.53715,,,,,
1117.6205,,,,,
1117.657075,,,,,
1117.670675,,,,,
1117.709275,,,,,
1117.742575,,,,,
1117.751,,,,,
1117.762075,,,,,
1117.775925,,,,,
1117.792575,,,,,
1117.887175,,,,,
1117.920325,,,,,
1117.97725,,,,,
1118.0121,,,,,
1118.019,,,,,
1118.09525,,,,,
1118.100675,,,,,
1118.1621,,,,,
1118.17595,,,,,
1118.22595,,,,,
1118.25085,,,,,
1118.2591,,,,,
1118.32595,,,,,
1118.328775,,,,,
1118.38435,,,,,
1118.38915,,,,,
1118.434375,,,,,
1118.442625,,,,,
1118.52055,,,,,
1118.550875,,,,,
1118.662125,,,,,
1118.708375,,,,,
1118.712125,,,,,
1118.715525,,,,,
1118.753875,,,,,
1118.7788,,,,,
1118.8039,,,,,
1118.812125,,,,,
1118.820575,,,,,
1118.861375,,,,,
1118.8788,,,,,
1118.9288,,,,,
1118.937075,,,,,
1118.959325,,,,,
1118.967725,,,,,
1119.011975,,,,,
1119.028825,,,,,
1119.042675,,,,,
1119.06215,,,,,
1119.076,,,,,
1119.142675,,,,,
1119.16385,,,,,
1119.167575,,,,,
1119.1706,,,,,
1119.18025,,,,,
1119.192675,,,,,
1119.2039,,,,,
1119.219225,,,,,
1119.30915,,,,,
1119.317775,,,,,
1119.3206,,,,,
1119.328825,,,,,
1119.3927,,,,,
1119.40135,,,,,
1119.47045,,,,,
1119.5871,,,,,
1119.5927,,,,,
1119.609225,,,,,
1119.612375,,,,,
1119.69555,,,,,
1119.77605,,,,,
1119.778875,,,,,
1119.8178,,,,,
1119.834475,,,,,
1119.87065,,,,,
1119.87905,,,,,
1119.9538,,,,,
1119.9594,,,,,
1119.97065,,,,,
1120.045575,,,,,
1120.047475,,,,,
1120.076075,,,,,
1120.0789,,,,,
1120.095725,,,,,
1120.112275,,,,,
1120.170675,,,,,
1120.21785,,,,,
1120.270875,,,,,
1120.2761,,,,,
1120.282075,,,,,
1120.2872,,,,,
1120.31225,,,,,
1120.3175,,,,,
1120.366,,,,,
1120.376125,,,,,
1120.47615,,,,,
1120.50405,,,,,
1120.59265,,,,,
1120.604075,,,,,
1120.6374,,,,,
1120.645625,,,,,
1120.712125,,,,,
1120.803925,,,,,
1120.82075,,,,,
1120.8541,,,,,
1120.87075,,,,,
1120.879,,,,,
1120.9041,,,,,
1120.9095,,,,,
1120.937425,,,,,
1120.9541,,,,,
1120.987425,,,,,
1121.062375,,,,,
1121.1206,,,,,
1121.142875,,,,,
1121.17925,,,,,
1121.212375,,,,,
1121.226225,,,,,
1121.25415,,,,,
1121.2622,,,,,
1121.32625,,,,,
1121.345725,,,,,
1121.3624,,,,,
1121.37625,,,,,
1121.42085,,,,,
1121.484475,,,,,
1121.5261,,,,,
1121.5291,,,,,
1121.66245,,,,,
1121.68755,,,,,
1121.7542,,,,,
1121.7763,,,,,
1121.85405,,,,,
1121.90305,,,,,
1122.0348,,,,,
1122.0681,,,,,
1122.1141,,,,,
1122.118125,,,,,
1122.1292,,,,,
1122.201475,,,,,
1122.21195,,,,,
1122.254325,,,,,
1122.295725,,,,,
1122.304325,,,,,
1122.329225,,,,,
1122.401525,,,,,
1122.404325,,,,,
1122.409775,,,,,
1122.4232,,,,,
1122.520875,,,,,
1122.534875,,,,,
1122.554175,,,,,
1122.5626,,,,,
1122.601575,,,,,
1122.6295,,,,,
1122.6793,,,,,
1122.8016,,,,,
1122.860175,,,,,
1122.870925,,,,,
1122.87435,,,,,
1122.901625,,,,,
1122.937775,,,,,
1122.943025,,,,,
1122.9627,,,,,
1122.97115,,,,,
