SPK_SPKC01a (no effect),SPK_SPKC03a (no effect),SPK_SPKC12a (no effect),SPK_SPKC13a (no effect)
,301.08765,163.671425,
,301.102975,163.684025,
,301.136575,163.6985,
,301.220175,163.710675,
,301.2877,163.752025,
,301.298075,163.806675,
,301.31245,163.834825,
,301.33325,163.875875,
,301.3487,163.90635,
,301.4126,163.92125,
,301.424175,163.951725,
,301.43505,163.9626,
,301.438625,163.99335,
,301.4862,164.028025,
,301.521425,164.0563,
,301.548275,164.080325,
,301.5606,164.113825,
,301.572575,164.131375,
,301.590875,164.20265,
,301.644,164.22245,
,301.663025,164.270325,
,301.7234,164.301325,
,301.7359,164.3293,
,301.770975,164.357775,
,301.782075,164.39145,
,301.837,164.407875,
,301.91735,164.427525,
,301.9438,164.44405,
,301.950975,164.474975,
,301.962875,164.514875,
,301.970325,164.544375,
,301.988675,164.576275,
,302.01745,164.615375,
,302.118675,164.646725,
,302.16205,164.666325,
,302.192575,164.669175,
,302.216475,164.6832,
,302.277775,164.7048,
,302.333675,164.7433,
,302.34795,164.763325,
,302.35585,164.788425,
,302.364025,164.803075,
,302.37755,164.817575,
,302.384225,164.834975,
,302.471675,164.8648,
,302.52345,164.893225,
,302.5663,164.933975,
,302.6093,164.969025,
,302.720125,164.996875,
,302.752525,165.014975,
,302.77495,165.0458,
,302.79485,165.08845,
,302.82225,165.10605,
,302.8919,165.15035,
,302.947625,165.1646,
,302.979575,165.23185,
,303.041875,165.26385,
,303.092325,165.32285,
,303.127525,165.358125,
,303.15305,165.40055,
,303.179475,165.4306,
,303.20335,165.44885,
,303.230575,165.465775,
,303.2729,165.51015,
,303.298625,165.531975,
,303.3186,165.560625,
,303.3677,165.6073,
,303.37855,165.63055,
,303.38415,165.65765,
,303.39275,165.693025,
,303.413,165.7372,
,303.4476,165.7834,
,303.563125,165.790775,
,303.611775,165.798275,
,303.6764,165.81825,
,303.706375,165.8301,
,303.840875,165.845475,
,303.883475,165.860775,
,304.115375,165.874875,
,304.3016,165.914325,
,304.323125,165.94265,
,304.395125,165.971,
,304.413225,165.999325,
,304.4429,166.013925,
,304.508375,166.03455,
,304.597575,166.039275,
,304.64565,166.05975,
,304.661475,166.071575,
,304.6951,166.08995,
,304.709125,166.124875,
,304.736025,166.1651,
,304.757325,166.195575,
,304.80645,166.229125,
,304.820675,166.2652,
,304.86735,166.302775,
,305.013675,166.3457,
,305.0316,166.3576,
,305.079075,166.364075,
,305.183875,166.3915,
,305.237725,166.411975,
,305.266275,166.446625,
,305.288125,166.459725,
,305.354425,166.470175,
,305.565125,166.4925,
,305.711525,166.51795,
,305.8253,166.5494,
,305.8975,166.608575,
,305.99155,166.652325,
,306.1496,166.70035,
,306.186225,166.72715,
,306.378975,166.75885,
,306.403025,166.77725,
,306.419975,166.788025,
,306.44515,166.79805,
,306.455725,166.8134,
,306.459875,166.856475,
,306.46755,166.886725,
,306.4938,166.91495,
,306.502575,166.94305,
,306.516525,166.94445,
,306.52895,166.988925,
,306.533125,167.0134,
,306.53835,167.03535,
,306.54175,167.063175,
,306.547375,167.09975,
,306.55195,167.1228,
,306.556375,167.1399,
,306.571025,167.153625,
,306.575675,167.166025,
,306.60335,167.181225,
,306.613925,167.20165,
,306.621375,167.21555,
,306.790175,167.2369,
,306.8244,167.264125,
,306.86895,167.28,
,306.899975,167.321575,
,306.9241,167.33685,
,306.947675,167.37225,
,306.95165,167.3946,
,306.96065,167.42235,
,306.967175,167.436425,
,306.973925,167.474225,
,306.98065,167.4909,
,307.039175,167.518725,
,307.04155,167.530225,
,307.05545,167.55685,
,307.075,167.578225,
,307.104275,167.5913,
,307.13115,167.610875,
,307.148375,167.628375,
,307.18805,167.64455,
,307.203775,167.66245,
,307.217225,167.6767,
,307.270875,167.74535,
,307.3159,167.7641,
,307.379575,167.77165,
,307.437825,167.775,
,307.498075,167.80925,
,307.51115,167.820125,
,307.526875,167.83255,
,307.5553,167.8667,
,307.602975,167.86915,
,307.61995,167.8991,
,307.643,167.945,
,307.703475,167.95615,
,307.7169,167.990225,
,307.841425,168.009975,
,307.87285,168.03515,
,307.903375,168.051725,
,307.921275,168.06065,
,307.947525,168.06895,
,307.982,168.08705,
,307.99445,168.106625,
,308.21035,168.114125,
,308.211575,168.161875,
,308.22445,168.177725,
,308.23865,168.196075,
,308.279325,168.232025,
,308.301675,168.24655,
,308.4162,168.265325,
,308.4848,168.2823,
,308.513475,168.29345,
,308.560575,168.316975,
,308.57325,168.32355,
,308.60835,168.350025,
,308.62745,168.36405,
,308.6872,168.37545,
,308.7036,168.401375,
,308.720925,168.41975,
,308.738575,168.4596,
,308.775825,168.471225,
,308.8011,168.50725,
,308.82865,168.50925,
,308.85045,168.5303,
,308.8842,168.55245,
,308.90975,168.570475,
,308.9238,168.58715,
,308.985325,168.5951,
,309.058275,168.608075,
,309.073525,168.632175,
,309.08675,168.6374,
,309.13125,168.65495,
,309.1698,168.673075,
,309.186375,168.678975,
,309.219325,168.68915,
,309.24815,168.716975,
,309.275075,168.722775,
,309.43315,168.740625,
,309.478275,168.74515,
,309.552975,168.759125,
,309.618225,168.806525,
,309.6772,168.843725,
,309.714225,168.850525,
,309.7505,168.866225,
,309.87185,168.876775,
,309.8851,168.8955,
,309.9133,168.908,
,310.0862,168.934175,
,310.089175,168.94145,
,310.1052,168.963025,
,310.1218,168.98865,
,310.18205,168.995225,
,310.25965,169.02745,
,310.325575,169.034775,
,310.359325,169.04375,
,310.4165,169.053625,
,310.447575,169.090075,
,310.508775,169.104925,
,310.531675,169.10715,
,310.5462,169.135125,
,310.565225,169.208525,
,310.579325,169.215325,
,310.628075,169.270925,
,310.6407,169.289975,
,310.69365,169.300375,
,310.718625,169.320725,
,310.750475,169.331275,
,310.80955,169.338325,
,310.8589,169.36375,
,310.88155,169.3788,
,310.956325,169.401375,
,311.0466,169.41875,
,311.0715,169.436525,
,311.087525,169.4532,
,311.17545,169.4711,
,311.181475,169.503975,
,311.199575,169.514,
,311.208975,169.53415,
,311.2168,169.573875,
,311.247975,169.608175,
,311.267825,169.633475,
,311.366225,169.654,
,311.37935,169.680225,
,311.3853,169.694575,
,311.3971,169.720975,
,311.4103,169.76305,
,311.434475,169.807625,
,311.521525,169.808825,
,311.55525,169.822475,
,311.68495,169.85935,
,311.736175,169.89655,
,311.770475,169.917125,
,311.865825,169.94775,
,311.887025,169.982375,
,311.89235,170.007775,
,311.902275,170.0342,
,311.9116,170.079075,
,311.919025,170.081625,
,311.93285,170.117125,
,311.9514,170.141175,
,311.97225,170.15455,
,312.047825,170.168075,
,312.109075,170.187675,
,312.150875,170.1932,
,312.195275,170.20765,
,312.212825,170.2168,
,312.236575,170.224275,
,312.283,170.2613,
,312.300275,170.285475,
,312.314375,170.30395,
,312.3252,170.3152,
,312.35715,170.3454,
,312.480575,170.356875,
,312.53575,170.363075,
,312.57665,170.386175,
,312.633175,170.394825,
,312.6489,170.40845,
,312.66045,170.437375,
,312.675825,170.465725,
,312.6828,170.480325,
,312.758975,170.504125,
,312.808525,170.517225,
,313.038275,170.5315,
,313.07645,170.54675,
,313.089275,170.555125,
,313.098425,170.560925,
,313.11165,170.57585,
,313.141675,170.591425,
,313.175325,170.6066,
,313.24145,170.65,
,313.33495,170.67675,
,313.3671,170.6866,
,313.44265,170.690675,
,313.500275,170.7075,
,313.5303,170.70995,
,313.553375,170.7491,
,313.5696,170.76215,
,313.6238,170.770675,
,313.68475,170.811575,
,313.731525,170.820925,
,313.8125,170.827725,
,313.8447,170.8519,
,313.86625,170.8639,
,313.8861,170.88455,
,313.8989,170.92335,
,313.907775,170.9422,
,313.954175,170.977275,
,313.961325,170.9965,
,313.990375,171.012025,
,314.012625,171.03245,
,314.056775,171.0647,
,314.110025,171.0882,
,314.189525,171.09595,
,314.201425,171.1197,
,314.22325,171.132525,
,314.245025,171.142075,
,314.266325,171.19325,
,314.39965,171.22535,
,314.41795,171.251175,
,314.44995,171.264,
,314.492475,171.346275,
,314.616175,171.368925,
,314.6828,171.382575,
,314.69785,171.40795,
,314.818375,171.4298,
,314.853825,171.457075,
,314.877975,171.47935,
,314.95575,171.4883,
,314.9794,171.535475,
,314.995575,171.5622,
,315.10385,171.574075,
,315.1739,171.59875,
,315.190925,171.6173,
,315.210125,171.631475,
,315.230075,171.645375,
,315.252575,171.671,
,315.3197,171.691475,
,315.358475,171.721125,
,315.45545,171.7298,
,315.49195,171.747775,
,315.514075,171.762025,
,315.5944,171.797925,
,315.61085,171.832275,
,315.638875,171.854175,
,315.64795,171.88605,
,315.662525,171.9085,
,315.779375,171.9621,
,315.832175,171.980975,
,315.8763,172.00495,
,315.90835,172.0433,
,315.980575,172.071775,
,316.0078,172.10895,
,316.0495,172.1333,
,316.10585,172.1589,
,316.12615,172.16365,
,316.135975,172.2284,
,316.170075,172.237875,
,316.21265,172.257275,
,316.3397,172.27255,
,316.34745,172.294525,
,316.385025,172.314425,
,316.41655,172.336725,
,316.633225,172.368475,
,316.6871,172.38915,
,316.7694,172.41075,
,316.785225,172.425075,
,316.793275,172.4615,
,316.848725,172.520275,
,316.9148,172.562575,
,316.95025,172.5937,
,316.974625,172.61015,
,317.00035,172.62685,
,317.042825,172.63655,
,317.116325,172.6483,
,317.156275,172.6551,
,317.2107,172.681125,
,317.2244,172.7068,
,317.342875,172.728425,
,317.406725,172.835725,
,317.4398,172.857775,
,317.463575,172.88735,
,317.591875,172.907025,
,317.628275,172.92495,
,317.654,172.9586,
,317.696975,172.979375,
,317.730725,173.02105,
,317.75565,173.0412,
,317.8378,173.06755,
,317.8893,173.0969,
,317.90545,173.125675,
,317.977425,173.143375,
,318.012075,173.19945,
,318.0426,173.21855,
,318.056025,173.255875,
,318.084875,173.2886,
,318.150725,173.312975,
,318.18605,173.360125,
,318.2248,173.4002,
,318.322475,173.421825,
,318.3342,173.450575,
,318.424375,173.46135,
,318.43835,173.4941,
,318.4491,173.529425,
,318.48705,173.5533,
,318.5102,173.61505,
,318.5193,173.62985,
,318.53375,173.648375,
,318.585425,173.684025,
,318.614375,173.709425,
,318.68,173.7295,
,318.7017,173.77515,
,318.72385,173.8125,
,318.726625,173.8315,
,318.749075,173.876,
,318.780725,173.9285,
,318.787275,173.95725,
,318.87195,173.97975,
,318.911675,174.03325,
,318.931425,174.050625,
,318.944775,174.0591,
,318.96485,174.08095,
,318.9816,174.12895,
,319.01795,174.156875,
,319.028725,174.1832,
,319.04355,174.207825,
,319.052425,174.23695,
,319.0851,174.30895,
,319.154975,174.3418,
,319.178175,174.38765,
,319.211,174.411,
,319.2725,174.426,
,319.31425,174.44345,
,319.337475,174.4559,
,319.412525,174.47415,
,319.431525,174.509525,
,319.4566,174.533725,
,319.486225,174.605675,
,319.52155,174.665125,
,319.590825,174.699725,
,319.7371,174.70235,
,319.7979,174.735525,
,319.8963,174.756425,
,319.9397,174.8289,
,320.01395,174.84445,
,320.043075,174.859225,
,320.104375,174.877625,
,320.1648,174.90595,
,320.22635,174.9081,
,320.2729,174.9469,
,320.372025,174.993475,
,320.386275,175.03385,
,320.406,175.076775,
,320.440825,175.1084,
,320.55735,175.1258,
,320.592875,175.15705,
,320.6315,175.174725,
,320.642025,175.18775,
,320.662475,175.225925,
,320.68415,175.27195,
,320.7337,175.4037,
,320.75745,175.42125,
,320.7771,175.423125,
,320.792625,175.486525,
,320.85585,175.5104,
,320.8756,175.537875,
,320.89775,175.54965,
,320.9211,175.614775,
,320.937025,175.628325,
,320.94125,175.667175,
,321.0379,175.693475,
,321.047925,175.718575,
,321.074725,175.750325,
,321.09685,175.7874,
,321.13475,175.80195,
,321.208625,175.8159,
,321.232525,175.8392,
,321.256025,175.85035,
,321.28185,175.862575,
,321.317875,175.8777,
,321.334125,175.89595,
,321.4034,175.9119,
,321.4224,175.97195,
,321.4423,176.003825,
,321.467225,176.038275,
,321.498375,176.06785,
,321.556825,176.09735,
,321.652325,176.119375,
,321.686125,176.1594,
,321.705125,176.17305,
,321.73095,176.201425,
,321.760875,176.211825,
,321.795925,176.23015,
,321.818425,176.294275,
,321.85255,176.316125,
,321.93255,176.35305,
,321.965775,176.373125,
,322.082525,176.38885,
,322.1608,176.399325,
,322.18105,176.416475,
,322.2977,176.467675,
,322.41305,176.48855,
,322.44445,176.537225,
,322.4943,176.552425,
,322.5164,176.565675,
,322.52815,176.57405,
,322.562675,176.579575,
,322.71,176.591925,
,322.722725,176.607175,
,322.746075,176.644275,
,322.7657,176.6484,
,322.7889,176.6698,
,322.862725,176.686225,
,322.880225,176.7716,
,322.897425,176.801875,
,322.921725,176.882325,
,322.957025,176.910825,
,323.155275,176.924025,
,323.1743,176.939775,
,323.1863,176.961375,
,323.2079,176.981125,
,323.2292,177.0317,
,323.251825,177.052325,
,323.338125,177.2542,
,323.400625,177.2724,
,323.43675,177.276,
,323.46115,177.292125,
,323.48545,177.30465,
,323.5178,177.342075,
,323.548975,177.353975,
,323.567275,177.3793,
,323.592325,177.39595,
,323.713525,177.42795,
,323.73815,177.44375,
,323.7492,177.5014,
,323.776175,177.5991,
,323.7865,177.615675,
,323.812,177.647225,
,323.853225,177.666375,
,323.893375,177.669375,
,323.916325,177.686025,
,323.97685,177.7375,
,324.030725,177.7483,
,324.048675,177.760875,
,324.059475,177.775025,
,324.074225,177.78635,
,324.176025,177.795525,
,324.199675,177.814175,
,324.2243,177.869725,
,324.280875,177.9049,
,324.298175,177.950075,
,324.325175,177.972125,
,324.378125,177.997075,
,324.424275,178.006125,
,324.4659,178.02405,
,324.508975,178.042775,
,324.5503,178.05805,
,324.5807,178.08035,
,324.636825,178.136925,
,324.66875,178.168425,
,324.7561,178.2144,
,324.8436,178.26175,
,324.92695,178.341175,
,324.97525,178.367575,
,325.033125,178.405325,
,325.156225,178.425375,
,325.2181,178.4424,
,325.2607,178.464325,
,325.32705,178.5033,
,325.358425,178.534575,
,325.47705,178.55715,
,325.5046,178.588,
,325.529725,178.607625,
,325.5332,178.631675,
,325.541075,178.649575,
,325.549425,178.66305,
,325.615225,178.68945,
,325.6339,178.722825,
,325.7327,178.76145,
,325.811425,178.806675,
,325.86865,178.83385,
,325.881725,178.86915,
,325.889175,178.8877,
,325.96585,178.959825,
,325.993125,178.97845,
,326.046875,178.983025,
,326.110025,179.00805,
,326.213175,179.010525,
,326.2538,179.0389,
,326.269025,179.0689,
,326.280275,179.132125,
,326.3197,179.1914,
,326.346275,179.219475,
,326.376925,179.2579,
,326.3993,179.271275,
,326.412225,179.292625,
,326.46845,179.30115,
,326.5032,179.3157,
,326.510425,179.341825,
,326.54185,179.35075,
,326.547625,179.368725,
,326.552125,179.381425,
,326.5572,179.38485,
,326.5933,179.401025,
,326.680725,179.47065,
,326.695475,179.543625,
,326.710875,179.546975,
,326.718,179.588025,
,326.786,179.59675,
,326.842175,179.6057,
,326.878475,179.6173,
,326.90555,179.64085,
,326.92195,179.670425,
,326.949,179.6747,
,326.9824,179.678225,
,327.01215,179.68725,
,327.076675,179.7134,
,327.15225,179.7304,
,327.209025,179.7523,
,327.2234,179.7631,
,327.2736,179.7808,
,327.399725,179.79965,
,327.449175,179.8224,
,327.48245,179.831675,
,327.548575,179.856225,
,327.5778,179.871275,
,327.606225,179.88575,
,327.635325,179.921325,
,327.686775,179.94015,
,327.711125,179.9578,
,327.732675,179.96925,
,327.7911,180.012575,
,327.87365,180.01465,
,327.94985,180.03605,
,327.959275,180.0479,
,327.992425,180.097125,
,328.01455,180.1112,
,328.047275,180.128825,
,328.075925,180.143725,
,328.08765,180.22675,
,328.105475,180.232725,
,328.121575,180.258275,
,328.154775,180.280525,
,328.19395,180.34425,
,328.2184,180.3489,
,328.2459,180.37945,
,328.258325,180.41345,
,328.308325,180.42795,
,328.334525,180.449425,
,328.356275,180.4906,
,328.3933,180.51495,
,328.422875,180.538525,
,328.52,180.5865,
,328.5364,180.6109,
,328.568625,180.668475,
,328.636875,180.70895,
,328.803675,180.733475,
,328.84265,180.776625,
,328.89025,180.79735,
,328.92425,180.8419,
,329.028675,180.883525,
,329.030625,180.89255,
,329.0452,180.91155,
,329.060675,180.929925,
,329.15385,180.943025,
,329.188125,180.963275,
,329.21725,180.9967,
,329.2793,181.00705,
,329.3235,181.02255,
,329.386525,181.04075,
,329.42,181.0589,
,329.47735,181.0792,
,329.5106,181.115825,
,329.57275,181.125825,
,329.59905,181.1346,
,329.605125,181.1413,
,329.637175,181.157375,
,329.6864,181.159625,
,329.69595,181.172125,
,329.714125,181.189975,
,329.7595,181.22115,
,329.785475,181.232,
,329.829725,181.252525,
,329.90115,181.2767,
,329.9359,181.33335,
,329.9714,181.3728,
,329.984925,181.39725,
,330.04355,181.4347,
,330.101975,181.46515,
,330.126725,181.4895,
,330.283825,181.531225,
,330.3188,181.609875,
,330.334875,181.63275,
,330.3486,181.641425,
,330.36405,181.6608,
,330.38045,181.72445,
,330.41595,181.744625,
,330.4397,181.757875,
,330.464125,181.7713,
,330.558475,181.783575,
,330.6109,181.816825,
,330.7013,181.822975,
,330.714925,181.832675,
,330.744275,181.86075,
,330.8058,181.87855,
,330.9146,181.9068,
,330.97625,181.94425,
,330.977375,181.960975,
,331.018675,181.9773,
,331.05655,182.021325,
,331.085425,182.04045,
,331.12785,182.057475,
,331.152275,182.077825,
,331.175575,182.099075,
,331.213025,182.12635,
,331.245575,182.148575,
,331.32235,182.170625,
,331.35025,182.1988,
,331.383775,182.2344,
,331.410425,182.2522,
,331.44775,182.2698,
,331.493075,182.29215,
,331.506725,182.333725,
,331.521,182.362575,
,331.53245,182.37845,
,331.546575,182.3932,
,331.586175,182.4302,
,331.634375,182.4698,
,331.666525,182.484975,
,331.6874,182.486125,
,331.72105,182.521425,
,331.75555,182.53425,
,331.8088,182.551375,
,331.83905,182.563325,
,331.90205,182.589425,
,331.937025,182.60925,
,331.96785,182.631875,
,332.049025,182.6472,
,332.10355,182.6633,
,332.117225,182.686225,
,332.1528,182.7166,
,332.270075,182.74285,
,332.295825,182.7548,
