SPK_SPKC05a (late exc?),SPK_SPKC06a (inhi),SPK_SPKC07a (inhi),SPK_SPKC15b (inhi)
382.489425,352.4851,384.55835,384.7958
382.524025,352.506025,384.568975,384.810925
382.5823,352.5192,384.599725,384.836375
382.591975,352.5337,384.635125,384.85255
382.6157,352.5483,384.653225,384.868225
382.62735,352.5643,384.676425,384.89055
382.645825,352.577975,384.7016,384.91285
382.6578,352.589175,384.7322,384.9384
382.675525,352.635775,384.747675,384.9565
382.6929,352.669175,384.76105,384.970225
382.711225,352.6867,384.795825,385.00015
382.7164,352.7053,384.8109,385.0281
382.723525,352.7576,384.83635,385.0608
382.72915,352.783425,384.852575,385.082
382.742575,352.812125,384.868225,385.1042
382.829625,352.8212,384.89055,385.1207
382.877925,352.82995,384.91285,385.151375
382.883475,352.843575,384.92645,385.17505
382.890075,352.851375,384.938375,385.1964
382.911675,352.86465,384.956525,385.21915
382.915075,352.8731,384.97025,385.23955
382.927975,352.884925,384.99075,385.261775
383.028625,352.89745,385.00015,385.349125
383.088,352.912975,385.0281,385.376925
383.113975,352.9318,385.060775,385.4025
383.130325,352.955825,385.082,385.4247
383.1533,352.999975,385.1042,385.44835
383.275475,353.02505,385.151375,385.468625
383.33455,353.043875,385.17505,385.4912
383.354375,353.0521,385.196375,385.518825
383.378,353.0639,385.219125,385.5448
383.39335,353.076025,385.26175,385.574675
383.46925,353.08635,385.329,385.592625
383.577125,353.09865,385.376925,385.613275
383.658225,353.10955,385.4025,385.64465
383.681075,353.12385,385.424725,385.658325
383.7351,353.137225,385.44835,385.709725
383.764325,353.166025,385.468625,385.73115
383.785875,353.1743,385.4912,385.745425
383.8713,353.18525,385.5448,385.78745
383.9232,353.1985,385.592625,385.8094
383.9386,353.22145,385.613275,385.826175
383.950825,353.22755,385.64465,385.867175
383.955025,353.2371,385.6583,385.889975
383.991325,353.244125,385.709725,385.908675
384.00065,353.2598,385.73115,385.93195
384.02495,353.26905,385.74545,385.956525
384.08145,353.28695,385.76595,385.98805
384.13445,353.302075,385.78745,386.008925
384.15405,353.3127,385.8094,386.030675
384.211175,353.324475,385.826175,386.098875
384.218475,353.335525,385.867175,386.1442
384.222475,353.34925,385.93195,386.161775
384.23705,353.3691,385.970525,386.1842
384.24535,353.386575,385.988075,386.203625
384.25045,353.427525,386.008925,386.2559
384.50185,353.44915,386.030675,386.288025
384.507075,353.4594,386.098875,386.346775
384.524625,353.47105,386.117975,386.3718
384.5536,353.48285,386.144225,386.416
384.565025,353.491925,386.161775,386.453675
384.6253,353.5014,386.203625,386.4928
384.6618,353.532575,386.2559,386.51335
384.68425,353.5456,386.3022,386.5402
384.752925,353.572525,386.346775,386.561225
384.766375,353.586525,386.371775,386.5783
384.935225,353.59955,386.415975,386.590325
384.959775,353.613775,386.453675,386.6162
384.976625,353.63835,386.513325,386.6398
385.002875,353.646775,386.5903,386.661325
385.123825,353.6619,386.639775,386.682325
385.200025,353.703525,386.682325,386.6931
385.2975,353.719875,386.693125,386.7046
385.3267,353.727,386.7046,386.7208
385.3398,353.745375,386.7208,386.736175
385.38845,353.753375,386.736175,386.75155
385.866375,353.787725,386.75155,386.762025
385.898725,353.803,386.795975,386.795975
385.9565,353.833025,386.816,386.837125
386.002875,353.8479,386.837125,386.861575
386.056425,353.86555,386.878225,386.878225
386.164475,353.874925,386.938725,386.915825
386.2635,353.88395,386.978325,386.938725
386.277075,353.899275,387.0093,386.978325
386.2879,353.914575,387.06835,386.993225
386.42555,353.922625,387.084875,387.009325
386.4595,353.94405,387.11495,387.0487
386.47375,353.961975,387.13155,387.06835
386.52785,353.9874,387.1644,387.084875
386.552925,354.0018,387.214875,387.10055
386.580475,354.01635,387.269675,387.11495
386.613075,354.03475,387.288,387.131575
386.62785,354.039125,387.301375,387.1644
386.6557,354.05845,387.3228,387.19245
386.67085,354.066075,387.370075,387.21485
386.7151,354.081225,387.3824,387.228475
386.771075,354.0929,387.398875,387.246575
386.85375,354.17,387.419225,387.2697
386.860625,354.178175,387.431475,387.288
386.8629,354.1882,387.451325,387.301375
386.8718,354.20755,387.474675,387.322825
386.88485,354.213375,387.5177,387.3344
387.05865,354.2204,387.56375,387.3453
387.181275,354.239275,387.5891,387.370075
387.197325,354.246825,387.606275,387.3824
387.20825,354.2854,387.6264,387.398875
387.222575,354.32715,387.64355,387.419225
387.2365,354.33335,387.698925,387.43145
387.277975,354.35265,387.712625,387.4513
387.317775,354.360725,387.72735,387.474675
387.5379,354.370875,387.7434,387.502
387.5605,354.38265,387.7631,387.517725
387.591775,354.394625,387.789,387.56375
387.605775,354.403025,387.8215,387.5891
387.626125,354.41895,387.83845,387.606275
387.664225,354.43895,387.854825,387.64355
387.69695,354.455075,387.9237,387.698925
387.73375,354.48115,387.97135,387.712625
387.76395,354.492725,387.9942,387.72735
387.769325,354.501525,388.004125,387.743425
387.77385,354.51725,388.022875,387.7631
387.80245,354.5235,388.0657,387.77925
387.828675,354.536475,388.081675,387.789
387.860275,354.5586,388.107775,387.80515
387.878125,354.577975,388.12475,387.814175
387.908625,354.59275,388.153175,387.8215
387.920375,354.60595,388.18895,387.838475
387.94335,354.665975,388.209325,387.854825
387.96445,354.698275,388.2293,387.903475
387.97505,354.715925,388.27615,387.91315
387.9961,354.732725,388.33855,387.923675
388.033575,354.743625,388.3505,387.95305
388.0646,354.7553,388.367975,387.971375
388.082925,354.7645,388.381475,387.98445
388.1137,354.808175,388.3916,387.994175
388.11775,354.814775,388.40235,388.004125
388.119425,354.83165,388.412025,388.0229
388.125475,354.84005,388.44325,388.065725
388.1555,354.8497,388.4559,388.10775
388.171025,354.860025,388.46975,388.12475
388.215325,354.87535,388.551175,388.153175
388.2241,354.882375,388.57045,388.18895
388.2291,354.889325,388.60325,388.20935
388.23505,354.897525,388.615725,388.2293
388.26225,354.91115,388.65475,388.25315
388.28675,354.92935,388.669925,388.27615
388.29025,354.9386,388.70735,388.296825
388.3191,354.952575,388.7252,388.33855
388.335475,354.959925,388.7459,388.368
388.341725,354.979025,388.769375,388.37615
388.34955,355.009325,388.786775,388.38145
388.355675,355.020825,388.8144,388.402375
388.366875,355.06975,388.828475,388.41205
388.37985,355.088625,388.8523,388.43195
388.388475,355.10165,388.886325,388.455875
388.39515,355.11485,388.900875,388.469725
388.402875,355.11645,388.92605,388.4902
388.4053,355.13805,388.94545,388.5122
388.42825,355.1592,388.970075,388.53205
388.439875,355.16805,388.9858,388.551175
388.455625,355.1936,389.0062,388.57045
388.459075,355.210425,389.02375,388.585425
388.471825,355.230675,389.0363,388.615725
388.477925,355.24835,389.052675,388.65475
388.48325,355.26,389.09555,388.669925
388.4941,355.26885,389.12105,388.6868
388.496875,355.288225,389.159025,388.707375
388.5083,355.304175,389.1928,388.7252
388.522725,355.3255,389.206025,388.7459
388.534175,355.34555,389.288925,388.769375
388.5411,355.3551,389.3036,388.786775
388.545425,355.364325,389.32215,388.8144
388.5495,355.37825,389.3405,388.828475
388.5542,355.3847,389.39255,388.8523
388.558875,355.39425,389.4134,388.870975
388.565175,355.4465,389.4186,388.886325
388.5716,355.46365,389.450325,388.900875
388.5749,355.474375,389.46265,388.92605
388.581225,355.4879,389.479525,388.94545
388.586525,355.49865,389.498725,388.970075
388.5945,355.5197,389.51425,388.9858
388.6032,355.533025,389.5261,389.0062
388.6107,355.5459,389.538975,389.02375
388.616925,355.5538,389.55585,389.0363
388.6235,355.572675,389.57475,389.052675
388.635825,355.599525,389.59415,389.069575
388.6395,355.601675,389.613325,389.082575
388.677025,355.634575,389.636975,389.09555
388.682125,355.647675,389.661525,389.11255
388.69235,355.673625,389.698725,389.1211
388.695975,355.6893,389.7214,389.12965
388.70315,355.729625,389.7318,389.15905
388.7199,355.739,389.749025,389.1928
388.724,355.746825,389.767375,389.20605
388.7354,355.7939,389.77615,389.21855
388.745875,355.801725,389.79895,389.248475
388.751025,355.82025,389.823225,389.2648
388.753825,355.836075,389.855675,389.288925
388.764375,355.84965,389.874975,389.3036
388.777025,355.85715,389.89065,389.32215
388.788325,355.8695,389.929275,389.340525
388.80275,355.877325,389.94435,389.374575
388.808325,355.888775,389.96465,389.39255
388.8151,355.89935,390.00325,389.4134
388.873175,355.909,390.0294,389.431
388.87805,355.917225,390.058925,389.450325
388.8865,355.929,390.0864,389.46265
388.889975,355.9391,390.11275,389.4795
388.8985,355.9469,390.13425,389.498725
388.912225,355.953775,390.17085,389.51425
388.92685,355.9604,390.1925,389.5261
388.9333,355.9878,390.226175,389.539
388.942625,355.999675,390.25985,389.55585
388.948475,356.011375,390.2895,389.57475
388.956875,356.029625,390.307775,389.613325
388.969575,356.075125,390.3366,389.636975
388.97595,356.08165,390.3733,389.66155
388.989225,356.09065,390.426725,389.698725
389.006125,356.12395,390.4494,389.707925
389.0267,356.132575,390.458075,389.7214
389.03445,356.16065,390.4697,389.731825
389.0551,356.169025,390.4833,389.749025
389.0639,356.178775,390.51555,389.7674
389.069,356.193625,390.52735,389.77615
389.075,356.19715,390.55645,389.785025
389.0909,356.205425,390.574125,389.79895
389.1039,356.212325,390.595075,389.814175
389.118175,356.2311,390.63695,389.8232
389.135025,356.2477,390.65155,389.8408
389.182675,356.266975,390.662425,389.855675
389.205125,356.277375,390.706625,389.87495
389.21675,356.29395,390.716575,389.89065
389.221175,356.2954,390.755575,389.912075
389.270425,356.325275,390.760375,389.922025
389.289125,356.339925,390.76695,389.929275
389.377625,356.351,390.7774,389.944325
389.436175,356.3687,390.80195,389.96465
389.446675,356.410025,390.81995,389.985825
389.490175,356.419725,390.8637,390.003225
389.676425,356.4294,390.875475,390.0294
389.69985,356.4758,390.8917,390.058925
389.712475,356.490025,390.9133,390.0864
389.7218,356.5028,390.9252,390.112725
389.728575,356.5096,390.94825,390.13425
389.733025,356.519125,390.960525,390.17085
389.7593,356.533875,390.991225,390.1925
389.790325,356.5542,391.0012,390.226175
389.833275,356.581125,391.027475,390.25985
389.85075,356.597475,391.042625,390.2895
389.863925,356.63115,391.05945,390.307775
389.934625,356.653875,391.139875,390.336625
389.9566,356.6794,391.16205,390.356925
389.9913,356.688625,391.18375,390.373325
390.0016,356.70055,391.198425,390.4267
390.014575,356.7108,391.216025,390.43475
390.05415,356.723725,391.23665,390.4494
390.0691,356.73045,391.26275,390.45805
390.114775,356.740075,391.296275,390.4697
390.1388,356.749675,391.314225,390.483275
390.183125,356.76505,391.391875,390.48975
390.20725,356.77555,391.430675,390.515575
390.2645,356.794075,391.441475,390.52735
390.307475,356.817625,391.46855,390.54275
390.3487,356.825475,391.48005,390.55645
390.35705,356.8415,391.510025,390.574125
390.367625,356.85015,391.528225,390.5951
390.37005,356.85975,391.542075,390.63695
390.385375,356.925075,391.563875,390.65155
390.3884,356.934775,391.575925,390.66245
390.394125,356.968925,391.5922,390.67855
390.39735,356.99925,391.605675,390.6836
390.406875,357.0422,391.626,390.706625
390.412725,357.0571,391.63665,390.716575
390.42155,357.0681,391.66805,390.733025
390.4331,357.078225,391.6714,390.755575
390.437475,357.083975,391.68025,390.766975
390.456375,357.096975,391.6968,390.7774
390.4627,357.100575,391.7109,390.787725
390.466025,357.1152,391.727075,390.81995
390.473,357.13115,391.7504,390.829775
390.477775,357.150875,391.7624,390.863675
390.4817,357.1792,391.7666,390.87545
390.488125,357.18655,391.826525,390.913275
390.495375,357.19355,391.873225,390.925225
390.50135,357.213975,391.898125,390.94825
390.5212,357.226225,391.91715,390.960525
390.5266,357.236075,391.940025,391.0012
390.5365,357.25605,391.962275,391.027475
390.545825,357.261875,392.01005,391.059475
390.550125,357.274025,392.028025,391.0686
390.5613,357.3045,392.04585,391.094325
390.5726,357.31485,392.064725,391.137775
390.58055,357.324075,392.1136,391.16205
390.583325,357.332525,392.134625,391.18375
390.5895,357.341675,392.153525,391.198425
390.6112,357.36125,392.1648,391.2537
390.6315,357.383525,392.221775,391.26275
390.65335,357.394375,392.223025,391.282425
390.65645,357.413625,392.23685,391.314225
390.661525,357.4577,392.2549,391.328275
390.664725,357.465675,392.318,391.347675
390.676425,357.483725,392.45875,391.371525
390.680225,357.515375,392.46445,391.391875
390.687275,357.5524,392.5045,391.40725
390.6905,357.564025,392.5144,391.430675
390.7057,357.574625,392.53475,391.4415
390.73175,357.582125,392.550025,391.45845
390.75715,357.590825,392.571025,391.46855
390.8019,357.6336,392.5801,391.480025
390.81125,357.64705,392.601825,391.51005
390.817675,357.656225,392.67725,391.528225
390.824125,357.6705,392.7039,391.5639
390.832475,357.68195,392.769425,391.575925
390.8406,357.693325,392.78925,391.605625
390.844175,357.70385,392.7912,391.626
390.8519,357.7139,392.8146,391.63665
390.856675,357.726225,392.8538,391.654125
390.8687,357.735825,392.870725,391.668075
390.870125,357.7458,392.896975,391.68025
390.884625,357.7733,392.9197,391.6968
390.889525,357.789075,392.9359,391.7109
390.9164,357.82855,392.962175,391.727075
390.922825,357.846475,392.976175,391.75045
390.931075,357.8556,392.992775,391.7624
390.9377,357.864025,393.012575,391.7849
390.94195,357.879825,393.0313,391.808525
390.945625,357.89085,393.0601,391.826525
390.954275,357.902825,393.085325,391.87325
390.971975,357.91565,393.113325,391.898125
390.9763,357.92425,393.13345,391.917175
390.9807,357.931525,393.155075,391.962275
390.984025,357.952775,393.1799,392.01005
390.989375,357.96075,393.20645,392.02805
390.9975,357.978725,393.254525,392.045875
391.0084,358.0027,393.265825,392.0843
391.011425,358.025075,393.2891,392.099325
391.0158,358.1279,393.34205,392.113625
391.02045,358.135375,393.358175,392.153525
391.0256,358.1406,393.3823,392.1648
391.029925,358.149475,393.430075,392.221775
391.041225,358.162675,393.457925,392.22875
391.044375,358.172125,393.497575,392.246
391.0687,358.17895,393.534775,392.270475
391.07695,358.185825,393.55435,392.2845
391.091275,358.191775,393.578725,392.30095
391.109725,358.22045,393.622825,392.318
391.128175,358.23665,393.65075,392.355925
391.13505,358.26215,393.660825,392.370975
391.13955,358.272175,393.6908,392.3929
391.149,358.28325,393.6966,392.404025
391.1612,358.29015,393.721775,392.423725
391.1701,358.30845,393.73395,392.464425
391.1836,358.33235,393.804425,392.484175
391.197675,358.341375,393.8173,392.504525
391.203525,358.354075,393.844675,392.514375
391.214825,358.38095,393.861325,392.534725
391.22315,358.391625,393.9011,392.550025
391.226475,358.405375,393.9164,392.571025
391.23375,358.41845,393.950325,392.5801
391.23675,358.42785,393.98185,392.601825
391.2559,358.45035,394.008725,392.621425
391.26135,358.468,394.024425,392.662375
391.2754,358.488575,394.03705,392.677275
391.27765,358.496125,394.074325,392.7039
391.301175,358.50765,394.093275,392.7245
391.310825,358.52635,394.1101,392.74085
391.320175,358.555675,394.125175,392.769425
391.34945,358.5664,394.13565,392.789275
391.356125,358.585575,394.1433,392.814575
391.3905,358.595075,394.160575,392.8538
391.3995,358.6028,394.162875,392.870725
391.406125,358.6193,394.179975,392.896975
391.41585,358.628425,394.2268,392.9197
391.42305,358.64765,394.318575,392.9359
391.429925,358.654475,394.3305,392.96215
391.43195,358.665,394.3473,392.976175
