SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC05b,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC15a
196.802225,,,,297.36235,55.833025,214.258175,168.39595,159.44015
196.98675,,,,297.3964,55.877325,214.27685,168.4307,159.634125
197.079,,,,297.6637,55.91585,214.366,168.441375,159.708175
197.3136,,,,298.318275,55.938925,214.6258,168.5004,159.7457
197.332125,,,,298.325975,55.945625,214.663775,168.51695,159.8919
197.52295,,,,298.72875,55.985225,214.7188,168.614625,159.90675
197.778225,,,,299.19115,56.0119,214.734025,168.64025,160.024325
197.827775,,,,,56.074025,214.986675,168.75005,160.13705
197.9969,,,,,56.149725,215.0576,168.77835,160.217725
198.02205,,,,,56.1706,215.503975,168.790675,160.22735
198.095325,,,,,56.2332,215.5116,168.800125,160.334025
198.20275,,,,,56.272175,215.5614,168.825075,160.4293
198.27505,,,,,56.39875,215.655625,168.88895,160.535925
198.604675,,,,,56.425225,215.890775,168.915825,160.5895
198.71845,,,,,56.4394,216.02395,168.987175,160.619625
198.819375,,,,,56.451175,216.118775,169.038825,160.70145
198.943025,,,,,56.485425,216.2126,169.088675,160.785925
199.004975,,,,,56.499475,216.28645,169.10675,161.064925
199.082925,,,,,56.525425,216.396925,169.126325,161.164925
199.101375,,,,,56.54825,216.576875,169.223075,161.258975
199.19845,,,,,56.5858,216.6612,169.271425,161.3036
199.2345,,,,,56.599675,216.717275,169.30785,161.668875
199.248225,,,,,56.663325,216.977925,169.35265,161.7366
199.303175,,,,,56.710875,217.0653,169.383125,161.840225
199.3911,,,,,56.743225,217.139975,169.4133,161.867825
199.46295,,,,,56.747,217.26745,169.4439,162.188875
199.519625,,,,,56.768575,217.280425,169.4587,162.596675
200.009875,,,,,56.859525,217.31415,169.493125,162.60225
200.819475,,,,,56.883675,217.38245,169.508825,162.69455
200.972525,,,,,56.9043,217.515575,169.6495,162.85735
201.07605,,,,,56.936375,217.82175,169.720525,162.87915
201.188975,,,,,56.9438,218.091425,169.771325,162.92005
201.22305,,,,,57.01815,218.41425,169.793975,163.4492
201.354575,,,,,57.069525,218.605775,169.819925,163.624675
201.8758,,,,,57.0836,218.768225,169.83545,163.7124
201.8845,,,,,57.115,218.786325,169.8596,164.08805
201.933425,,,,,57.127175,218.951225,169.9336,164.11415
201.990725,,,,,57.40625,219.099025,170.02035,164.1337
202.1611,,,,,57.42165,219.131975,170.0908,164.309475
202.30885,,,,,57.492125,219.30555,170.11875,164.3734
202.338675,,,,,57.51345,219.4498,170.15345,164.409725
202.4531,,,,,57.517275,219.5545,170.172975,164.48725
202.5184,,,,,57.586175,219.776375,170.19805,164.495375
202.979575,,,,,57.63205,219.800075,170.27095,164.552425
203.432325,,,,,57.769125,219.878425,170.30285,164.9683
203.672925,,,,,57.77915,219.970775,170.3261,165.001925
203.952575,,,,,57.7865,220.06425,170.38115,165.07955
204.097775,,,,,57.822325,220.124375,170.40395,165.562175
204.20235,,,,,57.8379,220.248825,170.455975,165.6366
204.363,,,,,57.8473,220.37235,170.48765,165.769625
204.379,,,,,57.91885,220.6237,170.621925,165.820125
204.46855,,,,,57.9278,220.666125,170.645475,165.843025
204.489275,,,,,57.933275,220.679575,170.66585,166.017575
204.5324,,,,,57.9488,220.874625,170.6885,166.055175
204.6139,,,,,57.956875,220.94485,170.769775,166.21175
204.6902,,,,,58.006975,221.315625,170.833925,166.3755
204.699925,,,,,58.035625,221.3333,170.903175,166.3829
204.76495,,,,,58.05235,221.5019,170.9937,166.439425
204.825125,,,,,58.05845,221.533925,171.118625,166.47245
204.851725,,,,,58.080725,221.5983,171.173275,166.6137
204.931275,,,,,58.08315,221.644425,171.34925,166.672
205.000625,,,,,58.090475,221.662225,171.360225,166.886725
205.101175,,,,,58.119725,221.707075,171.38585,166.912175
205.1846,,,,,58.14085,221.8589,171.3972,166.923125
205.2656,,,,,58.1608,221.884075,171.41125,166.964075
205.511225,,,,,58.17995,222.075975,171.422025,167.01365
205.594425,,,,,58.203175,222.1691,171.51405,167.501975
205.66635,,,,,58.235875,222.27875,171.523975,167.50295
205.71075,,,,,58.246525,222.321775,171.544725,167.619025
205.849175,,,,,58.287575,222.558475,171.589075,167.63515
205.893775,,,,,58.339825,222.582775,171.6368,167.684225
205.987975,,,,,58.376325,222.647325,171.6497,167.698275
205.9959,,,,,58.39445,222.8276,171.67505,167.797
206.058175,,,,,58.43715,222.8445,171.6958,167.9894
206.106825,,,,,58.4439,222.9307,171.756025,168.070575
206.25975,,,,,58.477975,222.978875,171.7714,168.217975
206.2892,,,,,58.494875,223.076975,171.829975,168.2444
206.654325,,,,,58.5007,223.517275,171.878075,168.260625
206.656825,,,,,58.5093,223.5462,171.948325,168.2787
206.9771,,,,,58.52675,223.729025,171.9682,168.29445
206.9823,,,,,58.539,223.8713,172.026275,168.3246
207.0409,,,,,58.56645,224.065525,172.072375,168.337525
207.174425,,,,,58.581025,224.32255,172.1042,168.345525
207.511525,,,,,58.6067,224.3337,172.14475,168.36165
208.94895,,,,,58.65145,224.360475,172.279175,168.4241
209.0261,,,,,58.66875,224.46105,172.37405,168.463725
209.1484,,,,,58.689975,224.50945,172.402125,168.507775
209.1858,,,,,58.706575,224.5787,172.51025,168.519825
209.307725,,,,,58.722925,225.213625,172.53445,168.738925
209.5405,,,,,58.75835,225.4361,172.6158,168.815375
209.590175,,,,,58.80785,225.66135,172.667575,168.88795
209.632725,,,,,58.8202,225.685875,172.755725,168.92945
209.651475,,,,,58.8581,225.731175,172.779025,168.960775
209.700675,,,,,58.8652,225.848475,172.8067,168.995975
209.736475,,,,,58.894975,226.016525,172.824775,169.259775
209.83675,,,,,58.903375,226.143825,172.852825,169.262025
209.84775,,,,,58.917775,226.3235,172.949675,169.313175
209.864725,,,,,58.9393,226.35015,173.02745,169.31875
209.89015,,,,,58.95965,226.4171,173.04325,169.70925
209.916525,,,,,58.96895,226.45855,173.07525,169.74085
209.9528,,,,,58.97375,226.5168,173.0954,169.747225
210.0362,,,,,58.98735,226.5605,173.137375,169.816925
210.07685,,,,,59.0055,226.785575,173.2207,169.878075
210.16045,,,,,59.0401,226.820875,173.253925,170.350475
210.16475,,,,,59.0542,226.96765,173.2864,170.364325
210.183725,,,,,59.0688,226.9698,173.305375,170.389125
210.222725,,,,,59.081275,227.1173,173.34685,170.573675
210.291275,,,,,59.092875,227.137975,173.37995,170.60795
210.3262,,,,,59.112025,227.15945,173.40955,170.64605
210.4185,,,,,59.153375,227.184075,173.447275,170.7131
211.38185,,,,,59.1805,227.4449,173.47015,170.9082
212.01525,,,,,59.22025,227.5259,173.570375,170.91625
212.122925,,,,,59.256075,227.651475,173.600175,170.936525
212.903025,,,,,59.287175,227.752825,173.663175,171.01495
213.718775,,,,,59.29795,227.952525,173.7029,171.085775
213.7274,,,,,59.303,227.986375,173.720725,171.329675
214.063725,,,,,59.3608,228.00305,173.7964,171.363675
214.1444,,,,,59.373,228.017875,173.835325,171.40095
214.261375,,,,,59.39815,228.0686,173.87185,171.480175
214.27195,,,,,59.43175,228.130875,173.9212,171.550125
214.6614,,,,,59.45805,228.1794,174.01385,171.615275
214.92105,,,,,59.461,228.186575,174.138825,171.720275
214.969025,,,,,59.481475,228.3045,174.2242,171.795125
215.009825,,,,,59.483,228.3653,174.2969,171.816475
215.027075,,,,,59.493825,228.385175,174.32335,171.838325
215.171175,,,,,59.5196,228.459475,174.369775,171.91695
215.194625,,,,,59.5542,228.47725,174.411025,172.09965
215.203025,,,,,59.622575,228.5317,174.51075,172.288025
215.657175,,,,,59.650675,228.54545,174.5801,172.3313
215.78835,,,,,59.673975,228.61885,174.654075,172.36
215.79825,,,,,59.693025,228.6337,174.677125,172.380125
215.932625,,,,,59.737325,228.6941,174.69355,172.382125
216.14875,,,,,59.752725,228.8212,174.74405,172.481475
216.2157,,,,,59.77155,228.9368,174.7819,172.73085
216.2785,,,,,59.797625,229.009975,174.802975,172.8014
216.312375,,,,,59.83535,229.01275,174.884575,173.07215
216.330275,,,,,59.847525,229.264575,174.899975,173.125975
216.343525,,,,,59.90365,229.37105,174.9205,173.15075
216.633275,,,,,59.91785,229.38955,174.97115,173.161625
216.95795,,,,,59.933525,229.411425,175.047775,173.343025
217.060625,,,,,59.94485,229.438125,175.072425,173.38245
217.244325,,,,,59.9556,229.4673,175.183675,173.7369
217.55835,,,,,59.97605,229.50115,175.203475,173.761975
217.60125,,,,,59.99175,229.8517,175.2688,173.800725
217.697525,,,,,60.0023,229.95565,175.3474,173.843025
217.775275,,,,,60.028675,230.20975,175.383075,173.951475
217.783,,,,,60.050625,230.544875,175.5375,174.05045
217.833525,,,,,60.124925,230.75455,175.6184,174.31545
217.9517,,,,,60.146625,230.792375,175.6817,174.712075
218.23825,,,,,60.229975,230.9756,175.718,174.742475
218.286075,,,,,60.240825,231.04395,175.858725,174.8313
219.16165,,,,,60.287025,231.177975,175.89705,174.9592
219.521925,,,,,60.329275,231.224725,175.973475,175.251775
219.67595,,,,,60.41575,231.366575,176.0054,175.261025
219.86215,,,,,60.427275,231.384125,176.0364,175.376
219.89745,,,,,60.455875,231.472875,176.06455,175.4564
219.935325,,,,,60.5341,231.75115,176.1197,175.48195
219.9573,,,,,60.535175,231.8866,176.209225,175.70305
219.979775,,,,,60.580125,232.031475,176.240375,175.725075
220.005925,,,,,60.603875,232.066225,176.28195,175.79255
220.278225,,,,,60.6212,232.1054,176.438675,175.809325
220.29705,,,,,60.65715,232.148425,176.5388,175.987625
220.3153,,,,,60.715,232.208775,176.610725,175.99425
220.3448,,,,,60.7432,232.2496,176.72,176.11575
220.355475,,,,,60.7669,232.610625,176.76625,176.201
220.46805,,,,,60.778775,232.94345,176.7897,176.27435
220.53145,,,,,60.818875,233.07045,176.9179,176.409375
221.509425,,,,,60.8497,233.091825,176.980725,176.422675
221.586625,,,,,60.8554,233.829825,177.02165,176.470875
221.594325,,,,,60.872375,233.920975,177.052825,176.73645
221.63885,,,,,60.881375,233.957075,177.09335,176.81555
222.0122,,,,,60.90865,234.249725,177.1178,176.83695
222.053975,,,,,60.958775,234.561475,177.15595,176.937725
222.1215,,,,,61.025675,234.673525,177.1997,177.111825
222.138325,,,,,61.067575,234.795725,177.29225,177.308075
222.145625,,,,,61.07485,234.9241,177.31695,177.472
222.314375,,,,,61.081275,235.13655,177.347325,177.47375
222.327425,,,,,61.09205,235.17895,177.380125,177.534
222.411525,,,,,61.1118,235.257375,177.504475,177.538475
222.513,,,,,61.169375,235.4853,177.5944,177.6787
222.64,,,,,61.1742,235.966625,177.611375,177.7162
222.79845,,,,,61.25535,236.066575,177.6607,177.91995
222.88915,,,,,61.266525,236.07835,177.689225,178.004575
223.001,,,,,61.307225,236.1081,177.7331,178.074475
223.0638,,,,,61.33645,236.286475,177.758675,178.249075
223.62505,,,,,61.340125,236.334025,177.79915,178.286325
223.67985,,,,,61.353475,236.4153,177.8915,178.48255
223.728575,,,,,61.372025,236.470825,177.953725,178.59955
223.808275,,,,,61.38075,236.979275,177.985475,178.795975
223.886825,,,,,61.393075,237.00885,178.01255,178.8869
223.971625,,,,,61.41645,237.04705,178.041375,178.89115
224.2213,,,,,61.44805,237.084975,178.069025,178.926775
224.299475,,,,,61.4568,237.203775,178.122125,178.9757
224.40845,,,,,61.465125,237.29655,178.19715,179.03135
224.451775,,,,,61.51365,237.370725,178.2358,179.3075
224.6763,,,,,61.53645,237.441825,178.24855,179.3611
224.801475,,,,,61.548075,237.5468,178.2956,179.5151
224.890525,,,,,61.56155,237.60445,178.326025,179.9054
224.967075,,,,,61.607625,237.792225,178.387225,180.031075
225.01215,,,,,61.622775,238.041075,178.454675,180.039175
225.1239,,,,,61.7108,238.050775,178.507175,180.069425
225.6228,,,,,61.73815,238.191875,178.576175,180.224625
225.85065,,,,,61.9112,238.37015,178.614825,180.655125
226.5269,,,,,61.9996,238.41705,178.685325,180.67895
226.676575,,,,,62.0275,238.456825,178.72185,180.698675
226.7026,,,,,62.11625,238.54405,178.78025,180.717825
227.072475,,,,,62.1441,238.54855,178.853175,180.722375
227.179225,,,,,62.156825,238.565825,178.873225,180.731775
227.35265,,,,,62.174025,238.78725,178.908,180.7856
227.36195,,,,,62.200975,238.816925,178.992275,181.009275
227.388075,,,,,62.298675,238.8482,179.0106,181.021275
227.439,,,,,62.3362,238.86265,179.058825,181.258825
227.66975,,,,,62.380475,239.338725,179.1054,181.28365
227.750825,,,,,62.489875,239.36115,179.11,181.39255
228.289375,,,,,62.52045,239.417175,179.13335,181.40685
228.35,,,,,62.54355,240.576325,179.1463,181.420875
228.4909,,,,,62.5738,240.856875,179.20445,181.631525
229.07245,,,,,62.580825,240.9341,179.27755,181.662325
229.16855,,,,,62.593375,240.9497,179.380525,181.71205
229.251375,,,,,62.6577,241.0503,179.406925,181.772075
229.335875,,,,,62.668125,241.168625,179.448775,181.790425
229.361275,,,,,62.6859,241.292625,179.493775,181.8142
229.471975,,,,,62.695075,241.4799,179.578375,181.954325
229.48145,,,,,62.7122,241.5176,179.615,181.9869
229.711525,,,,,62.725725,241.807625,179.67475,182.04095
229.7195,,,,,62.741725,242.00025,179.6959,182.0678
229.758575,,,,,62.746825,242.099,179.760275,182.4249
229.8105,,,,,62.754575,242.12235,179.80275,182.462225
229.830525,,,,,62.788875,242.144725,179.903675,182.5674
229.833175,,,,,62.795175,242.2247,179.92725,182.578425
229.83735,,,,,62.80895,242.33715,179.981175,182.6792
229.9451,,,,,62.83155,242.428925,180.046275,182.737
230.220375,,,,,62.8477,242.48175,180.078425,182.741325
231.04655,,,,,62.8529,242.63275,180.21915,182.956525
231.72745,,,,,62.86645,242.702925,180.30685,182.982125
231.994075,,,,,62.890575,242.79095,180.580775,183.08775
232.0271,,,,,62.903775,243.2883,180.654175,183.19975
232.660125,,,,,62.936875,243.46595,180.6787,183.293575
232.973975,,,,,62.958825,243.850625,180.68865,183.434675
233.002375,,,,,62.970725,244.52755,180.7098,183.840175
233.004275,,,,,62.977,244.5648,180.785325,183.8643
233.062975,,,,,63.03255,244.66015,180.8898,183.8851
233.2598,,,,,63.0626,244.872475,180.93675,183.9103
233.29315,,,,,63.067775,244.884575,181.003875,183.97885
233.65465,,,,,63.08875,244.987925,181.151675,184.0532
233.793725,,,,,63.102975,245.146525,181.28805,184.074375
234.037375,,,,,63.109,245.204725,181.302875,184.259325
234.638975,,,,,63.171025,245.364925,181.324925,184.2801
234.787675,,,,,63.311525,245.3949,181.341375,184.3169
234.8566,,,,,63.320025,245.60335,181.387625,184.934325
234.974025,,,,,63.347525,245.668575,181.412775,184.975875
234.992375,,,,,63.366125,245.74285,181.4538,185.226325
235.008475,,,,,63.38105,246.0544,181.476,185.284275
235.02575,,,,,63.412775,246.171925,181.49355,185.381875
235.18455,,,,,63.429,246.2806,181.5117,185.411225
235.231875,,,,,63.4425,246.734075,181.585275,185.542275
235.2559,,,,,63.457425,246.744675,181.634175,185.809525
235.258875,,,,,63.47515,246.80765,181.660525,185.865675
235.37195,,,,,63.511275,246.888525,181.70245,185.871975
235.640275,,,,,63.5425,246.934575,181.7325,185.9001
235.907625,,,,,63.552025,247.01865,181.807,186.1125
236.018525,,,,,63.570925,247.069075,181.82975,186.3699
236.0544,,,,,63.600425,247.40355,181.84945,186.3808
236.230625,,,,,63.6417,247.492575,181.885075,186.40355
236.4404,,,,,63.713125,247.5544,181.89865,186.713875
236.555,,,,,63.7994,247.702125,181.95075,186.727075
236.703375,,,,,63.8686,248.391475,182.076225,186.789725
236.763875,,,,,63.877425,248.40035,182.10415,186.82375
236.8215,,,,,63.892825,248.646875,182.143575,186.885425
236.86455,,,,,63.920075,248.96985,182.1813,186.948675
237.0121,,,,,63.94175,249.27345,182.2116,187.0325
237.223725,,,,,63.951275,249.437225,182.28245,187.081325
237.70805,,,,,63.98345,249.763525,182.332775,187.12825
237.744025,,,,,64.0276,249.839825,182.353075,187.187175
237.9094,,,,,64.033175,250.2573,182.3925,187.27815
238.021075,,,,,64.0675,250.32095,182.42345,187.334925
238.139575,,,,,64.0709,250.357825,182.450275,187.43775
238.253125,,,,,64.076425,250.71735,182.499925,187.6727
238.28795,,,,,64.081725,250.835025,182.525025,187.95395
238.3873,,,,,64.094275,250.914325,182.592975,188.021475
238.472525,,,,,64.098675,251.0619,182.638175,188.031275
238.5033,,,,,64.1104,251.2006,182.6901,188.0436
238.50755,,,,,64.127675,251.747975,182.745525,188.091425
238.588525,,,,,64.186125,251.784575,182.8033,188.4385
238.78795,,,,,64.20195,251.810175,182.870425,188.695325
238.81495,,,,,64.227125,251.98485,182.945575,188.8002
238.9072,,,,,64.241125,252.397,182.981425,189.150225
239.0466,,,,,64.289625,252.4789,183.0028,189.413825
239.46645,,,,,64.296825,252.51975,183.02985,189.455125
239.53395,,,,,64.3124,252.529825,183.056525,189.46805
239.685575,,,,,64.343525,252.594925,183.172975,189.52425
239.739725,,,,,64.39625,252.6734,183.209225,189.5329
239.764575,,,,,64.423275,252.68925,183.230325,189.6473
239.8255,,,,,64.5732,252.698,183.258975,190.0359
240.254425,,,,,64.63865,252.8165,183.37025,190.101425
240.27675,,,,,64.6539,252.8907,183.39165,190.20675
240.44595,,,,,64.6971,253.069025,183.4618,190.2565
240.976325,,,,,64.7199,253.34285,183.5573,190.28255
240.9902,,,,,64.74245,253.396475,183.576125,190.39265
241.63305,,,,,64.785575,253.661125,183.60475,190.503525
241.689225,,,,,64.799275,253.7521,183.6765,190.517
241.70965,,,,,64.829575,253.829,183.739125,190.665475
242.064725,,,,,64.88365,253.859975,183.798075,190.6824
242.118625,,,,,64.92025,253.921,183.827075,190.721375
242.206575,,,,,64.99425,254.1911,183.8602,190.75175
242.27075,,,,,65.04895,254.661425,183.892,190.8141
242.486325,,,,,65.0531,255.030625,183.9081,190.8298
242.50355,,,,,65.0565,255.219925,184.0107,190.9607
242.76385,,,,,65.3767,255.430325,184.025925,191.35445
242.766825,,,,,65.468625,255.746425,184.060775,191.455325
242.797725,,,,,65.51025,255.77565,184.212875,191.58755
242.923025,,,,,65.5353,255.9193,184.2317,191.7788
243.01935,,,,,65.56025,255.947025,184.275075,191.833325
243.080625,,,,,65.62145,256.009425,184.305525,192.085725
243.112175,,,,,65.642075,256.48895,184.341425,192.0924
