SPK_SPKC05a,SPK_SPKC05b,SPK_SPKC05c,SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC14a
656.510775,570.165175,706.551325,482.19805,505.9945,573.194025
656.5648,570.2106,706.62715,482.24305,506.111625,573.247975
656.739475,570.274375,706.6791,482.27155,506.1548,573.25785
657.09255,570.3347,706.720175,482.30685,506.2799,573.2815
657.3031,570.377475,706.78835,482.329375,506.329875,573.293525
657.388025,570.4306,706.8377,482.418425,506.915425,573.3156
658.4128,570.471575,706.9,482.5054,506.97055,573.34625
658.52925,570.525275,706.939925,482.53495,507.011125,573.3801
658.714225,570.59695,707.01595,482.60775,507.113,573.42835
658.819275,570.646725,707.051175,482.63695,507.179675,573.458
659.5267,570.714,707.088475,482.7139,507.21525,573.50165
659.625625,570.797225,707.12275,482.716975,507.233475,573.5135
659.7345,570.85085,707.147175,482.77785,507.2624,573.546325
659.897225,570.8978,707.176975,482.80255,507.309425,573.57105
660.250225,570.959125,707.230525,482.852475,507.35005,573.6126
660.4328,571.038175,707.273,482.870575,507.386,573.65395
660.53225,571.269475,707.32125,482.886375,507.416375,573.72565
660.584775,571.35585,707.3696,483.0209,507.490525,573.79265
660.626025,571.43855,707.420275,483.117525,507.5351,573.8204
660.65785,571.5033,707.473875,483.134275,507.5816,573.898125
660.754425,571.689325,707.525875,483.158575,507.61025,573.957025
660.8287,571.76525,707.55075,483.265,507.6732,573.98645
660.91005,571.7936,707.564225,483.41545,507.875725,574.03175
660.987325,571.86245,707.6589,483.449575,507.995675,574.08655
661.084075,572.001825,707.691,483.454875,508.0409,574.130025
661.4048,572.069125,707.72995,483.577725,508.08255,574.1892
661.6046,572.218475,707.79245,483.603775,508.091225,574.21615
662.30145,572.251725,707.813725,483.64035,508.1059,574.263425
662.480725,572.326775,707.864075,483.675925,508.15915,574.45525
662.57275,572.380525,707.919125,483.712975,508.18645,574.4834
663.1022,572.419325,707.944175,483.726475,508.24275,574.53
663.316775,572.4697,708.024,483.77225,508.389975,574.560425
663.347,572.570375,708.141425,483.82605,508.584125,574.590625
663.4807,572.617125,708.191725,483.8436,508.627025,574.661525
664.196525,572.6831,708.229875,483.853375,508.6611,574.673275
664.209275,572.7828,708.270625,483.915925,508.69905,574.70945
664.2708,572.84035,708.34075,483.9884,508.7968,574.735425
664.2943,572.907425,708.37555,484.010875,508.83465,574.7577
664.383375,573.0205,708.42845,484.022875,509.05905,574.78885
664.44635,573.0557,708.4934,484.0624,509.11935,574.850575
664.559625,573.17445,708.550625,484.079325,509.245975,574.950325
664.647275,573.240825,708.5656,484.096975,509.3093,575.00585
665.322725,573.3445,708.61265,484.22565,509.357875,575.04175
665.3707,573.408875,708.661475,484.28675,509.38415,575.07895
665.755475,573.452875,708.7316,484.321575,509.41095,575.10585
665.839475,573.543225,708.851675,484.378525,509.42775,575.145725
666.669425,573.594225,708.975225,484.464325,509.49595,575.20195
666.848925,573.70125,709.10255,484.479775,509.521525,575.2419
667.752625,573.812375,709.144125,484.499925,509.600175,575.249025
667.8782,573.882375,709.180575,484.5155,509.64875,575.2744
668.016625,574.01825,709.22885,484.529225,509.698075,575.335375
668.0274,574.059675,709.265975,484.57975,509.74205,575.422175
668.152975,574.1364,709.292625,484.622875,509.7836,575.443725
668.30475,574.1897,709.353325,484.7264,509.884625,575.500425
668.386575,574.272975,709.38905,484.734225,509.931925,575.518275
668.474625,574.3072,709.415425,484.7379,509.9901,575.5698
669.142725,574.349125,709.470575,484.779525,510.043975,575.600725
669.66945,574.443175,709.50195,484.857,510.19165,575.6466
669.7434,574.51795,709.556275,484.951275,510.303275,575.66015
670.3324,574.649625,709.5794,484.973925,510.3147,575.71515
670.798475,574.744425,709.61755,484.9916,510.33,575.764675
670.99435,574.833575,709.6559,485.14895,510.37145,575.78555
671.018025,574.883,709.717,485.17195,510.398575,575.825725
671.2136,574.995825,709.95045,485.189375,510.419675,575.8799
671.21725,575.163425,709.985475,485.207375,510.508075,575.884875
671.3253,575.2727,710.041525,485.24815,510.578375,575.922425
671.358575,575.365925,710.075125,485.28995,510.67335,575.96715
671.786675,575.4474,710.101,485.3314,510.8012,575.993125
672.2107,575.511575,710.1371,485.372925,510.8795,576.0195
672.2649,575.5726,710.175825,485.383875,510.9268,576.033025
672.514325,575.692175,710.203275,485.408525,511.064975,576.04445
672.696775,575.79095,710.209975,485.420675,511.12465,576.133575
672.74415,575.9269,710.26685,485.4404,511.164525,576.1577
672.8037,575.962025,710.29965,485.471725,511.180125,576.175475
672.954275,576.060575,710.353225,485.4862,511.2283,576.20255
673.47645,576.089625,710.4007,485.500225,511.272075,576.239275
675.05985,576.178275,710.437475,485.5295,511.319225,576.259925
675.150675,576.23475,710.4653,485.5719,511.3975,576.289525
675.275275,576.35565,710.511225,485.588875,511.434325,576.315025
676.397475,576.44815,710.648,485.5969,511.566375,576.3496
676.8251,576.6303,710.7068,485.639425,511.6179,576.364875
676.91185,576.703175,710.8379,485.732925,511.67055,576.400775
677.627125,576.84125,710.896525,485.870425,511.73575,576.43075
677.7663,576.902575,710.93105,485.8852,511.785475,576.47845
678.50885,576.9703,710.9518,485.926525,511.817475,576.554175
678.724925,577.062925,710.989075,485.93235,511.85975,576.585475
678.746175,577.275675,711.028475,486.0044,511.912325,576.6187
679.000175,577.3382,711.08485,486.01935,511.959275,576.68585
679.502075,577.4414,711.120025,486.115875,512.024325,576.699675
679.955925,577.50755,711.149775,486.1178,512.170775,576.742375
680.214175,577.559025,711.182725,486.126775,512.2337,576.78535
680.25765,577.6485,711.208725,486.159275,512.275175,576.84505
680.29965,577.728675,711.237325,486.22205,512.332125,576.87215
680.470125,577.82095,711.2674,486.22945,512.3999,576.92855
680.4865,577.858125,711.3613,486.2954,512.466475,577.0143
680.839675,577.92265,711.393275,486.355275,512.503425,577.091925
680.857925,577.942775,711.4569,486.364325,512.552375,577.115075
680.873575,578.0292,711.475475,486.370375,512.606325,577.14345
681.3629,578.048875,711.55515,486.404175,512.652925,577.166075
681.7531,578.120675,711.604975,486.431475,512.70025,577.186275
681.799925,578.1627,711.645025,486.44825,512.766675,577.213575
681.852675,578.31335,711.687925,486.534725,512.8169,577.247275
682.91945,578.36945,711.71865,486.566275,512.85545,577.300825
682.951425,578.47595,711.7682,486.567375,512.94865,577.34765
683.058425,578.71105,711.805575,486.67725,512.9639,577.4547
683.117125,578.776375,711.8508,486.694325,513.023875,577.496
683.210875,578.8461,711.900975,486.740875,513.165075,577.529975
683.214325,578.8762,711.95345,486.77145,513.26715,577.56515
683.865825,579.00485,711.985625,486.776325,513.335775,577.622975
683.912275,579.04895,712.03875,486.8951,513.390875,577.6355
683.96955,579.0763,712.0817,486.97855,513.402925,577.6595
684.348975,579.17655,712.1201,486.999375,513.560625,577.6739
684.56165,579.22675,712.1754,487.013175,513.587325,577.696325
684.7524,579.3228,712.230675,487.0466,513.723,577.7394
684.7952,579.363425,712.282175,487.1158,513.78265,577.928775
684.923225,579.414125,712.3233,487.12315,513.812925,577.95565
684.985025,579.5085,712.36205,487.188825,513.8703,577.97295
685.2014,579.731175,712.388225,487.1922,513.91045,577.986525
685.229675,579.7567,712.427675,487.222775,513.921975,578.0331
686.421775,579.796625,712.45695,487.24605,513.929625,578.051525
687.05125,579.884975,712.520025,487.284925,514.00085,578.06005
687.066575,579.9633,712.5694,487.296275,514.0394,578.07615
687.08305,580.16015,712.62035,487.319775,514.12265,578.09325
687.184625,580.22315,712.6686,487.40995,514.179725,578.112475
687.19715,580.29185,712.766125,487.425275,514.22615,578.126925
687.2984,580.4047,712.846975,487.457575,514.298075,578.135125
687.7086,580.4562,712.8987,487.4675,514.344925,578.140575
687.8025,580.5118,712.96535,487.4911,514.346475,578.1444
687.8677,580.540425,713.091,487.538425,514.4618,578.161525
687.99535,580.64345,713.18485,487.541325,514.498025,578.17465
688.036525,580.7364,713.251125,487.5658,514.686575,578.20415
688.063475,580.854125,713.301975,487.640725,514.748925,578.224775
689.24145,581.0226,713.3351,487.659825,514.813825,578.236975
689.34205,581.095025,713.39165,487.71035,514.8684,578.298725
689.3659,581.165425,713.479075,487.721275,514.936925,578.35495
689.654325,581.249625,713.516825,487.7847,514.964875,578.3754
689.7028,581.349125,713.5656,487.829975,515.003125,578.393325
689.815775,581.4114,713.689825,487.87195,515.0545,578.4252
690.5403,581.490625,713.819225,487.901525,515.083175,578.439275
690.7306,581.542475,713.895525,487.9264,515.109575,578.444525
691.757875,581.564525,714.09745,487.93505,515.1558,578.487875
691.998725,581.6291,714.242325,487.96915,515.196475,578.53565
692.116075,581.725925,714.3371,487.971575,515.29505,578.554375
692.250475,581.837925,714.39365,488.00065,515.34215,578.598975
692.29635,581.92455,714.4332,488.049625,515.36135,578.67245
692.364875,582.118725,714.4812,488.061625,515.422525,578.69585
692.96105,582.163925,714.4972,488.1145,515.4697,578.7027
693.365975,582.2292,714.533175,488.126475,515.513625,578.736625
693.483925,582.320075,714.5947,488.186975,515.575,578.7766
693.5313,582.3856,714.624725,488.210825,515.61965,578.793975
693.569475,582.51465,714.654625,488.277525,515.690525,578.82975
693.629675,582.55115,714.697125,488.28475,515.708475,578.863925
694.2828,582.561525,714.720875,488.341625,515.7449,578.9177
694.340875,582.65895,714.7837,488.43015,515.8182,578.951875
694.3746,582.700525,714.82035,488.4933,515.9215,579.046125
694.48565,582.78515,714.877275,488.532875,515.942675,579.099875
694.551625,582.811425,714.93065,488.54505,515.950275,579.105725
695.150075,582.876175,714.969625,488.611675,515.99295,579.15485
695.290975,582.9832,715.0308,488.619425,516.04045,579.2244
695.596025,583.02355,715.0686,488.6631,516.132225,579.2263
695.6919,583.202975,715.104475,488.67285,516.185775,579.251575
695.997325,583.235125,715.254425,488.7279,516.231875,579.284275
696.105725,583.292525,715.32305,488.771275,516.2483,579.320375
696.344625,583.33375,715.367825,488.809175,516.254775,579.3269
696.4453,583.438675,715.461925,488.86965,516.3997,579.38635
696.494525,583.461525,715.505775,488.878675,516.451025,579.401625
696.526775,583.48425,715.584575,488.9725,516.485825,579.477525
696.6186,583.524625,715.6302,489.021725,516.59785,579.506975
696.6439,583.605825,715.69235,489.0746,516.634475,579.522575
696.7203,583.669,715.771925,489.08465,516.68055,579.5637
696.8003,583.693575,715.793875,489.130275,516.7325,579.587075
696.879775,583.796475,715.860425,489.151975,516.783325,579.659925
696.9299,584.005375,715.895,489.172,516.8324,579.678
697.098325,584.167925,715.9174,489.262525,516.88085,579.6974
697.240425,584.19885,715.964125,489.31375,516.9878,579.767125
697.51065,584.287525,715.9874,489.351025,517.01575,579.807775
697.603975,584.394875,716.028425,489.391425,517.087425,579.81675
697.648125,584.47735,716.050125,489.3933,517.1397,579.8346
697.6926,584.50715,716.090275,489.42415,517.21815,579.863575
697.739675,584.573775,716.128575,489.447975,517.247925,579.87405
698.28335,584.61515,716.164675,489.4842,517.279325,579.8951
698.334425,584.742025,716.218075,489.5034,517.3763,579.917225
698.381325,584.79305,716.2876,489.59235,517.50685,579.95845
698.73295,584.88055,716.441825,489.73805,517.52575,579.993025
698.735075,584.961675,716.561275,489.757625,517.554175,580.055525
699.591625,584.991625,716.677725,489.818375,517.576325,580.117625
699.68095,585.077425,716.7057,489.86615,517.639625,580.14165
699.998875,585.185575,716.746,489.926925,517.682125,580.176425
700.105675,585.3273,716.8232,489.974275,517.741375,580.218625
700.148475,585.40605,716.92095,489.995825,517.840125,580.22275
700.27775,585.494575,716.971875,490.0094,517.892525,580.2485
700.689175,585.597975,717.010025,490.0512,517.98595,580.278325
700.801325,585.671825,717.043575,490.07595,518.107925,580.30355
700.871975,585.75705,717.09355,490.106275,518.15755,580.3404
700.90935,585.82275,717.1313,490.2204,518.228775,580.350325
701.34275,585.873525,717.255575,490.250325,518.250775,580.363525
701.49315,585.984625,717.314125,490.27395,518.3096,580.3728
701.556575,586.1044,717.348275,490.2853,518.364075,580.4174
701.657275,586.14745,717.4065,490.28865,518.41555,580.463075
701.66985,586.236075,717.437925,490.300175,518.47545,580.4833
702.368725,586.2882,717.486175,490.3515,518.53715,580.5086
702.745825,586.32555,717.520025,490.373175,518.5479,580.6072
703.250925,586.38905,717.5541,490.442325,518.582975,580.6449
703.325625,586.484,717.603575,490.474475,518.646125,580.661825
703.37825,586.59935,717.6368,490.51035,518.70605,580.687225
703.438875,586.6603,717.707525,490.5202,518.742375,580.725375
703.472875,586.6822,717.73475,490.529275,518.7483,580.767975
703.796725,586.72605,717.7845,490.5459,518.850575,580.8361
703.869725,586.764725,717.829275,490.574125,518.8983,580.908325
704.0076,586.819475,717.9703,490.617775,518.946725,581.01835
704.54545,586.937325,718.006075,490.662925,519.066525,581.063475
704.596275,586.9809,718.1292,490.6752,519.093875,581.12685
705.380825,587.0484,718.151825,490.745775,519.1419,581.1581
705.7297,587.085825,718.18515,490.842075,519.198775,581.185675
706.2208,587.147025,718.277925,490.9323,519.235075,581.2251
706.4164,587.1871,718.32145,490.9359,519.38275,581.2841
706.624875,587.24265,718.396675,491.022975,519.42305,581.32345
706.801275,587.281475,718.4313,491.08625,519.460775,581.3465
706.85735,587.366725,718.526925,491.11555,519.50435,581.4574
706.873575,587.404275,718.588,491.17515,519.559775,581.474525
706.88065,587.46005,718.62715,491.204925,519.5995,581.5049
707.4703,587.531125,718.643725,491.25155,519.607725,581.55465
707.538175,587.57905,718.678525,491.27495,519.704825,581.5717
707.6296,587.65315,718.685275,491.3173,519.746475,581.629625
707.65425,587.69395,718.7431,491.32195,519.760275,581.636625
707.7055,587.71795,718.8622,491.35405,519.841675,581.6803
707.8853,587.761125,718.9749,491.362275,519.87985,581.7183
707.927375,587.823325,719.0398,491.399175,519.959675,581.725125
707.98145,587.929725,719.054325,491.42215,519.988225,581.787025
708.14885,588.00205,719.099175,491.516125,520.051075,581.823075
708.2395,588.032175,719.1262,491.615725,520.112,581.870625
708.31835,588.07175,719.181225,491.63315,520.172675,581.884375
708.647275,588.110025,719.20965,491.672225,520.2342,581.976525
708.785975,588.14335,719.25505,491.69785,520.339825,582.002675
708.956625,588.173075,719.298325,491.8007,520.345625,582.045275
709.1988,588.227475,719.347175,491.82995,520.3739,582.1346
709.613125,588.258,719.382625,491.90005,520.426625,582.156175
709.64115,588.304325,719.4155,491.973075,520.4864,582.167575
709.7764,588.3387,719.46785,491.979125,520.533,582.19625
709.9728,588.411025,719.5096,492.010025,520.6024,582.2127
710.00785,588.436125,719.536725,492.0806,520.655075,582.23715
711.4321,588.47265,719.584125,492.1218,520.69625,582.26885
711.494875,588.5295,719.5881,492.1359,520.742575,582.28485
711.5898,588.59805,719.611525,492.165025,520.788175,582.301825
711.6957,588.617875,719.659225,492.22065,520.8295,582.353575
711.71755,588.6536,719.674025,492.233875,520.937675,582.374375
711.8888,588.740575,719.69735,492.274675,520.992725,582.3861
712.46355,588.8106,719.705975,492.346625,521.0459,582.407775
712.562525,588.858225,719.719075,492.3723,521.08935,582.46985
713.084725,588.89305,719.7435,492.4047,521.231125,582.510875
713.310775,588.935075,719.790025,492.518175,521.26665,582.5369
713.63345,588.99645,719.815675,492.555025,521.364925,582.596475
713.793525,589.014375,719.856575,492.5725,521.4093,582.6223
714.111675,589.10395,719.889225,492.59085,521.453925,582.650225
714.2291,589.15085,719.97205,492.632325,521.46025,582.67175
