SPK_SPKC06a (inhi),SPK_SPKC10a (no response),SPK_SPKC15a (no response)
184.84245,187.491525,
184.86475,187.506875,
184.89295,187.54605,
184.9163,187.566875,
184.961525,187.5751,
184.99025,187.582875,
185.011725,187.590025,
185.0439,187.598675,
185.067175,187.61545,
185.090925,187.627325,
185.11735,187.643425,
185.156775,187.664375,
185.187025,187.6892,
185.2204,187.702425,
185.251425,187.71345,
185.27085,187.730325,
185.2936,187.73175,
185.307475,187.7444,
185.3159,187.75755,
185.327675,187.7787,
185.34065,187.79135,
185.3507,187.81115,
185.364525,187.82345,
185.377225,187.838075,
185.398425,187.848775,
185.4063,187.8721,
185.4179,187.89105,
185.432175,187.901275,
185.45,187.91885,
185.463675,187.93025,
185.484925,187.947475,
185.503675,187.955825,
185.5303,187.966825,
185.5492,187.985625,
185.5625,188.0085,
185.576175,188.025375,
185.60145,188.037425,
185.619975,188.052675,
185.637075,188.0683,
185.6604,188.089725,
185.67665,188.098925,
185.69225,188.103725,
185.704675,188.1294,
185.7227,188.145825,
185.743875,188.1619,
185.7602,188.182575,
185.7845,188.19795,
185.8014,188.20985,
185.82105,188.224325,
185.8404,188.240775,
185.868375,188.265825,
185.88895,188.289025,
185.910875,188.31605,
185.93965,188.3333,
185.960625,188.34715,
185.989425,188.362125,
186.0219,188.38235,
186.036425,188.39795,
186.068,188.40845,
186.08695,188.429925,
186.118775,188.450825,
186.14615,188.464975,
186.1647,188.505775,
186.1903,188.523675,
186.214925,188.534825,
186.2349,188.55015,
186.258775,188.553675,
186.276825,188.56995,
186.2976,188.5767,
186.314725,188.5968,
186.33755,188.60175,
186.354475,188.6077,
186.3714,188.61785,
186.3873,188.6436,
186.408825,188.655825,
186.431925,188.672875,
186.4522,188.675575,
186.47875,188.678375,
186.505925,188.690325,
186.523725,188.704475,
186.541925,188.722025,
186.562275,188.729725,
186.607075,188.746125,
186.638775,188.75555,
186.6515,188.783625,
186.66325,188.812425,
186.67065,188.843875,
186.683375,188.848025,
186.689075,188.861175,
186.69705,188.877775,
186.70785,188.879875,
186.71515,188.89235,
186.7225,188.9097,
186.73205,188.9316,
186.744875,188.956375,
186.75995,188.960425,
186.77775,188.963175,
186.794925,188.972325,
186.809475,188.988925,
186.822025,188.9996,
186.8411,189.0056,
186.8585,189.012525,
186.8717,189.024825,
186.895,189.041575,
186.911425,189.051275,
186.9359,189.058625,
186.96555,189.06915,
186.99045,189.08145,
187.01415,189.087075,
187.034075,189.091,
187.0567,189.09805,
187.078725,189.101,
187.088425,189.109475,
187.10065,189.124125,
187.11545,189.1386,
187.1311,189.15415,
187.1426,189.172025,
187.15395,189.1799,
187.16485,189.19565,
187.189925,189.203075,
187.2241,189.212425,
187.243725,189.2271,
187.266475,189.250075,
187.28335,189.263325,
187.2964,189.26975,
187.31815,189.28255,
187.331125,189.2966,
187.3593,189.30285,
187.3916,189.3088,
187.414625,189.3243,
187.439675,189.330325,
187.4759,189.3343,
187.49595,189.341025,
187.507775,189.347825,
187.523475,189.3546,
187.547725,189.370775,
187.559175,189.37955,
187.569225,189.390875,
187.5839,189.4064,
187.59625,189.4242,
187.608825,189.43315,
187.6244,189.443625,
187.658575,189.4582,
187.66865,189.4663,
187.690525,189.484425,
187.707,189.500125,
187.72755,189.520325,
187.7463,189.528675,
187.7659,189.5404,
187.775725,189.562925,
187.789225,189.5754,
187.80345,189.579675,
187.8173,189.591625,
187.8346,189.601075,
187.853275,189.6083,
187.870475,189.62405,
187.881725,189.6393,
187.89935,189.641975,
187.9099,189.648775,
187.937875,189.6674,
187.954875,189.675525,
187.982075,189.692325,
187.9924,189.72905,
188.01125,189.73235,
188.053825,189.754475,
188.0683,189.76395,
188.07995,189.770425,
188.0932,189.7814,
188.107375,189.794125,
188.1246,189.8235,
188.1393,189.830175,
188.1533,189.83975,
188.17225,189.851025,
188.1885,189.8705,
188.206575,189.89355,
188.232925,189.945275,
188.2608,189.94875,
188.274975,189.96875,
188.295425,189.98875,
188.312625,190.002525,
188.344825,190.007975,
188.3685,190.0258,
188.387675,190.0286,
188.40715,190.055675,
188.4311,190.061725,
188.44715,190.076475,
188.466375,190.085925,
188.49095,190.109525,
188.511125,190.12445,
188.525275,190.135075,
188.54135,190.1415,
188.55585,190.1556,
188.572225,190.16655,
188.60025,190.1737,
188.607125,190.2013,
188.613625,190.21065,
188.638175,190.2286,
188.6615,190.244575,
188.67185,190.25155,
188.697675,190.25545,
188.72005,190.26425,
188.734625,190.267225,
188.755825,190.275325,
188.769,190.277,
188.78165,190.28975,
188.789675,190.300225,
188.803675,190.311875,
188.822875,190.3145,
188.8446,190.332675,
188.871825,190.338575,
188.9035,190.361525,
188.9254,190.3729,
188.954525,190.38625,
188.976475,190.400975,
188.9989,190.40855,
189.0101,190.426325,
189.020675,190.44095,
189.029875,190.4522,
189.039675,190.477125,
189.055625,190.48875,
189.066925,190.50485,
189.085825,190.51775,
189.101325,190.529125,
189.116225,190.540475,
189.1277,190.55295,
189.1393,190.559525,
189.151275,190.562175,
189.157625,190.57375,
189.168825,190.592925,
189.178525,190.602475,
189.18575,190.6125,
189.197,190.6243,
189.221975,190.6375,
189.23055,190.6506,
189.243,190.657775,
189.266725,190.666725,
189.279675,190.691975,
189.303425,190.7012,
189.3164,190.715875,
189.329975,190.739775,
189.340625,190.75305,
189.3645,190.7884,
189.37285,190.80245,
189.3826,190.811225,
189.397625,190.8135,
189.407125,190.8303,
189.424025,190.844925,
189.4364,190.853075,
189.457875,190.8776,
189.47325,190.890625,
189.497625,190.90565,
189.531475,190.921875,
189.54975,190.92515,
189.5647,190.93895,
189.5865,190.94025,
189.607,190.948375,
189.622275,190.9721,
189.64455,190.99995,
189.656,191.0129,
189.6771,191.03405,
189.690025,191.058625,
189.715425,191.0706,
189.7305,191.09005,
189.764225,191.1178,
189.793475,191.12165,
189.81525,191.140775,
189.83535,191.1615,
189.8565,191.178025,
189.876175,191.180475,
189.895525,191.1985,
189.913225,191.2177,
189.933175,191.23995,
189.9459,191.258075,
189.962825,191.272925,
189.973275,191.2977,
189.98835,191.32855,
189.999725,191.345175,
190.0125,191.356825,
190.025375,191.371225,
190.03215,191.392325,
190.038675,191.40565,
190.048325,191.4264,
190.062875,191.43655,
190.070025,191.449975,
190.082225,191.4721,
190.099175,191.48785,
190.1078,191.5006,
190.1208,191.505375,
190.131175,191.531725,
190.144225,191.545475,
190.1591,191.561075,
190.172,191.563525,
190.18585,191.576225,
190.1965,191.594425,
190.2125,191.604975,
190.23395,191.60745,
190.24565,191.624625,
190.27275,191.635075,
190.2884,191.646675,
190.3032,191.660925,
190.331075,191.6778,
190.347825,191.6885,
190.356,191.693725,
190.3674,191.7201,
190.38375,191.728225,
190.39685,191.740725,
190.407925,191.74855,
190.42225,191.757525,
190.4375,191.769875,
190.457275,191.781175,
190.4691,191.789675,
190.482975,191.805025,
190.4948,191.8233,
190.504925,191.83845,
190.5174,191.852425,
190.542575,191.865275,
190.556475,191.87085,
190.5719,191.89325,
190.58595,191.9108,
190.6041,191.915725,
190.617425,191.922175,
190.6397,191.93525,
190.667875,191.9535,
190.6861,191.964875,
190.716625,191.983925,
190.74775,192.00155,
190.788225,192.024475,
190.8061,192.03685,
190.8155,192.045975,
190.82925,192.060675,
190.8486,192.077475,
190.86165,192.09555,
190.877225,192.11335,
190.895875,192.12675,
190.912575,192.1428,
190.929875,192.1451,
190.94795,192.173725,
190.9636,192.188975,
190.993725,192.20645,
191.02,192.213025,
191.0513,192.244525,
191.07875,192.262225,
191.124575,192.26685,
191.155075,192.275125,
191.1731,192.28165,
191.182025,192.29065,
191.19015,192.29585,
191.1989,192.313675,
191.20685,192.323875,
191.21585,192.32865,
191.230875,192.341225,
191.240025,192.364775,
191.255925,192.387075,
191.269575,192.408375,
191.2818,192.420125,
191.2939,192.4327,
191.310025,192.45,
191.322875,192.45155,
191.336025,192.46425,
191.3551,192.468425,
191.365775,192.48475,
191.380325,192.495575,
191.390925,192.50785,
191.401725,192.523525,
191.40975,192.536325,
191.423075,192.562725,
191.43485,192.574925,
191.447125,192.586675,
191.465275,192.59325,
191.47775,192.612125,
191.4951,192.6163,
191.52175,192.624775,
191.535875,192.640775,
191.554,192.651275,
191.56625,192.669075,
191.588025,192.699225,
191.619525,192.715675,
191.631525,192.7405,
191.647925,192.751525,
191.658175,192.775,
191.671225,192.790725,
191.689575,192.80125,
191.704775,192.8044,
191.720275,192.82825,
191.734975,192.8475,
191.7601,192.876225,
191.7848,192.885925,
191.80555,192.8998,
191.828075,192.910125,
191.84675,192.92025,
191.856825,192.9264,
191.876575,192.9412,
191.884275,192.94905,
191.89885,192.9684,
191.916175,192.98995,
191.9312,193.004125,
191.97065,193.014475,
191.989975,193.021775,
192.03025,193.0363,
192.046125,193.037675,
192.0604,193.0451,
192.0888,193.051375,
192.108475,193.05935,
192.1279,193.07285,
192.1595,193.0896,
192.188675,193.097225,
192.2111,193.116,
192.2343,193.13225,
192.2611,193.1463,
192.28295,193.153375,
192.3076,193.162725,
192.337375,193.177075,
192.356325,193.189325,
192.39595,193.196375,
192.4223,193.237725,
192.441325,193.239275,
192.4584,193.256825,
192.469625,193.2672,
192.480525,193.287125,
192.5034,193.2985,
192.521475,193.329475,
192.552175,193.34585,
192.57745,193.3586,
192.612225,193.370125,
192.630475,193.382125,
192.652,193.392325,
192.686075,193.403675,
192.71435,193.41825,
192.74695,193.4304,
192.774425,193.442825,
192.798875,193.45675,
192.809525,193.4634,
192.821875,193.4778,
192.832875,193.4981,
192.8479,193.5076,
192.86045,193.519075,
192.875325,193.524575,
192.886025,193.53495,
192.898275,193.5492,
192.924375,193.573075,
192.938625,193.586975,
192.95025,193.602275,
192.9697,193.6043,
193.007725,193.623475,
193.023675,193.63695,
193.037225,193.655425,
193.05575,193.676625,
193.0708,193.690075,
193.08135,193.7088,
193.09445,193.71895,
193.108325,193.741425,
193.116,193.787875,
193.1299,193.7901,
193.145875,193.8154,
193.165775,193.817075,
193.200625,193.83365,
193.23505,193.850375,
193.2552,193.866175,
193.279175,193.882075,
193.2912,193.903775,
193.303675,193.920925,
193.3179,193.941925,
193.331575,193.9612,
193.337975,193.982775,
193.34975,194.01065,
193.35715,194.026,
193.3682,194.053325,
193.376125,194.0778,
193.382375,194.09255,
193.39055,194.10685,
193.40185,194.12935,
193.421675,194.151825,
193.4311,194.18175,
193.440725,194.1989,
193.45515,194.218775,
193.47335,194.23285,
193.4872,194.245475,
193.51165,194.248375,
193.5335,194.265475,
193.55985,194.303375,
193.5754,194.313425,
193.608325,194.32095,
193.6465,194.341025,
193.6688,194.36255,
193.7025,194.381375,
193.730975,194.401875,
193.76255,194.420625,
193.79315,194.434325,
193.8051,194.44555,
193.820275,194.46935,
193.829375,194.4789,
193.840775,194.4908,
193.85795,194.505225,
193.891,194.519075,
193.90275,194.52855,
193.9327,194.537175,
193.95965,194.54395,
193.97555,194.55435,
194.00905,194.562775,
194.032575,194.570975,
194.061675,194.589625,
194.087175,194.60215,
194.114775,194.62905,
194.133775,194.63925,
194.158975,194.64325,
194.183175,194.644875,
194.21545,194.65685,
194.240725,194.668675,
194.259575,194.6935,
194.2697,194.703825,
194.284175,194.715025,
194.296125,194.7387,
194.302975,194.749125,
194.3103,194.7617,
194.318375,194.7725,
194.341575,194.78985,
194.352775,194.805875,
194.3641,194.8193,
194.37585,194.8285,
194.404375,194.84315,
194.428475,194.8587,
194.462025,194.875225,
194.478975,194.8958,
194.506375,194.910325,
194.524,194.920025,
194.550625,194.9279,
194.572375,194.937975,
194.590025,194.948825,
194.617475,194.9582,
194.624775,194.967475,
194.639475,194.976225,
194.64515,194.987775,
194.65095,195.00165,
194.664325,195.014675,
194.673875,195.0192,
194.690375,195.03315,
194.70565,195.042525,
194.72145,195.0594,
194.738675,195.072375,
194.758275,195.079925,
194.7829,195.0824,
194.7953,195.1022,
194.807325,195.129225,
194.83545,195.143675,
194.86895,195.190425,
194.88895,195.202775,
194.913725,195.21595,
194.933975,195.233625,
194.9514,195.25115,
194.9665,195.2619,
194.977575,195.2953,
194.991,195.313125,
195.00275,195.333875,
195.01705,195.3565,
195.03075,195.382525,
195.049525,195.38405,
195.067575,195.42025,
195.086875,195.4487,
195.104325,195.475275,
195.152575,195.489325,
195.176175,195.538625,
195.218275,195.555875,
195.248125,195.557975,
195.27775,195.5875,
195.2936,195.610225,
195.31595,195.63745,
195.34945,195.6622,
195.37075,195.6802,
195.3929,195.68365,
195.42455,195.697925,
195.4543,195.7024,
195.497275,195.7208,
195.52445,195.73835,
195.5359,195.76525,
195.552375,195.768525,
195.564725,195.792375,
195.578625,195.820175,
195.589725,195.8591,
195.60355,195.884025,
195.616375,195.926125,
195.6288,195.96085,
195.6444,196.011375,
195.655825,196.058975,
195.67125,196.0932,
195.687975,196.1333,
195.707325,196.145775,
195.724025,196.1541,
195.746825,196.18045,
195.767,196.1938,
195.7966,196.218425,
195.81475,196.2298,
195.84025,196.244525,
195.86115,196.257025,
195.88175,196.2718,
195.904575,196.27785,
195.931325,196.30065,
195.9513,196.31365,
195.9805,196.340225,
196.013225,196.34445,
196.03615,196.35895,
196.066475,196.37645,
196.089275,196.403125,
196.09805,196.424875,
196.1092,196.456075,
196.117825,196.461425,
196.12975,196.464475,
196.141275,196.48465,
196.14965,196.5157,
196.1588,196.553925,
196.17115,196.560375,
196.1902,196.56355,
196.204975,196.567875,
196.219175,196.5854,
196.231675,196.624325,
196.24755,196.644375,
196.26165,196.6746,
196.285875,196.7137,
196.301525,196.749525,
196.323725,196.780825,
196.3431,196.79565,
196.36695,196.811225,
196.394575,196.8451,
196.41835,196.8687,
196.46095,196.89925,
196.487725,196.909125,
196.514625,196.920675,
196.54085,196.944725,
196.5632,196.9831,
196.6347,197.0028,
196.67495,197.0215,
196.704475,197.032725,
196.73025,197.04165,
196.758025,197.05625,
196.771,197.07385,
196.78725,197.099075,
196.809475,197.1203,
196.82775,197.160775,
196.84465,197.185275,
196.860275,197.187825,
196.8687,197.22035,
196.881625,197.223925,
196.8904,197.246825,
196.903925,197.264475,
196.91745,197.2821,
196.928,197.31195,
196.9392,197.362575,
196.95195,197.40005,
196.9615,197.43185,
196.974075,197.45395,
196.98605,197.55155,
196.99795,197.59085,
197.013625,197.62665,
197.03345,197.646275,
197.051475,197.672075,
197.07305,197.720425,
197.111625,197.760775,
197.1324,197.789825,
197.16165,197.796,
197.193875,197.852975,
197.229575,197.884625,
197.252425,197.897525,
197.283675,197.904625,
197.312825,197.92135,
197.330975,197.926425,
197.354,197.945,
197.380125,197.954925,
197.39875,197.9754,
197.417725,197.988525,
197.440075,198.02005,
197.45625,198.036075,
197.4737,198.0519,
197.486475,198.0567,
197.5132,198.079225,
197.533025,198.08885,
197.5721,198.117025,
197.585775,198.14535,
197.60675,198.1881,
197.63065,198.217525,
197.66515,198.24495,
197.689825,198.2684,
197.73025,198.270625,
197.784925,198.31285,
197.81345,198.3528,
197.84015,198.390225,
197.863025,198.41625,
197.884125,198.44115,
197.906925,198.45585,
197.918825,198.46765,
197.9293,198.473425,
197.9401,198.481925,
197.94745,198.50005,
197.95675,198.504775,
197.965875,198.523275,
197.980925,198.576925,
197.9962,198.594675,
198.0042,198.633175,
198.03465,198.654975,
198.052575,198.67975,
198.065725,198.68385,
198.08475,198.704925,
198.110575,198.73025,
198.1266,198.748025,
198.143425,198.7619,
198.1717,198.77245,
198.18825,198.79555,
198.215075,198.8101,
198.2347,198.81915,
198.261725,198.8301,
198.30695,198.84705,
198.3395,198.852225,
198.373175,198.855825,
198.402875,198.861875,
198.442225,198.865975,
198.471675,198.872625,
198.481825,198.8774,
198.48915,198.882075,
198.497575,198.893975,
198.508475,198.90925,
198.52205,198.9247,
198.5357,198.93645,
198.5469,198.9387,
198.560225,198.95255,
198.56995,198.964275,
198.590425,198.96975,
198.6052,198.98115,
198.624525,198.993025,
198.650225,199.003575,
198.675,199.02065,
198.69585,199.04435,
198.731725,199.06875,
198.75735,199.08255,
