SPK_SPKC10a (excited),SPK_SPKC15a (inhibited),SPK_SPKC15b (inhibited),SPK_SPKC15c (inhibited)
,235.399725,,
,235.424325,,
,235.464225,,
,235.508375,,
,235.5378,,
,235.564075,,
,235.647425,,
,235.682875,,
,235.716875,,
,235.74965,,
,235.788425,,
,235.85415,,
,235.888975,,
,235.90455,,
,235.953025,,
,235.965175,,
,235.986125,,
,236.015825,,
,236.058375,,
,236.16005,,
,236.2222,,
,236.274225,,
,236.326825,,
,236.35005,,
,236.3782,,
,236.42045,,
,236.48545,,
,236.520325,,
,236.5408,,
,236.585725,,
,236.626225,,
,236.64675,,
,236.725425,,
,236.756625,,
,236.778125,,
,236.8009,,
,236.819675,,
,236.854975,,
,236.96595,,
,236.9847,,
,237.0397,,
,237.067375,,
,237.107775,,
,237.15725,,
,237.188525,,
,237.27695,,
,237.304425,,
,237.36215,,
,237.37435,,
,237.384625,,
,237.414825,,
,237.43315,,
,237.46515,,
,237.5131,,
,237.580925,,
,237.6111,,
,237.679375,,
,237.7227,,
,237.793725,,
,237.816575,,
,237.829975,,
,237.857175,,
,237.8844,,
,237.90615,,
,237.948825,,
,237.971175,,
,238.04945,,
,238.10085,,
,238.11695,,
,238.1769,,
,238.208125,,
,238.26965,,
,238.311425,,
,238.367775,,
,238.3828,,
,238.4139,,
,238.46015,,
,238.4837,,
,238.53135,,
,238.5887,,
,238.656175,,
,238.76665,,
,238.774275,,
,238.7858,,
,238.808075,,
,238.83595,,
,238.869625,,
,238.9082,,
,238.931575,,
,238.951525,,
,238.97055,,
,239.007625,,
,239.031625,,
,239.083825,,
,239.158875,,
,239.20015,,
,239.260575,,
,239.283325,,
,239.371,,
,239.42295,,
,239.4451,,
,239.460825,,
,239.4758,,
,239.5534,,
,239.6169,,
,239.69905,,
,239.719075,,
,239.75715,,
,239.84495,,
,239.898825,,
,239.961725,,
,239.9755,,
,240.04345,,
,240.0823,,
,240.247925,,
,240.26315,,
,240.2968,,
,240.3273,,
,240.3425,,
,240.35875,,
,240.543925,,
,240.610975,,
,240.656075,,
,240.674625,,
,240.7,,
,240.73725,,
,240.755975,,
,240.772575,,
,240.7887,,
,240.840475,,
,240.863375,,
,240.89055,,
,240.927575,,
,240.999225,,
,241.054075,,
,241.0855,,
,241.181025,,
,241.200775,,
,241.2503,,
,241.27095,,
,241.31065,,
,241.353575,,
,241.424825,,
,241.4588,,
,241.505,,
,241.523775,,
,241.539525,,
,241.5953,,
,241.655825,,
,241.679275,,
,241.78,,
,241.85295,,
,241.89535,,
,241.918725,,
,241.950025,,
,241.9684,,
,242.00695,,
,242.0218,,
,242.083525,,
,242.135475,,
,242.208175,,
,242.29995,,
,242.3629,,
,242.376925,,
,242.39935,,
,242.42695,,
,242.48515,,
,242.5445,,
,242.6758,,
,242.731225,,
,242.8212,,
,242.876425,,
,242.924875,,
,242.935025,,
,242.947825,,
,242.9611,,
,242.9893,,
,243.157425,,
,243.2053,,
,243.230875,,
,243.26545,,
,243.416175,,
,243.435025,,
,243.48405,,
,243.5067,,
,243.64185,,
,243.699875,,
,243.739325,,
,243.766475,,
,243.79635,,
,243.82215,,
,243.84975,,
,243.887325,,
,243.895475,,
,243.906325,,
,243.9426,,
,243.954375,,
,244.001525,,
,244.032075,,
,244.0619,,
,244.088425,,
,244.128425,,
,244.237,,
,244.2762,,
,244.3053,,
,244.31765,,
,244.32785,,
,244.337975,,
,244.34715,,
,244.441325,,
,244.470625,,
,244.484,,
,244.531675,,
,244.569375,,
,244.6032,,
,244.6624,,
,244.741175,,
,244.764075,,
,244.7835,,
,244.802675,,
,244.849125,,
,244.880675,,
,244.96125,,
,245.085125,,
,245.124925,,
,245.17115,,
,245.20485,,
,245.251325,,
,245.3067,,
,245.3455,,
,245.38215,,
,245.4231,,
,245.468175,,
,245.5889,,
,245.608025,,
,245.63435,,
,245.659975,,
,245.67295,,
,245.691,,
,245.7385,,
,245.782875,,
,245.866025,,
,245.93295,,
,245.9649,,
,246.13955,,
,246.15635,,
,246.2209,,
,246.32175,,
,246.3592,,
,246.3853,,
,246.404725,,
,246.472225,,
,246.519075,,
,246.558875,,
,246.681325,,
,246.710075,,
,246.724175,,
,246.73865,,
,246.81105,,
,246.8478,,
,246.872875,,
,246.920125,,
,246.967425,,
,247.0077,,
,247.047975,,
,247.0863,,
,247.115825,,
,247.146875,,
,247.16285,,
,247.189325,,
,247.27745,,
,247.359775,,
,247.3745,,
,247.447325,,
,247.501125,,
,247.59455,,
,247.6634,,
,247.716525,,
,247.765225,,
,247.795675,,
,247.811325,,
,247.8644,,
,247.903625,,
,247.934425,,
,247.95325,,
,248.00465,,
,248.040225,,
,248.107625,,
,248.194025,,
,248.242975,,
,248.31465,,
,248.335825,,
,248.376825,,
,248.39245,,
,248.4197,,
,248.43555,,
,248.453525,,
,248.503525,,
,248.6117,,
,248.632275,,
,248.72805,,
,248.773475,,
,248.815075,,
,248.8397,,
,248.86105,,
,248.90615,,
,248.933625,,
,248.987675,,
,249.0008,,
,249.0565,,
,249.08955,,
,249.105,,
,249.2215,,
,249.23655,,
,249.26835,,
,249.296925,,
,249.336525,,
,249.36305,,
,249.4613,,
,249.4749,,
,249.493275,,
,249.561225,,
,249.593675,,
,249.6139,,
,249.63035,,
,249.6455,,
,249.672,,
,249.704075,,
,249.723975,,
,249.743125,,
,249.75685,,
,249.769375,,
,249.8892,,
,249.9271,,
,249.971925,,
,250.08055,,
,250.116975,,
,250.136925,,
,250.176325,,
,250.1887,,
,250.20315,,
,250.2361,,
,250.267075,,
,250.3374,,
,250.395625,,
,250.3983,,
,250.435675,,
,250.45455,,
,250.5059,,
,250.54575,,
,250.601275,,
,250.696675,,
,250.708375,,
,250.71915,,
,250.731575,,
,250.7517,,
,250.835025,,
,250.863275,,
,250.87655,,
,250.8938,,
,250.924475,,
,250.95725,,
,251.023625,,
,251.05805,,
,251.0933,,
,251.120325,,
,251.13765,,
,251.240425,,
,251.267125,,
,251.3327,,
,251.3804,,
,251.52225,,
,251.53855,,
,251.55545,,
,251.5881,,
,251.61365,,
,251.627225,,
,251.780525,,
,251.8099,,
,251.85015,,
,251.874825,,
,251.914775,,
,251.927775,,
,251.980925,,
,252.001925,,
,252.0355,,
,252.0838,,
,252.166275,,
,252.2453,,
,252.296375,,
,252.38415,,
,252.403225,,
,252.42125,,
,252.43775,,
,252.4666,,
,252.518575,,
,252.56105,,
,252.575575,,
,252.664375,,
,252.742975,,
,252.8193,,
,252.894125,,
,252.95045,,
,252.998675,,
,253.092875,,
,253.107225,,
,253.121,,
,253.294175,,
,253.5037,,
,253.558675,,
,253.614,,
,253.62585,,
,253.65915,,
,253.668875,,
,253.9436,,
,254.0025,,
,254.047225,,
,254.058775,,
,254.094875,,
,254.115275,,
,254.134225,,
,254.408875,,
,254.439875,,
,254.45275,,
,254.46365,,
,254.4745,,
,254.547025,,
,254.591125,,
,254.694525,,
,254.7887,,
,254.804625,,
,254.833,,
,254.85075,,
,254.876475,,
,254.950575,,
,254.986025,,
,255.02525,,
,255.049825,,
,255.069625,,
,255.11615,,
,255.146425,,
,255.23965,,
,255.26065,,
,255.29565,,
,255.332075,,
,255.366425,,
,255.462825,,
,255.52825,,
,255.58195,,
,255.59935,,
,255.6121,,
,255.62625,,
,255.650575,,
,255.66475,,
,255.67675,,
,255.691775,,
,255.703925,,
,255.74915,,
,255.819825,,
,255.8716,,
,255.984525,,
,256.0236,,
,256.0568,,
,256.0945,,
,256.1625,,
,256.177825,,
,256.21255,,
,256.2423,,
,256.253375,,
,256.277125,,
,256.311275,,
,256.349225,,
,256.3802,,
,256.413525,,
,256.506725,,
,256.552,,
,256.5731,,
,256.5969,,
,256.618775,,
,256.63955,,
,256.652475,,
,256.7247,,
,256.8299,,
,256.87545,,
,256.897275,,
,256.931,,
,257.08645,,
,257.14715,,
,257.191925,,
,257.282175,,
,257.296675,,
,257.32915,,
,257.382575,,
,257.40155,,
,257.6795,,
,257.7629,,
,257.77245,,
,257.7828,,
,257.79255,,
,257.8039,,
,257.812425,,
,257.850175,,
,257.864775,,
,257.88665,,
,257.90585,,
,257.945225,,
,257.97105,,
,258.03265,,
,258.18125,,
,258.208875,,
,258.2462,,
,258.27825,,
,258.3097,,
,258.342475,,
,258.367525,,
,258.39945,,
,258.42985,,
,258.508825,,
,258.534125,,
,258.5453,,
,258.560025,,
,258.587625,,
,258.632475,,
,258.68745,,
,258.712675,,
,258.760525,,
,258.8376,,
,258.87515,,
,258.892475,,
,258.912875,,
,258.924775,,
,258.938675,,
,258.970275,,
,259.02675,,
,259.1204,,
,259.177475,,
,259.22515,,
,259.32435,,
,259.3404,,
,259.4035,,
,259.453875,,
,259.580775,,
,259.609925,,
,259.649075,,
,259.6599,,
,259.69955,,
,259.72465,,
,259.7595,,
,259.8024,,
,259.83265,,
,259.855375,,
,259.865725,,
,259.882625,,
,259.90545,,
,259.92195,,
,259.94,,
,259.960425,,
,259.9645,,
,260.00865,,
,260.030025,,
,260.0964,,
,260.128425,,
,260.1667,,
,260.180925,,
,260.217075,,
,260.238875,,
,260.261525,,
,260.335975,,
,260.343525,,
,260.361425,,
,260.388825,,
,260.422525,,
,260.464,,
,260.594225,,
,260.762175,,
,260.789825,,
,260.80425,,
,260.849325,,
,260.926575,,
,260.9565,,
,261.059325,,
,261.0981,,
,261.11265,,
,261.14375,,
,261.1932,,
,261.218425,,
,261.3618,,
,261.37795,,
,261.407875,,
,261.422225,,
,261.57425,,
,261.621725,,
,261.6504,,
,261.677475,,
,261.7005,,
,261.7141,,
,261.7363,,
,261.750375,,
,261.808825,,
,261.846625,,
,261.929125,,
,261.9906,,
,262.10325,,
,262.1967,,
,262.252475,,
,262.26545,,
,262.296475,,
,262.31955,,
,262.354925,,
,262.4547,,
,262.6125,,
,262.637025,,
,262.658575,,
,262.780675,,
,262.826475,,
,262.892125,,
,262.9239,,
,262.957275,,
,263.0446,,
,263.06915,,
,263.095225,,
,263.1215,,
,263.166825,,
,263.231625,,
,263.26815,,
,263.35925,,
,263.408925,,
,263.519775,,
,263.54065,,
,263.574575,,
,263.61855,,
,263.66215,,
,263.7218,,
,263.762025,,
,263.83745,,
,263.868325,,
,263.8916,,
,263.911375,,
,263.932625,,
,263.99235,,
,264.027825,,
,264.0629,,
,264.1292,,
,264.186325,,
,264.2087,,
,264.23685,,
,264.255575,,
,264.264425,,
,264.393225,,
,264.4474,,
,264.5672,,
,264.592975,,
,264.60965,,
,264.6496,,
,264.671425,,
,264.723825,,
,264.782775,,
,264.841025,,
,264.897325,,
,264.914225,,
,264.95785,,
,265.11915,,
,265.180675,,
,265.21585,,
,265.268325,,
,265.32605,,
,265.3559,,
,265.37555,,
,265.3819,,
,265.399025,,
,265.404075,,
,265.41125,,
,265.452475,,
,265.49385,,
,265.5207,,
,265.53135,,
,265.57685,,
,265.6088,,
,265.697825,,
,265.718,,
,265.934025,,
,265.9665,,
,266.01045,,
,266.03445,,
,266.06765,,
,266.124525,,
,266.176325,,
,266.234975,,
,266.295175,,
,266.320525,,
,266.340275,,
,266.353175,,
,266.418775,,
,266.4595,,
,266.5876,,
,266.6152,,
,266.6946,,
,266.7557,,
,266.811825,,
,266.878575,,
,266.979025,,
,267.141425,,
,267.15995,,
,267.202725,,
,267.21435,,
,267.2271,,
,267.266575,,
,267.288175,,
,267.408,,
,267.515525,,
,267.582,,
,267.611525,,
,267.64155,,
,267.714475,,
,267.72795,,
,267.778275,,
,267.8329,,
,267.850225,,
,267.88275,,
,267.997275,,
,268.107225,,
,268.134825,,
,268.1934,,
,268.31415,,
,268.3971,,
,268.4649,,
,268.507925,,
,268.532575,,
,268.57475,,
,268.627825,,
,268.6448,,
,268.658775,,
,268.9047,,
,268.920625,,
,268.94015,,
,269.0408,,
,269.13975,,
,269.1611,,
,269.19195,,
,269.204775,,
,269.261625,,
,269.296275,,
,269.323025,,
,269.370825,,
,269.42375,,
,269.4542,,
,269.46875,,
,269.515175,,
,269.594825,,
,269.81235,,
,269.8371,,
,269.856025,,
,269.87665,,
,269.97455,,
,270.05715,,
,270.092,,
,270.11035,,
,270.167,,
,270.18575,,
,270.2789,,
,270.343625,,
,270.4343,,
,270.5169,,
,270.54155,,
,270.57095,,
,270.59765,,
,270.61885,,
,270.62705,,
,270.63565,,
,270.72975,,
,270.737425,,
,270.793225,,
,270.826225,,
,271.053575,,
,271.075225,,
,271.093225,,
,271.111975,,
,271.130525,,
,271.155275,,
,271.1621,,
,271.18565,,
,271.3078,,
,271.330875,,
,271.43545,,
,271.45,,
,271.5446,,
,271.5865,,
,271.681175,,
,271.7066,,
,271.810425,,
,271.8991,,
,271.990475,,
,272.000725,,
,272.04485,,
,272.082725,,
,272.2324,,
,272.28525,,
,272.47085,,
,272.4929,,
,272.609775,,
,272.65765,,
,272.809875,,
,272.841825,,
,272.866125,,
,272.887825,,
,272.9343,,
,272.946625,,
,272.963625,,
,273.037375,,
,273.05735,,
,273.177225,,
,273.2793,,
,273.3812,,
,273.4447,,
,273.46615,,
,273.475225,,
,273.49105,,
,273.532175,,
,273.5473,,
,273.616225,,
,273.636325,,
,273.6557,,
,273.674625,,
,273.71055,,
,273.8055,,
,273.936375,,
,273.95265,,
,273.97575,,
,273.99055,,
,274.03565,,
,274.092225,,
,274.1077,,
,274.168925,,
,274.205575,,
,274.24875,,
,274.290825,,
,274.3159,,
,274.356025,,
,274.386675,,
,274.477975,,
,274.5304,,
,274.59475,,
,274.661175,,
,274.702025,,
,274.720825,,
,274.7314,,
,274.796675,,
,274.8258,,
,275.05265,,
,275.0945,,
,275.134,,
,275.206975,,
,275.22985,,
,275.3169,,
,275.424525,,
,275.4944,,
,275.553975,,
,275.6003,,
,275.63765,,
,275.683375,,
,275.7282,,
,275.758075,,
,275.77055,,
,275.787625,,
,275.83055,,
,275.88555,,
,275.97885,,
,276.10945,,
,276.1653,,
,276.275775,,
,276.321475,,
,276.349975,,
,276.358675,,
,276.39625,,
,276.425525,,
,276.46475,,
,276.494125,,
,276.5029,,
,276.5188,,
,276.5644,,
,276.597975,,
,276.647625,,
,276.67255,,
,276.76345,,
,276.86525,,
,276.919275,,
,276.942075,,
,276.959025,,
,276.967125,,
,277.01575,,
,277.03425,,
,277.054,,
,277.12325,,
,277.144825,,
,277.167375,,
,277.201275,,
,277.282975,,
,277.379775,,
,277.403825,,
,277.43295,,
,277.448975,,
,277.46085,,
,277.471875,,
,277.502525,,
,277.535175,,
,277.5676,,
,277.604425,,
,277.65415,,
,277.688825,,
,277.7478,,
,277.81055,,
,277.82785,,
,277.857375,,
,277.88085,,
,277.8953,,
,277.927375,,
,278.042725,,
,278.09365,,
,278.139675,,
,278.191275,,
,278.359725,,
,278.391375,,
,278.531625,,
,278.544325,,
,278.5868,,
,278.608325,,
,278.628025,,
,278.668025,,
,278.750325,,
,278.766325,,
,278.79885,,
,278.82685,,
,278.861725,,
,278.905275,,
,279.0135,,
,279.04055,,
,279.06225,,
,279.171725,,
,279.230575,,
,279.2681,,
,279.29475,,
,279.388325,,
,279.4876,,
,279.56625,,
,279.608225,,
,279.659375,,
,279.67035,,
,279.709225,,
,279.8167,,
,279.84275,,
,279.8623,,
,280.222575,,
,280.238,,
,280.24815,,
,280.281025,,
,280.287825,,
,280.297725,,
,280.3109,,
,280.3618,,
,280.4086,,
,280.4711,,
,280.50145,,
,280.57375,,
,280.6699,,
,280.731825,,
,280.752625,,
,280.76685,,
,280.7784,,
,280.806175,,
,280.8181,,
,280.972425,,
,281.083825,,
,281.143425,,
,281.175575,,
,281.2091,,
,281.258025,,
,281.275825,,
,281.31915,,
,281.35865,,
,281.3954,,
,281.436125,,
,281.5021,,
,281.5367,,
,281.8518,,
,281.991925,,
,282.0374,,
,282.072725,,
,282.0952,,
,282.187025,,
,282.32605,,
,282.35345,,
,282.386325,,
,282.3983,,
,282.407,,
,282.436075,,
,282.52265,,
,282.6016,,
,282.67505,,
,282.775625,,
,282.85035,,
,282.947325,,
,282.996625,,
,283.09515,,
,283.314025,,
,283.3352,,
,283.34525,,
,283.359725,,
,283.424375,,
,283.563775,,
,283.6009,,
,283.739675,,
,283.807775,,
,283.8216,,
,283.83215,,
,283.90435,,
,283.9174,,
,283.937675,,
,284.0981,,
,284.200125,,
,284.215,,
,284.222925,,
,284.25145,,
,284.27235,,
,284.28365,,
,284.38855,,
,284.423175,,
,284.5096,,
,284.63805,,
,284.67305,,
,284.7972,,
,284.8379,,
,284.851775,,
,284.8754,,
,284.895075,,
,284.981775,,
,284.990875,,
,285.015875,,
,285.11895,,
,285.14005,,
,285.247875,,
,285.286175,,
,285.31775,,
,285.354125,,
,285.414575,,
,285.425725,,
,285.478125,,
,285.627075,,
,285.6621,,
,285.742875,,
,285.76115,,
,285.7768,,
,285.7896,,
,285.8186,,
,286.004825,,
,286.10375,,
,286.226125,,
,286.2719,,
,286.321225,,
,286.336075,,
,286.35825,,
,286.373225,,
,286.380975,,
,286.4172,,
,286.47415,,
,286.497775,,
,286.5077,,
,286.581025,,
,286.60765,,
,286.62685,,
,286.701575,,
,286.71785,,
,286.7911,,
,286.842425,,
,286.8815,,
,286.893625,,
,286.907325,,
,286.997675,,
,287.033825,,
,287.0915,,
,287.1217,,
,287.1811,,
,287.218,,
,287.233475,,
,287.26085,,
,287.311,,
,287.33335,,
,287.38255,,
,287.437825,,
,287.4889,,
,287.552275,,
,287.662175,,
,287.74335,,
,287.7872,,
,287.829,,
,287.834425,,
,287.8803,,
,287.9186,,
,287.967825,,
,287.98055,,
,287.998775,,
,288.062775,,
,288.091075,,
,288.131125,,
,288.17505,,
,288.2586,,
,288.27845,,
,288.335275,,
,288.37565,,
,288.445475,,
,288.539,,
,288.588925,,
,288.66825,,
,288.698925,,
,288.748875,,
,288.769625,,
,288.897425,,
,289.008075,,
,289.087425,,
,289.122725,,
,289.164425,,
,289.17795,,
,289.23695,,
,289.277275,,
,289.329225,,
,289.379825,,
,289.40715,,
,289.543975,,
,289.608675,,
,289.637075,,
,289.716075,,
,289.7284,,
,289.809825,,
,289.83085,,
,289.843225,,
,289.917475,,
,289.98375,,
,290.137325,,
,290.166225,,
,290.18415,,
,290.254525,,
,290.269825,,
,290.3408,,
,290.36245,,
,290.427975,,
,290.44865,,
,290.505375,,
,290.613275,,
,290.657875,,
,290.71105,,
,290.7465,,
,290.769275,,
,290.8048,,
,290.858975,,
,290.88435,,
,291.015075,,
,291.043525,,
,291.07995,,
,291.108125,,
,291.161125,,
,291.217025,,
,291.30765,,
,291.333225,,
,291.342975,,
,291.43165,,
,291.51845,,
,291.628425,,
,291.730325,,
,291.7695,,
,291.7896,,
,291.8572,,
,291.868225,,
,292.0139,,
,292.062725,,
,292.085675,,
,292.11445,,
,292.161325,,
,292.2776,,
,292.3817,,
,292.4585,,
,292.529,,
,292.5407,,
,292.559875,,
,292.60905,,
,292.659975,,
,292.701675,,
,292.754725,,
,292.814875,,
,292.862325,,
,292.88755,,
,292.9099,,
,292.98985,,
,293.0137,,
,293.053525,,
,293.07905,,
,293.115925,,
,293.15645,,
,293.355775,,
,293.3712,,
,293.383875,,
,293.41885,,
,293.430125,,
,293.446525,,
,293.562175,,
,293.662975,,
,293.70515,,
,293.749925,,
,293.777475,,
,293.817275,,
,293.857075,,
,293.877275,,
,293.89465,,
,293.917125,,
,294.016875,,
,294.10895,,
,294.15375,,
,294.1629,,
,294.171575,,
,294.260775,,
,294.3133,,
,294.47715,,
,294.520525,,
,294.5494,,
,294.55745,,
,294.5697,,
,294.6026,,
,294.613575,,
,294.632725,,
,294.65165,,
,294.661825,,
,294.743325,,
,294.7673,,
,294.81445,,
,294.8674,,
,294.899425,,
,294.9376,,
,294.994775,,
,295.0325,,
,295.043325,,
,295.050775,,
,295.11835,,
,295.180075,,
,295.20555,,
,295.4789,,
,295.5016,,
,295.5223,,
,295.573025,,
,295.65745,,
,295.685575,,
,295.732175,,
,295.79265,,
,295.850775,,
,295.863925,,
,295.896375,,
,295.992675,,
,296.09445,,
,296.132975,,
,296.166775,,
,296.17665,,
,296.257575,,
,296.269425,,
,296.2952,,
,296.32475,,
,296.339,,
,296.358125,,
,296.377275,,
,296.3953,,
,296.415325,,
,296.433675,,
,296.4514,,
,296.50285,,
,296.5127,,
,296.5269,,
,296.56935,,
,296.761725,,
,296.79175,,
,296.84955,,
,296.86975,,
,296.93275,,
,296.9699,,
,297.0856,,
,297.165775,,
,297.1987,,
,297.232825,,
,297.265125,,
,297.278425,,
,297.29895,,
,297.31215,,
,297.338,,
,297.4129,,
,297.425275,,
,297.4804,,
,297.540425,,
,297.56075,,
,297.5847,,
,297.814175,,
,297.884125,,
,297.93315,,
,297.96435,,
,297.9973,,
,298.027675,,
,298.064075,,
,298.109825,,
,298.136025,,
,298.193975,,
,298.243825,,
,298.27855,,
,298.332,,
,298.493875,,
,298.5188,,
,298.54885,,
,298.604225,,
,298.728175,,
,298.787125,,
,298.81505,,
,298.8514,,
,298.894075,,
,298.919875,,
,298.93755,,
,298.973275,,
,298.9841,,
,298.995575,,
,299.0045,,
,299.024225,,
,299.066525,,
,299.09895,,
,299.13875,,
,299.17285,,
,299.213975,,
,299.26595,,
,299.28735,,
,299.3602,,
,299.37095,,
,299.446525,,
,299.47645,,
,299.4847,,
,299.49875,,
,299.5063,,
,299.5377,,
,299.59585,,
,299.632875,,
,299.6543,,
,299.728725,,
,299.75835,,
,299.843375,,
,299.89035,,
,299.89885,,
,299.914,,
,299.9361,,
,299.951,,
,300.042825,,
,300.09835,,
,300.12025,,
,300.176725,,
,300.334675,,
,300.374825,,
,300.409475,,
,300.42805,,
,300.443975,,
,300.455075,,
,300.5194,,
,300.564625,,
,300.6122,,
,300.6312,,
,300.6783,,
,300.696875,,
,300.737525,,
,300.7508,,
,300.849575,,
,300.883,,
,300.89245,,
,300.973875,,
,301.174475,,
,301.2579,,
,301.282325,,
,301.3025,,
,301.43735,,
,301.469575,,
,301.53375,,
,301.575025,,
,301.62625,,
,301.666075,,
,301.80975,,
,301.834925,,
,302.00615,,
,302.029175,,
,302.04525,,
,302.068,,
,302.09125,,
,302.139425,,
,302.161075,,
,302.229425,,
,302.268025,,
,302.30715,,
,302.385725,,
,302.511675,,
,302.5306,,
,302.5733,,
,302.619525,,
,302.6668,,
,302.768725,,
,302.894875,,
,302.9168,,
,302.92625,,
,302.981225,,
,302.998125,,
,303.010275,,
,303.059175,,
,303.0949,,
,303.196025,,
,303.2274,,
,303.264825,,
,303.32775,,
,303.353025,,
,303.38065,,
,303.40705,,
,303.456075,,
,303.466575,,
,303.4956,,
,303.53445,,
