SPK_SPKC04a (inh/exc),SPK_SPKC06a (inhi),SPK_SPKC09a (inhi)
464.468325,,
464.544,,
464.61915,,
464.8081,,
464.8492,,
464.876875,,
464.89145,,
464.92355,,
464.98545,,
464.986475,,
465.10825,,
465.159875,,
465.17415,,
465.202375,,
465.283325,,
465.3271,,
465.3768,,
465.415675,,
465.483925,,
465.677325,,
465.698775,,
465.71975,,
465.792025,,
465.8396,,
465.92445,,
466.0021,,
466.04795,,
466.08375,,
466.172925,,
466.22285,,
466.25055,,
466.335575,,
466.358225,,
466.42655,,
466.4473,,
466.49155,,
466.518425,,
466.5725,,
466.73975,,
466.772625,,
466.783525,,
466.79285,,
466.813725,,
466.823675,,
466.832675,,
466.839225,,
466.85745,,
466.87725,,
466.891425,,
466.905625,,
466.932925,,
466.94815,,
466.9597,,
467.002325,,
467.041625,,
467.255925,,
467.267525,,
467.276225,,
467.299925,,
467.308175,,
467.330575,,
467.332175,,
467.35035,,
467.358625,,
467.375525,,
467.376675,,
467.389925,,
467.3986,,
467.41635,,
467.425325,,
467.426425,,
467.4353,,
467.45125,,
467.464275,,
467.475175,,
467.500075,,
467.5099,,
467.614825,,
467.7232,,
467.752225,,
467.774325,,
467.79055,,
467.80835,,
467.814725,,
467.84095,,
467.848175,,
467.86755,,
467.885375,,
467.9336,,
468.014525,,
468.0575,,
468.09205,,
468.106725,,
468.1514,,
468.20625,,
468.22375,,
468.233625,,
468.24175,,
468.25175,,
468.2579,,
468.2985,,
468.300075,,
468.340525,,
468.351175,,
468.3765,,
468.390675,,
468.399875,,
468.413975,,
468.430625,,
468.4432,,
468.4559,,
468.4667,,
468.48055,,
468.492325,,
468.55885,,
468.59835,,
468.77275,,
468.789475,,
468.81395,,
468.8263,,
468.834625,,
468.8418,,
468.872775,,
468.917125,,
468.9511,,
469.01545,,
469.204375,,
469.243,,
469.267475,,
469.332625,,
469.3607,,
469.37715,,
469.385125,,
469.4177,,
469.67375,,
469.724825,,
469.73295,,
469.758925,,
469.7822,,
469.792125,,
469.798375,,
469.8081,,
469.817275,,
469.827,,
469.8425,,
469.848425,,
469.8579,,
469.90705,,
469.95755,,
469.971625,,
469.98235,,
469.99955,,
470.038175,,
470.05985,,
470.083775,,
470.101875,,
470.148975,,
470.1906,,
470.234425,,
470.25835,,
470.2847,,
470.3002,,
470.315625,,
470.33275,,
470.368325,,
470.40605,,
470.44815,,
470.51315,,
470.529575,,
470.537075,,
470.5675,,
470.580925,,
470.58775,,
470.5923,,
470.620575,,
470.65485,,
470.671175,,
470.689725,,
470.701075,,
470.716275,,
470.7398,,
470.76795,,
470.805375,,
470.871625,,
470.90055,,
470.9174,,
471.004575,,
471.049025,,
471.0985,,
471.115675,,
471.142725,,
471.226775,,
471.501425,,
471.559,,
471.56315,,
471.597125,,
471.6075,,
471.6349,,
471.643325,,
471.68075,,
471.7068,,
471.74285,,
471.763525,,
471.7999,,
471.804775,,
472.00865,,
472.016725,,
472.0234,,
472.026675,,
472.0432,,
472.073725,,
472.08125,,
472.089925,,
472.098475,,
472.108325,,
472.132075,,
472.14105,,
472.148525,,
472.15685,,
472.183025,,
472.20555,,
472.2163,,
472.242625,,
472.267,,
472.274725,,
472.29975,,
472.36425,,
472.4229,,
472.537775,,
472.59875,,
472.62545,,
472.6381,,
472.645875,,
472.701525,,
472.7064,,
472.7145,,
472.732625,,
472.742975,,
472.7647,,
472.792875,,
472.8472,,
472.883475,,
472.920725,,
472.956125,,
472.97215,,
473.008125,,
473.09135,,
473.114525,,
473.12565,,
473.159275,,
473.175125,,
473.19105,,
473.1958,,
473.2076,,
473.214825,,
473.2267,,
473.232325,,
473.2476,,
473.30115,,
473.3427,,
473.398475,,
473.423225,,
473.472875,,
473.503725,,
473.52915,,
473.53995,,
473.554625,,
473.563625,,
473.572725,,
473.5795,,
473.58255,,
473.587225,,
473.5908,,
473.597875,,
473.606175,,
473.61665,,
473.6339,,
473.72345,,
473.787325,,
473.83945,,
473.89045,,
473.914525,,
473.95625,,
473.98395,,
474.012525,,
474.038675,,
474.09845,,
474.1127,,
474.138475,,
474.171525,,
474.1842,,
474.191725,,
474.20025,,
474.221975,,
474.2482,,
474.273575,,
474.28315,,
474.297175,,
474.326075,,
474.331575,,
474.339575,,
474.350225,,
474.375625,,
474.381025,,
474.39205,,
474.406075,,
474.4176,,
474.4207,,
474.4292,,
474.447025,,
474.4581,,
474.479275,,
474.48735,,
474.517775,,
474.54125,,
474.5516,,
474.558725,,
474.573325,,
474.5801,,
474.598875,,
474.640825,,
474.64815,,
474.65505,,
474.68085,,
474.708875,,
474.713925,,
474.7243,,
474.740025,,
474.76515,,
474.781825,,
474.83155,,
474.879175,,
474.96815,,
474.9996,,
475.031675,,
475.03895,,
475.042975,,
475.056175,,
475.064425,,
475.070675,,
475.09505,,
475.105275,,
475.11655,,
475.1245,,
475.1343,,
475.139525,,
475.154825,,
475.164375,,
475.165775,,
475.171925,,
475.18,,
475.1878,,
475.217525,,
475.242825,,
475.2708,,
475.284475,,
475.298625,,
475.317975,,
475.3649,,
475.5035,,
475.506675,,
475.60355,,
475.6385,,
475.64635,,
475.657675,,
475.663425,,
475.675075,,
475.68885,,
475.69565,,
475.71205,,
475.7285,,
475.737425,,
475.7455,,
475.75775,,
475.770875,,
475.781875,,
475.783025,,
475.7995,,
475.8293,,
475.8577,,
475.880125,,
475.8972,,
475.946,,
476.062425,,
476.1244,,
476.17435,,
476.2032,,
476.233175,,
476.2479,,
476.3065,,
476.3298,,
476.3637,,
476.407925,,
476.54925,,
476.747075,,
476.771325,,
476.780025,,
476.816375,,
476.824,,
476.833825,,
476.845425,,
476.85055,,
476.8586,,
476.864025,,
476.872525,,
476.883875,,
476.894825,,
476.906025,,
476.914875,,
476.931875,,
476.940775,,
476.953775,,
477.01505,,
477.033875,,
477.0565,,
477.086775,,
477.088325,,
477.10315,,
477.129725,,
477.1815,,
477.1926,,
477.247325,,
477.295575,,
477.337,,
477.3996,,
477.42955,,
477.453325,,
477.463025,,
477.4822,,
477.484,,
477.49025,,
477.4996,,
477.516375,,
477.53045,,
477.537125,,
477.549175,,
477.55865,,
477.57005,,
477.605775,,
477.622725,,
477.63875,,
477.650125,,
477.6921,,
477.6954,,
477.716325,,
477.79455,,
477.84955,,
477.864475,,
477.92555,,
477.941275,,
477.9719,,
477.990525,,
477.9997,,
478.00635,,
478.0163,,
478.04505,,
478.0587,,
478.066975,,
478.0914,,
478.0946,,
478.113075,,
478.14995,,
478.16725,,
478.187275,,
478.1923,,
478.272725,,
478.3373,,
478.412775,,
478.423875,,
478.44175,,
478.453975,,
478.46355,,
478.47145,,
478.48175,,
478.487775,,
478.491825,,
478.495225,,
478.5146,,
478.5301,,
478.537725,,
478.548475,,
478.587125,,
478.611475,,
478.635725,,
478.71315,,
478.733925,,
478.788,,
478.87795,,
478.895175,,
478.908875,,
478.923225,,
478.944975,,
478.971975,,
478.982775,,
479.014825,,
479.035575,,
479.05245,,
479.064375,,
479.0881,,
479.123325,,
479.190175,,
479.2156,,
479.333675,,
479.37185,,
479.3799,,
479.405925,,
479.432525,,
479.437675,,
479.45525,,
479.46485,,
479.4827,,
479.51285,,
479.5309,,
479.55885,,
479.5907,,
479.6471,,
479.71115,,
479.75685,,
479.767075,,
479.8039,,
479.81525,,
479.820325,,
479.856425,,
479.871775,,
479.887925,,
479.962,,
479.981675,,
480.05695,,
480.077,,
480.08735,,
480.0978,,
480.116825,,
480.160625,,
480.177675,,
480.204725,,
480.2079,,
480.23085,,
480.24625,,
480.255675,,
480.272025,,
480.28595,,
480.2993,,
480.362975,,
480.37475,,
480.39665,,
480.415,,
480.428675,,
480.445475,,
480.471225,,
480.488425,,
480.5042,,
480.53175,,
480.537075,,
480.5624,,
480.57955,,
480.59355,,
480.611125,,
480.63215,,
480.6657,,
480.69705,,
480.747025,,
480.761425,,
480.7782,,
480.7892,,
480.7991,,
480.810925,,
480.84445,,
480.852725,,
480.8584,,
480.86705,,
480.878325,,
480.885725,,
480.897275,,
480.899,,
480.927775,,
481.005425,,
481.03235,,
481.045475,,
481.0612,,
481.0796,,
481.1025,,
481.11225,,
481.1235,,
481.20705,,
481.229975,,
481.2469,,
481.2693,,
481.2808,,
481.319,,
481.366625,,
481.429975,,
481.470275,,
481.496925,,
481.569925,,
481.57915,,
481.5946,,
481.6137,,
481.62215,,
481.64515,,
481.65825,,
481.663175,,
481.672625,,
481.677925,,
481.697075,,
481.712475,,
481.721075,,
481.72675,,
481.735225,,
481.755025,,
481.772825,,
481.7816,,
481.7859,,
481.7908,,
481.7946,,
481.802625,,
481.805025,,
481.8076,,
481.811775,,
481.8156,,
481.8309,,
481.84715,,
481.855725,,
481.869875,,
481.8737,,
481.87765,,
481.8818,,
481.898125,,
481.9041,,
481.913725,,
481.921075,,
481.93025,,
481.9456,,
481.948,,
481.95845,,
481.970925,,
481.987325,,
482.0103,,
482.07875,,
482.116225,,
482.1791,,
482.188775,,
482.21035,,
482.219425,,
482.23145,,
482.243825,,
482.2601,,
482.26995,,
482.295725,,
482.299225,,
482.30285,,
482.310475,,
482.3222,,
482.356525,,
482.365475,,
482.391625,,
482.403175,,
482.4397,,
482.457425,,
482.498425,,
482.668425,,
482.743875,,
482.806075,,
482.849,,
482.85785,,
482.870975,,
482.895225,,
482.919525,,
482.9378,,
482.947175,,
482.95675,,
482.9764,,
482.9902,,
483.030725,,
483.056725,,
483.070325,,
483.088225,,
483.104825,,
483.1185,,
483.1316,,
483.196375,,
483.212375,,
483.23335,,
483.27705,,
483.29855,,
483.30565,,
483.36325,,
483.3893,,
483.4223,,
483.452375,,
483.479575,,
483.5033,,
483.531375,,
483.54715,,
483.6113,,
483.630125,,
483.643175,,
483.706,,
483.718,,
483.77915,,
483.8292,,
483.888275,,
483.903175,,
483.9154,,
483.9283,,
483.965375,,
483.973975,,
483.9808,,
483.98635,,
483.999175,,
484.006025,,
484.01185,,
484.0473,,
484.092975,,
484.1878,,
484.202675,,
484.221625,,
484.227775,,
484.2387,,
484.2439,,
484.254325,,
484.27095,,
484.277,,
484.281425,,
484.28805,,
484.304025,,
484.30795,,
484.314175,,
484.316075,,
484.3183,,
484.32235,,
484.3279,,
484.3384,,
484.347775,,
484.352525,,
484.362675,,
484.402125,,
484.419725,,
484.4625,,
484.524675,,
484.53615,,
484.585925,,
484.592875,,
484.65305,,
484.679775,,
484.6934,,
484.7054,,
484.745725,,
484.795725,,
484.807675,,
484.827525,,
484.852225,,
484.8601,,
484.8703,,
484.8896,,
484.9359,,
484.96205,,
485.011275,,
485.0283,,
485.040425,,
485.0904,,
485.0975,,
485.112025,,
485.153325,,
485.1811,,
485.247625,,
485.2543,,
485.3107,,
485.386275,,
485.398025,,
485.41845,,
485.50955,,
485.5357,,
485.5846,,
485.605875,,
485.6211,,
485.6521,,
485.752475,,
485.7782,,
485.803675,,
485.86385,,
485.870225,,
485.89505,,
485.904625,,
485.92065,,
485.921925,,
485.977225,,
485.987625,,
485.99835,,
486.026775,,
486.0542,,
486.06175,,
486.071825,,
486.0885,,
486.09795,,
486.105375,,
486.113525,,
486.127225,,
486.1344,,
486.1391,,
486.1472,,
486.189275,,
486.20295,,
486.21025,,
486.222725,,
486.232675,,
486.242875,,
486.251475,,
486.28585,,
486.288825,,
486.2977,,
486.305125,,
486.31175,,
486.3303,,
486.335575,,
486.3393,,
486.356725,,
486.36435,,
486.379125,,
486.382525,,
486.392575,,
486.405425,,
486.416125,,
486.430225,,
486.442925,,
486.454025,,
486.475875,,
486.49255,,
486.527375,,
486.5774,,
486.6456,,
486.695025,,
486.7461,,
486.786675,,
486.799175,,
486.8185,,
486.854375,,
486.91565,,
486.954475,,
487.00735,,
487.026925,,
487.027925,,
487.047275,,
487.140075,,
487.1845,,
487.1964,,
487.218575,,
487.229675,,
487.2697,,
487.329825,,
487.36995,,
487.4048,,
487.448925,,
487.51545,,
487.523825,,
487.5555,,
487.559225,,
487.614975,,
487.637725,,
487.6712,,
487.70175,,
487.745625,,
487.77365,,
487.7945,,
487.810625,,
487.832625,,
487.84755,,
487.885,,
487.90265,,
487.92065,,
487.94685,,
487.97205,,
487.986125,,
488.000825,,
488.023425,,
488.0348,,
488.0494,,
488.057125,,
488.06235,,
488.071825,,
488.078825,,
488.0973,,
488.1031,,
488.11275,,
488.121525,,
488.128475,,
488.138525,,
488.161825,,
488.16925,,
488.17725,,
488.18585,,
488.1984,,
488.2131,,
488.232225,,
488.245225,,
488.255975,,
488.268475,,
488.27845,,
488.286525,,
488.299125,,
488.318725,,
488.326,,
488.33705,,
488.3395,,
488.3606,,
488.371175,,
488.380675,,
488.394725,,
488.405,,
488.415375,,
488.423425,,
488.44015,,
488.464375,,
488.472725,,
488.48025,,
488.4891,,
488.496325,,
488.506075,,
488.51725,,
488.53195,,
488.544825,,
488.561275,,
488.565225,,
488.5699,,
488.5815,,
488.593275,,
488.63905,,
488.670725,,
488.679025,,
488.712875,,
488.74405,,
488.7741,,
488.79485,,
488.848075,,
488.878475,,
488.89005,,
488.921025,,
488.92705,,
488.940275,,
488.955475,,
488.96165,,
488.969825,,
488.971475,,
488.9798,,
488.984625,,
488.989075,,
488.99505,,
489.00725,,
489.02025,,
489.046325,,
489.053575,,
489.0657,,
489.081275,,
489.099225,,
489.11585,,
489.129425,,
489.13915,,
489.159275,,
489.1708,,
489.2064,,
489.226475,,
489.244825,,
489.246475,,
489.2787,,
489.294025,,
489.3126,,
489.328775,,
489.343175,,
489.405975,,
489.4374,,
489.504875,,
489.542025,,
489.555725,,
489.579275,,
489.589475,,
489.599175,,
489.6068,,
489.61125,,
489.6291,,
489.64295,,
489.67675,,
489.751275,,
489.767725,,
489.94525,,
490.056625,,
490.1277,,
490.154975,,
490.1786,,
490.196975,,
490.267375,,
490.327625,,
490.3448,,
490.37095,,
490.414675,,
490.4312,,
490.48065,,
490.50385,,
490.507325,,
490.538425,,
490.5447,,
490.571,,
490.581875,,
490.596525,,
490.61085,,
490.61865,,
490.64375,,
490.65595,,
490.6756,,
490.6922,,
490.717975,,
490.779025,,
490.811625,,
490.8392,,
490.8696,,
490.88775,,
490.9281,,
490.939075,,
490.951425,,
490.962925,,
490.980775,,
491.010875,,
491.098325,,
491.172625,,
491.201925,,
491.22965,,
491.317025,,
491.35255,,
491.370025,,
491.4177,,
491.439,,
491.45955,,
491.48895,,
491.4975,,
491.512075,,
491.54655,,
491.563675,,
491.596375,,
491.6349,,
491.65325,,
491.694175,,
491.781725,,
491.81145,,
491.921175,,
491.97795,,
492.04285,,
492.053775,,
492.05885,,
492.137575,,
492.175275,,
492.209575,,
492.23745,,
492.339175,,
492.343075,,
492.4085,,
492.438575,,
492.4557,,
492.46875,,
492.478825,,
492.4858,,
492.492825,,
492.51255,,
492.5217,,
492.527925,,
492.532175,,
492.56725,,
492.5976,,
492.65555,,
492.66685,,
492.6786,,
492.717175,,
492.744625,,
492.768,,
492.77365,,
492.7791,,
492.7849,,
492.795425,,
492.819375,,
492.822225,,
492.8279,,
492.8309,,
492.834475,,
492.838,,
492.84425,,
492.847275,,
492.8503,,
492.854775,,
492.859825,,
492.864025,,
492.93865,,
492.948275,,
493.03765,,
493.062425,,
493.082125,,
493.095375,,
493.1151,,
493.128125,,
493.13775,,
493.1435,,
493.145225,,
493.15035,,
493.1694,,
493.17675,,
493.186925,,
493.23645,,
493.256475,,
493.27135,,
493.295875,,
493.3056,,
493.31455,,
493.325425,,
493.350875,,
493.364625,,
493.3857,,
493.41215,,
493.429475,,
493.43795,,
493.45035,,
493.453575,,
493.5136,,
493.559325,,
493.5692,,
493.579625,,
493.597475,,
493.60315,,
493.609875,,
493.61485,,
493.621175,,
493.625825,,
493.62955,,
493.634125,,
493.6388,,
493.64245,,
493.659925,,
493.6701,,
493.679425,,
493.701525,,
493.713375,,
493.72085,,
493.726675,,
493.7319,,
493.753225,,
493.766825,,
493.77675,,
493.788525,,
493.797075,,
493.83945,,
493.8552,,
493.895475,,
493.914875,,
493.9353,,
493.964825,,
493.98045,,
493.98665,,
494.00925,,
494.01395,,
494.0213,,
494.025925,,
494.045875,,
494.058675,,
494.080225,,
494.1198,,
494.15555,,
494.18145,,
494.293525,,
494.325625,,
494.351925,,
494.375475,,
494.404925,,
494.408475,,
494.426175,,
494.44385,,
494.453175,,
494.487075,,
494.510525,,
494.54605,,
494.556675,,
494.60405,,
494.617275,,
494.64425,,
494.6598,,
494.68535,,
494.705975,,
494.725725,,
494.733525,,
494.74225,,
494.753925,,
494.75985,,
494.784475,,
494.7988,,
494.8129,,
494.833925,,
494.848175,,
494.869075,,
494.90185,,
494.93825,,
494.964575,,
495.001275,,
495.03825,,
495.061525,,
495.080175,,
495.085725,,
495.114675,,
495.123325,,
495.164525,,
495.17635,,
495.203475,,
495.21505,,
495.2256,,
495.2449,,
495.2567,,
495.27875,,
495.302725,,
495.32705,,
495.33605,,
495.352575,,
495.35865,,
495.368975,,
495.3836,,
495.40115,,
495.4309,,
495.463475,,
495.485325,,
495.526475,,
495.552225,,
495.57045,,
495.593025,,
495.61515,,
495.6267,,
495.6564,,
495.6977,,
495.720325,,
495.737825,,
495.763275,,
495.777,,
495.801825,,
495.806025,,
495.85865,,
495.885775,,
495.895775,,
495.934875,,
495.972275,,
495.99445,,
496.00255,,
496.0106,,
496.062825,,
496.078525,,
496.10315,,
496.179575,,
496.318225,,
496.348225,,
496.361175,,
496.36865,,
496.376725,,
496.404175,,
496.409275,,
496.4168,,
496.43135,,
496.44545,,
496.464975,,
496.4804,,
496.48885,,
496.501675,,
496.506575,,
496.5119,,
496.528475,,
496.5466,,
496.563375,,
496.61235,,
496.6338,,
496.660625,,
496.67255,,
496.68735,,
496.700875,,
496.725625,,
496.738875,,
496.744575,,
496.750725,,
496.768125,,
496.78,,
496.800225,,
496.8107,,
496.828875,,
496.84455,,
496.859925,,
496.9216,,
496.936275,,
496.9536,,
496.9603,,
496.972625,,
496.993475,,
497.005975,,
497.03355,,
497.045775,,
497.05325,,
497.07665,,
497.105225,,
497.15215,,
497.180075,,
497.203,,
497.213275,,
497.2521,,
497.2689,,
497.313375,,
497.3291,,
497.35365,,
497.37585,,
497.4523,,
497.5014,,
497.55595,,
497.611175,,
497.62165,,
497.72905,,
497.8017,,
497.81805,,
497.884025,,
497.979,,
498.019375,,
498.0276,,
498.039025,,
498.051175,,
498.0626,,
498.08495,,
498.101725,,
498.121,,
498.1529,,
498.179425,,
498.23045,,
498.26285,,
498.29685,,
498.3234,,
498.3453,,
498.4219,,
498.48595,,
498.500225,,
498.508725,,
498.5437,,
498.56075,,
498.571575,,
498.5927,,
498.61095,,
498.614575,,
498.65065,,
498.668225,,
498.7441,,
498.831525,,
498.925825,,
498.992575,,
499.008725,,
499.021025,,
499.02625,,
499.036525,,
