SPK_SPKC03a (excited),SPK_SPKC06a (inhibited),SPK_SPKC08a (weak inhibition),SPK_SPKC09a (inhibited)
,,,69.66695
,,,69.676275
,,,69.6828
,,,69.691175
,,,69.69875
,,,69.70475
,,,69.7156
,,,69.7313
,,,69.742
,,,69.77105
,,,69.83445
,,,69.882975
,,,69.891675
,,,69.905075
,,,69.924475
,,,69.935225
,,,69.939275
,,,69.9569
,,,70.0209
,,,70.0347
,,,70.07495
,,,70.08715
,,,70.1009
,,,70.1087
,,,70.1266
,,,70.147575
,,,70.1595
,,,70.188525
,,,70.200125
,,,70.213125
,,,70.2258
,,,70.235375
,,,70.25065
,,,70.279225
,,,70.2874
,,,70.299025
,,,70.313
,,,70.33375
,,,70.343375
,,,70.355675
,,,70.39735
,,,70.404175
,,,70.413875
,,,70.43215
,,,70.443375
,,,70.471225
,,,70.4867
,,,70.502625
,,,70.527625
,,,70.565075
,,,70.598275
,,,70.624075
,,,70.652775
,,,70.67835
,,,70.698925
,,,70.72415
,,,70.74165
,,,70.7605
,,,70.78405
,,,70.7998
,,,70.82315
,,,70.85665
,,,70.8798
,,,70.904675
,,,70.95945
,,,70.991225
,,,71.027925
,,,71.053025
,,,71.091075
,,,71.103975
,,,71.126775
,,,71.145725
,,,71.15515
,,,71.1568
,,,71.16675
,,,71.1854
,,,71.1949
,,,71.20695
,,,71.216325
,,,71.232175
,,,71.2425
,,,71.258675
,,,71.26985
,,,71.281875
,,,71.29245
,,,71.321275
,,,71.3529
,,,71.3737
,,,71.389225
,,,71.40445
,,,71.423575
,,,71.437925
,,,71.470425
,,,71.4944
,,,71.519425
,,,71.540375
,,,71.557725
,,,71.5864
,,,71.603675
,,,71.62705
,,,71.652675
,,,71.6684
,,,71.6877
,,,71.6944
,,,71.71145
,,,71.723225
,,,71.756375
,,,71.77495
,,,71.83295
,,,71.88925
,,,71.9609
,,,72.013125
,,,72.0423
,,,72.055725
,,,72.074475
,,,72.0994
,,,72.135775
,,,72.15185
,,,72.165675
,,,72.1861
,,,72.2139
,,,72.23925
,,,72.271375
,,,72.314275
,,,72.35905
,,,72.4355
,,,72.50485
,,,72.5289
,,,72.557475
,,,72.566325
,,,72.582675
,,,72.61165
,,,72.624
,,,72.64505
,,,72.657225
,,,72.666
,,,72.677775
,,,72.687875
,,,72.7001
,,,72.71045
,,,72.725825
,,,72.776825
,,,72.7969
,,,72.855725
,,,72.8936
,,,72.969275
,,,73.0261
,,,73.043675
,,,73.0579
,,,73.13135
,,,73.15475
,,,73.190275
,,,73.21225
,,,73.228525
,,,73.253075
,,,73.275025
,,,73.281375
,,,73.29825
,,,73.339625
,,,73.366875
,,,73.391775
,,,73.41175
,,,73.434325
,,,73.4559
,,,73.464225
,,,73.49
,,,73.51395
,,,73.5374
,,,73.56725
,,,73.584675
,,,73.6189
,,,73.62555
,,,73.630375
,,,73.6418
,,,73.65495
,,,73.673025
,,,73.71305
,,,73.7416
,,,73.782575
,,,73.8125
,,,73.85255
,,,73.87405
,,,73.8772
,,,73.885975
,,,73.933875
,,,73.947525
,,,73.95335
,,,73.96015
,,,73.973125
,,,73.983125
,,,73.992525
,,,74.023125
,,,74.0386
,,,74.05465
,,,74.08725
,,,74.097875
,,,74.107625
,,,74.13265
,,,74.157625
,,,74.199425
,,,74.220525
,,,74.296925
,,,74.3168
,,,74.3241
,,,74.33245
,,,74.345025
,,,74.359725
,,,74.369675
,,,74.385525
,,,74.407975
,,,74.4306
,,,74.448425
,,,74.463825
,,,74.4792
,,,74.499425
,,,74.5223
,,,74.549175
,,,74.57815
,,,74.6288
,,,74.672775
,,,74.71885
,,,74.744425
,,,74.747175
,,,74.7679
,,,74.783175
,,,74.7931
,,,74.81225
,,,74.8265
,,,74.837525
,,,74.876625
,,,74.8883
,,,74.90625
,,,74.921275
,,,74.97095
,,,74.9818
,,,75.0262
,,,75.1062
,,,75.14125
,,,75.17755
,,,75.204325
,,,75.2239
,,,75.2389
,,,75.2554
,,,75.2677
,,,75.33035
,,,75.3366
,,,75.3512
,,,75.367075
,,,75.387
,,,75.404
,,,75.4109
,,,75.43145
,,,75.4399
,,,75.45125
,,,75.47905
,,,75.497175
,,,75.52295
,,,75.5946
,,,75.64435
,,,75.697875
,,,75.735875
,,,75.757725
,,,75.78455
,,,75.794725
,,,75.80785
,,,75.816475
,,,75.828475
,,,75.835225
,,,75.848275
,,,75.860675
,,,75.872575
,,,75.908875
,,,75.930625
,,,75.95935
,,,75.9975
,,,76.03595
,,,76.076825
,,,76.09885
,,,76.11105
,,,76.1236
,,,76.1386
,,,76.151225
,,,76.159875
,,,76.16775
,,,76.18095
,,,76.18745
,,,76.195825
,,,76.20495
,,,76.21275
,,,76.269875
,,,76.28255
,,,76.287125
,,,76.318875
,,,76.350475
,,,76.360175
,,,76.371475
,,,76.3825
,,,76.39845
,,,76.4155
,,,76.44735
,,,76.48845
,,,76.516425
,,,76.560225
,,,76.617875
,,,76.6517
,,,76.7108
,,,76.74575
,,,76.760775
,,,76.78155
,,,76.78825
,,,76.7947
,,,76.8063
,,,76.80845
,,,76.831375
,,,76.842275
,,,76.85595
,,,76.867925
,,,76.898025
,,,76.936
,,,76.943725
,,,76.965125
,,,76.98375
,,,76.99965
,,,77.0099
,,,77.02205
,,,77.03105
,,,77.044725
,,,77.05755
,,,77.0656
,,,77.08735
,,,77.095625
,,,77.1019
,,,77.11335
,,,77.1208
,,,77.127075
,,,77.13385
,,,77.141675
,,,77.149475
,,,77.1556
,,,77.170975
,,,77.1746
,,,77.18545
,,,77.199925
,,,77.214725
,,,77.220375
,,,77.24205
,,,77.252625
,,,77.28105
,,,77.298475
,,,77.32095
,,,77.3304
,,,77.34575
,,,77.36485
,,,77.394825
,,,77.463975
,,,77.555375
,,,77.587125
,,,77.63215
,,,77.6569
,,,77.684625
,,,77.728325
,,,77.758825
,,,77.77695
,,,77.7967
,,,77.8024
,,,77.8142
,,,77.843125
,,,77.88355
,,,77.898075
,,,77.91635
,,,77.93075
,,,77.946575
,,,77.979975
,,,78.008725
,,,78.033425
,,,78.08835
,,,78.121375
,,,78.1449
,,,78.1873
,,,78.2159
,,,78.2484
,,,78.281375
,,,78.318525
,,,78.34995
,,,78.371425
,,,78.394375
,,,78.40855
,,,78.416975
,,,78.427425
,,,78.436825
,,,78.4505
,,,78.4572
,,,78.4693
,,,78.485075
,,,78.494275
,,,78.50285
,,,78.5293
,,,78.538925
,,,78.5467
,,,78.55335
,,,78.564675
,,,78.576275
,,,78.586725
,,,78.59725
,,,78.611725
,,,78.623475
,,,78.636025
,,,78.65545
,,,78.678325
,,,78.700875
,,,78.74005
,,,78.7656
,,,78.79345
,,,78.8283
,,,78.8685
,,,78.899
,,,78.928175
,,,78.94275
,,,78.956275
,,,78.968025
,,,78.98285
,,,78.996675
,,,79.0119
,,,79.02445
,,,79.03945
,,,79.0532
,,,79.0691
,,,79.081725
,,,79.099775
,,,79.1133
,,,79.127375
,,,79.13675
,,,79.190825
,,,79.209
,,,79.2281
,,,79.253725
,,,79.2729
,,,79.3061
,,,79.3286
,,,79.380375
,,,79.4111
,,,79.441575
,,,79.453875
,,,79.473425
,,,79.4862
,,,79.5056
,,,79.528025
,,,79.5485
,,,79.57915
,,,79.631375
,,,79.65475
,,,79.674025
,,,79.68975
,,,79.700925
,,,79.709875
,,,79.721675
,,,79.731175
,,,79.741775
,,,79.7624
,,,79.7723
,,,79.781025
,,,79.789875
,,,79.79645
,,,79.804
,,,79.81145
,,,79.820075
,,,79.829
,,,79.838175
,,,79.844775
,,,79.8552
,,,79.86215
,,,79.876375
,,,79.88975
,,,79.90415
,,,79.942225
,,,79.9605
,,,79.9715
,,,79.985525
,,,79.995925
,,,80.008925
,,,80.0175
,,,80.03005
,,,80.040275
,,,80.047725
,,,80.060125
,,,80.06855
,,,80.0711
,,,80.12085
,,,80.133325
,,,80.1714
,,,80.190225
,,,80.20505
,,,80.21435
,,,80.2264
,,,80.2388
,,,80.256575
,,,80.266525
,,,80.2817
,,,80.29915
,,,80.316625
,,,80.33285
,,,80.343675
,,,80.35845
,,,80.368175
,,,80.3856
,,,80.399525
,,,80.410675
,,,80.4274
,,,80.450375
,,,80.4613
,,,80.4897
,,,80.50175
,,,80.521
,,,80.536625
,,,80.563075
,,,80.589175
,,,80.622075
,,,80.64765
,,,80.678475
,,,80.706075
,,,80.7352
,,,80.763325
,,,80.793075
,,,80.81415
,,,80.849825
,,,80.8601
,,,80.869325
,,,80.875125
,,,80.87985
,,,80.902175
,,,80.912525
,,,80.925075
,,,80.93855
,,,80.949425
,,,80.965975
,,,80.977825
,,,80.991775
,,,81.005225
,,,81.03785
,,,81.059625
,,,81.1236
,,,81.160325
,,,81.211775
,,,81.250225
,,,81.28155
,,,81.319175
,,,81.3651
,,,81.407325
,,,81.434975
,,,81.45435
,,,81.469975
,,,81.4868
,,,81.49955
,,,81.5147
,,,81.52485
,,,81.53665
,,,81.55115
,,,81.59065
,,,81.5957
,,,81.60915
,,,81.622225
,,,81.6611
,,,81.6719
,,,81.70455
,,,81.73215
,,,81.7585
,,,81.773825
,,,81.794575
,,,81.8115
,,,81.821025
,,,81.844925
,,,81.86385
,,,81.88385
,,,81.9529
,,,81.960375
,,,81.968
,,,82.004075
,,,82.019075
,,,82.042875
,,,82.062625
,,,82.155
,,,82.159675
,,,82.2183
,,,82.2661
,,,82.32135
,,,82.36265
,,,82.426875
,,,82.475475
,,,82.495925
,,,82.505325
,,,82.50985
,,,82.537125
,,,82.5787
,,,82.68895
,,,82.713775
,,,82.730275
,,,82.746075
,,,82.76695
,,,82.7868
,,,82.816875
,,,82.828325
,,,82.844475
,,,82.8648
,,,82.899575
,,,82.9267
,,,82.96225
,,,82.9813
,,,83.00335
,,,83.043125
,,,83.0584
,,,83.069225
,,,83.08225
,,,83.09125
,,,83.104225
,,,83.11085
,,,83.15605
,,,83.18215
,,,83.1948
,,,83.223225
,,,83.235475
,,,83.27245
,,,83.290775
,,,83.318
,,,83.3444
,,,83.388975
,,,83.412725
,,,83.43595
,,,83.45385
,,,83.479875
,,,83.528275
,,,83.561525
,,,83.5683
,,,83.573375
,,,83.584
,,,83.591025
,,,83.6032
,,,83.61665
,,,83.628075
,,,83.634375
,,,83.642025
,,,83.65175
,,,83.6619
,,,83.670875
,,,83.6843
,,,83.72915
,,,83.75485
,,,83.770775
,,,83.798025
,,,83.821525
,,,83.852075
,,,83.882
,,,83.918
,,,83.93395
,,,83.964425
,,,83.9788
,,,83.99965
,,,84.0127
,,,84.03025
,,,84.03705
,,,84.044875
,,,84.052425
,,,84.061625
,,,84.078425
,,,84.089775
,,,84.101475
,,,84.10935
,,,84.1244
,,,84.136675
,,,84.154475
,,,84.1766
,,,84.203675
,,,84.2282
,,,84.281725
,,,84.304875
,,,84.369875
,,,84.390925
,,,84.404125
,,,84.415425
,,,84.4286
,,,84.43905
,,,84.4489
,,,84.46355
,,,84.474875
,,,84.49925
,,,84.509525
,,,84.5223
,,,84.5407
,,,84.552625
,,,84.568925
,,,84.611
,,,84.63645
,,,84.66375
,,,84.70875
,,,84.7343
,,,84.763575
,,,84.77195
,,,84.778575
,,,84.801825
,,,84.82705
,,,84.84045
,,,84.858175
,,,84.869025
,,,84.888675
,,,84.91015
,,,84.92885
,,,84.9389
,,,84.96255
,,,84.98125
,,,85.003575
,,,85.0278
,,,85.065325
,,,85.096925
,,,85.1179
,,,85.14335
,,,85.17595
,,,85.18955
,,,85.203725
,,,85.2117
,,,85.222525
,,,85.2293
,,,85.23445
,,,85.243675
,,,85.2495
,,,85.263525
,,,85.270875
,,,85.278725
,,,85.288125
,,,85.299175
,,,85.31085
,,,85.32095
,,,85.33355
,,,85.34455
,,,85.3591
,,,85.3762
,,,85.386475
,,,85.4103
,,,85.431975
,,,85.4586
,,,85.48185
,,,85.51555
,,,85.551825
,,,85.57335
,,,85.58695
,,,85.611225
,,,85.62105
,,,85.631775
,,,85.64135
,,,85.656475
,,,85.68725
,,,85.694225
,,,85.711675
,,,85.72125
,,,85.734775
,,,85.798875
,,,85.81425
,,,85.827875
,,,85.846525
,,,85.887075
,,,85.907225
,,,85.927
,,,85.969925
,,,85.993375
,,,86.01235
,,,86.04495
,,,86.0812
,,,86.099425
,,,86.13
,,,86.168125
,,,86.18125
,,,86.1971
,,,86.207725
,,,86.2209
,,,86.238525
,,,86.25015
,,,86.274175
,,,86.288625
,,,86.3125
,,,86.334525
,,,86.37455
,,,86.4036
,,,86.424675
,,,86.453725
,,,86.4795
,,,86.506675
,,,86.53605
,,,86.5487
,,,86.560325
,,,86.567875
,,,86.5785
,,,86.586775
,,,86.5992
,,,86.6079
,,,86.6231
,,,86.6429
,,,86.666575
,,,86.68405
,,,86.69655
,,,86.721575
,,,86.7507
,,,86.779325
,,,86.798775
,,,86.820225
,,,86.84255
,,,86.870275
,,,86.893675
,,,86.91975
,,,86.96215
,,,86.9912
,,,87.020675
,,,87.034075
,,,87.050675
,,,87.06005
,,,87.070525
,,,87.083425
,,,87.119925
,,,87.134725
,,,87.142525
,,,87.15595
,,,87.169425
,,,87.185475
,,,87.20415
,,,87.2141
,,,87.2326
,,,87.26315
,,,87.286775
,,,87.31475
,,,87.35575
,,,87.393675
,,,87.41735
,,,87.45865
,,,87.484775
,,,87.514625
,,,87.541375
,,,87.566825
,,,87.59165
,,,87.602225
,,,87.623625
,,,87.637
,,,87.6572
,,,87.67195
,,,87.699325
,,,87.722175
,,,87.75555
,,,87.78595
,,,87.82155
,,,87.8661
,,,87.9052
,,,87.950975
,,,87.965075
,,,87.979725
,,,88.003075
,,,88.0204
,,,88.0276
,,,88.037075
,,,88.044975
,,,88.053875
,,,88.0699
,,,88.0788
,,,88.1199
,,,88.13595
,,,88.15705
,,,88.17805
,,,88.208325
,,,88.242725
,,,88.2585
,,,88.275725
,,,88.286325
,,,88.3018
,,,88.3113
,,,88.321525
,,,88.329325
,,,88.339425
,,,88.35075
,,,88.38115
,,,88.402775
,,,88.424225
,,,88.44335
,,,88.489225
,,,88.5195
,,,88.547175
,,,88.569475
,,,88.605825
,,,88.6394
,,,88.660325
,,,88.673025
,,,88.680075
,,,88.6889
,,,88.694425
,,,88.6958
,,,88.70445
,,,88.711975
,,,88.7295
,,,88.738675
,,,88.7626
,,,88.7776
,,,88.803575
,,,88.818675
,,,88.83995
,,,88.859175
,,,88.894825
,,,88.936325
,,,88.970075
,,,89.0571
,,,89.070225
,,,89.0831
,,,89.091125
,,,89.102725
,,,89.127125
,,,89.1363
,,,89.14475
,,,89.158225
,,,89.1791
,,,89.188425
,,,89.205075
,,,89.223675
,,,89.24555
,,,89.266275
,,,89.2882
,,,89.307725
,,,89.329475
,,,89.3511
,,,89.365225
,,,89.3906
,,,89.438625
,,,89.454125
,,,89.466725
,,,89.476475
,,,89.48365
,,,89.4942
,,,89.501525
,,,89.5123
,,,89.52345
,,,89.534125
,,,89.549625
,,,89.561975
,,,89.575625
,,,89.589925
,,,89.59135
,,,89.603875
,,,89.61895
,,,89.642275
,,,89.6587
,,,89.6824
,,,89.702075
,,,89.717575
,,,89.738175
,,,89.7555
,,,89.796475
,,,89.814475
,,,89.829325
,,,89.850425
,,,89.869625
,,,89.8929
,,,89.9099
,,,89.92905
,,,89.943325
,,,89.96195
,,,89.981525
,,,90.0158
,,,90.04105
,,,90.066675
,,,90.11115
,,,90.149475
,,,90.183075
,,,90.208425
,,,90.224375
,,,90.266
,,,90.27465
,,,90.284625
,,,90.317175
,,,90.325925
,,,90.339825
,,,90.348975
,,,90.3509
,,,90.374425
,,,90.39295
,,,90.41755
,,,90.4326
,,,90.470525
,,,90.495675
,,,90.51615
,,,90.53775
,,,90.567225
,,,90.59655
,,,90.63535
,,,90.682775
,,,90.699825
,,,90.730125
,,,90.757575
,,,90.7662
,,,90.779975
,,,90.79095
,,,90.795775
,,,90.810075
,,,90.823525
,,,90.870525
,,,90.882075
,,,90.902
,,,90.9214
,,,90.94665
,,,90.961675
,,,90.97995
,,,90.993075
,,,91.019725
,,,91.042325
,,,91.04995
,,,91.076375
,,,91.084025
,,,91.092325
,,,91.110275
,,,91.123325
,,,91.141225
,,,91.157325
,,,91.17855
,,,91.2054
,,,91.2318
,,,91.262125
,,,91.29005
,,,91.319225
,,,91.354425
,,,91.3701
,,,91.405725
,,,91.416425
,,,91.423375
,,,91.4301
,,,91.441375
,,,91.467925
,,,91.483375
,,,91.496
,,,91.529875
,,,91.554275
,,,91.574875
,,,91.590125
,,,91.611675
,,,91.6334
,,,91.651925
,,,91.66825
,,,91.685275
,,,91.69555
,,,91.716475
,,,91.73795
,,,91.754575
,,,91.763375
,,,91.77015
,,,91.7811
,,,91.797725
,,,91.808375
,,,91.816975
,,,91.827575
,,,91.8435
,,,91.8725
,,,91.90115
,,,91.9287
,,,91.959075
,,,91.990625
,,,92.028925
,,,92.0669
,,,92.0907
,,,92.1101
,,,92.123725
,,,92.141625
,,,92.15375
,,,92.16235
,,,92.17245
,,,92.177675
,,,92.18615
,,,92.196925
,,,92.204325
,,,92.21795
,,,92.23145
,,,92.25345
,,,92.270775
,,,92.3
,,,92.32705
,,,92.3449
,,,92.366725
,,,92.393075
,,,92.4228
,,,92.445225
,,,92.463125
,,,92.4839
,,,92.520225
,,,92.535575
,,,92.56805
,,,92.5894
,,,92.60685
,,,92.6216
,,,92.6362
,,,92.656975
,,,92.675725
,,,92.68675
,,,92.70165
,,,92.720025
,,,92.744175
,,,92.766025
,,,92.82755
,,,92.876575
,,,92.92935
,,,92.953475
,,,92.9729
,,,93.000475
,,,93.00555
,,,93.0151
,,,93.027
,,,93.042025
,,,93.0569
,,,93.076975
,,,93.110875
,,,93.147225
,,,93.1619
,,,93.191375
,,,93.22535
,,,93.296025
,,,93.34175
,,,93.39135
,,,93.410225
,,,93.437125
,,,93.447475
,,,93.45535
,,,93.46665
,,,93.47605
,,,93.488125
,,,93.5134
,,,93.5403
,,,93.581375
,,,93.615025
,,,93.632975
,,,93.651275
,,,93.657825
,,,93.6644
,,,93.6938
,,,93.71415
,,,93.7445
,,,93.776175
,,,93.79025
,,,93.80985
,,,93.823825
,,,93.85705
,,,93.907175
,,,93.951025
,,,93.983075
,,,94.013875
,,,94.04775
,,,94.064325
,,,94.071175
,,,94.09705
,,,94.100325
,,,94.108325
,,,94.11105
,,,94.121325
,,,94.133675
,,,94.1401
,,,94.1499
,,,94.155825
,,,94.169725
,,,94.185625
,,,94.197975
,,,94.21835
,,,94.23385
,,,94.2541
,,,94.274275
,,,94.289325
,,,94.311075
,,,94.328475
,,,94.347
,,,94.375425
,,,94.3939
,,,94.418725
,,,94.4439
,,,94.478075
,,,94.52075
,,,94.5548
,,,94.574275
,,,94.5845
,,,94.59885
,,,94.617375
,,,94.63715
,,,94.655925
,,,94.688075
,,,94.72525
,,,94.76115
,,,94.78425
,,,94.80815
,,,94.82885
,,,94.839325
,,,94.849425
,,,94.854575
,,,94.870625
,,,94.8804
,,,94.89085
,,,94.90035
,,,94.91475
,,,94.93025
,,,94.95105
,,,94.964225
,,,94.991125
,,,95.0856
,,,95.1246
,,,95.16865
,,,95.1943
,,,95.222475
,,,95.242625
,,,95.260875
,,,95.279975
,,,95.307675
,,,95.32805
,,,95.350575
,,,95.379675
,,,95.418725
,,,95.437725
,,,95.47785
,,,95.492125
,,,95.511
,,,95.54595
,,,95.560025
,,,95.588475
,,,95.6073
,,,95.624
,,,95.653725
,,,95.690425
,,,95.7168
,,,95.7529
,,,95.774725
,,,95.807075
,,,95.815325
,,,95.826175
,,,95.833925
,,,95.84525
,,,95.859425
,,,95.871875
,,,95.88665
,,,95.89935
,,,95.91485
,,,95.9297
,,,95.9507
,,,95.96735
,,,95.97535
,,,95.9912
,,,96.007525
,,,96.0295
,,,96.05715
,,,96.073775
,,,96.10755
,,,96.1196
,,,96.142375
,,,96.166125
,,,96.18475
,,,96.1992
,,,96.2237
,,,96.2282
,,,96.2397
,,,96.26425
,,,96.277775
,,,96.3055
,,,96.33295
,,,96.3508
,,,96.364825
,,,96.379275
,,,96.398125
,,,96.418875
,,,96.4325
,,,96.4547
,,,96.46775
,,,96.47825
,,,96.49115
,,,96.5069
,,,96.51795
,,,96.5273
,,,96.543725
,,,96.558925
,,,96.574425
,,,96.590675
,,,96.615975
,,,96.658775
,,,96.683025
,,,96.701775
,,,96.739275
,,,96.760325
,,,96.80815
,,,96.8245
,,,96.83795
,,,96.8508
,,,96.86055
,,,96.870125
,,,96.8788
,,,96.8945
,,,96.903175
,,,96.9114
,,,96.924075
,,,96.93315
,,,96.943225
,,,96.96075
,,,96.9679
,,,96.98025
,,,96.990425
,,,97.00175
,,,97.018875
,,,97.0319
,,,97.04425
,,,97.0537
,,,97.070075
,,,97.09815
,,,97.110775
,,,97.124275
,,,97.145275
,,,97.171725
,,,97.20435
,,,97.220325
,,,97.23485
,,,97.247675
,,,97.2616
,,,97.27215
,,,97.278375
,,,97.2862
,,,97.29665
,,,97.303825
,,,97.31325
,,,97.3198
,,,97.33245
,,,97.3461
,,,97.3549
,,,97.371
,,,97.391775
,,,97.41355
,,,97.44475
,,,97.492925
,,,97.5291
,,,97.544875
,,,97.56765
,,,97.584375
,,,97.59905
,,,97.6143
,,,97.630675
,,,97.634475
,,,97.64725
,,,97.6539
,,,97.6679
,,,97.675825
,,,97.689525
,,,97.697975
,,,97.7049
,,,97.716825
,,,97.73345
,,,97.76185
,,,97.77055
,,,97.783675
,,,97.7881
,,,97.8043
,,,97.810975
,,,97.846025
,,,97.8634
,,,97.9303
,,,97.975725
,,,98.016475
,,,98.0461
,,,98.09255
,,,98.1278
,,,98.141775
,,,98.1503
,,,98.162
,,,98.186675
,,,98.1983
,,,98.206275
,,,98.2178
,,,98.24145
,,,98.256275
,,,98.274475
,,,98.29005
,,,98.3101
,,,98.324775
,,,98.347275
,,,98.35985
,,,98.368175
,,,98.3751
,,,98.392825
,,,98.4012
,,,98.408925
,,,98.4206
,,,98.4298
,,,98.437275
,,,98.451475
,,,98.463
,,,98.47475
,,,98.4826
,,,98.49125
,,,98.50585
,,,98.517625
,,,98.529775
,,,98.54015
,,,98.559
,,,98.567475
,,,98.58145
,,,98.595075
,,,98.612575
,,,98.639325
,,,98.647475
,,,98.66235
,,,98.6708
,,,98.69955
,,,98.71745
,,,98.7316
,,,98.7488
,,,98.76625
,,,98.7823
,,,98.7916
,,,98.801325
,,,98.8083
,,,98.8174
,,,98.82235
,,,98.828675
,,,98.83485
,,,98.8428
,,,98.855025
,,,98.866675
,,,98.87965
,,,98.92525
,,,98.935075
,,,98.962975
,,,98.979575
,,,99.002975
,,,99.02055
,,,99.0425
,,,99.06385
,,,99.085325
,,,99.09965
,,,99.120375
,,,99.149925
,,,99.172475
,,,99.191925
,,,99.204775
,,,99.22585
,,,99.241
,,,99.25385
,,,99.267525
,,,99.2788
,,,99.2868
,,,99.2999
,,,99.316925
,,,99.33215
,,,99.345525
,,,99.395425
,,,99.41545
,,,99.4444
,,,99.471775
,,,99.496175
,,,99.539775
,,,99.57205
,,,99.596625
,,,99.632725
,,,99.64195
,,,99.65985
,,,99.67125
,,,99.67895
,,,99.688125
,,,99.701625
,,,99.709325
,,,99.725425
,,,99.743
,,,99.762625
,,,99.782225
,,,99.811075
,,,99.8476
,,,99.859975
,,,99.890475
,,,99.90055
,,,99.911375
,,,99.91995
,,,99.927525
,,,99.9325
,,,99.9428
,,,99.95155
,,,99.958075
,,,99.97
,,,99.98375
,,,99.99265
,,,100.015975
,,,100.03455
,,,100.069875
,,,100.08635
,,,100.09985
,,,100.117225
,,,100.134375
,,,100.15915
,,,100.20165
,,,100.224675
,,,100.240575
,,,100.28025
,,,100.314625
,,,100.3349
,,,100.36115
,,,100.3797
,,,100.389425
,,,100.40015
,,,100.41005
,,,100.418575
,,,100.4309
,,,100.450475
,,,100.458425
,,,100.467275
,,,100.475025
,,,100.48855
,,,100.50215
,,,100.5147
,,,100.544875
,,,100.559575
,,,100.572325
,,,100.585975
,,,100.60645
,,,100.6427
,,,100.6822
,,,100.7081
,,,100.744225
,,,100.767175
,,,100.795175
,,,100.822675
,,,100.8348
,,,100.8549
,,,100.88005
,,,100.901125
,,,100.910225
,,,100.922875
,,,100.929175
,,,100.93655
,,,100.9495
,,,100.963625
,,,100.9765
,,,100.9914
,,,101.0127
,,,101.039
,,,101.06435
,,,101.0856
,,,101.1396
,,,101.17255
,,,101.192775
,,,101.2068
,,,101.22115
,,,101.228325
,,,101.24095
,,,101.254275
,,,101.260975
,,,101.2716
,,,101.281925
,,,101.288225
,,,101.297875
,,,101.3073
,,,101.318275
,,,101.33175
,,,101.346975
,,,101.364775
,,,101.381775
,,,101.40055
,,,101.416825
,,,101.4366
,,,101.455725
,,,101.4823
,,,101.503925
,,,101.5351
,,,101.566725
,,,101.599225
,,,101.635425
,,,101.67195
,,,101.684975
,,,101.6953
,,,101.7067
,,,101.715275
,,,101.724225
,,,101.736375
,,,101.74605
,,,101.762
,,,101.7751
,,,101.785075
,,,101.80105
,,,101.82115
,,,101.84395
,,,101.858325
,,,101.88365
,,,101.914
,,,101.929525
,,,101.9582
,,,101.975425
,,,102.005225
,,,102.048425
,,,102.08045
,,,102.107025
,,,102.133125
,,,102.164675
,,,102.19085
,,,102.20385
,,,102.21745
,,,102.2267
,,,102.235425
,,,102.244875
,,,102.2505
,,,102.25665
,,,102.2623
,,,102.268475
,,,102.27825
,,,102.289725
,,,102.297625
,,,102.3171
,,,102.330525
,,,102.343
,,,102.354025
,,,102.36905
,,,102.37435
,,,102.38785
,,,102.422
,,,102.4587
,,,102.501575
,,,102.519925
,,,102.546275
,,,102.5997
,,,102.6543
,,,102.667975
