SPK_SPKC01a (no effect),SPK_SPKC09a (inhibited)
218.296,274.92955
218.313075,274.932325
218.322175,274.9398
218.336525,274.949225
218.387375,274.955625
218.439975,275.01675
218.543475,275.260525
218.5704,275.272725
218.61215,275.293375
218.6244,275.306875
218.654725,275.548225
218.755725,275.581825
218.80065,275.5919
218.837225,275.604525
218.8638,275.633825
218.9783,275.649625
219.022625,275.69895
219.088775,275.72415
219.142575,275.7499
219.165325,275.853475
219.18905,275.88545
219.2196,275.95305
219.2437,275.989675
219.270575,276.021375
219.296625,276.088
219.32065,276.12615
219.34705,276.2081
219.389925,276.405625
219.435075,276.44785
219.459,276.4757
219.490925,276.524975
219.521175,276.554825
219.553525,276.5856
219.580225,276.632675
219.5948,276.729625
219.623225,276.75565
219.65365,276.78655
219.6905,276.80575
219.71315,276.84375
219.7494,276.88485
219.785,276.905825
219.8369,277.03905
219.86565,277.205325
219.896225,277.257375
219.910325,277.33065
219.939025,277.379875
219.95635,277.398475
219.97315,277.43225
220.005625,277.5119
220.03515,277.6115
220.057075,277.68805
220.08235,277.718525
220.1076,277.75575
220.146275,277.7823
220.18595,277.840625
220.23915,277.86875
220.2668,277.898375
220.3333,277.961875
220.370125,277.974375
220.4014,277.985875
220.429075,278.0046
220.454325,278.021425
220.504025,278.033325
220.522975,278.04295
220.538775,278.057125
220.582625,278.100175
220.636125,278.11735
220.6873,278.139775
220.7204,278.1544
220.766125,278.169625
220.798525,278.222975
220.81815,278.244575
220.855325,278.317675
220.875125,278.3772
220.8971,278.397425
220.924075,278.45205
220.9626,278.479875
220.9934,278.5027
221.010625,278.54855
221.021975,278.581275
221.051125,278.665275
221.071875,278.688025
221.1425,278.7081
221.171675,278.71505
221.214175,278.727125
221.244625,278.763675
221.2974,278.7762
221.383775,278.797275
221.3995,278.836225
221.4454,278.855875
221.481225,278.887725
221.5084,278.935175
221.61445,278.96015
221.6461,279.02065
221.67955,279.035575
221.7383,279.08285
221.7583,279.130025
221.786375,279.14335
221.860725,279.189675
221.9379,279.224525
221.97305,279.256375
222.008725,279.288375
222.0725,279.3394
222.162175,279.35
222.20855,279.3653
222.230625,279.3829
222.26095,279.40955
222.31615,279.432325
222.3233,279.448
222.36055,279.494175
222.375975,279.51605
222.4636,279.536925
222.524425,279.562925
222.58415,279.59795
222.597,279.623125
222.622625,279.66815
222.634825,279.696225
222.6591,279.751625
222.684975,279.83785
222.72335,279.881625
222.753275,279.911025
222.7981,279.9255
222.861575,279.96035
222.937725,279.96815
222.992575,280.019675
223.012675,280.0406
223.023625,280.116125
223.0783,280.1479
223.098525,280.187075
223.1527,280.270075
223.1889,280.30355
223.220225,280.34415
223.297075,280.383925
223.317575,280.46115
223.371025,280.71855
223.394425,280.732925
223.416975,280.7549
223.44435,280.7837
223.472575,280.79205
223.5201,280.8014
223.556825,280.8136
223.5831,280.8316
223.6082,280.85595
223.620075,280.904725
223.672925,280.922225
223.713125,280.9454
223.7362,280.96115
223.755,280.985125
223.77015,281.03405
223.79775,281.056175
223.815725,281.10415
223.8423,281.12765
223.875225,281.141525
223.929625,281.14505
223.942575,281.15405
223.981075,281.166825
223.99985,281.251525
224.031025,281.260325
224.05595,281.295075
224.08235,281.310375
224.10805,281.329575
224.140775,281.33795
224.170175,281.368675
224.218725,281.404025
224.267175,281.428625
224.319775,281.4868
224.367225,281.519825
224.39685,281.551625
224.42625,281.65025
224.46605,281.784625
224.487775,281.8129
224.50625,281.846875
224.568325,281.853025
224.6024,281.8575
224.649575,281.860175
224.708675,281.87135
224.7526,281.876425
224.8192,281.8914
224.868325,281.913125
224.9296,281.937425
224.971075,282.043825
225.008025,282.063525
225.061175,282.082825
225.107,282.096125
225.136375,282.11635
225.1945,282.136125
225.229925,282.14695
225.2593,282.174675
225.3515,282.18875
225.392175,282.195775
225.4149,282.214925
225.4503,282.2334
225.49075,282.266375
225.535775,282.28735
225.572625,282.3095
225.579925,282.34355
225.61985,282.360075
225.638175,282.384325
225.657175,282.403975
225.66445,282.452575
225.685075,282.477625
225.740075,282.494325
225.767925,282.509675
225.788225,282.521925
225.82145,282.545
225.850725,282.58325
225.879975,282.605825
225.924375,282.6448
226.0232,282.712875
226.05825,282.766925
226.08325,282.845125
226.13375,282.881275
226.163725,282.9182
226.195075,282.94445
226.2329,282.9766
226.275875,283.07755
226.294675,283.108425
226.326,283.123225
226.3849,283.128225
226.422525,283.14095
226.463125,283.1585
226.50635,283.165125
226.551525,283.18985
226.58655,283.203725
226.6255,283.2134
226.660775,283.22235
226.782925,283.240675
226.845475,283.257725
226.886925,283.2911
226.9378,283.3164
226.96405,283.3429
227.014775,283.3739
227.03105,283.531475
227.0449,283.609775
227.077,283.645775
227.105825,283.65525
227.15435,283.67845
227.2349,283.708875
227.25755,283.74175
227.2853,283.798975
227.3215,283.817825
227.3364,283.849625
227.37665,283.878325
227.40235,283.907675
227.441475,283.9545
227.496775,283.9694
227.535975,283.994575
227.553625,284.0361
227.599925,284.06885
227.645125,284.110425
227.71765,284.1203
227.772825,284.262275
227.801275,284.296825
227.8557,284.340075
227.889375,284.3745
227.918125,284.4108
227.995675,284.4475
228.0487,284.467975
228.101925,284.509625
228.137975,284.68165
228.17745,284.82505
228.2357,284.86355
228.2727,284.87645
228.29515,284.89555
228.3637,284.927575
228.42115,284.942075
228.470175,284.97295
228.52185,285.008875
228.563425,285.013725
228.58855,285.04695
228.629525,285.061625
228.67205,285.07625
228.763825,285.1102
228.829125,285.121125
228.8748,285.12865
228.930275,285.14405
229.000975,285.16155
229.030075,285.17375
229.06825,285.182725
229.1077,285.229975
229.16155,285.291175
229.195375,285.311875
229.24135,285.338525
229.2884,285.378025
229.322225,285.399175
229.34535,285.42345
229.3887,285.4354
229.4137,285.4689
229.433425,285.491475
229.46275,285.522575
229.495675,285.5463
229.535375,285.573225
229.58615,285.587675
229.62645,285.6114
229.6579,285.63075
229.69205,285.649325
229.7207,285.664525
229.747125,285.7262
229.767825,285.76535
229.803375,285.842125
229.8315,285.89195
229.854325,285.954175
229.915375,285.978675
229.97245,286.00155
230.027675,286.016775
230.0593,286.057175
230.096925,286.079175
230.1221,286.105475
230.153575,286.1543
230.206475,286.1782
230.24265,286.33485
230.2762,286.36515
230.3161,286.384275
230.3606,286.419
230.414975,286.447025
230.47685,286.492775
230.5203,286.520375
230.549575,286.5446
230.560075,286.564575
230.59145,286.604025
230.6281,286.735825
230.639525,286.785175
230.674175,286.838625
230.7145,286.9074
230.75,286.950275
230.803225,286.967175
230.840125,286.981825
230.8694,286.996975
230.905975,287.0057
230.955,287.033425
230.99825,287.059
231.03275,287.11285
231.0762,287.1516
231.10015,287.1761
231.136325,287.1969
231.169025,287.245875
231.212575,287.283275
231.2611,287.3121
231.320425,287.3277
231.3644,287.35485
231.391525,287.375125
231.42555,287.39545
231.447725,287.415625
231.4903,287.47015
231.53385,287.500775
231.608025,287.51615
231.687675,287.549975
231.7524,287.575575
231.780875,287.611375
231.806925,287.63055
231.831,287.6662
231.856425,287.6814
231.8715,287.71995
231.919575,287.7321
231.948175,287.75855
231.985325,287.9218
232.016475,287.95715
232.057575,287.975225
232.093725,287.989075
232.1353,287.9978
232.167625,288.0146
232.2046,288.02975
232.26185,288.07895
232.345975,288.107275
232.363225,288.1282
232.408525,288.169875
232.422575,288.1842
232.44905,288.226775
232.497075,288.258025
232.548175,288.29015
232.58065,288.37895
232.625475,288.4057
232.66365,288.471075
232.708825,288.499975
232.7638,288.5357
232.8074,288.5561
232.848425,288.5702
232.88275,288.591125
232.91575,288.639225
232.965025,288.656075
233.01385,288.676875
233.025475,288.70285
233.060775,288.7303
233.084975,288.735575
233.17015,288.774275
233.2086,288.819075
233.2341,288.864175
233.265375,288.8719
233.309275,288.87975
233.348075,288.892675
233.377325,288.898175
233.405025,288.9024
233.450425,288.918625
233.47335,288.930425
233.49075,288.94335
233.571325,288.955425
233.599025,288.964575
233.642625,288.978975
233.693325,289.0071
233.73555,289.092675
233.7782,289.295875
233.806225,289.3046
233.8412,289.313625
233.876675,289.32095
233.900225,289.32665
233.911475,289.334975
233.951225,289.3599
233.9607,289.3738
233.986875,289.381825
234.032325,289.411775
234.071,289.427225
234.104525,289.44635
234.126825,289.51985
234.15385,289.5248
234.17015,289.566275
234.2099,289.596325
234.241125,289.61515
234.27755,289.653
234.320575,289.668925
234.346925,289.719275
234.39265,289.743625
234.42015,289.827825
234.454775,289.8441
234.49475,289.866575
234.535675,289.89695
234.5479,289.930275
234.569225,289.9576
234.58275,289.9681
234.64675,290.0001
234.664725,290.02685
234.682875,290.035625
234.72305,290.042225
234.7634,290.04935
234.77915,290.058125
234.80865,290.06445
234.8371,290.0675
234.867325,290.07545
234.91445,290.09055
234.9691,290.1074
235.00285,290.144125
235.0255,290.165625
235.075925,290.22935
235.137025,290.273325
235.173925,290.285675
235.22595,290.3002
235.255575,290.33045
235.292625,290.355475
235.33965,290.3974
235.382575,290.608875
235.416325,290.643925
235.46035,290.648675
235.48225,290.66255
235.529575,290.673825
235.56645,290.70855
235.5845,290.828375
235.62275,290.856125
235.634225,290.873875
235.656475,290.886225
235.7017,290.93555
235.72555,290.95475
235.74675,290.986675
235.76595,291.0095
235.807775,291.03085
235.8306,291.095475
235.86645,291.122875
235.898825,291.1489
235.952575,291.1837
235.9903,291.19045
236.031175,291.205775
236.069575,291.233225
236.123475,291.2569
236.144825,291.28375
236.17115,291.31035
236.1928,291.327575
236.209925,291.34925
236.229825,291.413125
236.256025,291.483625
236.2989,291.48705
236.3346,291.521875
236.3646,291.58265
236.4069,291.5965
236.4285,291.61785
236.4623,291.6375
236.482175,291.6619
236.553725,291.681375
236.5906,291.74665
236.6181,291.786075
236.632425,291.7982
236.667075,291.83165
236.69905,291.888825
236.735425,291.948525
236.79215,291.9878
236.840425,292.031975
236.875225,292.06145
236.887425,292.083
236.94485,292.101625
236.95825,292.13505
237.093425,292.16635
237.130425,292.253725
237.16625,292.306075
237.198775,292.3216
237.2417,292.349975
237.26885,292.358875
237.3035,292.397425
237.34,292.41555
237.3558,292.4454
237.4092,292.4651
237.470375,292.490225
237.5052,292.530025
237.5257,292.54655
237.557075,292.57105
237.580025,292.644025
237.60445,292.6941
237.634675,292.747125
237.6564,292.762975
237.678175,292.78925
237.69505,292.813025
237.734925,292.831275
237.7671,292.881425
237.816325,293.035175
237.84395,293.082325
237.87285,293.093025
237.899275,293.0971
237.9242,293.116875
237.957625,293.12905
237.991375,293.1467
238.036525,293.152675
238.082225,293.184575
238.0897,293.20865
238.132475,293.232725
238.2049,293.297275
238.239125,293.4001
238.26965,293.42725
238.318075,293.447975
238.332325,293.457675
238.35055,293.46415
238.357625,293.49055
238.360075,293.493075
238.3848,293.508675
238.39865,293.513525
238.41685,293.51595
238.4524,293.5226
238.483825,293.52565
238.520375,293.534175
238.5433,293.544275
238.6007,293.58385
238.635575,293.59305
238.694275,293.640875
238.717475,293.731125
238.803925,293.758625
238.84695,293.85955
238.869975,293.875
238.9037,293.88445
238.91905,293.93035
238.962875,293.995575
239.001475,294.1271
239.019825,294.159125
239.066,294.16075
239.086875,294.23705
239.15325,294.244525
239.2093,294.264425
239.2339,294.278775
239.2633,294.31865
239.277775,294.346225
239.300775,294.422
239.3554,294.442625
239.391675,294.4565
239.418725,294.458075
239.48395,294.472075
239.526025,294.4993
239.552,294.5206
239.57805,294.539375
239.612825,294.560625
239.665,294.570475
239.70015,294.592075
239.74375,294.613425
239.778275,294.63
239.828325,294.6699
239.863075,294.693
239.9172,294.711275
239.941925,294.732675
239.970325,294.8181
240.00335,294.8555
240.03925,294.872975
240.07245,294.9087
240.125675,294.92025
240.175725,294.93515
240.2215,294.945
240.25705,294.958525
240.287175,294.966275
240.320875,294.97625
240.364425,294.990275
240.390875,295.001975
240.407525,295.0559
240.426125,295.102025
240.474125,295.155425
240.50755,295.281175
240.55335,295.30315
240.60255,295.32655
240.65115,295.342975
240.69465,295.38185
240.725525,295.398925
240.7591,295.44515
240.779025,295.5625
240.818125,295.6359
240.858525,295.656075
240.88605,295.6722
240.93655,295.695025
240.995325,295.711425
241.0389,295.736225
241.1043,295.751625
241.1386,295.784725
241.176525,295.81015
241.206025,295.842325
241.231625,295.860775
241.2616,296.08355
241.292,296.09615
241.326225,296.112475
241.37535,296.12365
241.428175,296.140825
241.48335,296.1543
241.503025,296.18175
241.534775,296.212675
241.572175,296.24695
241.597375,296.473475
241.639675,296.5259
241.665025,296.53295
241.70955,296.5447
241.7297,296.55735
241.77185,296.572075
241.805925,296.595425
241.857525,296.618825
241.872,296.653075
241.928425,296.6744
241.9753,296.694575
242.0061,296.70715
242.070025,296.74945
242.106575,296.78655
242.138425,296.814725
242.170525,296.8289
242.20805,296.8642
242.23605,296.930925
242.275,296.952025
242.29945,296.976975
242.348475,297.0575
242.382125,297.07195
242.434675,297.09025
242.48095,297.107175
242.494475,297.13155
242.53685,297.171375
242.574825,297.214225
242.585725,297.2536
242.616575,297.2843
242.618325,297.306175
242.67305,297.32905
242.704675,297.4463
242.750525,297.4806
242.784,297.508575
242.82125,297.54475
242.874675,297.568375
242.909375,297.615875
242.942475,297.64255
243.059125,297.695125
243.127125,297.90775
243.15315,297.926775
243.189775,297.948
243.225875,297.9632
243.266075,297.98805
243.3134,298.076625
243.349025,298.101425
243.393125,298.104775
243.444675,298.181625
243.4994,298.2439
243.549125,298.270525
243.5904,298.288525
243.6132,298.325475
243.651075,298.349425
243.6936,298.391225
243.716625,298.424925
243.75535,298.6861
243.78965,298.709075
243.834775,298.729775
243.8786,298.74795
243.95825,298.7662
243.98655,298.784475
244.00765,298.803025
244.0621,298.842175
244.106675,298.86055
244.191,298.877725
244.23825,298.90165
244.308975,298.914525
244.331625,298.9452
244.41095,298.969875
