SPK_SPKC02a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC15a
396.6857,210.81025,211.482675,233.567375
397.4909,210.829475,211.49945,233.589775
398.62115,210.842625,211.504875,233.64275
398.6261,210.8591,211.52125,233.67205
398.68605,210.871275,211.54005,233.769775
400.7313,210.884675,211.55105,233.86405
400.986175,210.912,211.5647,233.9081
401.037575,210.94215,211.58485,233.93315
402.389325,210.965975,211.594,233.95885
402.8344,210.985025,211.60695,233.970375
403.860725,210.998875,211.616475,233.97935
404.013975,211.01665,211.6272,234.022825
404.271175,211.0323,211.640875,234.046225
404.41085,211.052,211.6547,234.06485
404.596425,211.065625,211.671375,234.113275
404.997,211.080775,211.68695,234.152425
407.522725,211.10025,211.696825,234.21115
408.39295,211.1247,211.722175,234.259925
408.47535,211.14345,211.730375,234.309375
408.818025,211.1575,211.74675,234.3196
409.257,211.170275,211.7576,234.4138
410.8347,211.19095,211.7624,234.491825
410.96,211.2024,211.783575,234.517425
411.298125,211.22415,211.789575,234.5516
411.677625,211.2309,211.813125,234.58305
411.99805,211.23725,211.8371,234.60885
411.999375,211.2513,211.855825,234.698925
413.002625,211.270975,211.8625,234.75045
413.6494,211.284725,211.903425,234.7706
413.72695,211.3044,211.920725,234.825975
413.751175,211.321475,211.93155,234.958725
414.044825,211.324175,211.9399,235.061
414.2999,211.3406,211.95055,235.068075
414.790525,211.359675,211.981625,235.094875
416.44525,211.378325,211.9909,235.19
416.803525,211.39855,212.00375,235.31095
417.14795,211.4229,212.02655,235.3386
418.250075,211.44415,212.031,235.354975
418.45725,211.47005,212.051175,235.39265
418.75245,211.4836,212.07145,235.439025
419.08165,211.5008,212.0899,235.565875
419.9879,211.5147,212.10865,235.633175
420.143225,211.527875,212.128525,235.64
420.75145,211.5429,212.138325,235.720475
420.841525,211.55735,212.1437,235.88165
421.258275,211.573075,212.1541,235.904475
424.20325,211.58335,212.16785,236.074425
424.610125,211.611925,212.181275,236.092525
426.09065,211.62815,212.2032,236.1175
426.110525,211.639525,212.2221,236.181775
426.792475,211.649025,212.242475,236.30925
428.2016,211.664075,212.255425,236.414025
428.54565,211.674025,212.2774,236.425325
429.4291,211.6976,212.299325,236.51705
429.631225,211.70835,212.30295,236.56375
430.80435,211.728975,212.3231,236.645625
430.964775,211.743825,212.34155,236.676525
431.043675,211.769775,212.358875,236.737725
431.145725,211.781575,212.375975,236.749725
431.321325,211.797775,212.4058,236.7715
431.5492,211.8103,212.4144,236.789525
431.675125,211.840675,212.426325,236.832525
431.959925,211.853725,212.4336,236.8497
433.59,211.871325,212.4554,236.986
433.635925,211.888475,212.4666,237.02445
434.29735,211.90795,212.47665,237.04195
434.484075,211.9258,212.496175,237.1378
434.636675,211.94585,212.50905,237.288925
434.683,211.957175,212.52265,237.341275
434.99545,211.977475,212.548175,237.3569
435.05205,211.99085,212.556425,237.36175
436.364975,212.0026,212.574375,237.4248
436.421825,212.024675,212.5989,237.4653
436.710925,212.03395,212.61265,237.47995
437.00125,212.045975,212.62965,237.50175
437.1548,212.05815,212.653675,237.5364
437.33505,212.08075,212.6723,237.659425
437.72065,212.104175,212.691,237.696175
437.993875,212.120175,212.72205,237.71355
438.77,212.1353,212.754575,237.78235
439.015325,212.16065,212.761025,237.828975
439.133225,212.17715,212.8,238.101525
439.897025,212.194875,212.813475,238.196475
443.331275,212.207625,212.83235,238.252825
444.369775,212.221125,212.841025,238.3049
445.27575,212.2376,212.862525,238.321575
445.740325,212.2653,212.879575,238.345225
446.053575,212.2857,212.891725,238.502025
446.643675,212.3009,212.946525,238.50655
447.28455,212.3176,212.9613,238.570675
447.35045,212.333425,212.982875,238.70575
447.37045,212.353625,212.9877,238.737425
447.7315,212.36985,212.997775,238.7801
448.187325,212.381925,213.031575,238.8198
449.234925,212.392775,213.05565,238.837
449.574575,212.41195,213.082175,238.867875
449.7145,212.440325,213.094725,238.971675
449.79355,212.455275,213.111125,239.004675
450.225175,212.474125,213.136775,239.11285
450.73605,212.48465,213.151325,239.158175
451.103475,212.50415,213.17805,239.16125
451.23745,212.521675,213.2008,239.2484
451.524275,212.5439,213.216125,239.25225
453.001275,212.55675,213.235525,239.29615
453.9603,212.572725,213.2847,239.3548
454.475525,212.589575,213.3094,239.3623
454.6662,212.60075,213.335375,239.444775
455.67375,212.6136,213.3528,239.4892
456.5381,212.632425,213.3677,239.528525
456.603525,212.6445,213.3827,239.55705
456.893425,212.6592,213.38625,239.5732
457.90555,212.669725,213.3902,239.58555
458.912525,212.68535,213.395125,239.712025
459.037675,212.694725,213.402175,239.8002
460.262525,212.7185,213.419525,239.810225
462.78815,212.756825,213.4336,239.932325
463.049125,212.7795,213.4462,239.947425
463.967,212.803275,213.451775,240.01685
464.655925,212.854975,213.47165,240.04815
464.884725,212.865375,213.485475,240.120175
466.379275,212.875025,213.496275,240.1219
467.147225,212.883475,213.509425,240.232325
467.976125,212.888775,213.5277,240.314625
468.850425,212.8956,213.531175,240.33345
