SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC07d,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC14a
233.18575,280.038425,,,,,,
233.1992,280.05955,,,,,,
233.2281,280.08055,,,,,,
233.2364,280.087,,,,,,
233.2642,280.1149,,,,,,
233.299025,280.129925,,,,,,
233.306425,280.14395,,,,,,
233.32785,280.1563,,,,,,
233.3407,280.1633,,,,,,
233.358,280.1764,,,,,,
233.37775,280.189225,,,,,,
233.414975,280.19785,,,,,,
233.45745,280.21045,,,,,,
233.4683,280.227525,,,,,,
233.47775,280.24045,,,,,,
233.48025,280.252975,,,,,,
233.492025,280.270775,,,,,,
233.51415,280.320475,,,,,,
233.5308,280.33495,,,,,,
233.53955,280.359475,,,,,,
233.554,280.381025,,,,,,
233.592775,280.4076,,,,,,
233.5995,280.423175,,,,,,
233.605275,280.43925,,,,,,
233.620675,280.455425,,,,,,
233.62995,280.47235,,,,,,
233.638825,280.49485,,,,,,
233.647825,280.50765,,,,,,
233.658225,280.52225,,,,,,
233.662675,280.535025,,,,,,
233.6738,280.5481,,,,,,
233.696625,280.5605,,,,,,
233.71985,280.576975,,,,,,
233.755475,280.58765,,,,,,
233.759,280.597875,,,,,,
233.768025,280.6176,,,,,,
233.780125,280.639725,,,,,,
233.8905,280.654975,,,,,,
233.904625,280.70155,,,,,,
233.9391,280.71665,,,,,,
233.94125,280.742675,,,,,,
234.0058,280.78275,,,,,,
234.016425,280.788625,,,,,,
234.04505,280.803625,,,,,,
234.050975,280.816125,,,,,,
234.0908,280.82785,,,,,,
234.149425,280.84725,,,,,,
234.169325,280.858575,,,,,,
234.20175,280.874125,,,,,,
234.205425,280.884825,,,,,,
234.224125,280.90395,,,,,,
234.232175,280.907375,,,,,,
234.24615,280.9207,,,,,,
234.270875,280.953525,,,,,,
234.285925,280.969525,,,,,,
234.3003,280.985375,,,,,,
234.3019,281.000625,,,,,,
234.31685,281.0135,,,,,,
234.331375,281.02605,,,,,,
234.343725,281.03945,,,,,,
234.355625,281.04965,,,,,,
234.37035,281.06095,,,,,,
234.37525,281.136525,,,,,,
234.3906,281.181325,,,,,,
234.3955,281.20085,,,,,,
234.398725,281.21265,,,,,,
234.4147,281.22285,,,,,,
234.422875,281.2353,,,,,,
234.429275,281.2436,,,,,,
234.43875,281.251225,,,,,,
234.4436,281.26485,,,,,,
234.4522,281.28325,,,,,,
234.45735,281.29235,,,,,,
234.4627,281.3049,,,,,,
234.469,281.310725,,,,,,
234.478875,281.324225,,,,,,
234.48195,281.33545,,,,,,
234.4856,281.344475,,,,,,
234.505725,281.3642,,,,,,
234.518725,281.437525,,,,,,
234.543225,281.454275,,,,,,
234.56155,281.46615,,,,,,
234.59585,281.48045,,,,,,
234.59745,281.4914,,,,,,
234.60165,281.5024,,,,,,
234.609575,281.51915,,,,,,
234.618875,281.5299,,,,,,
234.626775,281.542425,,,,,,
234.635475,281.603025,,,,,,
234.653075,281.613875,,,,,,
234.664675,281.64115,,,,,,
234.670225,281.6839,,,,,,
234.7651,281.709075,,,,,,
234.78765,281.749275,,,,,,
234.79915,281.774275,,,,,,
234.804025,281.793325,,,,,,
234.821475,281.805225,,,,,,
234.83235,281.8251,,,,,,
234.83785,281.847125,,,,,,
234.8481,281.872625,,,,,,
234.857825,281.8936,,,,,,
234.868725,281.9137,,,,,,
234.87555,281.942575,,,,,,
234.891975,281.99525,,,,,,
234.895225,282.02195,,,,,,
234.89905,282.089025,,,,,,
234.90085,282.108575,,,,,,
234.92325,282.135825,,,,,,
234.938725,282.1624,,,,,,
234.953325,282.195525,,,,,,
234.95995,282.204575,,,,,,
234.968925,282.218975,,,,,,
234.987025,282.24105,,,,,,
235.019725,282.259075,,,,,,
235.043125,282.276975,,,,,,
235.068575,282.29245,,,,,,
235.108825,282.3098,,,,,,
235.128125,282.3223,,,,,,
235.18675,282.34115,,,,,,
235.204825,282.3566,,,,,,
235.2244,282.3661,,,,,,
235.2672,282.374875,,,,,,
235.28985,282.38235,,,,,,
235.29625,282.402925,,,,,,
235.3393,282.411175,,,,,,
235.34475,282.424475,,,,,,
235.349075,282.43085,,,,,,
235.352225,282.437475,,,,,,
235.353925,282.448325,,,,,,
235.3556,282.4671,,,,,,
235.359775,282.47245,,,,,,
235.41995,282.4979,,,,,,
235.427125,282.517125,,,,,,
235.472275,282.534125,,,,,,
235.479075,282.550275,,,,,,
235.482725,282.558525,,,,,,
235.491475,282.571625,,,,,,
235.515475,282.600325,,,,,,
235.52465,282.61375,,,,,,
235.53725,282.622725,,,,,,
235.56695,282.640425,,,,,,
235.5718,282.655475,,,,,,
235.587725,282.68045,,,,,,
235.606375,282.69865,,,,,,
235.615175,282.7136,,,,,,
235.61905,282.739775,,,,,,
235.638875,282.75285,,,,,,
235.6496,282.7659,,,,,,
235.666975,282.7807,,,,,,
235.679275,282.79365,,,,,,
235.706075,282.803,,,,,,
235.7118,282.817625,,,,,,
235.718425,282.828175,,,,,,
235.735725,282.843925,,,,,,
235.76155,282.86425,,,,,,
235.765725,282.87985,,,,,,
235.7781,282.90035,,,,,,
235.787325,282.935375,,,,,,
235.80495,282.94835,,,,,,
235.813025,282.9588,,,,,,
235.818725,282.975925,,,,,,
235.8226,282.9901,,,,,,
235.82725,283.006725,,,,,,
235.8395,283.03455,,,,,,
235.84715,283.042575,,,,,,
235.8582,283.052775,,,,,,
235.871775,283.062175,,,,,,
235.8817,283.082375,,,,,,
235.885125,283.095475,,,,,,
235.89215,283.10715,,,,,,
235.918625,283.123375,,,,,,
235.93245,283.136175,,,,,,
235.935975,283.14495,,,,,,
235.938525,283.157825,,,,,,
235.94955,283.16865,,,,,,
235.9533,283.1858,,,,,,
235.963175,283.21005,,,,,,
235.975125,283.2155,,,,,,
235.990975,283.2171,,,,,,
236.003225,283.240625,,,,,,
236.0116,283.276225,,,,,,
236.0147,283.2911,,,,,,
236.0251,283.3215,,,,,,
236.041425,283.3602,,,,,,
236.04925,283.369325,,,,,,
236.0636,283.380525,,,,,,
236.066775,283.3873,,,,,,
236.07915,283.39795,,,,,,
236.086625,283.410375,,,,,,
236.0925,283.415975,,,,,,
236.10795,283.423475,,,,,,
236.117625,283.428675,,,,,,
236.123725,283.456775,,,,,,
236.12865,283.465475,,,,,,
236.137,283.507825,,,,,,
236.14935,283.520675,,,,,,
236.164675,283.5303,,,,,,
236.168275,283.541575,,,,,,
236.1723,283.5443,,,,,,
236.18595,283.5486,,,,,,
236.217425,283.559075,,,,,,
236.250025,283.5694,,,,,,
236.272775,283.5808,,,,,,
236.3071,283.592525,,,,,,
236.3119,283.6015,,,,,,
236.318425,283.60925,,,,,,
236.322825,283.616875,,,,,,
236.3432,283.637675,,,,,,
236.348775,283.65535,,,,,,
236.364125,283.667675,,,,,,
236.375825,283.676025,,,,,,
236.382575,283.6771,,,,,,
236.415025,283.691925,,,,,,
236.445375,283.70285,,,,,,
236.4608,283.723025,,,,,,
236.464,283.74205,,,,,,
236.4815,283.7807,,,,,,
236.494475,283.8035,,,,,,
236.5572,283.820325,,,,,,
236.5639,283.832775,,,,,,
236.5656,283.8435,,,,,,
236.569525,283.853225,,,,,,
236.588375,283.862775,,,,,,
236.608825,283.870675,,,,,,
236.617825,283.879025,,,,,,
236.644625,283.884925,,,,,,
236.6565,283.8927,,,,,,
236.6913,283.90035,,,,,,
236.700925,283.90565,,,,,,
236.724425,283.92255,,,,,,
236.7264,283.9353,,,,,,
236.752075,283.9567,,,,,,
236.7743,283.968775,,,,,,
236.78035,283.980075,,,,,,
236.793125,283.989675,,,,,,
236.805525,284.027375,,,,,,
236.817825,284.044625,,,,,,
236.825625,284.05645,,,,,,
236.8479,284.06755,,,,,,
236.860275,284.0853,,,,,,
236.871025,284.09445,,,,,,
236.899425,284.10685,,,,,,
236.9164,284.116525,,,,,,
236.930575,284.126475,,,,,,
236.951225,284.133625,,,,,,
236.962875,284.140525,,,,,,
236.971625,284.160925,,,,,,
236.9793,284.16955,,,,,,
236.9861,284.17855,,,,,,
236.987875,284.19015,,,,,,
236.992025,284.20065,,,,,,
236.998325,284.213575,,,,,,
237.001575,284.23565,,,,,,
237.01145,284.285025,,,,,,
237.02555,284.304525,,,,,,
237.086675,284.321575,,,,,,
237.1101,284.33,,,,,,
237.125575,284.34365,,,,,,
237.140925,284.35235,,,,,,
237.149475,284.365725,,,,,,
237.1606,284.377975,,,,,,
237.1755,284.38255,,,,,,
237.19285,284.38775,,,,,,
237.20505,284.39335,,,,,,
237.210475,284.40765,,,,,,
237.228825,284.41215,,,,,,
237.23185,284.41695,,,,,,
237.23705,284.427075,,,,,,
237.25725,284.4329,,,,,,
237.275075,284.44275,,,,,,
237.28815,284.446575,,,,,,
237.30285,284.450275,,,,,,
237.305625,284.551825,,,,,,
237.3093,284.641275,,,,,,
237.339875,284.6784,,,,,,
237.36385,284.695625,,,,,,
237.37665,284.7048,,,,,,
237.393825,284.711325,,,,,,
237.40825,284.717075,,,,,,
237.4291,284.72355,,,,,,
237.443475,284.73495,,,,,,
237.456575,284.740825,,,,,,
237.46195,284.745275,,,,,,
237.4694,284.748625,,,,,,
237.4796,284.756675,,,,,,
237.503275,284.76265,,,,,,
237.512225,284.76775,,,,,,
237.521525,284.772675,,,,,,
237.530575,284.797525,,,,,,
237.534975,284.8022,,,,,,
237.544775,284.807075,,,,,,
237.557875,284.8197,,,,,,
237.576525,284.826225,,,,,,
237.587825,284.910175,,,,,,
237.60685,284.929625,,,,,,
237.618725,284.937875,,,,,,
237.631025,284.945875,,,,,,
237.642625,284.958925,,,,,,
237.653425,284.968275,,,,,,
237.660725,284.975575,,,,,,
237.66775,284.98575,,,,,,
237.67395,284.9941,,,,,,
237.6835,285.00835,,,,,,
237.689225,285.04605,,,,,,
237.7028,285.116,,,,,,
237.717625,285.158325,,,,,,
237.741725,285.19445,,,,,,
237.7563,285.2587,,,,,,
237.76515,285.295125,,,,,,
237.7925,285.31245,,,,,,
237.79865,285.317025,,,,,,
237.81715,285.327325,,,,,,
237.82235,285.344025,,,,,,
237.831975,285.372475,,,,,,
237.846925,285.378025,,,,,,
237.864925,285.383,,,,,,
237.880975,285.414325,,,,,,
237.886575,285.433525,,,,,,
237.896425,285.443225,,,,,,
237.8997,285.47905,,,,,,
237.920575,285.5074,,,,,,
237.926875,285.5219,,,,,,
237.932825,285.53315,,,,,,
237.94145,285.558175,,,,,,
237.9611,285.57635,,,,,,
237.9722,285.596275,,,,,,
237.986825,285.608225,,,,,,
237.99615,285.619225,,,,,,
238.00295,285.640925,,,,,,
238.0087,285.648725,,,,,,
238.017825,285.654,,,,,,
238.03765,285.659175,,,,,,
238.04325,285.66425,,,,,,
238.055175,285.674375,,,,,,
238.06415,285.710575,,,,,,
238.069325,285.723525,,,,,,
238.081,285.73465,,,,,,
238.093475,285.7407,,,,,,
238.105525,285.7628,,,,,,
238.115925,285.77085,,,,,,
238.1187,285.777825,,,,,,
238.124875,285.7904,,,,,,
238.13115,285.800725,,,,,,
238.145825,285.805725,,,,,,
238.1556,285.81435,,,,,,
238.166125,285.845875,,,,,,
238.172425,285.85745,,,,,,
238.1744,285.8799,,,,,,
238.20405,285.8933,,,,,,
238.215575,285.91385,,,,,,
238.239375,285.921,,,,,,
238.2547,285.942125,,,,,,
238.267875,285.953975,,,,,,
238.277625,285.9892,,,,,,
238.301225,286.0005,,,,,,
238.309425,286.01885,,,,,,
238.315025,286.03035,,,,,,
238.324175,286.046275,,,,,,
238.330675,286.055375,,,,,,
238.336475,286.071475,,,,,,
238.3507,286.08565,,,,,,
238.358425,286.108925,,,,,,
238.36835,286.119375,,,,,,
238.382375,286.13305,,,,,,
238.39145,286.139425,,,,,,
238.397025,286.149825,,,,,,
238.414075,286.15835,,,,,,
238.422725,286.17725,,,,,,
238.427675,286.19345,,,,,,
238.436675,286.208075,,,,,,
238.44365,286.219575,,,,,,
238.447375,286.22585,,,,,,
238.465925,286.241425,,,,,,
238.477725,286.2579,,,,,,
238.486,286.269425,,,,,,
238.501725,286.30785,,,,,,
238.5113,286.377675,,,,,,
238.517525,286.394275,,,,,,
238.5272,286.407275,,,,,,
238.535125,286.43425,,,,,,
238.5437,286.44765,,,,,,
238.552525,286.46175,,,,,,
238.5596,286.47265,,,,,,
238.57235,286.485825,,,,,,
238.58745,286.496275,,,,,,
238.594775,286.503025,,,,,,
238.6064,286.513525,,,,,,
238.6168,286.521325,,,,,,
238.628175,286.53315,,,,,,
238.637875,286.5462,,,,,,
238.651675,286.57925,,,,,,
238.6659,286.607225,,,,,,
238.671925,286.62215,,,,,,
238.692275,286.652925,,,,,,
238.7045,286.677275,,,,,,
238.719675,286.700625,,,,,,
238.73605,286.72115,,,,,,
238.7503,286.7318,,,,,,
238.75945,286.75275,,,,,,
238.7675,286.760075,,,,,,
238.776175,286.771,,,,,,
238.7813,286.785175,,,,,,
238.788775,286.80585,,,,,,
238.794025,286.82865,,,,,,
238.8008,286.831575,,,,,,
238.808525,286.852675,,,,,,
238.81305,286.862775,,,,,,
238.835225,286.8795,,,,,,
238.8575,286.882125,,,,,,
238.861575,286.895,,,,,,
238.8722,286.91225,,,,,,
238.88315,286.928125,,,,,,
238.8946,286.9419,,,,,,
238.90605,286.96805,,,,,,
238.91615,286.9807,,,,,,
238.926325,287.045,,,,,,
238.936225,287.08345,,,,,,
238.942175,287.11435,,,,,,
238.951875,287.122025,,,,,,
238.96015,287.1395,,,,,,
238.972375,287.150525,,,,,,
238.9779,287.161225,,,,,,
238.9853,287.171225,,,,,,
238.99125,287.1881,,,,,,
238.999125,287.1991,,,,,,
239.004275,287.2026,,,,,,
239.00875,287.21105,,,,,,
239.017075,287.228675,,,,,,
239.028125,287.23755,,,,,,
239.032275,287.244075,,,,,,
239.041625,287.251775,,,,,,
239.04655,287.265075,,,,,,
239.054025,287.27815,,,,,,
239.06005,287.2996,,,,,,
239.0657,287.4093,,,,,,
239.0715,287.4204,,,,,,
239.077125,287.42965,,,,,,
239.084975,287.440525,,,,,,
239.08945,287.4647,,,,,,
239.102675,287.4757,,,,,,
239.112575,287.48325,,,,,,
239.1391,287.4882,,,,,,
239.1461,287.49305,,,,,,
239.170275,287.49805,,,,,,
239.2048,287.502125,,,,,,
239.2357,287.515125,,,,,,
239.24275,287.52945,,,,,,
239.25155,287.5355,,,,,,
239.275075,287.543375,,,,,,
239.2763,287.550625,,,,,,
239.28315,287.56605,,,,,,
239.29565,287.607625,,,,,,
239.319275,287.788625,,,,,,
239.3885,287.806275,,,,,,
239.42225,287.81625,,,,,,
239.441,287.830575,,,,,,
239.4469,287.83995,,,,,,
239.452675,287.8487,,,,,,
239.457625,287.85495,,,,,,
239.544625,287.861725,,,,,,
239.553625,287.86945,,,,,,
239.563875,287.879775,,,,,,
239.56655,287.88585,,,,,,
239.584025,287.89055,,,,,,
239.604575,287.894675,,,,,,
239.61325,287.899325,,,,,,
239.6304,287.9111,,,,,,
239.6554,287.91705,,,,,,
239.6703,287.925525,,,,,,
239.675975,287.935725,,,,,,
239.68515,287.94105,,,,,,
239.688625,287.94475,,,,,,
239.697025,287.949925,,,,,,
239.725375,287.97045,,,,,,
239.748275,287.983575,,,,,,
239.766625,288.08805,,,,,,
239.777475,288.099675,,,,,,
239.7911,288.109725,,,,,,
239.7993,288.1173,,,,,,
239.810975,288.1292,,,,,,
239.819675,288.13145,,,,,,
239.8327,288.14255,,,,,,
239.848875,288.147775,,,,,,
239.874025,288.154475,,,,,,
239.9161,288.1734,,,,,,
239.942425,288.180725,,,,,,
239.96275,288.1913,,,,,,
239.9684,288.202975,,,,,,
239.9868,288.2126,,,,,,
240.0119,288.219425,,,,,,
240.041825,288.227875,,,,,,
240.057625,288.233875,,,,,,
240.0706,288.24315,,,,,,
240.0896,288.256525,,,,,,
240.0997,288.428425,,,,,,
240.114875,288.4423,,,,,,
240.132775,288.4666,,,,,,
240.17695,288.47945,,,,,,
240.192075,288.4987,,,,,,
240.210675,288.502325,,,,,,
240.232225,288.510325,,,,,,
240.2509,288.52175,,,,,,
240.26075,288.532075,,,,,,
240.265725,288.548775,,,,,,
240.267525,288.5608,,,,,,
240.276175,288.680775,,,,,,
240.282725,288.68715,,,,,,
240.288,288.719325,,,,,,
240.294875,288.729475,,,,,,
240.3089,288.740525,,,,,,
240.321475,288.749475,,,,,,
240.328475,288.7644,,,,,,
240.3336,288.770525,,,,,,
240.338325,288.7749,,,,,,
240.350275,288.7896,,,,,,
240.3551,288.7964,,,,,,
240.364275,288.80715,,,,,,
240.37625,288.8161,,,,,,
240.39705,288.82295,,,,,,
240.418175,288.83925,,,,,,
240.43155,288.85385,,,,,,
240.442,288.8586,,,,,,
240.44975,288.8642,,,,,,
240.461725,288.8694,,,,,,
240.49055,288.8774,,,,,,
240.505825,288.8812,,,,,,
240.51745,288.891,,,,,,
240.527475,288.915725,,,,,,
240.53975,288.922875,,,,,,
240.556775,288.936,,,,,,
240.572375,288.944525,,,,,,
240.578525,288.9517,,,,,,
240.616725,289.039125,,,,,,
240.617825,289.056625,,,,,,
240.62325,289.0696,,,,,,
240.6281,289.088325,,,,,,
240.6409,289.096825,,,,,,
240.65375,289.10285,,,,,,
240.6594,289.108425,,,,,,
240.665625,289.11315,,,,,,
240.669325,289.116975,,,,,,
240.676425,289.122,,,,,,
240.69985,289.12845,,,,,,
240.7097,289.132325,,,,,,
240.738675,289.142975,,,,,,
240.746325,289.14855,,,,,,
240.760925,289.17445,,,,,,
240.768375,289.1833,,,,,,
240.7704,289.190475,,,,,,
240.784125,289.223725,,,,,,
240.789675,289.376025,,,,,,
240.802875,289.3867,,,,,,
240.808275,289.4016,,,,,,
240.820825,289.404,,,,,,
240.8304,289.4265,,,,,,
240.838725,289.431875,,,,,,
240.8444,289.434075,,,,,,
240.852,289.43745,,,,,,
240.864325,289.44175,,,,,,
240.876075,289.4433,,,,,,
240.88505,289.4473,,,,,,
240.89,289.4549,,,,,,
240.895125,289.461775,,,,,,
240.900825,289.464975,,,,,,
240.916275,289.466675,,,,,,
240.931075,289.471125,,,,,,
240.938175,289.488125,,,,,,
240.947925,289.5014,,,,,,
240.95815,289.514675,,,,,,
240.970875,289.52925,,,,,,
240.983875,289.53795,,,,,,
240.994875,289.558825,,,,,,
241.022475,289.57525,,,,,,
241.031375,289.595725,,,,,,
241.03275,289.605725,,,,,,
241.042775,289.82915,,,,,,
241.04905,289.94245,,,,,,
241.0564,289.98125,,,,,,
241.068575,290.001825,,,,,,
241.074025,290.0147,,,,,,
241.0824,290.02455,,,,,,
241.08935,290.038775,,,,,,
241.09525,290.04675,,,,,,
241.1097,290.05185,,,,,,
241.1149,290.0597,,,,,,
241.12595,290.06485,,,,,,
241.1332,290.070375,,,,,,
241.149125,290.07515,,,,,,
241.1532,290.083675,,,,,,
241.16045,290.088675,,,,,,
241.163175,290.1143,,,,,,
241.168625,290.12135,,,,,,
241.172575,290.12585,,,,,,
241.1798,290.1309,,,,,,
241.194475,290.1378,,,,,,
241.212725,290.1624,,,,,,
241.222575,290.177225,,,,,,
241.23025,290.190625,,,,,,
241.23865,290.20385,,,,,,
241.2434,290.21635,,,,,,
241.2487,290.22835,,,,,,
241.2544,290.259925,,,,,,
241.263175,290.299625,,,,,,
241.2687,290.3284,,,,,,
241.276625,290.3535,,,,,,
241.285675,290.36065,,,,,,
241.294725,290.37455,,,,,,
241.299425,290.382925,,,,,,
241.301775,290.3995,,,,,,
241.303875,290.407575,,,,,,
241.307925,290.415375,,,,,,
241.312975,290.441975,,,,,,
241.31705,290.4475,,,,,,
241.31945,290.452725,,,,,,
241.328675,290.4594,,,,,,
241.330975,290.4649,,,,,,
241.33405,290.469425,,,,,,
241.338975,290.4736,,,,,,
241.3492,290.4785,,,,,,
241.353575,290.4832,,,,,,
241.36435,290.487175,,,,,,
241.36765,290.499875,,,,,,
241.375125,290.504525,,,,,,
241.383575,290.506875,,,,,,
241.3903,290.512325,,,,,,
241.392525,290.5195,,,,,,
241.394975,290.524675,,,,,,
241.40125,290.5366,,,,,,
241.403275,290.5825,,,,,,
241.4133,290.59725,,,,,,
241.42845,290.610175,,,,,,
241.439075,290.622175,,,,,,
241.4452,290.637425,,,,,,
241.506825,290.70535,,,,,,
241.521775,290.723575,,,,,,
241.533925,290.750825,,,,,,
241.53835,290.768925,,,,,,
241.554375,290.79565,,,,,,
241.560775,290.812025,,,,,,
241.564425,290.83055,,,,,,
241.569275,290.8336,,,,,,
241.577825,290.866775,,,,,,
241.582475,290.8818,,,,,,
241.5889,290.895375,,,,,,
241.59515,290.91595,,,,,,
241.6089,290.928825,,,,,,
241.612025,290.938975,,,,,,
241.617875,290.945525,,,,,,
241.628225,290.954375,,,,,,
241.64495,290.96085,,,,,,
241.704175,290.9738,,,,,,
241.71875,290.999775,,,,,,
241.74505,291.01725,,,,,,
241.75845,291.022175,,,,,,
241.762425,291.051575,,,,,,
241.77575,291.072425,,,,,,
241.782575,291.086125,,,,,,
241.7849,291.109775,,,,,,
241.789975,291.143825,,,,,,
241.79415,291.15805,,,,,,
241.801225,291.30155,,,,,,
241.8341,291.328575,,,,,,
241.8593,291.393325,,,,,,
241.868725,291.4294,,,,,,
241.876825,291.467275,,,,,,
241.879225,291.485525,,,,,,
241.88995,291.515175,,,,,,
241.904075,291.5364,,,,,,
241.9124,291.567175,,,,,,
241.9214,291.58485,,,,,,
241.930525,291.59895,,,,,,
241.936825,291.627925,,,,,,
241.941825,291.6465,,,,,,
241.949825,291.6576,,,,,,
241.957075,291.65955,,,,,,
241.9624,291.667325,,,,,,
241.9644,291.691825,,,,,,
241.973375,291.7138,,,,,,
241.981875,291.7278,,,,,,
241.9971,291.738225,,,,,,
242.004675,291.776675,,,,,,
242.014475,291.8262,,,,,,
242.024025,291.8412,,,,,,
242.029925,291.874675,,,,,,
242.03985,291.888775,,,,,,
242.045175,291.89305,,,,,,
242.061975,291.9138,,,,,,
242.0746,291.9794,,,,,,
242.083825,291.99925,,,,,,
242.095675,292.012675,,,,,,
242.09925,292.022925,,,,,,
242.10735,292.037675,,,,,,
242.112075,292.04715,,,,,,
242.11775,292.056275,,,,,,
242.122275,292.06225,,,,,,
242.13225,292.0789,,,,,,
242.136575,292.08895,,,,,,
242.141975,292.09795,,,,,,
242.152075,292.130275,,,,,,
242.1598,292.137525,,,,,,
242.1643,292.15175,,,,,,
242.168525,292.165525,,,,,,
242.1718,292.17385,,,,,,
242.176325,292.184925,,,,,,
242.185175,292.1949,,,,,,
242.196325,292.2016,,,,,,
242.2079,292.206525,,,,,,
242.21845,292.2324,,,,,,
242.229875,292.2439,,,,,,
242.234275,292.25495,,,,,,
242.278225,292.261275,,,,,,
242.288025,292.264975,,,,,,
242.296325,292.2728,,,,,,
242.307675,292.28325,,,,,,
242.315825,292.291125,,,,,,
242.323575,292.296175,,,,,,
242.331675,292.30035,,,,,,
242.34635,292.3055,,,,,,
242.352325,292.328675,,,,,,
242.35935,292.333875,,,,,,
242.39535,292.344975,,,,,,
242.411075,292.3518,,,,,,
242.420725,292.3618,,,,,,
242.438475,292.3756,,,,,,
242.44795,292.39215,,,,,,
242.4519,292.404225,,,,,,
242.4633,292.433525,,,,,,
242.46705,292.45625,,,,,,
242.472725,292.4682,,,,,,
242.479425,292.4863,,,,,,
242.48495,292.494925,,,,,,
242.495125,292.5059,,,,,,
242.508725,292.518125,,,,,,
242.51555,292.522125,,,,,,
242.526375,292.53175,,,,,,
242.539425,292.565725,,,,,,
242.5436,292.58605,,,,,,
242.553875,292.599675,,,,,,
242.569125,292.612975,,,,,,
242.57435,292.63015,,,,,,
242.578725,292.6469,,,,,,
242.584275,292.656525,,,,,,
242.586425,292.66965,,,,,,
242.59135,292.708325,,,,,,
242.595475,292.7285,,,,,,
242.600225,292.7484,,,,,,
242.61095,292.756725,,,,,,
242.61645,292.7605,,,,,,
242.62225,292.799625,,,,,,
242.628975,292.819375,,,,,,
242.6332,292.83445,,,,,,
242.638675,292.857175,,,,,,
242.642825,292.869525,,,,,,
242.650425,292.898575,,,,,,
242.653975,292.9098,,,,,,
242.65715,292.921725,,,,,,
242.663925,292.93645,,,,,,
242.667475,292.950575,,,,,,
242.67125,292.9607,,,,,,
242.685125,292.971825,,,,,,
242.790525,292.980725,,,,,,
242.80315,292.98795,,,,,,
242.8196,292.99655,,,,,,
242.84995,293.009625,,,,,,
242.871475,293.0166,,,,,,
242.906,293.026375,,,,,,
242.91535,293.0329,,,,,,
