SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC07b,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC12a,SPK_SPKC14a
427.975975,,,,,,,,465.978075
428.05895,,,,,,,,466.523225
428.112275,,,,,,,,466.625725
428.13455,,,,,,,,466.8292
428.1695,,,,,,,,466.99575
428.180525,,,,,,,,467.00115
428.267075,,,,,,,,467.013
428.423825,,,,,,,,467.077425
428.4429,,,,,,,,467.182525
428.454225,,,,,,,,467.19085
428.6389,,,,,,,,467.2018
428.647625,,,,,,,,467.4942
428.653175,,,,,,,,467.505
428.670625,,,,,,,,467.5068
428.709825,,,,,,,,467.56365
428.90895,,,,,,,,467.932175
429.0398,,,,,,,,468.040425
429.06645,,,,,,,,468.06085
429.080475,,,,,,,,468.412
429.087275,,,,,,,,468.427325
429.146175,,,,,,,,469.0842
429.3258,,,,,,,,469.19
429.359025,,,,,,,,469.21115
429.384175,,,,,,,,469.236175
429.40935,,,,,,,,469.245975
429.41785,,,,,,,,469.481325
429.526025,,,,,,,,469.63555
430.127425,,,,,,,,469.72285
430.153625,,,,,,,,469.761825
430.17335,,,,,,,,469.777675
430.254975,,,,,,,,470.09865
430.372625,,,,,,,,470.310025
430.390275,,,,,,,,470.39745
430.43625,,,,,,,,470.422175
430.505225,,,,,,,,470.58765
430.633175,,,,,,,,470.658675
430.6816,,,,,,,,470.85495
430.840575,,,,,,,,470.882525
430.866325,,,,,,,,471.2412
430.89675,,,,,,,,471.27535
430.92055,,,,,,,,471.298375
430.92465,,,,,,,,471.977425
430.989375,,,,,,,,472.27745
431.1849,,,,,,,,472.73615
431.2673,,,,,,,,474.011925
431.291625,,,,,,,,474.293
431.311625,,,,,,,,474.835825
431.38825,,,,,,,,474.8663
431.478175,,,,,,,,475.085125
431.736975,,,,,,,,475.1219
432.186225,,,,,,,,476.340975
432.23145,,,,,,,,476.365575
432.333725,,,,,,,,476.3754
432.383175,,,,,,,,476.380275
432.3876,,,,,,,,476.468125
432.557375,,,,,,,,476.775175
432.608575,,,,,,,,477.089475
432.623875,,,,,,,,477.110075
432.7148,,,,,,,,477.13085
432.761875,,,,,,,,477.19985
432.77855,,,,,,,,477.373
432.9459,,,,,,,,477.70035
432.952475,,,,,,,,478.126375
432.9725,,,,,,,,478.407675
433.0371,,,,,,,,478.948625
433.058425,,,,,,,,479.512
433.151025,,,,,,,,479.555275
433.17225,,,,,,,,479.704775
433.31965,,,,,,,,480.0525
433.3308,,,,,,,,480.07595
433.393175,,,,,,,,480.080275
433.466875,,,,,,,,480.169575
433.5335,,,,,,,,480.8145
433.5513,,,,,,,,480.869275
433.590925,,,,,,,,481.753525
433.634675,,,,,,,,482.2037
433.644525,,,,,,,,482.2077
433.6556,,,,,,,,482.67035
433.750275,,,,,,,,483.13295
433.792875,,,,,,,,483.211975
433.9311,,,,,,,,483.24235
433.973375,,,,,,,,483.667125
433.992675,,,,,,,,483.684525
434.021975,,,,,,,,483.69165
434.0358,,,,,,,,484.10905
434.0577,,,,,,,,484.113825
434.075125,,,,,,,,484.135025
434.17545,,,,,,,,484.16005
434.20545,,,,,,,,
434.208625,,,,,,,,
434.276075,,,,,,,,
434.292175,,,,,,,,
434.298125,,,,,,,,
434.497475,,,,,,,,
434.54145,,,,,,,,
434.862875,,,,,,,,
434.96065,,,,,,,,
435.186925,,,,,,,,
435.26165,,,,,,,,
435.284,,,,,,,,
435.306875,,,,,,,,
435.343225,,,,,,,,
435.3753,,,,,,,,
435.39975,,,,,,,,
435.417525,,,,,,,,
435.450425,,,,,,,,
435.6984,,,,,,,,
435.856825,,,,,,,,
436.038025,,,,,,,,
436.09565,,,,,,,,
436.100725,,,,,,,,
436.2305,,,,,,,,
436.33345,,,,,,,,
436.399175,,,,,,,,
436.465575,,,,,,,,
436.6928,,,,,,,,
436.87245,,,,,,,,
436.937225,,,,,,,,
437.160225,,,,,,,,
437.27755,,,,,,,,
437.317875,,,,,,,,
437.334075,,,,,,,,
437.6865,,,,,,,,
437.784,,,,,,,,
437.960125,,,,,,,,
437.99245,,,,,,,,
438.247725,,,,,,,,
438.30985,,,,,,,,
438.369325,,,,,,,,
438.399,,,,,,,,
438.40525,,,,,,,,
438.4253,,,,,,,,
438.77925,,,,,,,,
438.8165,,,,,,,,
439.67715,,,,,,,,
439.84775,,,,,,,,
439.957025,,,,,,,,
440.014675,,,,,,,,
440.081225,,,,,,,,
440.118975,,,,,,,,
440.128675,,,,,,,,
440.158825,,,,,,,,
440.196375,,,,,,,,
440.225825,,,,,,,,
440.2293,,,,,,,,
440.336375,,,,,,,,
440.496325,,,,,,,,
440.559675,,,,,,,,
440.92345,,,,,,,,
440.942975,,,,,,,,
440.97105,,,,,,,,
441.23885,,,,,,,,
441.53705,,,,,,,,
441.6559,,,,,,,,
441.701975,,,,,,,,
441.726075,,,,,,,,
441.735675,,,,,,,,
441.89705,,,,,,,,
442.14265,,,,,,,,
442.18685,,,,,,,,
442.197175,,,,,,,,
442.3366,,,,,,,,
442.3533,,,,,,,,
442.554475,,,,,,,,
442.585225,,,,,,,,
442.679075,,,,,,,,
442.776375,,,,,,,,
442.8185,,,,,,,,
442.924,,,,,,,,
442.97025,,,,,,,,
443.18525,,,,,,,,
443.231875,,,,,,,,
443.287275,,,,,,,,
443.40045,,,,,,,,
443.66545,,,,,,,,
443.71035,,,,,,,,
443.7846,,,,,,,,
443.869175,,,,,,,,
444.2212,,,,,,,,
444.491725,,,,,,,,
444.684675,,,,,,,,
444.7012,,,,,,,,
444.92045,,,,,,,,
444.9768,,,,,,,,
444.985625,,,,,,,,
445.09395,,,,,,,,
445.119025,,,,,,,,
445.14985,,,,,,,,
445.182575,,,,,,,,
445.19035,,,,,,,,
445.19365,,,,,,,,
445.362025,,,,,,,,
445.401775,,,,,,,,
445.405075,,,,,,,,
445.56445,,,,,,,,
445.63865,,,,,,,,
445.8869,,,,,,,,
446.070575,,,,,,,,
446.118225,,,,,,,,
446.127425,,,,,,,,
446.128675,,,,,,,,
446.159125,,,,,,,,
446.2797,,,,,,,,
446.628775,,,,,,,,
446.65045,,,,,,,,
446.714875,,,,,,,,
446.7308,,,,,,,,
446.83465,,,,,,,,
446.8426,,,,,,,,
446.84605,,,,,,,,
446.85955,,,,,,,,
446.9016,,,,,,,,
447.040325,,,,,,,,
447.0996,,,,,,,,
447.21305,,,,,,,,
447.26975,,,,,,,,
447.331175,,,,,,,,
447.348625,,,,,,,,
447.662825,,,,,,,,
447.681675,,,,,,,,
447.773775,,,,,,,,
448.104475,,,,,,,,
448.2096,,,,,,,,
448.335125,,,,,,,,
448.435775,,,,,,,,
448.445225,,,,,,,,
448.477775,,,,,,,,
448.49665,,,,,,,,
448.520375,,,,,,,,
448.576675,,,,,,,,
449.140925,,,,,,,,
449.168125,,,,,,,,
449.295225,,,,,,,,
449.51065,,,,,,,,
449.55555,,,,,,,,
449.563975,,,,,,,,
449.581775,,,,,,,,
449.726025,,,,,,,,
449.7341,,,,,,,,
449.7633,,,,,,,,
449.7725,,,,,,,,
449.995725,,,,,,,,
450.01845,,,,,,,,
450.0351,,,,,,,,
450.125775,,,,,,,,
450.166375,,,,,,,,
450.241375,,,,,,,,
450.268775,,,,,,,,
450.320475,,,,,,,,
450.398125,,,,,,,,
450.44865,,,,,,,,
450.499625,,,,,,,,
450.551375,,,,,,,,
450.564875,,,,,,,,
450.58705,,,,,,,,
450.592025,,,,,,,,
450.60795,,,,,,,,
450.642625,,,,,,,,
450.64895,,,,,,,,
450.650575,,,,,,,,
450.654675,,,,,,,,
450.672725,,,,,,,,
450.69515,,,,,,,,
450.6973,,,,,,,,
450.6986,,,,,,,,
450.711925,,,,,,,,
450.943875,,,,,,,,
450.966375,,,,,,,,
451.06015,,,,,,,,
451.2097,,,,,,,,
451.371,,,,,,,,
451.425775,,,,,,,,
451.530025,,,,,,,,
451.534325,,,,,,,,
451.550975,,,,,,,,
451.556725,,,,,,,,
451.5579,,,,,,,,
451.5877,,,,,,,,
451.742425,,,,,,,,
451.773225,,,,,,,,
451.989925,,,,,,,,
451.9962,,,,,,,,
452.00165,,,,,,,,
452.006325,,,,,,,,
452.01225,,,,,,,,
452.015775,,,,,,,,
452.1823,,,,,,,,
452.194175,,,,,,,,
452.214775,,,,,,,,
452.34525,,,,,,,,
452.3512,,,,,,,,
452.462475,,,,,,,,
452.485075,,,,,,,,
452.553625,,,,,,,,
452.5589,,,,,,,,
452.58885,,,,,,,,
452.606725,,,,,,,,
452.87175,,,,,,,,
452.8793,,,,,,,,
452.889275,,,,,,,,
452.93375,,,,,,,,
452.958025,,,,,,,,
453.040825,,,,,,,,
453.3184,,,,,,,,
453.359825,,,,,,,,
453.511975,,,,,,,,
453.5974,,,,,,,,
453.67325,,,,,,,,
453.70075,,,,,,,,
453.7958,,,,,,,,
453.915875,,,,,,,,
453.933225,,,,,,,,
453.947325,,,,,,,,
453.9829,,,,,,,,
454.102975,,,,,,,,
454.161875,,,,,,,,
454.1714,,,,,,,,
454.214275,,,,,,,,
454.268775,,,,,,,,
454.27295,,,,,,,,
454.32645,,,,,,,,
454.401475,,,,,,,,
454.42105,,,,,,,,
454.486075,,,,,,,,
454.604775,,,,,,,,
454.644175,,,,,,,,
454.876,,,,,,,,
455.0306,,,,,,,,
455.0454,,,,,,,,
455.061775,,,,,,,,
455.075825,,,,,,,,
455.105075,,,,,,,,
455.142775,,,,,,,,
455.204775,,,,,,,,
455.25105,,,,,,,,
455.383625,,,,,,,,
455.415,,,,,,,,
455.429925,,,,,,,,
455.43515,,,,,,,,
455.44565,,,,,,,,
455.6564,,,,,,,,
455.940025,,,,,,,,
455.991225,,,,,,,,
456.0753,,,,,,,,
456.104125,,,,,,,,
456.331,,,,,,,,
456.47915,,,,,,,,
456.496475,,,,,,,,
456.581875,,,,,,,,
456.596675,,,,,,,,
456.751775,,,,,,,,
457.001175,,,,,,,,
457.075475,,,,,,,,
457.106175,,,,,,,,
457.289225,,,,,,,,
457.56355,,,,,,,,
457.675325,,,,,,,,
457.7587,,,,,,,,
457.967525,,,,,,,,
457.992225,,,,,,,,
458.055125,,,,,,,,
458.272025,,,,,,,,
458.416275,,,,,,,,
458.43145,,,,,,,,
458.48995,,,,,,,,
458.509525,,,,,,,,
458.5804,,,,,,,,
458.634625,,,,,,,,
458.6979,,,,,,,,
458.765,,,,,,,,
458.872325,,,,,,,,
458.95725,,,,,,,,
458.995325,,,,,,,,
459.0406,,,,,,,,
459.05975,,,,,,,,
459.199975,,,,,,,,
459.23715,,,,,,,,
459.617525,,,,,,,,
459.7621,,,,,,,,
459.776525,,,,,,,,
459.816425,,,,,,,,
459.8955,,,,,,,,
459.968675,,,,,,,,
460.15235,,,,,,,,
460.16905,,,,,,,,
460.339025,,,,,,,,
460.3858,,,,,,,,
460.3966,,,,,,,,
460.57085,,,,,,,,
460.58615,,,,,,,,
460.653775,,,,,,,,
460.65595,,,,,,,,
460.696475,,,,,,,,
460.7492,,,,,,,,
460.884575,,,,,,,,
460.8948,,,,,,,,
460.9144,,,,,,,,
460.935425,,,,,,,,
461.072025,,,,,,,,
461.0756,,,,,,,,
461.2188,,,,,,,,
461.277475,,,,,,,,
461.27935,,,,,,,,
461.289225,,,,,,,,
461.310775,,,,,,,,
461.36025,,,,,,,,
461.369675,,,,,,,,
461.3763,,,,,,,,
461.3804,,,,,,,,
461.392625,,,,,,,,
461.59465,,,,,,,,
461.61555,,,,,,,,
461.67395,,,,,,,,
461.709125,,,,,,,,
461.806125,,,,,,,,
461.850575,,,,,,,,
461.865975,,,,,,,,
462.18885,,,,,,,,
462.253775,,,,,,,,
462.264675,,,,,,,,
462.302225,,,,,,,,
462.4322,,,,,,,,
462.57,,,,,,,,
462.721925,,,,,,,,
462.7776,,,,,,,,
462.8017,,,,,,,,
462.83145,,,,,,,,
462.853,,,,,,,,
462.8928,,,,,,,,
462.904625,,,,,,,,
463.054125,,,,,,,,
463.159125,,,,,,,,
463.167375,,,,,,,,
463.27045,,,,,,,,
463.3437,,,,,,,,
463.34765,,,,,,,,
463.3533,,,,,,,,
463.376725,,,,,,,,
463.421775,,,,,,,,
463.704825,,,,,,,,
463.8452,,,,,,,,
463.851025,,,,,,,,
463.87305,,,,,,,,
463.924425,,,,,,,,
463.938075,,,,,,,,
464.048925,,,,,,,,
464.220625,,,,,,,,
464.22795,,,,,,,,
464.236875,,,,,,,,
464.2981,,,,,,,,
464.323275,,,,,,,,
464.34705,,,,,,,,
464.419475,,,,,,,,
464.592975,,,,,,,,
464.653275,,,,,,,,
464.656475,,,,,,,,
464.70305,,,,,,,,
464.764775,,,,,,,,
464.83375,,,,,,,,
464.901725,,,,,,,,
465.03295,,,,,,,,
465.0673,,,,,,,,
465.110725,,,,,,,,
465.143775,,,,,,,,
465.165125,,,,,,,,
465.184525,,,,,,,,
465.19485,,,,,,,,
465.19905,,,,,,,,
465.232975,,,,,,,,
465.23785,,,,,,,,
465.43125,,,,,,,,
465.4531,,,,,,,,
465.50405,,,,,,,,
465.518,,,,,,,,
465.556475,,,,,,,,
465.60715,,,,,,,,
465.623025,,,,,,,,
465.6707,,,,,,,,
465.696675,,,,,,,,
465.70425,,,,,,,,
465.7535,,,,,,,,
465.798075,,,,,,,,
465.9175,,,,,,,,
465.949675,,,,,,,,
466.05635,,,,,,,,
466.17065,,,,,,,,
466.182425,,,,,,,,
466.228425,,,,,,,,
466.261675,,,,,,,,
466.2696,,,,,,,,
466.7055,,,,,,,,
466.7293,,,,,,,,
466.733,,,,,,,,
466.8043,,,,,,,,
466.8335,,,,,,,,
466.843525,,,,,,,,
466.999525,,,,,,,,
467.00055,,,,,,,,
467.0615,,,,,,,,
467.173225,,,,,,,,
467.26785,,,,,,,,
467.67425,,,,,,,,
467.863675,,,,,,,,
467.875675,,,,,,,,
467.96885,,,,,,,,
467.998575,,,,,,,,
468.002075,,,,,,,,
468.03155,,,,,,,,
468.1287,,,,,,,,
468.349525,,,,,,,,
468.402775,,,,,,,,
468.420775,,,,,,,,
468.5374,,,,,,,,
468.812675,,,,,,,,
468.855375,,,,,,,,
468.881075,,,,,,,,
468.954775,,,,,,,,
468.96185,,,,,,,,
469.04645,,,,,,,,
469.099725,,,,,,,,
469.3394,,,,,,,,
469.364175,,,,,,,,
469.431675,,,,,,,,
469.468425,,,,,,,,
469.506325,,,,,,,,
469.5313,,,,,,,,
469.605275,,,,,,,,
469.637875,,,,,,,,
469.651075,,,,,,,,
469.66575,,,,,,,,
469.7976,,,,,,,,
469.912175,,,,,,,,
469.931975,,,,,,,,
470.01545,,,,,,,,
470.053025,,,,,,,,
470.0928,,,,,,,,
470.109525,,,,,,,,
470.146475,,,,,,,,
470.2669,,,,,,,,
470.28725,,,,,,,,
470.463275,,,,,,,,
470.490375,,,,,,,,
470.545675,,,,,,,,
470.558875,,,,,,,,
470.588775,,,,,,,,
470.6168,,,,,,,,
470.68015,,,,,,,,
470.73655,,,,,,,,
470.79565,,,,,,,,
470.86235,,,,,,,,
470.964225,,,,,,,,
471.056125,,,,,,,,
471.082075,,,,,,,,
471.212275,,,,,,,,
471.216825,,,,,,,,
471.354175,,,,,,,,
471.471325,,,,,,,,
471.572125,,,,,,,,
471.6512,,,,,,,,
471.712775,,,,,,,,
471.73735,,,,,,,,
471.8913,,,,,,,,
471.899525,,,,,,,,
472.0699,,,,,,,,
472.088475,,,,,,,,
472.17925,,,,,,,,
472.256625,,,,,,,,
472.282525,,,,,,,,
472.601125,,,,,,,,
472.7138,,,,,,,,
472.727675,,,,,,,,
472.752425,,,,,,,,
472.806625,,,,,,,,
472.809275,,,,,,,,
472.888275,,,,,,,,
472.93015,,,,,,,,
472.9763,,,,,,,,
473.1353,,,,,,,,
473.243,,,,,,,,
473.3808,,,,,,,,
473.395825,,,,,,,,
473.4821,,,,,,,,
473.5229,,,,,,,,
473.670225,,,,,,,,
473.699325,,,,,,,,
474.067725,,,,,,,,
474.142525,,,,,,,,
474.182,,,,,,,,
474.291175,,,,,,,,
474.551025,,,,,,,,
474.593625,,,,,,,,
474.73205,,,,,,,,
474.79115,,,,,,,,
474.865175,,,,,,,,
474.91975,,,,,,,,
474.934775,,,,,,,,
475.0573,,,,,,,,
475.09475,,,,,,,,
475.106525,,,,,,,,
475.2406,,,,,,,,
475.262925,,,,,,,,
475.29025,,,,,,,,
475.586625,,,,,,,,
475.80415,,,,,,,,
475.838475,,,,,,,,
475.95905,,,,,,,,
476.090125,,,,,,,,
476.116825,,,,,,,,
476.175025,,,,,,,,
476.28305,,,,,,,,
476.328475,,,,,,,,
476.335175,,,,,,,,
476.378575,,,,,,,,
476.4961,,,,,,,,
476.547025,,,,,,,,
476.60615,,,,,,,,
476.98755,,,,,,,,
476.989625,,,,,,,,
477.010175,,,,,,,,
477.08665,,,,,,,,
477.126425,,,,,,,,
477.161425,,,,,,,,
477.22075,,,,,,,,
477.35625,,,,,,,,
477.4494,,,,,,,,
477.781175,,,,,,,,
477.796525,,,,,,,,
477.8622,,,,,,,,
478.104375,,,,,,,,
478.2272,,,,,,,,
478.433825,,,,,,,,
478.630325,,,,,,,,
478.637525,,,,,,,,
478.670975,,,,,,,,
478.733325,,,,,,,,
478.835925,,,,,,,,
479.09425,,,,,,,,
479.0978,,,,,,,,
479.10855,,,,,,,,
479.18995,,,,,,,,
479.836925,,,,,,,,
479.848575,,,,,,,,
479.87355,,,,,,,,
479.959325,,,,,,,,
480.174825,,,,,,,,
480.178775,,,,,,,,
480.194525,,,,,,,,
480.21825,,,,,,,,
480.243,,,,,,,,
480.257175,,,,,,,,
480.285,,,,,,,,
480.417875,,,,,,,,
480.4486,,,,,,,,
480.478025,,,,,,,,
480.656825,,,,,,,,
480.77945,,,,,,,,
480.85235,,,,,,,,
480.910875,,,,,,,,
480.920825,,,,,,,,
480.9351,,,,,,,,
481.007275,,,,,,,,
481.092,,,,,,,,
481.3259,,,,,,,,
481.561525,,,,,,,,
481.646425,,,,,,,,
481.6665,,,,,,,,
481.681675,,,,,,,,
481.6844,,,,,,,,
482.041675,,,,,,,,
482.115225,,,,,,,,
482.15055,,,,,,,,
482.373275,,,,,,,,
482.435925,,,,,,,,
482.45725,,,,,,,,
482.57805,,,,,,,,
482.6094,,,,,,,,
482.6193,,,,,,,,
483.028,,,,,,,,
483.030375,,,,,,,,
483.147025,,,,,,,,
483.338225,,,,,,,,
483.454975,,,,,,,,
483.494425,,,,,,,,
483.496625,,,,,,,,
483.564,,,,,,,,
483.592425,,,,,,,,
483.662,,,,,,,,
483.94795,,,,,,,,
484.042525,,,,,,,,
484.0807,,,,,,,,
484.121775,,,,,,,,
484.3126,,,,,,,,
484.3989,,,,,,,,
484.424725,,,,,,,,
484.458625,,,,,,,,
484.5256,,,,,,,,
