SPK_SPKC01a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10b (NA),SPK_SPKC14a (NA)
473.2374,642.551375,584.88395,
473.252,642.649075,584.9166,
473.2694,642.709325,584.99345,
473.288225,,585.049525,
473.30365,,585.100275,
473.3202,,585.127775,
473.334075,,585.156325,
473.344775,,585.18345,
473.3584,,585.209875,
473.3718,,585.331525,
473.3824,,585.353625,
473.39225,,585.374875,
473.40465,,585.406,
473.4131,,585.44815,
473.426575,,585.455525,
473.447625,,585.483,
473.4626,,585.528925,
473.4782,,585.5642,
473.50145,,585.582475,
473.518525,,585.610575,
473.538625,,585.629675,
473.558025,,585.6379,
473.57235,,585.6589,
473.586225,,585.689475,
473.60425,,585.700425,
473.642975,,585.736025,
473.6943,,585.7689,
473.7064,,585.8124,
473.72075,,585.84395,
473.73165,,585.87635,
473.745625,,585.92635,
473.75765,,585.960825,
473.768225,,586.01035,
473.782025,,586.04665,
473.795175,,586.067025,
473.808075,,586.099125,
473.817175,,586.127875,
473.828375,,586.1531,
473.847025,,586.181325,
473.861275,,586.20525,
473.875975,,586.268075,
473.889475,,586.272575,
473.90155,,586.357225,
473.91245,,586.422025,
473.931775,,586.436,
473.97265,,586.45865,
473.997625,,586.517175,
474.01005,,586.5436,
474.020425,,586.569625,
474.0355,,586.592725,
474.04405,,586.614775,
474.054975,,586.66105,
474.067475,,586.71125,
474.0838,,586.75615,
474.0957,,586.7903,
474.110325,,586.829375,
474.12465,,586.851725,
474.1386,,586.861725,
474.151825,,586.87225,
474.166025,,586.92675,
474.176875,,586.958175,
474.198175,,586.98245,
474.215725,,587.016075,
474.229925,,587.085475,
474.2443,,587.12595,
474.25485,,587.1646,
474.271675,,587.1836,
474.2826,,587.189425,
474.2904,,587.255975,
474.2971,,587.35145,
474.313625,,587.401825,
474.321525,,587.4323,
474.3304,,587.4806,
474.3446,,587.499425,
474.364125,,587.5927,
474.37775,,587.6305,
474.39235,,587.6561,
474.400825,,587.701675,
474.41475,,587.7867,
474.428675,,587.8511,
474.447825,,587.8769,
474.470575,,587.9104,
474.488,,588.061425,
474.500675,,588.092,
474.5181,,588.119,
474.532525,,588.130575,
474.5444,,588.15275,
474.5582,,588.186025,
474.5723,,588.2427,
474.583925,,588.2995,
474.59735,,588.331,
474.610725,,588.3468,
474.62355,,588.38465,
474.638475,,588.4234,
474.652875,,588.45175,
474.663875,,588.488225,
474.6807,,588.5197,
474.707425,,588.550575,
474.723,,588.63995,
474.73365,,588.680775,
474.75075,,588.70305,
474.76055,,588.7476,
474.768875,,588.78595,
474.778625,,588.83435,
474.78935,,588.91945,
474.79695,,588.94255,
474.807,,588.9954,
474.817125,,589.020725,
474.829625,,589.09655,
474.83795,,589.12565,
474.8538,,589.158325,
474.87525,,589.17905,
474.89065,,589.239725,
474.9117,,589.273325,
474.927875,,589.308875,
474.948525,,589.355475,
474.96215,,589.407775,
474.97715,,589.447075,
474.99835,,589.488325,
475.016625,,589.548575,
475.042375,,589.648725,
475.0639,,589.657675,
475.09495,,589.70815,
475.117875,,589.78415,
475.131275,,589.809775,
475.143975,,589.8757,
475.155575,,589.898275,
475.17045,,589.92435,
475.184975,,589.9628,
475.198675,,590.032225,
475.218125,,590.053275,
475.2415,,590.081,
475.252625,,590.1606,
475.262,,590.1825,
475.289875,,590.2367,
475.3056,,590.257375,
475.32195,,590.278525,
475.3484,,590.301225,
475.3748,,590.328075,
475.39385,,590.364075,
475.412425,,590.455075,
475.454875,,590.49895,
475.506275,,590.51595,
475.538675,,590.54235,
475.572675,,590.594825,
475.597675,,590.6422,
475.624375,,590.731,
475.634525,,590.756425,
475.651125,,590.79565,
475.6911,,590.85145,
475.71285,,590.91705,
475.731975,,590.950975,
475.752275,,591.0482,
475.7656,,591.152375,
475.7883,,591.18485,
475.8076,,591.2125,
475.82285,,591.242575,
475.845525,,591.276475,
475.86865,,591.321425,
475.8915,,591.3476,
475.90575,,591.366425,
475.9309,,591.3937,
475.953175,,591.416225,
475.974875,,591.442675,
475.99265,,591.474175,
476.0206,,591.49275,
476.046525,,591.5176,
476.06275,,591.522525,
476.0869,,591.555625,
476.11365,,591.57985,
476.127075,,591.61095,
476.1633,,591.671025,
476.1835,,591.690575,
476.2058,,591.7829,
476.228775,,591.816325,
476.249775,,591.8518,
476.2734,,591.8789,
476.29945,,591.8933,
476.3227,,591.9175,
476.346725,,591.954875,
476.3701,,591.977775,
476.38975,,592.05035,
476.411675,,592.0648,
476.4266,,592.111425,
476.44725,,592.1332,
476.466725,,592.135375,
476.48695,,592.1614,
476.508225,,592.21065,
476.52685,,592.34635,
476.5446,,592.357125,
476.57495,,592.4396,
476.590075,,592.4708,
476.611475,,592.489125,
476.652975,,592.528425,
476.664625,,592.556125,
476.685975,,592.653375,
476.703,,592.71735,
476.72535,,592.769325,
476.75435,,592.857325,
476.7803,,592.878475,
476.794375,,592.900075,
476.82055,,592.917775,
476.836775,,592.96545,
476.857375,,592.996825,
476.873,,593.141375,
476.893325,,593.1815,
476.914425,,593.24375,
476.92995,,593.264075,
476.945375,,593.298175,
476.96315,,593.355775,
476.981775,,593.421725,
477.029725,,593.4593,
477.0548,,593.490575,
477.07335,,593.52375,
477.095875,,593.543025,
477.115675,,593.613175,
477.133375,,593.667325,
477.15485,,593.755175,
477.177175,,593.786475,
477.2008,,593.79575,
477.21645,,593.836925,
477.23235,,593.87205,
477.25095,,593.918225,
477.2635,,593.949525,
477.2786,,593.95855,
477.295275,,594.0483,
477.314925,,594.127675,
477.333025,,594.191475,
477.349725,,594.21205,
477.364425,,594.244,
477.380625,,594.291325,
477.403825,,594.32245,
477.431225,,594.347725,
477.451825,,594.374375,
477.4548,,594.399825,
477.4703,,594.4331,
477.485075,,594.5615,
477.500825,,594.586925,
477.52715,,594.6194,
477.542525,,594.689425,
477.561425,,594.738025,
477.57845,,594.7686,
477.59785,,594.804175,
477.6213,,594.82965,
477.6348,,594.87075,
477.64485,,594.90315,
477.653775,,594.9231,
477.659825,,594.946275,
477.666125,,595.016275,
477.673025,,595.070575,
477.684275,,595.1004,
477.694575,,595.14355,
477.707175,,595.179725,
477.71815,,595.202425,
477.732,,595.227575,
477.739825,,595.280925,
477.7542,,595.301675,
477.766175,,595.3293,
477.773975,,595.35095,
477.77995,,595.382725,
477.78885,,595.41135,
477.79635,,595.436575,
477.80715,,595.4563,
477.81645,,595.494275,
477.823825,,595.5439,
477.8343,,595.564775,
477.845025,,595.5931,
477.85335,,595.641225,
477.862725,,595.715575,
477.870625,,595.752425,
477.8747,,595.79885,
477.8777,,595.8327,
477.88135,,595.872075,
477.884425,,595.89785,
477.891125,,595.918675,
477.8948,,595.920525,
477.8979,,595.943575,
477.90205,,595.966725,
477.9063,,596.020625,
477.9115,,596.06405,
477.915125,,596.097425,
477.919625,,596.153675,
477.9239,,596.200525,
477.92745,,596.22945,
477.939875,,596.255275,
477.946875,,596.30155,
477.951525,,596.3291,
477.961425,,596.341725,
477.9662,,596.3804,
477.9704,,596.437525,
477.98135,,596.502775,
477.990075,,596.566225,
478.00495,,596.588475,
478.011025,,596.62615,
478.020975,,596.6578,
478.030125,,596.6807,
478.0376,,596.70005,
478.046975,,596.720375,
478.056175,,596.7469,
478.066925,,596.769725,
478.079175,,596.7846,
478.089825,,596.8145,
478.098325,,596.85965,
478.106175,,596.94885,
478.11245,,597.00455,
478.1218,,597.036925,
478.1278,,597.1648,
478.135,,597.25875,
478.14095,,597.27705,
478.148325,,597.2986,
478.15495,,597.321275,
478.16275,,597.356,
478.1735,,597.39725,
478.1826,,597.42955,
478.19245,,597.45605,
478.199075,,597.5356,
478.20845,,597.602375,
478.231875,,597.632975,
478.238525,,597.661375,
478.256725,,597.701175,
478.26805,,597.72975,
478.274475,,597.76395,
478.28185,,597.795375,
478.291225,,597.828725,
478.300975,,597.858675,
478.30875,,597.90955,
478.319475,,597.942,
478.326475,,598.016225,
478.33785,,598.0705,
478.348075,,598.12495,
478.356175,,598.2049,
478.363725,,598.2758,
478.37055,,598.3058,
478.381525,,598.38285,
478.394375,,598.4089,
478.4061,,598.440425,
478.41375,,598.4994,
478.421075,,598.56265,
478.43025,,598.59095,
478.4449,,598.63575,
478.457775,,598.660175,
478.46785,,598.679325,
478.473675,,598.689575,
478.478,,598.705025,
478.489075,,598.768725,
478.5,,598.799725,
478.509975,,598.8278,
478.518375,,598.85135,
478.53055,,598.8692,
478.553675,,598.874025,
478.563225,,598.93075,
478.57375,,598.978675,
478.5875,,599.003825,
478.600375,,599.025275,
478.611275,,599.123675,
478.62415,,599.164775,
478.6372,,599.1662,
478.649875,,599.24445,
478.6612,,599.273975,
478.67715,,599.310175,
478.688475,,599.335325,
478.7031,,599.364825,
478.7168,,599.392175,
478.7302,,599.4186,
478.74515,,599.436025,
478.7592,,599.453825,
478.775125,,599.47265,
478.7877,,599.50295,
478.798025,,599.5134,
478.8141,,599.534975,
478.830175,,599.563275,
478.8443,,599.580825,
478.856525,,599.598975,
478.874425,,599.648975,
478.8868,,599.688975,
478.894325,,599.706175,
478.90435,,599.721675,
478.915625,,599.762525,
478.941175,,599.793325,
478.95375,,599.824875,
478.97085,,599.8441,
478.985925,,599.884,
478.998225,,599.9232,
479.012225,,599.9775,
479.02925,,599.98205,
479.041,,600.016125,
479.056425,,600.0365,
479.0695,,600.100675,
479.08445,,600.124575,
479.096,,600.16685,
479.10965,,600.1875,
479.121825,,600.270525,
479.13305,,600.319375,
479.14105,,600.33315,
479.15165,,600.34665,
479.1659,,600.349175,
479.177825,,600.3586,
479.191725,,600.374825,
479.2068,,600.392975,
479.226325,,600.442975,
479.238325,,600.464025,
479.256075,,600.52305,
479.26475,,600.55485,
479.279125,,600.57375,
479.294025,,600.64595,
479.3078,,600.678375,
479.325325,,600.73435,
479.3492,,600.75805,
479.367625,,600.779375,
479.38735,,600.81585,
479.405575,,600.844675,
479.41705,,600.907575,
479.430225,,601.00355,
479.44865,,601.059725,
479.4637,,601.082425,
479.47495,,601.10365,
479.4959,,601.202025,
479.5066,,601.237775,
479.51335,,601.26425,
479.531075,,601.2963,
479.5489,,601.32,
479.578575,,601.338825,
479.593825,,601.365475,
479.6148,,601.40255,
479.6316,,601.4488,
479.6492,,601.48575,
479.667375,,601.50405,
479.6839,,601.520975,
479.70835,,601.5476,
479.72735,,601.5953,
479.74985,,601.618725,
479.773225,,601.648975,
479.7871,,601.67605,
479.8027,,601.715175,
479.821325,,601.789625,
479.835625,,601.79065,
479.8578,,601.8623,
479.8763,,601.88185,
479.89175,,601.924675,
479.913625,,601.960325,
479.927825,,601.995375,
479.94485,,602.18025,
479.9651,,602.2063,
479.9889,,602.23215,
480.016025,,602.25365,
480.042625,,602.28545,
480.05905,,602.310425,
480.0788,,602.326125,
480.10165,,602.351225,
480.139075,,602.354375,
480.1545,,602.41495,
480.17475,,602.432,
480.196025,,602.45775,
480.217775,,602.4825,
480.23715,,602.524175,
480.258525,,602.553325,
480.272225,,602.59615,
480.2837,,602.645375,
480.2951,,602.66575,
480.305475,,602.694325,
480.329625,,602.745225,
480.347125,,602.8087,
480.3613,,602.8965,
480.375175,,602.937625,
480.392575,,602.978525,
480.4053,,603.0164,
480.41975,,603.119175,
480.43735,,603.14665,
480.454475,,603.191625,
480.47315,,603.227075,
480.494675,,603.2583,
480.51045,,603.281175,
480.52595,,603.341725,
480.545275,,603.37545,
480.560125,,603.40525,
480.5794,,603.508375,
480.6033,,603.69245,
480.621175,,603.728525,
480.6369,,603.856875,
480.677525,,603.876775,
480.693775,,603.92175,
480.703525,,603.955625,
480.725025,,603.996175,
480.739975,,604.01645,
480.760075,,604.025675,
480.7759,,604.043275,
480.79155,,604.06845,
480.808025,,604.09035,
480.8313,,604.114125,
480.85025,,604.13135,
480.870375,,604.15185,
480.88415,,604.1741,
480.904975,,604.19185,
480.926775,,604.21275,
480.9469,,604.223975,
480.976075,,604.236625,
480.9962,,604.247775,
481.01115,,604.283425,
481.0244,,604.30695,
481.0392,,604.371675,
481.057925,,604.38805,
481.079875,,604.405125,
481.09625,,604.414575,
481.11895,,604.4362,
481.134225,,604.4427,
481.147725,,604.479075,
481.171125,,604.51085,
481.193825,,604.5663,
481.2123,,604.59755,
481.242225,,604.643875,
481.25665,,604.72795,
481.28755,,604.748425,
481.316175,,604.7667,
481.3432,,604.82485,
481.367775,,604.83785,
481.390225,,604.915525,
481.410075,,605.021525,
481.428375,,605.051075,
481.4502,,605.0787,
481.475175,,605.107425,
481.495425,,605.202325,
481.5154,,605.234025,
481.543975,,605.2619,
481.5657,,605.2786,
481.586325,,605.316275,
481.6007,,605.3693,
481.619125,,605.387925,
481.6416,,605.426675,
481.6615,,605.4344,
481.679775,,605.4517,
481.697775,,605.461875,
481.7009,,605.5218,
481.71115,,605.562,
481.7287,,605.580575,
481.747775,,605.604475,
481.763175,,605.60705,
481.779325,,605.630125,
481.800925,,605.666975,
481.829875,,605.69385,
481.8469,,605.732775,
481.872675,,605.761925,
481.894475,,605.79705,
481.91945,,605.853025,
481.939275,,605.87215,
481.955175,,605.9248,
481.981375,,605.940525,
481.99635,,605.97475,
482.02095,,605.9929,
482.0453,,605.995175,
482.087025,,606.022275,
482.107475,,606.0567,
482.11955,,606.07745,
482.143625,,606.099675,
482.16315,,606.109675,
482.1856,,606.1248,
482.20385,,606.151975,
482.222,,606.194425,
482.242225,,606.232575,
482.256475,,606.258225,
482.274775,,606.300075,
482.2923,,606.34625,
482.3074,,606.3558,
482.318525,,606.372675,
482.327275,,606.43435,
482.345275,,606.46335,
482.364525,,606.4687,
482.3826,,606.508825,
482.399975,,606.5495,
482.416125,,606.69765,
482.433625,,606.7401,
482.452075,,606.767475,
482.47665,,606.79355,
482.49245,,606.8355,
482.506425,,606.905675,
482.52245,,607.0537,
482.544275,,607.1579,
482.565875,,607.20885,
482.593475,,607.259425,
482.60975,,607.288475,
482.631625,,607.31875,
482.6475,,607.39685,
482.661325,,607.45795,
482.680975,,607.48535,
482.7002,,607.514225,
482.718425,,607.5303,
482.7384,,607.558825,
482.757975,,607.56675,
482.776125,,607.612825,
482.786,,607.657375,
482.7972,,607.69475,
482.81775,,607.69715,
482.847425,,607.738275,
482.866075,,607.770375,
482.886975,,607.799075,
482.908575,,607.8193,
482.927175,,607.859075,
482.948625,,607.968075,
482.98325,,607.99125,
483.00215,,608.067075,
483.01905,,608.139825,
483.039325,,608.21075,
483.06185,,608.2475,
483.102375,,608.275775,
483.1126,,608.30465,
483.130175,,608.33075,
483.162,,608.35255,
483.183475,,608.373225,
483.20625,,608.415075,
483.22545,,608.4385,
483.2441,,608.452225,
483.2639,,608.454725,
483.2799,,608.479525,
483.30215,,608.5066,
483.3227,,608.53185,
483.34,,608.55775,
483.36515,,608.590725,
483.390475,,608.619725,
483.4176,,608.6526,
483.435475,,608.695625,
483.46555,,608.712825,
483.49055,,608.760075,
483.52955,,608.813675,
483.556225,,608.857175,
483.576725,,608.88405,
483.6,,608.92815,
483.624525,,608.971625,
483.658375,,609.0703,
483.6747,,609.1786,
483.7278,,609.249725,
483.75615,,609.385525,
483.793525,,609.411025,
483.82455,,609.46085,
483.862125,,609.4901,
483.89455,,609.618375,
483.918125,,609.656925,
483.951,,609.68765,
483.9776,,609.7069,
483.998175,,609.735975,
484.019775,,609.75585,
484.042475,,609.780775,
484.061225,,609.8038,
484.0897,,609.853375,
484.112775,,609.877125,
484.1493,,609.925975,
484.18415,,609.981275,
484.21025,,610.043475,
484.2325,,610.15525,
484.253525,,610.181275,
484.272975,,610.20355,
484.293675,,610.22265,
484.317475,,610.255275,
484.331275,,610.27945,
484.3548,,610.3445,
484.375575,,610.437825,
484.401825,,610.4454,
484.426375,,610.473375,
484.4533,,610.4919,
484.478625,,610.5769,
484.51045,,610.67855,
484.529875,,610.731575,
484.5548,,610.761675,
484.57405,,610.8279,
484.601075,,610.855175,
484.625325,,610.96775,
484.651125,,611.012675,
484.678725,,611.064725,
484.704625,,611.09365,
484.736775,,611.315975,
484.758675,,611.3703,
484.7887,,611.413475,
484.8212,,611.47675,
484.84345,,611.544525,
484.8689,,611.56455,
484.882475,,611.5915,
484.89005,,611.608425,
484.902275,,611.642775,
484.91565,,611.6921,
484.9381,,611.7167,
484.959075,,611.73985,
484.978825,,611.80135,
484.99795,,611.853675,
485.012425,,611.880475,
485.0524,,611.99685,
485.080375,,612.01895,
485.109125,,612.05075,
485.127125,,612.125675,
485.1513,,612.15425,
485.181775,,612.1784,
485.196125,,612.201425,
485.213075,,612.24905,
485.230825,,612.3182,
485.24655,,612.34645,
485.2598,,612.354075,
485.2787,,612.38835,
485.294725,,612.43865,
485.313775,,612.469225,
485.332375,,612.497675,
485.3499,,612.54485,
485.36835,,612.567325,
