SPK_SPKC01a (no clear),SPK_SPKC02b (exc),SPK_SPKC07a (exc),SPK_SPKC09c (inhi),SPK_SPKC12b (exc),SPK_SPKC14a (exc),SPK_SPKC15a (inhi/exc),SPK_SPKC16a (inhi/exc?)
457.075875,,,420.929525,,479.98625,,536.147125
457.09855,,,420.973025,,480.106675,,536.2347
457.115325,,,420.9951,,480.137225,,536.31255
457.169175,,,421.0183,,480.14825,,536.330475
457.2029,,,421.0513,,480.240125,,536.340325
457.24175,,,421.08135,,480.28285,,536.397425
457.2832,,,421.1325,,480.3174,,536.471
457.31475,,,421.15795,,480.3603,,536.53855
457.380525,,,421.1899,,480.381875,,536.583375
457.4224,,,421.2206,,480.66945,,536.60835
457.467275,,,421.268075,,480.726325,,536.614125
457.50615,,,421.289325,,480.76035,,536.651375
457.521475,,,421.33325,,480.807425,,536.7412
457.533225,,,421.408325,,481.02825,,536.7982
457.586425,,,421.42935,,481.07265,,536.860025
457.613175,,,421.4471,,481.105275,,536.867975
457.636575,,,421.4924,,481.14465,,536.932
457.69765,,,421.52435,,481.173825,,536.962
457.75035,,,421.57355,,481.205075,,537.034875
457.81905,,,421.620575,,481.329525,,537.071975
457.868825,,,421.6553,,481.393725,,537.088975
457.8915,,,421.682275,,481.470525,,537.096475
457.931775,,,421.73805,,481.51715,,537.106475
457.9562,,,421.751825,,481.551775,,537.207425
458.004525,,,421.770325,,481.578,,537.379725
458.062725,,,421.852375,,481.69835,,537.4761
458.106675,,,421.8849,,481.78095,,537.5529
458.17925,,,421.92535,,481.83185,,537.565775
458.2247,,,421.941975,,481.89715,,537.5864
458.26285,,,421.95545,,481.935675,,537.59085
458.295975,,,421.978825,,481.97055,,537.6068
458.372725,,,422.00845,,482.0555,,537.689925
458.43325,,,422.0395,,482.10075,,537.70255
458.5055,,,422.06955,,482.172,,537.70565
458.53465,,,422.100175,,482.2203,,537.737875
458.5896,,,422.134525,,482.2852,,537.772275
458.628175,,,422.157425,,482.322475,,537.779725
458.680875,,,422.184375,,482.34785,,537.79395
458.7114,,,422.185625,,482.368425,,537.8503
458.757225,,,422.199125,,482.398925,,537.855525
458.7931,,,422.213125,,482.477375,,537.879525
458.817925,,,422.220775,,482.50645,,537.9225
458.859125,,,422.228125,,482.5336,,537.95515
458.911875,,,422.24685,,482.5636,,537.987775
458.9954,,,422.261175,,482.57485,,538.003975
459.02785,,,422.276225,,482.637875,,538.011475
459.05375,,,422.310325,,482.6694,,538.024975
459.101625,,,422.3179,,482.731475,,538.107575
459.129425,,,422.333375,,482.745325,,538.131075
459.17535,,,422.349375,,482.796525,,538.192675
459.229075,,,422.370225,,482.857225,,538.20295
459.264375,,,422.3997,,482.91245,,538.2116
459.3791,,,422.41445,,482.949875,,538.24675
459.40555,,,422.480675,,482.999875,,538.270425
459.443175,,,422.5049,,483.040375,,538.286525
459.476525,,,422.52995,,483.09025,,538.28865
459.51045,,,422.55165,,483.159425,,538.3004
459.543025,,,422.675425,,483.197975,,538.33585
459.5797,,,422.695525,,483.231125,,538.39355
459.610475,,,422.724725,,483.25675,,538.437075
459.658775,,,422.76415,,483.315575,,538.812575
459.68285,,,422.792875,,483.354325,,538.830225
459.7104,,,422.8244,,483.3944,,538.8519
459.74785,,,422.85445,,483.41885,,538.927975
459.7828,,,422.88,,483.450825,,538.9345
459.8188,,,422.899275,,483.45605,,539.041125
459.865325,,,422.9328,,483.484825,,539.065375
459.879325,,,422.962425,,483.50415,,539.09465
459.896,,,422.995125,,483.52785,,539.09845
459.912925,,,423.0327,,483.5519,,539.13765
459.9436,,,423.052875,,483.571075,,539.2099
459.96745,,,423.1073,,483.679725,,539.441825
459.996875,,,423.121625,,483.693975,,539.468225
460.016175,,,423.126475,,483.714975,,539.525325
460.05315,,,423.15765,,483.76315,,539.53515
460.0806,,,423.18065,,483.79925,,539.59425
460.122925,,,423.202925,,483.8636,,539.61665
460.1462,,,423.222,,483.933275,,539.686325
460.18705,,,423.241325,,484.00115,,539.726725
460.2326,,,423.263775,,484.054625,,539.968525
460.254275,,,423.300625,,484.11745,,540.266725
460.30045,,,423.3532,,484.123725,,540.57995
460.33965,,,423.418275,,484.198475,,540.60285
460.41205,,,423.43945,,484.232825,,540.8318
460.451575,,,423.472775,,484.2597,,540.860125
460.481825,,,423.492675,,484.2884,,540.8987
460.5192,,,423.51595,,484.299225,,541.087625
460.547875,,,423.542075,,484.411125,,541.309325
460.582275,,,423.56955,,484.480375,,541.449325
460.6347,,,423.59515,,484.550025,,541.451175
460.694125,,,423.627275,,484.634375,,541.46735
460.796375,,,423.64895,,484.661875,,541.54275
460.82895,,,423.677575,,484.6921,,541.57995
460.91265,,,423.696225,,484.742425,,541.67945
460.9739,,,423.721425,,484.776275,,541.967825
461.01095,,,423.753575,,484.817175,,542.007225
461.0651,,,423.783925,,484.86065,,542.0929
461.1022,,,423.8079,,484.890075,,542.3782
461.14145,,,423.828975,,484.994225,,542.419325
461.15425,,,423.8527,,485.0344,,542.500475
461.1679,,,423.88205,,485.102725,,542.5792
461.183025,,,423.901825,,485.185575,,542.7034
461.22715,,,423.924025,,485.233925,,542.745825
461.279025,,,423.93655,,485.263875,,542.7881
461.32725,,,423.9568,,485.324475,,542.8207
461.384,,,423.97135,,485.36385,,542.9836
461.434575,,,423.991875,,485.392425,,543.389675
461.491225,,,424.048275,,485.45235,,543.412325
461.5496,,,424.074125,,485.4778,,543.431575
461.599175,,,424.100125,,485.52285,,543.6961
461.634525,,,424.1257,,485.53555,,543.7535
461.681725,,,424.150575,,485.604325,,543.796125
461.6931,,,424.186625,,485.66235,,543.92935
461.724225,,,424.246375,,485.694875,,543.9559
461.773325,,,424.2661,,485.73275,,544.06905
461.81225,,,424.297675,,485.756625,,544.302125
461.8441,,,424.3212,,485.803775,,544.315725
461.894775,,,424.351325,,485.82225,,544.601725
461.91595,,,424.362925,,485.841075,,544.61825
461.999775,,,424.3726,,485.870975,,544.64705
462.022,,,424.379675,,485.905575,,544.66145
462.06285,,,424.3936,,485.937375,,544.67605
462.1025,,,424.4185,,485.9567,,544.680275
462.129625,,,424.433275,,485.996375,,544.6971
462.145975,,,424.45255,,486.0218,,544.7104
462.195125,,,424.467575,,486.063725,,544.814225
462.2552,,,424.4909,,486.149825,,544.89255
462.298675,,,424.512275,,486.207025,,545.074975
462.3684,,,424.521175,,486.24125,,545.1006
462.411325,,,424.557775,,486.272675,,545.108975
462.516425,,,424.5847,,486.302975,,545.1123
462.558825,,,424.60635,,486.371375,,545.149725
462.620125,,,424.63935,,486.414875,,545.451325
462.662475,,,424.65825,,486.45725,,545.5492
462.69615,,,424.68005,,486.5103,,545.573775
462.7207,,,424.71135,,486.54075,,545.5906
462.780525,,,424.736525,,486.620075,,545.62985
462.83105,,,424.7838,,486.659825,,545.677825
462.890325,,,424.81405,,486.684275,,545.684475
462.925925,,,424.844275,,486.72325,,545.7304
462.941175,,,424.886825,,486.797575,,546.0685
462.9763,,,424.915,,486.8405,,546.278675
463.00635,,,424.9349,,486.915775,,546.375775
463.049975,,,424.961025,,486.994575,,546.5114
463.078575,,,424.98495,,487.13875,,546.5537
463.102525,,,425.011275,,487.1766,,546.61755
463.1482,,,425.043725,,487.245825,,546.77195
463.183825,,,425.071925,,487.3794,,546.839925
463.286325,,,425.100625,,487.40245,,546.9013
463.317525,,,425.129925,,487.4262,,546.9082
463.3606,,,425.153975,,487.461875,,546.939725
463.394125,,,425.17695,,487.487925,,546.954475
463.436675,,,425.191975,,487.507475,,546.9705
463.451675,,,425.204325,,487.5533,,546.9746
463.4789,,,425.238125,,487.578075,,547.04825
463.523225,,,425.2621,,487.639925,,547.077325
463.55015,,,425.2899,,487.695425,,547.188375
463.5784,,,425.311425,,487.731025,,547.2423
463.621825,,,425.3352,,487.77305,,547.573175
463.6313,,,425.356225,,487.806575,,547.6216
463.651775,,,425.37535,,487.885875,,547.6573
463.67495,,,425.396525,,487.916125,,547.6809
463.699975,,,425.418275,,487.9438,,547.717575
463.73105,,,425.462575,,488.004875,,547.724875
463.75955,,,425.49755,,488.036925,,547.8372
463.788675,,,425.51695,,488.080025,,547.86545
463.867575,,,425.53095,,488.27115,,548.26705
463.902125,,,425.55415,,488.308125,,548.278275
463.9355,,,425.5878,,488.334075,,548.2829
463.965675,,,425.616575,,488.338425,,548.292925
463.992,,,425.6409,,488.3558,,548.302275
464.013075,,,425.660225,,488.377875,,548.405075
464.1055,,,425.67915,,488.398475,,548.67525
464.1395,,,425.699725,,488.4955,,548.681325
464.176975,,,425.719575,,488.53825,,548.686125
464.229775,,,425.76555,,488.6952,,548.692225
464.274975,,,425.797925,,488.75565,,548.71535
464.301,,,425.80265,,488.8042,,548.803725
464.3341,,,425.8242,,488.834175,,548.814
464.374775,,,425.841775,,488.854825,,548.9004
464.3946,,,425.8685,,488.873275,,548.91765
464.4385,,,425.9056,,489.001075,,548.951125
464.499825,,,425.93375,,489.0388,,548.9636
464.531,,,425.961425,,489.0657,,549.036425
464.590375,,,425.998375,,489.1116,,549.229125
464.623875,,,426.0177,,489.137225,,549.3162
464.64365,,,426.042675,,489.1637,,549.417175
464.668575,,,426.06185,,489.182975,,549.43745
464.69615,,,426.0863,,489.2827,,549.4493
464.7531,,,426.15535,,489.330325,,549.460575
464.7762,,,426.17465,,489.473975,,549.498375
464.820675,,,426.211525,,489.5065,,549.54935
464.86665,,,426.2397,,489.598275,,549.661025
464.9108,,,426.26685,,489.656275,,549.7804
464.973125,,,426.29115,,489.683125,,549.9406
464.9976,,,426.31365,,489.73105,,
465.05,,,426.3313,,489.80115,,
465.1194,,,426.347825,,490.001475,,
465.152225,,,426.3627,,490.09185,,
465.214925,,,426.405575,,490.13575,,
465.221575,,,426.41505,,490.144725,,
465.247225,,,426.43485,,490.3084,,
465.34305,,,426.458275,,490.39065,,
465.3995,,,426.474725,,490.44145,,
465.4198,,,426.5144,,490.4804,,
465.430675,,,426.5592,,490.521225,,
465.482975,,,426.590375,,490.608925,,
465.50095,,,426.624825,,490.7648,,
465.5257,,,426.65815,,490.801975,,
465.559875,,,426.68335,,490.83425,,
465.5841,,,426.7078,,490.87745,,
465.6042,,,426.718425,,490.927575,,
465.631375,,,426.73305,,490.958675,,
465.640625,,,426.783425,,490.99315,,
465.6568,,,426.832325,,491.025125,,
465.682225,,,426.848825,,491.049025,,
465.708175,,,426.868275,,491.098675,,
465.8907,,,426.89635,,491.1379,,
465.9233,,,426.91765,,491.183,,
465.961775,,,426.948825,,491.237175,,
466.00525,,,426.97565,,491.2738,,
466.0781,,,426.99795,,491.351025,,
466.1143,,,427.0262,,491.379275,,
466.152975,,,427.049125,,491.41655,,
466.19455,,,427.07315,,491.465925,,
466.291375,,,427.1068,,491.5313,,
466.327075,,,427.169175,,491.595975,,
466.35325,,,427.248875,,491.643475,,
466.37175,,,427.276125,,491.65945,,
466.389925,,,427.2921,,491.69435,,
466.399275,,,427.3708,,491.743125,,
466.425775,,,427.3972,,491.767375,,
466.451175,,,427.435425,,491.812725,,
466.48195,,,427.47145,,491.835975,,
466.538325,,,427.5152,,491.86585,,
466.6181,,,427.572725,,491.9001,,
466.648425,,,427.591725,,492.1013,,
466.6869,,,427.603,,492.176175,,
466.698125,,,427.615275,,492.217375,,
466.72675,,,427.6712,,492.3304,,
466.771625,,,427.7202,,492.443825,,
466.84115,,,427.743625,,492.477825,,
466.915275,,,427.7738,,492.52895,,
466.96115,,,427.7962,,492.5634,,
466.979425,,,427.82495,,492.60605,,
467.034725,,,427.8493,,492.753375,,
467.07345,,,427.881375,,492.8308,,
467.128375,,,427.911175,,492.8557,,
467.204525,,,427.96955,,492.913525,,
467.285025,,,427.99495,,493.0321,,
467.317975,,,428.051125,,493.064275,,
467.338475,,,428.058425,,493.09935,,
467.3555,,,428.0716,,493.13985,,
467.4451,,,428.0887,,493.188375,,
467.4909,,,428.1102,,493.3053,,
467.52085,,,428.16175,,493.340625,,
467.5396,,,428.186275,,493.368625,,
467.57865,,,428.2194,,493.392,,
467.600175,,,428.255475,,493.435825,,
467.6138,,,428.27865,,493.504775,,
467.649825,,,428.29785,,493.69345,,
467.6707,,,428.320725,,493.72255,,
467.76505,,,428.372775,,493.900275,,
467.821025,,,428.40105,,493.98035,,
467.849,,,428.431025,,494.019125,,
467.855825,,,428.4486,,494.04765,,
467.915025,,,428.4917,,494.08145,,
467.94525,,,428.514975,,494.135025,,
468.00395,,,428.570775,,494.239025,,
468.02125,,,428.607525,,494.303175,,
468.03425,,,428.626575,,494.36345,,
468.0437,,,428.646875,,494.407075,,
468.0488,,,428.65465,,494.449075,,
468.0834,,,428.66895,,494.50685,,
468.13575,,,428.69185,,494.544675,,
468.167875,,,428.7202,,494.564625,,
468.196925,,,428.736075,,494.596875,,
468.244875,,,428.744975,,494.67045,,
468.28045,,,428.78735,,494.803325,,
468.321525,,,428.815,,494.833725,,
468.3671,,,428.837575,,494.861,,
468.385,,,428.86645,,494.90935,,
468.405625,,,428.884625,,494.952175,,
468.428625,,,428.9041,,495.0076,,
468.442375,,,428.9255,,495.064225,,
468.463275,,,428.9558,,495.103,,
468.47895,,,428.975325,,495.139575,,
468.498075,,,428.999175,,495.174725,,
468.515,,,429.019675,,495.207925,,
468.553175,,,429.0325,,495.252975,,
468.59015,,,429.042225,,495.364025,,
468.621725,,,429.0723,,495.449975,,
468.642475,,,429.0949,,495.477575,,
468.6848,,,429.119575,,495.51395,,
468.744125,,,429.17195,,495.5759,,
468.788575,,,429.200175,,495.5999,,
468.854975,,,429.249025,,495.626575,,
468.88775,,,429.274025,,495.8176,,
468.974125,,,429.2982,,495.876125,,
469.008825,,,429.3272,,495.934475,,
469.018625,,,429.3509,,495.999975,,
469.04195,,,429.371375,,496.03125,,
469.079575,,,429.39045,,496.071375,,
469.098075,,,429.405675,,496.1445,,
469.13225,,,429.425925,,496.190025,,
469.175975,,,429.43275,,496.233625,,
469.25425,,,429.45725,,496.266575,,
469.28045,,,429.4772,,496.29675,,
469.3144,,,429.4922,,496.32505,,
469.388025,,,429.510375,,496.385075,,
469.442675,,,429.55115,,496.430425,,
469.536675,,,429.5694,,496.57395,,
469.582,,,429.58925,,496.61255,,
469.5858,,,429.612475,,496.6438,,
469.624475,,,429.657775,,496.6696,,
469.654775,,,429.66785,,496.77125,,
469.6926,,,429.677725,,496.978425,,
469.7567,,,429.771975,,497.025425,,
469.842775,,,429.795725,,497.058225,,
469.8962,,,429.813425,,497.0605,,
469.9254,,,429.82915,,497.0971,,
469.98365,,,429.8655,,497.12285,,
469.9877,,,429.902025,,497.161125,,
470.0194,,,429.940275,,497.311475,,
470.04355,,,429.956975,,497.3573,,
470.072625,,,429.972725,,497.3882,,
470.098525,,,429.999975,,497.42905,,
470.142075,,,430.014975,,497.458525,,
470.1968,,,430.018875,,497.529225,,
470.223375,,,430.0255,,497.552375,,
470.267675,,,430.044425,,497.663525,,
470.334925,,,430.070175,,497.677925,,
470.351575,,,430.095925,,497.7209,,
470.38595,,,430.1181,,497.77915,,
470.401925,,,430.123275,,497.7936,,
470.4086,,,430.15135,,497.84525,,
470.434475,,,430.169125,,497.8961,,
470.46365,,,430.193375,,497.917875,,
470.48985,,,430.1998,,497.930675,,
470.52845,,,430.2087,,498.025325,,
470.570725,,,430.224675,,498.10105,,
470.573,,,430.256875,,498.16045,,
470.598575,,,430.277,,498.203225,,
470.621275,,,430.308775,,498.2406,,
470.665975,,,430.33685,,498.3046,,
470.69175,,,430.3827,,498.363,,
470.72925,,,430.40205,,498.434975,,
470.766525,,,430.403775,,498.440475,,
470.810675,,,430.41635,,498.47255,,
470.856725,,,430.4335,,498.56745,,
470.88915,,,430.48795,,498.62495,,
470.965,,,430.512425,,498.6588,,
471.0073,,,430.537925,,498.74275,,
471.03585,,,430.565025,,498.818175,,
471.073925,,,430.5825,,498.8729,,
471.1815,,,430.619625,,498.89485,,
471.217475,,,430.636825,,498.90065,,
471.253825,,,430.64415,,498.945475,,
471.286975,,,430.67755,,498.999625,,
471.307575,,,430.715825,,499.0448,,
471.348175,,,430.7356,,499.1135,,
471.383475,,,430.757975,,499.166075,,
471.4208,,,430.772275,,499.2043,,
471.478275,,,430.792825,,499.2329,,
471.542775,,,430.8326,,499.2614,,
471.646225,,,430.868925,,499.309075,,
471.6766,,,430.888125,,499.3372,,
471.790425,,,430.90185,,499.436625,,
471.833675,,,430.905925,,499.503225,,
471.85795,,,430.91095,,499.55055,,
471.894275,,,430.959525,,499.618875,,
471.939575,,,430.97715,,499.642625,,
471.9887,,,430.998225,,499.669575,,
472.0621,,,431.007575,,499.68015,,
472.108125,,,431.0409,,499.7352,,
472.1431,,,431.0436,,499.82415,,
472.178375,,,431.05195,,499.86675,,
472.22135,,,431.078575,,499.8768,,
472.2573,,,431.088975,,499.9532,,
472.3662,,,431.1033,,499.998075,,
472.39675,,,431.10565,,500.0337,,
472.450125,,,431.139125,,500.09025,,
472.5087,,,431.21265,,500.157675,,
472.540925,,,431.222525,,500.242625,,
472.59215,,,431.251025,,500.304,,
472.59545,,,431.260225,,500.35235,,
472.6222,,,431.274775,,500.407325,,
472.6571,,,431.279175,,500.44785,,
472.659375,,,431.33825,,500.4798,,
472.68665,,,431.36315,,500.5225,,
472.7286,,,431.373525,,500.569175,,
472.764425,,,431.4206,,500.600225,,
472.786325,,,431.44605,,500.631575,,
472.820175,,,431.4617,,500.65515,,
472.8502,,,431.4788,,500.6895,,
472.87805,,,431.5121,,500.782275,,
472.901425,,,431.54435,,500.8331,,
472.940375,,,431.55965,,500.87705,,
473.004975,,,431.576325,,500.968575,,
473.029775,,,431.591525,,501.035825,,
473.0865,,,431.6259,,501.076,,
473.106475,,,431.631725,,501.126525,,
473.164575,,,431.637525,,501.171225,,
473.194625,,,431.64965,,501.20205,,
473.2246,,,431.69545,,501.21955,,
473.271975,,,431.7491,,501.358425,,
473.3131,,,431.761325,,501.444975,,
473.3567,,,431.78305,,501.473875,,
473.402725,,,431.79865,,501.519875,,
473.4379,,,431.812825,,501.549675,,
473.4633,,,431.833875,,501.569375,,
473.515775,,,431.871025,,501.597925,,
473.54435,,,431.893725,,501.61995,,
473.579875,,,431.93515,,501.7028,,
473.608625,,,431.952375,,501.735525,,
473.6515,,,432.00915,,501.7386,,
473.70635,,,432.029225,,501.76495,,
473.719725,,,432.046325,,501.7808,,
473.7602,,,432.058475,,501.885125,,
473.776425,,,432.08655,,501.91325,,
473.795675,,,432.110075,,501.923275,,
473.8192,,,432.12765,,501.956075,,
473.836125,,,432.1291,,502.0191,,
473.842675,,,432.1899,,502.0271,,
473.8573,,,432.201025,,502.044225,,
473.875075,,,432.248975,,502.0568,,
473.9073,,,432.2709,,502.062325,,
473.938975,,,432.29075,,502.071075,,
473.96155,,,432.31565,,502.08025,,
473.965225,,,432.330575,,502.0825,,
474.002075,,,432.35055,,502.08605,,
474.026275,,,432.384325,,502.087225,,
474.070475,,,432.40925,,502.15025,,
474.112525,,,432.423425,,502.180375,,
474.126425,,,432.460875,,502.251675,,
474.185925,,,432.52125,,502.2769,,
474.21995,,,432.5355,,502.2906,,
474.233375,,,432.560975,,502.29285,,
474.250075,,,432.571175,,502.30835,,
474.27835,,,432.587575,,502.36505,,
474.31565,,,432.6305,,502.55485,,
474.3749,,,432.65,,502.62145,,
474.428325,,,432.6764,,502.815775,,
474.4947,,,432.708625,,502.850125,,
474.5815,,,432.7237,,502.878675,,
474.629625,,,432.772075,,502.9267,,
474.7032,,,432.78535,,503.1488,,
474.767275,,,432.833875,,503.1511,,
474.84205,,,432.850525,,503.24285,,
