SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC04c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC12c
273.547175,,349.011075,,,,313.764175
273.55675,,349.01305,,,,313.788675
273.56675,,349.06185,,,,313.8126
273.58235,,349.08845,,,,313.822675
273.62265,,349.108525,,,,313.88245
273.646625,,349.123925,,,,313.9022
273.65975,,349.147875,,,,313.915075
273.68265,,349.162925,,,,313.9461
273.7042,,349.171675,,,,313.971175
273.72075,,349.20295,,,,313.998875
273.75395,,349.218425,,,,314.02585
273.772425,,349.258125,,,,314.061875
273.790475,,349.296675,,,,314.09575
273.811925,,349.3327,,,,314.11945
273.845075,,349.36065,,,,314.1495
273.869825,,349.444075,,,,314.16515
273.886275,,349.4978,,,,314.199825
273.94695,,349.52495,,,,314.230125
273.96585,,349.53985,,,,314.251225
273.979875,,349.571225,,,,314.275
273.98825,,349.59475,,,,314.30935
274.0024,,349.614725,,,,314.334075
274.016275,,349.639425,,,,314.362
274.024925,,349.6814,,,,314.391575
274.0325,,349.710525,,,,314.444275
274.039025,,349.7457,,,,314.4632
274.057525,,349.7783,,,,314.494025
274.05995,,349.795875,,,,314.5094
274.076925,,349.82395,,,,314.532725
274.10395,,349.853925,,,,314.561675
274.1207,,349.9533,,,,314.591
274.145625,,349.9746,,,,314.6288
274.17155,,350.0091,,,,314.655175
274.189825,,350.0388,,,,314.670075
274.22925,,350.086925,,,,314.696925
274.24525,,350.139175,,,,314.708475
274.258075,,350.152275,,,,314.74365
274.27655,,350.20305,,,,314.764475
274.30685,,350.241875,,,,314.79735
274.318875,,350.258875,,,,314.825525
274.330925,,350.271375,,,,314.8601
274.376875,,350.2896,,,,314.883225
274.401275,,350.29515,,,,314.909825
274.42455,,350.31405,,,,314.939425
274.46605,,350.34365,,,,315.0096
274.497375,,350.40115,,,,315.073125
274.5086,,350.426275,,,,315.10725
274.521725,,350.4642,,,,315.1307
274.535075,,350.49745,,,,315.165125
274.552575,,350.55355,,,,315.190525
274.565125,,350.586375,,,,315.220575
274.583775,,350.644325,,,,315.246225
274.601625,,350.66935,,,,315.301325
274.62055,,350.70865,,,,315.3195
274.621925,,350.760725,,,,315.35645
274.6533,,350.797,,,,315.396475
274.67035,,351.0262,,,,315.42095
274.701,,351.123825,,,,315.485325
274.711525,,351.1747,,,,315.5052
274.730675,,351.193075,,,,315.5251
274.746625,,351.2257,,,,315.554725
274.7788,,351.247675,,,,315.62195
274.799975,,351.27555,,,,315.651725
274.826375,,351.29565,,,,315.709375
274.844225,,351.3331,,,,315.7343
274.85495,,351.38465,,,,315.755025
274.87435,,351.433,,,,315.788075
274.88255,,351.5144,,,,315.8239
274.922925,,351.5216,,,,315.8478
274.936775,,351.5338,,,,315.898275
274.9537,,351.5805,,,,315.94035
274.987625,,351.61355,,,,315.951225
275.00885,,351.63765,,,,315.976525
275.0458,,351.6783,,,,316.003525
275.0481,,351.714975,,,,316.009975
275.06285,,351.73465,,,,316.052425
275.0989,,351.7597,,,,316.1289
275.106175,,351.7891,,,,316.151525
275.1158,,351.8236,,,,316.1857
275.1462,,351.8546,,,,316.207325
275.160475,,351.936125,,,,316.231925
275.1734,,351.9812,,,,316.254
275.2321,,352.03375,,,,316.2819
275.250875,,352.069225,,,,316.32205
275.2688,,352.1424,,,,316.35005
275.294975,,352.218625,,,,316.381575
275.30875,,352.23175,,,,316.41655
275.33045,,352.2797,,,,316.472475
275.342775,,352.308025,,,,316.5076
275.370475,,352.329975,,,,316.540925
275.387275,,352.358525,,,,316.5698
275.4058,,352.41675,,,,316.591325
275.423375,,352.454675,,,,316.6185
275.448525,,352.50165,,,,316.64385
275.465,,352.534825,,,,316.6852
275.48035,,352.552025,,,,316.71545
275.4923,,352.578375,,,,316.7441
275.51495,,352.65625,,,,316.77435
275.524225,,352.7087,,,,316.800675
275.53835,,352.764975,,,,316.8231
275.55725,,352.802725,,,,316.8488
275.575225,,352.83915,,,,316.876825
275.60675,,352.866725,,,,316.892825
275.628025,,352.91045,,,,316.91825
275.65305,,352.948725,,,,316.961325
275.7016,,353.0132,,,,317.027475
275.70875,,353.170925,,,,317.066825
275.724175,,353.199175,,,,317.097975
275.74165,,353.27345,,,,317.134425
275.7655,,353.3507,,,,317.189975
275.795025,,353.388225,,,,317.246825
275.804775,,353.409975,,,,317.281175
275.8211,,353.4886,,,,317.3068
275.849225,,353.53055,,,,317.3587
275.863825,,353.6902,,,,317.38205
275.8786,,353.752925,,,,317.4366
275.900175,,353.763475,,,,317.476325
275.921,,353.8017,,,,317.507425
275.9437,,353.884425,,,,317.524875
275.961025,,353.899125,,,,317.579475
275.9897,,353.9252,,,,317.608075
276.010725,,354.00825,,,,317.6422
276.0233,,354.0415,,,,317.66365
276.046375,,354.04445,,,,317.709225
276.074225,,354.07205,,,,317.741125
276.10255,,354.129325,,,,317.76305
276.123625,,354.18305,,,,317.817225
276.1405,,354.22645,,,,317.83265
276.1512,,354.25385,,,,317.86365
276.168925,,354.275625,,,,317.89365
276.19005,,354.298825,,,,317.921575
276.201075,,354.323825,,,,317.963875
276.216025,,354.3698,,,,317.987175
276.242275,,354.413875,,,,318.022925
276.26065,,354.4908,,,,318.05005
276.3235,,354.5036,,,,318.074225
276.334725,,354.533975,,,,318.09115
276.354475,,354.567275,,,,318.11595
276.37685,,354.610425,,,,318.1736
276.40195,,354.620725,,,,318.178575
276.417875,,354.635575,,,,318.214775
276.4274,,354.67715,,,,318.228725
276.435675,,354.706125,,,,318.25335
276.448625,,354.740425,,,,318.274075
276.475925,,354.759525,,,,318.312575
276.4952,,354.79915,,,,318.328
276.51,,354.83565,,,,318.3554
276.539975,,354.860225,,,,318.370925
276.593225,,354.8871,,,,318.39155
276.599375,,354.9025,,,,318.42335
276.62935,,354.938275,,,,318.454725
276.645575,,354.94215,,,,318.48445
276.656625,,354.993975,,,,318.5251
276.675725,,355.04005,,,,318.56085
276.730525,,355.06425,,,,318.582825
276.746425,,355.104075,,,,318.629375
276.75075,,355.14005,,,,318.651925
276.758675,,355.173225,,,,318.684675
276.7719,,355.218525,,,,318.709425
276.786525,,355.259325,,,,318.732725
276.80655,,355.323675,,,,318.76955
276.825225,,355.384225,,,,318.78455
276.853475,,355.42105,,,,318.813325
276.923075,,355.4558,,,,318.83335
276.98095,,355.514425,,,,318.865575
276.99825,,355.563175,,,,318.894425
277.005875,,355.569275,,,,318.945475
277.054275,,355.5849,,,,319.007275
277.1083,,355.5879,,,,319.033625
277.134225,,355.59735,,,,319.057525
277.143325,,355.641275,,,,319.090875
277.19425,,355.699025,,,,319.10565
277.2471,,355.714725,,,,319.13815
277.261925,,355.741825,,,,319.163175
277.267925,,355.793925,,,,319.19765
277.283525,,355.828975,,,,319.220075
277.297,,355.8496,,,,319.27135
277.3171,,355.8719,,,,319.300875
277.3391,,355.899325,,,,319.35805
277.35555,,355.92385,,,,319.39495
277.398125,,355.9617,,,,319.423175
277.4222,,355.9788,,,,319.4438
277.4451,,356.007725,,,,319.4856
277.466475,,356.046025,,,,319.6733
277.477075,,356.10135,,,,319.7185
277.5331,,356.12405,,,,319.771175
277.559375,,356.168125,,,,319.78395
277.580275,,356.2002,,,,319.856525
277.5976,,356.2246,,,,319.931
277.639875,,356.256025,,,,319.98835
277.66405,,356.28175,,,,320.0101
277.689375,,356.308575,,,,320.0353
277.7016,,356.41035,,,,320.066425
277.722975,,356.434125,,,,320.0927
277.736175,,356.46345,,,,320.150075
277.76165,,356.485875,,,,320.200575
277.77915,,356.497625,,,,320.223475
277.802175,,356.54785,,,,320.287125
277.8158,,356.593675,,,,320.310675
277.850475,,356.643525,,,,320.33345
277.86,,356.6572,,,,320.360975
277.8702,,356.711675,,,,320.406275
277.9083,,356.72705,,,,320.44125
277.931275,,356.7718,,,,320.471925
277.958075,,356.797925,,,,320.53625
277.9774,,356.834975,,,,320.5597
278.018525,,356.88005,,,,320.5892
278.033525,,356.888175,,,,320.597625
278.042375,,356.935675,,,,320.631125
278.056475,,356.964775,,,,320.6635
278.085775,,357.0178,,,,320.685625
278.113175,,357.0541,,,,320.72595
278.124225,,357.18555,,,,320.776525
278.15725,,357.198625,,,,320.8135
278.171225,,357.239275,,,,320.845375
278.268725,,357.2876,,,,320.8987
278.3497,,357.324975,,,,320.93635
278.3549,,357.355125,,,,320.982675
278.372175,,357.43915,,,,321.0176
278.387025,,357.4721,,,,321.046375
278.397275,,357.521675,,,,321.07045
278.415725,,357.576975,,,,321.09365
278.43535,,357.63145,,,,321.0978
278.4665,,357.682975,,,,321.127675
278.493275,,357.7408,,,,321.224975
278.528125,,357.7934,,,,321.251775
278.5357,,357.8336,,,,321.288375
278.56445,,357.87505,,,,321.318775
278.565825,,357.897175,,,,321.346
278.57825,,357.934775,,,,321.3697
278.5978,,357.983375,,,,321.394025
278.63305,,357.994725,,,,321.415575
278.6479,,358.032675,,,,321.468325
278.65855,,358.058575,,,,321.5028
278.67505,,358.0757,,,,321.528725
278.6879,,358.10675,,,,321.563875
278.702975,,358.1505,,,,321.6155
278.72735,,358.16055,,,,321.633275
278.758075,,358.19975,,,,321.66825
278.7875,,358.231275,,,,321.687525
278.807325,,358.243875,,,,321.714
278.818575,,358.254125,,,,321.7337
278.84005,,358.3103,,,,321.7715
278.865625,,358.36635,,,,321.813125
278.8953,,358.389775,,,,321.8354
278.91365,,358.453875,,,,321.8517
278.96265,,358.4837,,,,321.8911
279.015725,,358.50585,,,,321.944475
279.052175,,358.5233,,,,321.9928
279.09125,,358.5749,,,,322.019225
279.113075,,358.59685,,,,322.085475
279.13485,,358.63835,,,,322.114575
279.167175,,358.722525,,,,322.144375
279.186725,,358.752875,,,,322.201825
279.210575,,358.8285,,,,322.266675
279.244325,,358.860975,,,,322.298575
279.270475,,358.90165,,,,322.338425
279.294425,,358.932825,,,,322.3541
279.312025,,358.9821,,,,322.396475
279.334375,,359.0398,,,,322.4171
279.359775,,359.07465,,,,322.442975
279.37705,,359.10985,,,,322.46045
279.3851,,359.13905,,,,322.486275
279.40205,,359.1616,,,,322.509875
279.4605,,359.206875,,,,322.54115
279.496175,,359.245075,,,,322.577725
279.518625,,359.33625,,,,322.597025
279.534375,,359.39935,,,,322.63095
279.588675,,359.4497,,,,322.67275
279.624025,,359.472075,,,,322.697175
279.64295,,359.511775,,,,322.739275
279.663025,,359.527725,,,,322.776875
279.677525,,359.555725,,,,322.85445
279.69555,,359.56225,,,,322.86755
279.718575,,359.6593,,,,322.9293
279.7451,,359.6775,,,,322.93985
279.754,,359.731775,,,,322.99985
279.76605,,359.77555,,,,323.035225
279.809525,,359.8158,,,,323.071275
279.84035,,359.836875,,,,323.094275
279.856925,,359.87585,,,,323.1219
279.92045,,359.915675,,,,323.186375
279.923425,,359.948375,,,,323.20495
279.9342,,360.05765,,,,323.237625
279.97125,,360.0877,,,,323.2866
279.99275,,360.134075,,,,323.30685
280.014425,,360.19135,,,,323.3305
280.039175,,360.24325,,,,323.3657
280.054575,,360.2726,,,,323.41995
280.05645,,360.307725,,,,323.4469
280.088275,,360.32395,,,,323.46975
280.10565,,360.37485,,,,323.4997
280.1306,,360.40365,,,,323.519025
280.162425,,360.45805,,,,323.5412
280.172425,,360.4812,,,,323.5863
280.1854,,360.498525,,,,323.61765
280.206675,,360.54795,,,,323.655325
280.220725,,360.6683,,,,323.722875
280.23645,,360.6955,,,,323.748425
280.249825,,360.73665,,,,323.77785
280.275875,,360.786825,,,,323.80275
280.29615,,360.798675,,,,323.848375
280.3184,,360.836825,,,,323.886475
280.355625,,360.966175,,,,323.93055
280.3758,,361.000575,,,,323.961525
280.401075,,361.037225,,,,323.986325
280.474675,,361.0986,,,,324.016075
280.488175,,361.11145,,,,324.039875
280.511325,,361.185375,,,,324.068725
280.55445,,361.2128,,,,324.092275
280.571775,,361.255675,,,,324.127825
280.650725,,361.287825,,,,324.163975
280.7082,,361.3249,,,,324.184225
280.74605,,361.35845,,,,324.2083
280.76825,,361.383025,,,,324.2292
280.8081,,361.405875,,,,324.252975
280.818125,,361.418625,,,,324.298625
280.88915,,361.477775,,,,324.32675
280.9062,,361.537625,,,,324.34355
280.938775,,361.5677,,,,324.370825
280.951,,361.63085,,,,324.391325
280.973625,,361.6662,,,,324.417675
281.000975,,361.697875,,,,324.43455
281.04995,,361.7258,,,,324.461675
281.10625,,361.7643,,,,324.4943
281.12165,,361.83615,,,,324.522275
281.144075,,361.855525,,,,324.5794
281.17755,,361.88415,,,,324.602575
281.23,,361.911725,,,,324.633775
281.299775,,361.9284,,,,324.643775
281.315575,,361.970925,,,,324.674275
281.34715,,362.007575,,,,324.71885
281.3772,,362.100325,,,,324.74455
281.40355,,362.14385,,,,324.766125
281.4203,,362.170825,,,,324.797025
281.4412,,362.224375,,,,324.80685
281.4621,,362.2587,,,,324.864475
281.463325,,362.325275,,,,324.897375
281.4927,,362.34535,,,,324.91965
281.541225,,362.388475,,,,324.968225
281.563275,,362.40165,,,,325.0171
281.6129,,362.45335,,,,325.05655
281.617525,,362.4751,,,,325.082075
281.6438,,362.56855,,,,325.107625
281.682725,,362.649775,,,,325.12815
281.696125,,362.665375,,,,325.13885
281.739,,362.737075,,,,325.160525
281.750975,,362.74805,,,,325.194125
281.776025,,362.79795,,,,325.214875
281.8199,,362.79945,,,,325.23995
281.850325,,362.903075,,,,325.269275
281.8789,,362.925625,,,,325.2928
281.91375,,362.997475,,,,325.330125
281.94635,,363.031075,,,,325.353675
281.96195,,363.046225,,,,325.3902
281.971925,,363.0759,,,,325.40955
281.987975,,363.08485,,,,325.437075
282.04115,,363.13815,,,,325.454125
282.05245,,363.199175,,,,325.4993
282.0836,,363.2298,,,,325.527575
282.11915,,363.2552,,,,325.535
282.1352,,363.28285,,,,325.584625
282.1539,,363.3192,,,,325.6112
282.1711,,363.387025,,,,325.687025
282.224625,,363.4262,,,,325.71525
282.256,,363.4756,,,,325.74125
282.2825,,363.50875,,,,325.7662
282.304925,,363.596975,,,,325.842225
282.31545,,363.63285,,,,325.876475
282.33135,,363.685775,,,,325.914825
282.3481,,363.7518,,,,325.968675
282.371275,,363.82145,,,,326.0012
282.38935,,363.83635,,,,326.03385
282.408275,,363.87435,,,,326.082325
282.4308,,363.9119,,,,326.10135
282.45775,,363.933325,,,,326.13365
282.5062,,363.985975,,,,326.1603
282.522625,,364.050025,,,,326.184525
282.587525,,364.069,,,,326.21505
282.622975,,364.12785,,,,326.24515
282.63855,,364.148425,,,,326.28005
282.6595,,364.19755,,,,326.301125
282.672525,,364.2336,,,,326.32885
282.70165,,364.297875,,,,326.36745
282.718675,,364.34585,,,,326.40005
282.769225,,364.425725,,,,326.4363
282.803725,,364.4408,,,,326.45175
282.820375,,364.54395,,,,326.492725
282.8521,,364.597825,,,,326.516025
282.86585,,364.66005,,,,326.5513
282.897275,,364.692025,,,,326.57995
282.914575,,364.76115,,,,326.601075
282.932475,,364.7936,,,,326.628775
282.95295,,364.8572,,,,326.654325
282.971975,,364.885,,,,326.674
282.99495,,364.929375,,,,326.7086
283.041175,,364.96685,,,,326.733225
283.066825,,365.077775,,,,326.763025
283.121625,,365.1063,,,,326.791175
283.1457,,365.2158,,,,326.82385
283.158675,,365.26045,,,,326.845125
283.172225,,365.31155,,,,326.864375
283.18525,,365.348425,,,,326.8854
283.199075,,365.383375,,,,326.9208
283.239325,,365.437825,,,,326.937
283.270625,,365.503625,,,,327.002975
283.322025,,365.5655,,,,327.0343
283.34855,,365.595125,,,,327.057875
283.378075,,365.614225,,,,327.084625
283.4147,,365.617175,,,,327.109925
283.48975,,365.619725,,,,327.1304
283.5028,,365.66285,,,,327.16665
283.52695,,365.7258,,,,327.191225
283.552825,,365.736675,,,,327.2187
283.570975,,365.75335,,,,327.3014
283.600875,,365.77685,,,,327.3109
283.615,,365.832775,,,,327.358325
283.6291,,365.857925,,,,327.3904
283.6683,,365.9286,,,,327.4124
283.69515,,365.9435,,,,327.44335
283.7155,,365.989725,,,,327.46465
283.749925,,366.04735,,,,327.484675
283.7579,,366.055725,,,,327.50865
283.7824,,366.100275,,,,327.536075
283.84055,,366.144675,,,,327.5641
283.842525,,366.160975,,,,327.586725
283.8882,,366.1904,,,,327.613625
283.94285,,366.2111,,,,327.635725
283.957675,,366.29145,,,,327.664275
283.98725,,366.341425,,,,327.687175
284.026225,,366.398225,,,,327.703675
284.05105,,366.43045,,,,327.73815
284.065475,,366.443675,,,,327.7656
284.088125,,366.4829,,,,327.812325
284.125325,,366.524275,,,,327.83935
284.14125,,366.5655,,,,327.8722
284.1621,,366.5891,,,,327.899925
284.1757,,366.607575,,,,327.947825
284.20665,,366.634575,,,,327.977025
284.227975,,366.67455,,,,327.997175
284.244425,,366.721275,,,,328.01785
284.2621,,366.735475,,,,328.044025
284.288075,,366.763925,,,,328.0721
284.3114,,366.8287,,,,328.0939
284.367075,,366.914575,,,,328.131375
284.4093,,366.938925,,,,328.141675
284.42025,,366.9582,,,,328.206975
284.452125,,366.97715,,,,328.240775
284.4838,,367.0169,,,,328.262575
284.50225,,367.104875,,,,328.2845
284.541475,,367.134475,,,,328.35155
284.5536,,367.171125,,,,328.382875
284.5797,,367.201775,,,,328.422675
284.62375,,367.234625,,,,328.45305
284.652025,,367.259225,,,,328.473425
284.670375,,367.3872,,,,328.51795
284.69145,,367.4017,,,,328.526525
284.70865,,367.4448,,,,328.56295
284.729475,,367.50245,,,,328.598425
284.74135,,367.54765,,,,328.635025
284.747175,,367.585275,,,,328.677675
284.780225,,367.602475,,,,328.6956
284.8094,,367.609475,,,,328.72765
284.8212,,367.63185,,,,328.7514
284.838225,,367.655325,,,,328.7754
284.91695,,367.691,,,,328.797375
284.92625,,367.7394,,,,328.83255
284.946725,,367.774,,,,328.85465
284.96625,,368.075575,,,,328.9532
285.010125,,368.11645,,,,328.9772
285.0369,,368.2944,,,,329.0332
285.06815,,368.317525,,,,329.048275
285.08495,,368.3717,,,,329.073175
285.125225,,368.414525,,,,329.10755
285.186675,,368.492275,,,,329.129275
285.20735,,368.563625,,,,329.164075
285.233725,,368.59005,,,,329.208375
285.258825,,368.639,,,,329.23985
285.294325,,368.80335,,,,329.269825
285.32985,,368.823775,,,,329.30145
285.354675,,368.833725,,,,329.329025
285.371875,,368.8541,,,,329.352175
285.391075,,368.8625,,,,329.38185
285.417475,,368.971375,,,,329.3978
285.43325,,369.013075,,,,329.423175
285.4542,,369.0348,,,,329.45325
285.491025,,369.062075,,,,329.4833
285.557075,,369.09665,,,,329.50995
285.568775,,369.195575,,,,329.5616
285.582725,,369.220775,,,,329.585725
285.650425,,369.2466,,,,329.608125
285.68875,,369.287675,,,,329.6346
285.70925,,369.33,,,,329.662625
285.741875,,369.4438,,,,329.6772
285.76855,,369.475025,,,,329.7025
285.787575,,369.499775,,,,329.7299
285.824,,369.572575,,,,329.7695
285.83285,,369.6089,,,,329.7909
285.874875,,369.6446,,,,329.8287
285.8831,,369.666875,,,,329.859125
285.906125,,369.70555,,,,329.900575
285.92355,,369.723025,,,,329.95485
285.955225,,369.76275,,,,329.976425
285.98565,,369.799,,,,330.00155
286.004675,,369.82805,,,,330.020175
286.03495,,369.84405,,,,330.042325
286.057025,,369.8754,,,,330.06105
286.1276,,369.920775,,,,330.0992
286.1975,,369.9431,,,,330.125575
286.218825,,369.985175,,,,330.1519
286.255125,,370.009675,,,,330.19765
286.293475,,370.05525,,,,330.214075
286.31545,,370.096225,,,,330.243475
286.33025,,370.10085,,,,330.27425
286.3486,,370.161575,,,,330.28975
286.36825,,370.22895,,,,330.322975
286.398125,,370.26175,,,,330.34815
286.4184,,370.2881,,,,330.374225
286.463825,,370.36,,,,330.400825
286.51555,,370.3904,,,,330.4602
