SPK_SPKC01a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC14a,SPK_SPKC16a
,,,,,372.55385,
,,,,,372.56685,
,,,,,372.576925,
,,,,,372.5849,
,,,,,372.5991,
,,,,,372.604075,
,,,,,372.689175,
,,,,,372.8112,
,,,,,372.834875,
,,,,,372.849125,
,,,,,372.85625,
,,,,,372.865675,
,,,,,372.87855,
,,,,,372.889925,
,,,,,372.8935,
,,,,,372.900175,
,,,,,372.9315,
,,,,,373.007575,
,,,,,373.034,
,,,,,373.03775,
,,,,,373.070675,
,,,,,373.1195,
,,,,,373.12745,
,,,,,373.233,
,,,,,373.2343,
,,,,,373.432625,
,,,,,373.4588,
,,,,,373.481775,
,,,,,373.49865,
,,,,,373.50645,
,,,,,373.527175,
,,,,,373.545925,
,,,,,373.5566,
,,,,,373.614225,
,,,,,373.679325,
,,,,,373.816625,
,,,,,373.826875,
,,,,,373.83305,
,,,,,373.838825,
,,,,,373.850225,
,,,,,373.854725,
,,,,,373.893975,
,,,,,373.916825,
,,,,,373.952075,
,,,,,373.968875,
,,,,,374.13795,
,,,,,374.214125,
,,,,,374.267625,
,,,,,374.33955,
,,,,,374.364175,
,,,,,374.3811,
,,,,,374.4015,
,,,,,374.418975,
,,,,,374.44685,
,,,,,374.512475,
,,,,,374.709625,
,,,,,374.7352,
,,,,,374.7582,
,,,,,374.77545,
,,,,,374.80485,
,,,,,374.82315,
,,,,,374.84215,
,,,,,374.859775,
,,,,,374.89655,
,,,,,374.912575,
,,,,,374.9293,
,,,,,374.952575,
,,,,,374.97035,
,,,,,375.025775,
,,,,,375.040875,
,,,,,375.1703,
,,,,,375.2926,
,,,,,375.329825,
,,,,,375.33325,
,,,,,375.3658,
,,,,,375.40785,
,,,,,375.43265,
,,,,,375.47525,
,,,,,375.5243,
,,,,,375.564825,
,,,,,375.6226,
,,,,,375.64275,
,,,,,375.7221,
,,,,,375.945025,
,,,,,375.96885,
,,,,,375.9873,
,,,,,376.00475,
,,,,,376.02105,
,,,,,376.043775,
,,,,,376.086075,
,,,,,376.18255,
,,,,,376.196725,
,,,,,376.228975,
,,,,,376.2554,
,,,,,376.289175,
,,,,,376.373275,
,,,,,376.4162,
,,,,,376.461075,
,,,,,376.49705,
,,,,,376.53335,
,,,,,376.5688,
,,,,,376.60495,
,,,,,376.632875,
,,,,,376.72105,
,,,,,376.752225,
,,,,,376.775875,
,,,,,376.790425,
,,,,,376.7971,
,,,,,376.8079,
,,,,,376.829625,
,,,,,376.942225,
,,,,,376.9499,
,,,,,376.968975,
,,,,,376.97445,
,,,,,376.9925,
,,,,,377.04255,
,,,,,377.097175,
,,,,,377.119525,
,,,,,377.1478,
,,,,,377.168425,
,,,,,377.180775,
,,,,,377.29655,
,,,,,377.3249,
,,,,,377.365175,
,,,,,377.50055,
,,,,,377.524775,
,,,,,377.561775,
,,,,,377.5767,
,,,,,377.6214,
,,,,,377.637425,
,,,,,377.6759,
,,,,,377.6928,
,,,,,377.75575,
,,,,,377.777925,
,,,,,377.8177,
,,,,,377.94045,
,,,,,377.99755,
,,,,,378.0227,
,,,,,378.23855,
,,,,,378.2658,
,,,,,378.27975,
,,,,,378.288725,
,,,,,378.3365,
,,,,,378.3682,
,,,,,378.41715,
,,,,,378.439525,
,,,,,378.45365,
,,,,,378.479325,
,,,,,378.521275,
,,,,,378.7796,
,,,,,378.799425,
,,,,,378.8064,
,,,,,378.8166,
,,,,,378.838875,
,,,,,378.8482,
,,,,,378.93575,
,,,,,379.026025,
,,,,,379.046075,
,,,,,379.075375,
,,,,,379.0967,
,,,,,379.13325,
,,,,,379.36485,
,,,,,379.373025,
,,,,,379.382725,
,,,,,379.39045,
,,,,,379.403525,
,,,,,379.415625,
,,,,,379.462875,
,,,,,379.489825,
,,,,,379.49775,
,,,,,379.527475,
,,,,,379.58385,
,,,,,379.6028,
,,,,,379.65625,
,,,,,379.679975,
,,,,,379.746225,
,,,,,379.7768,
,,,,,379.803025,
,,,,,379.8331,
,,,,,379.89605,
,,,,,379.914175,
,,,,,379.9444,
,,,,,379.978525,
,,,,,380.220975,
,,,,,380.241475,
,,,,,380.24725,
,,,,,380.2579,
,,,,,380.266425,
,,,,,380.2795,
,,,,,380.286875,
,,,,,380.299025,
,,,,,380.374725,
,,,,,380.4119,
,,,,,380.495325,
,,,,,380.538975,
,,,,,380.551375,
,,,,,380.597375,
,,,,,380.609425,
,,,,,380.6266,
,,,,,380.658925,
,,,,,380.6759,
,,,,,380.72855,
,,,,,380.781,
,,,,,381.0759,
,,,,,381.0841,
,,,,,381.0962,
,,,,,381.11045,
,,,,,381.130575,
,,,,,381.146125,
,,,,,381.273875,
,,,,,381.300825,
,,,,,381.35175,
,,,,,381.456275,
,,,,,381.476875,
,,,,,381.490625,
,,,,,381.501075,
,,,,,381.558025,
,,,,,381.590125,
,,,,,381.6256,
,,,,,381.8977,
,,,,,381.909225,
,,,,,381.918925,
,,,,,381.9262,
,,,,,381.9502,
,,,,,381.95335,
,,,,,381.981925,
,,,,,381.985725,
,,,,,382.17085,
,,,,,382.218475,
,,,,,382.314325,
,,,,,382.352125,
,,,,,382.40075,
,,,,,382.456275,
,,,,,382.4749,
,,,,,382.4917,
,,,,,382.511475,
,,,,,382.527425,
,,,,,382.5382,
,,,,,382.549725,
,,,,,382.5573,
,,,,,382.57855,
,,,,,382.59525,
,,,,,382.606375,
,,,,,382.63045,
,,,,,382.8315,
,,,,,382.941,
,,,,,382.95335,
,,,,,382.963225,
,,,,,382.9703,
,,,,,382.97475,
,,,,,382.995275,
,,,,,382.9994,
,,,,,383.018775,
,,,,,383.0335,
,,,,,383.07335,
,,,,,383.147475,
,,,,,383.183925,
,,,,,383.286725,
,,,,,383.339625,
,,,,,383.3738,
,,,,,383.399425,
,,,,,383.415275,
,,,,,383.442975,
,,,,,383.50625,
,,,,,383.538675,
,,,,,383.5632,
,,,,,383.62695,
,,,,,383.757075,
,,,,,383.81525,
,,,,,383.840125,
,,,,,383.85715,
,,,,,383.88435,
,,,,,383.94395,
,,,,,384.17725,
,,,,,384.3492,
,,,,,384.361625,
,,,,,384.3728,
,,,,,384.38455,
,,,,,384.4037,
,,,,,384.4108,
,,,,,384.421375,
,,,,,384.44375,
,,,,,384.4664,
,,,,,384.4894,
,,,,,384.502425,
,,,,,384.63125,
,,,,,384.70935,
,,,,,384.757975,
,,,,,384.77775,
,,,,,384.78345,
,,,,,384.8165,
,,,,,384.8322,
,,,,,384.86115,
,,,,,384.8769,
,,,,,384.8978,
,,,,,384.94135,
,,,,,384.95765,
,,,,,385.00735,
,,,,,385.035075,
,,,,,385.05865,
,,,,,385.096375,
,,,,,385.127775,
,,,,,385.147775,
,,,,,385.176325,
,,,,,385.195625,
,,,,,385.231775,
,,,,,385.46605,
,,,,,385.4927,
,,,,,385.50355,
,,,,,385.51195,
,,,,,385.528575,
,,,,,385.54765,
,,,,,385.553025,
,,,,,385.61275,
,,,,,385.631425,
,,,,,385.654125,
,,,,,385.7352,
,,,,,385.9455,
,,,,,385.981125,
,,,,,385.99515,
,,,,,386.002975,
,,,,,386.02615,
,,,,,386.036275,
,,,,,386.053325,
,,,,,386.07865,
,,,,,386.099875,
,,,,,386.149325,
,,,,,386.19455,
,,,,,386.35925,
,,,,,386.37915,
,,,,,386.39385,
,,,,,386.40455,
,,,,,386.421425,
,,,,,386.433775,
,,,,,386.439575,
,,,,,386.460975,
,,,,,386.506725,
,,,,,386.539025,
,,,,,386.675575,
,,,,,386.75105,
,,,,,386.768575,
,,,,,386.78585,
,,,,,386.799125,
,,,,,386.8114,
,,,,,386.82565,
,,,,,386.970075,
,,,,,387.01705,
,,,,,387.042125,
,,,,,387.062675,
,,,,,387.0685,
,,,,,387.080925,
,,,,,387.23175,
,,,,,387.265225,
,,,,,387.28435,
,,,,,387.313175,
,,,,,387.340425,
,,,,,387.364475,
,,,,,387.4288,
,,,,,387.476575,
,,,,,387.562025,
,,,,,387.59765,
,,,,,387.61995,
,,,,,387.6447,
,,,,,387.65655,
,,,,,387.723125,
,,,,,387.737625,
,,,,,387.761225,
,,,,,387.80455,
,,,,,387.864625,
,,,,,387.89195,
,,,,,388.003125,
,,,,,388.062025,
,,,,,388.122675,
,,,,,388.15805,
,,,,,388.16755,
,,,,,388.179,
,,,,,388.188825,
,,,,,388.228775,
,,,,,388.2491,
,,,,,388.30475,
,,,,,388.380325,
,,,,,388.40525,
,,,,,388.43545,
,,,,,388.641675,
,,,,,388.65335,
,,,,,388.661225,
,,,,,388.67215,
,,,,,388.6828,
,,,,,388.68835,
,,,,,388.706875,
,,,,,388.760825,
,,,,,388.82125,
,,,,,388.853025,
,,,,,388.87655,
,,,,,388.91155,
,,,,,388.954625,
,,,,,389.163325,
,,,,,389.181425,
,,,,,389.18565,
,,,,,389.20195,
,,,,,389.213125,
,,,,,389.266125,
,,,,,389.2767,
,,,,,389.36095,
,,,,,389.424725,
,,,,,389.43325,
,,,,,389.449275,
,,,,,389.645925,
,,,,,389.68035,
,,,,,389.703975,
,,,,,389.7225,
,,,,,389.73035,
,,,,,389.787875,
,,,,,389.80545,
,,,,,389.855825,
,,,,,389.925225,
,,,,,389.946425,
,,,,,389.963225,
,,,,,390.031575,
,,,,,390.064475,
,,,,,390.14305,
,,,,,390.24975,
,,,,,390.3051,
,,,,,390.319525,
,,,,,390.350575,
,,,,,390.41585,
,,,,,390.44765,
,,,,,390.459,
,,,,,390.495675,
,,,,,390.506025,
,,,,,390.56245,
,,,,,390.588425,
,,,,,390.64285,
,,,,,390.660975,
,,,,,390.681625,
,,,,,390.715075,
,,,,,390.78085,
,,,,,390.959325,
,,,,,391.022325,
,,,,,391.03685,
,,,,,391.052,
,,,,,391.0678,
,,,,,391.088775,
,,,,,391.1127,
,,,,,391.154975,
,,,,,391.17305,
,,,,,391.18385,
,,,,,391.2194,
,,,,,391.246025,
,,,,,391.297525,
,,,,,391.31475,
,,,,,391.36825,
,,,,,391.403675,
,,,,,391.467,
,,,,,391.4783,
,,,,,391.499075,
,,,,,391.532625,
,,,,,391.700225,
,,,,,391.723975,
,,,,,391.73425,
,,,,,391.758825,
,,,,,391.785275,
,,,,,391.811925,
,,,,,391.822625,
,,,,,391.83675,
,,,,,391.859425,
,,,,,391.8782,
,,,,,391.894175,
,,,,,391.9178,
,,,,,391.9411,
,,,,,391.97565,
,,,,,392.065125,
,,,,,392.3096,
,,,,,392.320925,
,,,,,392.3368,
,,,,,392.3543,
,,,,,392.38845,
,,,,,392.399275,
,,,,,392.423225,
,,,,,392.459975,
,,,,,392.4838,
,,,,,392.523075,
,,,,,392.551475,
,,,,,392.582575,
,,,,,392.88725,
,,,,,392.912925,
,,,,,392.92965,
,,,,,392.94005,
,,,,,392.99415,
,,,,,393.009975,
,,,,,393.118725,
,,,,,393.14925,
,,,,,393.160875,
,,,,,393.1818,
,,,,,393.3196,
,,,,,393.329525,
,,,,,393.34455,
,,,,,393.361225,
,,,,,393.385175,
,,,,,393.3998,
,,,,,393.42465,
,,,,,393.455375,
,,,,,393.4864,
,,,,,393.516725,
,,,,,393.566575,
,,,,,393.58545,
,,,,,393.5958,
,,,,,393.6211,
,,,,,393.63445,
,,,,,393.678625,
,,,,,393.70035,
,,,,,393.7141,
,,,,,393.737725,
,,,,,393.752025,
,,,,,393.921625,
,,,,,393.940475,
,,,,,393.9616,
,,,,,394.014425,
,,,,,394.04975,
,,,,,394.0642,
,,,,,394.091625,
,,,,,394.1858,
,,,,,394.2609,
,,,,,394.302175,
,,,,,394.346,
,,,,,394.402125,
,,,,,394.442075,
,,,,,394.462225,
,,,,,394.46755,
,,,,,394.4879,
,,,,,394.5048,
,,,,,394.5299,
,,,,,394.5856,
,,,,,394.610325,
,,,,,394.61745,
,,,,,394.638675,
,,,,,394.660175,
,,,,,394.669675,
,,,,,394.68855,
,,,,,394.717925,
,,,,,394.77295,
,,,,,394.784475,
,,,,,394.9178,
,,,,,395.009375,
,,,,,395.059125,
,,,,,395.16925,
,,,,,395.184975,
,,,,,395.198175,
,,,,,395.217225,
,,,,,395.229575,
,,,,,395.268025,
,,,,,395.282075,
,,,,,395.315275,
,,,,,395.324925,
,,,,,395.36075,
,,,,,395.59895,
,,,,,395.610775,
,,,,,395.6267,
,,,,,395.64055,
,,,,,395.68695,
,,,,,395.6969,
,,,,,395.7175,
,,,,,395.93585,
,,,,,396.029125,
,,,,,396.0816,
,,,,,396.08395,
,,,,,396.104925,
,,,,,396.126075,
,,,,,396.147875,
,,,,,396.17405,
,,,,,396.23185,
,,,,,396.26365,
,,,,,396.29285,
,,,,,396.36425,
,,,,,396.38315,
,,,,,396.417425,
,,,,,396.6851,
,,,,,396.749225,
,,,,,396.7647,
,,,,,396.77965,
,,,,,396.787675,
,,,,,396.7998,
,,,,,396.81375,
,,,,,396.8411,
,,,,,396.885275,
,,,,,396.913425,
,,,,,396.934425,
,,,,,396.983875,
,,,,,396.99735,
,,,,,397.045,
,,,,,397.0619,
,,,,,397.13955,
,,,,,397.173775,
,,,,,397.197,
,,,,,397.224125,
,,,,,397.28385,
,,,,,397.3307,
,,,,,397.346675,
,,,,,397.4211,
,,,,,397.440425,
,,,,,397.499575,
,,,,,397.5112,
,,,,,397.58665,
,,,,,397.647225,
,,,,,397.8015,
,,,,,397.81175,
,,,,,397.828875,
,,,,,397.839,
,,,,,397.8973,
,,,,,397.945625,
,,,,,397.98035,
,,,,,398.041875,
,,,,,398.277525,
,,,,,398.31085,
,,,,,398.329525,
,,,,,398.35175,
,,,,,398.368075,
,,,,,398.39645,
,,,,,398.438525,
,,,,,398.466825,
,,,,,398.54375,
,,,,,398.58275,
,,,,,398.682025,
,,,,,398.71635,
,,,,,398.7409,
,,,,,398.8231,
,,,,,398.8724,
,,,,,398.911675,
,,,,,398.94905,
,,,,,398.996125,
,,,,,399.019525,
,,,,,399.045325,
,,,,,399.086675,
,,,,,399.109175,
,,,,,399.130725,
,,,,,399.1538,
,,,,,399.186875,
,,,,,399.21635,
,,,,,399.266225,
,,,,,399.306425,
,,,,,399.385275,
,,,,,399.44385,
,,,,,399.574625,
,,,,,399.624475,
,,,,,399.657975,
,,,,,399.67455,
,,,,,399.6965,
,,,,,399.72385,
,,,,,399.738225,
,,,,,399.749675,
,,,,,399.7682,
,,,,,399.83345,
,,,,,399.846625,
,,,,,399.860925,
,,,,,399.8873,
,,,,,399.915325,
,,,,,399.9403,
,,,,,399.997075,
,,,,,400.0208,
,,,,,400.03845,
,,,,,400.05375,
,,,,,400.068475,
,,,,,400.074825,
,,,,,400.120075,
,,,,,400.143925,
,,,,,400.167825,
,,,,,400.203,
,,,,,400.498625,
,,,,,400.551,
,,,,,400.568925,
,,,,,400.5734,
,,,,,400.5816,
,,,,,400.5928,
,,,,,400.60325,
,,,,,400.612075,
,,,,,400.68925,
,,,,,400.704,
,,,,,400.708225,
,,,,,400.718425,
,,,,,400.7584,
,,,,,400.86825,
,,,,,401.021325,
,,,,,401.06255,
,,,,,401.095875,
,,,,,401.145975,
,,,,,401.2061,
,,,,,401.28115,
,,,,,401.4054,
,,,,,401.431425,
,,,,,401.451075,
,,,,,401.484,
,,,,,401.5062,
,,,,,401.557825,
,,,,,401.6174,
,,,,,401.6454,
,,,,,401.742825,
,,,,,401.75285,
,,,,,401.767175,
,,,,,401.778325,
,,,,,401.81595,
,,,,,401.835625,
,,,,,402.2387,
,,,,,402.2617,
,,,,,402.284975,
,,,,,402.39605,
,,,,,402.4287,
,,,,,402.55485,
,,,,,402.57305,
,,,,,402.597425,
,,,,,402.6093,
,,,,,402.627875,
,,,,,402.64165,
,,,,,402.69875,
,,,,,402.72135,
,,,,,402.763775,
,,,,,402.849675,
,,,,,402.97915,
,,,,,403.02385,
,,,,,403.08265,
,,,,,403.0992,
,,,,,403.129425,
,,,,,403.147575,
,,,,,403.181625,
,,,,,403.252775,
,,,,,403.3336,
,,,,,403.46065,
,,,,,403.61765,
,,,,,403.688625,
,,,,,403.703975,
,,,,,403.70915,
,,,,,403.72755,
,,,,,403.733925,
,,,,,403.762525,
,,,,,403.821875,
,,,,,403.8936,
,,,,,404.246175,
,,,,,404.25965,
,,,,,404.26755,
,,,,,404.28775,
,,,,,404.2946,
,,,,,404.303925,
,,,,,404.339075,
,,,,,404.3556,
,,,,,404.463825,
,,,,,404.8495,
,,,,,404.861325,
,,,,,404.8929,
,,,,,404.905775,
,,,,,404.924525,
,,,,,404.946025,
,,,,,404.9783,
,,,,,405.0667,
,,,,,405.1324,
,,,,,405.196325,
,,,,,405.276925,
,,,,,405.355875,
,,,,,405.3813,
,,,,,405.394475,
,,,,,405.413325,
,,,,,405.43745,
,,,,,405.4536,
,,,,,405.50335,
,,,,,405.537675,
,,,,,405.566425,
,,,,,405.582775,
,,,,,405.622425,
,,,,,405.636625,
,,,,,405.720575,
,,,,,405.77095,
,,,,,405.78275,
,,,,,405.826625,
,,,,,405.83345,
,,,,,405.898175,
,,,,,405.910525,
,,,,,405.9489,
,,,,,405.977425,
,,,,,406.22315,
,,,,,406.266275,
,,,,,406.28035,
,,,,,406.292425,
,,,,,406.325075,
,,,,,406.354225,
,,,,,406.37395,
,,,,,406.38915,
,,,,,406.414625,
,,,,,406.438675,
,,,,,406.499475,
,,,,,406.518325,
,,,,,406.54765,
,,,,,406.622825,
,,,,,406.684675,
,,,,,406.852125,
,,,,,406.8662,
,,,,,406.878775,
,,,,,406.8844,
,,,,,406.920175,
,,,,,406.9425,
,,,,,407.065125,
,,,,,407.099525,
,,,,,407.134625,
,,,,,407.210375,
,,,,,407.246775,
,,,,,407.2781,
,,,,,407.358975,
,,,,,407.436225,
,,,,,407.525375,
,,,,,407.5493,
,,,,,407.561525,
,,,,,407.56995,
,,,,,407.60945,
,,,,,407.653325,
,,,,,407.668125,
,,,,,407.7002,
,,,,,407.751125,
,,,,,407.787675,
,,,,,407.81595,
,,,,,407.890875,
,,,,,407.928225,
,,,,,407.967225,
,,,,,408.00535,
,,,,,408.03725,
,,,,,408.105225,
,,,,,408.14025,
,,,,,408.22985,
,,,,,408.36445,
,,,,,408.384075,
,,,,,408.399825,
,,,,,408.4213,
,,,,,408.440575,
,,,,,408.461025,
,,,,,408.50945,
,,,,,408.712275,
,,,,,408.73895,
,,,,,408.751875,
,,,,,408.756575,
,,,,,408.7658,
,,,,,408.781875,
,,,,,408.806975,
,,,,,408.8455,
,,,,,408.897625,
,,,,,408.9741,
,,,,,409.027975,
,,,,,409.049275,
,,,,,409.06855,
,,,,,409.082825,
,,,,,409.1011,
,,,,,409.1263,
,,,,,409.1762,
,,,,,409.402425,
,,,,,409.42895,
,,,,,409.43865,
,,,,,409.473625,
,,,,,409.4932,
,,,,,409.572975,
,,,,,409.68635,
,,,,,409.720725,
,,,,,409.7645,
,,,,,409.77735,
,,,,,409.7835,
,,,,,409.81115,
,,,,,409.836525,
,,,,,409.8805,
,,,,,409.9401,
,,,,,410.00835,
,,,,,410.06505,
,,,,,410.1347,
,,,,,410.166375,
,,,,,410.208,
,,,,,410.254,
,,,,,410.2687,
,,,,,410.297075,
,,,,,410.362425,
,,,,,410.39105,
,,,,,410.511325,
,,,,,410.5323,
,,,,,410.614025,
,,,,,410.64335,
,,,,,410.669825,
,,,,,410.873175,
,,,,,411.023,
,,,,,411.037525,
,,,,,411.047275,
,,,,,411.0683,
,,,,,411.087625,
,,,,,411.10495,
,,,,,411.131775,
,,,,,411.1536,
,,,,,411.1713,
,,,,,411.247575,
,,,,,411.343025,
,,,,,411.36845,
,,,,,411.387325,
,,,,,411.406275,
,,,,,411.418775,
,,,,,411.4622,
,,,,,411.499475,
,,,,,411.5744,
,,,,,411.79625,
,,,,,411.8053,
,,,,,411.840225,
,,,,,411.860125,
,,,,,411.875025,
,,,,,411.886725,
,,,,,411.942,
,,,,,411.96755,
,,,,,411.9923,
,,,,,412.226175,
,,,,,412.238925,
,,,,,412.25135,
,,,,,412.3505,
,,,,,412.420375,
,,,,,412.583275,
,,,,,412.61135,
,,,,,412.64765,
,,,,,412.69265,
,,,,,412.72765,
,,,,,412.736525,
,,,,,412.776225,
,,,,,412.848725,
,,,,,412.874225,
,,,,,412.9242,
,,,,,413.038625,
,,,,,413.091125,
,,,,,413.10525,
,,,,,413.1185,
,,,,,413.133025,
,,,,,413.15145,
,,,,,413.190375,
,,,,,413.236075,
,,,,,413.26595,
,,,,,413.287225,
,,,,,413.36465,
,,,,,413.4888,
,,,,,413.544525,
,,,,,413.556525,
,,,,,413.598725,
,,,,,413.6277,
,,,,,413.65915,
,,,,,413.69335,
,,,,,413.7217,
,,,,,413.7493,
,,,,,413.803525,
,,,,,413.897775,
,,,,,414.014875,
,,,,,414.042025,
,,,,,414.046675,
,,,,,414.069825,
,,,,,414.094,
,,,,,414.120725,
,,,,,414.150075,
,,,,,414.238375,
,,,,,414.36885,
,,,,,414.459175,
,,,,,414.528025,
,,,,,414.535225,
,,,,,414.545375,
,,,,,414.5809,
,,,,,414.620925,
,,,,,414.6463,
,,,,,414.656525,
,,,,,414.681775,
,,,,,414.72085,
,,,,,414.7735,
,,,,,414.881775,
,,,,,414.9238,
,,,,,414.966375,
,,,,,414.983675,
,,,,,415.010525,
,,,,,415.032375,
,,,,,415.04985,
,,,,,415.097975,
,,,,,415.125075,
,,,,,415.166025,
,,,,,415.1867,
,,,,,415.22145,
,,,,,415.261825,
,,,,,415.27895,
,,,,,415.331775,
,,,,,415.42375,
,,,,,415.542725,
,,,,,415.562325,
,,,,,415.576275,
,,,,,415.589525,
,,,,,415.60555,
,,,,,415.620575,
,,,,,415.654275,
,,,,,415.705525,
,,,,,415.721975,
,,,,,415.75075,
,,,,,415.7806,
,,,,,415.809075,
,,,,,415.8438,
,,,,,415.89465,
,,,,,415.925125,
,,,,,415.936725,
,,,,,416.010275,
,,,,,416.0246,
,,,,,416.074075,
,,,,,416.173375,
,,,,,416.209975,
,,,,,416.2337,
,,,,,416.3001,
,,,,,416.3489,
,,,,,416.3854,
,,,,,416.39885,
,,,,,416.4363,
,,,,,416.448225,
,,,,,416.461575,
,,,,,416.48545,
,,,,,416.52055,
,,,,,416.5383,
,,,,,416.61445,
,,,,,416.657725,
,,,,,416.688625,
,,,,,416.744925,
,,,,,416.803625,
,,,,,416.8239,
,,,,,416.84015,
,,,,,416.883775,
,,,,,417.021925,
,,,,,417.0571,
,,,,,417.095525,
,,,,,417.10395,
,,,,,417.116025,
,,,,,417.128875,
,,,,,417.14775,
,,,,,417.1556,
,,,,,417.181625,
,,,,,417.2001,
,,,,,417.223225,
,,,,,417.27675,
,,,,,417.317075,
,,,,,417.346425,
,,,,,417.552175,
,,,,,417.597325,
,,,,,417.612725,
,,,,,417.6242,
,,,,,417.629375,
,,,,,417.649575,
,,,,,417.702425,
,,,,,417.7546,
,,,,,417.7651,
,,,,,417.7803,
,,,,,417.95135,
,,,,,418.065025,
,,,,,418.110325,
,,,,,418.1443,
,,,,,418.155975,
,,,,,418.169775,
,,,,,418.178675,
,,,,,418.190775,
,,,,,418.2064,
,,,,,418.24835,
,,,,,418.2863,
,,,,,418.4517,
,,,,,418.49325,
,,,,,418.52535,
,,,,,418.538325,
,,,,,418.5444,
,,,,,418.552675,
,,,,,418.59435,
,,,,,418.613125,
,,,,,418.8155,
,,,,,418.8266,
,,,,,418.845825,
,,,,,419.025475,
,,,,,419.0746,
,,,,,419.0927,
,,,,,419.124975,
,,,,,419.135725,
,,,,,419.152525,
,,,,,419.1618,
,,,,,419.1727,
,,,,,419.18285,
,,,,,419.29185,
,,,,,419.341625,
,,,,,419.405525,
,,,,,419.429975,
,,,,,419.446375,
,,,,,419.47795,
,,,,,419.49815,
,,,,,419.512675,
,,,,,419.6416,
,,,,,419.733275,
,,,,,419.788775,
,,,,,419.816125,
,,,,,419.821275,
,,,,,419.83555,
,,,,,419.848825,
,,,,,419.85735,
,,,,,419.8829,
,,,,,419.9106,
,,,,,419.935175,
,,,,,419.968625,
,,,,,419.985175,
,,,,,419.99835,
,,,,,420.009175,
,,,,,420.015225,
,,,,,420.1208,
,,,,,420.15405,
,,,,,420.21905,
,,,,,420.2673,
,,,,,420.3582,
,,,,,420.3943,
,,,,,420.403875,
,,,,,420.4151,
,,,,,420.433125,
,,,,,420.4543,
,,,,,420.580075,
,,,,,420.593375,
,,,,,420.629475,
,,,,,420.782475,
,,,,,420.841625,
,,,,,420.86935,
,,,,,420.8885,
,,,,,420.89685,
,,,,,420.903925,
,,,,,420.91965,
,,,,,420.9439,
,,,,,420.9658,
,,,,,420.986025,
,,,,,421.006675,
,,,,,421.0358,
,,,,,421.04215,
,,,,,421.063675,
,,,,,421.101525,
,,,,,421.168225,
,,,,,421.1825,
,,,,,421.2374,
,,,,,421.2858,
,,,,,421.31605,
,,,,,421.3723,
,,,,,421.4497,
,,,,,421.4771,
,,,,,421.49645,
,,,,,421.5361,
,,,,,421.557275,
,,,,,421.5711,
,,,,,421.607375,
,,,,,421.7163,
,,,,,421.805075,
,,,,,421.886275,
,,,,,422.002875,
,,,,,422.029375,
,,,,,422.0548,
,,,,,422.113375,
,,,,,422.13025,
,,,,,422.1527,
,,,,,422.1758,
,,,,,422.227525,
,,,,,422.25965,
,,,,,422.28795,
,,,,,422.460175,
,,,,,422.5719,
,,,,,422.601975,
,,,,,422.635225,
,,,,,422.69045,
,,,,,422.71165,
,,,,,422.768675,
,,,,,422.796225,
,,,,,422.876725,
,,,,,422.92825,
,,,,,422.941125,
,,,,,422.95455,
,,,,,422.96965,
,,,,,422.989875,
,,,,,423.052,
,,,,,423.222475,
,,,,,423.26825,
,,,,,423.3018,
,,,,,423.3298,
,,,,,423.345575,
,,,,,423.37775,
,,,,,423.399925,
,,,,,423.41845,
,,,,,423.54805,
,,,,,423.601275,
,,,,,423.7935,
,,,,,423.798375,
,,,,,423.812625,
,,,,,423.82325,
,,,,,423.8619,
,,,,,423.8752,
,,,,,423.89285,
,,,,,423.91095,
,,,,,423.929125,
,,,,,423.9509,
,,,,,423.9676,
,,,,,424.04765,
,,,,,424.2767,
,,,,,424.34865,
,,,,,424.359475,
,,,,,424.372925,
