SPK_SPKC09c (exc),SPK_SPKC11a (exc),SPK_SPKC13a (exc),SPK_SPKC13b (inhib)
,903.09575,859.869025,880.601975
,903.131425,859.88715,880.632975
,903.18305,859.888775,880.6373
,903.23595,859.915875,880.67635
,903.2838,859.9384,880.7043
,903.344,859.961,880.735925
,903.37815,859.992775,880.78235
,903.423675,859.993775,880.833625
,903.46675,860.0353,880.883625
,903.50255,860.0655,880.957575
,903.562925,860.108325,881.020775
,903.6462,860.129875,881.041225
,903.756075,860.16025,881.129725
,903.814875,860.172125,881.1628
,903.865825,860.22895,881.2101
,903.907,860.258125,881.258375
,903.939825,860.28125,881.331475
,903.991675,860.32895,881.3848
,904.129375,860.372325,881.404575
,904.19145,860.40225,881.47965
,904.24475,860.4238,881.526375
,904.3301,860.454025,881.578325
,904.3969,860.494675,881.616975
,904.453025,860.510675,881.688575
,904.507675,860.555825,881.7078
,904.60755,860.6279,881.7274
,904.677175,860.647725,881.743125
,904.779275,860.668125,881.79965
,904.861725,860.7134,881.8364
,904.902,860.717025,881.85745
,904.9032,860.7274,881.873425
,904.908875,860.763275,881.9059
,904.975475,860.794275,881.937575
,905.115875,860.82565,882.003925
,905.17185,860.8832,882.0871
,905.2157,860.92075,882.15505
,905.259525,860.94295,882.240925
,905.311975,860.965375,882.279975
,905.370325,860.99925,882.285075
,905.512175,861.011375,882.3075
,905.558525,861.054475,882.332125
,905.616975,861.06845,882.3442
,905.69625,861.145125,882.415475
,905.81,861.172075,882.4611
,905.8758,861.200675,882.48375
,905.930325,861.202425,882.503525
,905.985325,861.2069,882.564825
,906.0309,861.22015,882.6082
,906.0843,861.247225,882.6444
,906.162025,861.257475,882.6779
,906.22835,861.27355,882.750325
,906.305825,861.284575,882.76615
,906.410375,861.30025,882.782375
,906.451,861.336475,882.81665
,906.524875,861.36385,882.8522
,906.603,861.382075,882.869225
,906.681275,861.3977,882.89045
,906.724475,861.409375,882.9075
,906.796025,861.426725,882.93675
,906.865775,861.478325,883.0009
,906.95,861.49685,883.066425
,907.01395,861.5423,883.083875
,907.04305,861.6123,883.1097
,907.09305,861.636575,883.1413
,907.158575,861.672825,883.19875
,907.213475,861.697925,883.23165
,907.253275,861.720825,883.251025
,907.328375,861.747325,883.2757
,907.36405,861.7779,883.295925
,907.4062,861.784575,883.30695
,907.480975,861.824975,883.34985
,907.550925,861.835375,883.395525
,907.603125,861.90175,883.437425
,907.6671,861.918375,883.50235
,907.687025,861.928575,883.530775
,907.7538,861.95675,883.571925
,907.84445,861.9717,883.592
,907.9031,861.99,883.6261
,907.942625,862.014275,883.686225
,908.010775,862.026175,883.71935
,908.0769,862.054425,883.763875
,908.187,862.070075,883.7859
,908.3129,862.083575,883.82685
,908.3754,862.123775,883.846675
,908.415575,862.146475,883.884725
,908.47295,862.189525,883.897325
,908.51625,862.218575,883.907425
,908.574575,862.2744,883.968525
,908.6449,862.319725,884.050475
,908.7612,862.347675,884.0598
,908.817275,862.35845,884.09545
,908.8778,862.387475,884.1067
,908.911225,862.426875,884.15185
,909.018075,862.450325,884.1935
,909.0637,862.463325,884.23305
,909.113,862.501225,884.256425
,909.166225,862.516475,884.285975
,909.217375,862.5354,884.315575
,909.261175,862.558875,884.346325
,909.3218,862.57635,884.37955
,909.391825,862.59745,884.414225
,909.426325,862.634325,884.439125
,909.4879,862.673325,884.467425
,909.555675,862.7076,884.4951
,909.620525,862.735125,884.546475
,909.662075,862.77435,884.575275
,909.71065,862.8035,884.599775
,909.744075,862.8261,884.62645
,909.7689,862.87525,884.659575
,909.8093,862.901475,884.69145
,909.90215,862.9097,884.72845
,910.038375,862.9205,884.773575
,910.147875,862.935325,884.804775
,910.188775,862.962075,884.875325
,910.25345,862.965075,884.897375
,910.361725,862.9801,884.920325
,910.4293,863.006325,884.943275
,910.5084,863.029425,885.05015
,910.59575,863.048825,885.109725
,910.656525,863.05555,885.13625
,910.69405,863.077925,885.18705
,910.742775,863.09885,885.232375
,910.7791,863.131875,885.2708
,910.839725,863.16015,885.295925
,910.875525,863.181575,885.317625
,910.898875,863.235825,885.3783
,910.936325,863.259825,885.411075
,910.97305,863.30265,885.437375
,911.078875,863.33475,885.510275
,911.315875,863.3561,885.5314
,911.408125,863.36285,885.5627
,911.4797,863.382575,885.600825
,911.575275,863.41595,885.6332
,911.663575,863.46185,885.664825
,911.703,863.48685,885.6918
,911.75345,863.52705,885.728275
,911.92375,863.5494,885.751675
,912.023025,863.572625,885.7982
,912.0643,863.59845,885.860025
,912.097825,863.621275,885.906375
,912.133125,863.64545,885.943275
,912.211125,863.690425,885.978025
,912.367375,863.721825,886.0061
,912.43025,863.78465,886.03735
,912.461775,863.80745,886.05455
,912.583825,863.845075,886.080075
,912.691225,863.8712,886.11925
,912.75405,863.883075,886.208275
,912.79965,863.93415,886.248525
,912.840775,863.9466,886.303075
,912.872225,864.01605,886.3517
,912.905525,864.03445,886.4074
,912.90975,864.088025,886.44095
,912.930175,864.113175,886.460675
,912.991875,864.14355,886.4878
,913.1132,864.17155,886.518325
,913.213375,864.211825,886.587675
,913.2482,864.2315,886.6606
,913.28345,864.270025,886.71365
,913.3367,864.316725,886.74335
,913.481825,864.344675,886.777425
,913.5596,864.366975,886.80585
,913.6065,864.388675,886.827475
,913.652875,864.4012,886.86075
,913.727725,864.41665,886.8852
,913.785375,864.43605,886.958625
,913.826775,864.4574,887.01035
,913.89855,864.478825,887.06455
,913.9347,864.50715,887.08465
,913.973925,864.52725,887.103325
,914.0391,864.537825,887.138725
,914.1487,864.558775,887.23055
,914.2134,864.580875,887.248875
,914.263275,864.5976,887.294
,914.318375,864.6618,887.328925
,914.359725,864.714375,887.39575
,914.40175,864.742675,887.459125
,914.479075,864.755025,887.473475
,914.5429,864.778475,887.5763
,914.604375,864.79885,887.604125
,914.65845,864.815225,887.685675
,914.707325,864.83705,887.712375
,914.76385,864.874775,887.77415
,914.8115,864.8844,887.793425
,914.840625,864.893575,887.88175
,914.9106,864.958125,887.909575
,914.9651,865.0055,887.955525
,915.04395,865.05125,887.978075
,915.0834,865.083425,888.056325
,915.1286,865.1108,888.143525
,915.168925,865.14535,888.168875
,915.2333,865.1526,888.2301
,915.287075,865.16905,888.258725
,915.36505,865.179825,888.3357
,915.4192,865.19445,888.423425
,915.479525,865.221725,888.443975
,915.512725,865.2428,888.4706
,915.56355,865.27945,888.508125
,915.6022,865.312025,888.531275
,915.659575,865.350825,888.58255
,915.725075,865.40255,888.637
,915.7695,865.4286,888.666825
,915.858925,865.490875,888.688425
,915.8927,865.512875,888.759075
,915.927675,865.523625,888.79925
,915.96395,865.545375,888.8359
,916.059925,865.56805,888.872675
,916.11455,865.635525,888.9375
,916.18685,865.658575,888.957375
,916.254275,865.71375,888.99485
,916.366725,865.7682,889.026325
,916.3747,865.810925,889.087325
,916.4158,865.827375,889.133625
,916.46235,865.85695,889.171875
,916.566125,865.8639,889.26575
,916.621175,865.895575,889.2862
,916.67305,865.9077,889.307375
,916.70835,865.937325,889.375325
,916.736675,865.956625,889.399225
,916.775325,865.966225,889.4235
,916.834275,866.001375,889.4713
,916.887625,866.012625,889.50735
,916.932925,866.051575,889.554325
,916.978175,866.06535,889.60565
,917.0321,866.0954,889.637725
,917.069625,866.11735,889.76705
,917.106275,866.158125,889.8138
,917.141675,866.205825,889.93795
,917.1637,866.235775,889.9831
,917.2364,866.243275,890.022525
,917.27035,866.27645,890.0626
,917.305875,866.2888,890.0903
,917.3716,866.3336,890.123375
,917.42295,866.3558,890.136675
,917.4937,866.398675,890.175325
,917.57225,866.445275,890.224425
,917.6248,866.46975,890.277025
,917.671725,866.4967,890.3213
,917.698875,866.514825,890.36785
,917.721975,866.56055,890.4036
,917.778375,866.5837,890.44435
,917.79665,866.6061,890.478675
,917.835875,866.641675,890.511275
,917.892725,866.674475,890.540825
,917.90545,866.70055,890.57735
,917.997775,866.7397,890.6447
,918.0779,866.790825,890.682725
,918.1414,866.8045,890.721925
,918.18305,866.832125,890.8861
,918.21365,866.869975,890.90965
,918.2319,866.913475,890.932725
,918.254125,866.944475,890.95735
,918.27635,866.949225,891.0442
,918.282225,867.000375,891.168
,918.298425,867.02335,891.235925
,918.30815,867.056025,891.2768
,918.3965,867.0772,891.3212
,918.5045,867.10625,891.378075
,918.637325,867.149125,891.4303
,918.7119,867.18035,891.4568
,918.827725,867.20755,891.476875
,918.855,867.26925,891.538675
,918.896075,867.3054,891.56345
,918.91975,867.325875,891.579175
,918.95985,867.375675,891.6239
,919.00365,867.429625,891.649325
,919.0955,867.4486,891.701075
,919.180225,867.489525,891.716775
,919.282725,867.521675,891.7477
,919.329075,867.5501,891.7883
,919.358225,867.5968,891.822675
,919.387175,867.623475,891.8592
,919.40815,867.633125,891.892025
,919.4502,867.654575,891.91635
,919.469775,867.677325,891.93045
,919.495675,867.727075,891.9862
,919.5198,867.7427,892.100775
,919.543775,867.775325,892.180525
,919.57335,867.827175,892.2301
,919.653975,867.877425,892.260575
,919.68915,867.893775,892.2875
,919.74905,867.9339,892.361125
,919.8037,867.98875,892.45315
,919.8797,868.0043,892.46775
,919.966825,868.048225,892.49265
,920.04075,868.068,892.538625
,920.16865,868.076175,892.5883
,920.20275,868.08715,892.635475
,920.2082,868.10535,892.764525
,920.259,868.127275,892.81995
,920.291825,868.225625,892.922275
,920.39995,868.2684,892.9619
,920.528525,868.339925,892.996975
,920.592575,868.361675,893.021725
,920.653325,868.3928,893.041925
,920.704375,868.3941,893.096075
,920.7392,868.43915,893.119025
,920.798225,868.47455,893.172725
,920.8696,868.4997,893.20095
,920.936,868.5224,893.238625
,921.01065,868.54995,893.269875
,921.079525,868.568125,893.317775
,921.139625,868.6216,893.333875
,921.181025,868.6815,893.3709
,921.268475,868.7098,893.409225
,921.316625,868.764325,893.448525
,921.349025,868.79445,893.52
,921.388,868.815575,893.546125
,921.47925,868.8395,893.58665
,921.605575,868.859525,893.609025
,921.666575,868.90825,893.725975
,921.745625,868.942625,893.77825
,921.8057,868.962975,893.8421
,921.8538,868.97215,893.8569
,921.906875,868.99535,893.861125
,921.94665,869.036475,893.875475
,921.989675,869.062275,893.886025
,922.0304,869.08235,893.929075
,922.1252,869.108175,893.94825
,922.1735,869.134925,893.992875
,922.223625,869.15395,894.05165
,922.2867,869.198725,894.15745
,922.32055,869.217375,894.182325
,922.368175,869.245825,894.20445
,922.51685,869.268925,894.2287
,922.567375,869.299,894.256075
,922.612425,869.31455,894.305125
,922.651,869.3539,894.446925
,922.70935,869.380075,894.5024
,922.76195,869.4287,894.522475
,922.825575,869.45465,894.567675
,922.870525,869.480325,894.60675
,922.92295,869.51225,894.631775
,922.965425,869.54195,894.777875
,923.033725,869.58775,894.8433
,923.15185,869.639875,894.891775
,923.195275,869.664125,894.9354
,923.211975,869.730925,894.97175
,923.255475,869.7559,895.0456
,923.289625,869.7946,895.119875
,923.31305,869.849,895.18425
,923.34595,869.8799,895.247925
,923.376,869.8944,895.2994
,923.394625,869.92695,895.345825
,923.416475,869.985125,895.368375
,923.4709,870.019175,895.4672
,923.570825,870.051475,895.541625
,923.58315,870.076675,895.575825
,923.633525,870.097575,895.62665
,923.66165,870.116675,895.662
,923.68455,870.1728,895.731
,923.7122,870.194775,895.76875
,923.734775,870.225,895.803125
,923.7849,870.2421,895.848025
,923.833275,870.259125,895.884375
,923.8557,870.260625,895.91495
,923.871175,870.281875,896.00765
,923.928175,870.304125,896.03505
,923.9677,870.3397,896.086975
,924.0261,870.377325,896.11045
,924.0676,870.413625,896.15915
,924.0927,870.432925,896.2711
,924.124475,870.470875,896.32745
,924.14955,870.493575,896.37235
,924.195475,870.510575,896.41075
,924.221725,870.520625,896.459775
,924.25395,870.546675,896.52705
,924.297375,870.55785,896.616525
,924.345925,870.592075,896.649975
,924.40025,870.61395,896.717375
,924.44905,870.6274,896.738225
,924.506925,870.656675,896.776825
,924.53645,870.679,896.7959
,924.6018,870.736725,896.822225
,924.739725,870.746525,896.836
,924.797475,870.80435,896.854375
,924.915175,870.830325,896.885075
,924.958225,870.8945,896.939025
,925.00145,870.9166,896.983175
,925.067175,870.9487,897.015725
,925.1047,870.978575,897.05545
,925.14995,871.0156,897.08835
,925.2103,871.047175,897.2368
,925.2756,871.075225,897.2876
,925.3313,871.129075,897.3111
,925.40395,871.147425,897.34245
,925.430175,871.217175,897.41535
,925.47015,871.229175,897.435175
,925.5045,871.249975,897.46645
,925.5672,871.2693,897.619
,925.616275,871.321225,897.6522
,925.657625,871.355325,897.6964
,925.719,871.42785,897.72805
,925.753675,871.4529,897.74925
,925.81715,871.513925,897.763525
,925.873875,871.54025,897.874675
,925.933725,871.599975,897.917275
,925.986175,871.681275,897.98335
,926.05405,871.684025,898.055675
,926.18705,871.702425,898.08865
,926.23095,871.727975,898.11495
,926.254675,871.752125,898.149175
,926.285275,871.78445,898.2866
,926.32535,871.820175,898.3379
,926.42995,871.862975,898.392575
,926.501925,871.913125,898.469
,926.5568,871.9391,898.493475
,926.584075,871.9645,898.5204
,926.637875,871.9896,898.5837
,926.659825,872.015725,898.7078
,926.676875,872.05405,898.75055
,926.720475,872.068025,898.772125
,926.766825,872.0714,898.812475
,926.80545,872.127275,898.848375
,926.820325,872.142925,898.8864
,926.83535,872.1747,898.9132
,926.89555,872.206625,898.9551
,926.96075,872.2357,899.053775
,927.023975,872.266375,899.110975
,927.0756,872.3017,899.262025
,927.138,872.323225,899.3116
,927.17685,872.347525,899.357125
,927.227525,872.384125,899.464425
,927.275825,872.4205,899.518625
,927.381725,872.44715,899.622825
,927.448325,872.4882,899.665175
,927.54005,872.5284,899.805525
,927.595975,872.5464,899.90645
,927.680075,872.57325,900.01125
,927.728975,872.617175,900.06565
,927.75485,872.6487,900.093725
,927.777975,872.670725,900.13865
,927.822475,872.729525,900.18345
,927.8579,872.74355,900.27225
,927.87865,872.7734,900.306125
,927.9105,872.784375,900.3569
,927.94845,872.809625,900.41925
,927.997925,872.83565,900.649625
,928.1067,872.881375,900.788725
,928.210825,872.90185,901.060125
,928.23895,872.941825,901.159925
,928.2709,872.95905,901.201575
,928.306175,873.011225,901.250425
,928.3495,873.02745,901.295475
,928.42595,873.0707,901.33635
,928.44745,873.081725,901.4094
,928.49125,873.100325,901.43695
,928.535975,873.17435,901.486375
,928.60945,873.17595,901.51985
,928.652825,873.187925,901.556625
,928.71175,873.190925,901.582325
,928.7389,873.223775,901.6948
,928.772425,873.24855,901.74635
,928.838775,873.2723,901.791425
,928.897,873.294,901.86255
,928.977025,873.313175,901.9006
,929.035725,873.329,901.965
,929.105975,873.345175,902.06035
,929.1435,873.3603,902.16755
,929.16895,873.3903,902.203425
,929.181375,873.41775,902.2284
,929.200625,873.426975,902.26955
,929.2276,873.429025,902.313475
,929.2597,873.4327,902.3663
,929.279175,873.4514,902.419325
,929.2868,873.456075,902.48125
,929.3089,873.50605,902.5468
,929.340225,873.528025,902.592475
,929.3577,873.550275,902.61615
,929.3847,873.6376,902.644725
,929.411125,873.687125,902.815625
,929.48895,873.708525,902.8509
,929.533225,873.737525,902.880875
,929.6029,873.780825,902.9289
,929.626075,873.810625,902.99835
,929.70255,873.881575,903.350975
,929.7333,873.9158,903.4007
,929.768475,873.928675,903.42125
,929.805175,873.95535,903.473075
,929.878675,873.9722,903.495925
,930.04975,873.988075,903.5698
,930.093475,874.00865,903.63155
,930.1377,874.016275,903.6803
,930.175375,874.0366,903.733225
,930.26025,874.055475,903.769975
,930.3158,874.087325,903.8097
,930.356025,874.105425,903.812875
,930.406375,874.1225,904.027
,930.4453,874.146125,904.10015
,930.583225,874.187175,904.208475
,930.67605,874.302625,904.45765
,930.7033,874.329925,904.49225
,930.72625,874.39085,904.52655
,930.7513,874.44095,904.7403
,930.7809,874.466,904.812425
,930.904175,874.492975,904.845975
,931.074275,874.510475,904.958075
