SPK_SPKC02b,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC13a
3388.212875,3359.8024,3262.428175,3234.868975,
3388.227,3359.918,3262.446125,3234.8851,
3388.292525,3360.006875,3262.489875,3234.920475,
3388.326475,3360.134525,3262.503075,3234.9288,
3388.34025,3360.383175,3262.5388,3234.9368,
3388.40465,3360.405475,3262.56295,3234.971175,
3388.826725,3360.6442,3262.727875,3234.99325,
3388.913875,3360.730975,3262.75125,3235.0004,
3388.9265,3361.0041,3262.778575,3235.0183,
3388.9421,3361.130225,3262.838825,3235.034525,
3389.031625,3361.281075,3262.845,3235.05975,
3389.63715,3361.4994,3262.85405,3235.093275,
3389.654525,3361.51855,3263.06055,3235.1059,
3389.70705,3361.528125,3263.118675,3235.117525,
3389.798875,3361.60635,3263.13555,3235.12115,
3389.98915,3361.937575,3263.143925,3235.126925,
3390.01845,3362.0285,3263.2338,3235.1566,
3390.1831,3362.088925,3263.28405,3235.176825,
3390.2399,3362.11145,3263.309525,3235.209575,
3390.475,3362.420275,3263.3485,3235.30035,
3390.575775,3362.491475,3263.394425,3235.317875,
3390.709225,3362.8826,3263.42405,3235.349725,
3390.798275,3362.92355,3263.46365,3235.375925,
3390.87105,3362.97045,3263.537325,3235.39565,
3391.1922,3363.344625,3263.543325,3235.405325,
3391.301625,3363.394875,3263.744475,3235.417675,
3391.324525,3363.561925,3263.768325,3235.422675,
3391.42285,3363.6534,3263.82805,3235.43755,
3391.692175,3363.6851,3263.95515,3235.4581,
3391.8315,3363.7258,3263.999675,3235.46705,
3391.85325,3363.7464,3264.0407,3235.487875,
3391.883675,3363.837675,3264.068825,3235.52275,
3391.890875,3363.861725,3264.074125,3235.542775,
3391.959925,3364.071875,3264.09935,3235.594675,
3392.02625,3364.5338,3264.230825,3235.6342,
3392.3098,3364.535325,3264.283075,3235.681325,
3392.322275,3364.571125,3264.3121,3235.7151,
3392.329675,3364.624225,3264.3766,3235.722425,
3392.590575,3364.716275,3264.388275,3235.744725,
3392.876,3364.727975,3264.438475,3235.75065,
3392.87905,3364.7934,3264.4862,3235.7759,
3392.883525,3364.805575,3264.497525,3235.785325,
3393.0527,3364.903475,3264.554025,3235.7987,
3393.083225,3365.0934,3264.64195,3235.845225,
3393.1784,3365.14845,3264.700275,3235.86485,
3393.334375,3365.2383,3264.707675,3235.8834,
3393.405675,3365.355975,3264.71915,3235.915525,
3393.581475,3365.413725,3264.724175,3235.941375,
3393.6461,3365.46675,3264.7698,3235.99205,
3393.754925,3365.47895,3264.790675,3236.00275,
3393.795725,3365.480125,3264.901925,3236.014925,
3393.861125,3365.616725,3264.96535,3236.04145,
3393.9002,3366.068425,3265.0647,3236.094725,
3394.11645,3366.10075,3265.07315,3236.130875,
3394.136825,3366.718925,3265.147425,3236.14315,
3394.388575,3366.878225,3265.186075,3236.1607,
3394.760375,3367.15045,3265.1957,3236.224775,
3394.8709,3367.19715,3265.2395,3236.230675,
3394.947425,3367.212675,3265.390725,3236.2404,
3394.95605,3367.292925,3265.454625,3236.251025,
3394.963675,3367.636425,3265.4695,3236.272775,
3395.17185,3367.657775,3265.508575,3236.38405,
3395.26265,3367.732175,3265.538325,3236.40235,
3395.282975,3367.8303,3265.555025,3236.421,
3395.488075,3367.953975,3265.588425,3236.495575,
3395.6026,3368.187675,3265.7329,3236.543225,
3395.765125,3368.4753,3265.753925,3236.56675,
3395.778625,3368.57045,3265.760575,3236.586475,
3395.78435,3368.694525,3265.817325,3236.711575,
3395.965675,3368.894725,3265.8648,3236.732575,
3396.135075,3368.91175,3265.88185,3236.7503,
3396.196775,3368.9946,3265.9694,3236.764525,
3396.216575,3369.104225,3265.99265,3236.76965,
3396.3052,3369.393675,3266.0325,3236.775075,
3396.368225,3369.455025,3266.0566,3236.7846,
3396.41615,3369.572475,3266.062575,3236.79035,
3396.511975,3369.60965,3266.2165,3236.808475,
3396.55865,3369.99095,3266.310475,3236.81425,
3396.6844,3370.01325,3266.32145,3236.863825,
3396.687075,3370.13515,3266.4103,3236.8693,
3396.7018,3370.40335,3266.443675,3236.904875,
3396.734875,3370.5701,3266.4808,3236.9656,
3396.844125,3370.592325,3266.5471,3236.973625,
3396.84725,3370.808725,3266.557075,3236.984,
3396.936975,3370.888925,3266.5779,3236.99355,
3396.955075,3370.925,3266.6029,3237.026425,
3396.9781,3370.961325,3266.672975,3237.046875,
3397.2801,3371.01825,3266.691275,3237.0545,
3397.35075,3371.096325,3266.87035,3237.1066,
3397.378575,3371.179675,3266.87945,3237.11735,
3397.5025,3371.31875,3266.987825,3237.14995,
3397.72495,3371.349075,3267.052525,3237.185075,
3397.767025,3371.618775,3267.0704,3237.19345,
3397.878675,3371.6354,3267.1009,3237.217975,
3398.087525,3371.643575,3267.204275,3237.23365,
3398.21225,3371.693475,3267.310775,3237.271175,
3398.35055,3371.82735,3267.4292,3237.30295,
3398.457125,3371.93285,3267.453675,3237.33815,
3398.705375,3371.993725,3267.539075,3237.357675,
3398.710175,3372.01835,3267.590775,3237.43605,
3399.381225,3372.2964,3267.5999,3237.474675,
3399.3849,3372.29865,3267.6276,3237.48835,
3399.602225,3372.30155,3267.6655,3237.526375,
3399.65395,3372.349675,3267.6759,3237.553275,
3399.7926,3372.37795,3267.6973,3237.5582,
3399.99815,3372.49115,3267.747225,3237.562225,
,3372.599525,3267.7831,3237.589775,
,3372.600525,3267.7958,3237.634925,
,3372.725975,3267.820075,3237.655875,
,3372.9186,3267.850375,3237.721575,
,3372.9406,3267.931025,3237.73085,
,3373.006925,3268.051375,3237.791325,
,3373.0133,3268.068,3237.80795,
,3373.1135,3268.124125,3237.839025,
,3373.2969,3268.132425,3237.865975,
,3373.34885,3268.385475,3237.900825,
,3373.600575,3268.4363,3237.9249,
,3373.640725,3268.445125,3237.94985,
,3373.7089,3268.46215,3237.98495,
,3373.78325,3268.562725,3238.02865,
,3373.7863,3268.5675,3238.03685,
,3373.813925,3268.586875,3238.0454,
,3373.8205,3268.606525,3238.052725,
,3373.860525,3268.74745,3238.07005,
,3373.879675,3269.048225,3238.0748,
,3373.984675,3269.144875,3238.09285,
,3374.2189,3269.1729,3238.150175,
,3374.2662,3269.197025,3238.176625,
,3374.282125,3269.275875,3238.18085,
,3374.30545,3269.283475,3238.2169,
,3374.306525,3269.33425,3238.30725,
,3374.314075,3269.43285,3238.3402,
,3374.40275,3269.497275,3238.3582,
,3374.40725,3269.586975,3238.4331,
,3374.54165,3269.592825,3238.452025,
,3374.757075,3269.60525,3238.454725,
,3374.938875,3269.61415,3238.456775,
,3375.0395,3269.618125,3238.462275,
,3375.22805,3269.656975,3238.4819,
,3375.292525,3269.6732,3238.51965,
,3375.558825,3269.702,3238.5373,
,3375.562875,3269.757425,3238.545025,
,3375.6107,3269.965475,3238.614675,
,3375.752525,3269.9916,3238.642625,
,3375.7926,3270.1395,3238.650575,
,3375.839875,3270.222225,3238.6923,
,3376.20555,3270.241875,3238.726075,
,3376.2213,3270.325225,3238.745475,
,3376.9314,3270.35335,3238.77505,
,3376.9358,3270.51115,3238.8624,
,3377.304125,3270.55585,3238.881375,
,3377.35885,3270.567175,3238.891825,
,3377.605175,3270.7048,3238.90475,
,3377.689175,3270.719375,3238.9162,
,3377.897225,3270.758375,3238.957675,
,3378.011875,3270.76325,3238.962175,
,3378.138175,3270.78445,3238.969975,
,3378.344725,3270.81445,3238.987025,
,3378.51085,3270.83285,3238.994875,
,3378.522975,3270.884425,3239.004725,
,3378.578925,3270.990025,3239.030225,
,3378.8157,3271.01725,3239.0378,
,3378.853175,3271.0402,3239.04545,
,3379.175325,3271.066025,3239.078575,
,3379.2723,3271.165275,3239.117125,
,3379.408375,3271.17105,3239.17645,
,3379.7311,3271.209925,3239.2034,
,3379.7459,3271.231975,3239.2156,
,3379.7604,3271.27765,3239.248,
,3379.79945,3271.2983,3239.254775,
,3379.82705,3271.34275,3239.257675,
,3379.855975,3271.401925,3239.269725,
,3380.223275,3271.463575,3239.32905,
,3380.22575,3271.489475,3239.34935,
,3380.359775,3271.50055,3239.3511,
,3380.397175,3271.519225,3239.465775,
,3380.409725,3271.58615,3239.4674,
,3380.60595,3271.611875,3239.491825,
,3380.641725,3271.657525,3239.50825,
,3380.884275,3271.69025,3239.537375,
,3381.102775,3271.89455,3239.559075,
,3381.1206,3272.01375,3239.587675,
,3381.214325,3272.039575,3239.6314,
,3381.580575,3272.1684,3239.666425,
,3381.668575,3272.17595,3239.68355,
,3381.689675,3272.18625,3239.757525,
,3381.71465,3272.20725,3239.843075,
,3381.795975,3272.221775,3239.896475,
,3381.8085,3272.227625,3239.9114,
,3381.896075,3272.26335,3239.91895,
,3382.01815,3272.2841,3239.9597,
,3382.03785,3272.402125,3239.971025,
,3382.077975,3272.551025,3240.01125,
,3382.38365,3272.58015,3240.018475,
,3382.443225,3272.5971,3240.0307,
,3382.457825,3272.6212,3240.039325,
,3382.615725,3272.626575,3240.05325,
,3382.6768,3272.632875,3240.085775,
,3382.7438,3272.64985,3240.167175,
,3382.894825,3272.724675,3240.228625,
,3382.901825,3272.783075,3240.248775,
,3382.933575,3272.795475,3240.263475,
,3383.034425,3272.8113,3240.290275,
,3383.259825,3272.87705,3240.318625,
,3383.29585,3272.925475,3240.3259,
,3383.53055,3272.94125,3240.340725,
,3383.561675,3272.9729,3240.34275,
,3383.654325,3273.033175,3240.404825,
,3383.70455,3273.04525,3240.41335,
,3383.855775,3273.05985,3240.443925,
,3383.961775,3273.100325,3240.4545,
,3384.095475,3273.108825,3240.4675,
,3384.55525,3273.11705,3240.489675,
,3384.5837,3273.1279,3240.53395,
,3384.591225,3273.13585,3240.545175,
,3384.676475,3273.232075,3240.568775,
,3384.71855,3273.3198,3240.614925,
,3384.987375,3273.331225,3240.6504,
,3385.028175,3273.3815,3240.67815,
,3385.1223,3273.430175,3240.688175,
,3385.150675,3273.441675,3240.71065,
,3385.171925,3273.528125,3240.737575,
,3385.390675,3273.54775,3240.7637,
,3385.625475,3273.666525,3240.8444,
,3385.6318,3273.762275,3240.877525,
,3385.66155,3273.8023,3240.8903,
,3385.834475,3273.820025,3240.914625,
,3386.287375,3273.83495,3240.950025,
,3386.3167,3273.85825,3241.00645,
,3386.4731,3273.90355,3241.07505,
,3386.657025,3273.972275,3241.10775,
,3386.7731,3273.998675,3241.119375,
,3386.85625,3274.055325,3241.127075,
,3386.8698,3274.074775,3241.1343,
,3386.902275,3274.1352,3241.169,
,3387.063775,3274.184225,3241.206675,
,3387.079525,3274.223475,3241.218675,
,3387.111925,3274.22795,3241.27395,
,3387.26735,3274.23965,3241.3183,
,3387.417975,3274.321825,3241.382225,
,3387.51965,3274.407575,3241.408825,
,3387.937075,3274.424675,3241.4583,
,3388.09165,3274.439975,3241.46485,
,3388.254925,3274.48795,3241.495825,
,3388.292325,3274.5495,3241.50405,
,3388.336925,3274.5566,3241.5105,
,3388.530025,3274.577275,3241.52195,
,3388.6208,3274.604925,3241.5391,
,3388.64065,3275.014275,3241.562275,
,3388.954425,3275.0202,3241.5783,
,3389.0327,3275.04435,3241.5974,
,3389.181775,3275.05075,3241.61625,
,3389.2042,3275.14185,3241.628025,
,3389.252625,3275.2085,3241.666775,
,3389.275875,3275.356025,3241.721075,
,3389.317775,3275.420725,3241.74905,
,3389.588675,3275.444975,3241.806925,
,3389.64175,3275.46185,3241.818825,
,3389.664025,3275.476375,3241.82535,
,3390.084025,3275.503925,3241.8338,
,3390.702725,3275.58055,3241.868525,
,3390.75865,3275.601025,3241.884425,
,3390.824125,3275.628475,3241.893075,
,3390.9086,3275.642975,3241.901,
,3391.100375,3275.65195,3241.9222,
,3391.155225,3275.6628,3241.9391,
,3391.196325,3275.73385,3241.961075,
,3391.234075,3275.76515,3242.013275,
,3391.285225,3275.8381,3242.0429,
,3391.496875,3275.85735,3242.065,
,3391.5059,3275.929475,3242.084825,
,3391.678375,3275.93365,3242.123275,
,3391.939575,3276.039225,3242.202475,
,3392.33945,3276.120075,3242.212,
,3392.36175,3276.164225,3242.213675,
,3392.41495,3276.17215,3242.225925,
,3392.4389,3276.20065,3242.25485,
,3392.4928,3276.208175,3242.26355,
,3392.518,3276.2381,3242.2692,
,3392.770275,3276.322975,3242.2841,
,3393.0806,3276.376875,3242.2905,
,3393.08325,3276.39335,3242.297,
,3393.187275,3276.4007,3242.34675,
,3393.239,3276.47425,3242.373675,
,3393.39505,3276.562775,3242.383075,
,3393.447975,3276.568525,3242.397125,
,3393.476025,3276.586525,3242.42875,
,3393.52425,3276.6089,3242.442475,
,3393.5579,3276.6896,3242.47855,
,3393.574375,3276.7211,3242.50765,
,3393.87005,3276.7309,3242.527075,
,3393.912475,3276.83625,3242.584625,
,3393.976775,3276.952675,3242.676875,
,3394.11415,3276.991025,3242.73335,
,3394.27925,3277.01695,3242.764,
,3394.761575,3277.040725,3242.804325,
,3395.082325,3277.086325,3242.80935,
,3395.09805,3277.0917,3242.821175,
,3395.1464,3277.11855,3242.828225,
,3395.519975,3277.175275,3242.853925,
,3395.53665,3277.2023,3242.86125,
,3395.70635,3277.2836,3242.86865,
,3395.71695,3277.293575,3242.881275,
,3395.73495,3277.317,3242.898175,
,3395.778575,3277.3437,3242.919075,
,3395.781075,3277.35365,3242.92735,
,3396.378725,3277.493025,3242.95125,
,3396.44465,3277.50865,3242.96425,
,3396.62825,3277.5858,3242.9833,
,3396.732125,3277.677725,3243.0046,
,3396.9157,3277.689875,3243.039825,
,3396.97295,3277.729425,3243.136725,
,3397.02405,3277.77485,3243.1558,
,3397.186,3277.778175,3243.171975,
,3397.189125,3277.797,3243.197625,
,3397.704625,3277.80525,3243.2196,
,3397.741275,3277.858375,3243.237675,
,3397.76835,3277.866375,3243.29075,
,3398.2042,3277.9037,3243.30795,
,3398.24315,3278.122675,3243.3142,
,3398.706625,3278.170575,3243.34685,
,3398.768675,3278.219625,3243.35295,
,3398.814325,3278.235525,3243.359825,
,3398.977225,3278.267775,3243.367925,
,3399.107375,3278.276625,3243.3922,
,3399.23475,3278.308675,3243.400875,
,3399.3999,3278.3537,3243.406525,
,3399.5114,3278.3619,3243.46085,
,3399.581675,3278.478975,3243.520125,
,3399.745275,3278.516775,3243.61965,
,3399.790625,3278.5278,3243.629425,
,3399.8183,3278.5488,3243.647925,
,3399.905025,3278.566225,3243.698575,
,,3278.614725,3243.72605,
,,3278.6268,3243.73575,
,,3278.646875,3243.755525,
,,3278.6993,3243.79045,
,,3278.72635,3243.80595,
,,3278.736925,3243.813725,
,,3278.73915,3243.8187,
,,3278.75055,3243.84325,
,,3278.76695,3243.850825,
,,3278.821425,3243.8576,
,,3278.832775,3243.866775,
,,3278.849075,3243.88735,
,,3278.869675,3243.906725,
,,3278.87245,3243.9142,
,,3279.0046,3243.963625,
,,3279.05935,3243.98545,
,,3279.0963,3243.994925,
,,3279.121475,3244.007525,
,,3279.191875,3244.0167,
,,3279.310475,3244.028525,
,,3279.352225,3244.053075,
,,3279.38445,3244.0973,
,,3279.40215,3244.1241,
,,3279.427325,3244.1538,
,,3279.44585,3244.173175,
,,3279.453225,3244.181125,
,,3279.509475,3244.1998,
,,3279.5613,3244.239325,
,,3279.6666,3244.269675,
,,3279.720075,3244.289775,
,,3279.7802,3244.309575,
,,3279.795175,3244.351725,
,,3279.804675,3244.37535,
,,3279.8131,3244.386,
,,3279.818025,3244.41365,
,,3279.896825,3244.41935,
,,3279.9749,3244.4243,
,,3280.073775,3244.459375,
,,3280.09255,3244.479,
,,3280.1311,3244.4854,
,,3280.219925,3244.487625,
,,3280.231475,3244.49475,
,,3280.36535,3244.51975,
,,3280.401125,3244.5461,
,,3280.482125,3244.553725,
,,3280.530075,3244.573075,
,,3280.573875,3244.58715,
,,3280.594275,3244.597825,
,,3280.65215,3244.65695,
,,3280.65935,3244.6696,
,,3280.6737,3244.732075,
,,3280.768725,3244.74365,
,,3280.78555,3244.758425,
,,3280.80395,3244.809925,
,,3280.855475,3244.82295,
,,3280.985125,3244.837625,
,,3281.01465,3244.8707,
,,3281.0282,3244.884975,
,,3281.088125,3244.903025,
,,3281.1586,3244.92855,
,,3281.231775,3244.94535,
,,3281.539725,3244.963975,
,,3281.576675,3244.9884,
,,3281.642525,3244.99345,
,,3281.698575,3245.002375,
,,3281.71705,3245.01575,
,,3281.725775,3245.03105,
,,3281.739125,3245.06105,
,,3281.75795,3245.06615,
,,3281.764025,3245.085225,
,,3281.8031,3245.093725,
,,3282.1031,3245.102825,
,,3282.11065,3245.15935,
,,3282.1143,3245.2157,
,,3282.228375,3245.244125,
,,3282.263525,3245.307275,
,,3282.2706,3245.32115,
,,3282.284575,3245.380775,
,,3282.3042,3245.41465,
,,3282.3306,3245.453075,
,,3282.34805,3245.4857,
,,3282.45105,3245.492725,
,,3282.5313,3245.511875,
,,3282.5801,3245.56745,
,,3282.695525,3245.5899,
,,3282.714775,3245.622175,
,,3282.951575,3245.7275,
,,3283.095325,3245.736325,
,,3283.1642,3245.75195,
,,3283.21485,3245.7821,
,,3283.327425,3245.800425,
,,3283.43825,3245.8446,
,,3283.454225,3245.853325,
,,3283.490375,3245.884975,
,,3283.57525,3245.906775,
,,3283.623625,3245.912775,
,,3283.6644,3245.9308,
,,3283.8922,3245.976575,
,,3283.902575,3245.98475,
,,3283.916825,3245.992575,
,,3283.92245,3245.9994,
,,3283.9295,3246.015825,
,,3283.9541,3246.020775,
,,3284.0045,3246.03525,
,,3284.125925,3246.03965,
,,3284.156925,3246.110325,
,,3284.3142,3246.126175,
,,3284.35845,3246.172025,
,,3284.37085,3246.19755,
,,3284.386675,3246.257775,
,,3284.5818,3246.27505,
,,3284.64855,3246.3388,
,,3284.6923,3246.364425,
,,3284.698125,3246.41025,
,,3284.749375,3246.521375,
,,3284.944,3246.5383,
,,3284.99475,3246.600175,
,,3285.001075,3246.608525,
,,3285.040875,3246.624575,
,,3285.04725,3246.63285,
,,3285.06965,3246.64225,
,,3285.1054,3246.656125,
,,3285.284775,3246.6632,
,,3285.310925,3246.6769,
,,3285.3979,3246.691225,
,,3285.573625,3246.787575,
,,3285.858975,3246.801575,
,,3285.8809,3246.819175,
,,3286.02605,3246.86035,
,,3286.092225,3246.904075,
,,3286.10835,3246.9241,
,,3286.152125,3247.0205,
,,3286.160575,3247.035625,
,,3286.171425,3247.094175,
,,3286.1894,3247.123725,
,,3286.217925,3247.162375,
,,3286.3148,3247.21725,
,,3286.3525,3247.224475,
,,3286.36305,3247.22905,
,,3286.53775,3247.23535,
,,3286.577875,3247.2409,
,,3286.60305,3247.258375,
,,3286.783425,3247.26345,
,,3286.83925,3247.278575,
,,3286.86625,3247.305625,
,,3286.936025,3247.310125,
,,3287.02115,3247.327525,
,,3287.05755,3247.337425,
,,3287.272625,3247.394575,
,,3287.293275,3247.3975,
,,3287.319125,3247.406,
,,3287.3301,3247.420125,
,,3287.338975,3247.467625,
,,3287.346625,3247.4987,
,,3287.3699,3247.553775,
,,3287.3802,3247.56925,
,,3287.399925,3247.57695,
,,3287.443525,3247.6134,
,,3287.4479,3247.63865,
,,3287.490075,3247.649975,
,,3287.572675,3247.685425,
,,3287.585875,3247.699925,
,,3287.62325,3247.7081,
,,3287.653,3247.717875,
,,3287.7396,3247.740125,
,,3287.76525,3247.755125,
,,3287.88655,3247.79045,
,,3287.9256,3247.805725,
,,3288.0541,3247.821575,
,,3288.095575,3247.830375,
,,3288.1299,3247.877425,
,,3288.2254,3247.900275,
,,3288.243425,3247.91385,
,,3288.26135,3247.927025,
,,3288.306475,3247.959275,
,,3288.32075,3247.9626,
,,3288.3476,3248.116725,
,,3288.359125,3248.141775,
,,3288.46315,3248.16885,
,,3288.475275,3248.1856,
,,3288.518475,3248.193875,
,,3288.589975,3248.2019,
,,3288.60255,3248.2294,
,,3288.7675,3248.2633,
,,3288.844,3248.284875,
,,3288.86005,3248.291275,
,,3288.877875,3248.299375,
,,3288.8966,3248.301275,
,,3288.933325,3248.30735,
,,3288.951875,3248.312625,
,,3288.986625,3248.31865,
