SPK_SPKC10a (exc),SPK_SPKC10b (exc),SPK_SPKC11a (inhi),SPK_SPKC13a (exc),SPK_SPKC14b (inhi)
,401.161425,330.53385,394.958975,328.87675
,401.176275,330.54605,394.976325,328.883125
,401.18715,330.5562,394.9971,328.90215
,401.1976,330.566125,395.022,328.9146
,401.2142,330.5831,395.040125,328.923925
,401.261375,330.592375,395.054,328.93705
,401.2893,330.6003,395.067225,328.943275
,401.31855,330.607525,395.0802,328.949625
,401.356625,330.615775,395.096825,328.974025
,401.4084,330.6237,395.102875,328.990425
,401.449425,330.635625,395.15095,328.997425
,401.557825,330.646175,395.2291,329.0039
,401.611525,330.66055,395.28425,329.01215
,401.648125,330.67035,395.328425,329.02245
,401.66365,330.684975,395.358725,329.0305
,401.6992,330.698375,395.378825,329.040425
,401.712975,330.705475,395.40685,329.0484
,401.7269,330.7246,395.435825,329.05905
,401.760025,330.756775,395.4628,329.06735
,401.785,330.773625,395.5107,329.075925
,401.81725,330.792625,395.5517,329.085575
,401.846725,330.808475,395.63575,329.104275
,401.894175,330.8235,395.6706,329.122475
,401.943175,330.834425,395.688425,329.14125
,401.99915,330.846975,395.7078,329.176025
,402.010425,330.862325,395.7288,329.257625
,402.018675,330.876925,395.773125,329.299725
,402.026625,330.8897,395.797025,329.33095
,402.039125,330.901575,395.841,329.359575
,402.05675,330.910925,395.863775,329.382125
,402.066125,330.922825,395.90385,329.402475
,402.076725,330.937575,395.9425,329.44055
,402.0895,330.9491,395.9747,329.487675
,402.102625,330.975225,396.017125,329.508475
,402.118725,330.984175,396.045,329.528575
,402.140375,330.997075,396.104025,329.543625
,402.17575,331.013725,396.151825,329.554525
,402.270875,331.0247,396.222725,329.56915
,402.334325,331.039475,396.260425,329.587175
,402.366,331.052125,396.288175,329.608075
,402.377975,331.06675,396.3079,329.62385
,402.388225,331.079375,396.33155,329.640675
,402.39815,331.0949,396.35215,329.656625
,402.40895,331.111425,396.38805,329.68565
,402.415775,331.12495,396.524075,329.714075
,402.422125,331.1365,396.5936,329.7394
,402.43245,331.1436,396.6525,329.844625
,402.4488,331.16265,396.746925,329.938725
,402.458775,331.171925,396.85555,329.949875
,402.46945,331.182225,396.878475,329.969525
,402.480925,331.195075,396.8889,329.994625
,402.4947,331.21025,396.913125,330.00625
,402.512575,331.226125,396.925425,330.0163
,402.531175,331.237975,396.9367,330.032775
,402.547225,331.251875,396.953,330.0533
,402.617025,331.264675,396.98105,330.07995
,402.661275,331.2893,397.018125,330.14495
,402.740625,331.3034,397.085875,330.190975
,402.7598,331.31015,397.189925,330.2066
,402.76445,331.3219,397.2082,330.216075
,402.803825,331.332775,397.2228,330.224025
,402.83535,331.34365,397.257525,330.240025
,402.856175,331.365925,397.2837,330.246775
,402.868275,331.370775,397.30655,330.263225
,402.8923,331.3822,397.33525,330.2718
,402.9121,331.392075,397.370325,330.282775
,402.92385,331.402225,397.396375,330.288475
,402.92785,331.409625,397.4231,330.293825
,402.9682,331.424675,397.4494,330.2974
,403.014575,331.438225,397.48055,330.30095
,403.051275,331.44315,397.507975,330.314175
,403.06895,331.4524,397.562975,330.319275
,403.074525,331.45995,397.655975,330.324225
,403.07815,331.465125,397.71835,330.330375
,403.086125,331.4695,397.738725,330.336725
,403.11065,331.47365,397.757175,330.3446
,403.1174,331.477775,397.7686,330.351875
,403.134225,331.4811,397.7826,330.35925
,403.14995,331.485725,397.79825,330.36615
,403.17145,331.491375,397.81785,330.379775
,403.181075,331.49575,397.856975,330.406625
,403.190925,331.5012,397.9094,330.41485
,403.202025,331.50595,397.97335,330.423475
,403.214725,331.51765,398.005025,330.4631
,403.22495,331.525375,398.074025,330.479075
,403.235475,331.5305,398.092225,330.498825
,403.25765,331.53965,398.126225,330.52525
,403.268775,331.54535,398.141975,330.539275
,403.284225,331.55445,398.16095,330.569675
,403.31025,331.58435,398.192375,330.57985
,403.32565,331.593075,398.21895,330.590725
,403.366675,331.6028,398.23935,330.605825
,403.4328,331.612125,398.284075,330.616025
,403.527975,331.621375,398.340175,330.629075
,403.561175,331.633725,398.370325,330.6416
,403.5876,331.649225,398.4397,330.655825
,403.596475,331.660425,398.5005,330.663775
,403.60365,331.670475,398.530825,330.682325
,403.609375,331.676425,398.545025,330.69815
,403.6189,331.693175,398.559825,330.7076
,403.62755,331.706425,398.5788,330.7238
,403.642375,331.713675,398.599875,330.744
,403.64915,331.729,398.6111,330.7571
,403.660075,331.745,398.625125,330.77575
,403.671425,331.75405,398.655775,330.797075
,403.69565,331.7625,398.667475,330.838725
,403.7119,331.776,398.69455,330.858075
,403.743675,331.7877,398.70995,330.87
,403.82145,331.79925,398.761825,330.87945
,403.873125,331.8131,398.776425,330.89025
,403.8921,331.824225,398.792975,330.907725
,403.931625,331.831175,398.823175,330.93095
,403.9377,331.83885,398.852675,330.9449
,403.94615,331.8467,398.889775,330.964325
,403.953525,331.85865,398.93945,330.97335
,403.959775,331.86705,398.9998,330.987025
,403.9807,331.8762,399.091,331.0026
,403.98775,331.887,399.120025,331.02175
,403.995425,331.899325,399.145525,331.0403
,404.025325,331.9096,399.1817,331.052675
,404.045525,331.93385,399.2078,331.06725
,404.073,331.962025,399.258125,331.0905
,404.11585,331.991075,399.30085,331.106125
,404.1896,332.004425,399.347375,331.130125
,404.27675,332.01735,399.37375,331.1415
,404.282225,332.0311,399.389075,331.157
,404.3308,332.057125,399.3991,331.167075
,404.35915,332.0763,399.4153,331.17525
,404.368775,332.10255,399.4304,331.187225
,404.383975,332.12495,399.466875,331.196075
,404.39065,332.13675,399.483825,331.2061
,404.399875,332.173125,399.49945,331.223675
,404.42705,332.201725,399.5228,331.23635
,404.432025,332.23855,399.5531,331.24915
,404.43865,332.252975,399.6053,331.26175
,404.445125,332.305725,399.6424,331.281925
,404.4504,332.33435,399.692125,331.299
,404.454875,332.34925,399.711125,331.31365
,404.4609,332.365375,399.7223,331.32965
,404.514725,332.37535,399.739275,331.34355
,404.524775,332.40025,399.752075,331.356325
,404.5423,332.41895,399.7692,331.373975
,404.545275,332.4353,399.796925,331.38835
,404.622575,332.59175,399.843875,331.3994
,404.680525,332.60085,399.890075,331.41015
,404.71095,332.608975,399.921625,331.42445
,404.753075,332.621025,399.971,331.43495
,404.759125,332.63025,400.022675,331.44295
,404.765075,332.637625,400.034775,331.458825
,404.7791,332.64485,400.04365,331.469825
,404.80085,332.655425,400.073775,331.476025
,404.80835,332.6616,400.092575,331.48915
,404.832125,332.676825,400.10635,331.50125
,404.838125,332.7005,400.118675,331.511275
,404.845625,332.71955,400.14935,331.527925
,404.879225,332.851125,400.166275,331.542675
,404.930475,332.857525,400.200525,331.555525
,405.0216,332.868375,400.228575,331.567825
,405.046025,332.8752,400.279325,331.584125
,405.05225,332.87945,400.302925,331.595375
,405.077825,332.8828,400.332475,331.6051
,405.08775,332.885975,400.395325,331.629925
,405.113375,332.892,400.450975,331.643875
,405.143125,332.8988,400.496775,331.656275
,405.15825,332.903575,400.512275,331.6669
,405.18055,332.90735,400.5312,331.6758
,405.18225,332.91255,400.54475,331.687475
,405.1994,332.91725,400.568975,331.69755
,405.224525,332.922675,400.588275,331.71055
,405.25925,332.930925,400.60825,331.731675
,405.2782,332.944125,400.631325,331.7448
,405.300125,333.133025,400.651025,331.7549
,405.329175,333.139525,400.67725,331.762525
,405.34975,333.148175,400.72545,331.7713
,405.382375,333.1543,400.745475,331.78235
,405.417625,333.162575,400.78155,331.79125
,405.42815,333.17275,400.815525,331.800375
,405.4653,333.179425,400.8357,331.810775
,405.495525,333.1872,400.88395,331.819575
,405.5277,333.1981,400.900825,331.828175
,405.5477,333.2205,400.944125,331.83585
,405.562375,333.321,400.968525,331.84435
,405.57475,333.378575,400.9937,331.85125
,405.59175,333.388125,401.04605,331.863075
,405.607575,333.3985,401.06965,331.87245
,405.62005,333.40305,401.117225,331.885175
,405.634875,333.40675,401.139675,331.898775
,405.6495,333.4102,401.171525,331.909
,405.66335,333.41765,401.21335,331.935275
,405.678125,333.42245,401.27955,331.960725
,405.6929,333.427825,401.30525,331.981375
,405.711,333.435375,401.3419,331.998725
,405.729175,333.449375,401.363875,332.01755
,405.74015,333.45725,401.3784,332.063125
,405.7897,333.469875,401.418,332.078775
,405.810575,333.4849,401.456625,332.1057
,405.844625,333.666325,401.50395,332.125325
,405.89785,333.681575,401.546,332.141425
,405.965425,333.700225,401.5729,332.168325
,406.019375,333.937875,401.59975,332.1907
,406.091825,333.992575,401.632225,332.27125
,406.120425,334.033375,401.657775,332.33345
,406.129575,334.060975,401.672975,332.368175
,406.142675,334.317,401.71285,332.39795
,406.157,334.379525,401.743975,332.42915
,406.165225,334.4193,401.7717,332.48515
,406.1894,334.433525,401.787325,332.5237
,406.19725,334.453875,401.828825,332.593825
,406.21585,334.468725,401.84965,332.60215
,406.227575,334.480425,401.87845,332.609125
,406.243025,334.501325,401.924425,332.6207
,406.262575,334.51055,401.9675,332.6464
,406.2781,334.517075,402.00965,332.6576
,406.37475,334.5232,402.064925,332.688725
,406.423175,334.527325,402.1108,332.727125
,406.46265,334.533025,402.132225,332.860425
,406.49085,334.5397,402.15685,332.87415
,406.506125,334.542475,402.1995,332.88325
,406.51975,334.54695,402.29295,332.895975
,406.543075,334.55285,402.335725,332.9048
,406.5574,334.558475,402.380725,332.915175
,406.5673,334.56275,402.400925,332.9261
,406.57425,334.570175,402.413475,332.934725
,406.60895,334.575525,402.431025,332.95085
,406.663075,334.5789,402.4741,332.96935
,406.746325,334.58095,402.49005,333.002
,406.76575,334.585175,402.5113,333.1242
,406.7857,334.591075,402.570425,333.13045
,406.810225,334.6063,402.606075,333.137875
,406.822225,334.612825,402.68755,333.143975
,406.8301,334.622,402.74515,333.155375
,406.83785,334.631825,402.766775,333.163325
,406.845575,334.641575,402.776675,333.17205
,406.853625,334.6497,402.798275,333.1774
,406.876425,334.660025,402.8049,333.188825
,406.886775,334.674425,402.81455,333.195575
,406.895925,334.690575,402.828425,333.206975
,406.929325,334.701875,402.86465,333.24865
,406.9494,334.710325,402.90675,333.3585
,406.982475,334.72005,402.9599,333.3785
,406.986,334.732125,403.00105,333.384175
,407.039025,334.74345,403.06195,333.3921
,407.06725,334.7514,403.0888,333.4049
,407.119475,334.7614,403.105725,333.408
,407.138625,334.77255,403.12115,333.412
,407.18395,334.783025,403.131725,333.418675
,407.2011,334.796525,403.15025,333.42845
,407.21855,334.806425,403.16565,333.435225
,407.22605,334.819425,403.172,333.448725
,407.2485,334.83345,403.240675,333.459575
,407.26445,334.84575,403.272275,333.469825
,407.280675,334.856,403.3132,333.482725
,407.299775,334.868825,403.357925,333.505575
,407.313625,334.89445,403.379125,333.525725
,407.351625,334.909125,403.420025,333.56825
,407.40225,334.9256,403.438125,333.63875
,407.471325,334.9364,403.459175,333.65535
,407.503275,334.94895,403.478975,333.6687
,407.539675,334.963625,403.49685,333.680325
,407.56795,334.978325,403.508,333.692725
,407.58845,334.988025,403.530975,333.70735
,407.607225,334.99445,403.55185,333.727725
,407.629875,335.011575,403.5859,333.748
,407.6536,335.025975,403.625475,333.9
,407.6762,335.05035,403.66545,333.917075
,407.707025,335.062875,403.712675,333.9311
,407.743125,335.07075,403.788,333.9383
,407.786575,335.087925,403.81995,333.947025
,407.82385,335.104,403.828675,333.966475
,407.8726,335.1199,403.832975,333.9816
,407.944375,335.135075,403.855425,333.9893
,408.0056,335.144325,403.859925,333.999125
,408.0478,335.156825,403.881525,334.023975
,408.068475,335.164025,403.906325,334.040625
,408.0883,335.180925,403.94805,334.0598
,408.11095,335.19735,403.972025,334.131825
,408.11785,335.213725,403.999225,334.2471
,408.127525,335.23005,404.05285,334.336775
,408.1344,335.243325,404.1042,334.37685
,408.14535,335.25105,404.13875,334.4271
,408.1618,335.263325,404.195575,334.44245
,408.177425,335.27165,404.24565,334.487325
,408.189725,335.278925,404.294925,334.4994
,408.199925,335.286225,404.30735,334.522775
,408.20255,335.297425,404.323625,334.5298
,408.216825,335.306825,404.340375,334.535425
,408.25125,335.3184,404.352325,334.545575
,408.27885,335.32885,404.4191,334.551625
,408.292775,335.339225,404.4604,334.556725
,408.32165,335.3476,404.4983,334.56145
,408.34415,335.365425,404.52745,334.566025
,408.383225,335.376525,404.588925,334.5711
,408.399725,335.4265,404.63475,334.576275
,408.416875,335.4427,404.6609,334.58045
,408.44155,335.4619,404.6677,334.591425
,408.4703,335.4827,404.674325,334.604775
,408.528025,335.509625,404.68245,334.610225
,408.583825,335.52285,404.71905,334.61735
,408.64135,335.5427,404.731275,334.62345
,408.6664,335.55675,404.769075,334.632975
,408.69655,335.57075,404.783775,334.641275
,408.717125,335.591125,404.814075,334.64835
,408.719825,335.613325,404.8657,334.657
,408.729275,335.6314,404.92625,334.664925
,408.747475,335.6519,404.96455,334.683125
,408.769325,335.677375,405.026425,334.702475
,408.790675,335.697725,405.0462,334.71445
,408.81185,335.735525,405.065275,334.7223
,408.830975,335.763875,405.0792,334.733275
,408.8499,335.79845,405.104175,334.74285
,408.874325,335.87605,405.1301,334.754075
,408.892025,335.912375,405.150175,334.76815
,408.925425,335.92455,405.1669,334.778575
,409.009175,335.945825,405.18475,334.79335
,409.087975,335.97915,405.234,334.81155
,409.151275,336.010625,405.269675,334.820325
,409.16935,336.0936,405.334225,334.83785
,409.182625,336.155325,405.3774,334.8498
,409.191025,336.173375,405.423525,334.864825
,409.198575,336.1901,405.465725,334.874725
,409.21485,336.207475,405.538925,334.8824
,409.2241,336.234675,405.562125,334.8912
,409.234475,336.249225,405.576225,334.91105
,409.243725,336.261475,405.5898,334.9282
,409.254525,336.269475,405.605325,334.94915
,409.272825,336.284975,405.618775,334.9655
,409.2896,336.299375,405.62695,334.976925
,409.319075,336.3272,405.6492,334.98835
,409.35065,336.37525,405.6732,335.002075
,409.368225,336.40815,405.684825,335.013
,409.369675,336.44575,405.697125,335.029625
,409.383175,336.4688,405.7108,335.043225
,409.39265,336.59065,405.729625,335.055375
,409.3972,336.60105,405.7557,335.067675
,409.405825,336.61125,405.774175,335.08895
,409.419675,336.628075,405.7885,335.100475
,409.4343,336.63445,405.821225,335.118425
,409.474825,336.676725,405.874175,335.12565
,409.5042,336.686975,405.92895,335.14275
,409.56855,336.708075,405.979725,335.151575
,409.61735,336.9102,406.0748,335.1633
,409.66025,336.9295,406.104475,335.176425
,409.68185,336.947475,406.1262,335.191775
,409.7238,336.982475,406.1433,335.207075
,409.7623,336.997625,406.15285,335.2167
,409.807025,337.102175,406.169075,335.23345
,409.876475,337.167725,406.18515,335.249325
,409.891025,337.4011,406.2112,335.264175
,409.915125,337.423975,406.251225,335.277275
,409.9259,337.4432,406.3104,335.28865
,409.93865,337.455025,406.346625,335.304675
,409.9598,337.555725,406.395425,335.3185
,409.97095,337.648625,406.440325,335.33205
,409.9782,337.6614,406.4661,335.33915
,409.9953,337.67445,406.502275,335.34715
,410.0094,337.689125,406.586875,335.3746
,410.015825,337.70945,406.6403,335.390275
,410.0924,337.724075,406.67655,335.40135
,410.1104,337.75,406.71845,335.413725
,410.123,337.76795,406.7351,335.42325
,410.13655,337.793125,406.747075,335.43265
,410.165875,337.845325,406.816025,335.449375
,410.1807,337.87875,406.8445,335.4668
,410.220925,337.8927,406.8635,335.477525
,410.236725,337.907675,406.87965,335.50665
,410.2732,337.921525,406.91875,335.525675
,410.285775,337.949575,406.942325,335.540775
,410.299575,337.97445,407.051375,335.55775
,410.30815,337.9924,407.069375,335.5778
,410.3556,338.020425,407.09905,335.60225
,410.4223,338.04065,407.1112,335.6262
,410.45805,338.082925,407.12985,335.649375
,410.490475,338.142,407.142975,335.6763
,410.521425,338.1822,407.153575,335.704925
,410.545175,338.241775,407.176,335.72975
,410.57595,338.41025,407.200525,335.7981
,410.599875,338.435075,407.244925,335.832275
,410.6128,338.452675,407.26745,335.863125
,410.62545,338.485825,407.348175,335.8774
,410.63335,338.501375,407.394475,335.88805
,410.653525,338.507525,407.45105,335.9019
,410.66085,338.522175,407.46565,335.916
