SPK_SPKC01c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a
575.90865,603.7735,667.9492,599.283075,606.608125
575.9187,603.77955,667.953175,599.323275,606.645825
575.929725,603.80875,667.968,599.33985,606.663125
575.94995,603.82205,667.9835,599.3768,606.67905
575.9652,603.828825,667.98945,599.382325,606.755
575.982375,603.833475,667.996275,599.38615,606.781225
575.996425,603.853775,668.052325,599.39855,606.808225
576.0144,603.896775,668.066875,599.42825,606.826025
576.035275,603.924425,668.15395,599.43515,606.84785
576.05605,603.936525,668.222325,599.4439,606.870575
576.07445,603.96035,668.2976,599.497875,606.906875
576.102425,603.9935,668.394825,599.5215,606.934525
576.1206,604.01765,668.44335,599.59885,606.9608
576.167025,604.0509,668.459075,599.610375,607.036475
576.1749,604.1041,668.492675,599.630525,607.06665
576.185125,604.11905,668.570525,599.657275,607.130125
576.190425,604.144675,668.6174,599.666675,607.143775
576.1939,604.1545,668.629,599.670275,607.1505
576.19635,604.166775,668.6668,599.71015,607.157275
576.1987,604.175825,668.678375,599.7217,607.1621
576.201,604.178475,668.6962,599.737675,607.176475
576.2035,604.213125,668.759925,599.745375,607.1871
576.207225,604.23195,668.82195,599.795575,607.25825
576.209325,604.240725,668.84025,599.8206,607.27435
576.211525,604.267525,668.9019,599.84575,607.2935
576.213775,604.2819,668.96545,599.8577,607.31075
576.21825,604.2964,668.97345,599.875125,607.323875
576.2336,604.313725,668.9914,599.901925,607.3481
576.246725,604.3292,669.00475,599.9677,607.361625
576.2551,604.36005,669.08735,599.976875,607.379225
576.267975,604.430025,669.205725,599.980925,607.39405
576.274075,604.4376,669.240875,599.985775,607.41515
576.28125,604.459,669.282875,599.99425,607.43545
576.291,604.516175,669.285725,600.0142,607.45095
576.300275,604.531025,669.2953,600.031325,607.504025
576.311975,604.5523,669.305675,600.057625,607.530175
576.3196,604.56505,669.313075,600.08425,607.5565
576.327125,604.571525,669.33005,600.108275,607.583425
576.33235,604.57995,669.462225,600.17515,607.600375
576.3475,604.58885,669.488075,600.208875,607.62285
576.352025,604.6008,669.58955,600.2294,607.637575
576.355175,604.610825,669.621375,600.236725,607.654875
576.36155,604.622825,669.6497,600.27365,607.6626
576.36885,604.630875,669.667575,600.3123,607.67665
576.37265,604.63415,669.685175,600.334775,607.687875
576.376475,604.673275,669.695975,600.351075,607.706
576.3894,604.685825,669.7292,600.438375,607.721675
576.40755,604.710725,669.777475,600.45795,607.759675
576.4155,604.774925,669.874875,600.4883,607.780625
576.41995,604.788225,669.9887,600.50675,607.80495
576.423575,604.825575,670.157875,600.528025,607.819225
576.43285,604.849425,670.18095,600.577875,607.8405
576.4353,604.868575,670.265775,600.59145,607.864825
576.452875,604.881425,670.2708,600.615725,607.890475
576.4619,604.8984,670.321925,600.63715,607.9062
576.46985,604.922,670.3656,600.68285,607.95535
576.484575,604.944075,670.378925,600.7098,607.973925
576.502125,604.966475,670.40015,600.73165,607.987875
576.524,604.98275,670.41365,600.746675,608.00915
576.535,605.043525,670.432925,600.77805,608.029475
576.5551,605.06765,670.440225,600.800725,608.039025
576.57225,605.094025,670.44505,600.818875,608.05075
576.59035,605.104025,670.47695,600.86655,608.0658
576.62895,605.109725,670.587125,600.907225,608.079675
576.6426,605.1156,670.644225,600.93095,608.096675
576.6567,605.11815,670.659625,600.953775,608.107325
576.674575,605.121825,670.66635,600.9823,608.1198
576.699725,605.12715,670.683,601.013425,608.1285
576.723325,605.1318,670.69545,601.032425,608.144075
576.74165,605.1461,670.721075,601.047175,608.154575
576.748975,605.16295,670.73035,601.059375,608.1742
576.755425,605.1671,670.762375,601.093875,608.1826
576.7625,605.19245,670.77245,601.10955,608.192825
576.77145,605.2343,670.786225,601.152275,608.21185
576.780225,605.2371,670.92895,601.16455,608.221575
576.794025,605.2407,671.016025,601.21785,608.249725
576.804875,605.2461,671.064675,601.240075,608.2577
576.81145,605.251675,671.08085,601.30385,608.26555
576.82385,605.282875,671.0981,601.32805,608.2838
576.8321,605.2886,671.1677,601.3545,608.2942
576.839875,605.294725,671.183575,601.3681,608.318475
576.84335,605.3041,671.1952,601.395325,608.328
576.852175,605.329675,671.216375,601.432,608.35625
576.864275,605.35185,671.2667,601.4802,608.367675
576.880975,605.356775,671.281825,601.510725,608.379725
576.898575,605.363875,671.3082,601.529475,608.39185
576.92095,605.40965,671.32955,601.5482,608.396825
576.9403,605.415325,671.341,601.57535,608.413475
576.96635,605.431775,671.42545,601.597875,608.429
576.982375,605.454275,671.455825,601.64535,608.439925
576.99265,605.470175,671.5168,601.66465,608.4625
577.005125,605.535375,671.54565,601.684875,608.5109
577.016425,605.54885,671.554575,601.715425,608.53315
577.027775,605.56965,671.62595,601.718975,608.556725
577.045,605.5845,671.663575,601.740675,608.575275
577.064425,605.6125,671.759575,601.7668,608.5977
577.074325,605.629925,671.77625,601.782575,608.64265
577.0871,605.64155,671.890575,601.80345,608.665825
577.1049,605.6736,671.9554,601.842725,608.67625
577.1194,605.6815,671.9979,601.866125,608.6859
577.145625,605.7009,672.003825,601.877625,608.709275
577.17325,605.716925,672.018975,601.8998,608.71285
577.195,605.7418,672.03125,601.915325,608.721075
577.208475,605.7555,672.074225,601.9944,608.724825
577.2262,605.78715,672.193025,602.00395,608.731325
577.2342,605.803475,672.20115,602.005725,608.766475
577.24635,605.82055,672.221525,602.0227,608.786875
577.25975,605.864925,672.237325,602.028175,608.910475
577.279875,605.885375,672.2441,602.03265,608.95945
577.302025,605.930975,672.3594,602.09685,608.9783
577.320325,605.940625,672.4637,602.1165,608.992675
577.339775,605.9528,672.532075,602.141325,609.002575
577.353125,605.962125,672.63345,602.170425,609.023025
577.37525,605.9729,672.658775,602.21355,609.052175
577.3907,605.9841,672.690425,602.23985,609.080975
577.405975,606.00275,672.69935,602.2609,609.10815
577.421075,606.032925,672.778225,602.282925,609.130225
577.438425,606.047725,672.82,602.300925,609.15885
577.468825,606.06855,672.8312,602.32225,609.181775
577.4975,606.074925,672.877925,602.34635,609.197075
577.52045,606.079125,672.903975,602.351625,609.21415
577.55545,606.088375,672.910975,602.375725,609.23275
577.566025,606.12085,672.957925,602.3808,609.245625
577.578525,606.132475,672.97005,602.3914,609.26295
577.5869,606.165975,672.983775,602.40215,609.27265
577.600425,606.18445,673.083975,602.443,609.287325
577.618,606.19875,673.0931,602.466225,609.2992
577.634825,606.214175,673.1133,602.4895,609.308275
577.646875,606.225575,673.123725,602.550675,609.319625
577.680075,606.2409,673.209625,602.565025,609.3381
577.700025,606.256,673.233875,602.596975,609.358425
577.720225,606.26555,673.250525,602.602925,609.393375
577.732775,606.283075,673.279175,602.6066,609.41865
577.773925,606.2998,673.28495,602.6431,609.45235
577.807025,606.318675,673.294575,602.653275,609.4795
577.820425,606.3371,673.312675,602.695525,609.49935
577.837425,606.355125,673.3172,602.728125,609.526125
577.858575,606.3736,673.32815,602.761975,609.5439
577.8809,606.4086,673.366225,602.80565,609.55935
577.9194,606.42895,673.376075,602.81905,609.567
577.944125,606.448975,673.414,602.8376,609.57435
577.96595,606.466175,673.4222,602.849475,609.60095
577.9857,606.48815,673.4631,602.8762,609.6162
578.01385,606.50675,673.468625,602.900525,609.634775
578.034725,606.5677,673.48445,602.938325,609.650725
578.048375,606.6064,673.48835,602.9428,609.6699
578.076375,606.635225,673.499825,602.989675,609.6857
578.104725,606.66155,673.502925,603.00215,609.715275
578.133675,606.6877,673.505975,603.014175,609.733025
578.152475,606.70705,673.5101,603.02845,609.742725
578.160575,606.733675,673.513325,603.0555,609.757325
578.166625,606.75265,673.51685,603.061875,609.797625
578.17185,606.78065,673.522825,603.076025,609.817225
578.1829,606.81085,673.5293,603.08785,609.835325
578.190375,606.8327,673.535725,603.1104,609.871625
578.195325,606.856025,673.541625,603.12155,609.894075
578.20345,606.8797,673.546775,603.134675,609.913775
578.21135,606.89945,673.562575,603.1857,609.942775
578.2184,606.9246,673.56675,603.19725,609.96505
578.225025,606.961175,673.575775,603.21475,609.9849
578.237175,606.99235,673.597775,603.2366,610.005775
578.250425,607.008375,673.6055,603.257875,610.028225
578.262875,607.05435,673.626325,603.274675,610.063425
578.2782,607.084825,673.6349,603.29525,610.072425
578.29455,607.11225,673.661725,603.320525,610.078825
578.30965,607.137725,673.676375,603.32825,610.08995
578.330175,607.159275,673.703075,603.35015,610.120325
578.349925,607.1715,673.71745,603.35445,610.1469
578.370425,607.17815,673.725975,603.388775,610.162125
578.388325,607.18795,673.734775,603.417525,610.1824
578.411075,607.19815,673.75355,603.4584,610.2049
578.432075,607.202325,673.757475,603.472175,610.230625
578.45045,607.211225,673.7617,603.4927,610.2652
578.46515,607.217125,673.766825,603.530275,610.288825
578.4894,607.23565,673.7746,603.552275,610.313
578.515325,607.27875,673.796775,603.58535,610.3388
578.547825,607.28505,673.811625,603.6049,610.397325
578.5593,607.29025,673.822475,603.62255,610.415625
578.5721,607.301725,673.849275,603.6326,610.4252
578.59,607.30845,673.853275,603.637675,610.43045
578.604,607.313925,673.87365,603.7073,610.4367
578.6186,607.31965,673.878175,603.7203,610.44245
578.629225,607.3246,673.8882,603.7571,610.44955
578.644925,607.338275,673.908425,603.771475,610.460475
578.6598,607.34605,673.919825,603.774925,610.472425
578.67295,607.351725,673.942575,603.778,610.479575
578.68435,607.3595,673.961925,603.78145,610.493575
578.691425,607.3782,673.966525,603.786125,610.49925
578.703175,607.414275,673.97155,603.7913,610.513675
578.711275,607.43135,673.977075,603.81245,610.52145
578.718925,607.455275,673.9821,603.83215,610.532825
578.726275,607.469025,674.00855,603.840525,610.539625
578.73445,607.48385,674.014725,603.848,610.544575
578.74715,607.496175,674.0385,603.851,610.57335
578.761925,607.5121,674.0529,603.855625,610.588325
578.780675,607.531025,674.063025,603.98455,610.600625
578.80345,607.5502,674.073025,604.068225,610.61885
578.821775,607.571925,674.127525,604.0847,610.640075
578.83595,607.59895,674.1375,604.0934,610.67305
578.84875,607.626225,674.171575,604.09865,610.689675
578.867275,607.64,674.185275,604.1026,610.714875
578.881425,607.64775,674.211775,604.114075,610.726075
578.901275,607.654175,674.223825,604.12125,610.7336
578.9193,607.662475,674.263625,604.133425,610.76165
578.935825,607.667675,674.28745,604.14525,610.79625
578.960375,607.67635,674.381975,604.149375,610.804675
578.981475,607.685575,674.4132,604.151025,610.822175
579.00425,607.692625,674.4196,604.15765,610.865625
579.03825,607.714675,674.425225,604.199475,610.911325
579.0548,607.721925,674.4374,604.25105,610.94045
579.062475,607.73325,674.4564,604.285575,610.962625
579.078975,607.7539,674.491175,604.30705,611.047725
579.0856,607.763325,674.497425,604.34735,611.074225
579.0912,607.8134,674.517675,604.3661,611.10235
579.10265,607.8417,674.602025,604.3868,611.13655
579.111375,607.855725,674.6466,604.403225,611.1633
579.120775,607.9058,674.660525,604.425225,611.1826
579.130225,607.92395,674.670425,604.438325,611.19155
579.14055,607.943675,674.68345,604.442675,611.20135
579.15445,607.9645,674.68995,604.4468,611.207625
579.162925,607.980175,674.70215,604.45505,611.2102
579.172375,608.007875,674.719475,604.458925,611.216825
579.18035,608.044725,674.726125,604.475675,611.2191
579.187475,608.065475,674.75185,604.5273,611.253425
579.19995,608.0851,674.760275,604.557925,611.276025
579.20425,608.10525,674.8123,604.579425,611.427675
579.227175,608.12405,674.825625,604.592875,611.458225
579.232275,608.139575,674.8684,604.60095,611.480175
579.2515,608.17195,674.8857,604.61575,611.4867
579.262175,608.188175,674.983825,604.6566,611.495175
579.268825,608.201325,675.051375,604.6632,611.5001
579.276625,608.2097,675.056575,604.678175,611.526325
579.296025,608.221925,675.059375,604.69035,611.55345
579.32075,608.25945,675.06215,604.706475,611.583425
579.34295,608.274825,675.105025,604.737575,611.725675
579.362,608.2852,675.13545,604.755725,611.743325
579.3741,608.29565,675.191675,604.78495,611.766025
579.391275,608.3267,675.23355,604.827925,611.7864
579.419125,608.344775,675.24705,604.852825,611.80745
579.449425,608.3584,675.274375,604.875125,611.816325
579.459775,608.3697,675.29145,604.8964,611.81905
579.46545,608.3761,675.3023,604.910775,611.8994
579.47045,608.3827,675.3096,604.927675,611.95515
579.478075,608.3881,675.313775,604.983425,611.972275
579.483325,608.395975,675.3418,605.0331,612.00555
579.48905,608.402475,675.3552,605.045825,612.019
579.502625,608.4108,675.40165,605.076475,612.038775
579.513375,608.419725,675.40635,605.0876,612.1426
579.533325,608.429675,675.503925,605.0955,612.1677
579.545975,608.4546,675.52395,605.10065,612.203725
579.56215,608.481775,675.5825,605.1034,612.22945
579.580025,608.51275,675.647125,605.1092,612.24295
579.591975,608.56805,675.70305,605.1122,612.2599
579.609825,608.58215,675.7371,605.11795,612.267575
579.6361,608.602425,675.762275,605.1246,612.2733
579.6568,608.61815,675.767725,605.133125,612.27645
579.6799,608.6378,675.7729,605.134275,612.28175
579.701175,608.6565,675.776575,605.135425,612.414775
579.723775,608.685725,675.7793,605.1481,612.46745
579.729375,608.695525,675.84365,605.156075,612.491525
579.7337,608.7166,675.852775,605.164875,612.51085
579.73835,608.729025,675.92765,605.196,612.538
579.74115,608.76855,675.98145,605.200825,612.582275
579.74595,608.803775,676.04605,605.20565,612.6135
579.75455,608.814325,676.076475,605.2218,612.62935
579.7592,608.83575,676.11815,605.238775,612.66355
579.766725,608.84375,676.127325,605.242775,612.666375
579.7695,608.852875,676.14115,605.24635,612.759075
579.773925,608.874575,676.144525,605.270075,612.79575
579.776925,608.902825,676.1545,605.279025,612.8527
579.779375,608.9231,676.2141,605.30155,612.89925
579.7902,608.949775,676.2337,605.32025,612.90945
579.795925,608.966475,676.252675,605.329025,612.919075
579.80095,608.9812,676.289525,605.3701,612.972875
579.8147,609.011275,676.38775,605.38285,612.993625
579.8335,609.064825,676.40165,605.407575,613.048875
579.866825,609.07925,676.422275,605.438225,613.10615
579.89565,609.095675,676.470225,605.471375,613.13455
579.91615,609.1156,676.4748,605.49595,613.1983
579.9391,609.184375,676.479225,605.5556,613.23
579.964425,609.1978,676.4918,605.5753,613.252575
579.98225,609.23015,676.57615,605.595125,613.258875
580.0255,609.238175,676.641575,605.64045,613.263375
580.063575,609.24525,676.72925,605.64695,613.2673
580.081175,609.25755,676.748975,605.666975,613.2701
580.08825,609.267575,676.778475,605.68385,613.272525
580.093625,609.2789,676.781275,605.73495,613.35705
580.1014,609.317525,676.793975,605.802675,613.388825
580.1052,609.330825,676.807025,605.827075,613.432125
580.11135,609.349775,676.879,605.8411,613.461325
580.1165,609.364825,676.9102,605.86265,613.502675
580.12585,609.378825,677.035475,605.8802,613.514825
580.144025,609.399375,677.06385,605.9159,613.522025
580.163775,609.419325,677.08585,605.92335,613.525525
580.17965,609.4411,677.12295,605.928775,613.540275
580.199375,609.46425,677.148525,605.978475,613.548525
580.212425,609.48845,677.167675,605.996,613.62705
580.219675,609.503525,677.1958,606.013725,613.6607
580.228525,609.529775,677.29985,606.078225,613.714
580.241,609.549325,677.316175,606.083525,613.7386
580.25105,609.558125,677.32385,606.103525,613.7693
580.259625,609.56395,677.32705,606.12595,613.79585
580.274775,609.574825,677.345925,606.184375,613.8214
