SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
169.9623,161.98015,290.367775,170.282325,171.036925,149.215525
169.977675,162.0133,290.403325,170.320325,171.064475,149.231225
170.021425,162.0492,290.443975,170.344375,171.0938,149.244575
170.10485,162.075975,290.503875,170.371875,171.11655,149.26025
170.11765,162.1155,290.5151,170.3993,171.163025,149.2746
170.1304,162.1346,290.563875,170.42675,171.188875,149.278825
170.14715,162.1759,290.5984,170.46345,171.206975,149.302375
170.203225,162.2016,290.652975,170.5099,171.226625,149.332025
170.230625,162.2265,290.693425,170.5216,171.252925,149.365225
170.2414,162.27555,290.730575,170.533175,171.282625,149.37585
170.281025,162.302175,290.783375,170.54725,171.3081,149.379175
170.30875,162.326475,290.8496,170.57885,171.330275,149.3849
170.340125,162.35545,290.881475,170.6161,171.3644,149.404725
170.36765,162.3729,290.921525,170.63935,171.39405,149.4152
170.372175,162.446375,291.02795,170.67115,171.4162,149.43485
170.384825,162.475025,291.080925,170.710675,171.4262,149.504725
170.421,162.504,291.201675,170.7336,171.459525,149.5129
170.433175,162.572625,291.3479,170.75185,171.48755,149.519425
170.56035,162.6013,291.39775,170.781975,171.515525,149.539525
170.594,162.663,291.456725,170.803525,171.549675,149.55615
170.632925,162.68635,291.555275,170.8177,171.58715,149.56365
170.640825,162.710725,291.61095,170.83435,171.61585,149.576425
170.6589,162.728,291.6493,170.849825,171.651875,149.5928
170.686175,162.7602,291.82655,170.859225,171.6967,149.606075
170.7773,162.785375,291.9117,170.881125,171.736775,149.626
170.80095,162.807725,291.980975,170.89875,171.765625,149.6407
170.819575,162.862425,292.071075,170.9194,171.8206,149.6611
170.855375,162.8873,292.15595,170.935175,171.8722,149.67355
170.874525,162.908175,292.326225,170.958125,171.92015,149.72755
170.88765,162.93655,292.37505,170.9777,171.97245,149.73765
170.90895,162.99345,292.4368,170.980575,172.02785,149.757375
170.937325,163.0132,292.4731,171.00455,172.069875,149.8231
170.95165,163.0548,292.524675,171.019325,172.11075,149.83065
170.9936,163.10325,292.593575,171.034725,172.16855,149.8359
171.03375,163.14695,292.665525,171.061275,172.225225,149.851875
171.0507,163.18795,292.76605,171.0723,172.273075,149.87265
171.084725,163.2154,292.908825,171.0981,172.331225,149.9264
171.126175,163.24255,292.9778,171.12115,172.3787,149.952275
171.1411,163.2653,293.01465,171.147025,172.42475,149.967075
171.1497,163.28755,293.049525,171.198975,172.46985,149.9862
171.178975,163.318075,293.076425,171.216875,172.504475,150.00045
171.203675,163.3495,293.11235,171.2358,172.543025,150.01725
171.229225,163.3787,293.138575,171.25405,172.554375,150.024825
171.242075,163.406825,293.2069,171.29195,172.591875,150.03725
171.2715,163.441375,293.234275,171.33445,172.624275,150.1112
171.3229,163.458375,293.29965,171.356425,172.65395,150.144075
171.3332,163.5224,293.37995,171.389825,172.734475,150.15635
171.37055,163.559625,293.394925,171.3988,172.756425,150.178375
171.418925,163.571125,293.41805,171.414125,172.78165,150.22075
171.477,163.61515,293.50365,171.447325,172.80705,150.2935
171.5111,163.6576,293.534175,171.479725,172.829425,150.30935
171.540075,163.705725,293.548425,171.5463,172.855975,150.323075
171.557625,163.736225,293.557425,171.576475,172.8962,150.353075
171.5815,163.762075,293.596075,171.612925,172.9262,150.36465
171.595,163.8402,293.623925,171.648575,172.978375,150.380625
171.680725,163.89065,293.650825,171.720375,173.00145,150.39065
171.69165,163.946775,293.6718,171.75575,173.02525,150.4019
171.71095,163.980375,293.68815,171.802625,173.078475,150.42555
171.73105,164.0278,293.71485,171.858375,173.102225,150.435525
171.753525,164.127325,293.72295,171.95755,173.13175,150.456425
171.769275,164.157725,293.73695,172.00485,173.1631,150.518375
171.7917,164.178775,293.747,172.075325,173.1939,150.531175
171.834025,164.221025,293.7769,172.119475,173.2323,150.561775
171.872475,164.260375,293.78995,172.240825,173.2673,150.598425
171.89315,164.282875,293.81945,172.344,173.303875,150.609975
171.9797,164.3197,293.841325,172.399125,173.3245,150.61585
171.9959,164.339525,293.860625,172.44885,173.353325,150.628525
172.021025,164.37335,293.880675,172.52405,173.388825,150.642725
172.0565,164.40625,293.90415,172.600275,173.424,150.670375
172.1094,164.4207,293.93835,172.63345,173.448225,150.698575
172.1234,164.457525,293.96415,172.679525,173.4509,150.7083
172.13705,164.488775,293.99585,172.7268,173.5046,150.727125
172.16475,164.516575,294.02305,172.747475,173.52435,150.7394
172.22525,164.554475,294.0392,172.7953,173.5483,150.767
172.29095,164.57925,294.10555,172.8441,173.56665,150.78125
172.3106,164.6172,294.135675,172.87835,173.5906,150.79315
172.3588,164.64365,294.1481,172.908425,173.634,150.8074
172.425325,164.6664,294.172875,172.937225,173.6659,150.80915
172.44825,164.699325,294.195025,172.985475,173.70125,150.87105
172.484875,164.73035,294.218175,173.010075,173.7251,150.896175
172.50275,164.77415,294.228125,173.022975,173.7505,150.94915
172.5315,164.7998,294.2541,173.038575,173.78565,150.951375
172.5516,164.84025,294.28595,173.0533,173.821975,150.968425
172.5642,164.8741,294.35785,173.066475,173.86675,150.97165
172.593,164.895925,294.3744,173.09855,173.933025,150.982575
172.625725,164.922025,294.445075,173.1212,173.969125,150.996675
172.650175,164.9414,294.4637,173.1523,173.996,151.00995
172.663475,164.9693,294.46985,173.165725,174.02635,151.012275
172.71815,165.01005,294.491775,173.198625,174.048175,151.024725
172.7828,165.084075,294.504125,173.24435,174.091975,151.0285
172.8054,165.107075,294.530225,173.27205,174.1162,151.0949
172.82785,165.1362,294.55545,173.312775,174.141375,151.105725
172.872775,165.17825,294.573525,173.33365,174.17245,151.125025
172.89475,165.200625,294.5887,173.350875,174.191125,151.139
172.938825,165.231275,294.603625,173.383775,174.214425,151.196125
172.951075,165.26535,294.62305,173.406325,174.21865,151.256275
172.980725,165.26805,294.725475,173.434,174.23825,151.281825
173.01295,165.30355,294.78245,173.44515,174.263175,151.3025
173.060575,165.402425,294.81255,173.46175,174.28205,151.3129
173.126275,165.435025,294.83,173.48715,174.304825,151.3337
173.146475,165.4693,294.871725,173.50855,174.332225,151.36315
173.168,165.4994,294.94725,173.5271,174.360075,151.38225
173.180525,165.54235,294.968775,173.556025,174.39055,151.427925
173.201475,165.569425,295.00455,173.578775,174.42315,151.457975
173.2351,165.60215,295.050975,173.5884,174.46595,151.4767
173.252575,165.65885,295.103025,173.608525,174.5044,151.488425
173.2627,165.6931,295.29695,173.625275,174.545625,151.5298
173.274325,165.711575,295.346325,173.693425,174.5727,151.53995
173.30425,165.7548,295.399175,173.72265,174.6052,151.5487
173.33225,165.795025,295.4205,173.7446,174.63465,151.55945
173.396625,165.811,295.44915,173.765175,174.67215,151.594825
173.4109,165.867225,295.474725,173.7904,174.706775,151.6077
173.43635,165.90755,295.503225,173.81045,174.732075,151.615775
173.4573,165.952025,295.633025,173.833775,174.75925,151.6172
173.48755,165.971125,295.6478,173.8429,174.819725,151.627975
173.515725,165.993625,295.67275,173.861675,174.855875,151.642575
173.54735,166.020325,295.767075,173.887475,174.894175,151.656725
173.592725,166.0594,295.797,173.907125,174.94435,151.667325
173.6127,166.12275,295.835925,173.937575,174.979525,151.679125
173.6335,166.151925,295.8929,173.9586,175.006525,151.712925
173.653125,166.1739,295.93355,173.990775,175.0268,151.7293
173.719525,166.21435,296.0096,174.015325,175.076775,151.7733
173.78075,166.249125,296.0235,174.023875,175.110175,151.7982
173.80085,166.2807,296.04765,174.045075,175.1519,151.833675
173.818975,166.307325,296.105375,174.06905,175.1873,151.84285
173.82815,166.33845,296.1864,174.093,175.2025,151.85515
173.84865,166.369675,296.339175,174.114625,175.223525,151.866275
173.854525,166.397625,296.401375,174.12595,175.253275,151.877175
173.8733,166.420325,296.4206,174.188825,175.290175,151.88675
173.89835,166.4478,296.546175,174.206925,175.3243,151.909175
173.91425,166.474375,296.627825,174.2218,175.3401,151.922325
173.91785,166.5294,296.645575,174.24375,175.35055,151.9351
173.946125,166.559875,296.69415,174.265225,175.38095,151.953175
173.991125,166.583425,296.767125,174.2897,175.413775,151.978575
174.0102,166.609575,296.8093,174.323275,175.4763,151.993625
174.0321,166.63175,296.831075,174.3389,175.5023,152.00635
174.074525,166.66095,296.84865,174.3617,175.517225,152.030375
174.099925,166.67665,296.89135,174.387125,175.54085,152.04235
174.118825,166.7057,296.918125,174.43585,175.595125,152.04555
174.16325,166.712725,296.9341,174.462925,175.621775,152.07155
174.193675,166.754075,296.958625,174.48475,175.6713,152.109625
174.20535,166.781225,296.9835,174.51825,175.696875,152.127875
174.23315,166.81865,297.017175,174.568775,175.7341,152.16355
174.258025,166.856375,297.04955,174.600625,175.807725,152.175225
174.2807,166.889425,297.0921,174.64795,175.890475,152.180225
174.31455,166.904975,297.173025,174.680325,175.910625,152.192425
174.336175,166.93205,297.233975,174.718125,175.9885,152.2018
174.34285,166.964025,297.287025,174.7928,176.020275,152.202875
174.37425,166.986425,297.3142,174.832525,176.0538,152.21695
174.460875,167.0082,297.337775,174.875475,176.076975,152.2276
174.4962,167.0359,297.35915,174.896875,176.10795,152.267325
174.5432,167.05065,297.4089,174.9156,176.13405,152.277875
174.581875,167.098875,297.424875,174.9527,176.149225,152.322325
174.66565,167.130675,297.440375,175.012725,176.193075,152.35325
174.68955,167.15435,297.4501,175.031475,176.20575,152.3901
174.799625,167.177,297.477275,175.05465,176.278375,152.40615
174.820475,167.226775,297.579825,175.089075,176.3157,152.420975
174.892575,167.270375,297.63215,175.11245,176.3434,152.433725
174.918775,167.281575,297.695475,175.139075,176.378875,152.436175
174.9615,167.316625,297.756225,175.158675,176.41925,152.44775
174.995275,167.331,297.786225,175.1855,176.43425,152.46455
175.0193,167.339725,297.7971,175.1975,176.4676,152.4818
175.040325,167.369475,297.81155,175.225125,176.515325,152.4945
175.04635,167.4096,297.85725,175.259825,176.574625,152.505075
175.07725,167.43555,297.928275,175.2777,176.66265,152.519325
175.10215,167.451375,297.940175,175.332225,176.6883,152.5518
175.1188,167.4809,298.00055,175.362175,176.71775,152.567475
175.13725,167.506,298.037775,175.394925,176.754225,152.57215
175.139425,167.534825,298.059025,175.41675,176.7887,152.5959
175.14325,167.5599,298.098425,175.446525,176.835125,152.63025
175.15305,167.5895,298.131225,175.468075,176.8734,152.6729
175.162125,167.614525,298.142425,175.4988,176.918525,152.706925
175.221425,167.633675,298.17235,175.560175,177.02135,152.720475
175.37265,167.657225,298.199125,175.62405,177.059025,152.741475
175.398625,167.708075,298.254925,175.663675,177.09315,152.7605
175.41155,167.80465,298.3396,175.7016,177.15035,152.779825
175.46715,167.841975,298.4825,175.740675,177.177775,152.796975
175.511,167.877875,298.50365,175.775675,177.249975,152.80755
175.554,167.91435,298.521,175.77835,177.26945,152.8418
175.59535,167.96055,298.586525,175.806475,177.3163,152.85405
175.654125,167.9892,298.66885,175.83055,177.38485,152.877525
175.670925,168.01385,298.757975,175.8521,177.425625,152.9111
175.717625,168.0759,299.01755,175.87785,177.456075,152.932025
175.733575,168.094875,299.047425,175.9026,177.4903,152.9357
175.768775,168.150675,299.05775,175.92135,177.5222,152.947075
175.8686,168.168025,299.0904,175.944725,177.544875,152.956175
175.886675,168.21595,299.208675,175.981375,177.5794,152.9691
175.9164,168.25015,299.413025,176.025,177.683875,152.982075
175.94525,168.2858,299.437425,176.065425,177.719375,152.991225
175.97165,168.318725,299.46415,176.117525,177.749925,153.029575
176.00885,168.372675,299.514475,176.1377,177.782075,153.0515
176.093075,168.417175,299.6656,176.159775,177.831225,153.064625
176.193025,168.455425,299.990875,176.186375,177.911775,153.089725
176.2323,168.49495,300.02975,176.222025,177.9562,153.101125
176.257725,168.51745,300.04525,176.242525,177.9899,153.1137
176.27925,168.5444,300.053975,176.265575,178.017175,153.125625
176.341325,168.6063,300.092275,176.287775,178.048775,153.1538
176.3497,168.627725,300.095075,176.323575,178.08005,153.184525
176.420975,168.663975,300.15815,176.3418,178.0947,153.190225
176.468825,168.736,300.2055,176.4555,178.110975,153.20275
176.492925,168.7619,300.245925,176.5134,178.140875,153.212625
176.526225,168.81,300.30045,176.558425,178.1705,153.2316
176.578875,168.82845,300.314925,176.5992,178.185125,153.252
176.601675,168.852925,300.3786,176.635875,178.20585,153.2654
176.6224,168.885075,300.50785,176.65945,178.23515,153.2981
176.6467,168.92345,300.6237,176.686475,178.268225,153.311775
176.666775,168.958125,300.7291,176.766575,178.288525,153.322425
176.697025,168.9835,300.8118,176.8631,178.3374,153.33595
176.702225,168.99995,300.914475,176.894825,178.365875,153.351775
176.75585,169.017475,300.960075,176.922475,178.40125,153.37495
176.778325,169.039575,301.000325,176.955625,178.41905,153.391225
176.809075,169.076775,301.0237,177.019875,178.45925,153.425375
176.840475,169.112475,301.0599,177.04045,178.48995,153.445025
176.90095,169.147475,301.07775,177.043375,178.51505,153.46235
176.931125,169.19045,301.11965,177.0521,178.557325,153.4806
176.9522,169.214475,301.16145,177.08735,178.591625,153.493525
176.972775,169.2241,301.2185,177.0989,178.629275,153.509225
177.029925,169.26465,301.42845,177.112975,178.658725,153.531475
177.053925,169.2913,301.456125,177.1272,178.687725,153.5397
177.073775,169.3238,301.474525,177.14035,178.74015,153.545225
177.084975,169.346825,301.522675,177.1651,178.7662,153.573425
177.09955,169.37205,301.79045,177.191825,178.790825,153.6066
177.11905,169.3973,301.8393,177.211825,178.863975,153.64815
177.157,169.426575,301.9051,177.226,178.913525,153.672075
177.1845,169.444875,302.006325,177.243675,178.95015,153.693125
177.243375,169.4961,302.053275,177.260225,178.984775,153.7253
177.267925,169.554475,302.14175,177.280875,179.01955,153.771825
177.28345,169.58125,302.174675,177.28535,179.046025,153.7903
177.3272,169.601775,302.25695,177.290375,179.07335,153.821575
177.362025,169.6464,302.3398,177.304025,179.132075,153.867325
177.380825,169.683375,302.44485,177.318475,179.177575,153.992925
177.4175,169.721,302.47355,177.3405,179.2277,154.0267
177.4311,169.74135,302.56715,177.358375,179.29525,154.05825
177.470775,169.7633,302.70125,177.38365,179.3832,154.07135
177.49215,169.795125,302.917625,177.4224,179.403675,154.111925
177.582025,169.8289,303.0089,177.44705,179.4278,154.1479
177.647775,169.8558,303.3183,177.480425,179.5056,154.160975
177.6831,169.8889,303.339875,177.4993,179.587675,154.1918
177.730025,169.9119,303.58625,177.530775,179.612125,154.2056
177.778825,169.93465,303.618775,177.577625,179.63185,154.2091
177.8065,169.972725,303.646225,177.5936,179.667825,154.222175
177.831725,169.999425,303.69295,177.61835,179.690075,154.2422
177.8985,170.035075,303.778575,177.6392,179.708075,154.2873
177.929825,170.06755,303.79735,177.656725,179.76485,154.3083
177.953075,170.09205,303.84195,177.65785,179.8044,154.326725
177.990625,170.1226,303.865975,177.678775,179.832625,154.359575
178.149925,170.13855,303.959075,177.699375,179.86925,154.372625
178.173875,170.168275,304.02265,177.72385,179.909,154.384725
178.238825,170.193075,304.0808,177.740325,179.9435,154.407575
178.2649,170.225,304.13765,177.7677,179.9775,154.4373
178.2857,170.2383,304.22475,177.803975,180.016075,154.459225
178.31145,170.2909,304.317925,177.807375,180.040925,154.492625
178.327875,170.32675,304.372025,177.820075,180.0657,154.5294
178.356975,170.3705,304.682125,177.8389,180.091125,154.54385
178.456075,170.40425,304.80115,177.8942,180.1093,154.555375
178.4766,170.42515,304.87365,177.93575,180.12765,154.583525
178.509,170.461775,304.92125,177.976875,180.1516,154.587425
