SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC13b,SPK_SPKC13c
3258.442875,,,,,
3258.53545,,,,,
3258.694925,,,,,
3258.872525,,,,,
3258.934375,,,,,
3258.988925,,,,,
3259.073925,,,,,
3259.255125,,,,,
3259.396675,,,,,
3259.4258,,,,,
3259.518975,,,,,
3259.590625,,,,,
3259.707825,,,,,
3259.8027,,,,,
3260.003175,,,,,
3260.083925,,,,,
3260.2195,,,,,
3260.3921,,,,,
3260.564725,,,,,
3260.691425,,,,,
3260.7404,,,,,
3260.802625,,,,,
3260.8552,,,,,
3260.926725,,,,,
3260.9832,,,,,
3261.03505,,,,,
3261.1889,,,,,
3261.335825,,,,,
3261.43455,,,,,
3262.1116,,,,,
3262.233625,,,,,
3262.3177,,,,,
3262.388975,,,,,
3262.402975,,,,,
3262.599725,,,,,
3262.7241,,,,,
3262.7733,,,,,
3262.8403,,,,,
3262.8952,,,,,
3263.0415,,,,,
3263.13615,,,,,
3263.204475,,,,,
3263.30685,,,,,
3263.3386,,,,,
3263.4359,,,,,
3263.553875,,,,,
3263.5958,,,,,
3263.708375,,,,,
3263.859525,,,,,
3263.9713,,,,,
3264.04505,,,,,
3264.260975,,,,,
3264.3452,,,,,
3264.43635,,,,,
3264.617975,,,,,
3265.17715,,,,,
3265.2846,,,,,
3265.48365,,,,,
3265.80125,,,,,
3266.190925,,,,,
3266.29575,,,,,
3266.434675,,,,,
3266.452475,,,,,
3266.657875,,,,,
3266.73135,,,,,
3266.830775,,,,,
3267.156075,,,,,
3267.1972,,,,,
3267.2557,,,,,
3267.3083,,,,,
3267.380075,,,,,
3267.392725,,,,,
3267.5107,,,,,
3267.729925,,,,,
3267.921975,,,,,
3268.113575,,,,,
3268.200875,,,,,
3268.215125,,,,,
3268.353075,,,,,
3268.504675,,,,,
3268.5916,,,,,
3268.643,,,,,
3268.711925,,,,,
3268.796625,,,,,
3269.16695,,,,,
3269.410925,,,,,
3269.48375,,,,,
3269.579425,,,,,
3269.667575,,,,,
3269.847825,,,,,
3269.953525,,,,,
3270.09235,,,,,
3270.3248,,,,,
3270.3873,,,,,
3270.4891,,,,,
3270.592825,,,,,
3271.189375,,,,,
3271.339025,,,,,
3271.698275,,,,,
3271.893525,,,,,
3272.11665,,,,,
3272.18445,,,,,
3272.395175,,,,,
3272.676925,,,,,
3272.765375,,,,,
3272.91375,,,,,
3273.131925,,,,,
3273.177475,,,,,
3273.1898,,,,,
3273.246375,,,,,
3273.40245,,,,,
3273.433725,,,,,
3273.529625,,,,,
3273.603425,,,,,
3273.6769,,,,,
3273.78185,,,,,
3273.830975,,,,,
3273.884125,,,,,
3273.93655,,,,,
3274.044125,,,,,
3274.094525,,,,,
3274.199475,,,,,
3274.3229,,,,,
3275.066125,,,,,
3275.241625,,,,,
3275.4637,,,,,
3275.5597,,,,,
3275.674225,,,,,
3275.80145,,,,,
3275.844875,,,,,
3275.87065,,,,,
3275.95355,,,,,
3276.026175,,,,,
3276.046875,,,,,
3276.2253,,,,,
3276.3268,,,,,
3276.447925,,,,,
3276.52555,,,,,
3276.577325,,,,,
3276.713275,,,,,
3276.789425,,,,,
3277.103025,,,,,
3277.22455,,,,,
3277.258025,,,,,
3277.36575,,,,,
3277.4288,,,,,
3277.454925,,,,,
3277.501925,,,,,
3277.596775,,,,,
3277.632075,,,,,
3277.700375,,,,,
3277.793025,,,,,
3278.134575,,,,,
3278.21475,,,,,
3278.8895,,,,,
3279.02455,,,,,
3279.142225,,,,,
3279.5686,,,,,
3279.61095,,,,,
3279.897025,,,,,
3280.155125,,,,,
3280.358825,,,,,
3280.5508,,,,,
3280.59785,,,,,
3280.6721,,,,,
3280.742475,,,,,
3280.807,,,,,
3280.91195,,,,,
3280.967525,,,,,
3281.42195,,,,,
3281.442825,,,,,
3281.48085,,,,,
3281.52735,,,,,
3281.598375,,,,,
3281.692825,,,,,
3281.74485,,,,,
3281.935725,,,,,
3282.00745,,,,,
3282.220075,,,,,
3282.357425,,,,,
3282.479325,,,,,
3282.6381,,,,,
3282.880675,,,,,
3282.948825,,,,,
3283.169525,,,,,
3283.22335,,,,,
3283.280975,,,,,
3283.42175,,,,,
3283.546675,,,,,
3283.97215,,,,,
3284.05375,,,,,
3284.173675,,,,,
3284.244325,,,,,
3284.345175,,,,,
3284.5227,,,,,
3284.73225,,,,,
3284.847775,,,,,
3284.8865,,,,,
3284.9693,,,,,
3285.009375,,,,,
3285.090325,,,,,
3285.189775,,,,,
3285.24985,,,,,
3285.491275,,,,,
3285.6874,,,,,
3285.779675,,,,,
3285.84755,,,,,
3286.027075,,,,,
3286.129625,,,,,
3286.217525,,,,,
3286.26135,,,,,
3286.32355,,,,,
3286.420225,,,,,
3286.46675,,,,,
3286.530725,,,,,
3286.696075,,,,,
3286.74345,,,,,
3287.0913,,,,,
3287.4743,,,,,
3287.9395,,,,,
3288.171475,,,,,
3288.27025,,,,,
3288.33635,,,,,
3288.486325,,,,,
3288.92525,,,,,
3289.026375,,,,,
3289.058575,,,,,
3289.0757,,,,,
3289.1766,,,,,
3289.585625,,,,,
3289.712525,,,,,
3289.77325,,,,,
3289.829375,,,,,
3290.278975,,,,,
3290.43125,,,,,
3290.609275,,,,,
3290.752475,,,,,
3290.882525,,,,,
3290.9803,,,,,
3291.037075,,,,,
3291.230825,,,,,
3291.30405,,,,,
3291.49545,,,,,
3291.5769,,,,,
3291.733925,,,,,
3291.9607,,,,,
3292.09155,,,,,
3292.136,,,,,
3292.34665,,,,,
3292.3984,,,,,
3292.4778,,,,,
3292.66025,,,,,
3293.042,,,,,
3293.239825,,,,,
3293.40475,,,,,
3293.4846,,,,,
3293.6328,,,,,
3293.800725,,,,,
3294.1195,,,,,
3294.196125,,,,,
3294.32305,,,,,
3294.61385,,,,,
3294.883925,,,,,
3295.1366,,,,,
3295.193325,,,,,
3295.2831,,,,,
3295.359275,,,,,
3295.43225,,,,,
3295.528375,,,,,
3295.5524,,,,,
3295.67085,,,,,
3295.874325,,,,,
3295.90555,,,,,
3295.9498,,,,,
3296.01055,,,,,
3296.091475,,,,,
3296.153925,,,,,
3296.22255,,,,,
3296.62745,,,,,
3296.8048,,,,,
3296.873475,,,,,
3296.9574,,,,,
3297.123725,,,,,
3297.269,,,,,
3297.404125,,,,,
3297.6776,,,,,
3297.83755,,,,,
3297.965675,,,,,
3298.035525,,,,,
3298.154,,,,,
3298.32955,,,,,
3298.550575,,,,,
3298.77145,,,,,
3299.3874,,,,,
3299.556575,,,,,
3299.6118,,,,,
3299.673375,,,,,
3299.85625,,,,,
3299.997,,,,,
3300.101275,,,,,
3300.21465,,,,,
3300.53775,,,,,
3300.60125,,,,,
3300.762375,,,,,
3301.23815,,,,,
3301.387825,,,,,
3301.485025,,,,,
3301.65035,,,,,
3301.83065,,,,,
3302.1065,,,,,
3302.224525,,,,,
3302.385525,,,,,
3302.473375,,,,,
3302.51185,,,,,
3302.7636,,,,,
3302.930375,,,,,
3303.01495,,,,,
3303.064925,,,,,
3303.11015,,,,,
3303.2132,,,,,
3303.493125,,,,,
3303.685325,,,,,
3303.74555,,,,,
3303.7698,,,,,
3303.8694,,,,,
3304.088375,,,,,
3304.1459,,,,,
3304.585425,,,,,
3304.67565,,,,,
3304.74355,,,,,
3305.332075,,,,,
3305.4854,,,,,
3305.568625,,,,,
3305.655175,,,,,
3305.83495,,,,,
3306.046875,,,,,
3306.212475,,,,,
3306.294575,,,,,
3306.52195,,,,,
3306.613225,,,,,
3306.685725,,,,,
3306.7993,,,,,
3306.855425,,,,,
3307.011825,,,,,
3307.0749,,,,,
3307.186325,,,,,
3307.432075,,,,,
3307.529375,,,,,
3307.90215,,,,,
3308.0178,,,,,
3308.09025,,,,,
3308.196725,,,,,
3308.315025,,,,,
3308.571525,,,,,
3308.804975,,,,,
3308.905675,,,,,
3309.0435,,,,,
3309.80585,,,,,
3310.093325,,,,,
3310.229725,,,,,
3310.306675,,,,,
3310.565275,,,,,
3310.637275,,,,,
3310.73915,,,,,
3310.781675,,,,,
3311.161175,,,,,
3311.7701,,,,,
3311.860225,,,,,
3312.06665,,,,,
3312.168125,,,,,
3312.201525,,,,,
3312.449375,,,,,
3312.67775,,,,,
3312.771125,,,,,
3312.9491,,,,,
3313.031075,,,,,
3313.1559,,,,,
3313.462925,,,,,
3313.7136,,,,,
3313.8408,,,,,
3313.884125,,,,,
3314.01355,,,,,
3314.340675,,,,,
3314.613125,,,,,
3314.679125,,,,,
3314.78135,,,,,
3314.875375,,,,,
3314.92705,,,,,
3314.948375,,,,,
3315.040225,,,,,
3315.140025,,,,,
3315.2509,,,,,
3315.3433,,,,,
3315.43295,,,,,
3315.684475,,,,,
3315.845325,,,,,
3316.18415,,,,,
3316.3825,,,,,
3316.504725,,,,,
3316.78515,,,,,
3316.929925,,,,,
3317.1005,,,,,
3317.194575,,,,,
3317.373425,,,,,
3317.977075,,,,,
3318.0491,,,,,
3318.260325,,,,,
3318.557425,,,,,
3318.675725,,,,,
3319.11335,,,,,
3319.1469,,,,,
3319.9201,,,,,
3320.0381,,,,,
3320.0965,,,,,
3320.213775,,,,,
3320.3549,,,,,
3320.432725,,,,,
3320.510675,,,,,
3321.156225,,,,,
3321.3081,,,,,
3321.3801,,,,,
3321.448725,,,,,
3321.544,,,,,
3321.6801,,,,,
3321.8228,,,,,
3321.913125,,,,,
3322.064875,,,,,
3322.171625,,,,,
3322.404,,,,,
3322.512475,,,,,
3322.632075,,,,,
3322.808425,,,,,
3323.005825,,,,,
3323.111975,,,,,
3323.375325,,,,,
3323.4487,,,,,
3323.821125,,,,,
3323.8225,,,,,
3324.056175,,,,,
3324.156025,,,,,
3324.2534,,,,,
3324.39535,,,,,
3324.4699,,,,,
3324.633,,,,,
3324.8529,,,,,
3325.1849,,,,,
3325.542325,,,,,
3325.70275,,,,,
3325.7988,,,,,
3325.967975,,,,,
3326.026725,,,,,
3326.1731,,,,,
3326.207525,,,,,
3326.304225,,,,,
3326.3926,,,,,
3326.461,,,,,
3326.480075,,,,,
3326.512275,,,,,
3326.759075,,,,,
3326.8633,,,,,
3326.8988,,,,,
3327.006725,,,,,
3327.152125,,,,,
3327.3342,,,,,
3327.568825,,,,,
3327.6537,,,,,
3327.781575,,,,,
3327.884875,,,,,
3327.9358,,,,,
3327.988,,,,,
3328.011825,,,,,
3328.085125,,,,,
3328.23785,,,,,
3328.3096,,,,,
3328.373925,,,,,
3328.54295,,,,,
3328.590825,,,,,
3328.68785,,,,,
3328.918,,,,,
3329.286525,,,,,
3329.329375,,,,,
3329.699025,,,,,
3330.189425,,,,,
3330.2783,,,,,
3330.362675,,,,,
3330.73,,,,,
3330.92265,,,,,
3331.072975,,,,,
3331.14535,,,,,
3331.19155,,,,,
3331.6563,,,,,
3331.78375,,,,,
3331.8016,,,,,
3331.859375,,,,,
3332.414275,,,,,
3332.518025,,,,,
3332.886775,,,,,
3332.970125,,,,,
3333.0674,,,,,
3333.204,,,,,
3333.3448,,,,,
3333.41835,,,,,
3333.6335,,,,,
3333.670975,,,,,
3333.749125,,,,,
3333.855975,,,,,
3334.0054,,,,,
3334.43095,,,,,
3334.4621,,,,,
3334.678975,,,,,
3335.192575,,,,,
3335.239825,,,,,
3335.31605,,,,,
3335.4391,,,,,
3335.584975,,,,,
3335.7558,,,,,
3335.84475,,,,,
3335.869525,,,,,
3335.945625,,,,,
3336.02245,,,,,
3336.092775,,,,,
3336.27085,,,,,
3336.411725,,,,,
3336.727675,,,,,
3336.75215,,,,,
3336.81995,,,,,
3336.929175,,,,,
3337.03975,,,,,
3337.20255,,,,,
3337.584125,,,,,
3337.6636,,,,,
3337.69765,,,,,
3337.724,,,,,
3338.094775,,,,,
3338.146825,,,,,
3338.480075,,,,,
3338.6193,,,,,
3338.690925,,,,,
3338.7672,,,,,
3338.84575,,,,,
3338.94205,,,,,
3339.15785,,,,,
3339.4014,,,,,
3339.466675,,,,,
3339.5368,,,,,
3339.580325,,,,,
3339.648575,,,,,
3339.877025,,,,,
3340.20895,,,,,
3340.334675,,,,,
3340.44435,,,,,
3340.499575,,,,,
3340.780175,,,,,
3340.8453,,,,,
3340.930575,,,,,
3341.528175,,,,,
3341.58915,,,,,
3341.639,,,,,
3341.66965,,,,,
3341.72435,,,,,
3341.82285,,,,,
3341.92045,,,,,
3342.1696,,,,,
3342.392875,,,,,
3342.568075,,,,,
3343.04575,,,,,
3343.53515,,,,,
3343.6732,,,,,
3343.814075,,,,,
3344.34425,,,,,
3344.512725,,,,,
3344.598675,,,,,
3344.655275,,,,,
3344.9781,,,,,
3345.39375,,,,,
3345.518375,,,,,
3345.58785,,,,,
3345.849475,,,,,
3346.0795,,,,,
3346.19765,,,,,
3346.2659,,,,,
3346.762875,,,,,
3347.5977,,,,,
3347.8156,,,,,
3348.178675,,,,,
3348.5287,,,,,
3348.665575,,,,,
3348.715,,,,,
3348.779825,,,,,
3348.861025,,,,,
3348.947225,,,,,
3349.044025,,,,,
3349.0806,,,,,
3349.298225,,,,,
3349.41345,,,,,
3349.632475,,,,,
3349.863375,,,,,
3350.290525,,,,,
3350.3971,,,,,
3350.6516,,,,,
3350.746925,,,,,
3350.811225,,,,,
3351.0305,,,,,
3351.278725,,,,,
3351.56695,,,,,
3351.718675,,,,,
3351.868525,,,,,
3352.0192,,,,,
3352.288925,,,,,
3352.347625,,,,,
3352.521,,,,,
3352.713625,,,,,
3352.8097,,,,,
3352.93425,,,,,
3353.06875,,,,,
3353.1805,,,,,
3353.207825,,,,,
3353.286875,,,,,
3353.332175,,,,,
3353.43735,,,,,
3353.58225,,,,,
3353.747675,,,,,
3353.866475,,,,,
3354.05465,,,,,
3354.178425,,,,,
3354.269125,,,,,
3354.326075,,,,,
3354.52695,,,,,
3354.576525,,,,,
3354.7805,,,,,
3354.9258,,,,,
3355.024625,,,,,
3355.064325,,,,,
3355.424375,,,,,
3355.61365,,,,,
3355.74795,,,,,
3356.32795,,,,,
3356.49385,,,,,
3356.629025,,,,,
3356.766475,,,,,
3356.8656,,,,,
3356.929925,,,,,
3357.208925,,,,,
3357.370925,,,,,
3357.60225,,,,,
3357.9494,,,,,
3357.989075,,,,,
3358.021975,,,,,
3358.07435,,,,,
3358.115,,,,,
3358.18025,,,,,
3358.42965,,,,,
3358.69955,,,,,
3358.8555,,,,,
3358.87365,,,,,
3358.990125,,,,,
3359.0257,,,,,
3359.094225,,,,,
3359.13315,,,,,
3359.2112,,,,,
3359.53115,,,,,
3359.8532,,,,,
3360.039625,,,,,
3360.137,,,,,
3360.2627,,,,,
3360.560375,,,,,
3360.99315,,,,,
3361.2493,,,,,
3361.471875,,,,,
3361.591475,,,,,
3361.63955,,,,,
3361.6478,,,,,
3361.782525,,,,,
3361.8653,,,,,
3362.242525,,,,,
3362.323375,,,,,
3362.401275,,,,,
3362.526025,,,,,
3362.722125,,,,,
3363.67965,,,,,
3364.11455,,,,,
3364.414525,,,,,
3364.6358,,,,,
3364.7819,,,,,
3365.02135,,,,,
3365.102025,,,,,
3365.118575,,,,,
3365.27005,,,,,
3365.496675,,,,,
3365.892575,,,,,
3365.978825,,,,,
3366.0754,,,,,
3366.241975,,,,,
3366.32265,,,,,
3366.38495,,,,,
3366.43355,,,,,
3366.481975,,,,,
3366.556125,,,,,
3366.59765,,,,,
3366.7075,,,,,
3366.813425,,,,,
3366.917525,,,,,
3367.023575,,,,,
3367.08665,,,,,
3367.161675,,,,,
3367.201425,,,,,
3367.528425,,,,,
3367.624275,,,,,
3367.759025,,,,,
3368.2699,,,,,
3368.588375,,,,,
3368.668925,,,,,
3368.794125,,,,,
3368.9501,,,,,
3369.057075,,,,,
3369.23945,,,,,
3369.404,,,,,
3369.855,,,,,
3369.923475,,,,,
3370.003075,,,,,
3370.066325,,,,,
3370.423225,,,,,
3370.495275,,,,,
3370.535225,,,,,
3370.6433,,,,,
3370.815925,,,,,
3370.96935,,,,,
3371.0696,,,,,
3371.32775,,,,,
3371.436525,,,,,
3371.4887,,,,,
3371.521225,,,,,
3371.848675,,,,,
3372.17465,,,,,
3372.2501,,,,,
3372.503425,,,,,
3372.72545,,,,,
3372.83685,,,,,
3372.9083,,,,,
3372.93995,,,,,
3372.9659,,,,,
3373.20395,,,,,
3373.6546,,,,,
3374.18095,,,,,
3374.40225,,,,,
3374.592225,,,,,
3375.145825,,,,,
3375.2372,,,,,
3375.28545,,,,,
3375.355125,,,,,
3375.55995,,,,,
3375.70795,,,,,
3375.814775,,,,,
3376.079425,,,,,
3376.241725,,,,,
3376.32965,,,,,
3376.483125,,,,,
3376.632025,,,,,
3376.718225,,,,,
3376.75335,,,,,
3376.859575,,,,,
3377.008375,,,,,
3377.1777,,,,,
3377.2684,,,,,
3377.53605,,,,,
3377.65395,,,,,
3377.734775,,,,,
3377.78595,,,,,
3377.8122,,,,,
3377.883525,,,,,
3377.899575,,,,,
3378.0604,,,,,
3378.44225,,,,,
3378.75925,,,,,
3379.410175,,,,,
3379.5797,,,,,
3379.643,,,,,
3379.71125,,,,,
3379.80765,,,,,
3379.925625,,,,,
3380.179725,,,,,
3380.710925,,,,,
3380.7529,,,,,
3380.922325,,,,,
3380.9342,,,,,
3381.308575,,,,,
3381.440725,,,,,
3381.491125,,,,,
3381.61205,,,,,
3381.7506,,,,,
3381.789975,,,,,
3381.94045,,,,,
3382.223,,,,,
3382.32375,,,,,
3382.391125,,,,,
3382.58015,,,,,
3382.7203,,,,,
3382.81885,,,,,
3382.96565,,,,,
3383.114525,,,,,
3383.30795,,,,,
3383.407325,,,,,
3383.790425,,,,,
3383.92915,,,,,
3384.0731,,,,,
3384.24935,,,,,
3384.495825,,,,,
3385.299925,,,,,
3385.792175,,,,,
3386.00685,,,,,
3386.179275,,,,,
3386.40235,,,,,
3386.507175,,,,,
3386.616925,,,,,
3386.731375,,,,,
3387.137475,,,,,
3387.549125,,,,,
3387.685825,,,,,
3388.0356,,,,,
3388.991525,,,,,
3390.266575,,,,,
3390.35765,,,,,
3390.5897,,,,,
3390.6861,,,,,
3390.73275,,,,,
3390.957875,,,,,
3391.595975,,,,,
3392.068175,,,,,
3393.216275,,,,,
3394.439025,,,,,
3394.762475,,,,,
3394.969675,,,,,
3395.11135,,,,,
3395.657525,,,,,
3396.066475,,,,,
3396.29635,,,,,
3396.563475,,,,,
3396.73265,,,,,
3396.825625,,,,,
3396.9298,,,,,
3397.483475,,,,,
3397.76835,,,,,
3397.86495,,,,,
3397.87725,,,,,
3398.0023,,,,,
3398.117325,,,,,
3398.31065,,,,,
3398.573525,,,,,
3399.430025,,,,,
3399.636275,,,,,
3399.86435,,,,,
3400.015475,,,,,
3400.9406,,,,,
3401.11045,,,,,
3401.274675,,,,,
3401.56995,,,,,
3401.726725,,,,,
3401.856225,,,,,
3401.984225,,,,,
3402.159775,,,,,
3402.19445,,,,,
3402.269425,,,,,
3402.82,,,,,
3403.180325,,,,,
3403.81495,,,,,
3404.321825,,,,,
3404.6166,,,,,
3404.8535,,,,,
3404.94205,,,,,
3405.00715,,,,,
3405.2664,,,,,
3405.3771,,,,,
3405.4866,,,,,
3405.64145,,,,,
3405.76265,,,,,
3405.905475,,,,,
3405.983675,,,,,
3406.4951,,,,,
3406.5683,,,,,
3406.7223,,,,,
3406.7599,,,,,
3406.867375,,,,,
3406.9674,,,,,
3407.086175,,,,,
3407.138175,,,,,
3407.44835,,,,,
3407.550975,,,,,
3408.194325,,,,,
3408.672975,,,,,
3409.039375,,,,,
3409.11035,,,,,
3409.2065,,,,,
3409.5779,,,,,
3410.067275,,,,,
3410.2195,,,,,
3410.33835,,,,,
3410.414525,,,,,
3410.68695,,,,,
3410.7777,,,,,
3410.845075,,,,,
3410.946675,,,,,
3411.099925,,,,,
3411.230375,,,,,
3411.3482,,,,,
3411.487425,,,,,
3411.647025,,,,,
3411.7361,,,,,
3412.0783,,,,,
3412.17545,,,,,
3412.6149,,,,,
3412.841625,,,,,
3413.33205,,,,,
3413.637275,,,,,
3413.973875,,,,,
3414.057925,,,,,
3414.5853,,,,,
3414.692225,,,,,
3414.774,,,,,
3414.9043,,,,,
3415.20715,,,,,
3415.9095,,,,,
3415.9464,,,,,
3416.2253,,,,,
3416.27295,,,,,
3416.52245,,,,,
3416.673675,,,,,
3416.771225,,,,,
3416.86765,,,,,
3417.192,,,,,
3417.669375,,,,,
3417.7491,,,,,
3418.41595,,,,,
3418.521075,,,,,
3418.771975,,,,,
3418.9321,,,,,
3419.22265,,,,,
3419.42955,,,,,
3419.667975,,,,,
3419.768325,,,,,
3420.163175,,,,,
3420.205325,,,,,
3421.002225,,,,,
3421.167475,,,,,
3421.269375,,,,,
3421.6638,,,,,
3421.81585,,,,,
3421.910925,,,,,
3422.22075,,,,,
3422.45045,,,,,
3422.59625,,,,,
3422.88995,,,,,
3422.9464,,,,,
3423.021425,,,,,
3423.388025,,,,,
3423.466325,,,,,
3423.9218,,,,,
3424.019875,,,,,
3424.14045,,,,,
3424.2508,,,,,
3424.423625,,,,,
3424.61805,,,,,
3424.770575,,,,,
3424.966475,,,,,
3425.255175,,,,,
3425.285125,,,,,
3425.346075,,,,,
3425.389925,,,,,
3425.480825,,,,,
3425.6497,,,,,
3425.7444,,,,,
3425.80065,,,,,
3425.954625,,,,,
3426.159925,,,,,
3426.221975,,,,,
3426.647025,,,,,
3426.876175,,,,,
3427.08615,,,,,
3427.450525,,,,,
3427.65255,,,,,
3427.89255,,,,,
3427.999275,,,,,
3428.118075,,,,,
3428.408525,,,,,
3428.544975,,,,,
3428.6911,,,,,
3428.95825,,,,,
3429.05425,,,,,
3429.157,,,,,
3429.247075,,,,,
3429.3038,,,,,
3429.48095,,,,,
3430.024375,,,,,
3430.389225,,,,,
3430.6708,,,,,
3431.320875,,,,,
3431.556475,,,,,
3431.59555,,,,,
3431.66125,,,,,
3431.7157,,,,,
3431.78415,,,,,
3431.84675,,,,,
3431.97585,,,,,
3432.2384,,,,,
3432.538025,,,,,
3432.6112,,,,,
3432.93485,,,,,
3432.951525,,,,,
3433.0724,,,,,
3433.160775,,,,,
3433.38455,,,,,
3433.469275,,,,,
3434.0182,,,,,
3434.51065,,,,,
3434.675725,,,,,
3434.810975,,,,,
3434.969425,,,,,
3435.052025,,,,,
3435.774,,,,,
3435.955625,,,,,
3436.152425,,,,,
3436.28615,,,,,
3436.392525,,,,,
3436.519675,,,,,
3436.801425,,,,,
3436.95215,,,,,
3437.19835,,,,,
3437.434125,,,,,
3437.515875,,,,,
3438.119125,,,,,
3438.302025,,,,,
3439.30955,,,,,
3439.64775,,,,,
3440.2327,,,,,
3440.302325,,,,,
3440.665275,,,,,
3441.066475,,,,,
3441.21855,,,,,
3441.537575,,,,,
3441.6024,,,,,
3441.646825,,,,,
3441.866,,,,,
3442.010375,,,,,
3442.43845,,,,,
3442.795325,,,,,
3442.8991,,,,,
3443.243825,,,,,
3443.65425,,,,,
3444.08925,,,,,
3444.1735,,,,,
3444.569625,,,,,
3444.710275,,,,,
3445.163175,,,,,
3445.224975,,,,,
3445.3097,,,,,
3445.647975,,,,,
3446.17085,,,,,
3446.8501,,,,,
3447.7822,,,,,
3447.9114,,,,,
3448.48905,,,,,
3448.8648,,,,,
3449.108025,,,,,
3449.240775,,,,,
3449.414225,,,,,
3450.209975,,,,,
3451.313625,,,,,
3451.554,,,,,
3451.9547,,,,,
3452.057975,,,,,
3452.4025,,,,,
3452.75125,,,,,
3452.8896,,,,,
3453.005025,,,,,
3453.30145,,,,,
3453.343925,,,,,
3453.5208,,,,,
3453.832075,,,,,
3453.940275,,,,,
3454.1428,,,,,
3454.3158,,,,,
3454.512725,,,,,
3454.758925,,,,,
3455.07915,,,,,
3455.225475,,,,,
3455.677125,,,,,
3455.95845,,,,,
3456.82445,,,,,
3456.872675,,,,,
3456.99935,,,,,
3457.216575,,,,,
3457.3406,,,,,
3457.4596,,,,,
3457.876875,,,,,
3458.05165,,,,,
3458.9599,,,,,
3459.175725,,,,,
3459.3508,,,,,
3459.499525,,,,,
3460.085775,,,,,
3460.287075,,,,,
3460.7932,,,,,
3461.50245,,,,,
3461.668775,,,,,
3462.304975,,,,,
3462.513475,,,,,
3462.721275,,,,,
3463.119325,,,,,
3463.276975,,,,,
3463.76605,,,,,
3463.957275,,,,,
3464.1142,,,,,
3464.326425,,,,,
3464.3368,,,,,
3464.6929,,,,,
3465.277175,,,,,
3466.915575,,,,,
3467.0462,,,,,
3467.2041,,,,,
3467.255675,,,,,
3468.155875,,,,,
3468.512575,,,,,
3468.7785,,,,,
3468.99725,,,,,
3471.2495,,,,,
3471.712025,,,,,
3471.93125,,,,,
3472.302325,,,,,
3473.4266,,,,,
3474.47505,,,,,
3474.743725,,,,,
3474.920325,,,,,
3475.34055,,,,,
3476.518925,,,,,
3476.58245,,,,,
3477.0018,,,,,
3477.08505,,,,,
3477.453225,,,,,
3477.625325,,,,,
3478.580725,,,,,
3478.7021,,,,,
3478.763675,,,,,
3478.87345,,,,,
3478.997125,,,,,
3479.276,,,,,
3479.3915,,,,,
3479.576225,,,,,
3479.74355,,,,,
3480.2034,,,,,
3480.664375,,,,,
3481.09355,,,,,
3481.2248,,,,,
3482.23465,,,,,
3482.4383,,,,,
3482.49815,,,,,
3483.235775,,,,,
3483.65515,,,,,
3484.1176,,,,,
3484.20875,,,,,
3484.756625,,,,,
3484.7996,,,,,
3485.62785,,,,,
3485.7504,,,,,
3486.09555,,,,,
3486.438775,,,,,
3486.558875,,,,,
3487.152925,,,,,
3487.3555,,,,,
3487.56815,,,,,
3487.663325,,,,,
3490.4381,,,,,
3490.740775,,,,,
3490.88715,,,,,
3490.965625,,,,,
3491.11145,,,,,
3491.762425,,,,,
3492.1716,,,,,
3492.8267,,,,,
3492.939625,,,,,
3493.21295,,,,,
3493.218575,,,,,
3493.544725,,,,,
3493.847025,,,,,
3493.977225,,,,,
3494.22355,,,,,
3494.52685,,,,,
3494.64305,,,,,
3495.24885,,,,,
3495.6841,,,,,
3495.826875,,,,,
3496.093325,,,,,
3496.7683,,,,,
3497.06815,,,,,
3497.28065,,,,,
3497.44665,,,,,
3497.6199,,,,,
3497.692475,,,,,
3497.90255,,,,,
3498.306125,,,,,
3498.50395,,,,,
3498.706775,,,,,
3498.917975,,,,,
3499.2664,,,,,
3499.3347,,,,,
3499.4182,,,,,
3499.4758,,,,,
3499.60725,,,,,
3500.207675,,,,,
3500.4273,,,,,
3500.74775,,,,,
3501.1169,,,,,
3501.15705,,,,,
3501.224775,,,,,
3501.3202,,,,,
3501.722275,,,,,
3501.82005,,,,,
3502.262725,,,,,
3502.92205,,,,,
3505.064375,,,,,
3505.219,,,,,
3505.456825,,,,,
3505.70605,,,,,
3507.949275,,,,,
3508.3043,,,,,
3508.477,,,,,
3509.381175,,,,,
3510.8492,,,,,
3512.0336,,,,,
3512.210875,,,,,
3512.700825,,,,,
3515.294175,,,,,
3515.99355,,,,,
3516.18455,,,,,
3516.53125,,,,,
3517.5071,,,,,
3521.34285,,,,,
3521.432925,,,,,
3522.090225,,,,,
3522.446625,,,,,
3522.631075,,,,,
3522.89405,,,,,
3525.020425,,,,,
3527.18945,,,,,
3527.7003,,,,,
3528.49015,,,,,
3528.67245,,,,,
3529.44135,,,,,
3529.922825,,,,,
3530.139575,,,,,
3530.497075,,,,,
3531.86105,,,,,
3535.91205,,,,,
3536.0689,,,,,
3536.1425,,,,,
3537.354825,,,,,
3538.073375,,,,,
3539.7787,,,,,
3542.437275,,,,,
3546.915175,,,,,
3547.483375,,,,,
3547.5532,,,,,
3548.734375,,,,,
3549.203175,,,,,
3549.34435,,,,,
3549.5053,,,,,
3549.65945,,,,,
3550.3702,,,,,
3550.78855,,,,,
3551.084675,,,,,
3551.4401,,,,,
