SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC16a
188.176975,146.0727,,,,
188.18875,146.083225,,,,
188.2321,146.091,,,,
188.2539,146.100125,,,,
188.299825,146.115,,,,
188.33085,146.121175,,,,
188.35375,146.1301,,,,
188.375875,146.1373,,,,
188.39585,146.1482,,,,
188.424275,146.157575,,,,
188.440375,146.16855,,,,
188.44855,146.2011,,,,
188.46265,146.210775,,,,
188.4704,146.2197,,,,
188.4794,146.23695,,,,
188.5019,146.251925,,,,
188.512625,146.25755,,,,
188.553875,146.266425,,,,
188.622125,146.2734,,,,
188.65965,146.28915,,,,
188.66955,146.297175,,,,
188.730125,146.315525,,,,
188.7537,146.3246,,,,
188.7676,146.336475,,,,
188.7749,146.3438,,,,
188.819875,146.364175,,,,
188.829975,146.397125,,,,
188.850025,146.4074,,,,
188.866775,146.457175,,,,
188.88525,146.76745,,,,
188.91225,146.809625,,,,
188.944825,146.8219,,,,
188.964775,146.856775,,,,
189.036,146.8715,,,,
189.206225,146.89555,,,,
189.2572,146.904975,,,,
189.28775,146.962875,,,,
189.33185,146.982675,,,,
189.342425,147.027375,,,,
189.36625,147.058275,,,,
189.37925,147.136225,,,,
189.393375,147.14985,,,,
189.425425,147.201525,,,,
189.45765,147.209475,,,,
189.476875,147.2198,,,,
189.5035,147.22865,,,,
189.5215,147.248925,,,,
189.56515,147.26435,,,,
189.579825,147.279575,,,,
189.588825,147.290125,,,,
189.603475,147.303825,,,,
189.688875,147.318425,,,,
189.7723,147.335525,,,,
189.7848,147.3639,,,,
189.795475,147.376325,,,,
189.83045,147.3965,,,,
189.8762,147.4279,,,,
189.950675,147.444225,,,,
189.994425,147.48515,,,,
190.011625,147.582925,,,,
190.03145,147.85695,,,,
190.071775,147.87245,,,,
190.084725,147.922725,,,,
190.115025,147.92965,,,,
190.123075,147.9503,,,,
190.128925,147.956725,,,,
190.137125,148.001525,,,,
190.156925,148.035625,,,,
190.167225,148.045075,,,,
190.178675,148.0721,,,,
190.2452,148.11705,,,,
190.308025,148.236925,,,,
190.329275,148.31935,,,,
190.3378,148.44115,,,,
190.3541,148.45885,,,,
190.361325,148.51185,,,,
190.373025,148.52065,,,,
190.399475,148.529375,,,,
190.45235,148.5304,,,,
190.46555,148.5371,,,,
190.4822,148.57005,,,,
190.6155,148.57915,,,,
190.716,148.59555,,,,
190.743525,148.640225,,,,
190.77375,148.6665,,,,
190.7859,148.68855,,,,
190.8132,148.73045,,,,
190.82345,148.7953,,,,
190.8477,148.80065,,,,
190.87345,148.817325,,,,
190.89175,148.8372,,,,
190.911625,148.853925,,,,
190.9523,148.862925,,,,
190.96155,148.88085,,,,
190.986825,148.9616,,,,
191.000475,148.995125,,,,
191.0219,149.00995,,,,
191.03275,149.03275,,,,
191.056925,149.045825,,,,
191.0754,149.059725,,,,
191.09355,149.0743,,,,
191.1293,149.080675,,,,
191.13895,149.086725,,,,
191.20595,149.107125,,,,
191.402775,149.118,,,,
191.42565,149.124125,,,,
191.456075,149.142575,,,,
191.465925,149.158325,,,,
191.482025,149.1681,,,,
191.495775,149.2319,,,,
191.504,149.249625,,,,
191.512525,149.38755,,,,
191.539375,149.472725,,,,
191.550025,149.51305,,,,
191.578675,149.54465,,,,
191.6229,149.59615,,,,
191.645225,149.601475,,,,
191.655425,149.626175,,,,
191.66165,149.651325,,,,
191.6884,149.687525,,,,
191.742025,149.71595,,,,
191.8624,149.762625,,,,
191.897625,149.803175,,,,
191.92815,149.81345,,,,
191.98455,149.837225,,,,
192.0502,149.870525,,,,
192.085975,149.876175,,,,
192.103225,149.879925,,,,
192.11695,149.8877,,,,
192.132375,149.901575,,,,
192.1468,149.928025,,,,
192.162175,149.9345,,,,
192.247975,149.960725,,,,
192.305475,149.979625,,,,
192.327475,150.01405,,,,
192.35575,150.03275,,,,
192.39865,150.042975,,,,
192.42125,150.050375,,,,
192.4389,150.059575,,,,
192.448925,150.066925,,,,
192.45605,150.077175,,,,
192.54905,150.088075,,,,
192.5742,150.112175,,,,
192.5817,150.12625,,,,
192.62065,150.15825,,,,
192.643675,150.16955,,,,
192.679525,150.189325,,,,
192.6956,150.202175,,,,
192.722325,150.231225,,,,
192.7301,150.25,,,,
192.741275,150.39125,,,,
192.76985,150.586175,,,,
192.809575,150.6211,,,,
192.904975,150.629275,,,,
192.923675,150.638525,,,,
192.9364,150.648325,,,,
192.955,150.6594,,,,
192.97365,150.69215,,,,
192.991575,150.711375,,,,
193.00895,150.734925,,,,
193.054725,150.796975,,,,
193.07965,150.8415,,,,
193.104975,150.85145,,,,
193.130475,150.861575,,,,
193.159775,150.86845,,,,
193.192825,150.884975,,,,
193.244575,150.89805,,,,
193.258775,150.90695,,,,
193.27335,150.9249,,,,
193.3073,150.9877,,,,
193.323075,150.996675,,,,
193.33595,151.015325,,,,
193.345325,151.031325,,,,
193.365025,151.04455,,,,
193.376325,151.077925,,,,
193.549225,151.0869,,,,
193.72,151.09775,,,,
193.77075,151.10585,,,,
193.81415,151.115175,,,,
193.8539,151.132425,,,,
193.90645,151.13975,,,,
193.95405,151.153225,,,,
194.0248,151.16975,,,,
194.063775,151.200225,,,,
194.079775,151.212375,,,,
194.08995,151.22355,,,,
194.099275,151.2358,,,,
194.110225,151.276625,,,,
194.117925,151.34965,,,,
194.1386,151.4443,,,,
194.1512,151.55315,,,,
194.15975,151.598325,,,,
194.172525,151.653475,,,,
194.18195,151.663225,,,,
194.204075,151.692575,,,,
194.2161,151.74575,,,,
194.258325,151.7603,,,,
194.28185,151.774425,,,,
194.367025,151.79655,,,,
194.463075,151.838425,,,,
194.590225,151.847575,,,,
194.632325,151.858675,,,,
194.65405,151.8756,,,,
194.674625,151.9029,,,,
194.685225,151.939,,,,
194.699325,152.02175,,,,
194.71335,152.061125,,,,
194.728625,152.073925,,,,
194.7398,152.0882,,,,
194.759525,152.09565,,,,
194.79,152.110975,,,,
194.797825,152.120775,,,,
194.80435,152.13665,,,,
194.8121,152.167025,,,,
194.81765,152.205625,,,,
194.82475,152.208475,,,,
194.83025,152.227775,,,,
194.839175,152.26755,,,,
194.870275,152.271075,,,,
194.87975,152.29455,,,,
194.887225,152.30205,,,,
194.8935,152.3159,,,,
194.904725,152.383975,,,,
194.92175,152.396625,,,,
195.0169,152.432725,,,,
195.03515,152.48245,,,,
195.044675,152.5052,,,,
195.076275,152.738675,,,,
195.087825,152.773275,,,,
195.09535,152.881825,,,,
195.1759,152.899625,,,,
195.294,152.9135,,,,
195.3753,152.9373,,,,
195.411575,152.95335,,,,
195.430025,152.962975,,,,
195.43995,152.97025,,,,
195.44915,152.975775,,,,
195.4595,152.98405,,,,
195.466,152.9927,,,,
195.482775,153.000875,,,,
195.4898,153.037675,,,,
195.495,153.045475,,,,
195.5617,153.0489,,,,
195.58425,153.064125,,,,
195.593075,153.0749,,,,
195.606525,153.092475,,,,
195.6734,153.104425,,,,
195.701325,153.132525,,,,
195.8,153.2314,,,,
195.829175,153.301,,,,
195.854675,153.328075,,,,
195.90865,153.33165,,,,
195.984575,153.37735,,,,
196.021175,153.4202,,,,
196.05085,153.54515,,,,
196.120125,153.576925,,,,
196.140825,153.608,,,,
196.1469,153.6206,,,,
196.151975,153.629475,,,,
196.156125,153.65965,,,,
196.160575,153.674875,,,,
196.164875,153.723325,,,,
196.176,153.742475,,,,
196.1898,153.7629,,,,
196.195825,153.7817,,,,
196.268225,153.8068,,,,
196.3194,153.817175,,,,
196.3375,153.826275,,,,
196.35335,153.834075,,,,
196.4377,153.863075,,,,
196.5063,153.875,,,,
196.601675,153.90435,,,,
196.638475,153.93735,,,,
196.729775,154.15715,,,,
196.745025,154.19945,,,,
196.75465,154.218575,,,,
196.769225,154.234525,,,,
196.779175,154.26085,,,,
196.79445,154.298975,,,,
196.80475,154.3131,,,,
196.81085,154.326925,,,,
196.8231,154.3449,,,,
196.8599,154.358475,,,,
196.880275,154.39925,,,,
196.887725,154.43235,,,,
196.906175,154.48735,,,,
196.914025,154.5449,,,,
196.9228,154.55485,,,,
196.9448,154.579675,,,,
196.9855,154.612025,,,,
197.006575,154.6612,,,,
197.023325,154.7164,,,,
197.058725,154.72845,,,,
197.0881,154.767375,,,,
197.17245,154.7805,,,,
197.225425,154.797425,,,,
197.2945,154.8068,,,,
197.306725,154.840775,,,,
197.31635,154.852525,,,,
197.32145,154.866125,,,,
197.326825,154.876275,,,,
197.35875,154.905975,,,,
197.370325,154.91985,,,,
197.383875,154.960825,,,,
197.390125,155.224475,,,,
197.45725,155.2603,,,,
197.52835,155.2896,,,,
197.590725,155.37045,,,,
197.645075,155.52845,,,,
197.684325,155.658975,,,,
197.708925,155.674375,,,,
197.79455,155.692875,,,,
197.804875,155.702725,,,,
197.80935,155.734425,,,,
197.818425,155.742275,,,,
197.838425,155.7517,,,,
197.8854,155.761325,,,,
197.892475,155.77315,,,,
197.9006,155.80085,,,,
197.935725,155.811775,,,,
198.030025,155.823475,,,,
198.037925,155.84905,,,,
198.058775,155.85995,,,,
198.086475,155.87135,,,,
198.224625,155.8914,,,,
198.2754,155.911775,,,,
198.2797,155.919475,,,,
198.34745,155.92665,,,,
198.393925,155.9344,,,,
198.41195,155.952475,,,,
198.420225,156.034725,,,,
198.44685,156.05165,,,,
198.453575,156.07465,,,,
198.468025,156.10235,,,,
198.49085,156.295025,,,,
198.499175,156.315425,,,,
198.534425,156.6817,,,,
198.554875,156.762925,,,,
198.605125,156.804175,,,,
198.71215,156.861675,,,,
198.744975,156.883475,,,,
198.76185,156.9074,,,,
198.7778,156.938775,,,,
198.80095,156.95805,,,,
198.8781,156.98315,,,,
198.908375,156.99525,,,,
198.933275,157.006825,,,,
198.9601,157.024875,,,,
199.053875,157.0408,,,,
199.16315,157.049025,,,,
199.2142,157.058175,,,,
199.2693,157.067875,,,,
199.306975,157.119225,,,,
199.324625,157.1549,,,,
199.33775,157.28725,,,,
199.348325,157.3237,,,,
199.359,157.336325,,,,
199.3689,157.570625,,,,
199.379675,157.5952,,,,
199.388775,157.63305,,,,
199.400025,157.7402,,,,
199.44965,157.751475,,,,
199.471975,157.759525,,,,
199.49,157.769525,,,,
199.50885,157.78175,,,,
199.543925,157.8272,,,,
199.571525,157.8444,,,,
199.5869,157.8753,,,,
199.597175,157.904975,,,,
199.61755,157.935975,,,,
199.633875,157.958975,,,,
199.679725,158.079475,,,,
199.696475,158.117175,,,,
199.72275,158.18275,,,,
199.7812,158.204125,,,,
199.825425,158.225575,,,,
199.855625,158.242525,,,,
199.8862,158.2469,,,,
199.930375,158.25545,,,,
199.9868,158.279025,,,,
,158.290125,,,,
,158.3286,,,,
,158.66945,,,,
,158.7605,,,,
,158.830075,,,,
,158.84475,,,,
,158.86205,,,,
,158.867625,,,,
,158.875475,,,,
,158.8952,,,,
,158.901375,,,,
,158.90875,,,,
,158.9262,,,,
,158.9344,,,,
,158.9438,,,,
,158.954575,,,,
,158.980925,,,,
,158.999875,,,,
,159.0097,,,,
,159.023325,,,,
,159.031425,,,,
,159.04615,,,,
,159.072525,,,,
,159.082925,,,,
,159.09435,,,,
,159.1059,,,,
,159.117775,,,,
,159.1482,,,,
,159.15855,,,,
,159.16875,,,,
,159.1826,,,,
,159.200275,,,,
,159.225975,,,,
,159.238375,,,,
,159.249875,,,,
,159.274625,,,,
,159.305325,,,,
,159.329075,,,,
,159.387125,,,,
,159.4052,,,,
,159.422725,,,,
,159.47105,,,,
,159.632575,,,,
,159.66115,,,,
,159.757575,,,,
,159.81985,,,,
,159.827425,,,,
,159.8371,,,,
,159.8429,,,,
,159.85545,,,,
,159.862725,,,,
,159.91285,,,,
,159.9457,,,,
,159.954875,,,,
,159.9663,,,,
,160.00735,,,,
,160.04015,,,,
,160.052,,,,
,160.065325,,,,
,160.07675,,,,
,160.08515,,,,
,160.0996,,,,
,160.125275,,,,
,160.1341,,,,
,160.155125,,,,
,160.16395,,,,
,160.17305,,,,
,160.181725,,,,
,160.20855,,,,
,160.24635,,,,
,160.270875,,,,
,160.321825,,,,
,160.3705,,,,
,160.378025,,,,
,160.4447,,,,
,160.46875,,,,
,160.47695,,,,
,160.53665,,,,
,160.545575,,,,
,160.57045,,,,
,160.57715,,,,
,160.591175,,,,
,160.599825,,,,
,160.607775,,,,
,160.61415,,,,
,160.627675,,,,
,160.645575,,,,
,160.655475,,,,
,160.6823,,,,
,160.698075,,,,
,160.7473,,,,
,160.980725,,,,
,161.00795,,,,
,161.0186,,,,
,161.037625,,,,
,161.046975,,,,
,161.073925,,,,
,161.0968,,,,
,161.131025,,,,
,161.206725,,,,
,161.363225,,,,
,161.472775,,,,
,161.544225,,,,
,161.694975,,,,
,161.749575,,,,
,161.76035,,,,
,161.811725,,,,
,161.977475,,,,
,162.019725,,,,
,162.04675,,,,
,162.071,,,,
,162.095075,,,,
,162.1158,,,,
,162.1328,,,,
,162.298925,,,,
,162.4144,,,,
,162.43625,,,,
,162.447775,,,,
,162.460575,,,,
,162.469625,,,,
,162.4882,,,,
,162.516275,,,,
,162.540025,,,,
,162.56225,,,,
,162.584,,,,
,162.61155,,,,
,162.62915,,,,
,162.702425,,,,
,162.73845,,,,
,162.778175,,,,
,162.78595,,,,
,162.8092,,,,
,162.83445,,,,
,162.846775,,,,
,162.859925,,,,
,162.871325,,,,
,162.954575,,,,
,162.9712,,,,
,162.983475,,,,
,163.05425,,,,
,163.07565,,,,
,163.104275,,,,
,163.130925,,,,
,163.33585,,,,
,163.354125,,,,
,163.3776,,,,
,163.398525,,,,
,163.4405,,,,
,163.4493,,,,
,163.486075,,,,
,163.546,,,,
,163.9184,,,,
,163.954675,,,,
,163.979825,,,,
,163.987475,,,,
,164.004425,,,,
,164.032925,,,,
,164.04635,,,,
,164.0863,,,,
,164.105325,,,,
,164.131025,,,,
,164.5095,,,,
,164.601725,,,,
,165.000975,,,,
,165.089925,,,,
,165.169725,,,,
,165.19515,,,,
,165.22255,,,,
,165.235725,,,,
,165.246625,,,,
,165.266325,,,,
,165.2919,,,,
,165.310275,,,,
,165.314825,,,,
,165.32995,,,,
,165.344275,,,,
,165.3537,,,,
,165.3877,,,,
,165.39165,,,,
,165.686425,,,,
,165.699075,,,,
,165.716525,,,,
,165.731625,,,,
,165.74145,,,,
,165.752075,,,,
,165.837925,,,,
,165.8573,,,,
,165.87465,,,,
,165.895375,,,,
,165.932225,,,,
,165.95465,,,,
,166.213175,,,,
,166.224025,,,,
,166.25475,,,,
,166.2704,,,,
,166.3395,,,,
,166.376225,,,,
,166.4021,,,,
,166.417425,,,,
,166.43325,,,,
,166.471625,,,,
,166.4998,,,,
,166.535525,,,,
,166.5543,,,,
,166.591725,,,,
,166.735525,,,,
,166.77475,,,,
,166.8274,,,,
,166.83505,,,,
,166.847175,,,,
,166.860225,,,,
,166.86655,,,,
,166.87535,,,,
,166.884525,,,,
,166.892225,,,,
,166.915775,,,,
,166.9267,,,,
,166.9708,,,,
,166.98405,,,,
,167.045775,,,,
,167.192475,,,,
,167.215025,,,,
,167.25835,,,,
,167.273025,,,,
,167.276675,,,,
,167.29075,,,,
,167.34935,,,,
,167.3623,,,,
,167.3958,,,,
,167.424725,,,,
,167.458975,,,,
,167.512825,,,,
,167.7098,,,,
,167.78395,,,,
,167.80815,,,,
,167.813925,,,,
,167.8295,,,,
,167.8383,,,,
,167.845375,,,,
,167.88055,,,,
,167.8889,,,,
,167.90935,,,,
,167.920425,,,,
,167.934225,,,,
,167.942125,,,,
,167.9802,,,,
,168.23435,,,,
,168.352475,,,,
,168.361875,,,,
,168.364875,,,,
,168.37385,,,,
,168.3798,,,,
,168.3878,,,,
,168.399325,,,,
,168.417525,,,,
,168.4268,,,,
,168.437075,,,,
,168.461675,,,,
,168.493175,,,,
,168.504475,,,,
,168.515,,,,
,168.521575,,,,
,168.54975,,,,
,168.560475,,,,
,168.614475,,,,
,168.63155,,,,
,168.6486,,,,
,168.667025,,,,
,168.68625,,,,
,168.69955,,,,
,168.740825,,,,
,168.798425,,,,
,168.842,,,,
,168.91845,,,,
,168.99505,,,,
,169.015925,,,,
,169.040975,,,,
,169.0594,,,,
,169.067225,,,,
,169.079725,,,,
,169.0891,,,,
,169.10775,,,,
,169.11275,,,,
,169.122425,,,,
,169.154575,,,,
,169.170275,,,,
,169.19,,,,
,169.204225,,,,
,169.205525,,,,
,169.250825,,,,
,169.458875,,,,
,169.656375,,,,
,169.6629,,,,
,169.690275,,,,
,169.739825,,,,
,169.754825,,,,
,169.7923,,,,
,169.802675,,,,
,169.87145,,,,
,169.90365,,,,
,169.987525,,,,
,170.0065,,,,
,170.016525,,,,
,170.0763,,,,
,170.093325,,,,
,170.190475,,,,
,170.250175,,,,
,170.356975,,,,
,170.40605,,,,
,170.416125,,,,
,170.426075,,,,
,170.446375,,,,
,170.4563,,,,
,170.472375,,,,
,170.47735,,,,
,170.50875,,,,
,170.52185,,,,
,170.545075,,,,
,170.67605,,,,
,170.732725,,,,
,170.7513,,,,
,170.77245,,,,
,170.782925,,,,
,170.826775,,,,
,170.909225,,,,
,170.932575,,,,
,170.956775,,,,
,170.9798,,,,
,171.000975,,,,
,171.03355,,,,
,171.0439,,,,
,171.047225,,,,
,171.064325,,,,
,171.1583,,,,
,171.1963,,,,
,171.575975,,,,
,171.614375,,,,
,171.626725,,,,
,171.632625,,,,
,171.67905,,,,
,171.686925,,,,
,171.697125,,,,
,171.706225,,,,
,171.71565,,,,
,171.74295,,,,
,171.755275,,,,
,171.771175,,,,
,171.79355,,,,
,171.822175,,,,
,171.865425,,,,
,172.15095,,,,
,172.180775,,,,
,172.216325,,,,
,172.2274,,,,
,172.256475,,,,
,172.272475,,,,
,172.2862,,,,
,172.3053,,,,
,172.3174,,,,
,172.33075,,,,
,172.364625,,,,
,172.463,,,,
,172.5131,,,,
,172.657025,,,,
,172.7186,,,,
,172.729025,,,,
,172.741975,,,,
,172.76955,,,,
,172.8111,,,,
,172.84945,,,,
,172.8743,,,,
,172.962975,,,,
,173.010925,,,,
,173.09665,,,,
,173.1023,,,,
,173.115475,,,,
,173.127425,,,,
,173.158725,,,,
,173.20595,,,,
,173.222475,,,,
,173.291275,,,,
,173.3209,,,,
,173.356825,,,,
,173.4424,,,,
,173.504325,,,,
,173.528075,,,,
,173.546125,,,,
,173.588625,,,,
,173.60045,,,,
,173.657275,,,,
,173.81225,,,,
,173.8333,,,,
,173.95765,,,,
,173.982875,,,,
,174.017875,,,,
,174.03775,,,,
,174.161475,,,,
,174.480875,,,,
,174.53005,,,,
,174.553675,,,,
,174.563975,,,,
,174.574675,,,,
,174.596225,,,,
,174.6037,,,,
,174.6416,,,,
,174.660625,,,,
,174.678575,,,,
,174.6983,,,,
,174.76025,,,,
,174.977275,,,,
,174.9893,,,,
,175.018175,,,,
,175.0299,,,,
,175.0429,,,,
,175.074475,,,,
,175.102475,,,,
,175.1445,,,,
,175.195125,,,,
,175.24145,,,,
,175.31665,,,,
,175.54335,,,,
,175.568025,,,,
,175.61285,,,,
,175.622525,,,,
,175.635175,,,,
,175.715825,,,,
,175.783825,,,,
,175.80315,,,,
,175.831275,,,,
,175.88495,,,,
,175.9333,,,,
,175.950525,,,,
,176.0909,,,,
,176.201475,,,,
,176.2208,,,,
,176.289225,,,,
,176.303425,,,,
,176.34115,,,,
,176.8257,,,,
,176.84445,,,,
,176.852075,,,,
,176.908025,,,,
,176.9295,,,,
,176.94755,,,,
,176.95535,,,,
,177.0639,,,,
,177.323625,,,,
,177.34025,,,,
,177.3588,,,,
,177.367775,,,,
,177.3772,,,,
,177.385175,,,,
,177.397425,,,,
,177.412775,,,,
,177.4302,,,,
,177.44755,,,,
,177.46005,,,,
,177.468825,,,,
,177.491225,,,,
,177.518325,,,,
,177.596875,,,,
,177.644575,,,,
,177.71035,,,,
,177.74805,,,,
,177.75185,,,,
,177.80485,,,,
,177.829,,,,
,177.834875,,,,
,177.845925,,,,
,177.8512,,,,
,177.86355,,,,
,177.878825,,,,
,177.88725,,,,
,177.895,,,,
,177.911075,,,,
,177.92895,,,,
,177.938825,,,,
,177.9446,,,,
,177.949425,,,,
,177.95785,,,,
,177.99405,,,,
,178.001175,,,,
,178.0041,,,,
,178.070675,,,,
,178.0936,,,,
,178.1585,,,,
,178.228275,,,,
,178.2779,,,,
,178.404475,,,,
,178.4521,,,,
,178.4557,,,,
,178.461125,,,,
,178.472775,,,,
,178.48065,,,,
,178.496975,,,,
,178.509175,,,,
,178.531325,,,,
,178.5408,,,,
,178.554375,,,,
,178.612025,,,,
,178.906025,,,,
,178.957075,,,,
,178.967325,,,,
,178.97685,,,,
,178.9842,,,,
,178.9897,,,,
,179.003525,,,,
,179.060975,,,,
,179.0742,,,,
,179.1048,,,,
,179.131525,,,,
,179.2049,,,,
,179.285725,,,,
,179.369625,,,,
,179.43785,,,,
,179.456025,,,,
,179.462175,,,,
,179.47405,,,,
,179.481225,,,,
,179.489225,,,,
,179.49555,,,,
,179.5142,,,,
,179.5211,,,,
,179.536375,,,,
,179.546525,,,,
,179.5769,,,,
,179.586625,,,,
,179.6088,,,,
,179.619075,,,,
,179.62455,,,,
,179.676875,,,,
,179.98975,,,,
,180.0209,,,,
,180.02675,,,,
,180.03225,,,,
,180.058725,,,,
,180.084225,,,,
,180.104775,,,,
,180.114625,,,,
,180.140625,,,,
,180.475575,,,,
,180.49635,,,,
,180.526375,,,,
,180.5352,,,,
,180.5423,,,,
,180.554175,,,,
,180.5669,,,,
,180.574775,,,,
,180.612175,,,,
,180.62725,,,,
,180.6551,,,,
,180.72695,,,,
,180.827375,,,,
,180.879525,,,,
,180.972275,,,,
,180.974525,,,,
,180.993475,,,,
,181.011925,,,,
,181.01765,,,,
,181.03035,,,,
,181.0372,,,,
,181.1725,,,,
,181.184975,,,,
,181.197025,,,,
,181.226125,,,,
