SPK_SPKC04a (excited),SPK_SPKC04b (excited),SPK_SPKC12a (excited)
422.04725,,
422.065325,,
422.07235,,
422.088425,,
422.65355,,
422.873375,,
422.9464,,
422.9861,,
423.0036,,
423.006925,,
423.0379,,
423.069525,,
423.092175,,
423.124775,,
423.243975,,
423.264275,,
423.280125,,
423.283525,,
423.287475,,
423.333075,,
423.33815,,
423.400125,,
423.4149,,
423.43125,,
423.457025,,
423.461025,,
423.500375,,
423.55425,,
423.574025,,
423.6131,,
423.619675,,
423.63645,,
423.645625,,
423.7046,,
423.77995,,
423.797825,,
423.824825,,
423.844775,,
423.89345,,
423.914775,,
423.955075,,
423.96165,,
423.979175,,
424.02205,,
424.0424,,
424.07235,,
424.107625,,
424.1158,,
424.149975,,
424.158325,,
424.175075,,
424.184975,,
424.244975,,
424.377,,
424.40255,,
424.473975,,
424.4959,,
424.506725,,
424.543225,,
424.591975,,
424.63845,,
424.682425,,
424.74405,,
424.780625,,
424.892125,,
424.903575,,
424.951925,,
424.9663,,
425.003825,,
425.01345,,
425.015275,,
425.047625,,
425.0752,,
425.084175,,
425.201125,,
425.235825,,
425.24195,,
425.2684,,
425.2893,,
425.303075,,
425.330175,,
425.334125,,
425.34785,,
425.36675,,
425.43,,
425.520525,,
425.531975,,
425.55375,,
425.566575,,
425.57905,,
425.62245,,
425.67475,,
425.688925,,
425.695625,,
425.746625,,
425.83005,,
425.9413,,
425.9856,,
425.99835,,
426.038075,,
426.0439,,
426.049975,,
426.072475,,
426.0832,,
426.10465,,
426.107575,,
426.30175,,
426.4658,,
426.48595,,
426.514675,,
426.5159,,
426.540825,,
426.5682,,
426.5811,,
426.60615,,
426.8213,,
426.85545,,
426.86755,,
426.889275,,
426.9182,,
426.92715,,
426.947925,,
426.951775,,
426.96005,,
427.000575,,
427.014025,,
427.301125,,
427.3199,,
427.373125,,
427.383575,,
427.4094,,
427.423525,,
427.555975,,
427.573275,,
427.611825,,
427.639675,,
427.643775,,
427.667025,,
427.674625,,
427.69845,,
427.71655,,
427.72495,,
427.7422,,
427.82175,,
427.833025,,
427.838825,,
427.9492,,
428.00095,,
428.017125,,
428.03695,,
428.089075,,
428.0967,,
428.192575,,
428.236125,,
428.28665,,
428.333575,,
428.3657,,
428.426425,,
428.46885,,
428.47335,,
428.49545,,
428.52545,,
428.5381,,
428.546325,,
428.574025,,
428.5987,,
428.60505,,
428.614175,,
428.66435,,
428.715325,,
428.732575,,
428.765,,
428.779525,,
428.808925,,
428.8776,,
428.966225,,
428.988225,,
428.995,,
429.0339,,
429.044225,,
429.045975,,
429.084625,,
429.247575,,
429.334375,,
429.3998,,
429.701525,,
429.729375,,
429.73495,,
429.75245,,
429.793175,,
429.824275,,
429.846075,,
429.8863,,
429.9116,,
429.9236,,
429.992825,,
430.0298,,
430.10435,,
430.1417,,
430.163225,,
430.256625,,
430.26745,,
430.355575,,
430.3858,,
430.429775,,
430.4902,,
430.5711,,
430.6294,,
430.643075,,
430.6632,,
430.698175,,
430.709725,,
430.735525,,
430.7416,,
430.770675,,
430.777775,,
430.804425,,
430.807975,,
430.841,,
430.84305,,
430.8946,,
430.9639,,
431.001,,
431.028175,,
431.034175,,
431.0557,,
431.088625,,
431.1017,,
431.1483,,
431.175825,,
431.267075,,
431.3036,,
431.36325,,
431.39865,,
431.423875,,
431.46845,,
431.471425,,
431.579725,,
431.774925,,
431.78955,,
431.7943,,
431.80485,,
431.814025,,
431.823075,,
431.853475,,
432.06315,,
432.088225,,
432.10455,,
432.12195,,
432.155475,,
432.214325,,
432.3386,,
432.479575,,
432.554575,,
432.649175,,
432.710675,,
432.72105,,
432.76765,,
432.775525,,
432.79835,,
432.8222,,
432.843,,
432.861875,,
432.941125,,
432.961325,,
432.99965,,
433.021375,,
433.056275,,
433.0721,,
433.093325,,
433.106525,,
433.1221,,
433.193975,,
433.2152,,
433.242225,,
433.262325,,
433.28545,,
433.38275,,
433.4114,,
433.43835,,
433.46055,,
433.534825,,
433.555125,,
433.5642,,
433.622225,,
433.6539,,
433.6614,,
433.672225,,
433.6949,,
433.7361,,
433.7416,,
433.763,,
433.76965,,
433.812175,,
433.81955,,
433.843525,,
433.868825,,
433.901325,,
433.9372,,
433.95735,,
433.965225,,
433.9855,,
434.0121,,
434.043825,,
434.074375,,
434.0809,,
434.0897,,
434.1013,,
434.228825,,
434.246075,,
434.3761,,
434.39345,,
434.42345,,
434.472475,,
434.5154,,
434.52715,,
434.53855,,
434.556025,,
434.577575,,
434.58955,,
434.6955,,
434.71745,,
434.739375,,
434.7589,,
434.780925,,
434.7969,,
434.82005,,
434.892275,,
434.9429,,
434.9595,,
434.977325,,
434.984475,,
435.023275,,
435.054325,,
435.07075,,
435.1012,,
435.123875,,
435.170375,,
435.2751,,
435.282875,,
435.317275,,
435.32295,,
435.364175,,
435.4101,,
435.431175,,
435.43245,,
435.470725,,
435.472,,
435.518725,,
435.52945,,
435.54315,,
435.547025,,
435.576325,,
435.599675,,
435.648525,,
435.66075,,
435.677775,,
435.708225,,
435.789425,,
435.7932,,
435.814625,,
435.8222,,
435.8298,,
435.853425,,
435.909775,,
435.924975,,
435.944875,,
435.976,,
436.01545,,
436.03705,,
436.07185,,
436.088125,,
436.103275,,
436.1112,,
436.1584,,
436.17265,,
436.220525,,
436.26515,,
436.2839,,
436.30485,,
436.332825,,
436.337025,,
436.353625,,
436.4109,,
436.4576,,
436.492,,
436.534675,,
436.608975,,
436.626725,,
436.769075,,
436.8163,,
436.87,,
436.905575,,
436.929325,,
436.998425,,
437.2274,,
437.320275,,
437.330325,,
437.342825,,
437.370425,,
437.39485,,
437.4041,,
437.434,,
437.447775,,
437.4777,,
437.5106,,
437.523075,,
437.631775,,
437.99375,,
438.021725,,
438.07605,,
438.326675,,
438.39545,,
438.54735,,
438.86295,,
438.874675,,
439.035825,,
439.06,,
439.206225,,
439.236125,,
439.28465,,
439.323325,,
439.33525,,
439.395525,,
439.8643,,
439.9624,,
440.4884,,
440.856275,,
440.9024,,
441.305,,
441.32435,,
441.365275,,
441.3879,,
441.407275,,
441.4525,,
441.454675,,
441.4748,,
441.477075,,
441.5126,,
441.671125,,
441.677825,,
441.71165,,
441.73765,,
441.782625,,
441.802325,,
441.8277,,
441.83415,,
441.8486,,
441.864725,,
441.946275,,
441.9835,,
442.079675,,
442.1191,,
442.2147,,
442.302925,,
442.32585,,
442.342775,,
442.3714,,
442.410375,,
442.516325,,
442.5398,,
442.57745,,
442.6202,,
442.640025,,
442.76745,,
442.80135,,
442.82555,,
442.8853,,
442.887,,
442.925475,,
442.974125,,
442.982425,,
443.248825,,
443.253975,,
443.262725,,
443.274925,,
443.322025,,
443.384075,,
443.399975,,
443.4453,,
443.5917,,
443.5981,,
443.611775,,
443.615825,,
443.619475,,
443.63785,,
443.66265,,
443.705225,,
443.723675,,
443.7554,,
443.811325,,
443.86505,,
443.8748,,
443.88095,,
443.91575,,
443.924375,,
443.942825,,
443.9476,,
443.974225,,
443.99275,,
443.99425,,
444.008925,,
444.015725,,
444.04745,,
444.194675,,
444.197525,,
444.242025,,
444.25515,,
444.266125,,
444.2711,,
444.284,,
444.293025,,
444.314675,,
444.3356,,
444.353975,,
444.377875,,
444.389275,,
444.3999,,
444.530475,,
444.538425,,
444.55545,,
444.587,,
444.6069,,
444.61355,,
444.6657,,
444.69155,,
444.74285,,
444.78375,,
444.8568,,
444.866725,,
444.872125,,
444.8739,,
444.896975,,
444.939325,,
444.9688,,
444.981875,,
444.993525,,
445.01965,,
445.074025,,
445.13885,,
445.259475,,
445.36115,,
445.3716,,
445.405175,,
445.4914,,
445.5178,,
445.552075,,
445.56,,
445.574,,
445.668,,
445.694725,,
445.69855,,
445.733075,,
445.747425,,
445.762275,,
445.788075,,
445.84,,
445.842575,,
445.844275,,
445.87805,,
445.891675,,
445.91285,,
445.93365,,
445.9415,,
445.995625,,
446.024625,,
446.0387,,
446.052725,,
446.074075,,
446.099075,,
446.1173,,
446.11835,,
446.131125,,
446.2749,,
446.2858,,
446.295325,,
446.314775,,
446.32765,,
446.33425,,
446.377225,,
446.468825,,
446.501925,,
446.524775,,
446.558725,,
446.567475,,
446.572175,,
446.604625,,
446.613725,,
446.615575,,
446.620775,,
446.7267,,
446.734075,,
446.7507,,
446.754775,,
446.7854,,
446.78905,,
446.806125,,
446.810575,,
446.829875,,
446.90805,,
446.93815,,
446.944425,,
447.00205,,
447.012075,,
447.0283,,
447.049375,,
447.0646,,
447.085875,,
447.106075,,
447.182975,,
447.1879,,
447.204575,,
447.20635,,
447.244975,,
447.25,,
447.2662,,
447.2768,,
447.2991,,
447.342375,,
447.431825,,
447.470225,,
447.497325,,
447.51225,,
447.52945,,
447.53935,,
447.549425,,
447.567175,,
447.588825,,
447.64375,,
447.65865,,
447.6771,,
447.68595,,
447.718225,,
447.730475,,
447.748425,,
447.779525,,
447.79905,,
447.838025,,
447.926225,,
447.960225,,
447.9708,,
447.992175,,
448.034225,,
448.04765,,
448.06025,,
448.068425,,
448.0912,,
448.129825,,
448.16745,,
448.184125,,
448.19525,,
448.2118,,
448.23805,,
448.262075,,
448.271325,,
448.278325,,
448.3036,,
448.32175,,
448.4055,,
448.424475,,
448.429025,,
448.461725,,
448.4796,,
448.487775,,
448.489275,,
448.51855,,
448.54975,,
448.55495,,
448.573,,
448.5929,,
448.64065,,
448.696,,
448.754,,
448.81655,,
448.833475,,
448.848475,,
448.863775,,
448.8755,,
448.8928,,
448.9263,,
448.9318,,
448.9572,,
448.9671,,
448.994625,,
449.11605,,
449.2154,,
449.240475,,
449.246675,,
449.2583,,
449.270775,,
449.311025,,
449.336475,,
449.352525,,
449.386475,,
449.400925,,
449.41515,,
449.426825,,
449.4532,,
449.466675,,
449.522675,,
449.59395,,
449.61795,,
449.6971,,
449.7404,,
449.7836,,
449.803775,,
449.85,,
449.9107,,
449.922425,,
449.99155,,
450.0105,,
450.05525,,
450.06755,,
450.084125,,
450.09685,,
450.2056,,
450.2624,,
450.27105,,
450.552725,,
450.6252,,
450.841825,,
450.865925,,
450.893475,,
450.911425,,
450.938225,,
450.9481,,
450.956525,,
450.995475,,
450.999925,,
451.001825,,
451.0167,,
451.029025,,
451.066075,,
451.096125,,
451.1304,,
451.257025,,
451.297975,,
451.3286,,
451.401375,,
451.46375,,
451.4938,,
451.5506,,
451.6533,,
451.685875,,
451.778525,,
452.1444,,
452.159325,,
452.17665,,
452.199875,,
452.212975,,
452.225525,,
452.24085,,
452.24535,,
452.2938,,
452.31975,,
452.39625,,
452.427725,,
452.44945,,
452.5421,,
452.5686,,
452.571275,,
452.598175,,
452.6106,,
452.669775,,
452.7741,,
453.025575,,
453.047925,,
453.049725,,
453.063875,,
453.07135,,
453.1506,,
453.311925,,
453.323925,,
453.369225,,
453.377225,,
453.4659,,
453.47935,,
453.516275,,
453.579075,,
453.630825,,
453.6651,,
453.69145,,
453.71955,,
453.7728,,
453.776675,,
453.833075,,
453.937025,,
453.98105,,
454.0487,,
454.06025,,
454.07675,,
454.101425,,
454.174975,,
454.1824,,
454.293825,,
454.308925,,
454.312175,,
454.33315,,
454.371125,,
454.37875,,
454.405525,,
454.533175,,
454.58185,,
454.58905,,
454.6084,,
454.6239,,
454.64375,,
454.663925,,
454.689575,,
454.745425,,
454.761525,,
454.88385,,
454.894125,,
454.898475,,
454.918075,,
454.92005,,
455.008725,,
455.0227,,
455.060625,,
455.17565,,
455.3027,,
455.33975,,
455.408675,,
455.4168,,
455.48615,,
455.5685,,
455.587325,,
455.61935,,
455.6252,,
455.65225,,
455.686325,,
455.6953,,
455.755525,,
455.77775,,
455.782,,
455.815875,,
455.827,,
455.8438,,
455.9886,,
456.017175,,
456.020775,,
456.053375,,
456.06115,,
456.079025,,
456.106,,
456.116575,,
456.118425,,
456.186375,,
456.209025,,
456.2214,,
456.256975,,
456.25955,,
456.26155,,
456.2795,,
456.28595,,
456.31495,,
456.323425,,
456.45485,,
456.457075,,
456.4938,,
456.513125,,
456.538175,,
456.548225,,
456.568675,,
456.587725,,
456.6338,,
456.642875,,
456.651825,,
456.67325,,
456.686425,,
456.7039,,
456.76125,,
456.778925,,
456.78105,,
456.86565,,
456.91115,,
456.97335,,
456.988725,,
456.9994,,
457.00235,,
457.058975,,
457.078375,,
457.1262,,
457.25125,,
457.288,,
457.38995,,
457.40375,,
457.410475,,
457.424875,,
457.438125,,
457.45725,,
457.50255,,
457.5226,,
457.54245,,
457.5708,,
457.5844,,
457.606,,
457.63955,,
457.64155,,
457.646175,,
457.743025,,
457.756975,,
457.827025,,
457.83105,,
457.880175,,
457.906175,,
457.958825,,
458.02065,,
458.0338,,
458.044175,,
458.0777,,
458.081425,,
458.099,,
458.115325,,
458.130775,,
458.20615,,
458.247975,,
458.2788,,
458.2921,,
458.34135,,
458.369725,,
458.395625,,
458.416775,,
458.441275,,
458.44855,,
458.453575,,
458.5219,,
458.538275,,
458.5871,,
458.60555,,
458.621075,,
458.631025,,
458.654375,,
458.67925,,
458.68745,,
458.743975,,
458.754325,,
458.781275,,
458.80115,,
458.819625,,
458.8275,,
458.8424,,
458.868325,,
458.880375,,
458.9367,,
458.945075,,
458.95435,,
458.9779,,
458.9797,,
458.989125,,
458.99535,,
459.004975,,
459.0315,,
459.063375,,
459.090375,,
459.094475,,
459.1176,,
459.130525,,
459.1501,,
459.18935,,
459.213175,,
459.21775,,
459.2703,,
459.2782,,
459.29245,,
459.325175,,
459.33895,,
459.364825,,
459.453825,,
459.497525,,
459.5114,,
459.595,,
459.613475,,
459.65945,,
459.69945,,
459.7483,,
459.7549,,
459.780075,,
459.800625,,
459.83345,,
459.913975,,
459.92525,,
459.96835,,
460.03125,,
460.048525,,
460.054275,,
460.064425,,
460.0696,,
460.07575,,
460.08785,,
460.10815,,
460.127425,,
460.134225,,
460.147,,
460.17175,,
460.174825,,
460.186525,,
460.204125,,
460.20935,,
460.228575,,
460.244425,,
460.267525,,
460.27945,,
460.297125,,
460.309425,,
460.3454,,
460.356425,,
460.41585,,
460.452525,,
460.46385,,
460.4913,,
460.5188,,
460.529525,,
460.58535,,
460.5918,,
460.5943,,
460.59865,,
460.628925,,
460.6469,,
460.66195,,
460.6745,,
460.676275,,
460.694725,,
460.87225,,
460.909825,,
460.947725,,
460.9573,,
460.9665,,
460.97435,,
461.034275,,
461.053,,
461.0705,,
461.08245,,
461.0848,,
461.11775,,
461.24995,,
461.276975,,
461.320675,,
461.42815,,
461.505675,,
461.551075,,
461.56925,,
461.601725,,
461.6251,,
461.6278,,
461.641175,,
461.643,,
461.6453,,
461.6552,,
461.670975,,
461.68545,,
461.7144,,
461.716325,,
461.7309,,
461.759725,,
461.7934,,
461.8194,,
461.837975,,
461.8677,,
461.903,,
461.92635,,
461.9461,,
461.958125,,
461.983125,,
462.0061,,
462.016675,,
462.021375,,
462.023225,,
462.04555,,
462.0717,,
462.07995,,
462.11635,,
462.126675,,
462.13595,,
462.156575,,
462.191925,,
462.198825,,
462.20065,,
462.258975,,
462.27315,,
462.275275,,
462.3046,,
462.3167,,
462.3416,,
462.4691,,
462.472525,,
462.49285,,
462.513825,,
462.543625,,
462.573925,,
462.61015,,
462.6303,,
462.644,,
462.646875,,
462.660725,,
462.698,,
462.721875,,
462.7668,,
462.76885,,
462.792375,,
462.795225,,
462.84025,,
462.893125,,
462.90705,,
462.926025,,
462.93505,,
463.01965,,
463.0573,,
463.158825,,
463.18255,,
463.193,,
463.299975,,
463.30405,,
463.32315,,
463.4049,,
463.406875,,
463.4091,,
463.44235,,
463.450225,,
463.452325,,
463.464225,,
463.47465,,
463.49965,,
463.511625,,
463.52555,,
463.5512,,
463.5834,,
463.599725,,
463.620775,,
463.635475,,
463.678125,,
463.68605,,
463.721125,,
463.730775,,
463.769525,,
463.820475,,
463.83055,,
463.842575,,
463.864475,,
463.915825,,
463.91995,,
463.950025,,
463.97645,,
463.9875,,
464.025125,,
464.04205,,
464.0536,,
464.068025,,
464.10985,,
464.16645,,
464.1833,,
464.20545,,
464.23375,,
464.239675,,
464.247675,,
464.255525,,
464.296925,,
464.336825,,
464.349875,,
464.36385,,
464.395975,,
464.4219,,
464.4265,,
464.438525,,
464.529025,,
464.5306,,
464.544275,,
464.55925,,
464.572475,,
464.607925,,
464.612925,,
464.62255,,
464.6315,,
464.63575,,
464.640375,,
464.6749,,
464.721175,,
464.723,,
464.7471,,
464.78175,,
464.83945,,
464.853425,,
464.88685,,
464.889775,,
464.8952,,
464.907575,,
464.9145,,
464.944175,,
464.975675,,
464.978325,,
464.994075,,
465.01005,,
465.0135,,
465.039725,,
465.0449,,
465.064275,,
465.0679,,
465.071225,,
465.130375,,
465.1516,,
465.15355,,
465.155175,,
465.1893,,
465.23535,,
465.25065,,
465.258025,,
465.271725,,
465.2883,,
465.3244,,
465.34985,,
465.35945,,
465.3838,,
465.4211,,
465.4285,,
465.440225,,
465.445175,,
465.452425,,
465.455725,,
465.468875,,
465.48515,,
465.502125,,
465.510675,,
465.535975,,
465.54095,,
465.561225,,
465.572225,,
465.578925,,
465.580775,,
465.5896,,
465.606575,,
465.654475,,
465.690475,,
465.714075,,
465.72145,,
465.7302,,
465.733625,,
465.7354,,
465.746575,,
465.770925,,
465.77985,,
465.788725,,
465.8072,,
465.821475,,
465.82655,,
465.836575,,
465.86665,,
465.97335,,
465.979075,,
466.025275,,
466.04715,,
466.048175,,
466.1435,,
466.15305,,
466.1565,,
466.176575,,
466.188625,,
466.194225,,
466.19925,,
466.30365,,
466.306475,,
466.328475,,
466.3689,,
466.375225,,
466.37635,,
466.470575,,
466.488425,,
466.517175,,
466.561825,,
466.57255,,
466.611,,
466.620075,,
466.6268,,
466.630275,,
466.6589,,
466.693175,,
466.6952,,
466.7729,,
466.83535,,
466.849975,,
466.866025,,
467.018625,,
467.035575,,
467.14595,,
467.156425,,
467.23595,,
467.253725,,
467.2744,,
467.29535,,
467.302225,,
467.330975,,
467.352625,,
467.37775,,
467.39615,,
467.499025,,
467.5027,,
467.504375,,
467.549925,,
467.56935,,
467.62685,,
467.653325,,
467.678275,,
467.718875,,
467.737425,,
467.7708,,
467.783025,,
467.811175,,
467.8633,,
467.883075,,
467.91315,,
468.00695,,
468.031675,,
468.0658,,
468.074825,,
468.079425,,
468.1485,,
468.189525,,
468.245425,,
468.25955,,
468.270525,,
468.2804,,
468.3081,,
468.322525,,
468.3262,,
468.339525,,
468.341,,
468.347475,,
468.382475,,
468.39225,,
468.395725,,
468.418375,,
468.44295,,
468.447775,,
468.4807,,
468.5052,,
468.511825,,
468.52415,,
468.5258,,
468.5479,,
468.5639,,
468.5658,,
468.596525,,
468.61735,,
468.629325,,
468.66195,,
468.6634,,
468.69015,,
468.7286,,
468.730925,,
468.74295,,
468.753125,,
468.7657,,
468.801625,,
468.834575,,
468.849575,,
468.91765,,
468.930175,,
468.9511,,
468.957525,,
468.9633,,
468.967925,,
469.0017,,
469.009375,,
469.014475,,
469.031325,,
469.0394,,
469.059125,,
469.0657,,
469.10595,,
469.1325,,
469.145925,,
469.1522,,
469.1726,,
469.217775,,
469.2501,,
469.259675,,
469.2677,,
469.27565,,
469.3011,,
469.331075,,
469.401625,,
469.464675,,
469.4826,,
469.5063,,
469.511675,,
469.533825,,
469.55215,,
469.558425,,
469.57665,,
469.583675,,
469.59945,,
469.60165,,
469.62515,,
469.6377,,
469.6426,,
469.667725,,
469.7528,,
469.75505,,
469.7986,,
469.812925,,
469.82175,,
469.8468,,
469.8508,,
469.8634,,
469.87185,,
469.90545,,
469.9138,,
469.9306,,
