SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC10a,SPK_SPKC11a
,,62.178525,163.960775
,,62.190025,164.044025
,,62.2005,164.3347
,,62.2093,164.467525
,,62.221,164.5965
,,62.241525,164.6112
,,62.25245,164.90955
,,62.26665,165.491225
,,62.2849,165.5351
,,62.299725,165.57955
,,62.31535,165.5979
,,62.328025,165.92735
,,62.349575,166.1212
,,62.363475,166.183175
,,62.382475,166.342525
,,62.392225,166.43165
,,62.4051,166.445
,,62.42275,166.53275
,,62.433975,166.54695
,,62.449475,166.845075
,,62.4617,166.867925
,,62.482,167.256125
,,62.4957,167.283825
,,62.50695,167.334225
,,62.529725,167.571225
,,62.546175,167.980525
,,62.557875,167.98485
,,62.572725,167.989625
,,62.5818,168.147275
,,62.5979,168.49935
,,62.611725,168.517375
,,62.6217,168.94885
,,62.632,169.01165
,,62.652925,169.112575
,,62.6703,169.13865
,,62.682125,169.17805
,,62.69365,169.207125
,,62.704825,169.350975
,,62.716175,169.6183
,,62.727425,169.8369
,,62.740225,169.8701
,,62.754675,169.941325
,,62.764175,169.9703
,,62.779175,170.1326
,,62.79595,170.192725
,,62.80945,170.20575
,,62.8207,170.461475
,,62.8338,170.48115
,,62.85055,170.619225
,,62.864925,170.750525
,,62.88255,170.8037
,,62.899825,170.870275
,,62.919525,171.082525
,,62.933475,171.08895
,,62.945675,171.4039
,,62.9679,171.479025
,,62.98225,171.581525
,,62.996275,171.845425
,,63.009175,171.897875
,,63.0233,172.214175
,,63.036475,172.250875
,,63.055675,172.299875
,,63.067775,172.481625
,,63.08615,172.86125
,,63.1162,173.067425
,,63.14585,173.18955
,,63.243925,173.224725
,,63.289475,173.289875
,,63.3056,173.3163
,,63.329625,173.44625
,,63.3449,173.4665
,,63.3566,173.515375
,,63.372875,173.660775
,,63.3844,173.7284
,,63.40005,173.8867
,,63.41175,173.9159
,,63.427825,174.257525
,,63.457875,174.2718
,,63.485075,174.32365
,,63.50855,174.4793
,,63.519275,174.551425
,,63.537075,174.66355
,,63.555925,174.709975
,,63.5706,174.738975
,,63.577825,174.90135
,,63.590475,175.47705
,,63.600325,175.51275
,,63.6067,175.673025
,,63.618925,176.109825
,,63.62865,176.204875
,,63.6425,176.271825
,,63.65625,176.331475
,,63.671625,176.40555
,,63.69435,176.53635
,,63.7228,176.753175
,,63.741325,176.78385
,,63.76005,177.37535
,,63.7735,177.69355
,,63.7864,178.276225
,,63.8007,178.2853
,,63.81075,178.456875
,,63.81965,178.490125
,,63.831025,178.840525
,,63.841375,178.868225
,,63.8489,178.8791
,,63.859425,178.98595
,,63.8665,179.10735
,,63.878775,179.18875
,,63.8884,179.26385
,,63.90595,179.290425
,,63.9242,179.51235
,,63.943425,179.547725
,,63.95965,179.572975
,,63.972475,179.911725
,,63.984225,180.07095
,,63.99595,180.255
,,64.00405,180.525675
,,64.0143,180.69625
,,64.03775,180.716225
,,64.04605,181.0353
,,64.061025,181.06265
,,64.074175,181.092375
,,64.083,181.312325
,,64.092275,
,,64.1026,
,,64.116075,
,,64.128,
,,64.15445,
,,64.17015,
,,64.179425,
,,64.20535,
,,64.21885,
,,64.250275,
,,64.2851,
,,64.3029,
,,64.323425,
,,64.339375,
,,64.36365,
,,64.407125,
