SPK_SPKC09a (no response),SPK_SPKC10a (inhi),SPK_SPKC13b (inhi),SPK_SPKC14a (no response),SPK_SPKC15a (inhi)
227.568075,194.62925,208.203075,140.629725,191.934825
227.60375,194.692525,208.2535,140.67585,191.990225
227.81065,194.7529,208.28575,140.6908,192.006975
227.8929,194.80115,208.2995,140.70485,192.026125
227.929975,194.828975,208.324675,140.7184,192.0414
228.178175,194.994175,208.459175,140.742025,192.0583
228.377625,195.029275,208.48825,140.76315,192.073775
228.59115,195.06505,208.539525,140.785025,192.10955
228.625575,195.084525,208.58245,140.789975,192.17035
228.895375,195.089625,208.63525,140.8055,192.193425
229.069275,195.117625,208.762675,140.838575,192.244625
229.288575,195.127425,208.81075,140.880375,192.3045
229.325425,195.23635,208.85705,140.90725,192.31965
229.4152,195.2963,208.899875,140.943825,192.332675
229.6587,195.3129,208.933875,140.9651,192.420175
229.8404,195.3454,208.9957,141.014825,192.456775
229.8907,195.36795,209.092875,141.02415,192.534425
229.970925,195.395475,209.22475,141.049175,192.6298
230.062225,195.4025,209.253625,141.07335,192.645875
230.110925,195.4283,209.27615,141.075375,192.67005
230.359325,195.469825,209.313275,141.108825,192.69185
230.487625,195.5536,209.34915,141.133425,192.742725
230.596775,195.58265,209.37435,141.149975,192.77625
230.722275,195.697625,209.407475,141.155875,192.78405
230.7262,195.871325,209.43715,141.173225,192.789375
230.86755,196.067775,209.468025,141.187925,192.816325
230.954325,196.126875,209.476975,141.228225,192.826575
231.193425,196.211675,209.5248,141.253375,192.917375
231.336875,196.426125,209.66575,141.276275,192.97215
231.444975,196.46565,209.773675,141.30115,193.060775
231.7382,196.471875,209.79,141.320425,193.0829
231.893925,196.49935,209.832275,141.3239,193.100825
232.041225,196.520425,209.862725,141.3466,193.110925
232.145875,196.659575,209.872175,141.35025,193.132675
232.254375,196.68595,209.900525,141.3544,193.15445
232.40535,196.69685,209.9331,141.35915,193.176275
232.51835,196.723825,209.954375,141.37685,193.2511
233.012075,196.72775,209.976775,141.3989,193.26505
233.051125,196.756675,209.9891,141.418475,193.274925
233.19325,196.76575,210.19675,141.44225,193.279925
233.29085,196.794275,210.244825,141.45465,193.28995
233.42925,196.843775,210.2565,141.478275,193.306775
233.56105,196.859825,210.31775,141.4941,193.358425
233.612325,196.90505,210.33285,141.5274,193.38525
233.64425,196.95705,210.34105,141.557475,193.411425
233.656075,196.959225,210.360875,141.5887,193.4238
233.740375,197.002,210.383975,141.6101,193.4486
233.858575,197.007725,210.4098,141.622075,193.46625
233.9994,197.018375,210.41665,141.642325,193.5047
234.1417,197.028525,210.625675,141.68285,193.560675
234.333575,197.0632,210.64645,141.69965,193.569375
235.0737,197.0741,210.66675,141.72655,193.577375
235.088625,197.100125,210.6907,141.73165,193.6077
235.572725,197.11745,210.70825,141.7682,193.634
235.681025,197.1391,210.751075,141.81065,193.667
235.861325,197.188,210.770375,141.84415,193.69095
236.256525,197.19855,210.88315,141.872775,193.728375
236.40495,197.250325,210.89805,141.882025,193.814575
236.779275,197.387225,210.95985,141.929975,193.857675
236.953175,197.42045,210.986025,141.95165,193.8775
237.16215,197.439875,211.047275,141.954625,193.9168
237.8014,197.45135,211.074825,141.985025,194.022425
237.879925,197.45705,211.122875,142.014625,194.04015
238.2353,197.477625,211.14575,142.035225,194.06
238.436825,197.515225,211.165275,142.05215,194.073775
238.671325,197.521925,211.283125,142.0679,194.0922
238.7117,197.54395,211.318425,142.083575,194.1126
238.899925,197.5527,211.39795,142.1176,194.133875
239.136725,197.571875,211.4291,142.1541,194.1843
239.66225,197.5907,211.437025,142.2538,194.201
240.292225,197.63315,211.471025,142.2836,194.2259
240.60605,197.662225,211.502925,142.303875,194.2847
240.840775,197.76715,211.516,142.3182,194.318925
240.876875,197.826,211.540825,142.337875,194.357975
240.943425,197.893475,211.565475,142.35475,194.3813
241.16015,197.982225,211.642375,142.386825,194.40885
241.2854,198.00895,211.656375,142.4303,194.437525
241.558775,198.051625,211.67815,142.45815,194.5
241.65955,198.282375,211.6936,142.4705,194.64195
241.71555,198.440775,211.726025,142.474825,194.774925
242.3283,198.492975,211.73625,142.487075,194.855675
242.393175,198.538475,211.7486,142.512425,194.88255
242.47565,198.58805,211.81225,142.556675,194.9196
242.639575,198.615275,211.86755,142.6006,194.977225
242.646225,198.647275,211.9202,142.605675,195.056575
242.752325,198.65455,212.021875,142.629575,195.06955
242.791775,198.671075,212.047775,142.655925,195.12175
242.838625,198.686425,212.05205,142.681225,195.14845
242.998575,198.702225,212.065225,142.714575,195.27155
243.40465,198.743225,212.086775,142.729825,195.379825
243.549675,198.767825,212.100125,142.739925,195.420525
243.706475,198.7923,212.231025,142.76275,195.44635
243.804575,198.890475,212.2956,142.774475,195.465525
243.85955,199.019975,212.4987,142.7789,195.585375
243.963825,199.035825,212.54905,142.787325,195.759325
244.133325,199.086725,212.564475,142.7912,195.8374
244.5861,199.120025,212.57125,142.821175,195.887475
244.68905,199.1687,212.746975,142.8312,196.283425
244.763825,199.204075,212.754375,142.858625,196.322725
244.794925,199.242875,212.792775,142.886425,196.3826
244.82645,199.2499,212.856825,142.9227,196.40315
244.92605,199.285925,212.9617,142.94825,196.43075
245.120875,199.296325,213.013775,142.9663,196.452525
245.1626,199.307225,213.035225,142.9757,196.473325
245.2829,199.324675,213.1315,142.992575,196.492375
245.681825,199.35435,213.23665,143.05815,196.5022
245.75575,199.3764,213.27115,143.092725,196.5256
246.01435,199.415475,213.325575,143.123375,196.5742
246.3684,199.491,213.343925,143.1338,196.6059
246.39445,199.509875,213.39755,143.147575,196.62985
246.528975,199.599,213.42715,143.16285,196.6464
246.627275,199.6097,213.534025,143.1735,196.668
246.6974,199.669125,213.540675,143.196875,196.68185
246.95125,199.69845,213.586875,143.2118,196.712525
247.0085,199.71275,213.63975,143.212825,196.7456
247.1776,199.773675,213.688675,143.22405,196.790825
247.447425,199.798625,213.708275,143.24135,196.8334
247.499,199.824425,213.920525,143.250725,196.899275
247.6183,199.828075,213.944975,143.2656,196.92855
247.65185,199.8626,213.95385,143.274,196.942325
247.7329,199.86905,214.013775,143.2893,196.973875
247.785725,199.871,214.029275,143.3257,196.99295
247.9135,199.977,214.071875,143.3338,197.058725
248.207425,200.044175,214.133325,143.3532,197.1087
248.26235,200.09245,214.1566,143.368175,197.213075
248.27185,200.14255,214.20255,143.403725,197.25375
248.416075,200.19025,214.218575,143.4234,197.2721
248.46395,200.226475,214.28845,143.446725,197.29855
248.50965,200.2381,214.4843,143.475875,197.3648
249.11995,200.269475,214.4952,143.495325,197.37855
249.434225,200.315625,214.54345,143.515325,197.3981
249.814,200.319275,214.58,143.53805,197.41595
250.202575,200.46395,214.6162,143.541275,197.425775
250.28725,200.52305,214.660775,143.5762,197.430225
250.635375,200.7246,214.6946,143.6223,197.45445
250.908275,200.757725,214.713825,143.6598,197.517275
251.907675,200.858425,214.836175,143.682225,197.541575
251.978775,200.8688,214.87155,143.70235,197.593825
252.390875,200.932175,214.89775,143.71685,197.656075
252.5604,201.089325,214.9268,143.729675,197.719775
252.578875,201.15095,214.9405,143.7792,197.798725
252.7865,201.244625,215.042575,143.794725,197.8536
252.8288,201.31965,215.0629,143.80655,197.983325
252.923375,201.3813,215.067275,143.8313,198.023125
252.971575,201.4,215.3307,143.846125,198.05825
253.0691,201.422725,215.41225,143.871625,198.191475
254.293425,201.442425,215.460375,143.892225,198.23095
254.53195,201.509675,215.481275,143.89435,198.288675
254.599825,201.561375,215.533025,143.912125,198.366275
254.673025,201.6775,215.5875,143.929725,198.41075
254.73915,201.7324,215.63065,143.976125,198.44995
254.860475,201.75925,215.6501,143.9942,198.486575
255.093625,201.77425,215.789275,144.01175,198.518375
255.184075,201.785675,215.793925,144.028125,198.562425
255.284375,201.811275,215.827675,144.0367,198.59345
255.4826,201.83425,215.859925,144.05735,198.62885
255.7139,201.848625,215.876,144.078225,198.6491
255.7855,201.8613,215.918775,144.10265,198.66915
255.849075,201.932075,215.989,144.1279,198.702825
255.880375,202.02305,216.101375,144.154225,198.72985
256.231925,202.168925,216.26915,144.17625,198.737525
256.30345,202.1755,216.3561,144.17985,198.7687
256.52865,202.232375,216.4573,144.1906,198.797675
256.624975,202.238325,216.49175,144.2292,198.82585
256.6918,202.264375,216.515575,144.233,198.8833
256.7474,202.2952,216.540775,144.2491,198.92655
256.965925,202.39245,216.5542,144.30425,198.962225
256.984775,202.413075,216.62335,144.334475,199.006875
257.171025,202.429025,216.6609,144.365225,199.026275
257.3229,202.442675,216.752325,144.395375,199.0335
257.50315,202.4505,216.758775,144.4196,199.062275
257.622,202.48095,216.817125,144.4345,199.1202
257.743,202.4865,216.82955,144.45395,199.1904
257.805025,202.502775,216.892975,144.455875,199.208775
258.003125,202.506375,216.902325,144.4603,199.226275
258.200775,202.53065,216.951075,144.4795,199.23655
258.49235,202.537525,216.993925,144.520925,199.254175
258.9438,202.5427,217.00075,144.54855,199.2899
259.05435,202.555925,217.04195,144.56235,199.31925
259.15335,202.587825,217.090325,144.571775,199.32585
259.2109,202.599175,217.11,144.601575,199.361675
259.279225,202.6031,217.18925,144.607125,199.38895
259.70075,202.6064,217.222875,144.63755,199.4053
259.973325,202.8248,217.3716,144.679275,199.439975
260.17595,202.90085,217.44205,144.698275,199.470275
260.3686,202.95305,217.470125,144.7331,199.518975
260.46005,203.061875,217.489225,144.747725,199.65335
260.633875,203.1053,217.521575,144.769225,199.665625
260.809825,203.11415,217.552575,144.789725,199.67585
260.8554,203.136175,217.583225,144.80155,199.6994
260.924725,203.16485,217.607325,144.808775,199.749325
261.075825,203.16885,217.63135,144.85705,199.769375
261.0769,203.1982,217.725825,144.8648,199.798925
261.217375,203.233075,217.77775,144.890425,199.825925
261.485175,203.293975,217.8178,144.90585,199.852025
261.59435,203.36425,217.831875,144.92585,199.86465
261.92235,203.390525,217.9063,144.950675,199.907475
261.978175,203.467875,217.920575,144.9605,199.9263
262.147575,203.5624,217.93465,144.96415,199.96595
262.3459,203.6151,217.95505,145.00955,199.989
262.570725,203.6483,218.00645,145.0297,200.021775
262.642075,203.663225,218.016525,145.047925,200.083825
262.8154,203.6699,218.05085,145.0557,200.1478
263.26505,203.7253,218.0972,145.075725,200.2096
263.3856,203.77225,218.22925,145.0916,200.254025
263.444875,203.797,218.2575,145.111825,200.291075
263.468725,203.8035,218.34295,145.1201,200.31235
263.53565,203.856475,218.39215,145.129825,200.326225
263.645725,203.887075,218.5358,145.160225,200.431175
263.92505,203.942025,218.544675,145.198875,200.48175
264.2038,203.950325,218.7119,145.201275,200.603475
264.3569,203.996775,218.751175,145.2238,200.71845
264.509425,204.0432,218.77395,145.24775,200.774
264.692575,204.163675,218.822925,145.26025,200.800875
265.016125,204.233975,218.97275,145.30115,200.82225
265.164775,204.25185,219.009075,145.343575,200.959775
265.374575,204.320225,219.023175,145.3616,201.011225
265.426975,204.330025,219.0404,145.373375,201.0703
265.46175,204.36045,219.06565,145.378675,201.14845
265.6196,204.371775,219.0715,145.407975,201.199375
265.776325,204.413875,219.097775,145.423575,201.23915
265.886575,204.415225,219.12725,145.43165,201.3179
266.104475,204.4477,219.14805,145.434625,201.348775
266.15135,204.467975,219.150275,145.4443,201.3604
266.20915,204.48415,219.198375,145.46785,201.385675
266.279825,204.5147,219.2166,145.50775,201.436225
266.8241,204.55575,219.23555,145.537525,201.476025
266.9603,204.56475,219.24415,145.55365,201.524275
267.0631,204.595275,219.254525,145.582525,201.571
267.1044,204.62865,219.26605,145.610975,201.617525
267.25125,204.7443,219.289475,145.632975,201.63185
267.485425,204.75665,219.297525,145.669925,201.65425
267.76215,204.769275,219.31945,145.6949,201.694825
268.039625,204.807625,219.36765,145.713725,201.722475
268.094675,204.84205,219.37965,145.72605,201.73865
268.19645,204.85985,219.396375,145.76605,201.766175
268.653225,204.914525,219.4306,145.7887,201.794075
268.817075,204.95425,219.438875,145.811325,201.83995
268.9368,204.971775,219.663625,145.83885,201.97485
268.974075,205.0265,219.6884,145.857125,202.0293
269.021425,205.034,219.72035,145.861325,202.1058
269.031575,205.11065,219.782525,145.8922,202.161325
269.599575,205.124475,219.797,145.9156,202.18525
269.715325,205.1311,219.9312,145.942175,202.20655
270.241225,205.163275,219.9414,145.96975,202.23335
270.349675,205.1726,219.9638,146.013875,202.2545
270.497325,205.22365,220.001425,146.03365,202.28635
270.94195,205.267175,220.037175,146.061575,202.33615
271.29965,205.309725,220.06715,146.0804,202.348625
271.616925,205.334775,220.1158,146.082825,202.372925
271.62025,205.465125,220.139075,146.098,202.412675
271.7305,205.5209,220.1556,146.116725,202.45135
271.9438,205.558,220.212775,146.13245,202.4696
272.0366,205.59595,220.269925,146.161175,202.52205
272.29855,205.623525,220.2917,146.180675,202.565175
272.4238,205.664325,220.309575,146.1871,202.70885
272.4384,205.7159,220.388975,146.1931,202.743125
272.528575,205.748825,220.528925,146.208725,202.897125
272.704875,205.810125,220.538875,146.2108,202.942125
272.7792,205.857175,220.566575,146.22355,202.99835
273.49075,205.897325,220.5905,146.24975,203.0198
273.533375,205.937025,220.6146,146.275975,203.074275
273.67735,206.00545,220.63325,146.290825,203.09365
273.8479,206.045625,220.700125,146.292125,203.233975
274.276525,206.05625,220.708,146.359675,203.27845
274.393025,206.077725,220.737075,146.380675,203.338575
274.625075,206.1666,220.781825,146.386825,203.361225
274.74405,206.328975,220.8677,146.408,203.3885
274.826625,206.40405,221.050175,146.42035,203.405475
275.02295,206.4473,221.103275,146.432425,203.434975
275.156,206.5477,221.1359,146.453725,203.4478
275.646125,206.596925,221.157975,146.4895,203.470875
275.8695,206.6523,221.230875,146.513025,203.5067
276.129175,206.71845,221.269675,146.555,203.538725
276.222775,206.738875,221.311175,146.574125,203.558925
276.376775,206.766875,221.344675,146.601025,203.619925
276.68065,206.78295,221.397975,146.618475,203.67225
276.69515,206.83015,221.4873,146.6345,203.71905
276.851925,206.849375,221.5708,146.6533,203.753525
277.0648,206.863775,221.609475,146.6776,203.770775
277.3128,206.931575,221.612825,146.70085,203.78785
277.764875,206.953975,221.6972,146.7371,203.8083
277.845875,206.969775,221.71995,146.759675,203.831325
278.23415,207.01415,221.728725,146.77055,203.879975
278.436825,207.116525,221.808775,146.815375,203.980925
278.600125,207.139325,221.830225,146.836975,204.0258
278.707425,207.19045,221.8714,146.854175,204.2026
278.98005,207.312325,221.92685,146.881925,204.24485
279.376575,207.352975,221.96825,146.899875,204.31835
279.4222,207.365,222.0175,146.9064,204.338275
279.47315,207.475875,222.043775,146.9226,204.352375
280.2116,207.564825,222.0734,146.9395,204.36695
280.2298,207.793,222.19615,146.951925,204.3765
280.570425,207.969425,222.208375,146.977025,204.39725
280.807125,208.111575,222.3909,147.008575,204.413925
280.8475,208.174,222.4063,147.014925,204.4303
280.95975,208.195,222.409875,147.038,204.4513
281.311225,208.28915,222.54695,147.0703,204.473225
281.844975,208.358625,222.612075,147.1064,204.488525
282.010225,208.39485,222.66725,147.1298,204.551775
282.72245,208.4341,222.680475,147.18875,204.5989
282.75895,208.441975,222.7168,147.2047,204.631425
282.86935,208.518175,222.750425,147.23155,204.756625
283.004025,208.61675,222.79855,147.2672,204.80555
