SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC15a,SPK_SPKC16b
,3890.090075,3972.87645,3934.374775
,3890.120175,3972.93455,3934.4115
,3890.162625,3973.005525,3934.43575
,3890.193075,3973.0576,3934.519325
,3890.213375,3973.084775,3934.5283
,3890.2353,3973.144825,3934.58125
,3890.25505,3973.188375,3934.59495
,3890.29145,3973.21055,3934.6047
,3890.31525,3973.3186,3934.623625
,3890.32675,3973.379,3934.642175
,3890.331975,3973.410525,3934.7042
,3890.34345,3973.467075,3934.726575
,3890.356225,3973.486525,3934.792575
,3890.3647,3973.5174,3934.811925
,3890.372125,3973.566475,3934.8428
,3890.4147,3973.604175,3934.90005
,3890.428925,3973.6516,3934.920825
,3890.444325,3973.718425,3934.93635
,3890.46205,3973.7518,3934.95725
,3890.4738,3973.790875,3934.973125
,3890.484075,3973.83795,3935.015625
,3890.4964,3973.870025,3935.072725
,3890.51325,3973.894725,3935.096875
,3890.529375,3973.93335,3935.10845
,3890.541225,3973.958675,3935.12345
,3890.561075,3974.007225,3935.136525
,3890.571625,3974.0419,3935.16925
,3890.593325,3974.1067,3935.18425
,3890.614675,3974.134025,3935.241425
,3890.622,3974.17295,3935.2647
,3890.638075,3974.20795,3935.289275
,3890.674025,3974.243675,3935.317625
,3890.6882,3974.3228,3935.482175
,3890.713075,3974.3625,3935.525625
,3890.733375,3974.4284,3935.565725
,3890.7433,3974.456475,3935.60555
,3890.7576,3974.49455,3935.642125
,3890.77505,3974.532975,3935.683875
,3890.829475,3974.55675,3935.734075
,3890.858425,3974.621175,3935.764575
,3890.882775,3974.65435,3935.8081
,3890.92995,3974.696425,3935.8352
,3890.952275,3974.712875,3935.866025
,3890.9699,3974.74705,3935.908825
,3891.0102,3974.76345,3935.93705
,3891.042175,3974.76445,3935.953325
,3891.090625,3974.805475,3935.9817
,3891.1179,3974.827725,3936.012875
,3891.15695,3974.87725,3936.02485
,3891.17305,3974.945125,3936.06105
,3891.188475,3975.005225,3936.085275
,3891.2033,3975.023975,3936.099625
,3891.224025,3975.074875,3936.11145
,3891.252125,3975.0949,3936.119875
,3891.2666,3975.1131,3936.12385
,3891.2795,3975.16405,3936.135575
,3891.2931,3975.194975,3936.147725
,3891.309725,3975.226375,3936.156875
,3891.33715,3975.260525,3936.183
,3891.3548,3975.2886,3936.191275
,3891.383475,3975.31675,3936.217475
,3891.3967,3975.381,3936.21995
,3891.405375,3975.4044,3936.272225
,3891.42125,3975.4403,3936.308725
,3891.43835,3975.46535,3936.3599
,3891.44865,3975.57055,3936.3704
,3891.4838,3975.5899,3936.38335
,3891.5017,3975.61895,3936.4334
,3891.5226,3975.638525,3936.517625
,3891.54445,3975.710175,3936.544425
,3891.5848,3975.81775,3936.569975
,3891.622325,3975.846775,3936.596425
,3891.6369,3975.898225,3936.635575
,3891.6772,3975.935325,3936.665925
,3891.70455,3975.958825,3936.669425
,3891.734375,3976.01705,3936.769175
,3891.76345,3976.115425,3936.790275
,3891.808175,3976.1873,3936.817775
,3891.8416,3976.25615,3936.85715
,3891.871625,3976.289875,3936.91055
,3891.894825,3976.31635,3936.950475
,3891.923075,3976.35005,3936.986325
,3891.94305,3976.412175,3937.087425
,3891.97205,3976.44785,3937.130275
,3892.00865,3976.48565,3937.173975
,3892.034075,3976.560625,3937.2137
,3892.066375,3976.6012,3937.2609
,3892.084525,3976.637675,3937.298525
,3892.12135,3976.672025,3937.3361
,3892.162525,3976.712725,3937.36785
,3892.1967,3976.7434,3937.3728
,3892.214125,3976.783825,3937.40545
,3892.248675,3976.849725,3937.419575
,3892.274875,3976.885075,3937.4387
,3892.300725,3976.9139,3937.478425
,3892.3326,3976.94705,3937.496525
,3892.380725,3977.063025,3937.5189
,3892.394725,3977.1057,3937.642625
,3892.449875,3977.124925,3937.6943
,3892.471125,3977.196375,3937.741975
,3892.495175,3977.26465,3937.787475
,3892.508325,3977.300625,3937.82795
,3892.5472,3977.325525,3937.843025
,3892.559975,3977.358325,3937.867325
,3892.569425,3977.3975,3937.925825
,3892.579675,3977.428125,3938.00255
,3892.598375,3977.52225,3938.064475
,3892.611525,3977.5463,3938.07965
,3892.62235,3977.5705,3938.092125
,3892.6376,3977.629175,3938.10365
,3892.6506,3977.6593,3938.112075
,3892.6616,3977.7265,3938.1317
,3892.67325,3977.76,3938.1544
,3892.684025,3977.788425,3938.200875
,3892.69435,3977.81525,3938.265525
,3892.714325,3977.8484,3938.28605
,3892.726,3977.8819,3938.324125
,3892.73575,3977.926625,3938.349025
,3892.750775,3977.95725,3938.372075
,3892.760375,3978.0589,3938.403925
,3892.7717,3978.08705,3938.41665
,3892.784225,3978.12165,3938.441375
,3892.808175,3978.163675,3938.46935
,3892.821525,3978.205475,3938.537975
,3892.83685,3978.304675,3938.56175
,3892.8504,3978.38465,3938.60615
,3892.86205,3978.421225,3938.69645
,3892.880675,3978.446175,3938.7249
,3892.9071,3978.483725,3938.755375
,3892.920775,3978.51215,3938.758575
,3892.947725,3978.540325,3938.80975
,3892.980625,3978.5832,3938.902625
,3892.994575,3978.6399,3938.94075
,3893.004475,3978.68175,3938.96945
,3893.0318,3978.755925,3939.00865
,3893.055475,3978.78865,3939.046675
,3893.067475,3978.861125,3939.087325
,3893.0929,3978.910825,3939.144675
,3893.12235,3978.9537,3939.1796
,3893.148475,3978.9929,3939.2114
,3893.17,3979.029925,3939.253875
,3893.198775,3979.0968,3939.306
,3893.259225,3979.139225,3939.354225
,3893.274475,3979.205675,3939.384175
,3893.301325,3979.232175,3939.466525
,3893.340275,3979.280975,3939.52355
,3893.366625,3979.312975,3939.529125
,3893.39545,3979.34635,3939.536475
,3893.4201,3979.3752,3939.5519
,3893.448775,3979.41345,3939.57415
,3893.4713,3979.4239,3939.58165
,3893.511275,3979.468725,3939.58935
,3893.544475,3979.529225,3939.6095
,3893.563475,3979.556075,3939.628725
,3893.585225,3979.5902,3939.65815
,3893.597875,3979.656125,3939.68095
,3893.614225,3979.6878,3939.706525
,3893.616475,3979.720725,3939.7278
,3893.644225,3979.7526,3939.752925
,3893.658225,3979.776625,3939.788125
,3893.6649,3979.8181,3939.8236
,3893.676,3979.856125,3939.857825
,3893.69545,3979.900825,3939.9107
,3893.718425,3979.96575,3939.9872
,3893.7336,3980.0161,3940.024375
,3893.74575,3980.042575,3940.0592
,3893.78605,3980.083575,3940.091825
,3893.802475,3980.12625,3940.1473
,3893.813225,3980.1785,3940.1816
,3893.83575,3980.2074,3940.221825
,3893.845375,3980.282925,3940.271325
,3893.86825,3980.311,3940.316725
,3893.885,3980.3431,3940.324775
,3893.895275,3980.392175,3940.367275
,3893.914675,3980.451925,3940.4103
,3893.936,3980.479175,3940.449075
,3893.9525,3980.550325,3940.4931
,3894.0086,3980.553275,3940.539525
,3894.024175,3980.56665,3940.61995
,3894.038,3980.5801,3940.6829
,3894.068,3980.62195,3940.6865
,3894.09505,3980.703275,3940.7584
,3894.122875,3980.7331,3940.82215
,3894.171225,3980.743925,3940.8413
,3894.181925,3980.80715,3940.884275
,3894.238975,3980.827925,3941.034825
,3894.254725,3980.8464,3941.1865
,3894.274225,3981.007125,3941.219025
,3894.291425,3981.045075,3941.256275
,3894.3017,3981.100125,3941.324575
,3894.31725,3981.1293,3941.375075
,3894.35945,3981.1838,3941.4273
,3894.376175,3981.242825,3941.459725
,3894.39755,3981.265075,3941.49815
,3894.4113,3981.274125,3941.530375
,3894.43005,3981.297,3941.548175
,3894.443175,3981.3119,3941.631175
,3894.4564,3981.326975,3941.67775
,3894.47355,3981.3398,3941.7116
,3894.486775,3981.36125,3941.715275
,3894.51245,3981.3903,3941.738125
,3894.5307,3981.43825,3941.757075
,3894.546825,3981.468325,3941.798875
,3894.5594,3981.495525,3941.8407
,3894.5802,3981.523275,3941.88675
,3894.606225,3981.54855,3941.93155
,3894.61625,3981.5846,3942.00545
,3894.636,3981.618325,3942.053175
,3894.649125,3981.679875,3942.0817
,3894.66535,3981.719425,3942.118625
,3894.694675,3981.7689,3942.135225
,3894.72165,3981.827325,3942.180475
,3894.734375,3981.8692,3942.242025
,3894.760675,3981.9067,3942.30535
,3894.79115,3981.985,3942.3698
,3894.821575,3982.074825,3942.439625
,3894.86115,3982.108375,3942.470825
,3894.880975,3982.115525,3942.491375
,3894.931975,3982.141975,3942.5193
,3894.966825,3982.15955,3942.55185
,3894.98235,3982.191925,3942.696725
,3895.018575,3982.22155,3942.74975
,3895.077875,3982.244775,3942.8031
,3895.11695,3982.299125,3942.83715
,3895.144775,3982.32145,3942.859925
,3895.185325,3982.3416,3942.87355
,3895.21695,3982.389325,3942.888075
,3895.237175,3982.4128,3942.957775
,3895.24875,3982.433025,3943.05005
,3895.26565,3982.460425,3943.071825
,3895.284025,3982.520225,3943.0924
,3895.302825,3982.53675,3943.108975
,3895.3122,3982.563225,3943.1288
,3895.327875,3982.6977,3943.160975
,3895.33995,3982.731225,3943.1931
,3895.3729,3982.78,3943.21145
,3895.395475,3982.831,3943.262525
,3895.405925,3982.8641,3943.3766
,3895.4192,3982.9206,3943.39105
,3895.428375,3982.952175,3943.4122
,3895.4455,3983.048275,3943.4494
,3895.463225,3983.072025,3943.45995
,3895.47095,3983.12265,3943.473575
,3895.49135,3983.16745,3943.51285
,3895.500925,3983.17145,3943.5665
,3895.511225,3983.199375,3943.59715
,3895.5287,3983.231,3943.6452
,3895.55755,3983.246125,3943.68215
,3895.573975,3983.278125,3943.73575
,3895.590475,3983.3761,3943.8743
,3895.60115,3983.406275,3943.945275
,3895.623075,3983.441,3944.114475
,3895.64685,3983.48005,3944.1311
,3895.6582,3983.542575,3944.155725
,3895.6783,3983.57625,3944.190825
,3895.709,3983.61545,3944.198725
,3895.728,3983.664125,3944.22945
,3895.740425,3983.83095,3944.278775
,3895.7681,3983.867125,3944.305
,3895.79725,3983.920375,3944.312725
,3895.8128,3983.958075,3944.32695
,3895.83005,3983.98135,3944.36125
,3895.859575,3984.005275,3944.406925
,3895.889375,3984.03355,3944.422875
,3895.90535,3984.083425,3944.4536
,3895.95505,3984.104575,3944.4897
,3895.9771,3984.1464,3944.608725
,3896.011025,3984.222225,3944.688175
,3896.0345,3984.2594,3944.717875
,3896.11385,3984.2999,3944.8031
,3896.141775,3984.337725,3944.96245
,3896.168675,3984.405675,3945.0191
,3896.218475,3984.448575,3945.109775
,3896.248425,3984.480925,3945.170325
,3896.268725,3984.5377,3945.23395
,3896.289925,3984.577825,3945.267225
,3896.30725,3984.6063,3945.301
,3896.318625,3984.677225,3945.352325
,3896.332325,3984.705925,3945.361475
,3896.339525,3984.751775,3945.3652
,3896.3471,3984.78875,3945.39655
,3896.359025,3984.8641,3945.445875
,3896.389275,3984.90695,3945.466975
,3896.405825,3984.96795,3945.493825
,3896.41695,3985.020125,3945.5193
,3896.428225,3985.13205,3945.556225
,3896.455825,3985.15305,3945.58345
,3896.492825,3985.164875,3945.58585
,3896.5181,3985.189175,3945.614525
,3896.5453,3985.204475,3945.655975
,3896.56065,3985.2356,3945.671475
,3896.59225,3985.286325,3945.6818
,3896.622425,3985.32055,3945.725775
,3896.6334,3985.337025,3945.7836
,3896.6602,3985.39205,3945.82385
,3896.699825,3985.414325,3945.836675
,3896.731975,3985.442225,3945.887925
,3896.76,3985.479975,3945.935075
,3896.777775,3985.52615,3945.97415
,3896.804225,3985.544575,3946.02805
,3896.845825,3985.569725,3946.07485
,3896.8851,3985.5929,3946.0779
,3896.9067,3985.72385,3946.1124
,3896.92245,3985.7624,3946.1368
,3896.9521,3985.8225,3946.1719
,3896.971975,3985.8874,3946.220025
,3896.99955,3985.917175,3946.244125
,3897.0185,3985.9475,3946.270325
,3897.04775,3985.9992,3946.29775
,3897.06485,3986.040625,3946.341475
,3897.10645,3986.071775,3946.36925
,3897.145525,3986.180025,3946.408325
,3897.1821,3986.210725,3946.451
,3897.2082,3986.23935,3946.485725
,3897.257575,3986.260025,3946.5148
,3897.278925,3986.29865,3946.600675
,3897.2987,3986.397,3946.6274
,3897.319375,3986.536275,3946.648175
,3897.344625,3986.556725,3946.676075
,3897.38665,3986.5723,3946.6938
,3897.422175,3986.59165,3946.7105
,3897.459775,3986.611575,3946.772175
,3897.512075,3986.6387,3946.784275
,3897.54145,3986.6626,3946.790925
,3897.587375,3986.7077,3946.80295
,3897.608125,3986.741775,3946.825025
,3897.645225,3986.7942,3946.8957
,3897.6633,3986.817075,3946.98315
,3897.697375,3986.854525,3947.02695
,3897.7188,3986.8737,3947.1239
,3897.79325,3986.899575,3947.16615
,3897.8158,3986.9264,3947.21365
,3897.83285,3986.96775,3947.305775
,3897.840225,3987.00765,3947.353275
,3897.850575,3987.032175,3947.3889
,3897.864775,3987.060475,3947.421825
,3897.88855,3987.09455,3947.4731
,3897.894625,3987.108225,3947.5141
,3897.913775,3987.12645,3947.636925
,3897.958075,3987.153975,3947.690775
,3897.9729,3987.18685,3947.73615
,3897.9871,3987.220275,3947.777425
,3897.996575,3987.25665,3947.796425
,3898.004675,3987.32575,3947.82095
,3898.016325,3987.35455,3947.863825
,3898.055575,3987.4054,3947.90945
,3898.08285,3987.4376,3947.962425
,3898.11025,3987.463025,3947.9809
,3898.12085,3987.501225,3948.003675
,3898.142025,3987.6065,3948.05265
,3898.164575,3987.6733,3948.0925
,3898.174025,3987.702875,3948.1937
,3898.19045,3987.721925,3948.24385
,3898.242525,3987.7369,3948.297075
,3898.25705,3987.75155,3948.35045
,3898.2753,3987.818425,3948.39135
,3898.2898,3987.997075,3948.41855
,3898.306875,3988.07265,3948.44685
,3898.315175,3988.100175,3948.466325
,3898.3313,3988.122675,3948.4923
,3898.3558,3988.15445,3948.52865
,3898.36935,3988.2354,3948.5805
,3898.3958,3988.262475,3948.619525
,3898.412775,3988.29645,3948.623875
,3898.422425,3988.3324,3948.635375
,3898.445925,3988.393875,3948.66615
,3898.4711,3988.4208,3948.733625
,3898.488625,3988.48525,3948.769025
,3898.509,3988.5138,3948.79655
,3898.5396,3988.57495,3948.8188
,3898.5822,3988.58975,3948.833175
,3898.601375,3988.664225,3948.849325
,3898.6384,3988.682975,3948.8824
,3898.658425,3988.6992,3948.892075
,3898.698725,3988.79185,3948.932575
,3898.727775,3988.8246,3948.95175
,3898.770125,3988.8937,3949.02915
,3898.8087,3988.978475,3949.05745
,3898.832775,3989.00535,3949.1083
,3898.86395,3989.06465,3949.153975
,3898.906625,3989.15155,3949.232225
,3898.92705,3989.193825,3949.2774
,3898.963975,3989.29715,3949.33845
,3899.002,3989.32435,3949.399875
,3899.053075,3989.3622,3949.4311
,3899.077325,3989.4353,3949.4414
,3899.106475,3989.494775,3949.4492
,3899.1353,3989.552725,3949.459775
,3899.148475,3989.610625,3949.482425
,3899.16435,3989.640725,3949.4939
,3899.183725,3989.706675,3949.502425
,3899.205,3989.740975,3949.510625
,3899.219925,3989.77445,3949.539375
,3899.232375,3989.803975,3949.5778
,3899.252375,3989.871425,3949.5925
,3899.273975,3989.91595,3949.595475
,3899.2885,3989.948475,3949.6072
,3899.340425,3989.968475,3949.620425
,3899.367075,3990.097175,3949.630925
,3899.401775,3990.123575,3949.66445
,3899.432925,3990.166425,3949.68665
,3899.475925,3990.264525,3949.717775
,3899.520175,3990.2999,3949.725525
,3899.54625,3990.368775,3949.73385
,3899.56355,3990.40735,3949.7748
,3899.5818,3990.43815,3949.78405
,3899.5946,3990.45435,3949.818825
,3899.612075,3990.4689,3949.852925
,3899.62555,3990.51815,3949.869825
,3899.63945,3990.55975,3949.882225
,3899.656575,3990.58775,3949.890175
,3899.6783,3990.612,3949.898675
,3899.690025,3990.62705,3949.907075
,3899.72355,3990.647325,3949.911575
,3899.744125,3990.7432,3949.9542
,3899.76565,3990.761575,3950.01355
,3899.782525,3990.7849,3950.03095
,3899.807175,3990.818075,3950.073375
,3899.82725,3990.8703,3950.110175
,3899.8569,3990.9117,3950.143
,3899.888975,3990.933075,3950.187175
,3899.935,3990.999425,3950.22665
,3899.9699,3991.056275,3950.2852
,3900.024325,3991.08245,3950.333825
,3900.0578,3991.14665,3950.391125
,3900.1067,3991.19625,3950.4218
,3900.138625,3991.23245,3950.465375
,3900.157125,3991.2815,3950.478575
,3900.1856,3991.295275,3950.49955
,3900.2026,3991.3302,3950.550725
,3900.221775,3991.343475,3950.57315
,3900.2356,3991.404725,3950.636525
,3900.24685,3991.46565,3950.6504
,3900.26925,3991.468925,3950.68025
,3900.2874,3991.549675,3950.703475
,3900.299325,3991.58305,3950.73405
,3900.313875,3991.59995,3950.783875
,3900.3286,3991.6298,3950.838375
,3900.34275,3991.66565,3950.8758
,3900.353525,3991.72735,3950.8843
,3900.3666,3991.787125,3950.915525
,3900.38335,3991.816725,3951.0103
,3900.400525,3991.854125,3951.097675
,3900.419475,3991.891925,3951.14275
,3900.430625,3991.92715,3951.1925
,3900.4451,3991.964275,3951.282425
,3900.4699,3992.077925,3951.2974
,3900.482225,3992.152,3951.3057
,3900.5078,3992.217525,3951.326
,3900.51855,3992.254225,3951.361
,3900.538025,3992.2911,3951.3977
,3900.5542,3992.355525,3951.426175
,3900.596925,3992.384075,3951.469525
,3900.621675,3992.5246,3951.523525
,3900.663,3992.5651,3951.574825
,3900.70425,3992.60135,3951.628125
,3900.74355,3992.63485,3951.673875
,3900.802975,3992.6604,3951.718675
,3900.819475,3992.703475,3951.75805
,3900.865425,3992.73895,3951.798975
,3900.917525,3992.743375,3951.83025
,3900.964925,3992.793475,3951.83465
,3901.000075,3992.814025,3951.8637
,3901.0296,3992.8601,3951.8963
,3901.0638,3992.93565,3951.918625
,3901.08185,3992.9541,3951.926675
,3901.1112,3992.970425,3951.95555
,3901.1392,3992.983575,3951.9816
,3901.1701,3992.99145,3952.009875
,3901.2054,3993.00815,3952.036575
,3901.23645,3993.0355,3952.06915
,3901.262325,3993.064625,3952.089425
,3901.300925,3993.090175,3952.11035
,3901.334675,3993.119225,3952.1605
,3901.37595,3993.15,3952.212275
,3901.42165,3993.200925,3952.3039
,3901.44785,3993.336475,3952.335025
,3901.4809,3993.369075,3952.421275
,3901.49655,3993.408125,3952.4657
,3901.544025,3993.4345,3952.512725
,3901.56945,3993.47475,3952.5873
,3901.5908,3993.540375,3952.616625
,3901.616725,3993.608025,3952.701675
,3901.6392,3993.654375,3952.732125
,3901.666825,3993.6812,3952.7359
,3901.715825,3993.714375,3952.755625
,3901.739375,3993.74955,3952.77945
,3901.7643,3993.82085,3952.799625
,3901.784425,3993.85565,3952.820775
,3901.806725,3993.885175,3952.8726
,3901.83855,3993.920075,3952.8966
,3901.853975,3993.97015,3952.9146
,3901.8727,3994.00835,3952.94095
,3901.893475,3994.084325,3952.976675
,3901.91335,3994.116275,3953.0343
,3901.927025,3994.1615,3953.09335
,3901.948575,3994.19975,3953.144225
,3901.972425,3994.2268,3953.171
,3902.003,3994.266825,3953.212075
,3902.029075,3994.315625,3953.2496
,3902.05785,3994.3877,3953.28595
,3902.08415,3994.4574,3953.3581
,3902.102325,3994.487075,3953.40525
,3902.11935,3994.5526,3953.4678
,3902.14455,3994.58915,3953.5242
,3902.159125,3994.62735,3953.5525
,3902.1859,3994.665425,3953.5654
,3902.210025,3994.691525,3953.57715
,3902.25165,3994.73135,3953.608775
,3902.274225,3994.795925,3953.6258
,3902.289525,3994.819975,3953.65325
,3902.3237,3994.853125,3953.697975
,3902.349675,3994.88755,3953.727075
,3902.3758,3994.920375,3953.747325
,3902.396625,3994.953975,3953.772125
,3902.436875,3995.1512,3953.828425
,3902.4725,3995.17225,3953.847925
,3902.49615,3995.1966,3953.874175
,3902.5299,3995.1979,3953.89555
,3902.55975,3995.23935,3953.923075
,3902.592225,3995.347825,3953.94945
,3902.62705,3995.4125,3953.971275
,3902.667,3995.444675,3954.0108
,3902.7162,3995.50485,3954.034025
,3902.7375,3995.5469,3954.050725
,3902.76375,3995.570025,3954.069325
