SPK_SPKC03a (no effect),SPK_SPKC12a (no effect)
,260.847125
,260.85995
,260.88815
,260.8975
,261.028975
,261.099625
,261.1183
,261.145725
,261.1999
,261.22425
,261.336925
,261.3524
,261.377725
,261.426925
,261.481325
,261.504325
,261.537325
,261.594525
,261.6235
,261.6811
,261.8547
,261.87955
,261.90515
,261.948375
,261.97185
,261.997375
,262.0749
,262.184375
,262.2184
,262.258625
,262.294125
,262.35135
,262.3672
,262.419325
,262.426325
,262.456425
,262.47095
,262.503975
,262.534275
,262.549375
,262.59495
,262.668475
,262.699125
,262.712175
,262.7478
,262.76665
,262.7894
,262.844275
,262.868275
,262.899925
,262.91575
,262.93275
,262.936325
,262.9701
,262.98875
,263.049275
,263.079325
,263.114475
,263.12655
,263.1645
,263.27015
,263.294725
,263.3038
,263.324425
,263.3738
,263.4631
,263.50455
,263.5308
,263.561425
,263.588825
,263.637575
,263.6624
,263.70995
,263.764475
,263.7844
,263.801475
,263.812675
,263.836925
,263.84185
,263.847675
,263.865325
,263.87045
,263.891625
,263.9061
,263.91695
,263.94155
,264.0087
,264.0474
,264.068175
,264.134525
,264.157575
,264.168225
,264.1802
,264.194275
,264.203425
,264.2829
,264.3005
,264.316375
,264.336225
,264.35005
,264.36645
,264.4194
,264.4468
,264.461225
,264.474925
,264.4999
,264.5138
,264.549175
,264.583425
,264.60485
,264.624875
,264.644175
,264.6632
,264.69455
,264.7111
,264.731575
,264.7595
,264.803375
,264.817775
,264.83425
,264.8508
,264.865525
,264.975225
,265.00725
,265.06715
,265.10985
,265.176425
,265.18655
,265.284
,265.30425
,265.324675
,265.371925
,265.386
,265.422875
,265.45795
,265.464425
,265.500825
,265.5087
,265.583225
,265.62925
,265.635325
,265.65075
,265.661525
,265.66925
,265.707225
,265.73435
,265.742725
,265.97495
,266.065475
,266.07615
,266.0891
,266.144125
,266.16145
,266.192225
,266.2686
,266.2886
,266.305975
,266.34575
,266.3848
,266.4195
,266.4353
,266.482675
,266.5094
,266.59665
,266.61415
,266.645875
,266.665675
,266.694825
,266.70925
,266.7648
,266.793675
,266.824025
,266.873525
,266.9676
,267.00555
,267.021725
,267.0829
,267.100575
,267.139825
,267.25955
,267.283225
,267.351175
,267.373975
,267.418675
,267.440475
,267.651475
,267.730525
,267.75915
,267.83645
,267.85385
,267.917
,267.9302
,267.97055
,267.986325
,268.081125
,268.1001
,268.137775
,268.1567
,268.17835
,268.21245
,268.268675
,268.2976
,268.3462
,268.3877
,268.439
,268.4841
,268.52455
,268.5677
,268.622475
,268.62905
,268.6435
,268.657275
,268.69225
,268.71325
,268.72825
,268.79615
,268.894375
,268.90695
,268.927975
,268.971575
,268.98295
,268.998375
,269.0544
,269.095275
,269.116825
,269.1666
,269.1867
,269.197875
,269.2117
,269.26035
,269.273225
,269.282775
,269.325675
,269.332975
,269.3481
,269.40535
,269.428875
,269.4722
,269.491725
,269.571975
,269.654525
,269.691
,269.72825
,269.7359
,269.7498
,269.77775
,269.793975
,269.802875
,269.82
,269.91035
,269.93135
,269.94415
,269.95565
,269.9703
,270.03805
,270.04795
,270.16085
,270.207275
,270.23625
,270.26485
,270.395825
,270.446275
,270.519025
,270.59575
,270.676175
,270.718525
,270.740025
,270.7723
,270.814975
,270.82695
,270.84195
,270.87365
,270.906475
,271.0475
,271.061775
,271.073
,271.125525
,271.153875
,271.18105
,271.203825
,271.22705
,271.247175
,271.25055
,271.303325
,271.3681
,271.392425
,271.418075
,271.460575
,271.481175
,271.5684
,271.603525
,271.647075
,271.698925
,271.735025
,271.76325
,271.8273
,271.893625
,271.895675
,271.90785
,271.929875
,271.95455
,271.968825
,271.980075
,272.0141
,272.0339
,272.144625
,272.203625
,272.217275
,272.23235
,272.233625
,272.266875
,272.283375
,272.293425
,272.3506
,272.357425
,272.36445
,272.38425
,272.3936
,272.4011
,272.40935
,272.4658
,272.47295
,272.488375
,272.5019
,272.5367
,272.633
,272.649875
,272.68315
,272.7251
,272.735875
,272.7503
,272.802
,272.814125
,272.879275
,272.9242
,272.96385
,272.99925
,273.00295
,273.1074
,273.130075
,273.14015
,273.186625
,273.230575
,273.340875
,273.453875
,273.51385
,273.55205
,273.5684
,273.609075
,273.668925
,273.697975
,273.706625
,273.73115
,273.732825
,273.736475
,273.759025
,273.801525
,273.824
,273.83455
,273.847825
,273.873425
,273.898125
,273.931925
,273.9869
,274.033975
,274.060425
,274.191525
,274.27525
,274.29935
,274.389125
,274.42005
,274.44455
,274.519975
,274.553075
,274.5762
,274.593075
,274.6277
,274.6622
,274.6953
,274.723525
,274.78905
,274.840075
,274.898375
,274.912
,274.94535
,274.965575
,274.979425
,275.055275
,275.128725
,275.18955
,275.261375
,275.28275
,275.3045
,275.367775
,275.3982
,275.425425
,275.45235
,275.466025
,275.48775
,275.58555
,275.59315
,275.6586
,275.70475
,275.711225
,275.74475
,275.824775
,275.844975
,275.85565
,276.049425
,276.065275
,276.091975
,276.10655
,276.1223
,276.1713
,276.25065
,276.29735
,276.30915
,276.32315
,276.3972
,276.413475
,276.510425
,276.521975
,276.5354
,276.59515
,276.7289
,276.7813
,276.8033
,276.830825
,276.84675
,276.9161
,276.97865
,277.0155
,277.031175
,277.03945
,277.0458
,277.0696
,277.12405
,277.149075
,277.171425
,277.1892
,277.194275
,277.220425
,277.225525
,277.236325
,277.242775
,277.283475
,277.3151
,277.3224
,277.388575
,277.397575
,277.417625
,277.4609
,277.57235
,277.5898
,277.600525
,277.61465
,277.637525
,277.775175
,277.930575
,277.97295
,277.983975
,278.011375
,278.02535
,278.03445
,278.081525
,278.164825
,278.264525
,278.28185
,278.30625
,278.34665
,278.412425
,278.429275
,278.45435
,278.470575
,278.48135
,278.5108
,278.523475
,278.531575
,278.53315
,278.550325
,278.558275
,278.597275
,278.626775
,278.653025
,278.67975
,278.69815
,278.702925
,278.7391
,278.80675
,278.8781
,279.0596
,279.07705
,279.084325
,279.12425
,279.142925
,279.227025
,279.3517
,279.42565
,279.43085
,279.436775
,279.447675
,279.502725
,279.5729
,279.5985
,279.61605
,279.6748
,279.684525
,279.69955
,279.708025
,279.723675
,279.77255
,279.80515
,279.8673
,279.8793
,279.97355
,279.988275
,279.99455
,280.02725
,280.037175
,280.051725
,280.09915
,280.111375
,280.173675
,280.2767
,280.2849
,280.3148
,280.3576
,280.3921
,280.393525
,280.407225
,280.43005
,280.4439
,280.4928
,280.544875
,280.615325
,280.63265
,280.668875
,280.6845
,280.75765
,280.82095
,280.859875
,280.890825
,280.9075
,280.94455
,280.9507
,280.96505
,281.0619
,281.105475
,281.123325
,281.136375
,281.211425
,281.248625
,281.269775
,281.295825
,281.3108
,281.38055
,281.41945
,281.4375
,281.450875
,281.52985
,281.569875
,281.689675
,281.73375
,281.7455
,281.780725
,281.82235
,281.8988
,282.017025
,282.0384
,282.088275
,282.113125
,282.14345
,282.206875
,282.21945
,282.240825
,282.2484
,282.32265
,282.364325
,282.3763
,282.39815
,282.41245
,282.475875
,282.557825
,282.618725
,282.669075
,282.702825
,282.73885
,282.751725
,282.761125
,282.827675
,282.8808
,282.906
,282.964875
,282.9939
,283.027425
,283.038475
,283.060375
,283.114775
,283.13025
,283.15015
,283.19295
,283.2073
,283.22165
,283.23385
,283.2442
,283.286025
,283.32465
,283.343325
,283.384375
,283.4246
,283.4415
,283.456925
,283.463425
,283.520925
,283.531475
,283.58015
,283.58605
,283.672425
,283.68075
,283.6933
,283.721475
,283.73845
,283.77445
,283.7836
,283.848925
,283.86325
,283.872575
,283.882725
,283.895775
,283.910625
,283.965675
,283.97585
,284.025225
,284.284575
,284.3054
,284.31955
,284.37015
,284.4429
,284.47185
,284.4986
,284.5006
,284.5426
,284.556025
,284.654425
,284.692975
,284.7039
,284.7066
,284.727575
,284.7415
,284.8145
,284.848525
,284.886375
,284.92915
,284.937425
,284.9998
,285.02635
,285.0344
,285.051625
,285.08385
,285.15455
,285.332525
,285.346125
,285.390725
,285.412475
,285.430975
,285.484375
,285.5245
,285.5572
,285.6604
,285.682575
,285.722225
,285.798575
,285.819775
,285.85765
,285.959125
,285.9724
,286.106525
,286.133625
,286.1499
,286.186125
,286.2141
,286.21595
,286.240775
,286.2672
,286.289525
,286.3252
,286.340375
,286.354575
,286.418225
,286.546625
,286.5705
,286.62805
,286.647775
,286.683875
,286.7363
,286.846
,286.8749
,286.980475
,287.004875
,287.050875
,287.075825
,287.0893
,287.218125
,287.26875
,287.299525
,287.3249
,287.342825
,287.441975
,287.4563
,287.47035
,287.52985
,287.5401
,287.647125
,287.666575
,287.799975
,287.829525
,287.887375
,287.91585
,287.929425
,287.958525
,287.995375
,288.02385
,288.041675
,288.059325
,288.14715
,288.196425
,288.2657
,288.310775
,288.365325
,288.38035
,288.39925
,288.41115
,288.412875
,288.497475
,288.5152
,288.55325
,288.570975
,288.587
,288.66875
,288.708125
,288.7795
,288.805075
,288.852
,288.880925
,288.98115
,289.014
,289.0843
,289.12285
,289.16385
,289.2338
,289.277075
,289.289
,289.33435
,289.4563
,289.466975
,289.536925
,289.547375
,289.580625
,289.71615
,289.726475
,289.73245
,289.760975
,289.923675
,289.990625
,290.011475
,290.037175
,290.067925
,290.082725
,290.09515
,290.1217
,290.1476
,290.1806
,290.225975
,290.267275
,290.381025
,290.411725
,290.432825
,290.47685
,290.498325
,290.53945
,290.5632
,290.583625
,290.63085
,290.651875
,290.679125
,290.69615
,290.72895
,290.7453
,290.7879
,290.801175
,290.8157
,290.8339
,290.859725
,290.9958
,291.025925
,291.04765
,291.0598
,291.09615
,291.14055
,291.209025
,291.334075
,291.373525
,291.4432
,291.4729
,291.5963
,291.617575
,291.6351
,291.654475
,291.6686
,291.6868
,291.704675
,291.724525
,291.758375
,291.783125
,291.80885
,291.855975
,291.87345
,291.885625
,291.9558
,291.9863
,292.008
,292.026325
,292.044925
,292.12675
,292.16755
,292.189825
,292.222125
,292.2574
,292.27955
,292.294375
,292.3167
,292.46195
,292.481375
,292.536925
,292.55535
,292.578575
,292.627025
,292.636225
,292.65415
,292.671075
,292.706825
,292.717275
,292.73245
,292.7507
,292.761075
,292.811075
,292.8304
,292.862675
,293.095925
,293.114275
,293.22585
,293.283925
,293.3072
,293.396725
,293.435775
,293.44455
,293.45875
,293.5172
,293.5366
,293.55465
,293.56575
,293.578325
,293.592025
,293.6641
,293.66775
,293.67565
,293.6792
,293.6828
,293.697225
,293.709
,293.8012
,293.886375
,293.917275
,293.9756
,294.033825
,294.1112
,294.15
,294.1697
,294.195325
,294.22905
,294.267375
,294.410075
,294.45025
,294.488975
,294.4999
,294.543875
,294.670975
,294.719325
,294.791175
,294.81035
,294.84745
,295.005975
,295.037375
,295.05255
,295.106325
,295.14405
,295.2118
,295.290525
,295.43775
,295.5653
,295.622825
,295.676
,295.696625
,295.747025
,295.777525
,295.87035
,295.8892
,295.936775
,296.023475
,296.04465
,296.111875
,296.14595
,296.1951
,296.2349
,296.26615
,296.2789
,296.2868
,296.3162
,296.4739
,296.629675
,296.66665
,296.68295
,296.72035
,296.75115
,296.78695
,296.8278
,296.866975
,296.898375
,296.98125
,297.007275
,297.18375
,297.212325
,297.241125
,297.261675
,297.331575
,297.368175
,297.404675
,297.434525
,297.45285
,297.503675
,297.60215
,297.6695
,297.686725
,297.700825
,297.7594
,297.80355
,297.828625
,297.845125
,297.85995
,297.9358
,298.17985
,298.207075
,298.221775
,298.23975
,298.316425
,298.3893
,298.471725
,298.493075
,298.52505
,298.553625
,298.61295
,298.699325
,298.749975
,298.764525
,298.7823
,298.80165
,298.962125
,298.981375
,299.01205
,299.0796
,299.150825
,299.2031
,299.30115
,299.328375
,299.33335
,299.409225
,299.4517
,299.55935
,299.615375
,299.6492
,299.684675
,299.703275
,299.721725
,299.791275
,299.8422
,299.8861
,299.8948
,299.9737
,300.0198
,300.111925
,300.16275
,300.25585
,300.313175
,300.3442
,300.346875
,300.364775
,300.5785
,300.6345
,300.6484
,300.689775
,300.714525
,300.785575
,300.82285
,300.86075
,300.88315
,300.896425
,300.903525
,300.926175
,300.931175
,300.9374
,300.960475
,301.01625
,301.05225
,301.0728
,301.1151
,301.145475
,301.1538
,301.179825
,301.203575
,301.215825
,301.321325
,301.40155
,301.445
,301.509925
,301.517675
,301.56835
,301.57655
,301.637325
,301.666325
,301.711675
,301.7131
,301.74395
,301.749475
,301.78865
,301.871825
,301.889225
,301.937025
,301.962275
,301.970225
,301.97795
,302.009075
,302.046825
,302.056025
,302.06725
,302.0928
,302.1134
,302.152775
,302.26055
,302.325375
,302.3598
,302.498675
,302.564825
,302.65395
,302.662
,302.68185
,302.722025
,302.746875
,302.7691
,302.785175
,302.810725
,302.842025
,302.94545
,303.00215
,303.0314
,303.056325
,303.151375
,303.255
,303.283375
,303.303675
,303.368575
,303.402925
,303.443175
,303.466125
,303.545075
,303.572625
,303.644075
,303.66975
,303.696275
,303.745475
,303.814825
,303.830525
,303.852825
,303.98235
,303.991625
,304.04775
,304.171625
,304.2107
,304.27915
,304.2916
,304.34735
,304.34975
,304.36475
,304.4355
,304.4896
,304.495925
,304.501675
,304.5813
,304.611325
,304.619475
,304.62945
,304.6453
,304.7497
,304.77445
,304.78715
,304.824975
,304.90735
,304.922875
,304.962225
,305.136225
,305.2123
,305.24445
,305.261575
,305.30145
,305.352325
,305.384025
,305.478525
,305.568875
,305.68965
,305.6913
,305.71765
,305.74105
,305.766625
,305.94085
,305.9717
,306.08325
,306.1097
,306.151725
,306.19395
,306.2212
,306.253325
,306.2919
,306.34425
,306.3544
,306.383125
,306.44555
,306.448825
,306.5065
,306.555575
,306.603275
,306.62325
,306.65235
,306.7402
,306.895625
,306.906725
,306.9202
,306.931725
,307.0005
,307.055825
,307.15475
,307.282325
,307.341375
,307.37735
,307.405675
,307.47265
,307.50735
,307.5266
,307.553475
,307.60655
,307.659
,307.703475
,307.731575
,307.811075
,307.821375
,307.86305
,307.929275
,308.015375
,308.02515
,308.05165
,308.065225
,308.078725
,308.158275
,308.25015
,308.325025
,308.38565
,308.400875
,308.414025
,308.428325
,308.464625
,308.556625
,308.569925
,308.59805
,308.613375
,308.635
,308.646225
,308.6768
,308.71
,308.73965
,308.741225
,308.766275
,308.808775
,308.84615
,308.8734
,309.0539
,309.0807
,309.134525
,309.228275
,309.2326
,309.293025
,309.370075
,309.487175
,309.654475
,309.666175
,309.727075
,309.813925
,309.82165
,309.889025
,309.94475
,310.025625
,310.045775
,310.077625
,310.12935
,310.2057
,310.23215
,310.255225
,310.3067
,310.335975
,310.4625
,310.569775
,310.605625
,310.632675
,310.734125
,310.749775
,310.760775
,310.778225
,310.93745
,311.001875
,311.111225
,311.143925
,311.16495
,311.22065
,311.2658
,311.337375
,311.368275
,311.3993
,311.44155
,311.490325
,311.5241
,311.5869
,311.6203
,311.69405
,311.744575
,311.7821
,311.794825
,311.850425
,311.9227
,311.953675
,311.978125
,311.987
,311.997
,312.032775
,312.04105
,312.073875
,312.120575
,312.388325
,312.4698
,312.505
,312.566125
,312.65125
,312.71645
,312.748875
,312.771325
,312.8336
,312.857975
,312.9289
,313.015675
,313.108475
,313.184975
,313.215725
,313.334925
,313.360825
,313.383325
,313.4005
,313.41555
,313.431625
,313.476925
,313.646325
,313.73645
,313.8704
,313.908175
,313.9885
,314.02495
,314.09365
,314.111575
,314.1189
,314.134975
,314.1687
,314.201925
,314.210075
,314.23525
,314.27415
,314.3431
,314.3912
,314.4015
,314.459325
,314.4673
,314.48315
,314.52145
,314.599775
,314.702975
,314.7124
,314.74705
,314.7959
,314.825925
,314.8707
,314.94065
,315.02685
,315.113
,315.139675
,315.26515
,315.28715
,315.308125
,315.42065
,315.452
,315.5223
,315.5838
,315.64805
,315.6825
,315.6969
,315.717425
,315.7257
,315.732175
,315.738675
,315.814475
,315.868
,315.8917
,315.916875
,315.933825
,316.01245
,316.020875
,316.0601
,316.140125
,316.203825
,316.216
,316.237
,316.262625
,316.290675
,316.375575
,316.494875
,316.50835
,316.546025
,316.58845
,316.6872
,316.740825
,316.743625
,316.80905
,316.8462
,316.870125
