SPK_SPKC06a (inhi),SPK_SPKC10a (exc),SPK_SPKC11a (short inhi)
197.23315,165.70495,138.3731
197.278,165.711025,138.388125
197.29115,165.717975,138.427325
197.3013,165.73,138.455825
197.304675,165.736525,138.466325
197.3121,165.7422,138.478575
197.336075,165.774125,138.4872
197.346875,165.7798,138.496575
197.371575,165.806975,138.506275
197.38365,165.81605,138.528225
197.4059,165.83625,138.54275
197.441675,165.846925,138.569925
197.4721,165.86565,138.604
197.4848,165.871225,138.618975
197.49745,165.87755,138.6297
197.519175,165.89015,138.6427
197.53055,165.8971,138.652725
197.54105,165.901375,138.66965
197.57365,165.90715,138.6796
197.62515,165.91695,138.6882
197.64245,165.92545,138.69495
197.663425,165.933025,138.70115
197.676175,165.937875,138.70795
197.71555,165.94165,138.735
197.739325,165.986125,138.740975
197.758475,165.9941,138.77045
197.800475,166.0112,138.772375
197.834925,166.01595,138.785075
197.85855,166.026425,138.791825
197.900625,166.0529,138.799475
197.909625,166.059325,138.807425
197.92865,166.07365,138.815675
197.9388,166.0868,138.824625
197.9663,166.10055,138.831625
197.97535,166.1094,138.83825
197.983625,166.11495,138.846025
197.992125,166.144025,138.8619
198.0007,166.15015,138.8716
198.0264,166.15585,138.87885
198.03495,166.161,138.88175
198.078725,166.165175,138.885975
198.1063,166.16635,138.895275
198.115025,166.1748,138.9044
198.12435,166.18925,138.910975
198.136725,166.197375,138.919075
198.14565,166.208325,138.93115
198.153375,166.214675,138.96145
198.183275,166.22695,138.974225
198.192075,166.236725,138.98425
198.19975,166.24885,138.99255
198.218975,166.26625,139.00155
198.251125,166.307275,139.015625
198.27585,166.32075,139.023975
198.285175,166.3269,139.046925
198.295775,166.33275,139.05315
198.305925,166.34285,139.061525
198.317175,166.3495,139.06805
198.34325,166.35545,139.08255
198.3557,166.3631,139.0963
198.373475,166.371875,139.10955
198.40075,166.382825,139.129975
198.41605,166.398725,139.153325
198.4482,166.405425,139.15805
198.466275,166.42845,139.1627
198.486275,166.4378,139.1678
198.51035,166.4562,139.21075
198.5326,166.465775,139.223225
198.54355,166.487,139.236675
198.555575,166.506325,139.25865
198.567775,166.517225,139.265575
198.623375,166.53055,139.272325
198.63995,166.532525,139.30955
198.6573,166.5395,139.32575
198.685775,166.55355,139.333525
198.703275,166.564875,139.34065
198.715775,166.571375,139.36045
198.727175,166.596975,139.373575
198.74085,166.607075,139.38065
198.7518,166.615925,139.387425
198.7642,166.6294,139.411675
198.774475,166.6397,139.416875
198.78445,166.665475,139.434075
198.79295,166.676625,139.44145
198.80495,166.70645,139.456225
198.815675,166.712825,139.464725
198.83935,166.7247,139.469375
198.850925,166.738575,139.47385
198.86175,166.749725,139.48095
198.8729,166.772975,139.491875
198.907975,166.781025,139.540275
198.916375,166.79065,139.586825
198.935775,166.809825,139.613175
198.96495,166.8207,139.6361
198.974925,166.82925,139.646725
198.98325,166.838375,139.65915
198.9909,166.844975,139.672225
198.99795,166.854425,139.6945
199.00535,166.8689,139.7111
199.0332,166.88,139.72465
199.05025,166.88995,139.728725
199.05885,166.896325,139.740675
199.076825,166.903725,139.7525
199.096475,166.922175,139.76375
199.108,166.947825,139.77305
199.126025,166.95585,139.781375
199.134175,166.96385,139.795375
199.14465,166.97185,139.8056
199.172175,166.979075,139.81545
199.19075,166.987925,139.8345
199.211225,166.99475,139.8558
199.251725,167.008575,139.8657
199.2613,167.019275,139.885325
199.270075,167.028525,139.9138
199.298525,167.060775,139.926575
199.317125,167.06955,139.942075
199.335025,167.120575,139.952425
199.34225,167.141175,139.96405
199.350625,167.15475,139.976
199.3779,167.235275,139.987675
199.3875,167.245725,139.99715
199.418125,167.26925,140.0082
199.436375,167.276175,140.0214
199.4535,167.287825,140.04195
199.461775,167.303525,140.0515
199.4704,167.3235,140.061675
199.47975,167.391375,140.06835
199.4955,167.427625,140.08005
199.5043,167.4592,140.089025
199.5117,167.47025,140.100525
199.52225,167.480225,140.11235
199.5301,167.48875,140.1222
199.55335,167.5033,140.1436
199.56665,167.5084,140.15395
199.5729,167.516425,140.1748
199.6273,167.5243,140.21255
199.643025,167.526025,140.225775
199.6702,167.541275,140.2469
199.6772,167.561425,140.262175
199.711475,167.607025,140.28995
199.72125,167.6393,140.30425
199.74155,167.679075,140.31385
199.750975,167.69085,140.325275
199.7787,167.700425,140.33615
199.81295,167.70665,140.346825
199.83095,167.7157,140.363175
199.8418,167.73945,140.366225
199.861275,167.7459,140.378025
199.86945,167.761175,140.3902
199.886025,167.774425,140.40345
199.8959,167.802275,140.4194
199.922125,167.810875,140.43325
199.93135,167.819325,140.4921
199.93985,167.826225,140.515775
199.94925,167.83535,140.546125
199.95805,167.844725,140.5809
199.966825,167.8522,140.593025
199.996975,167.861225,140.6027
,167.874075,140.627625
,167.882675,140.628625
,167.891575,140.638975
,167.897075,140.6497
,167.902075,140.651475
,167.909575,140.660825
,167.92435,140.6715
,167.93035,140.68575
,167.942025,140.703225
,167.9477,140.715
,167.9659,140.726475
,167.972975,140.747075
,167.982325,140.75715
,167.991675,140.766875
,167.999775,140.776775
,168.011,140.795
,168.03,140.805575
,168.054875,140.81465
,168.070375,140.82195
,168.075925,140.82895
,168.08195,140.83575
,168.0879,140.84125
,168.100175,140.8484
,168.1099,140.854875
,168.13065,140.860675
,168.142425,140.868475
,168.16045,140.877675
,168.173125,140.888575
,168.181725,140.904425
,168.192225,140.9129
,168.199125,140.92215
,168.211225,140.933125
,168.2208,140.951325
,168.253475,140.962625
,168.2662,140.9696
,168.278825,140.994475
,168.286825,141.00215
,168.294025,141.0092
,168.30605,141.01455
,168.317575,141.0166
,168.338025,141.035075
,168.34635,141.051625
,168.355125,141.07475
,168.368175,141.0827
,168.384525,141.098475
,168.392025,141.10685
,168.399225,141.123075
,168.427375,141.130475
,168.439625,141.136225
,168.448575,141.151625
,168.4699,141.159025
,168.478275,141.16635
,168.4919,141.1726
,168.50525,141.180275
,168.521425,141.18605
,168.534975,141.1913
,168.550975,141.22455
,168.579675,141.23845
,168.60725,141.24545
,168.630925,141.251625
,168.6573,141.25975
,168.679575,141.27265
,168.693575,141.28965
,168.72345,141.296275
,168.7569,141.308075
,168.80765,141.331525
,168.817,141.33745
,168.842475,141.344975
,168.88655,141.352225
,168.90185,141.35415
,168.9105,141.358925
,168.920525,141.394825
,168.92875,141.400375
,168.93845,141.421275
,168.944,141.42685
,168.949825,141.433975
,168.95885,141.447
,168.96945,141.453525
,168.982775,141.48225
,168.995725,141.487975
,169.018875,141.514725
,169.0377,141.52095
,169.06155,141.53475
,169.096425,141.541425
,169.122375,141.547775
,169.136725,141.5609
,169.1498,141.567475
,169.16565,141.573725
,169.172125,141.583075
,169.17935,141.589575
,169.190025,141.60365
,169.220025,141.6104
,169.238875,141.6246
,169.2643,141.633125
,169.287575,141.63555
,169.3314,141.66995
,169.3611,141.677525
,169.401375,141.68485
,169.41835,141.69115
,169.4336,141.698375
,169.44185,141.709775
,169.44965,141.7212
,169.46375,141.728025
,169.4798,141.73495
,169.500125,141.7491
,169.522775,141.756175
,169.53285,141.77235
,169.549225,141.778975
,169.566975,141.799475
,169.587075,141.808825
,169.61325,141.818625
,169.671,141.82855
,169.68555,141.8376
,169.716425,141.859725
,169.74,141.870675
,169.78625,141.88925
,169.8081,141.92565
,169.836925,141.93615
,169.86585,141.94375
,169.899425,141.989375
,169.930775,141.99755
,169.96895,142.013325
,169.99505,142.027075
,170.020075,142.040425
,170.05835,142.057375
,170.072925,142.06595
,170.095225,142.088575
,170.1105,142.122375
,170.1264,142.130625
,170.149725,142.13855
,170.1825,142.14805
,170.2084,142.15715
,170.2318,142.165275
,170.25965,142.17485
,170.28175,142.18275
,170.30955,142.200225
,170.3364,142.215925
,170.353225,142.237125
,170.3699,142.245025
,170.39045,142.2621
,170.41285,142.278125
,170.43095,142.285575
,170.446075,142.315675
,170.456725,142.35085
,170.471,142.37905
,170.5003,142.393225
,170.52405,142.40865
,170.57425,142.417975
,170.6109,142.428225
,170.6415,142.438575
,170.643425,142.44825
,170.670225,142.455
,170.671575,142.4597
,170.701025,142.46265
,170.72045,142.47335
,170.7355,142.483175
,170.7434,142.492975
,170.75905,142.501225
,170.775725,142.510125
,170.80045,142.51685
,170.8252,142.5333
,170.8325,142.54085
,170.8475,142.5551
,170.8572,142.572975
,170.88295,142.5778
,170.8933,142.603775
,170.929525,142.6104
,170.94425,142.623725
,170.959775,142.630275
,170.96905,142.63615
,170.977975,142.64865
,171.0161,142.6629
,171.027275,142.66935
,171.0384,142.675975
,171.049275,142.682
,171.064125,142.710175
,171.084425,142.71725
,171.095925,142.741375
,171.114475,142.765075
,171.1258,142.773475
,171.139525,142.79125
,171.152525,142.798125
,171.167025,142.80545
,171.1943,142.8129
,171.2245,142.8215
,171.25125,142.836525
,171.365525,142.84475
,171.391925,142.8548
,171.413975,142.863975
,171.4306,142.884025
,171.44585,142.8922
,171.45435,142.89915
,171.46525,142.9079
,171.48325,142.924425
,171.4898,142.93165
,171.4994,142.939175
,171.5078,142.948825
,171.520225,142.957825
,171.531875,143.034325
,171.540875,143.070125
,171.566225,143.08295
,171.58115,143.0843
,171.609925,143.09725
,171.634525,143.1053
,171.65845,143.137425
,171.6936,143.1411
,171.725375,143.146425
,171.7551,143.15175
,171.77415,143.17005
,171.7863,143.176
,171.8079,143.20615
,171.837125,143.22005
,171.8701,143.2274
,171.91485,143.237225
,171.92265,143.242725
,171.949075,143.24955
,171.96965,143.264225
,171.995625,143.271475
,172.013925,143.27875
,172.04975,143.3003
,172.071525,143.30745
,172.08955,143.314
,172.106775,143.320025
,172.168275,143.3264
,172.182125,143.333825
,172.197675,143.347525
,172.2192,143.353
,172.238425,143.3592
,172.2852,143.364775
,172.3202,143.3785
,172.34885,143.386025
,172.36415,143.394925
,172.397575,143.4017
,172.41235,143.407425
,172.437325,143.42895
,172.47995,143.445275
,172.4952,143.469475
,172.521975,143.477875
,172.548125,143.510325
,172.602425,143.51655
,172.624875,143.52355
,172.65175,143.539
,172.6734,143.5551
,172.691125,143.563225
,172.693175,143.570625
,172.7056,143.5884
,172.7227,143.5983
,172.732575,143.618725
,172.736175,143.626975
,172.7556,143.637075
,172.771875,143.648225
,172.790275,143.664575
,172.8149,143.67685
,172.836525,143.704525
,172.8547,143.712775
,172.8823,143.718875
,172.8949,143.7272
,172.91765,143.73205
,172.93845,143.7488
,172.946875,143.77645
,172.9779,143.782075
,173.008575,143.784925
,173.03875,143.7877
,173.065425,143.7986
,173.087925,143.816625
,173.141725,143.823575
,173.181925,143.83755
,173.2247,143.859725
,173.255475,143.885325
,173.27635,143.898625
,173.291975,143.9058
,173.299275,143.916975
,173.3083,143.925025
,173.312475,143.933675
,173.315925,143.941325
,173.3196,143.950325
,173.323425,143.9812
,173.327175,143.99015
,173.33065,144.00745
,173.33475,144.02685
,173.340925,144.034875
,173.345375,144.044025
,173.3503,144.05195
,173.367625,144.061175
,173.373525,144.077175
,173.3822,144.09625
,173.419575,144.123525
,173.431225,144.131925
,173.4562,144.14345
,173.46795,144.150925
,173.4809,144.157775
,173.49305,144.17115
,173.501125,144.17825
,173.5084,144.1863
,173.5163,144.193
,173.5248,144.1997
,173.5269,144.209225
,173.536975,144.216575
,173.55005,144.261825
,173.577625,144.273
,173.59995,144.28
,173.615775,144.285375
,173.634775,144.2909
,173.660275,144.302225
,173.7063,144.30825
,173.7311,144.315
,173.772225,144.322325
,173.82235,144.33255
,173.852625,144.34345
,173.90385,144.349775
,173.91675,144.356275
,173.9354,144.374
,173.968525,144.394875
,173.996975,144.4027
,174.01445,144.417825
,174.03145,144.436925
,174.06225,144.454175
,174.063675,144.463875
,174.089125,144.4781
,174.110575,144.508225
,174.12215,144.5239
,174.1325,144.538175
,174.142475,144.55415
,174.147375,144.5665
,174.1524,144.5789
,174.16625,144.5933
,174.173425,144.6046
,174.17845,144.63215
,174.183675,144.65
,174.187125,144.668925
,174.19565,144.701325
,174.200175,144.710325
,174.2037,144.7188
,174.20785,144.725425
,174.21875,144.76645
,174.223825,144.778925
,174.23135,144.78655
,174.235975,144.8019
,174.242175,144.806725
,174.246525,144.812475
,174.2517,144.821825
,174.257775,144.82745
,174.26215,144.834675
,174.2686,144.852175
,174.272825,144.85885
,174.28315,144.8717
,174.288675,144.893375
,174.3081,144.90005
,174.31205,144.90415
,174.3208,144.915175
,174.3325,144.937425
,174.33815,144.946725
,174.347575,144.984825
,174.360325,144.99155
,174.365175,145.001825
,174.4003,145.008625
,174.4082,145.016275
,174.421325,145.023775
,174.429725,145.05585
,174.45205,145.07055
,174.460875,145.08065
,174.4673,145.09125
,174.4803,145.1026
,174.4857,145.126375
,174.4929,145.13625
,174.51335,145.1498
,174.518,145.1722
,174.5257,145.195775
,174.531525,145.207925
,174.549125,145.220075
,174.564525,145.253675
,174.574975,145.262725
,174.585075,145.2725
,174.58875,145.284125
,174.59475,145.2932
,174.6027,145.303725
,174.6108,145.314175
,174.6186,145.332975
,174.6301,145.342125
,174.6468,145.3677
,174.655725,145.381625
,174.6646,145.3834
,174.674875,145.3976
,174.68105,145.415425
,174.686775,145.426725
,174.6954,145.435375
,174.707625,145.450425
,174.71735,145.49685
,174.725025,145.542425
,174.731125,145.56695
,174.736975,145.594125
,174.74735,145.608825
,174.75145,145.643875
,174.76135,145.68585
,174.767425,145.6973
,174.782825,145.70365
,174.788775,145.729125
,174.79425,145.7398
,174.816225,145.754775
,174.823,145.766
,174.830525,145.776425
,174.851075,145.78925
,174.8574,145.799775
,174.8763,145.81025
,174.89805,145.817825
,174.907275,145.8273
,174.9269,145.835975
,174.940075,145.844625
,174.947875,145.85245
,174.955325,145.863725
,174.966575,145.873
,174.977575,145.8821
,174.98705,145.889775
,175.003125,145.90615
,175.01235,145.913625
,175.047825,145.916975
,175.064125,145.920925
,175.0724,145.93265
,175.0815,145.941075
,175.08775,145.95005
,175.11145,145.9585
,175.11895,145.966225
,175.13835,145.9715
,175.152575,145.977075
,175.1765,145.984125
,175.18825,145.9923
,175.199075,145.999725
,175.211425,146.006425
,175.22385,146.013175
,175.232,146.019825
,175.24475,146.04795
,175.262975,146.0542
,175.276875,146.0787
,175.28435,146.11965
,175.2902,146.135025
,175.295875,146.150175
,175.313425,146.17655
,175.32255,146.18805
,175.33415,146.19785
,175.344875,146.2082
,175.356175,146.239425
,175.3674,146.277625
,175.3762,146.298675
,175.4007,146.317875
,175.430625,146.326475
,175.4381,146.340125
,175.447775,146.35835
,175.455075,146.3732
,175.46415,146.378675
,175.469375,146.386825
,175.47635,146.402525
,175.48145,146.415175
,175.492375,146.419875
,175.5073,146.426825
,175.514625,146.434975
,175.52665,146.45845
,175.537175,146.461275
,175.561975,146.46555
,175.56925,146.48035
,175.5709,146.48655
,175.57895,146.4911
,175.5849,146.519225
,175.6003,146.52705
,175.62235,146.536675
,175.63165,146.548925
,175.644425,146.550975
,175.65195,146.5571
