SPK_SPKC01a (NA),SPK_SPKC04a (inhibited),SPK_SPKC08b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (inhibited),SPK_SPKC13a (NA)
,,226.567575,,,
,,226.5691,,,
,,226.618875,,,
,,226.637175,,,
,,226.650575,,,
,,226.66415,,,
,,226.6756,,,
,,226.6999,,,
,,226.716625,,,
,,226.87135,,,
,,226.892275,,,
,,226.9389,,,
,,226.95355,,,
,,226.969225,,,
,,226.989275,,,
,,226.996925,,,
,,227.1371,,,
,,227.159975,,,
,,227.21365,,,
,,227.22915,,,
,,227.2639,,,
,,227.277825,,,
,,227.3115,,,
,,227.375225,,,
,,227.460775,,,
,,227.4894,,,
,,227.565875,,,
,,227.7535,,,
,,227.763975,,,
,,227.825625,,,
,,227.827975,,,
,,227.841575,,,
,,227.892,,,
,,227.899675,,,
,,227.982625,,,
,,227.9965,,,
,,228.0713,,,
,,228.114725,,,
,,228.14515,,,
,,228.23285,,,
,,228.455525,,,
,,228.496925,,,
,,228.51905,,,
,,228.5799,,,
,,228.6339,,,
,,228.660275,,,
,,228.675575,,,
,,228.738375,,,
,,228.756725,,,
,,228.79715,,,
,,228.816425,,,
,,228.8519,,,
,,228.88825,,,
,,228.923125,,,
,,228.975125,,,
,,229.0326,,,
,,229.120325,,,
,,229.306675,,,
,,229.3474,,,
,,229.38245,,,
,,229.39325,,,
,,229.422,,,
,,229.427525,,,
,,229.477375,,,
,,229.495975,,,
,,229.542025,,,
,,229.556025,,,
,,229.567275,,,
,,229.573525,,,
,,229.605875,,,
,,229.621875,,,
,,229.6428,,,
,,229.677675,,,
,,229.753825,,,
,,229.7778,,,
,,229.79445,,,
,,229.826975,,,
,,229.95315,,,
,,229.987475,,,
,,230.03805,,,
,,230.05455,,,
,,230.1296,,,
,,230.215175,,,
,,230.23385,,,
,,230.260025,,,
,,230.3437,,,
,,230.367175,,,
,,230.392225,,,
,,230.4326,,,
,,230.471075,,,
,,230.492325,,,
,,230.518425,,,
,,230.5772,,,
,,230.62425,,,
,,230.669675,,,
,,230.8623,,,
,,230.896625,,,
,,230.940175,,,
,,230.983225,,,
,,231.0216,,,
,,231.096825,,,
,,231.140125,,,
,,231.142575,,,
,,231.166925,,,
,,231.1961,,,
,,231.235825,,,
,,231.261225,,,
,,231.279075,,,
,,231.37105,,,
,,231.43325,,,
,,231.4531,,,
,,231.4739,,,
,,231.5243,,,
,,231.593775,,,
,,231.6754,,,
,,231.688925,,,
,,231.707325,,,
,,231.7593,,,
,,231.78,,,
,,231.798875,,,
,,231.8011,,,
,,231.8221,,,
,,231.876175,,,
,,231.910125,,,
,,231.91555,,,
,,231.95875,,,
,,232.008925,,,
,,232.045475,,,
,,232.113525,,,
,,232.15235,,,
,,232.161375,,,
,,232.169275,,,
,,232.18445,,,
,,232.2285,,,
,,232.326625,,,
,,232.368925,,,
,,232.4048,,,
,,232.464125,,,
,,232.4793,,,
,,232.49235,,,
,,232.506025,,,
,,232.528775,,,
,,232.535875,,,
,,232.54315,,,
,,232.59585,,,
,,232.60915,,,
,,232.67705,,,
,,232.711225,,,
,,232.7643,,,
,,232.775925,,,
,,232.802375,,,
,,232.8251,,,
,,232.857575,,,
,,232.8828,,,
,,232.935975,,,
,,232.9847,,,
,,233.013025,,,
,,233.04295,,,
,,233.09385,,,
,,233.135475,,,
,,233.16445,,,
,,233.1782,,,
,,233.189525,,,
,,233.213325,,,
,,233.2593,,,
,,233.291,,,
,,233.3395,,,
,,233.35695,,,
,,233.397675,,,
,,233.440425,,,
,,233.44575,,,
,,233.465125,,,
,,233.483125,,,
,,233.524275,,,
,,233.550375,,,
,,233.577925,,,
,,233.625675,,,
,,233.653425,,,
,,233.666,,,
,,233.709,,,
,,233.789325,,,
,,233.79705,,,
,,233.806175,,,
,,233.8304,,,
,,233.8679,,,
,,233.893875,,,
,,233.921075,,,
,,233.93975,,,
,,233.968625,,,
,,234.02105,,,
,,234.047575,,,
,,234.062125,,,
,,234.0714,,,
,,234.091975,,,
,,234.10375,,,
,,234.12565,,,
,,234.221825,,,
,,234.31095,,,
,,234.356175,,,
,,234.395475,,,
,,234.435,,,
,,234.454475,,,
,,234.4726,,,
,,234.49005,,,
,,234.49955,,,
,,234.51735,,,
,,234.5314,,,
,,234.544725,,,
,,234.580025,,,
,,234.6565,,,
,,234.725375,,,
,,234.740125,,,
,,234.857025,,,
,,234.865675,,,
,,234.887125,,,
,,234.92205,,,
,,234.967,,,
,,235.012425,,,
,,235.0307,,,
,,235.043,,,
,,235.05455,,,
,,235.0633,,,
,,235.0748,,,
,,235.18925,,,
,,235.220875,,,
,,235.2276,,,
,,235.26575,,,
,,235.3318,,,
,,235.3512,,,
,,235.38425,,,
,,235.390975,,,
,,235.395025,,,
,,235.4268,,,
,,235.460525,,,
,,235.47295,,,
,,235.496125,,,
,,235.536125,,,
,,235.575,,,
,,235.59605,,,
,,235.62505,,,
,,235.651775,,,
,,235.696075,,,
,,235.72675,,,
,,235.743775,,,
,,235.779575,,,
,,235.8138,,,
,,235.855575,,,
,,235.922325,,,
,,235.96825,,,
,,235.999075,,,
,,236.023075,,,
,,236.0781,,,
,,236.14185,,,
,,236.361075,,,
,,236.43955,,,
,,236.4558,,,
,,236.474425,,,
,,236.509575,,,
,,236.516975,,,
,,236.54045,,,
,,236.5558,,,
,,236.623075,,,
,,236.6251,,,
,,236.63855,,,
,,236.663375,,,
,,236.692325,,,
,,236.69415,,,
,,236.77455,,,
,,236.8165,,,
,,236.852125,,,
,,236.8696,,,
,,236.87635,,,
,,236.901625,,,
,,236.906375,,,
,,236.924,,,
,,237.049525,,,
,,237.08015,,,
,,237.130425,,,
,,237.174875,,,
,,237.23105,,,
,,237.237775,,,
,,237.263325,,,
,,237.273225,,,
,,237.29645,,,
,,237.315025,,,
,,237.386475,,,
,,237.4799,,,
,,237.5104,,,
,,237.5534,,,
,,237.57025,,,
,,237.585375,,,
,,237.599375,,,
,,237.6697,,,
,,237.6805,,,
,,237.702775,,,
,,237.726575,,,
,,237.7335,,,
,,237.77045,,,
,,237.82925,,,
,,237.869375,,,
,,237.90405,,,
,,237.955275,,,
,,238.002825,,,
,,238.018475,,,
,,238.042875,,,
,,238.06735,,,
,,238.150525,,,
,,238.2015,,,
,,238.2267,,,
,,238.252825,,,
,,238.301925,,,
,,238.359125,,,
,,238.376875,,,
,,238.395725,,,
,,238.404425,,,
,,238.409825,,,
,,238.4202,,,
,,238.42875,,,
,,238.472225,,,
,,238.4931,,,
,,238.6259,,,
,,238.638175,,,
,,238.682825,,,
,,238.686525,,,
,,238.716475,,,
,,238.729075,,,
,,238.7503,,,
,,238.7748,,,
,,238.786475,,,
,,238.84515,,,
,,238.87065,,,
,,238.88895,,,
,,238.935875,,,
,,238.967775,,,
,,239.07575,,,
,,239.163275,,,
,,239.240225,,,
,,239.24985,,,
,,239.265475,,,
,,239.2719,,,
,,239.286225,,,
,,239.3015,,,
,,239.31,,,
,,239.3684,,,
,,239.3975,,,
,,239.427825,,,
,,239.45075,,,
,,239.54595,,,
,,239.563875,,,
,,239.623525,,,
,,239.6481,,,
,,239.66785,,,
,,239.68995,,,
,,239.716325,,,
,,239.7537,,,
,,239.7794,,,
,,239.806475,,,
,,239.87285,,,
,,239.8909,,,
,,239.93305,,,
,,239.98955,,,
,,240.051075,,,
,,240.068125,,,
,,240.10385,,,
,,240.158125,,,
,,240.228475,,,
,,240.2515,,,
,,240.30145,,,
,,240.33805,,,
,,240.37075,,,
,,240.391525,,,
,,240.4426,,,
,,240.521425,,,
,,240.534775,,,
,,240.539225,,,
,,240.54105,,,
,,240.555925,,,
,,240.587175,,,
,,240.6004,,,
,,240.612525,,,
,,240.630025,,,
,,240.647325,,,
,,240.658625,,,
,,240.682175,,,
,,240.69425,,,
,,240.767775,,,
,,240.779675,,,
,,240.8004,,,
,,240.81575,,,
,,240.911425,,,
,,240.921475,,,
,,241.010975,,,
,,241.042325,,,
,,241.069675,,,
,,241.085525,,,
,,241.111175,,,
,,241.12795,,,
,,241.1377,,,
,,241.1751,,,
,,241.197525,,,
,,241.220575,,,
,,241.25355,,,
,,241.33155,,,
,,241.3622,,,
,,241.3909,,,
,,241.42475,,,
,,241.435125,,,
,,241.444375,,,
,,241.472875,,,
,,241.51875,,,
,,241.5471,,,
,,241.563325,,,
,,241.589075,,,
,,241.606925,,,
,,241.658375,,,
,,241.669725,,,
,,241.686975,,,
,,241.694025,,,
,,241.71915,,,
,,241.74405,,,
,,241.760075,,,
,,241.82245,,,
,,241.8489,,,
,,241.881475,,,
,,241.906825,,,
,,241.925325,,,
,,241.972425,,,
,,242.013775,,,
,,242.0394,,,
,,242.072975,,,
,,242.12645,,,
,,242.168225,,,
,,242.217275,,,
,,242.242025,,,
,,242.24535,,,
,,242.322525,,,
,,242.348,,,
,,242.3761,,,
,,242.393825,,,
,,242.408275,,,
,,242.41795,,,
,,242.466525,,,
,,242.489825,,,
,,242.50215,,,
,,242.523175,,,
,,242.5685,,,
,,242.57625,,,
,,242.614575,,,
,,242.6281,,,
,,242.6396,,,
,,242.6493,,,
,,242.6785,,,
,,242.699625,,,
,,242.712975,,,
,,242.853875,,,
,,242.87965,,,
,,242.9052,,,
,,242.929925,,,
,,242.973825,,,
,,243.0126,,,
,,243.05045,,,
,,243.05825,,,
,,243.10635,,,
,,243.309075,,,
,,243.358975,,,
,,243.434875,,,
,,243.451625,,,
,,243.4837,,,
,,243.496475,,,
,,243.5188,,,
,,243.525575,,,
,,243.53715,,,
,,243.55565,,,
,,243.5645,,,
,,243.58055,,,
,,243.613925,,,
,,243.6641,,,
,,243.686625,,,
,,243.763575,,,
,,243.810725,,,
,,243.86585,,,
,,243.889525,,,
,,243.922675,,,
,,243.9266,,,
,,244.003425,,,
,,244.019325,,,
,,244.037125,,,
,,244.08015,,,
,,244.107475,,,
,,244.124825,,,
,,244.158,,,
,,244.22325,,,
,,244.229975,,,
,,244.2527,,,
,,244.32135,,,
,,244.406,,,
,,244.418125,,,
,,244.4334,,,
,,244.4469,,,
,,244.496325,,,
,,244.535075,,,
,,244.582825,,,
,,244.6408,,,
,,244.663825,,,
,,244.6758,,,
,,244.7057,,,
,,244.785775,,,
,,244.81875,,,
,,244.848375,,,
,,244.877575,,,
,,244.894025,,,
,,244.93165,,,
,,244.954325,,,
,,244.9713,,,
,,244.977075,,,
,,245.0485,,,
,,245.0529,,,
,,245.07515,,,
,,245.0831,,,
,,245.1192,,,
,,245.20725,,,
,,245.23915,,,
,,245.2544,,,
,,245.260975,,,
,,245.323875,,,
,,245.3586,,,
,,245.382525,,,
,,245.411625,,,
,,245.437675,,,
,,245.46325,,,
,,245.4974,,,
,,245.5319,,,
,,245.566875,,,
,,245.60465,,,
,,245.645925,,,
,,245.680125,,,
,,245.733825,,,
,,245.836675,,,
,,245.850725,,,
,,245.866,,,
,,245.87655,,,
,,245.88845,,,
,,245.898675,,,
,,245.91245,,,
,,245.989375,,,
,,246.01375,,,
,,246.03765,,,
,,246.063725,,,
,,246.097925,,,
,,246.166775,,,
,,246.26075,,,
,,246.27515,,,
,,246.28665,,,
,,246.2953,,,
,,246.30565,,,
,,246.3128,,,
,,246.330725,,,
,,246.341225,,,
,,246.345425,,,
,,246.419525,,,
,,246.506125,,,
,,246.5535,,,
,,246.599925,,,
,,246.6065,,,
,,246.634,,,
,,246.663025,,,
,,246.668425,,,
,,246.811125,,,
,,246.8614,,,
,,246.891125,,,
,,246.931825,,,
,,246.939225,,,
,,247.074075,,,
,,247.107325,,,
,,247.134775,,,
,,247.17395,,,
,,247.177575,,,
,,247.186325,,,
,,247.193575,,,
,,247.22555,,,
,,247.35795,,,
,,247.359425,,,
,,247.3689,,,
,,247.384625,,,
,,247.4236,,,
,,247.537825,,,
,,247.553675,,,
,,247.587875,,,
,,247.627225,,,
,,247.65095,,,
,,247.6821,,,
,,247.7188,,,
,,247.728925,,,
,,247.7723,,,
,,247.807425,,,
,,247.81945,,,
,,247.8403,,,
,,247.8585,,,
,,247.8862,,,
,,247.903575,,,
,,247.937025,,,
,,247.952325,,,
,,247.96885,,,
,,247.98065,,,
,,247.984675,,,
,,247.997675,,,
,,248.0802,,,
,,248.1065,,,
,,248.128275,,,
,,248.1404,,,
,,248.1821,,,
,,248.207775,,,
,,248.271275,,,
,,248.283575,,,
,,248.31445,,,
,,248.3249,,,
,,248.336025,,,
,,248.359975,,,
,,248.3839,,,
,,248.4043,,,
,,248.472975,,,
,,248.486175,,,
,,248.503125,,,
,,248.571125,,,
,,248.613725,,,
,,248.661875,,,
,,248.707275,,,
,,248.737025,,,
,,248.748525,,,
,,248.79115,,,
,,248.89935,,,
,,248.9079,,,
,,248.975075,,,
,,249.037475,,,
,,249.07635,,,
,,249.089,,,
,,249.0951,,,
,,249.10935,,,
,,249.193325,,,
,,249.232525,,,
,,249.237375,,,
,,249.2451,,,
,,249.29485,,,
,,249.34335,,,
,,249.38665,,,
,,249.4223,,,
,,249.44855,,,
,,249.4675,,,
,,249.500925,,,
,,249.536,,,
,,249.581175,,,
,,249.598825,,,
,,249.61785,,,
,,249.643725,,,
,,249.734275,,,
,,249.929225,,,
,,249.93445,,,
,,249.9742,,,
,,249.989475,,,
,,250.005175,,,
,,250.0309,,,
,,250.065625,,,
,,250.156475,,,
,,250.2278,,,
,,250.2656,,,
,,250.3057,,,
,,250.31705,,,
,,250.325625,,,
,,250.450725,,,
,,250.4765,,,
,,250.508575,,,
,,250.5126,,,
,,250.536625,,,
,,250.6091,,,
,,250.624525,,,
,,250.6335,,,
,,250.6459,,,
,,250.658,,,
,,250.664875,,,
,,250.70125,,,
,,250.820375,,,
,,250.85365,,,
,,250.856875,,,
,,250.918025,,,
,,250.9476,,,
,,250.967175,,,
,,250.9974,,,
,,251.01325,,,
,,251.0385,,,
,,251.078525,,,
,,251.1747,,,
,,251.199225,,,
,,251.2216,,,
,,251.232025,,,
,,251.2945,,,
,,251.3223,,,
,,251.3563,,,
,,251.391575,,,
,,251.417075,,,
,,251.435075,,,
,,251.437025,,,
,,251.45805,,,
,,251.501425,,,
,,251.5447,,,
,,251.580525,,,
,,251.5999,,,
,,251.67305,,,
,,251.697375,,,
,,251.709425,,,
,,251.75215,,,
,,251.79515,,,
,,251.83255,,,
,,251.865425,,,
,,251.95385,,,
,,251.971225,,,
,,252.029875,,,
,,252.04425,,,
,,252.05805,,,
,,252.080425,,,
,,252.1144,,,
,,252.14,,,
,,252.172875,,,
,,252.19095,,,
,,252.230325,,,
,,252.43325,,,
,,252.478125,,,
,,252.494475,,,
,,252.510225,,,
,,252.521,,,
,,252.523875,,,
,,252.5288,,,
,,252.712775,,,
,,252.73895,,,
,,252.767175,,,
,,252.77635,,,
,,252.78935,,,
,,252.897425,,,
,,252.966375,,,
,,252.983925,,,
,,253.028025,,,
,,253.037575,,,
,,253.0541,,,
,,253.057725,,,
,,253.076025,,,
,,253.107975,,,
,,253.1481,,,
,,253.163275,,,
,,253.21065,,,
,,253.231225,,,
,,253.245,,,
,,253.33025,,,
,,253.341575,,,
,,253.35955,,,
,,253.46135,,,
,,253.4933,,,
,,253.511475,,,
,,253.561975,,,
,,253.661625,,,
,,253.6668,,,
,,253.722275,,,
,,253.728825,,,
,,253.7514,,,
,,253.786075,,,
,,253.83685,,,
,,253.865675,,,
,,253.91655,,,
,,253.93295,,,
,,253.944675,,,
,,253.9533,,,
,,253.96495,,,
,,253.97855,,,
,,253.987625,,,
,,254.0215,,,
,,254.0422,,,
,,254.099,,,
,,254.121325,,,
,,254.136075,,,
,,254.15215,,,
,,254.16565,,,
,,254.181925,,,
,,254.19205,,,
,,254.203725,,,
,,254.220625,,,
,,254.25915,,,
,,254.277575,,,
,,254.36265,,,
,,254.374825,,,
,,254.3929,,,
,,254.434375,,,
,,254.4698,,,
,,254.476,,,
,,254.531775,,,
,,254.5799,,,
,,254.606475,,,
,,254.67175,,,
,,254.775625,,,
,,254.8235,,,
,,254.87175,,,
,,254.9168,,,
,,254.9185,,,
,,254.940025,,,
,,254.95185,,,
,,254.963375,,,
,,254.97015,,,
,,254.985275,,,
,,255.0585,,,
,,255.133375,,,
,,255.1487,,,
,,255.1592,,,
,,255.188575,,,
,,255.228875,,,
,,255.24925,,,
,,255.274725,,,
,,255.314025,,,
,,255.3476,,,
,,255.38655,,,
,,255.433475,,,
,,255.441175,,,
,,255.4494,,,
,,255.507625,,,
,,255.55785,,,
,,255.599575,,,
,,255.627725,,,
,,255.640075,,,
,,255.723725,,,
,,255.7608,,,
,,255.7649,,,
,,255.78605,,,
,,255.79285,,,
,,255.8793,,,
,,255.919475,,,
,,255.94105,,,
,,255.967225,,,
,,255.9819,,,
,,255.990375,,,
,,255.992975,,,
,,256.003825,,,
,,256.037325,,,
,,256.09865,,,
,,256.1964,,,
,,256.2127,,,
,,256.235125,,,
,,256.35425,,,
,,256.3699,,,
,,256.377975,,,
,,256.3844,,,
,,256.617425,,,
,,256.622875,,,
,,256.66015,,,
,,256.718875,,,
,,256.7616,,,
,,256.78375,,,
,,256.788525,,,
,,256.85115,,,
,,256.863525,,,
,,256.912725,,,
,,256.9975,,,
,,257.018025,,,
,,257.071675,,,
,,257.089975,,,
,,257.107175,,,
,,257.14005,,,
,,257.176125,,,
,,257.22005,,,
,,257.23255,,,
,,257.288275,,,
,,257.327825,,,
,,257.356425,,,
,,257.407875,,,
,,257.526125,,,
,,257.568825,,,
,,257.589325,,,
,,257.63205,,,
,,257.646775,,,
,,257.681825,,,
,,257.6876,,,
,,257.71685,,,
,,257.812275,,,
,,257.825925,,,
,,257.846675,,,
,,257.900975,,,
,,257.92465,,,
,,257.958175,,,
,,257.970375,,,
,,258.004825,,,
,,258.02965,,,
,,258.060025,,,
,,258.064425,,,
,,258.103875,,,
,,258.187475,,,
,,258.20815,,,
,,258.215,,,
,,258.2766,,,
,,258.325625,,,
,,258.336325,,,
,,258.365375,,,
,,258.377775,,,
,,258.41775,,,
,,258.4292,,,
,,258.465075,,,
,,258.563625,,,
,,258.577525,,,
,,258.5972,,,
,,258.6286,,,
,,258.695175,,,
,,258.751225,,,
,,258.790925,,,
,,258.86,,,
,,258.8901,,,
,,258.977775,,,
,,258.983575,,,
,,259.00695,,,
,,259.03645,,,
,,259.048275,,,
,,259.073525,,,
,,259.098675,,,
,,259.1121,,,
,,259.1249,,,
,,259.18615,,,
,,259.19475,,,
,,259.210725,,,
,,259.25015,,,
,,259.351,,,
,,259.4293,,,
,,259.4587,,,
,,259.488925,,,
,,259.508375,,,
,,259.5294,,,
,,259.551775,,,
,,259.5693,,,
,,259.58515,,,
,,259.62265,,,
,,259.6523,,,
,,259.677625,,,
,,259.7244,,,
,,259.771775,,,
,,259.921675,,,
,,259.954325,,,
,,259.98515,,,
,,260.02655,,,
,,260.065325,,,
,,260.10375,,,
,,260.122675,,,
,,260.129875,,,
,,260.1742,,,
,,260.2049,,,
,,260.245025,,,
,,260.2667,,,
,,260.300825,,,
,,260.3124,,,
,,260.32405,,,
,,260.332075,,,
,,260.365325,,,
,,260.43885,,,
,,260.459725,,,
,,260.48855,,,
,,260.515625,,,
,,260.53345,,,
,,260.56005,,,
,,260.572725,,,
,,260.7705,,,
,,260.7784,,,
,,260.8626,,,
,,260.875,,,
,,260.91465,,,
,,261.038175,,,
,,261.1112,,,
,,261.143975,,,
,,261.35885,,,
,,261.377975,,,
,,261.3972,,,
,,261.426325,,,
,,261.481075,,,
,,261.54295,,,
,,261.57515,,,
,,261.600075,,,
,,261.61225,,,
,,261.620825,,,
,,261.647225,,,
,,261.6808,,,
,,261.714575,,,
,,261.74635,,,
,,261.9311,,,
,,261.992625,,,
,,262.003375,,,
,,262.045375,,,
,,262.057725,,,
,,262.06125,,,
,,262.065225,,,
,,262.0732,,,
,,262.0781,,,
,,262.09965,,,
,,262.264475,,,
,,262.2765,,,
,,262.324675,,,
,,262.341175,,,
,,262.343975,,,
,,262.368775,,,
,,262.4076,,,
,,262.459975,,,
,,262.486825,,,
,,262.4994,,,
,,262.5443,,,
,,262.6229,,,
,,262.69865,,,
,,262.7812,,,
,,262.79605,,,
,,262.855725,,,
,,262.887,,,
,,262.9117,,,
,,262.951325,,,
,,262.956125,,,
,,263.0016,,,
,,263.063425,,,
,,263.0662,,,
,,263.2105,,,
,,263.2822,,,
,,263.39335,,,
,,263.487575,,,
,,263.5284,,,
,,263.544725,,,
,,263.647925,,,
,,263.663775,,,
,,263.75845,,,
,,263.85385,,,
,,263.88925,,,
,,263.8941,,,
,,263.917,,,
,,263.9406,,,
,,263.95805,,,
,,263.98175,,,
,,264.001025,,,
,,264.07445,,,
,,264.1041,,,
,,264.12055,,,
,,264.12845,,,
,,264.149575,,,
,,264.162025,,,
,,264.188975,,,
,,264.208125,,,
,,264.261,,,
,,264.28,,,
,,264.32025,,,
,,264.337825,,,
,,264.365175,,,
,,264.4575,,,
,,264.467875,,,
,,264.4819,,,
,,264.5081,,,
,,264.51375,,,
,,264.54295,,,
,,264.570625,,,
,,264.572925,,,
,,264.575375,,,
,,264.601825,,,
,,264.6227,,,
,,264.697275,,,
,,264.7363,,,
,,264.750425,,,
,,264.792775,,,
,,264.809375,,,
,,264.875675,,,
,,264.9302,,,
,,264.982425,,,
,,264.99435,,,
,,265.0047,,,
,,265.05585,,,
,,265.083025,,,
,,265.1276,,,
,,265.153625,,,
,,265.178325,,,
,,265.196875,,,
,,265.2169,,,
,,265.236075,,,
,,265.2584,,,
,,265.282975,,,
,,265.33975,,,
,,265.353,,,
,,265.4055,,,
,,265.4283,,,
,,265.44525,,,
,,265.471325,,,
,,265.487475,,,
,,265.53635,,,
,,265.548975,,,
,,265.59575,,,
,,265.6109,,,
,,265.623475,,,
,,265.62595,,,
,,265.659475,,,
,,265.680925,,,
,,265.71815,,,
,,265.74565,,,
,,265.76805,,,
,,265.7843,,,
,,265.793525,,,
,,265.86295,,,
,,265.89115,,,
,,265.9785,,,
,,266.00395,,,
,,266.02055,,,
,,266.1025,,,
,,266.110125,,,
,,266.143175,,,
,,266.1818,,,
,,266.23975,,,
,,266.251425,,,
,,266.272425,,,
,,266.31595,,,
,,266.3518,,,
,,266.364325,,,
,,266.40085,,,
,,266.468,,,
,,266.475575,,,
,,266.487575,,,
,,266.549925,,,
,,266.566175,,,
,,266.592175,,,
,,266.620875,,,
,,266.635275,,,
,,266.650175,,,
,,266.6844,,,
,,266.734075,,,
,,266.7644,,,
,,266.777975,,,
,,266.808775,,,
,,266.850525,,,
,,266.88415,,,
,,266.9805,,,
,,267.03535,,,
,,267.12175,,,
,,267.15435,,,
,,267.177375,,,
,,267.242625,,,
,,267.271075,,,
,,267.29645,,,
,,267.417775,,,
,,267.496525,,,
,,267.531625,,,
,,267.567675,,,
,,267.5781,,,
,,267.585,,,
,,267.6888,,,
,,267.782,,,
,,267.801725,,,
,,267.843175,,,
,,267.885225,,,
,,267.9251,,,
,,267.941725,,,
,,267.9541,,,
,,267.956725,,,
,,267.9809,,,
,,268.037675,,,
,,268.04675,,,
,,268.0802,,,
,,268.164825,,,
,,268.277775,,,
,,268.28605,,,
,,268.442075,,,
,,268.522125,,,
,,268.539925,,,
,,268.546975,,,
,,268.59825,,,
,,268.6176,,,
,,268.699775,,,
,,268.76635,,,
,,268.821675,,,
,,268.837925,,,
,,268.9286,,,
,,268.9504,,,
,,268.976425,,,
,,268.978825,,,
,,269.102325,,,
,,269.157675,,,
,,269.172275,,,
,,269.2263,,,
,,269.2661,,,
,,269.318325,,,
,,269.347725,,,
,,269.40185,,,
,,269.546675,,,
,,269.5582,,,
,,269.58065,,,
,,269.5833,,,
,,269.6237,,,
,,269.6416,,,
,,269.737975,,,
,,269.819275,,,
,,269.888925,,,
,,269.904775,,,
,,269.933375,,,
,,269.95845,,,
,,269.9886,,,
,,270.00225,,,
,,270.00385,,,
,,270.076025,,,
,,270.0957,,,
,,270.127725,,,
,,270.173175,,,
,,270.1855,,,
,,270.231025,,,
,,270.25385,,,
,,270.263825,,,
,,270.281675,,,
,,270.3401,,,
,,270.395,,,
,,270.41265,,,
,,270.424525,,,
,,270.5335,,,
,,270.6727,,,
,,270.6748,,,
,,270.68625,,,
,,270.7038,,,
,,270.718675,,,
,,270.734975,,,
,,270.750325,,,
,,270.795,,,
,,270.8034,,,
,,270.84565,,,
,,270.874025,,,
,,270.875025,,,
,,270.90725,,,
,,270.92195,,,
,,270.9291,,,
,,270.9597,,,
,,271.015475,,,
,,271.061425,,,
,,271.08045,,,
,,271.1063,,,
,,271.133875,,,
,,271.1685,,,
,,271.225625,,,
,,271.256075,,,
,,271.3343,,,
,,271.35535,,,
,,271.36545,,,
,,271.377325,,,
,,271.3967,,,
,,271.4402,,,
,,271.454225,,,
,,271.46425,,,
,,271.4766,,,
,,271.620675,,,
,,271.67845,,,
,,271.718375,,,
,,271.739,,,
,,271.828225,,,
,,271.869925,,,
,,271.951,,,
,,272.0218,,,
,,272.125625,,,
,,272.1611,,,
,,272.1795,,,
,,272.212725,,,
,,272.23865,,,
,,272.268525,,,
,,272.297275,,,
,,272.3947,,,
,,272.434825,,,
,,272.5097,,,
,,272.546375,,,
,,272.56095,,,
,,272.566675,,,
,,272.667225,,,
,,272.795325,,,
,,272.81265,,,
,,272.84035,,,
,,272.84285,,,
,,272.88585,,,
,,272.892525,,,
,,272.902675,,,
,,272.924675,,,
,,272.940625,,,
,,273.031175,,,
,,273.0642,,,
,,273.099875,,,
,,273.150725,,,
,,273.15425,,,
,,273.24395,,,
,,273.280375,,,
,,273.362575,,,
,,273.3689,,,
,,273.40885,,,
,,273.438575,,,
,,273.46305,,,
,,273.50905,,,
,,273.5364,,,
,,273.637475,,,
,,273.653175,,,
,,273.711675,,,
,,273.753275,,,
,,273.837075,,,
,,273.8774,,,
,,273.89175,,,
,,273.915475,,,
,,273.9242,,,
,,273.9995,,,
,,274.057,,,
,,274.087875,,,
,,274.12035,,,
,,274.1371,,,
,,274.14925,,,
,,274.16305,,,
,,274.167425,,,
