SPK_SPKC01a (NA),SPK_SPKC06a (weak excitation),SPK_SPKC09a (excited),SPK_SPKC10a (no effect),SPK_SPKC12b (short inhibition),SPK_SPKC13a (excited)
,,,,,152.526
,,,,,152.555325
,,,,,152.568525
,,,,,152.5788
,,,,,152.5945
,,,,,152.614125
,,,,,152.6495
,,,,,152.673825
,,,,,152.70145
,,,,,152.71745
,,,,,152.786425
,,,,,152.7951
,,,,,152.803825
,,,,,152.830125
,,,,,152.935075
,,,,,152.9447
,,,,,152.976475
,,,,,153.02495
,,,,,153.0583
,,,,,153.08575
,,,,,153.100725
,,,,,153.1221
,,,,,153.13915
,,,,,153.16375
,,,,,153.1988
,,,,,153.208175
,,,,,153.2122
,,,,,153.2187
,,,,,153.2262
,,,,,153.26925
,,,,,153.306925
,,,,,153.331775
,,,,,153.341825
,,,,,153.365725
,,,,,153.39895
,,,,,153.419975
,,,,,153.424775
,,,,,153.4686
,,,,,153.500925
,,,,,153.528125
,,,,,153.60985
,,,,,153.620525
,,,,,153.648025
,,,,,153.65255
,,,,,153.6594
,,,,,153.676525
,,,,,153.70095
,,,,,153.717375
,,,,,153.748825
,,,,,153.76425
,,,,,153.7856
,,,,,153.788625
,,,,,153.807
,,,,,153.81435
,,,,,153.881175
,,,,,153.893275
,,,,,153.94995
,,,,,154.088675
,,,,,154.11785
,,,,,154.233775
,,,,,154.264775
,,,,,154.3213
,,,,,154.373925
,,,,,154.42335
,,,,,154.442325
,,,,,154.4541
,,,,,154.482925
,,,,,154.493075
,,,,,154.503975
,,,,,154.526925
,,,,,154.59305
,,,,,154.602225
,,,,,154.669725
,,,,,154.686825
,,,,,154.7668
,,,,,154.806075
,,,,,154.834875
,,,,,154.878625
,,,,,154.889775
,,,,,154.927625
,,,,,154.9519
,,,,,154.98505
,,,,,155.002875
,,,,,155.022525
,,,,,155.0684
,,,,,155.077675
,,,,,155.090175
,,,,,155.102425
,,,,,155.19005
,,,,,155.2305
,,,,,155.2956
,,,,,155.31465
,,,,,155.395725
,,,,,155.44235
,,,,,155.50395
,,,,,155.569
,,,,,155.5829
,,,,,155.59345
,,,,,155.6406
,,,,,155.66665
,,,,,155.773275
,,,,,155.7901
,,,,,155.8091
,,,,,155.8584
,,,,,155.8773
,,,,,155.909675
,,,,,155.955825
,,,,,155.98955
,,,,,155.99865
,,,,,156.0488
,,,,,156.056425
,,,,,156.09025
,,,,,156.098525
,,,,,156.111375
,,,,,156.200075
,,,,,156.28935
,,,,,156.3197
,,,,,156.3965
,,,,,156.444175
,,,,,156.449525
,,,,,156.517375
,,,,,156.528375
,,,,,156.59885
,,,,,156.61975
,,,,,156.7144
,,,,,156.84165
,,,,,156.976275
,,,,,157.023175
,,,,,157.08165
,,,,,157.108625
,,,,,157.131125
,,,,,157.138875
,,,,,157.187025
,,,,,157.224025
,,,,,157.2338
,,,,,157.303575
,,,,,157.333625
,,,,,157.340875
,,,,,157.424425
,,,,,157.431125
,,,,,157.468175
,,,,,157.494775
,,,,,157.514075
,,,,,157.531475
,,,,,157.53285
,,,,,157.55655
,,,,,157.559725
,,,,,157.578225
,,,,,157.719125
,,,,,157.75835
,,,,,157.775275
,,,,,157.8153
,,,,,157.86945
,,,,,157.87475
,,,,,157.882275
,,,,,157.8957
,,,,,157.927925
,,,,,157.964025
,,,,,157.9943
,,,,,158.012125
,,,,,158.100375
,,,,,158.173075
,,,,,158.17795
,,,,,158.189125
,,,,,158.19735
,,,,,158.232275
,,,,,158.262975
,,,,,158.28095
,,,,,158.307525
,,,,,158.343675
,,,,,158.3529
,,,,,158.36025
,,,,,158.370225
,,,,,158.378575
,,,,,158.387425
,,,,,158.39665
,,,,,158.41075
,,,,,158.50895
,,,,,158.526525
,,,,,158.5355
,,,,,158.689125
,,,,,158.695225
,,,,,158.743675
,,,,,158.7879
,,,,,158.8756
,,,,,158.90735
,,,,,159.032575
,,,,,159.07855
,,,,,159.106475
,,,,,159.118225
,,,,,159.1374
,,,,,159.24675
,,,,,159.5794
,,,,,159.67255
,,,,,159.78915
,,,,,159.80765
,,,,,159.8549
,,,,,159.922775
,,,,,159.947475
,,,,,159.9721
,,,,,159.992775
,,,,,160.021325
,,,,,160.036425
,,,,,160.0496
,,,,,160.0628
,,,,,160.073
,,,,,160.085875
,,,,,160.10345
,,,,,160.16855
,,,,,160.199825
,,,,,160.2161
,,,,,160.309225
,,,,,160.317125
,,,,,160.435125
,,,,,160.455175
,,,,,160.625725
,,,,,160.640625
,,,,,160.653125
,,,,,160.670175
,,,,,160.785975
,,,,,160.8196
,,,,,160.89335
,,,,,160.924475
,,,,,160.9554
,,,,,161.0058
,,,,,161.041575
,,,,,161.077875
,,,,,161.0913
,,,,,161.11935
,,,,,161.1275
,,,,,161.12995
,,,,,161.141825
,,,,,161.170125
,,,,,161.236875
,,,,,161.25255
,,,,,161.304
,,,,,161.32455
,,,,,161.3316
,,,,,161.368975
,,,,,161.410175
,,,,,161.463425
,,,,,161.54345
,,,,,161.615175
,,,,,161.642275
,,,,,161.663575
,,,,,161.75585
,,,,,161.7666
,,,,,161.77135
,,,,,161.794225
,,,,,161.8242
,,,,,161.846725
,,,,,161.952425
,,,,,161.9693
,,,,,161.99715
,,,,,162.019925
,,,,,162.05395
,,,,,162.0808
,,,,,162.179875
,,,,,162.213475
,,,,,162.24545
,,,,,162.365625
,,,,,162.4047
,,,,,162.44235
,,,,,162.46135
,,,,,162.469525
,,,,,162.476825
,,,,,162.528
,,,,,162.672225
,,,,,162.6863
,,,,,162.749675
,,,,,162.780725
,,,,,162.79215
,,,,,162.8327
,,,,,162.898525
,,,,,162.9103
,,,,,162.96515
,,,,,162.970375
,,,,,162.989725
,,,,,163.140175
,,,,,163.163225
,,,,,163.18505
,,,,,163.232925
,,,,,163.253275
,,,,,163.280975
,,,,,163.3159
,,,,,163.336675
,,,,,163.37155
,,,,,163.435725
,,,,,163.4531
,,,,,163.46465
,,,,,163.488175
,,,,,163.504725
,,,,,163.52785
,,,,,163.56265
,,,,,163.58685
,,,,,163.60635
,,,,,163.62135
,,,,,163.637725
,,,,,163.643675
,,,,,163.658275
,,,,,163.7064
,,,,,163.7113
,,,,,163.72455
,,,,,163.798375
,,,,,163.83685
,,,,,163.886975
,,,,,163.90245
,,,,,164.001375
,,,,,164.032775
,,,,,164.0432
,,,,,164.0564
,,,,,164.0724
,,,,,164.1029
,,,,,164.1385
,,,,,164.1598
,,,,,164.194
,,,,,164.232725
,,,,,164.279825
,,,,,164.332075
,,,,,164.3596
,,,,,164.377925
,,,,,164.456
,,,,,164.4933
,,,,,164.512125
,,,,,164.525975
,,,,,164.5465
,,,,,164.573175
,,,,,164.58635
,,,,,164.6009
,,,,,164.6198
,,,,,164.645275
,,,,,164.689925
,,,,,164.72215
,,,,,164.736175
,,,,,164.7583
,,,,,164.7921
,,,,,164.8636
,,,,,164.876175
,,,,,164.965375
,,,,,164.983175
,,,,,164.997125
,,,,,165.074525
,,,,,165.082025
,,,,,165.134375
,,,,,165.149625
,,,,,165.168275
,,,,,165.213975
,,,,,165.218625
,,,,,165.23835
,,,,,165.2499
,,,,,165.27955
,,,,,165.328175
,,,,,165.3386
,,,,,165.35165
,,,,,165.3613
,,,,,165.403025
,,,,,165.4566
,,,,,165.47065
,,,,,165.5043
,,,,,165.523175
,,,,,165.543375
,,,,,165.55455
,,,,,165.5746
,,,,,165.615525
,,,,,165.6741
,,,,,165.6884
,,,,,165.7095
,,,,,165.735025
,,,,,165.776825
,,,,,165.8144
,,,,,165.8192
,,,,,165.855275
,,,,,165.86875
,,,,,165.94715
,,,,,165.9552
,,,,,165.9724
,,,,,165.991125
,,,,,166.019925
,,,,,166.030075
,,,,,166.066425
,,,,,166.0904
,,,,,166.160475
,,,,,166.193375
,,,,,166.297025
,,,,,166.329025
,,,,,166.33975
,,,,,166.354
,,,,,166.37315
,,,,,166.414525
,,,,,166.459825
,,,,,166.574525
,,,,,166.5977
,,,,,166.618475
,,,,,166.62905
,,,,,166.650725
,,,,,166.661325
,,,,,166.6807
,,,,,166.683825
,,,,,166.6957
,,,,,166.737
,,,,,166.7448
,,,,,166.75935
,,,,,166.785575
,,,,,166.81125
,,,,,166.8243
,,,,,166.831725
,,,,,166.869925
,,,,,166.95315
,,,,,166.962225
,,,,,166.99955
,,,,,167.07715
,,,,,167.109575
,,,,,167.131325
,,,,,167.133875
,,,,,167.162225
,,,,,167.16775
,,,,,167.18645
,,,,,167.215875
,,,,,167.223575
,,,,,167.2269
,,,,,167.2533
,,,,,167.288975
,,,,,167.3548
,,,,,167.373975
,,,,,167.4218
,,,,,167.51695
,,,,,167.5485
,,,,,167.624325
,,,,,167.641425
,,,,,167.650575
,,,,,167.700025
,,,,,167.75635
,,,,,167.79665
,,,,,167.8063
,,,,,167.814375
,,,,,167.888075
,,,,,167.89035
,,,,,167.921825
,,,,,167.998575
,,,,,168.00475
,,,,,168.05165
,,,,,168.06695
,,,,,168.082125
,,,,,168.11035
,,,,,168.148325
,,,,,168.154225
,,,,,168.262325
,,,,,168.286225
,,,,,168.3435
,,,,,168.351025
,,,,,168.36265
,,,,,168.37305
,,,,,168.397475
,,,,,168.442125
,,,,,168.4533
,,,,,168.49715
,,,,,168.5258
,,,,,168.554675
,,,,,168.5896
,,,,,168.598975
,,,,,168.8227
,,,,,168.856375
,,,,,168.87445
,,,,,168.884675
,,,,,168.896425
,,,,,168.936575
,,,,,168.96845
,,,,,169.06635
,,,,,169.07705
,,,,,169.096575
,,,,,169.160525
,,,,,169.1835
,,,,,169.33915
,,,,,169.371925
,,,,,169.403
,,,,,169.49105
,,,,,169.5405
,,,,,169.548325
,,,,,169.557225
,,,,,169.576975
,,,,,169.604025
,,,,,169.6163
,,,,,169.6176
,,,,,169.718525
,,,,,169.757575
,,,,,169.771525
,,,,,169.80815
,,,,,169.83665
,,,,,169.845075
,,,,,169.855525
,,,,,169.87695
,,,,,169.883625
,,,,,170.0171
,,,,,170.021425
,,,,,170.1932
,,,,,170.229025
,,,,,170.2389
,,,,,170.3199
,,,,,170.47575
,,,,,170.50715
,,,,,170.53575
,,,,,170.572825
,,,,,170.59325
,,,,,170.6109
,,,,,170.636525
,,,,,170.6587
,,,,,170.6915
,,,,,170.718775
,,,,,170.733225
,,,,,170.753
,,,,,170.92635
,,,,,170.9335
,,,,,170.94625
,,,,,170.9695
,,,,,171.01905
,,,,,171.074725
,,,,,171.08585
,,,,,171.09285
,,,,,171.114375
,,,,,171.216675
,,,,,171.2471
,,,,,171.2919
,,,,,171.324675
,,,,,171.368475
,,,,,171.3956
,,,,,171.403275
,,,,,171.432225
,,,,,171.447925
,,,,,171.5052
,,,,,171.53895
,,,,,171.546125
,,,,,171.6085
,,,,,171.663275
,,,,,171.67525
,,,,,171.7834
,,,,,171.84125
,,,,,171.907675
,,,,,171.926475
,,,,,172.02455
,,,,,172.0337
,,,,,172.1229
,,,,,172.12935
,,,,,172.1532
,,,,,172.1734
,,,,,172.23555
,,,,,172.29105
,,,,,172.333525
,,,,,172.4315
,,,,,172.46155
,,,,,172.535075
,,,,,172.692575
,,,,,172.694925
,,,,,172.7199
,,,,,172.871225
,,,,,172.88625
,,,,,172.8946
,,,,,172.97645
,,,,,173.01285
,,,,,173.0162
,,,,,173.038025
,,,,,173.064125
,,,,,173.0855
,,,,,173.095075
,,,,,173.09915
,,,,,173.11925
,,,,,173.174725
,,,,,173.24825
,,,,,173.288
,,,,,173.3209
,,,,,173.334675
,,,,,173.342825
,,,,,173.379775
,,,,,173.436025
,,,,,173.474375
,,,,,173.479825
,,,,,173.519425
,,,,,173.531275
,,,,,173.749425
,,,,,173.76655
,,,,,173.77735
,,,,,173.7894
,,,,,173.806375
,,,,,173.813825
,,,,,173.83175
,,,,,173.8683
,,,,,173.90105
,,,,,173.921475
,,,,,173.9984
,,,,,174.117925
,,,,,174.17855
,,,,,174.28655
,,,,,174.370475
,,,,,174.43755
,,,,,174.462875
,,,,,174.48595
,,,,,174.5115
,,,,,174.524225
,,,,,174.544025
,,,,,174.675975
,,,,,174.735275
,,,,,174.80695
,,,,,174.837875
,,,,,174.87165
,,,,,174.89735
,,,,,174.946775
,,,,,174.970775
,,,,,175.00965
,,,,,175.027425
,,,,,175.040525
,,,,,175.04965
,,,,,175.065675
,,,,,175.099025
,,,,,175.15385
,,,,,175.2482
,,,,,175.26465
,,,,,175.312025
,,,,,175.32005
,,,,,175.329425
,,,,,175.398425
,,,,,175.5192
,,,,,175.55985
,,,,,175.595925
,,,,,175.607075
,,,,,175.63015
,,,,,175.6902
,,,,,175.700575
,,,,,175.71605
,,,,,175.7198
,,,,,175.72895
,,,,,175.844325
,,,,,175.857675
,,,,,175.87415
,,,,,175.885275
,,,,,175.91275
,,,,,175.9324
,,,,,175.972825
,,,,,176.03905
,,,,,176.049375
,,,,,176.1241
,,,,,176.156225
,,,,,176.20865
,,,,,176.235625
,,,,,176.24185
,,,,,176.2799
,,,,,176.315225
,,,,,176.320475
,,,,,176.327275
,,,,,176.3448
,,,,,176.3991
,,,,,176.414475
,,,,,176.521275
,,,,,176.543125
,,,,,176.5799
,,,,,176.69355
,,,,,176.782075
,,,,,176.804375
,,,,,176.828725
,,,,,176.847125
,,,,,176.868125
,,,,,176.8779
,,,,,176.914575
,,,,,176.964625
,,,,,177.004575
,,,,,177.02495
,,,,,177.035725
,,,,,177.154725
,,,,,177.17025
,,,,,177.22705
,,,,,177.244025
,,,,,177.283925
,,,,,177.296075
,,,,,177.321875
,,,,,177.349425
,,,,,177.432475
,,,,,177.457625
,,,,,177.6065
,,,,,177.6191
,,,,,177.784375
,,,,,177.808425
,,,,,177.821925
,,,,,177.851925
,,,,,177.867075
,,,,,177.939325
,,,,,177.964325
,,,,,177.981975
,,,,,178.012475
,,,,,178.023175
,,,,,178.22995
,,,,,178.244225
,,,,,178.2836
,,,,,178.299425
,,,,,178.319525
,,,,,178.355125
,,,,,178.39825
,,,,,178.430525
,,,,,178.444775
,,,,,178.5216
,,,,,178.536875
,,,,,178.586625
,,,,,178.61885
,,,,,178.645375
,,,,,178.680825
,,,,,178.769025
,,,,,178.8117
,,,,,178.82355
,,,,,178.841925
,,,,,178.885475
,,,,,178.91695
,,,,,178.95865
,,,,,178.975275
,,,,,178.98935
,,,,,179.01105
,,,,,179.0512
,,,,,179.12805
,,,,,179.246325
,,,,,179.3219
,,,,,179.3543
,,,,,179.37795
,,,,,179.4064
,,,,,179.468175
,,,,,179.505325
,,,,,179.509325
,,,,,179.526075
,,,,,179.547275
,,,,,179.57985
,,,,,179.591225
,,,,,179.606025
,,,,,179.799625
,,,,,179.81645
,,,,,179.88675
,,,,,179.89855
,,,,,179.91405
,,,,,179.922725
,,,,,179.98605
,,,,,180.017175
,,,,,180.03845
,,,,,180.12665
,,,,,180.190075
,,,,,180.35095
,,,,,180.424825
,,,,,180.4337
,,,,,180.4388
,,,,,180.5139
,,,,,180.544575
,,,,,180.60745
,,,,,180.6589
,,,,,180.88015
,,,,,180.890225
,,,,,180.932325
,,,,,181.0212
,,,,,181.08135
,,,,,181.195625
,,,,,181.33315
,,,,,181.457575
,,,,,181.502175
,,,,,181.5448
,,,,,181.6292
,,,,,181.75115
,,,,,181.752425
,,,,,181.78595
,,,,,181.891
,,,,,181.9082
,,,,,182.016125
,,,,,182.07695
,,,,,182.0858
,,,,,182.202925
,,,,,182.22595
,,,,,182.3204
,,,,,182.39685
,,,,,182.454575
,,,,,182.5085
,,,,,182.530375
,,,,,182.622025
,,,,,182.971025
,,,,,183.01055
,,,,,183.0498
,,,,,183.10295
,,,,,183.2328
,,,,,183.27175
,,,,,183.382275
,,,,,183.43925
,,,,,183.45295
,,,,,183.546475
,,,,,183.58085
,,,,,183.74085
,,,,,183.7847
,,,,,183.904925
,,,,,183.96035
,,,,,184.014375
,,,,,184.0218
,,,,,184.041075
,,,,,184.111325
,,,,,184.1524
,,,,,184.266175
,,,,,184.319275
,,,,,184.41595
,,,,,184.4817
,,,,,184.830225
,,,,,184.846225
,,,,,184.88445
,,,,,184.891175
,,,,,184.909525
,,,,,184.95375
,,,,,185.121
,,,,,185.252725
,,,,,185.320675
,,,,,185.329625
,,,,,185.37545
,,,,,185.5663
,,,,,185.59375
,,,,,185.6696
,,,,,185.903575
,,,,,185.91785
,,,,,185.935775
,,,,,185.9463
,,,,,185.958225
,,,,,186.149425
,,,,,186.1517
,,,,,186.21015
,,,,,186.288925
,,,,,186.394175
,,,,,186.499525
,,,,,186.53755
,,,,,186.656675
,,,,,186.76475
,,,,,186.914375
,,,,,186.930275
,,,,,187.091375
,,,,,187.16385
,,,,,187.3106
,,,,,187.47765
,,,,,187.5012
,,,,,187.519825
,,,,,187.5498
,,,,,187.64295
,,,,,187.661625
,,,,,187.6831
,,,,,187.718725
,,,,,187.748275
,,,,,187.763625
,,,,,187.8503
,,,,,187.9323
,,,,,188.072425
,,,,,188.09675
,,,,,188.112225
,,,,,188.14235
,,,,,188.1617
,,,,,188.22325
,,,,,188.247475
,,,,,188.35905
,,,,,188.402425
,,,,,188.422575
,,,,,188.452925
,,,,,188.4934
,,,,,188.52155
,,,,,188.530825
,,,,,188.59485
,,,,,188.7137
,,,,,188.739
,,,,,188.7512
,,,,,189.016975
,,,,,189.04725
,,,,,189.068675
,,,,,189.0928
,,,,,189.153375
,,,,,189.217175
,,,,,189.2828
,,,,,189.30605
,,,,,189.353775
,,,,,189.37035
,,,,,189.384575
,,,,,189.473025
,,,,,189.477
,,,,,189.51475
,,,,,189.5271
,,,,,189.5481
,,,,,189.614775
,,,,,189.67785
,,,,,189.73785
,,,,,189.897375
,,,,,189.915775
,,,,,189.9333
,,,,,189.9538
,,,,,189.96905
,,,,,189.98855
,,,,,190.040225
,,,,,190.04895
,,,,,190.067675
,,,,,190.080425
,,,,,190.09135
,,,,,190.215375
,,,,,190.240175
,,,,,190.259225
,,,,,190.29275
,,,,,190.311425
,,,,,190.406675
,,,,,190.459825
,,,,,190.5191
,,,,,190.537825
,,,,,190.658425
,,,,,190.720975
,,,,,190.7588
,,,,,190.79955
,,,,,190.818575
,,,,,190.8393
,,,,,190.8515
,,,,,190.864475
,,,,,190.882575
,,,,,190.92715
,,,,,190.976925
,,,,,191.0689
,,,,,191.124175
,,,,,191.165575
,,,,,191.209825
,,,,,191.224725
,,,,,191.24685
,,,,,191.28285
,,,,,191.2943
,,,,,191.466075
,,,,,191.479225
,,,,,191.4906
,,,,,191.5012
,,,,,191.538175
,,,,,191.5572
,,,,,191.567225
,,,,,191.613075
,,,,,191.652725
,,,,,191.703975
,,,,,191.786775
,,,,,191.8106
,,,,,191.82605
,,,,,191.850625
,,,,,191.9183
,,,,,191.928225
,,,,,192.053425
,,,,,192.084775
,,,,,192.10935
,,,,,192.142225
,,,,,192.221375
,,,,,192.45525
,,,,,192.5029
,,,,,192.519025
,,,,,192.605175
,,,,,192.628
,,,,,192.65055
,,,,,192.656475
,,,,,192.7271
,,,,,192.7501
,,,,,192.7702
,,,,,192.810025
,,,,,192.849775
,,,,,192.9026
,,,,,192.91915
,,,,,192.95335
,,,,,193.00425
,,,,,193.035875
,,,,,193.05225
,,,,,193.0924
,,,,,193.094825
,,,,,193.1722
,,,,,193.18005
,,,,,193.207275
,,,,,193.2709
,,,,,193.50285
,,,,,193.569375
,,,,,193.595375
,,,,,193.6098
,,,,,193.617
,,,,,193.6644
,,,,,193.7107
,,,,,193.72235
,,,,,193.802675
,,,,,193.8103
,,,,,193.845575
,,,,,193.946825
,,,,,193.969375
,,,,,194.08725
,,,,,194.123625
,,,,,194.4021
,,,,,194.4513
,,,,,194.489
,,,,,194.501
,,,,,194.5268
,,,,,194.5482
,,,,,194.64865
,,,,,194.729275
,,,,,194.7446
,,,,,194.8
,,,,,194.875375
,,,,,194.88845
,,,,,194.910975
,,,,,194.9332
,,,,,195.06955
,,,,,195.197625
,,,,,195.2371
,,,,,195.262975
,,,,,195.321475
,,,,,195.353175
,,,,,195.4091
,,,,,195.4154
,,,,,195.437875
,,,,,195.45445
,,,,,195.651475
,,,,,195.658275
,,,,,195.667525
,,,,,195.7365
,,,,,195.745875
,,,,,195.78315
,,,,,195.82675
,,,,,195.92305
,,,,,196.094225
,,,,,196.09715
,,,,,196.103075
,,,,,196.11815
,,,,,196.134475
,,,,,196.1627
,,,,,196.210475
,,,,,196.2356
,,,,,196.263425
,,,,,196.306725
,,,,,196.38295
,,,,,196.415775
,,,,,196.614225
,,,,,196.7096
,,,,,196.7449
,,,,,196.7481
,,,,,196.778325
,,,,,196.832725
,,,,,196.8431
,,,,,196.90445
,,,,,197.16475
,,,,,197.184175
,,,,,197.29235
,,,,,197.35015
,,,,,197.372975
,,,,,197.595075
,,,,,197.681875
,,,,,197.69255
,,,,,197.820025
,,,,,197.85425
,,,,,197.86295
,,,,,197.90595
,,,,,198.0394
,,,,,198.104225
,,,,,198.16155
,,,,,198.215
,,,,,198.321325
,,,,,198.3424
,,,,,198.4802
,,,,,198.503675
,,,,,198.51725
,,,,,198.5272
,,,,,198.54555
,,,,,198.57315
,,,,,198.581
,,,,,198.637125
,,,,,198.646675
,,,,,198.6743
,,,,,198.8049
,,,,,198.829175
,,,,,198.840575
,,,,,198.8757
,,,,,198.974325
,,,,,198.987975
,,,,,199.063875
,,,,,199.182175
,,,,,199.2189
,,,,,199.235575
,,,,,199.28965
,,,,,199.322375
,,,,,199.34475
,,,,,199.38745
,,,,,199.509275
,,,,,199.611325
,,,,,199.629275
,,,,,199.65595
,,,,,199.71105
,,,,,199.76155
,,,,,199.787325
,,,,,199.8056
,,,,,199.830125
,,,,,199.853375
,,,,,199.96335
,,,,,200.055825
,,,,,200.13825
,,,,,200.194675
,,,,,200.26845
,,,,,200.33045
,,,,,200.3636
,,,,,200.3961
,,,,,200.408225
,,,,,200.4457
,,,,,200.474025
,,,,,200.481025
,,,,,200.517
,,,,,200.6775
,,,,,200.821675
,,,,,200.8468
,,,,,201.01185
,,,,,201.073825
,,,,,201.170325
,,,,,201.179325
,,,,,201.254225
,,,,,201.32175
,,,,,201.424375
,,,,,201.443125
,,,,,201.573475
,,,,,201.661825
,,,,,201.740775
,,,,,201.75525
,,,,,201.76615
,,,,,201.7907
,,,,,201.835425
,,,,,201.86905
,,,,,201.898675
,,,,,202.07885
,,,,,202.0945
,,,,,202.282425
,,,,,202.297825
,,,,,202.32335
,,,,,202.447975
,,,,,202.52895
,,,,,202.715125
,,,,,202.74425
,,,,,202.85625
,,,,,202.867775
,,,,,202.888425
,,,,,202.965625
,,,,,202.97735
,,,,,203.187625
,,,,,203.202675
,,,,,203.3509
,,,,,203.364225
,,,,,203.37285
,,,,,203.3964
,,,,,203.40525
,,,,,203.561575
,,,,,203.597825
,,,,,203.632175
,,,,,203.658375
,,,,,203.687075
,,,,,203.86465
,,,,,203.90895
,,,,,203.947575
,,,,,203.95645
,,,,,203.975075
,,,,,204.09345
,,,,,204.13505
,,,,,204.210175
,,,,,204.2394
,,,,,204.412225
,,,,,204.51565
,,,,,204.536925
,,,,,204.546325
,,,,,204.575275
,,,,,204.6396
,,,,,204.708
,,,,,204.857975
,,,,,204.89505
,,,,,204.93255
,,,,,205.002325
,,,,,205.0257
,,,,,205.136225
,,,,,205.187175
,,,,,205.24715
,,,,,205.3579
,,,,,205.520075
,,,,,205.5376
,,,,,205.5456
,,,,,205.56295
,,,,,205.56935
,,,,,205.6245
,,,,,205.677625
,,,,,205.6857
,,,,,205.919725
,,,,,205.979
,,,,,206.023375
,,,,,206.0323
,,,,,206.349675
,,,,,206.36185
,,,,,206.49845
,,,,,206.576475
,,,,,206.660925
,,,,,206.662075
,,,,,206.721525
,,,,,206.747975
,,,,,206.819625
,,,,,206.858975
,,,,,206.903175
,,,,,206.938025
,,,,,206.9749
,,,,,207.035825
,,,,,207.0398
,,,,,207.050425
,,,,,207.134425
,,,,,207.15915
,,,,,207.227125
,,,,,207.498175
,,,,,207.523725
,,,,,207.58905
,,,,,207.5948
,,,,,207.604675
,,,,,207.6387
,,,,,207.66545
,,,,,207.72
,,,,,207.896575
,,,,,207.9152
,,,,,207.949775
,,,,,207.96285
,,,,,207.99365
,,,,,208.157
,,,,,208.2831
,,,,,208.333375
,,,,,208.4509
,,,,,208.497825
,,,,,208.504975
,,,,,208.512275
,,,,,208.5305
,,,,,208.543175
,,,,,208.60425
,,,,,208.614125
,,,,,208.65485
,,,,,208.9468
,,,,,209.13935
,,,,,209.2008
,,,,,209.273425
,,,,,209.42895
,,,,,209.431725
,,,,,209.630875
,,,,,209.707925
,,,,,209.71675
,,,,,209.88045
,,,,,209.886875
,,,,,209.90495
,,,,,210.013325
,,,,,210.0821
,,,,,210.311675
,,,,,210.443475
,,,,,211.221675
,,,,,211.43875
,,,,,211.458675
,,,,,211.61535
,,,,,211.6796
,,,,,211.755375
,,,,,212.05425
,,,,,212.121525
,,,,,212.182875
,,,,,212.210925
,,,,,212.215875
,,,,,212.437975
,,,,,212.445775
,,,,,212.504825
,,,,,212.7194
,,,,,212.75565
,,,,,212.845825
,,,,,212.9503
,,,,,213.0331
,,,,,213.03785
,,,,,213.081575
,,,,,213.295975
,,,,,213.34925
,,,,,213.527625
,,,,,213.63985
,,,,,213.82315
,,,,,213.8512
,,,,,213.8629
,,,,,213.9421
,,,,,213.957125
,,,,,214.1409
,,,,,214.155625
,,,,,214.198325
,,,,,214.318575
,,,,,214.3737
,,,,,214.450375
,,,,,214.74195
,,,,,214.879175
,,,,,215.118525
,,,,,215.1489
,,,,,215.181575
,,,,,215.34175
,,,,,215.59315
,,,,,215.624175
,,,,,215.699125
,,,,,215.7821
,,,,,215.8022
,,,,,215.93885
,,,,,215.987375
,,,,,216.035425
,,,,,216.195225
,,,,,216.3832
,,,,,216.50355
,,,,,216.56215
,,,,,216.587475
,,,,,216.6297
,,,,,216.647725
,,,,,216.7211
,,,,,216.78625
,,,,,217.013
,,,,,217.385775
,,,,,217.42425
,,,,,217.624675
,,,,,217.77545
,,,,,217.81435
,,,,,218.05265
,,,,,218.085975
,,,,,218.1604
,,,,,218.203525
,,,,,218.22915
,,,,,218.236475
,,,,,218.262075
,,,,,218.293475
,,,,,218.301675
,,,,,218.520225
,,,,,218.5513
,,,,,218.5645
,,,,,218.57265
,,,,,218.654075
,,,,,218.664775
,,,,,218.829275
,,,,,218.837225
,,,,,218.947825
,,,,,219.0402
,,,,,219.1239
,,,,,219.273075
,,,,,219.30175
,,,,,219.468475
,,,,,219.583875
,,,,,219.6158
,,,,,219.639275
,,,,,219.788325
,,,,,219.79565
,,,,,220.007975
,,,,,220.05145
,,,,,220.075375
,,,,,220.166575
,,,,,220.2985
,,,,,220.375175
,,,,,220.49475
,,,,,220.558275
,,,,,220.6269
,,,,,220.6525
,,,,,220.661975
,,,,,220.696475
,,,,,220.727725
,,,,,220.861425
,,,,,220.884725
,,,,,220.93325
,,,,,221.02495
,,,,,221.15545
,,,,,221.372925
,,,,,221.627925
,,,,,221.70885
,,,,,221.780925
,,,,,221.8117
,,,,,221.827525
,,,,,221.92855
,,,,,221.93945
,,,,,221.961875
,,,,,221.99125
,,,,,222.292875
,,,,,222.321225
,,,,,222.3519
,,,,,222.515075
,,,,,222.52775
,,,,,222.7421
,,,,,222.833225
,,,,,223.00385
,,,,,223.1814
,,,,,223.249675
,,,,,223.445075
,,,,,223.532625
,,,,,223.85805
,,,,,223.971725
,,,,,224.16575
,,,,,224.3253
,,,,,224.4148
,,,,,224.46445
,,,,,224.475525
,,,,,224.5825
,,,,,224.5906
