SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC13a
355.987375,356.4019,352.727475,354.37835,427.681175,417.5536
356.04265,356.429725,352.7398,354.383275,427.687425,417.611375
356.0876,356.446275,352.773275,354.38875,427.696025,417.651
356.1563,356.464875,352.798825,354.393275,427.701825,417.7422
356.1718,356.48395,352.8337,354.404475,427.7072,417.77815
356.182325,356.496275,352.871875,354.411975,427.7134,417.8355
356.189975,356.510925,352.901175,354.426525,427.717125,417.89
356.19835,356.52115,352.924725,354.433775,427.72355,417.8963
356.2065,356.5313,352.9441,354.447075,427.727125,417.9208
356.21275,356.541825,352.9634,354.45465,427.732775,417.9892
356.22445,356.562575,352.99405,354.47615,427.756925,418.022175
356.2348,356.572775,353.049625,354.49265,427.765375,418.107875
356.2465,356.58675,353.07265,354.508825,427.775575,418.2122
356.260675,356.598675,353.08705,354.5269,427.7926,418.250675
356.2759,356.6165,353.1243,354.55305,427.799975,418.293225
356.281075,356.636275,353.146275,354.587725,427.832725,418.301325
356.28915,356.662575,353.174875,354.5968,427.874325,418.344
356.296,356.686125,353.199675,354.614375,427.8899,418.369675
356.303225,356.711675,353.2215,354.62375,427.90645,418.406325
356.315475,356.743975,353.247375,354.630675,427.929425,418.4329
356.329275,356.783675,353.2723,354.636275,427.941825,418.462675
356.337275,356.800075,353.294175,354.639975,427.9519,418.48185
356.3563,356.817675,353.315075,354.643925,427.956725,418.54205
356.37405,356.8295,353.32425,354.6755,427.962375,418.54705
356.388875,356.847825,353.33225,354.68375,427.9696,418.5493
356.4047,356.8749,353.34765,354.689425,427.9752,418.55325
356.422775,356.89915,353.36765,354.7051,427.979375,418.557375
356.4337,356.918625,353.382675,354.71705,427.9838,418.59505
356.441075,356.937275,353.395325,354.73235,427.989525,418.645075
356.4498,356.9583,353.409125,354.747,427.9969,418.689125
356.452825,356.98255,353.4466,354.757425,428.0053,418.719025
356.456075,357.010875,353.515375,354.769075,428.0169,418.8093
356.461775,357.035075,353.539825,354.799175,428.0231,418.8213
356.4686,357.075275,353.57035,354.845075,428.0293,418.830925
356.472075,357.105425,353.600325,354.9011,428.040175,418.839875
356.4806,357.15005,353.62555,354.923325,428.044475,418.87285
356.4885,357.167225,353.643,354.96515,428.04805,418.930075
356.4921,357.1751,353.6723,354.9898,428.05135,418.955925
356.4985,357.181375,353.693075,355.0039,428.0557,418.976
356.50605,357.187525,353.702625,355.013,428.062175,418.994475
356.511,357.192975,353.7135,355.019425,428.065675,419.0186
356.5217,357.2003,353.730075,355.02305,428.070625,419.0274
356.528925,357.206275,353.7401,355.02775,428.075375,419.066775
356.54015,357.212375,353.754425,355.0316,428.07925,419.076375
356.5478,357.223325,353.76295,355.0418,428.083475,419.0828
356.553775,357.23375,353.7758,355.04475,428.08815,419.119925
356.569925,357.242375,353.80655,355.051475,428.094525,419.1431
356.578675,357.25925,353.842175,355.063025,428.101575,419.161675
356.599075,357.2841,353.8763,355.07195,428.10955,419.214975
356.611425,357.301025,353.93235,355.0838,428.115325,419.225325
356.627225,357.322225,353.96475,355.11135,428.118175,419.235025
356.659275,357.3458,353.9957,355.128625,428.122025,419.296875
356.676525,357.364575,354.026375,355.16465,428.130675,419.31505
356.70965,357.375775,354.042575,355.177925,428.13365,419.330025
356.7381,357.38585,354.07755,355.19305,428.13765,419.3516
356.75755,357.39445,354.0952,355.21,428.14305,419.368525
356.772325,357.405375,354.10225,355.2229,428.148,419.427025
356.7793,357.413675,354.11055,355.234925,428.152175,419.44785
356.787075,357.419875,354.1153,355.2556,428.157925,419.4844
356.79235,357.4307,354.13745,355.268325,428.16695,419.499275
356.80415,357.438975,354.144875,355.288475,428.17405,419.55975
356.8189,357.448725,354.16125,355.311025,428.1834,419.5714
356.8292,357.456,354.17355,355.326175,428.194725,419.58905
356.855525,357.464025,354.219,355.35115,428.19745,419.609175
356.880475,357.47655,354.258325,355.36035,428.20075,419.628525
356.91565,357.500075,354.278325,355.3909,428.204175,419.6519
356.93945,357.523825,354.31015,355.426925,428.20765,419.658375
356.969825,357.560475,354.3522,355.451175,428.219325,419.674825
357.00995,357.5876,354.37445,355.464275,428.22275,419.748825
357.0662,357.616475,354.38995,355.469325,428.232825,419.804025
357.096,357.64055,354.40675,355.4847,428.242275,419.8557
357.10775,357.671175,354.42055,355.513825,428.2505,419.887375
357.12695,357.679375,354.4354,355.519125,428.25795,419.928125
357.135425,357.686325,354.459775,355.54155,428.265425,419.951375
357.1434,357.694425,354.471775,355.54485,428.272375,419.96365
357.1569,357.71265,354.49405,355.55565,428.277,419.9807
357.164625,357.71955,354.52985,355.56355,428.2848,420.003025
357.170475,357.731025,354.577925,355.580225,428.297125,420.0325
357.176425,357.7402,354.6027,355.6041,428.309175,420.0657
357.1842,357.759475,354.627175,355.6136,428.32415,420.085275
357.207725,357.78905,354.64235,355.621525,428.328875,420.1222
357.2269,357.83235,354.654875,355.639025,428.3379,420.37595
357.2532,357.8569,354.675475,355.65935,428.34705,420.39555
357.28905,357.902325,354.683025,355.680225,428.350425,420.498575
357.303075,357.9311,354.69105,355.695025,428.35405,420.537575
357.3294,357.95935,354.702,355.70835,428.35875,420.5891
357.34365,357.9967,354.715475,355.73745,428.365275,420.631975
357.35445,358.020325,354.73885,355.7508,428.3703,420.6776
357.373175,358.0426,354.74775,355.770375,428.375,420.7142
357.385,358.068475,354.7783,355.80175,428.380725,420.75525
357.3948,358.124775,354.804875,355.8324,428.3836,420.7821
357.4089,358.13635,354.8303,355.845475,428.38745,420.804575
357.43345,358.1508,354.841975,355.8617,428.398525,420.8765
357.4658,358.168025,354.879375,355.871625,428.402225,420.921975
357.5321,358.1808,354.94585,355.895,428.40865,420.96945
357.60685,358.203075,354.964,355.923025,428.41905,421.0135
357.634625,358.221175,355.00385,355.94425,428.42695,421.05995
357.649875,358.233125,355.008475,355.99955,428.434575,421.101725
357.666175,358.248125,355.0175,356.038175,428.44225,421.24755
357.67485,358.26775,355.02155,356.056325,428.450075,421.2766
357.68875,358.28995,355.026325,356.086775,428.462325,421.2971
357.705025,358.3337,355.042125,356.143525,428.480875,421.320675
357.71635,358.357975,355.04725,356.1615,428.48675,421.34105
357.740975,358.37325,355.0527,356.189075,428.501,421.360275
357.76635,358.39455,355.06175,356.201625,428.50675,421.407125
357.78775,358.4121,355.065975,356.212375,428.5158,421.447725
357.799975,358.4269,355.08025,356.222625,428.519975,421.5021
357.835975,358.43465,355.0921,356.2347,428.526675,421.545125
357.865975,358.455275,355.1084,356.2443,428.53575,421.593925
357.89155,358.471775,355.143925,356.255025,428.540375,421.64035
357.9625,358.49595,355.16345,356.2699,428.545575,421.7255
358.011325,358.5215,355.199975,356.277975,428.549025,421.808175
358.04255,358.5493,355.2337,356.28505,428.55325,421.894025
358.052775,358.5863,355.2653,356.294225,428.55965,422.011575
358.0632,358.6218,355.276325,356.2996,428.5637,422.07525
358.0723,358.649025,355.290575,356.3114,428.5721,422.1519
358.087025,358.669275,355.3398,356.333525,428.5761,422.208125
358.134425,358.688875,355.366425,356.344025,428.58105,422.25675
358.1619,358.69625,355.3975,356.3992,428.5863,422.322475
358.218375,358.70385,355.45035,356.419725,428.589425,422.3809
358.24405,358.709475,355.467775,356.446725,428.5941,422.435875
358.263425,358.71865,355.496,356.457525,428.5986,422.483175
358.32355,358.72515,355.5059,356.4667,428.6032,422.56105
358.367125,358.73095,355.510875,356.475475,428.609975,422.613525
358.394975,358.738625,355.519125,356.483675,428.6172,422.6786
358.41075,358.745725,355.52675,356.49415,428.6236,422.709075
358.4296,358.758375,355.54295,356.50265,428.64375,422.72505
358.4514,358.7723,355.567175,356.54585,428.6725,422.74405
358.478325,358.78585,355.577025,356.55795,428.684425,422.760475
358.52085,358.80265,355.59275,356.56575,428.698575,422.765025
358.6542,358.82825,355.6067,356.595725,428.713075,422.77225
358.6772,358.87165,355.646325,356.63105,428.725475,422.785025
358.686875,358.908425,355.6594,356.649925,428.7355,422.796975
358.69805,358.933575,355.6841,356.676675,428.7474,422.8868
358.704525,358.956325,355.7057,356.698025,428.754475,422.94875
358.7075,358.97475,355.718675,356.736025,428.769025,423.122
358.71665,359.01945,355.732975,356.7538,428.787925,423.170475
358.7258,359.045,355.743675,356.76815,428.794775,423.211125
358.74735,359.0662,355.753275,356.77365,428.801375,423.248825
358.8001,359.082125,355.76635,356.78335,428.8041,423.32205
358.9449,359.112975,355.7889,356.790675,428.8074,423.431425
359.003875,359.1369,355.81645,356.797875,428.8194,423.495425
359.043725,359.152475,355.8271,356.806275,428.8222,423.662775
359.065075,359.183125,355.85755,356.822025,428.8254,423.703775
359.08625,359.220175,355.874225,356.83545,428.829875,423.7746
359.10475,359.256025,355.90185,356.853375,428.83505,423.8867
359.11755,359.28155,355.9467,356.86635,428.841375,423.9227
359.148475,359.2984,355.969725,356.9009,428.848075,423.973425
359.18435,359.31575,356.007575,356.967675,428.8578,424.03025
359.25865,359.32995,356.048125,357.002625,428.8678,424.09645
359.31145,359.347925,356.073075,357.033125,428.874475,424.110525
359.349925,359.37575,356.105425,357.0598,428.87815,424.141575
359.41065,359.402025,356.1323,357.0898,428.883775,424.153225
359.456975,359.447675,356.147775,357.1114,428.888075,424.19265
359.47295,359.468075,356.1622,357.1219,428.89245,424.203575
359.480575,359.4815,356.168175,357.144925,428.897875,424.252675
359.492475,359.488225,356.174125,357.167175,428.902225,424.30355
359.5069,359.4929,356.181,357.1749,428.905275,424.3534
359.516575,359.50465,356.19075,357.18805,428.908125,424.372225
359.528325,359.5106,356.200775,357.21475,428.912325,424.40715
359.543475,359.516475,356.207775,357.22235,428.916725,424.41295
359.558275,359.52075,356.229225,357.231425,428.9208,424.43545
359.57865,359.52635,356.2346,357.238125,428.924125,424.451375
359.604575,359.53885,356.252275,357.245475,428.928475,424.47055
359.623225,359.546975,356.26005,357.262325,428.933025,424.48955
359.6433,359.556975,356.2684,357.27365,428.93775,424.524025
359.661025,359.56725,356.27895,357.301825,428.944425,424.550775
359.67465,359.5832,356.287775,357.324875,428.948575,424.572925
359.69265,359.6031,356.2961,357.3454,428.95515,424.61625
359.710475,359.6234,356.315025,357.360125,428.963025,424.6373
359.7396,359.630275,356.351975,357.3739,428.970725,424.669475
359.757625,359.636675,356.362125,357.392675,428.975225,424.6706
359.7831,359.6445,356.388775,357.4028,428.988025,424.703925
359.80165,359.652175,356.4103,357.418325,428.992375,424.7249
359.8257,359.657625,356.4351,357.43465,429.0013,424.7803
359.842575,359.6622,356.44795,357.449075,429.005475,424.7923
359.8728,359.669025,356.463975,357.485775,429.013775,424.816375
359.910225,359.676275,356.4879,357.5102,429.01875,424.944875
359.933725,359.68375,356.499525,357.550325,429.02215,424.965475
359.955125,359.69015,356.521175,357.598725,429.0265,425.026175
359.983625,359.705675,356.53165,357.6299,429.030975,425.066525
360.021625,359.71685,356.5441,357.65335,429.038075,425.102225
360.054225,359.72945,356.571625,357.6668,429.045775,425.248875
360.106725,359.7476,356.59895,357.686275,429.053075,425.29585
360.13305,359.7984,356.6583,357.70755,429.0584,425.3455
360.16585,359.8105,356.681625,357.72175,429.06215,425.380175
360.17935,359.831275,356.70505,357.73735,429.0677,425.41515
360.193225,359.84425,356.724325,357.76045,429.076975,425.435275
360.201875,359.85945,356.73565,357.7736,429.0856,425.500675
360.215025,359.879275,356.7491,357.786875,429.0905,425.6026
360.2249,359.8933,356.76475,357.8056,429.09855,425.731075
360.233025,359.916575,356.775275,357.824275,429.103325,425.735775
360.246875,359.930375,356.7836,357.8442,429.112275,425.763425
360.2535,359.950475,356.790375,357.874675,429.1177,425.78005
360.2709,359.967275,356.803925,357.90175,429.12455,425.80545
360.290725,359.99485,356.8145,357.92025,429.1333,425.87265
360.31235,360.0179,356.820575,357.95195,429.144425,425.89905
360.327175,360.047825,356.824725,357.9779,429.15825,425.914875
360.3342,360.084,356.856625,357.998025,429.187475,425.9507
360.3429,360.11095,356.8783,358.010875,429.19885,425.99645
360.36205,360.14055,356.9134,358.0261,429.20475,426.031375
360.3763,360.162625,356.934175,358.04425,429.2093,426.045025
360.393475,360.1814,356.964875,358.057825,429.2138,426.0566
360.416475,360.194625,356.99525,358.076575,429.21885,426.0675
360.456475,360.211325,357.020975,358.08945,429.221875,426.098025
360.466875,360.220975,357.0482,358.10615,429.2289,426.120225
360.483125,360.2299,357.065975,358.1384,429.233025,426.14855
360.484425,360.245875,357.07655,358.17295,429.23805,426.2245
360.497025,360.255575,357.0846,358.2096,429.246725,426.238025
360.5125,360.262325,357.0974,358.25525,429.25345,426.266375
360.5254,360.2771,357.1027,358.273375,429.265525,426.32425
360.5396,360.298825,357.110675,358.299,429.276025,426.345075
360.558825,360.312375,357.1377,358.306775,429.286225,426.388975
360.5665,360.346575,357.144025,358.32185,429.2969,426.40975
360.580075,360.3628,357.15005,358.3407,429.305425,426.456925
360.585825,360.384425,357.166175,358.35395,429.310375,426.4759
360.601175,360.41405,357.172475,358.3733,429.3282,426.504675
360.608475,360.4375,357.177425,358.394375,429.35905,426.590875
360.621625,360.45275,357.195925,358.412875,429.3709,426.638575
360.632025,360.4677,357.2128,358.437325,429.3842,426.660775
360.655675,360.475825,357.2219,358.468875,429.4156,426.6788
360.6765,360.48655,357.27115,358.49205,429.43035,426.70145
360.70475,360.513625,357.29925,358.512825,429.460925,426.741325
360.718275,360.522575,357.310625,358.537125,429.4744,426.756975
360.731875,360.52995,357.32755,358.59645,429.512575,426.808225
360.742275,360.543,357.342825,358.623775,429.51905,426.82915
360.758925,360.55395,357.3587,358.64425,429.5476,426.89505
360.77785,360.56195,357.36985,358.6581,429.560775,426.916825
360.792425,360.57195,357.382025,358.676125,429.5693,426.962575
360.81215,360.580325,357.394825,358.682875,429.589475,426.983375
360.833475,360.591725,357.40795,358.6968,429.605025,427.006325
360.843425,360.59735,357.4183,358.708075,429.617,427.043525
360.866275,360.604625,357.512175,358.7189,429.63765,427.16855
360.895925,360.61925,357.548975,358.7291,429.6468,427.171075
360.93485,360.627575,357.575125,358.746625,429.670475,427.192425
360.958825,360.64865,357.59935,358.763725,429.6761,427.28055
360.9725,360.669625,357.626875,358.779975,429.6978,427.31135
361.00015,360.684775,357.64425,358.796325,429.705725,427.323
361.0266,360.6937,357.67485,358.832425,429.720675,427.34275
361.044775,360.71025,357.70245,358.8885,429.724475,427.386875
361.067275,360.721925,357.707525,358.90855,429.733025,427.398525
361.08555,360.747875,357.712725,358.9634,429.74095,427.42235
361.1072,360.756775,357.745325,358.994925,429.744475,427.454875
361.1252,360.766225,357.767125,359.01805,429.751225,427.47675
361.176575,360.7793,357.784475,359.030175,429.75865,427.5232
361.19685,360.78945,357.804325,359.048825,429.770375,427.535525
361.214525,360.804925,357.820025,359.06,429.778375,427.6055
361.2365,360.819525,357.86485,359.0747,429.784675,427.66455
361.265375,360.8305,357.887175,359.092875,429.79055,427.7088
361.294325,360.83975,357.8936,359.11045,429.7967,427.7349
361.31675,360.8581,357.94925,359.13415,429.801025,427.82235
361.347575,360.866675,357.9828,359.1484,429.806425,427.88365
361.3713,360.8745,358.004675,359.1581,429.8161,427.944975
361.39555,360.892275,358.031875,359.196625,429.82665,427.96505
361.415725,360.906475,358.0457,359.2356,429.839025,428.001
361.42925,360.923725,358.053325,359.2618,429.8504,428.01365
361.441925,360.934875,358.06305,359.291875,429.8686,428.047875
