SPK_SPKC01a (inhi),SPK_SPKC02a (maybe inhi),SPK_SPKC02b (inhi),SPK_SPKC06a (inhi),SPK_SPKC13a (inhi),SPK_SPKC13b (exc),SPK_SPKC16a (no opto-tagging)
,,,360.071925,396.1016,,
,,,360.0815,396.114125,,
,,,360.0983,396.117775,,
,,,360.113425,396.1218,,
,,,360.11995,396.129025,,
,,,360.137675,396.13385,,
,,,360.1496,396.13795,,
,,,360.1591,396.155325,,
,,,360.1802,396.161375,,
,,,360.1885,396.166175,,
,,,360.193925,396.1696,,
,,,360.20125,396.1748,,
,,,360.208225,396.199225,,
,,,360.2167,396.2033,,
,,,360.225625,396.21455,,
,,,360.23475,396.2191,,
,,,360.250425,396.22295,,
,,,360.257475,396.227425,,
,,,360.27095,396.23185,,
,,,360.2785,396.239075,,
,,,360.2834,396.241925,,
,,,360.292125,396.256025,,
,,,360.29965,396.25985,,
,,,360.30965,396.262475,,
,,,360.313825,396.272675,,
,,,360.32315,396.275975,,
,,,360.329775,396.281775,,
,,,360.337225,396.29215,,
,,,360.347025,396.305725,,
,,,360.354325,396.30995,,
,,,360.361475,396.31365,,
,,,360.369175,396.3173,,
,,,360.3745,396.320025,,
,,,360.3814,396.32275,,
,,,360.387725,396.325225,,
,,,360.3968,396.3372,,
,,,360.402525,396.348125,,
,,,360.40625,396.358775,,
,,,360.41635,396.3622,,
,,,360.424025,396.37185,,
,,,360.4294,396.37515,,
,,,360.438,396.40035,,
,,,360.44365,396.411625,,
,,,360.45205,396.42425,,
,,,360.4611,396.4467,,
,,,360.46905,396.450075,,
,,,360.476825,396.456175,,
,,,360.484925,396.470175,,
,,,360.489325,396.479525,,
,,,360.4985,396.483675,,
,,,360.5087,396.49155,,
,,,360.515975,396.501475,,
,,,360.523275,396.521625,,
,,,360.531275,396.539525,,
,,,360.53755,396.545575,,
,,,360.544325,396.57715,,
,,,360.55255,396.58525,,
,,,360.5591,396.595725,,
,,,360.5685,396.606275,,
,,,360.5738,396.6173,,
,,,360.580975,396.62915,,
,,,360.593175,396.647575,,
,,,360.600925,396.6649,,
,,,360.610275,396.693125,,
,,,360.61925,396.715075,,
,,,360.627925,396.77665,,
,,,360.639575,396.815425,,
,,,360.647225,396.836775,,
,,,360.655475,396.859425,,
,,,360.66145,396.874725,,
,,,360.66885,396.88875,,
,,,360.68345,396.90155,,
,,,360.689275,396.908825,,
,,,360.69795,396.917275,,
,,,360.70885,396.93445,,
,,,360.716075,396.9565,,
,,,360.723525,396.978825,,
,,,360.7362,397.056975,,
,,,360.7439,397.10625,,
,,,360.755725,397.144175,,
,,,360.760875,397.163775,,
,,,360.7717,397.16895,,
,,,360.78535,397.175025,,
,,,360.79355,397.231275,,
,,,360.804475,397.240325,,
,,,360.8174,397.27305,,
,,,360.826725,397.28205,,
,,,360.83395,397.292875,,
,,,360.86015,397.304075,,
,,,360.8748,397.318025,,
,,,360.88135,397.331375,,
,,,360.889525,397.338725,,
,,,360.895925,397.354425,,
,,,360.9024,397.3627,,
,,,360.91215,397.37385,,
,,,360.939775,397.386125,,
,,,360.947225,397.391375,,
,,,360.95705,397.395725,,
,,,360.964575,397.402125,,
,,,360.97215,397.407425,,
,,,360.981025,397.412825,,
,,,360.987225,397.42235,,
,,,360.996525,397.427375,,
,,,361.0058,397.43355,,
,,,361.0199,397.438075,,
,,,361.028775,397.442625,,
,,,361.03545,397.447175,,
,,,361.051925,397.45235,,
,,,361.0602,397.457175,,
,,,361.0694,397.461875,,
,,,361.079475,397.472925,,
,,,361.08965,397.48655,,
,,,361.09525,397.496025,,
,,,361.106125,397.508775,,
,,,361.115375,397.524775,,
,,,361.12885,397.53755,,
,,,361.14185,397.550875,,
,,,361.153125,397.57265,,
,,,361.1614,397.60025,,
,,,361.1732,397.618625,,
,,,361.183425,397.6568,,
,,,361.191875,397.6851,,
,,,361.2029,397.710975,,
,,,361.214475,397.729925,,
,,,361.221925,397.751675,,
,,,361.233125,397.771975,,
,,,361.2426,397.7957,,
,,,361.2502,397.835825,,
,,,361.261225,397.853175,,
,,,361.269525,397.89945,,
,,,361.281125,397.9266,,
,,,361.294525,397.9452,,
,,,361.30615,397.97615,,
,,,361.313,397.993975,,
,,,361.3255,398.00315,,
,,,361.331925,398.0152,,
,,,361.34385,398.0248,,
,,,361.353175,398.03235,,
,,,361.363825,398.04085,,
,,,361.377625,398.047875,,
,,,361.39015,398.055775,,
,,,361.4006,398.06315,,
,,,361.41415,398.075175,,
,,,361.428725,398.083575,,
,,,361.4396,398.09475,,
,,,361.449575,398.104,,
,,,361.463275,398.112275,,
,,,361.470525,398.130325,,
,,,361.48045,398.1484,,
,,,361.4892,398.160375,,
,,,361.498075,398.1725,,
,,,361.505275,398.183725,,
,,,361.5122,398.19885,,
,,,361.521525,398.210825,,
,,,361.529625,398.222,,
,,,361.53735,398.23555,,
,,,361.549475,398.246825,,
,,,361.55925,398.267325,,
,,,361.580875,398.2886,,
,,,361.5934,398.334725,,
,,,361.602525,398.383875,,
,,,361.6106,398.452125,,
,,,361.62265,398.4861,,
,,,361.635925,398.5166,,
,,,361.647075,398.5318,,
,,,361.660475,398.5481,,
,,,361.671325,398.554275,,
,,,361.6855,398.56515,,
,,,361.696775,398.57,,
,,,361.7133,398.574975,,
,,,361.724775,398.581575,,
,,,361.740525,398.586875,,
,,,361.7564,398.59125,,
,,,361.7674,398.597625,,
,,,361.78185,398.60335,,
,,,361.796125,398.60805,,
,,,361.809075,398.612175,,
,,,361.821025,398.623,,
,,,361.830325,398.6277,,
,,,361.8417,398.641175,,
,,,361.8533,398.650025,,
,,,361.868,398.680275,,
,,,361.8743,398.730975,,
,,,361.893375,398.776975,,
,,,361.9026,398.821275,,
,,,361.913725,398.852325,,
,,,361.92145,398.887025,,
,,,361.93085,398.911725,,
,,,361.940525,398.930725,,
,,,361.952675,398.944575,,
,,,361.962975,398.97195,,
,,,361.97265,398.9849,,
,,,361.9823,399.01165,,
,,,361.9888,399.01785,,
,,,361.999075,399.025225,,
,,,362.00895,399.032075,,
,,,362.020925,399.040775,,
,,,362.0314,399.047625,,
,,,362.041425,399.05375,,
,,,362.04875,399.060775,,
,,,362.057125,399.06645,,
,,,362.072925,399.072525,,
,,,362.084175,399.076925,,
,,,362.09355,399.082375,,
,,,362.11145,399.08695,,
,,,362.1224,399.09645,,
,,,362.13215,399.1041,,
,,,362.14235,399.113525,,
,,,362.153275,399.124975,,
,,,362.162725,399.141075,,
,,,362.17775,399.16205,,
,,,362.189825,399.18005,,
,,,362.1988,399.197525,,
,,,362.2074,399.2407,,
,,,362.216325,399.3009,,
,,,362.2314,399.344325,,
,,,362.239675,399.3842,,
,,,362.251,399.432175,,
,,,362.260275,399.446,,
,,,362.271125,399.45605,,
,,,362.279475,399.463675,,
,,,362.286275,399.469925,,
,,,362.294875,399.488325,,
,,,362.3093,399.493975,,
,,,362.32125,399.4987,,
,,,362.3311,399.503375,,
,,,362.348025,399.512425,,
,,,362.357975,399.5182,,
,,,362.38015,399.52285,,
,,,362.39025,399.529875,,
,,,362.400825,399.535275,,
,,,362.412375,399.540625,,
,,,362.424825,399.545575,,
,,,362.437225,399.551775,,
,,,362.44775,399.557825,,
,,,362.460675,399.5633,,
,,,362.471975,399.5675,,
,,,362.495875,399.57885,,
,,,362.510325,399.585175,,
,,,362.523,399.593025,,
,,,362.53265,399.599525,,
,,,362.5396,399.6052,,
,,,362.553075,399.60985,,
,,,362.579625,399.618275,,
,,,362.617025,399.623575,,
,,,362.629075,399.6352,,
,,,362.6409,399.643675,,
,,,362.65305,399.652625,,
,,,362.6652,399.660175,,
,,,362.687425,399.681025,,
,,,362.69695,399.7043,,
,,,362.7125,399.719375,,
,,,362.726375,399.733075,,
,,,362.7355,399.741525,,
,,,362.74775,399.75205,,
,,,362.760275,399.762675,,
,,,362.770675,399.778975,,
,,,362.77945,399.789275,,
,,,362.79145,399.80095,,
,,,362.799,399.813925,,
,,,362.8079,399.8247,,
,,,362.8157,399.839175,,
,,,362.826825,399.85625,,
,,,362.8395,399.87015,,
,,,362.8518,399.88755,,
,,,362.870225,399.9121,,
,,,362.8803,399.932875,,
,,,362.8894,399.97935,,
,,,362.8981,,,
,,,362.90975,,,
,,,362.922675,,,
,,,362.9319,,,
,,,362.93515,,,
,,,362.942925,,,
,,,362.957775,,,
,,,362.966025,,,
,,,362.9789,,,
,,,362.99375,,,
,,,363.01525,,,
,,,363.040225,,,
,,,363.050525,,,
,,,363.0683,,,
,,,363.0796,,,
,,,363.08905,,,
,,,363.109975,,,
,,,363.11925,,,
,,,363.1279,,,
,,,363.1345,,,
,,,363.14425,,,
,,,363.15105,,,
,,,363.157425,,,
,,,363.1638,,,
,,,363.1746,,,
,,,363.18055,,,
,,,363.18955,,,
,,,363.19925,,,
,,,363.21915,,,
,,,363.229025,,,
,,,363.23715,,,
,,,363.245575,,,
,,,363.252525,,,
,,,363.258675,,,
,,,363.269,,,
,,,363.277,,,
,,,363.284425,,,
,,,363.2923,,,
,,,363.29955,,,
,,,363.306725,,,
,,,363.316725,,,
,,,363.3228,,,
,,,363.33125,,,
,,,363.34065,,,
,,,363.350575,,,
,,,363.35625,,,
,,,363.366025,,,
,,,363.37345,,,
,,,363.3816,,,
,,,363.39805,,,
,,,363.405325,,,
,,,363.413775,,,
,,,363.424025,,,
,,,363.430425,,,
,,,363.436725,,,
,,,363.439575,,,
,,,363.451425,,,
,,,363.459075,,,
,,,363.46435,,,
,,,363.472475,,,
,,,363.481425,,,
,,,363.495125,,,
,,,363.5095,,,
,,,363.516325,,,
,,,363.524975,,,
,,,363.531975,,,
,,,363.53915,,,
,,,363.54395,,,
,,,363.552125,,,
,,,363.56875,,,
,,,363.57775,,,
,,,363.5864,,,
,,,363.59545,,,
,,,363.602375,,,
,,,363.610825,,,
,,,363.618125,,,
,,,363.625925,,,
,,,363.63295,,,
,,,363.6393,,,
,,,363.647825,,,
,,,363.65945,,,
,,,363.671,,,
,,,363.677875,,,
,,,363.685625,,,
,,,363.690725,,,
,,,363.697925,,,
,,,363.705925,,,
,,,363.722075,,,
,,,363.7373,,,
,,,363.74345,,,
,,,363.749475,,,
,,,363.7567,,,
,,,363.764375,,,
,,,363.771675,,,
,,,363.779775,,,
,,,363.786725,,,
,,,363.7941,,,
,,,363.803025,,,
,,,363.8209,,,
,,,363.83005,,,
,,,363.837875,,,
,,,363.84675,,,
,,,363.85285,,,
,,,363.8618,,,
,,,363.8676,,,
,,,363.876525,,,
,,,363.886875,,,
,,,363.89315,,,
,,,363.898425,,,
,,,363.903725,,,
,,,363.9103,,,
,,,363.917775,,,
,,,363.925575,,,
,,,363.9319,,,
,,,363.94005,,,
,,,363.947725,,,
,,,363.9528,,,
,,,363.9615,,,
,,,363.968,,,
,,,363.977325,,,
,,,363.9841,,,
,,,363.99505,,,
,,,364.00365,,,
,,,364.01225,,,
,,,364.01995,,,
,,,364.028925,,,
,,,364.041225,,,
,,,364.0483,,,
,,,364.067925,,,
,,,364.08145,,,
,,,364.09305,,,
,,,364.102,,,
,,,364.1234,,,
,,,364.132,,,
,,,364.1409,,,
,,,364.148325,,,
,,,364.1769,,,
,,,364.185925,,,
,,,364.20115,,,
,,,364.2093,,,
,,,364.215775,,,
,,,364.2319,,,
,,,364.23985,,,
,,,364.250775,,,
,,,364.25905,,,
,,,364.26505,,,
,,,364.27175,,,
,,,364.28655,,,
,,,364.29425,,,
,,,364.302025,,,
,,,364.30865,,,
,,,364.32195,,,
,,,364.3349,,,
,,,364.340775,,,
,,,364.3498,,,
,,,364.3599,,,
,,,364.364525,,,
,,,364.37135,,,
,,,364.377525,,,
,,,364.3941,,,
,,,364.405675,,,
,,,364.41265,,,
,,,364.4218,,,
,,,364.430625,,,
,,,364.4392,,,
,,,364.4447,,,
,,,364.452325,,,
,,,364.470725,,,
,,,364.4771,,,
,,,364.4917,,,
,,,364.4998,,,
,,,364.506275,,,
,,,364.513825,,,
,,,364.52215,,,
,,,364.5276,,,
,,,364.545825,,,
,,,364.5521,,,
,,,364.5613,,,
,,,364.571175,,,
,,,364.577375,,,
,,,364.5859,,,
,,,364.595325,,,
,,,364.6043,,,
,,,364.610925,,,
,,,364.61845,,,
,,,364.62565,,,
,,,364.6317,,,
,,,364.63865,,,
,,,364.650025,,,
,,,364.6563,,,
,,,364.662175,,,
,,,364.668825,,,
,,,364.67335,,,
,,,364.6835,,,
,,,364.691725,,,
,,,364.69975,,,
,,,364.705575,,,
,,,364.71355,,,
,,,364.727675,,,
,,,364.7548,,,
,,,364.7643,,,
,,,364.771275,,,
,,,364.788325,,,
,,,364.7949,,,
,,,364.806475,,,
,,,364.8171,,,
,,,364.8244,,,
,,,364.8312,,,
,,,364.83825,,,
,,,364.846275,,,
,,,364.853,,,
,,,364.859325,,,
,,,364.86885,,,
,,,364.875775,,,
,,,364.883825,,,
,,,364.892175,,,
,,,364.900275,,,
,,,364.908,,,
,,,364.915775,,,
,,,364.930325,,,
,,,364.945925,,,
,,,364.954475,,,
,,,364.964,,,
,,,364.97115,,,
,,,364.996075,,,
,,,365.0061,,,
,,,365.009925,,,
,,,365.01345,,,
,,,365.023025,,,
,,,365.02805,,,
,,,365.0348,,,
,,,365.043025,,,
,,,365.0603,,,
,,,365.06905,,,
,,,365.078075,,,
,,,365.085175,,,
,,,365.104975,,,
,,,365.11075,,,
,,,365.117925,,,
,,,365.128675,,,
,,,365.136125,,,
,,,365.14325,,,
,,,365.14925,,,
,,,365.15905,,,
,,,365.165425,,,
,,,365.172075,,,
,,,365.1796,,,
,,,365.197075,,,
,,,365.203975,,,
,,,365.221825,,,
,,,365.2327,,,
,,,365.242125,,,
,,,365.2506,,,
,,,365.257225,,,
,,,365.26775,,,
,,,365.280825,,,
,,,365.288375,,,
,,,365.2967,,,
,,,365.30645,,,
,,,365.31305,,,
,,,365.322225,,,
,,,365.33075,,,
,,,365.34815,,,
,,,365.358075,,,
,,,365.36735,,,
,,,365.3754,,,
,,,365.384775,,,
,,,365.3921,,,
,,,365.401275,,,
,,,365.4138,,,
,,,365.42225,,,
,,,365.4342,,,
,,,365.445625,,,
,,,365.4547,,,
,,,365.46695,,,
,,,365.47585,,,
,,,365.487825,,,
,,,365.49745,,,
,,,365.5025,,,
,,,365.511025,,,
,,,365.519725,,,
,,,365.530075,,,
,,,365.537925,,,
,,,365.546625,,,
,,,365.5656,,,
,,,365.574425,,,
,,,365.585725,,,
,,,365.592025,,,
,,,365.595175,,,
,,,365.6057,,,
,,,365.616,,,
,,,365.6329,,,
,,,365.6402,,,
,,,365.6495,,,
,,,365.661725,,,
,,,365.687675,,,
,,,365.7054,,,
,,,365.720025,,,
,,,365.72835,,,
,,,365.74245,,,
,,,365.75065,,,
,,,365.775875,,,
,,,365.784475,,,
,,,365.793525,,,
,,,365.80295,,,
,,,365.809775,,,
,,,365.81605,,,
,,,365.824475,,,
,,,365.83165,,,
,,,365.844975,,,
,,,365.853575,,,
,,,365.86145,,,
,,,365.867425,,,
,,,365.8752,,,
,,,365.881425,,,
,,,365.888425,,,
,,,365.89685,,,
,,,365.9038,,,
,,,365.90995,,,
,,,365.9194,,,
,,,365.9303,,,
,,,365.9481,,,
,,,365.954975,,,
,,,365.960225,,,
,,,365.9696,,,
,,,365.97865,,,
,,,365.988575,,,
,,,365.99675,,,
,,,366.0053,,,
,,,366.01385,,,
,,,366.0221,,,
,,,366.0337,,,
,,,366.040625,,,
,,,366.0575,,,
,,,366.0658,,,
,,,366.076575,,,
,,,366.09415,,,
,,,366.100975,,,
,,,366.1163,,,
,,,366.126325,,,
,,,366.1322,,,
,,,366.141475,,,
,,,366.1493,,,
,,,366.158675,,,
,,,366.171075,,,
,,,366.1789,,,
,,,366.187625,,,
,,,366.1969,,,
,,,366.20825,,,
,,,366.221675,,,
,,,366.229675,,,
,,,366.240425,,,
,,,366.25375,,,
,,,366.26465,,,
,,,366.280675,,,
,,,366.289025,,,
,,,366.29985,,,
,,,366.3137,,,
,,,366.3228,,,
,,,366.3319,,,
,,,366.353875,,,
,,,366.3658,,,
,,,366.3742,,,
,,,366.3818,,,
,,,366.3931,,,
,,,366.41055,,,
,,,366.419775,,,
,,,366.43495,,,
,,,366.457875,,,
,,,366.47595,,,
,,,366.498575,,,
,,,366.5137,,,
,,,366.53365,,,
,,,366.5447,,,
,,,366.554075,,,
,,,366.5618,,,
,,,366.5721,,,
,,,366.579825,,,
,,,366.595425,,,
,,,366.60365,,,
,,,366.61105,,,
,,,366.620975,,,
,,,366.63135,,,
,,,366.6543,,,
,,,366.664075,,,
,,,366.674025,,,
,,,366.685525,,,
,,,366.70385,,,
,,,366.7126,,,
,,,366.7251,,,
,,,366.7413,,,
,,,366.757775,,,
,,,366.7725,,,
,,,366.7833,,,
,,,366.7917,,,
,,,366.8256,,,
,,,366.837375,,,
,,,366.850475,,,
,,,366.87125,,,
,,,366.879975,,,
,,,366.89575,,,
,,,366.906875,,,
,,,366.924025,,,
,,,366.9383,,,
,,,366.957075,,,
,,,366.971825,,,
,,,366.9873,,,
,,,366.997025,,,
,,,367.009375,,,
,,,367.022525,,,
,,,367.0316,,,
,,,367.048025,,,
,,,367.058825,,,
,,,367.07195,,,
,,,367.079175,,,
,,,367.091275,,,
,,,367.11375,,,
,,,367.1236,,,
,,,367.13675,,,
,,,367.1606,,,
,,,367.1782,,,
,,,367.18655,,,
,,,367.201675,,,
,,,367.21145,,,
,,,367.2264,,,
,,,367.240475,,,
,,,367.256325,,,
,,,367.266425,,,
,,,367.2782,,,
,,,367.288375,,,
,,,367.30635,,,
,,,367.321875,,,
,,,367.338175,,,
,,,367.3483,,,
,,,367.3597,,,
,,,367.3716,,,
,,,367.3843,,,
,,,367.39685,,,
,,,367.4088,,,
,,,367.41765,,,
,,,367.427425,,,
,,,367.43765,,,
,,,367.4481,,,
,,,367.45795,,,
,,,367.46715,,,
,,,367.479375,,,
,,,367.48805,,,
,,,367.496125,,,
,,,367.50865,,,
,,,367.5224,,,
,,,367.531075,,,
,,,367.53965,,,
,,,367.55555,,,
,,,367.56845,,,
,,,367.5864,,,
,,,367.598275,,,
,,,367.610775,,,
,,,367.629125,,,
,,,367.666225,,,
,,,367.688675,,,
,,,367.700425,,,
,,,367.71815,,,
,,,367.73235,,,
,,,367.742175,,,
,,,367.7643,,,
,,,367.776275,,,
,,,367.778625,,,
,,,367.788375,,,
,,,367.797775,,,
,,,367.80795,,,
,,,367.8167,,,
,,,367.8246,,,
,,,367.83485,,,
,,,367.845075,,,
,,,367.853325,,,
,,,367.8638,,,
,,,367.8815,,,
,,,367.893075,,,
,,,367.9083,,,
,,,367.923175,,,
,,,367.933325,,,
,,,367.9484,,,
,,,367.96585,,,
,,,367.984925,,,
,,,368.0089,,,
,,,368.029475,,,
,,,368.042975,,,
,,,368.056825,,,
,,,368.066375,,,
,,,368.078525,,,
,,,368.08645,,,
,,,368.101175,,,
,,,368.11245,,,
,,,368.123625,,,
,,,368.13495,,,
,,,368.145225,,,
,,,368.1586,,,
,,,368.167975,,,
,,,368.177125,,,
,,,368.185575,,,
,,,368.1942,,,
,,,368.205075,,,
,,,368.21615,,,
,,,368.224825,,,
,,,368.23955,,,
,,,368.248025,,,
,,,368.26405,,,
,,,368.2723,,,
,,,368.292825,,,
,,,368.30075,,,
,,,368.307075,,,
,,,368.315025,,,
,,,368.3305,,,
,,,368.336325,,,
,,,368.343275,,,
,,,368.3552,,,
,,,368.36345,,,
,,,368.3705,,,
,,,368.3797,,,
,,,368.3859,,,
,,,368.39385,,,
,,,368.399,,,
,,,368.416,,,
,,,368.42745,,,
,,,368.43715,,,
,,,368.4441,,,
,,,368.45205,,,
,,,368.4575,,,
,,,368.46885,,,
,,,368.47515,,,
,,,368.48245,,,
,,,368.48955,,,
,,,368.49785,,,
,,,368.5052,,,
,,,368.518125,,,
,,,368.524775,,,
,,,368.53165,,,
,,,368.540875,,,
,,,368.5485,,,
,,,368.5581,,,
,,,368.56975,,,
,,,368.581325,,,
,,,368.587,,,
,,,368.5937,,,
,,,368.603175,,,
,,,368.61155,,,
,,,368.623325,,,
,,,368.62965,,,
,,,368.63835,,,
,,,368.644,,,
,,,368.651475,,,
,,,368.660775,,,
,,,368.6677,,,
,,,368.6739,,,
,,,368.68155,,,
,,,368.68895,,,
,,,368.696975,,,
,,,368.702225,,,
,,,368.71255,,,
,,,368.720975,,,
,,,368.72845,,,
,,,368.733375,,,
,,,368.749875,,,
,,,368.7566,,,
,,,368.7672,,,
,,,368.7761,,,
,,,368.786,,,
,,,368.79285,,,
,,,368.8003,,,
,,,368.80845,,,
,,,368.818,,,
,,,368.82655,,,
,,,368.835275,,,
,,,368.842125,,,
,,,368.84945,,,
,,,368.857675,,,
,,,368.8645,,,
,,,368.87075,,,
,,,368.874025,,,
,,,368.8791,,,
,,,368.8876,,,
,,,368.898175,,,
,,,368.907175,,,
,,,368.917,,,
,,,368.9254,,,
,,,368.932625,,,
,,,368.941875,,,
,,,368.94765,,,
,,,368.95575,,,
,,,368.967875,,,
,,,368.979525,,,
,,,368.9901,,,
,,,368.9995,,,
,,,369.005425,,,
,,,369.014775,,,
,,,369.02055,,,
,,,369.029325,,,
,,,369.038275,,,
,,,369.044175,,,
,,,369.049525,,,
,,,369.053975,,,
,,,369.059875,,,
,,,369.0687,,,
,,,369.07435,,,
,,,369.0832,,,
,,,369.09065,,,
,,,369.0988,,,
,,,369.108425,,,
,,,369.11565,,,
,,,369.1224,,,
,,,369.1331,,,
,,,369.139,,,
,,,369.147425,,,
,,,369.162125,,,
,,,369.176325,,,
,,,369.1828,,,
,,,369.189025,,,
,,,369.206525,,,
,,,369.2193,,,
,,,369.227925,,,
,,,369.233975,,,
,,,369.248625,,,
,,,369.2542,,,
,,,369.263425,,,
,,,369.27615,,,
,,,369.2854,,,
,,,369.30935,,,
,,,369.319375,,,
,,,369.32605,,,
,,,369.336475,,,
,,,369.3434,,,
,,,369.352425,,,
,,,369.36205,,,
,,,369.369025,,,
,,,369.376375,,,
,,,369.3819,,,
,,,369.38965,,,
,,,369.397925,,,
,,,369.40375,,,
,,,369.4138,,,
,,,369.419175,,,
,,,369.4264,,,
,,,369.432475,,,
,,,369.439875,,,
,,,369.45345,,,
,,,369.46845,,,
,,,369.474325,,,
,,,369.4838,,,
,,,369.502375,,,
,,,369.50935,,,
,,,369.517125,,,
,,,369.530225,,,
,,,369.5509,,,
,,,369.560375,,,
,,,369.5695,,,
,,,369.5891,,,
,,,369.5971,,,
,,,369.6051,,,
,,,369.612175,,,
,,,369.618275,,,
,,,369.6261,,,
,,,369.637725,,,
,,,369.644175,,,
,,,369.66765,,,
,,,369.676475,,,
,,,369.685125,,,
,,,369.703625,,,
,,,369.709025,,,
,,,369.7159,,,
,,,369.7224,,,
,,,369.73305,,,
,,,369.7394,,,
,,,369.745975,,,
,,,369.7526,,,
,,,369.7615,,,
,,,369.76615,,,
,,,369.778325,,,
,,,369.786275,,,
,,,369.792625,,,
,,,369.7993,,,
,,,369.8053,,,
,,,369.81425,,,
,,,369.824275,,,
,,,369.83015,,,
,,,369.838,,,
,,,369.843475,,,
,,,369.851875,,,
,,,369.860725,,,
,,,369.8669,,,
,,,369.8793,,,
,,,369.887675,,,
,,,369.901225,,,
,,,369.908875,,,
,,,369.917775,,,
,,,369.935925,,,
,,,369.942975,,,
,,,369.952725,,,
,,,369.962825,,,
,,,369.98635,,,
,,,369.99225,,,
,,,369.998575,,,
,,,370.011375,,,
,,,370.0249,,,
,,,370.0359,,,
,,,370.04455,,,
,,,370.053375,,,
,,,370.0663,,,
,,,370.0744,,,
,,,370.08575,,,
,,,370.090925,,,
,,,370.099425,,,
,,,370.105075,,,
,,,370.11715,,,
,,,370.124675,,,
,,,370.13445,,,
,,,370.14205,,,
,,,370.15025,,,
,,,370.16055,,,
,,,370.170925,,,
,,,370.180925,,,
,,,370.18655,,,
,,,370.206075,,,
,,,370.2133,,,
,,,370.243225,,,
,,,370.25145,,,
,,,370.259975,,,
,,,370.2663,,,
,,,370.2746,,,
,,,370.282325,,,
,,,370.29075,,,
,,,370.29935,,,
,,,370.310575,,,
,,,370.32075,,,
,,,370.3368,,,
,,,370.347925,,,
,,,370.354125,,,
,,,370.359725,,,
,,,370.371775,,,
,,,370.379575,,,
,,,370.38715,,,
,,,370.398525,,,
,,,370.409475,,,
,,,370.4169,,,
,,,370.4306,,,
,,,370.43925,,,
,,,370.454075,,,
,,,370.46885,,,
,,,370.482025,,,
,,,370.492625,,,
,,,370.4981,,,
,,,370.5076,,,
,,,370.512475,,,
,,,370.523025,,,
,,,370.5309,,,
,,,370.5383,,,
,,,370.54355,,,
,,,370.551625,,,
,,,370.566525,,,
,,,370.57575,,,
,,,370.60305,,,
,,,370.614525,,,
,,,370.6232,,,
,,,370.633,,,
,,,370.643625,,,
,,,370.660925,,,
,,,370.672375,,,
,,,370.682275,,,
,,,370.689875,,,
,,,370.697,,,
,,,370.70325,,,
,,,370.7099,,,
,,,370.7155,,,
,,,370.7169,,,
,,,370.722975,,,
