SPK_SPKC01a (excited),SPK_SPKC04a (inhibited),SPK_SPKC09b (excited),SPK_SPKC10b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (excited),SPK_SPKC12a (excited),SPK_SPKC13a (excited),SPK_SPKC14a (excited),SPK_SPKC15a (NA),SPK_SPKC16a (excited)
144.663325,66.6513,202.3482,201.354675,254.442175,206.46665,156.768625,235.0055,,,
144.683475,66.681025,202.3972,201.3827,254.454625,206.480925,156.785475,235.024575,,,
144.722475,66.69505,202.481375,201.4203,254.487975,206.490125,156.80235,235.0471,,,
144.756575,66.712425,202.494675,201.4669,254.504375,206.501725,156.8161,235.0701,,,
144.7895,66.727375,202.514675,201.506025,254.537025,206.5241,156.83935,235.093525,,,
144.83165,66.74085,202.5503,201.71305,254.571525,206.5422,156.86135,235.1347,,,
144.859775,66.751825,202.590325,201.79,254.587175,206.5739,156.865725,235.163975,,,
144.88625,66.768625,202.621375,201.818525,254.658725,206.595275,156.8785,235.1878,,,
144.917,66.776975,202.665625,201.83035,254.7293,206.60545,156.888825,235.2043,,,
144.93765,66.790425,202.682375,201.854725,254.76715,206.6482,156.906225,235.228525,,,
144.9755,66.805025,202.701775,201.8911,254.789075,206.67115,156.921925,235.250975,,,
145.015425,66.824225,202.71875,201.918,254.92885,206.70675,156.9449,235.27945,,,
145.048425,66.834375,202.744975,201.9405,254.978825,206.719175,156.970475,235.335525,,,
145.09445,66.8477,202.782025,202.005275,254.9972,206.7319,156.985375,235.359675,,,
145.125325,66.86245,202.808925,202.0296,255.01655,206.744025,157.0006,235.3876,,,
145.153225,66.875925,202.832625,202.048025,255.053325,206.762825,157.008825,235.40695,,,
145.18435,66.888525,202.847525,202.0727,255.105525,206.77095,157.0163,235.4276,,,
145.213275,66.9029,202.864475,202.09505,255.132975,206.783525,157.03475,235.4468,,,
145.237175,66.917,202.879075,202.12115,255.183525,206.802525,157.05175,235.465425,,,
145.263775,66.931925,202.890325,202.144575,255.232775,206.819175,157.066875,235.4876,,,
145.282625,66.943375,202.90485,202.1696,255.257425,206.84065,157.083325,235.523275,,,
145.30115,66.954775,202.91595,202.18885,255.2735,206.855625,157.109,235.5471,,,
145.3234,66.970175,202.9259,202.217875,255.314525,206.8661,157.125125,235.5637,,,
145.366325,66.9856,202.935875,202.27725,255.36765,206.87825,157.1362,235.5848,,,
145.392575,66.9991,202.95115,202.31185,255.446625,206.8871,157.1489,235.6057,,,
145.418825,67.008875,202.963025,202.348175,255.4708,206.899825,157.165075,235.640075,,,
145.4548,67.025425,202.974075,202.39715,255.491325,206.90935,157.175925,235.66795,,,
145.48875,67.05055,202.983425,202.48135,255.509525,206.917125,157.19365,235.6894,,,
145.52705,67.0614,202.9961,202.49465,255.5449,206.945325,157.20905,235.717525,,,
145.5613,67.075025,203.009275,202.51465,255.56605,206.962225,157.225975,235.7392,,,
145.58325,67.09,203.017825,202.550275,255.689975,206.9743,157.242,235.758925,,,
145.612125,67.101025,203.03175,202.5903,255.7375,206.984925,157.25665,235.77405,,,
145.644775,67.113175,203.0434,202.621325,255.810575,206.99195,157.274725,235.790375,,,
145.66465,67.125325,203.06195,202.64425,255.836675,207.00145,157.2851,235.8071,,,
145.6946,67.139325,203.0777,202.68235,255.879575,207.0127,157.296925,235.8252,,,
145.747175,67.157325,203.0933,202.70175,255.940975,207.023825,157.318225,235.84695,,,
145.763175,67.16835,203.108075,202.718725,255.962425,207.035925,157.33365,235.8736,,,
145.783925,67.1832,203.121675,202.744925,255.9727,207.0444,157.3455,235.9082,,,
145.80925,67.19425,203.139825,202.781975,256.05905,207.06295,157.35725,235.952825,,,
145.8366,67.2043,203.14975,202.808875,256.0814,207.101425,157.371675,235.98555,,,
145.85505,67.21945,203.172425,202.847475,256.10845,207.13165,157.388175,236.008525,,,
145.882325,67.233075,203.189775,202.8903,256.146475,207.140725,157.3928,236.032575,,,
145.90535,67.25585,203.203725,202.904825,256.2319,207.152125,157.415475,236.056975,,,
145.9274,67.267225,203.21695,202.9159,256.254775,207.176975,157.43135,236.083575,,,
145.96105,67.281,203.229775,202.925875,256.2819,207.2015,157.4423,236.115025,,,
145.98845,67.292975,203.244625,202.935825,256.294,207.238175,157.448475,236.164525,,,
146.007925,67.3057,203.257375,202.9511,256.331225,207.252525,157.4606,236.1894,,,
146.051775,67.314475,203.268575,202.963,256.410675,207.292825,157.4767,236.211675,,,
146.08055,67.329475,203.2834,202.97405,256.45915,207.314025,157.4928,236.2361,,,
146.10935,67.34055,203.2926,202.996075,256.545425,207.327225,157.502025,236.255975,,,
146.135525,67.355025,203.301125,203.009225,256.580225,207.341,157.511675,236.276,,,
146.154125,67.366025,203.31185,203.017775,256.605625,207.374775,157.5243,236.29635,,,
146.17375,67.376875,203.318575,203.0317,256.624875,207.39015,157.544125,236.313325,,,
146.212125,67.3917,203.33055,203.04335,256.6583,207.41615,157.55735,236.3325,,,
146.243975,67.402175,203.342875,203.061925,256.726475,207.43975,157.56895,236.352475,,,
146.27185,67.4208,203.359375,203.07765,256.863225,207.494375,157.581475,236.3721,,,
146.3077,67.435975,203.37355,203.09325,256.939175,207.5326,157.60035,236.393775,,,
146.335725,67.446425,203.3847,203.10805,256.966125,207.562025,157.6105,236.415625,,,
146.3664,67.4532,203.405675,203.121625,256.973825,207.59045,157.625075,236.436225,,,
146.393075,67.47185,203.41185,203.139775,256.99025,207.616325,157.636925,236.452425,,,
146.41855,67.485975,203.42765,203.149725,257.000525,207.68865,157.657975,236.47685,,,
146.43835,67.49705,203.43915,203.172375,257.0252,207.72055,157.672325,236.49595,,,
146.459425,67.507475,203.45255,203.18975,257.062625,207.75515,157.696175,236.516475,,,
146.4788,67.5218,203.4656,203.2037,257.0876,207.7731,157.715925,236.54635,,,
146.504075,67.534975,203.481675,203.229725,257.133175,207.81225,157.728575,236.56795,,,
146.55025,67.54445,203.492725,203.26855,257.157675,207.86995,157.745025,236.58915,,,
146.58615,67.556975,203.509225,203.29255,257.238375,207.909775,157.76415,236.629775,,,
146.632925,67.5643,203.526775,203.301075,257.258,207.948075,157.7992,236.660975,,,
146.669325,67.58125,203.549525,203.31855,257.28565,207.96965,157.8252,236.679975,,,
146.701275,67.591975,203.566425,203.3305,257.31715,208.0103,157.84685,236.703375,,,
146.72725,67.60445,203.5742,203.342825,257.33455,208.022175,157.857525,236.73625,,,
146.758475,67.628925,203.584575,203.35935,257.387275,208.061,157.86705,236.762175,,,
146.782375,67.64365,203.59785,203.373525,257.459525,208.073,157.883775,236.78025,,,
146.807675,67.653525,203.625425,203.405625,257.5012,208.127875,157.89945,236.803725,,,
146.833625,67.67085,203.636875,203.4118,257.532675,208.146375,157.916275,236.8346,,,
146.8682,67.6821,203.650375,203.4276,257.55745,208.18635,157.979025,236.8725,,,
146.89715,67.7004,203.661775,203.4391,257.574275,208.241775,158.00705,236.9649,,,
146.930925,67.713325,203.6799,203.4525,257.614325,208.326425,158.031125,237.000325,,,
146.99885,67.730775,203.6934,203.46555,257.650225,208.367475,158.049675,237.040425,,,
147.018175,67.743625,203.7135,203.48165,257.667775,208.3796,158.0661,237.072975,,,
147.039625,67.75285,203.727125,203.492675,257.7094,208.398625,158.09825,237.09845,,,
147.09955,67.7675,203.7397,203.5092,257.734675,208.46085,158.11525,237.14735,,,
147.1382,67.7798,203.75415,203.52675,257.757075,208.560225,158.143725,237.165125,,,
147.17595,67.794725,203.7627,203.549475,257.77695,208.608075,158.184225,237.18865,,,
147.21035,67.805725,203.775825,203.566375,257.791325,208.641275,158.216525,237.2036,,,
147.246275,67.82065,203.786475,203.57415,257.8906,208.660675,158.24335,237.22385,,,
147.318325,67.8365,203.7968,203.584525,257.948875,208.7124,158.271825,237.271025,,,
147.3561,67.849075,203.811675,203.5978,257.983025,208.76355,158.290275,237.2902,,,
147.379825,67.8805,203.83305,203.611975,257.99775,208.78895,158.32595,237.31665,,,
147.40625,67.89435,203.848525,203.625375,258.180875,208.814275,158.346775,237.351975,,,
147.432925,67.908325,203.870675,203.636825,258.196975,208.83545,158.4063,237.37525,,,
147.455925,67.92325,203.8885,203.65035,258.2216,208.864425,158.4335,237.402,,,
147.498425,67.937625,203.900625,203.661725,258.25,208.90895,158.51185,237.424225,,,
147.529125,67.950625,203.90935,203.679875,258.29445,208.987175,158.549275,237.4555,,,
147.561575,67.960375,203.92645,203.71345,258.375425,209.0188,158.60325,237.475225,,,
147.610025,67.96965,203.9325,203.727075,258.4031,209.0646,158.64455,237.490325,,,
147.633,67.98355,203.96595,203.73965,258.50655,209.1197,158.6945,237.517275,,,
147.649025,67.9976,203.978575,203.7541,258.520875,209.136475,158.723575,237.55125,,,
147.67445,68.00895,203.9912,203.76265,258.5422,209.162425,158.80225,237.5746,,,
147.70095,68.022125,204.009725,203.775775,258.577,209.21655,158.830175,237.59595,,,
147.7307,68.0363,204.021725,203.786425,258.636625,209.241025,158.853575,237.617725,,,
147.7606,68.044175,204.029825,203.79675,258.7138,209.266325,158.871725,237.63425,,,
147.79975,68.05285,204.039775,203.811625,258.74725,209.283825,158.882875,237.6614,,,
147.847375,68.065975,204.059575,203.822925,258.758125,209.299175,158.8941,237.687875,,,
147.888525,68.07665,204.075275,203.833025,258.7774,209.31885,158.92985,237.70625,,,
147.93275,68.0901,204.090625,203.848475,258.78125,209.33755,158.97975,237.7284,,,
147.970175,68.0993,204.114425,203.870625,258.819425,209.35905,159.01195,237.7548,,,
148.042375,68.110025,204.12725,203.88845,258.832075,209.3807,159.053175,237.77885,,,
148.066825,68.136475,204.141175,203.9006,258.8443,209.404525,159.08465,237.797475,,,
148.1072,68.1478,204.1532,203.909325,258.855175,209.42845,159.122225,237.82415,,,
148.141825,68.15935,204.1681,203.926425,258.874975,209.4518,159.168425,237.8693,,,
148.178825,68.171625,204.177425,203.93245,258.889925,209.4842,159.2098,237.8876,,,
148.211975,68.177325,204.1865,203.951325,258.925175,209.507675,159.226975,237.907075,,,
148.254175,68.187225,204.216075,203.9659,258.9904,209.51585,159.28915,237.9455,,,
148.299875,68.1928,204.225325,203.978525,258.9968,209.52665,159.310025,237.966875,,,
148.3391,68.2218,204.23475,203.991175,259.00265,209.544775,159.33055,237.98295,,,
148.376625,68.2346,204.2494,204.021675,259.044175,209.563975,159.351775,237.9991,,,
148.398525,68.246725,204.2609,204.029775,259.127375,209.6039,159.38595,238.0191,,,
148.425375,68.252375,204.273025,204.039725,259.1333,209.6252,159.4202,238.046525,,,
148.456125,68.264525,204.28465,204.05955,259.144325,209.6544,159.502975,238.074625,,,
148.4873,68.280875,204.301925,204.07525,259.17525,209.701575,159.5399,238.092325,,,
148.513675,68.29495,204.31805,204.090575,259.26445,209.724875,159.561525,238.110525,,,
148.53805,68.316425,204.3315,204.114375,259.3358,209.740675,159.5956,238.129425,,,
148.56425,68.32705,204.3473,204.1272,259.3557,209.758675,159.6897,238.1471,,,
148.5943,68.33715,204.3608,204.153175,259.450675,209.780025,159.717375,238.170775,,,
148.659125,68.34805,204.37305,204.16805,259.460175,209.794425,159.7484,238.189175,,,
148.69635,68.3594,204.386425,204.177375,259.484675,209.822625,159.798425,238.23255,,,
148.729875,68.369275,204.4146,204.18645,259.521675,209.842675,159.840825,238.25925,,,
148.761225,68.3852,204.423,204.20295,259.5382,209.944575,159.898,238.296425,,,
148.80155,68.396725,204.4375,204.216025,259.62705,209.96805,159.945025,238.3306,,,
148.81895,68.403775,204.445425,204.225275,259.6427,209.99235,159.991425,238.4151,,,
148.84685,68.40975,204.46105,204.2347,259.655225,210.009475,159.993575,238.44415,,,
148.870025,68.419125,204.468025,204.24935,259.688175,210.09265,160.029425,238.4659,,,
148.90265,68.42955,204.47745,204.260875,259.7624,210.109975,160.060875,238.4923,,,
148.933625,68.452425,204.487075,204.272975,259.785325,210.144925,160.149375,238.52945,,,
148.978575,68.490375,204.5093,204.284625,259.815175,210.163025,160.182325,238.549925,,,
149.014175,68.49765,204.527525,204.301875,259.86055,210.179325,160.202625,238.5863,,,
149.0399,68.50865,204.535825,204.31795,259.89985,210.2031,160.25735,238.611425,,,
149.067,68.519125,204.545325,204.33145,259.924425,210.227725,160.310125,238.62795,,,
149.096125,68.5357,204.5603,204.360775,259.968725,210.24925,160.3497,238.655025,,,
149.13155,68.54615,204.571925,204.373025,259.994475,210.2661,160.3829,238.6844,,,
149.191125,68.56245,204.58135,204.4001,260.02165,210.30025,160.476675,238.707125,,,
149.21375,68.5712,204.5934,204.41455,260.165,210.33795,160.502425,238.730325,,,
149.24,68.586975,204.607825,204.422975,260.2426,210.3837,160.551575,238.752825,,,
149.270125,68.610425,204.6189,204.43745,260.284775,210.4275,160.606825,238.7752,,,
149.3199,68.6215,204.629225,204.445375,260.3563,210.477875,160.6648,238.795575,,,
149.337725,68.6303,204.63725,204.461,260.4013,210.503975,160.7031,238.816,,,
149.36865,68.6418,204.6438,204.467975,260.44545,210.529375,160.7264,238.834325,,,
149.398875,68.655025,204.6539,204.477425,260.467275,210.59175,160.753075,238.8538,,,
149.422075,68.6636,204.664025,204.48705,260.531875,210.630825,160.79425,238.8735,,,
149.4651,68.6726,204.683375,204.50925,260.61325,210.6783,160.866025,238.891425,,,
149.5013,68.682075,204.696825,204.527475,260.662475,210.747375,160.93205,238.9164,,,
149.5396,68.69165,204.708275,204.535775,260.714325,210.78515,160.9886,238.936325,,,
149.579375,68.7036,204.723725,204.545275,260.733775,210.7968,161.054975,238.9864,,,
149.617475,68.7144,204.738225,204.56025,260.75705,210.853,161.089875,239.02045,,,
149.661375,68.72775,204.746625,204.5719,260.82075,210.895075,161.121775,239.045275,,,
149.68775,68.73755,204.7584,204.5813,261.04685,210.946025,161.138175,239.067875,,,
149.714,68.7468,204.76815,204.593375,261.217875,211.00435,161.153075,239.088575,,,
149.745075,68.7593,204.78505,204.607775,261.271475,211.05235,161.190325,239.11545,,,
149.7766,68.76755,204.799525,204.61885,261.310225,211.1131,161.203375,239.136225,,,
149.807025,68.7874,204.81345,204.6292,261.341525,211.14875,161.2199,239.160125,,,
149.8364,68.80115,204.825575,204.6372,261.403425,211.1788,161.25,239.20965,,,
149.863925,68.810725,204.8391,204.643775,261.502225,211.251975,161.306,239.2338,,,
149.89455,68.8254,204.8495,204.65385,261.514925,211.358125,161.338875,239.262875,,,
149.9768,68.837925,204.858225,204.663975,261.528475,211.414325,161.365125,239.2923,,,
150.004975,68.8463,204.868425,204.683325,261.54135,211.456875,161.42245,239.311225,,,
150.02905,68.85285,204.877025,204.70825,261.557275,211.487875,161.486725,239.335425,,,
150.06345,68.866975,204.88915,204.723675,261.609075,211.50195,161.516725,239.372675,,,
150.09,68.877,204.894275,204.746575,261.6366,211.5378,161.554325,239.39765,,,
150.116675,68.887175,204.9064,204.75835,261.642,211.599875,161.5715,239.419675,,,
150.145425,68.89355,204.916775,204.768125,261.667,211.666925,161.59875,239.443825,,,
150.176275,68.895625,204.9291,204.785,261.708475,211.713925,161.61615,239.46715,,,
150.20175,68.90985,204.940625,204.7995,261.728475,211.750275,161.651275,239.495175,,,
150.23145,68.92285,204.95605,204.8134,261.747625,211.77925,161.6795,239.5394,,,
150.251775,68.9323,204.974475,204.82555,261.7647,211.8355,161.71315,239.565525,,,
150.2786,68.941925,205.02295,204.83905,261.814825,211.893375,161.75125,239.613175,,,
150.300575,68.950975,205.047875,204.858175,261.829225,211.9545,161.7936,239.66335,,,
150.3279,68.96305,205.063175,204.8684,261.8639,212.0356,161.8154,239.689375,,,
150.345425,68.9708,205.09055,204.877,261.87945,212.066875,161.83085,239.7547,,,
150.408925,68.9828,205.101625,204.889125,261.94775,212.1249,161.8875,239.78695,,,
150.444825,68.99285,205.119025,204.89425,261.97685,212.156725,161.904425,239.808175,,,
150.463,69.007475,205.134175,204.90635,261.994525,212.1889,161.92215,239.831525,,,
150.4869,69.0269,205.14895,204.916725,262.05645,212.265625,161.94685,239.85555,,,
150.51355,69.04295,205.162475,204.92905,262.05855,212.324325,161.954575,239.885175,,,
150.559375,69.05895,205.181575,204.9406,262.160475,212.356825,161.9813,239.899275,,,
150.58325,69.069075,205.2034,204.956,262.202125,212.4395,161.983125,239.9177,,,
150.60525,69.085025,205.2268,204.974425,262.22285,212.4899,162.03065,239.940925,,,
150.653375,69.094475,205.253975,205.00375,262.2613,212.56055,162.06405,239.964575,,,
150.6796,69.1059,205.269625,205.0229,262.3092,212.59155,162.0956,239.981075,,,
150.7,69.11225,205.286275,205.047825,262.32855,212.62065,162.1175,240.0145,,,
150.7235,69.1271,205.299475,205.063125,262.348125,212.65415,162.136375,240.0561,,,
150.751175,69.13845,205.3173,205.0905,262.493175,212.8114,162.168325,240.0842,,,
150.79305,69.154125,205.331425,205.119,262.520975,212.8923,162.2091,240.10925,,,
150.821825,69.1661,205.3677,205.134125,262.550425,213.036275,162.287375,240.13585,,,
150.85665,69.174625,205.391425,205.148925,262.57165,213.1642,162.3146,240.154675,,,
150.8796,69.18525,205.406475,205.162425,262.5991,213.238275,162.368075,240.1788,,,
150.923775,69.20115,205.4503,205.181525,262.61915,213.29345,162.404675,240.193,,,
150.949225,69.2129,205.47205,205.20335,262.643825,213.3213,162.4827,240.212275,,,
151.03705,69.2256,205.502825,205.22675,262.673175,213.349275,162.535825,240.233275,,,
151.075,69.239275,205.520975,205.253925,262.699575,213.4394,162.5645,240.25355,,,
151.096325,69.249675,205.5394,205.269575,262.75095,213.47545,162.591125,240.26765,,,
151.124025,69.26045,205.570175,205.286225,262.78435,213.5248,162.619425,240.288775,,,
151.147475,69.271775,205.592525,205.299425,262.8129,213.5819,162.65605,240.314275,,,
151.213175,69.282475,205.604675,205.317275,262.833225,213.6166,162.675775,240.3294,,,
151.2533,69.29345,205.628375,205.331375,262.8679,213.76035,162.6994,240.349325,,,
151.281575,69.304925,205.646625,205.36765,262.9127,213.8184,162.725425,240.36475,,,
151.3242,69.317675,205.65805,205.391375,262.958325,213.888925,162.742475,240.38515,,,
151.35515,69.326775,205.669125,205.406425,262.9914,213.992075,162.819725,240.4174,,,
151.38065,69.340025,205.695425,205.45025,263.016375,214.072975,162.826075,240.446825,,,
