SPK_SPKC04a (NA),SPK_SPKC08a (excited),SPK_SPKC12a (inhibited)
,,237.37305
,,237.39575
,,237.408925
,,237.460375
,,237.5048
,,237.522975
,,237.5512
,,237.611625
,,237.6583
,,237.7303
,,237.752575
,,237.77575
,,237.7971
,,237.8161
,,237.824375
,,237.84725
,,237.8586
,,237.87565
,,237.88835
,,237.903125
,,237.910575
,,237.9333
,,237.959875
,,237.968275
,,237.984225
,,237.994075
,,238.003
,,238.02005
,,238.0443
,,238.06995
,,238.089375
,,238.104725
,,238.1232
,,238.135575
,,238.175475
,,238.2137
,,238.2712
,,238.332575
,,238.391675
,,238.422125
,,238.4478
,,238.46585
,,238.479825
,,238.49265
,,238.534325
,,238.55545
,,238.580025
,,238.61165
,,238.6468
,,238.67375
,,238.701775
,,238.73765
,,238.75395
,,238.790875
,,238.826675
,,238.845775
,,238.8943
,,238.9275
,,238.940475
,,238.956175
,,238.970675
,,238.9811
,,238.995075
,,239.0042
,,239.01775
,,239.027225
,,239.028875
,,239.03425
,,239.04575
,,239.060275
,,239.069075
,,239.0877
,,239.10175
,,239.113975
,,239.1363
,,239.177025
,,239.20275
,,239.28495
,,239.301875
,,239.365375
,,239.3963
,,239.415375
,,239.454275
,,239.4802
,,239.5249
,,239.551725
,,239.579325
,,239.600525
,,239.6423
,,239.6833
,,239.70325
,,239.751175
,,239.77865
,,239.787875
,,239.8008
,,239.814375
,,239.8391
,,239.851925
,,239.86555
,,239.874725
,,239.89045
,,239.897125
,,239.912775
,,239.92405
,,239.93635
,,239.951
,,239.959675
,,239.974125
,,239.98775
,,239.997925
,,240.013125
,,240.042275
,,240.0773
,,240.10275
,,240.1232
,,240.141375
,,240.154525
,,240.16705
,,240.18365
,,240.2322
,,240.25125
,,240.28005
,,240.317075
,,240.37285
,,240.3832
,,240.439575
,,240.4557
,,240.47065
,,240.5195
,,240.536525
,,240.53885
,,240.559125
,,240.6105
,,240.651925
,,240.666075
,,240.697075
,,240.794975
,,240.805275
,,240.843275
,,240.87875
,,240.894125
,,240.907
,,240.914525
,,240.92325
,,240.937675
,,240.94385
,,240.9533
,,240.964025
,,240.974225
,,240.997675
,,241.01055
,,241.02355
,,241.051
,,241.062725
,,241.074275
,,241.094625
,,241.137175
,,241.157775
,,241.192825
,,241.22265
,,241.24365
,,241.28985
,,241.304675
,,241.318475
,,241.3549
,,241.387125
,,241.39985
,,241.422675
,,241.459475
,,241.48175
,,241.5037
,,241.52205
,,241.5444
,,241.5702
,,241.5855
,,241.617975
,,241.64345
,,241.68395
,,241.70785
,,241.728225
,,241.77585
,,241.781625
,,241.844425
,,241.867125
,,241.898725
,,241.90805
,,241.92665
,,241.940425
,,241.958325
,,241.977975
,,241.9975
,,242.021075
,,242.031925
,,242.053275
,,242.0985
,,242.139525
,,242.151825
,,242.16685
,,242.170275
,,242.180275
,,242.201625
,,242.20525
,,242.227325
,,242.2475
,,242.263775
,,242.3002
,,242.317875
,,242.3305
,,242.379975
,,242.40315
,,242.44185
,,242.525375
,,242.618525
,,242.6353
,,242.66985
,,242.68385
,,242.704175
,,242.71475
,,242.732325
,,242.736125
,,242.754325
,,242.771425
,,242.788475
,,242.8087
,,242.837425
,,242.876375
,,242.94425
,,242.94555
,,243.043425
,,243.088375
,,243.23255
,,243.276925
,,243.2889
,,243.3017
,,243.35535
,,243.369225
,,243.4049
,,243.44055
,,243.45735
,,243.488625
,,243.559575
,,243.618
,,243.6411
,,243.6558
,,243.6756
,,243.71995
,,243.73565
,,243.765175
,,243.78095
,,243.812675
,,243.825975
,,243.842575
,,243.8575
,,243.913425
,,243.9446
,,244.003075
,,244.008675
,,244.028725
,,244.0608
,,244.101825
,,244.131425
,,244.1752
,,244.195125
,,244.2298
,,244.252275
,,244.305825
,,244.36145
,,244.378325
,,244.423475
,,244.448
,,244.50175
,,244.5595
,,244.5904
,,244.641
,,244.799525
,,244.9131
,,244.93765
,,244.950325
,,244.975825
,,244.985125
,,245.002375
,,245.02955
,,245.05025
,,245.071525
,,245.091
,,245.115725
,,245.127725
,,245.14735
,,245.153025
,,245.1595
,,245.1656
,,245.175075
,,245.181825
,,245.190175
,,245.199125
,,245.206175
,,245.2193
,,245.22845
,,245.238925
,,245.245925
,,245.251075
,,245.26125
,,245.2746
,,245.278975
,,245.298825
,,245.305275
,,245.313375
,,245.319375
,,245.32495
,,245.3373
,,245.344875
,,245.35695
,,245.36585
,,245.376625
,,245.383925
,,245.393175
,,245.4007
,,245.405325
,,245.422375
,,245.433025
,,245.43795
,,245.4494
,,245.462225
,,245.481775
,,245.4923
,,245.508875
,,245.51665
,,245.528625
,,245.536825
,,245.54895
,,245.565275
,,245.574075
,,245.58545
,,245.59075
,,245.610725
,,245.616875
,,245.62815
,,245.6378
,,245.640825
,,245.645775
,,245.658825
,,245.66935
,,245.68085
,,245.69135
,,245.7013
,,245.71005
,,245.730975
,,245.751
,,245.763425
,,245.777025
,,245.784
,,245.7937
,,245.80685
,,245.8263
,,245.83855
,,245.847525
,,245.85235
,,245.869575
,,245.88085
,,245.888725
,,245.898475
,,245.909425
,,245.922675
,,245.930375
,,245.9366
,,245.94385
,,245.95045
,,245.96755
,,245.97635
,,245.984475
,,245.990275
,,245.999425
,,246.01085
,,246.019125
,,246.0378
,,246.04725
,,246.059025
,,246.076625
,,246.087625
,,246.09515
,,246.110975
,,246.124725
,,246.1346
,,246.15605
,,246.165275
,,246.1953
,,246.199525
,,246.211725
,,246.223125
,,246.234
,,246.24245
,,246.25055
,,246.2612
,,246.26625
,,246.278975
,,246.2875
,,246.2966
,,246.3148
,,246.324475
,,246.34215
,,246.350725
,,246.3583
,,246.367625
,,246.384925
,,246.3943
,,246.40765
,,246.417525
,,246.4297
,,246.446775
,,246.45425
,,246.470425
,,246.485275
,,246.49435
,,246.509625
,,246.515475
,,246.537025
,,246.560225
,,246.585475
,,246.598525
,,246.6112
,,246.6214
,,246.634625
,,246.6434
,,246.665075
,,246.6768
,,246.6822
,,246.701975
,,246.7319
,,246.737
,,246.807325
,,246.831625
,,246.838825
,,246.84725
,,246.8648
,,246.886525
,,246.8915
,,246.912325
,,246.92595
,,246.937975
,,246.957625
,,246.976475
,,246.990725
,,246.992675
,,246.996375
,,247.020025
,,247.032175
,,247.0384
,,247.06745
,,247.0849
,,247.10455
,,247.130025
,,247.139125
,,247.154325
,,247.164775
,,247.17595
,,247.184275
,,247.221425
,,247.23645
,,247.248575
,,247.2592
,,247.29025
,,247.316775
,,247.32595
,,247.350725
,,247.36035
,,247.37675
,,247.414825
,,247.435375
,,247.447075
,,247.495925
,,247.519025
,,247.530175
,,247.543925
,,247.549875
,,247.557125
,,247.563925
,,247.57905
,,247.592925
,,247.6132
,,247.626475
,,247.640525
,,247.64785
,,247.672425
,,247.688775
,,247.717625
,,247.740625
,,247.763475
,,247.79385
,,247.805
,,247.8108
,,247.8328
,,247.845125
,,247.868425
,,247.890975
,,247.908675
,,247.920875
,,247.941425
,,247.95985
,,247.9715
,,247.979075
,,247.994825
,,248.005325
,,248.024325
,,248.030325
,,248.042725
,,248.058325
,,248.0667
,,248.078075
,,248.086125
,,248.10035
,,248.11175
,,248.117875
,,248.125925
,,248.14025
,,248.154925
,,248.1695
,,248.1725
,,248.178425
,,248.1833
,,248.193175
,,248.2029
,,248.21125
,,248.23015
,,248.233425
,,248.25
,,248.256725
,,248.2678
,,248.274775
,,248.2939
,,248.304675
,,248.31465
,,248.3232
,,248.3492
,,248.379775
,,248.395725
,,248.430325
,,248.4741
,,248.511925
,,248.517675
,,248.5343
,,248.54465
,,248.55735
,,248.56835
,,248.573425
,,248.58855
,,248.598225
,,248.5994
,,248.6046
,,248.61225
,,248.63685
,,248.651475
,,248.668125
,,248.6767
,,248.695775
,,248.708875
,,248.716325
,,248.72645
,,248.730225
,,248.7491
,,248.759875
,,248.771275
,,248.7886
,,248.806825
,,248.813875
,,248.8254
,,248.837025
,,248.847225
,,248.8557
,,248.872775
,,248.880875
,,248.891575
,,248.901525
,,248.91145
,,248.9166
,,248.9514
,,248.964575
,,248.9717
,,248.998675
,,249.012575
,,249.0239
,,249.0352
,,249.046275
,,249.05505
,,249.06525
,,249.072275
,,249.085425
,,249.091875
,,249.111225
,,249.1203
,,249.1279
,,249.1531
,,249.1742
,,249.18335
,,249.197825
,,249.20425
,,249.227975
,,249.235125
,,249.24425
,,249.253625
,,249.26225
,,249.27995
,,249.289525
,,249.2939
,,249.31055
,,249.320575
,,249.325525
,,249.3368
,,249.352125
,,249.36225
,,249.3768
,,249.3847
,,249.397175
,,249.403375
,,249.41745
,,249.4357
,,249.449175
,,249.464475
,,249.479025
,,249.499725
,,249.51505
,,249.526125
,,249.536575
,,249.545575
,,249.555625
,,249.56685
,,249.5832
,,249.592825
,,249.603425
,,249.614325
,,249.624025
,,249.6342
,,249.649
,,249.660775
,,249.672775
,,249.68435
,,249.703675
,,249.716775
,,249.725325
,,249.73325
,,249.744675
,,249.75175
,,249.77135
,,249.788
,,249.7995
,,249.808375
,,249.8299
,,249.843025
,,249.86915
,,249.886575
,,249.91205
,,249.938775
,,249.973625
,,250.017575
,,250.0207
,,250.038575
,,250.054
,,250.05915
,,250.073
,,250.07925
,,250.10565
,,250.125825
,,250.14065
,,250.152075
,,250.166375
,,250.18115
,,250.193825
,,250.207
,,250.22375
,,250.228975
,,250.253375
,,250.26205
,,250.2782
,,250.299175
,,250.32145
,,250.33725
,,250.349175
,,250.357875
,,250.373025
,,250.391375
,,250.410125
,,250.42535
,,250.43905
,,250.4612
,,250.481675
,,250.511825
,,250.544725
,,250.55635
,,250.5838
,,250.599625
,,250.61325
,,250.633325
,,250.6542
,,250.658
,,250.6718
,,250.676425
,,250.6914
,,250.713775
,,250.7221
,,250.73725
,,250.7428
,,250.74565
,,250.7603
,,250.7665
,,250.7745
,,250.8378
,,250.863675
,,250.874275
,,250.8847
,,250.903975
,,250.939875
,,250.975625
,,250.986725
,,251.04575
,,251.071875
,,251.153975
,,251.2444
,,251.2776
,,251.294675
,,251.33615
,,251.3462
,,251.367125
,,251.40355
,,251.47275
,,251.603925
,,251.616225
,,251.6604
,,251.683025
,,251.702475
,,251.74075
,,251.784425
,,251.87975
,,251.900725
,,251.922825
,,251.93475
,,251.967225
,,252.000025
,,252.026375
,,252.082975
,,252.1323
,,252.17535
,,252.211475
,,252.26395
,,252.313075
,,252.357675
,,252.425925
,,252.473875
,,252.493475
,,252.530775
,,252.56575
,,252.58345
,,252.6417
,,252.660875
,,252.6819
,,252.7134
,,252.746375
,,252.780025
,,252.8202
,,252.859625
,,252.8937
,,252.913775
,,252.947725
,,252.96405
,,253.001075
,,253.030375
,,253.093825
,,253.13465
,,253.15375
,,253.19125
,,253.24205
,,253.299125
,,253.320525
,,253.3661
,,253.41085
,,253.460825
,,253.509525
,,253.52845
,,253.54075
,,253.580325
,,253.62625
,,253.654175
,,253.679675
,,253.7061
,,253.737625
,,253.750775
,,253.784
,,253.8138
,,253.866975
,,253.899175
,,253.9567
,,253.988525
,,254.03285
,,254.0601
,,254.096775
,,254.112225
,,254.121125
,,254.144225
,,254.167675
,,254.191475
,,254.199525
,,254.2138
,,254.223325
,,254.239575
,,254.25905
,,254.28405
,,254.3155
,,254.354225
,,254.4092
,,254.4362
,,254.452275
,,254.4736
,,254.4881
,,254.501925
,,254.52375
,,254.532325
,,254.557275
,,254.57295
,,254.591775
,,254.607125
,,254.618375
,,254.647825
,,254.6981
,,254.7336
,,254.75865
,,254.780375
,,254.8167
,,254.8527
,,254.903975
,,254.92385
,,254.9386
,,254.95675
,,255.00165
,,255.01155
,,255.026825
,,255.0483
,,255.0767
,,255.124025
,,255.14265
,,255.1987
,,255.2427
,,255.26445
,,255.28325
,,255.28915
,,255.295375
,,255.3132
,,255.325125
,,255.34085
,,255.351475
,,255.377175
,,255.3808
,,255.39195
,,255.402225
,,255.41295
,,255.4189
,,255.435175
,,255.446475
,,255.45345
,,255.463475
,,255.472325
,,255.4775
,,255.489325
,,255.49925
,,255.51585
,,255.5282
,,255.536425
,,255.556175
,,255.570725
,,255.58255
,,255.5989
,,255.627025
,,255.648775
,,255.66905
,,255.685525
,,255.702475
,,255.7169
,,255.73425
,,255.741075
,,255.7544
,,255.777025
,,255.80635
,,255.832875
,,255.874575
,,255.88265
,,255.92265
,,255.939375
,,255.947575
,,255.970425
,,255.9899
,,256.004425
,,256.019725
,,256.038775
,,256.0489
,,256.064925
,,256.078525
,,256.097975
,,256.1214
,,256.13845
,,256.147975
,,256.162175
,,256.1743
,,256.187725
,,256.198225
,,256.2083
,,256.21475
,,256.225575
,,256.237925
,,256.2454
,,256.2573
,,256.271025
,,256.282
,,256.283575
,,256.298125
,,256.308225
,,256.31895
,,256.340925
,,256.366975
,,256.379275
,,256.39765
,,256.4161
,,256.42415
,,256.453125
,,256.463525
,,256.473325
,,256.4831
,,256.487275
,,256.497475
,,256.50775
,,256.51955
,,256.527725
,,256.544775
,,256.552425
,,256.5751
,,256.5903
,,256.6088
,,256.626825
,,256.65095
,,256.67005
,,256.687575
,,256.695525
,,256.716275
,,256.73085
,,256.752375
,,256.766225
,,256.77615
,,256.78765
,,256.8021
,,256.80935
,,256.834075
,,256.84725
,,256.864075
,,256.87685
,,256.89165
,,256.902425
,,256.908825
,,256.9171
,,256.93405
,,256.94215
,,256.9522
,,256.95685
,,256.969575
,,256.988025
,,256.999875
,,257.008
,,257.014925
,,257.035375
,,257.0504
,,257.05715
,,257.07205
,,257.073575
,,257.083225
,,257.094825
,,257.107
,,257.111175
,,257.124875
,,257.133925
,,257.152175
,,257.164
,,257.173825
,,257.187775
,,257.198425
,,257.20595
,,257.22265
,,257.248825
,,257.2636
,,257.271575
,,257.278075
,,257.305925
,,257.31895
,,257.33395
,,257.36355
,,257.36895
,,257.396575
,,257.4132
,,257.430925
,,257.44745
,,257.481625
,,257.49765
,,257.523175
,,257.542725
,,257.54925
,,257.5633
,,257.574975
,,257.578375
,,257.58675
,,257.605675
,,257.619075
,,257.641925
,,257.65635
,,257.666075
,,257.686525
,,257.698725
,,257.72615
,,257.734225
,,257.75265
,,257.765975
,,257.7899
,,257.8249
,,257.88445
,,257.9027
,,257.929075
,,257.953975
,,257.966475
,,257.978525
,,257.99185
,,258.0004
,,258.016625
,,258.042025
,,258.08405
,,258.102975
,,258.127825
,,258.149075
,,258.170525
,,258.20165
,,258.232025
,,258.2585
,,258.2902
,,258.299
,,258.318325
,,258.32215
,,258.334525
,,258.346875
,,258.3646
,,258.371525
,,258.378325
,,258.38985
,,258.402675
,,258.42
,,258.4303
,,258.43695
,,258.44105
,,258.456175
,,258.474275
,,258.503475
,,258.513475
,,258.530075
,,258.544325
,,258.560425
,,258.58065
,,258.58855
,,258.59965
,,258.615025
,,258.62965
,,258.645675
,,258.6599
,,258.669075
,,258.68345
,,258.71105
,,258.7333
,,258.748625
,,258.76405
,,258.781925
,,258.788575
,,258.7979
,,258.80025
,,258.819325
,,258.83575
,,258.8533
,,258.863475
,,258.8759
,,258.89055
,,258.9028
,,258.91455
,,258.9208
,,258.95565
,,258.965725
,,258.982075
,,258.9957
,,259.0055
,,259.022025
,,259.0327
,,259.051675
,,259.06675
,,259.076975
,,259.098675
,,259.111525
,,259.134125
,,259.15175
,,259.1704
,,259.202025
,,259.214025
,,259.22635
,,259.2472
,,259.276175
,,259.290075
,,259.316975
,,259.353575
,,259.41675
,,259.42995
,,259.447875
,,259.45855
,,259.47325
,,259.480375
,,259.4918
,,259.511625
,,259.541275
,,259.554225
,,259.571375
,,259.5903
,,259.6173
,,259.643375
,,259.677575
,,259.74145
,,259.76255
,,259.79685
,,259.81665
,,259.8344
,,259.858775
,,259.87575
,,259.89145
,,259.931825
,,259.950475
,,259.97765
,,259.996125
,,260.006725
,,260.057975
,,260.0817
,,260.1015
,,260.1345
,,260.179425
,,260.233375
,,260.329225
,,260.337175
,,260.359375
,,260.3771
,,260.394675
,,260.4143
,,260.41965
,,260.4343
,,260.440675
,,260.4569
,,260.467625
,,260.477
,,260.4952
,,260.51245
,,260.529575
,,260.54935
,,260.563975
,,260.5869
,,260.614025
,,260.639425
,,260.653175
,,260.69165
,,260.710475
,,260.743075
,,260.760825
,,260.802275
,,260.81925
,,260.8528
,,260.943975
,,260.965075
,,260.980375
,,261.052025
,,261.0714
,,261.08455
,,261.123175
,,261.14765
,,261.189975
,,261.203175
,,261.238525
,,261.25405
,,261.2838
,,261.338425
,,261.37185
,,261.407525
,,261.4197
,,261.503775
,,261.527125
,,261.57305
,,261.601475
,,261.6473
,,261.69055
,,261.714925
,,261.728725
,,261.746025
,,261.770575
,,261.792425
,,261.817825
,,261.84075
,,261.881625
,,261.909875
,,261.987775
,,262.044525
,,262.08935
,,262.1326
,,262.1842
,,262.20895
,,262.227225
,,262.239775
,,262.274625
,,262.338625
,,262.380775
,,262.398125
,,262.447725
,,262.46875
,,262.4987
,,262.546075
,,262.602075
,,262.65315
,,262.6788
,,262.749775
,,262.83935
,,262.881425
,,262.885925
,,262.922
,,262.978625
,,263.013575
,,263.0641
,,263.0846
,,263.1291
,,263.14555
,,263.162575
,,263.1799
,,263.21495
,,263.2387
,,263.25555
,,263.304225
,,263.342325
,,263.373475
,,263.43885
,,263.468325
,,263.512125
,,263.556875
,,263.62045
,,263.642975
,,263.685375
,,263.732625
,,263.806475
,,263.817275
,,263.880575
,,263.891525
,,263.919675
,,263.9722
,,264.0269
,,264.091725
,,264.17015
,,264.264125
,,264.2804
,,264.301075
,,264.32265
,,264.3656
,,264.38045
,,264.40625
,,264.45625
,,264.564225
,,264.573175
,,264.5858
,,264.59335
,,264.6041
,,264.61265
,,264.618525
,,264.629325
,,264.6497
,,264.658325
,,264.663875
,,264.67385
,,264.682825
,,264.686225
,,264.6976
,,264.714475
,,264.724375
,,264.72905
,,264.745425
,,264.754775
,,264.760375
,,264.7719
,,264.782325
,,264.7903
,,264.8009
,,264.810675
,,264.8261
,,264.84095
,,264.8444
,,264.869225
,,264.88155
,,264.89865
,,264.921425
,,264.9383
,,264.953775
,,265.003775
,,265.021725
,,265.031175
,,265.0499
,,265.05965
,,265.09335
,,265.104375
,,265.113825
,,265.129575
,,265.145075
,,265.1657
,,265.193325
,,265.2226
,,265.2366
,,265.25365
,,265.269975
,,265.2977
,,265.314875
,,265.326425
,,265.3434
,,265.363025
,,265.384875
,,265.437425
,,265.466275
,,265.4983
,,265.51585
,,265.52555
,,265.53205
,,265.54505
,,265.5532
,,265.568225
,,265.5759
,,265.594
,,265.608975
,,265.636775
,,265.663125
,,265.681375
,,265.688775
,,265.713875
,,265.72685
,,265.7506
,,265.763175
,,265.782125
,,265.8065
,,265.8776
,,265.90175
,,265.9234
,,265.9558
,,265.9836
,,265.996575
,,266.007425
,,266.02365
,,266.035875
,,266.04015
,,266.057375
,,266.0711
,,266.076
,,266.094775
,,266.101625
,,266.12
,,266.126
,,266.13905
,,266.149875
,,266.16355
,,266.1727
,,266.195925
,,266.2096
,,266.219325
,,266.240075
,,266.246875
,,266.256
,,266.271425
,,266.294275
,,266.301875
,,266.3268
,,266.341925
,,266.3507
,,266.366675
,,266.382925
,,266.404725
,,266.40985
,,266.422025
,,266.436525
,,266.452275
,,266.45755
,,266.4687
,,266.4783
,,266.483725
,,266.4968
,,266.5047
,,266.522725
,,266.53935
,,266.55705
,,266.564425
,,266.57355
,,266.590425
,,266.601475
,,266.605975
,,266.60895
,,266.61815
