SPK_SPKC03a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10b (inhibited),SPK_SPKC11a (short inhibition),SPK_SPKC11c (NA),SPK_SPKC12a (NA),SPK_SPKC13a (NA),SPK_SPKC16a (NA)
,,178.6608,,,,,
,,178.68085,,,,,
,,178.697525,,,,,
,,178.715325,,,,,
,,178.728275,,,,,
,,178.74465,,,,,
,,178.756325,,,,,
,,178.766475,,,,,
,,178.77965,,,,,
,,178.787225,,,,,
,,178.800875,,,,,
,,178.8113,,,,,
,,178.83005,,,,,
,,178.841275,,,,,
,,178.8487,,,,,
,,178.88095,,,,,
,,178.8935,,,,,
,,178.9057,,,,,
,,178.91955,,,,,
,,178.9278,,,,,
,,178.93385,,,,,
,,178.93865,,,,,
,,178.94375,,,,,
,,178.955275,,,,,
,,178.960925,,,,,
,,178.966075,,,,,
,,178.971425,,,,,
,,178.980675,,,,,
,,178.99015,,,,,
,,178.996125,,,,,
,,179.0022,,,,,
,,179.00535,,,,,
,,179.011225,,,,,
,,179.01725,,,,,
,,179.0227,,,,,
,,179.029375,,,,,
,,179.03935,,,,,
,,179.05155,,,,,
,,179.06045,,,,,
,,179.065225,,,,,
,,179.0743,,,,,
,,179.08105,,,,,
,,179.0868,,,,,
,,179.1075,,,,,
,,179.12245,,,,,
,,179.13145,,,,,
,,179.13985,,,,,
,,179.154325,,,,,
,,179.169775,,,,,
,,179.183775,,,,,
,,179.203125,,,,,
,,179.215525,,,,,
,,179.230925,,,,,
,,179.239625,,,,,
,,179.249725,,,,,
,,179.261975,,,,,
,,179.269175,,,,,
,,179.2781,,,,,
,,179.284925,,,,,
,,179.297725,,,,,
,,179.3048,,,,,
,,179.3201,,,,,
,,179.328425,,,,,
,,179.342225,,,,,
,,179.34815,,,,,
,,179.37485,,,,,
,,179.385575,,,,,
,,179.395,,,,,
,,179.402275,,,,,
,,179.40645,,,,,
,,179.4131,,,,,
,,179.42505,,,,,
,,179.430875,,,,,
,,179.443375,,,,,
,,179.449375,,,,,
,,179.46045,,,,,
,,179.465125,,,,,
,,179.480675,,,,,
,,179.4901,,,,,
,,179.5013,,,,,
,,179.51705,,,,,
,,179.53025,,,,,
,,179.538825,,,,,
,,179.549025,,,,,
,,179.564975,,,,,
,,179.573675,,,,,
,,179.58625,,,,,
,,179.609,,,,,
,,179.61845,,,,,
,,179.6308,,,,,
,,179.641075,,,,,
,,179.654475,,,,,
,,179.66705,,,,,
,,179.673,,,,,
,,179.682775,,,,,
,,179.7093,,,,,
,,179.723025,,,,,
,,179.751875,,,,,
,,179.761675,,,,,
,,179.77575,,,,,
,,179.779875,,,,,
,,179.78445,,,,,
,,179.789375,,,,,
,,179.7945,,,,,
,,179.7997,,,,,
,,179.80385,,,,,
,,179.808625,,,,,
,,179.8172,,,,,
,,179.821075,,,,,
,,179.830825,,,,,
,,179.842275,,,,,
,,179.8554,,,,,
,,179.871675,,,,,
,,179.884925,,,,,
,,179.8946,,,,,
,,179.909725,,,,,
,,179.91805,,,,,
,,179.93165,,,,,
,,179.941225,,,,,
,,179.966125,,,,,
,,179.9761,,,,,
,,179.995325,,,,,
,,180.0098,,,,,
,,180.022875,,,,,
,,180.0496,,,,,
,,180.059775,,,,,
,,180.0715,,,,,
,,180.081275,,,,,
,,180.0935,,,,,
,,180.099825,,,,,
,,180.11225,,,,,
,,180.1197,,,,,
,,180.125425,,,,,
,,180.136125,,,,,
,,180.151525,,,,,
,,180.16225,,,,,
,,180.16875,,,,,
,,180.175675,,,,,
,,180.184975,,,,,
,,180.19105,,,,,
,,180.198125,,,,,
,,180.20435,,,,,
,,180.21515,,,,,
,,180.2237,,,,,
,,180.23565,,,,,
,,180.2469,,,,,
,,180.25305,,,,,
,,180.257,,,,,
,,180.261875,,,,,
,,180.2743,,,,,
,,180.2806,,,,,
,,180.2904,,,,,
,,180.29625,,,,,
,,180.3096,,,,,
,,180.3167,,,,,
,,180.3225,,,,,
,,180.32785,,,,,
,,180.336775,,,,,
,,180.35345,,,,,
,,180.3626,,,,,
,,180.37405,,,,,
,,180.3902,,,,,
,,180.3993,,,,,
,,180.407475,,,,,
,,180.44665,,,,,
,,180.458825,,,,,
,,180.471075,,,,,
,,180.486075,,,,,
,,180.493875,,,,,
,,180.5117,,,,,
,,180.537525,,,,,
,,180.547025,,,,,
,,180.56125,,,,,
,,180.5709,,,,,
,,180.582125,,,,,
,,180.59785,,,,,
,,180.6082,,,,,
,,180.619225,,,,,
,,180.62955,,,,,
,,180.6485,,,,,
,,180.65675,,,,,
,,180.66315,,,,,
,,180.668,,,,,
,,180.672325,,,,,
,,180.67855,,,,,
,,180.684925,,,,,
,,180.7042,,,,,
,,180.711875,,,,,
,,180.7169,,,,,
,,180.7243,,,,,
,,180.731975,,,,,
,,180.753225,,,,,
,,180.7604,,,,,
,,180.775825,,,,,
,,180.789425,,,,,
,,180.802425,,,,,
,,180.81125,,,,,
,,180.825025,,,,,
,,180.83925,,,,,
,,180.850075,,,,,
,,180.86455,,,,,
,,180.8756,,,,,
,,180.88995,,,,,
,,180.9045,,,,,
,,180.922,,,,,
,,180.9357,,,,,
,,180.9511,,,,,
,,180.9924,,,,,
,,181.000575,,,,,
,,181.009325,,,,,
,,181.026025,,,,,
,,181.032175,,,,,
,,181.04045,,,,,
,,181.0551,,,,,
,,181.06975,,,,,
,,181.081725,,,,,
,,181.089725,,,,,
,,181.123475,,,,,
,,181.1291,,,,,
,,181.137625,,,,,
,,181.150975,,,,,
,,181.164025,,,,,
,,181.17135,,,,,
,,181.177725,,,,,
,,181.18345,,,,,
,,181.191,,,,,
,,181.1967,,,,,
,,181.211125,,,,,
,,181.2156,,,,,
,,181.2237,,,,,
,,181.227175,,,,,
,,181.233325,,,,,
,,181.236275,,,,,
,,181.241275,,,,,
,,181.2474,,,,,
,,181.254425,,,,,
,,181.25805,,,,,
,,181.262625,,,,,
,,181.266325,,,,,
,,181.276175,,,,,
,,181.28125,,,,,
,,181.28815,,,,,
,,181.295375,,,,,
,,181.3029,,,,,
,,181.311175,,,,,
,,181.319275,,,,,
,,181.327925,,,,,
,,181.3369,,,,,
,,181.3478,,,,,
,,181.3601,,,,,
,,181.368975,,,,,
,,181.3813,,,,,
,,181.38945,,,,,
,,181.4206,,,,,
,,181.4325,,,,,
,,181.442075,,,,,
,,181.45595,,,,,
,,181.46795,,,,,
,,181.485175,,,,,
,,181.5025,,,,,
,,181.51685,,,,,
,,181.5321,,,,,
,,181.542875,,,,,
,,181.55255,,,,,
,,181.56235,,,,,
,,181.57365,,,,,
,,181.582,,,,,
,,181.59205,,,,,
,,181.5988,,,,,
,,181.60565,,,,,
,,181.6114,,,,,
,,181.629825,,,,,
,,181.63345,,,,,
,,181.637125,,,,,
,,181.640525,,,,,
,,181.643675,,,,,
,,181.647875,,,,,
,,181.65145,,,,,
,,181.659175,,,,,
,,181.665625,,,,,
,,181.678425,,,,,
,,181.681625,,,,,
,,181.6878,,,,,
,,181.6963,,,,,
,,181.700825,,,,,
,,181.708575,,,,,
,,181.7224,,,,,
,,181.73885,,,,,
,,181.751325,,,,,
,,181.772,,,,,
,,181.784225,,,,,
,,181.795075,,,,,
,,181.812575,,,,,
,,181.8311,,,,,
,,181.840275,,,,,
,,181.859725,,,,,
,,181.881425,,,,,
,,181.904525,,,,,
,,181.91435,,,,,
,,181.9243,,,,,
,,181.9365,,,,,
,,181.945625,,,,,
,,181.952675,,,,,
,,181.965,,,,,
,,181.971775,,,,,
,,181.981075,,,,,
,,181.987375,,,,,
,,181.99715,,,,,
,,182.000775,,,,,
,,182.0092,,,,,
,,182.013575,,,,,
,,182.01885,,,,,
,,182.02285,,,,,
,,182.03105,,,,,
,,182.037575,,,,,
,,182.0528,,,,,
,,182.058275,,,,,
,,182.0674,,,,,
,,182.077525,,,,,
,,182.085375,,,,,
,,182.099875,,,,,
,,182.1102,,,,,
,,182.1177,,,,,
,,182.12855,,,,,
,,182.13825,,,,,
,,182.15915,,,,,
,,182.166825,,,,,
,,182.174575,,,,,
,,182.1851,,,,,
,,182.2032,,,,,
,,182.216925,,,,,
,,182.228375,,,,,
,,182.23595,,,,,
,,182.244725,,,,,
,,182.254575,,,,,
,,182.268,,,,,
,,182.307825,,,,,
,,182.31555,,,,,
,,182.325325,,,,,
,,182.337775,,,,,
,,182.3445,,,,,
,,182.355925,,,,,
,,182.3652,,,,,
,,182.372475,,,,,
,,182.381025,,,,,
,,182.393625,,,,,
,,182.40515,,,,,
,,182.412175,,,,,
,,182.42705,,,,,
,,182.439275,,,,,
,,182.4453,,,,,
,,182.45155,,,,,
,,182.459575,,,,,
,,182.4633,,,,,
,,182.472225,,,,,
,,182.47655,,,,,
,,182.4814,,,,,
,,182.486,,,,,
,,182.49025,,,,,
,,182.500225,,,,,
,,182.5189,,,,,
,,182.53565,,,,,
,,182.54915,,,,,
,,182.55675,,,,,
,,182.572225,,,,,
,,182.609125,,,,,
,,182.624475,,,,,
,,182.6378,,,,,
,,182.6534,,,,,
,,182.679275,,,,,
,,182.6905,,,,,
,,182.69845,,,,,
,,182.711275,,,,,
,,182.7171,,,,,
,,182.72505,,,,,
,,182.733025,,,,,
,,182.738975,,,,,
,,182.746025,,,,,
,,182.7534,,,,,
,,182.76545,,,,,
,,182.77345,,,,,
,,182.780475,,,,,
,,182.7877,,,,,
,,182.7959,,,,,
,,182.8069,,,,,
,,182.810925,,,,,
,,182.823525,,,,,
,,182.831125,,,,,
,,182.840275,,,,,
,,182.84505,,,,,
,,182.84875,,,,,
,,182.86285,,,,,
,,182.8689,,,,,
,,182.873725,,,,,
,,182.880075,,,,,
,,182.887175,,,,,
,,182.890325,,,,,
,,182.90675,,,,,
,,182.914025,,,,,
,,182.929875,,,,,
,,182.93455,,,,,
,,182.952525,,,,,
,,182.95815,,,,,
,,182.963725,,,,,
,,182.967475,,,,,
,,182.97515,,,,,
,,182.979475,,,,,
,,182.98695,,,,,
,,182.9948,,,,,
,,182.998575,,,,,
,,183.005975,,,,,
,,183.0141,,,,,
,,183.018475,,,,,
,,183.037975,,,,,
,,183.048325,,,,,
,,183.069,,,,,
,,183.0754,,,,,
,,183.087325,,,,,
,,183.097175,,,,,
,,183.104,,,,,
,,183.1295,,,,,
,,183.1398,,,,,
,,183.14845,,,,,
,,183.159225,,,,,
,,183.167525,,,,,
,,183.173225,,,,,
,,183.17945,,,,,
,,183.19595,,,,,
,,183.205425,,,,,
,,183.21315,,,,,
,,183.219375,,,,,
,,183.230625,,,,,
,,183.239875,,,,,
,,183.258475,,,,,
,,183.26655,,,,,
,,183.277725,,,,,
,,183.288475,,,,,
,,183.298975,,,,,
,,183.310325,,,,,
,,183.320175,,,,,
,,183.332225,,,,,
,,183.34955,,,,,
,,183.357525,,,,,
,,183.37215,,,,,
,,183.376925,,,,,
,,183.38195,,,,,
,,183.387925,,,,,
,,183.393825,,,,,
,,183.39835,,,,,
,,183.4022,,,,,
,,183.41,,,,,
,,183.414225,,,,,
,,183.422475,,,,,
,,183.4304,,,,,
,,183.43675,,,,,
,,183.44195,,,,,
,,183.44785,,,,,
,,183.4645,,,,,
,,183.472875,,,,,
,,183.4779,,,,,
,,183.49765,,,,,
,,183.51425,,,,,
,,183.529875,,,,,
,,183.54565,,,,,
,,183.554775,,,,,
,,183.560925,,,,,
,,183.572725,,,,,
,,183.58315,,,,,
,,183.599075,,,,,
,,183.6127,,,,,
,,183.622925,,,,,
,,183.63005,,,,,
,,183.64395,,,,,
,,183.66545,,,,,
,,183.6765,,,,,
,,183.694625,,,,,
,,183.71005,,,,,
,,183.729525,,,,,
,,183.737975,,,,,
,,183.744125,,,,,
,,183.751225,,,,,
,,183.7664,,,,,
,,183.775275,,,,,
,,183.7844,,,,,
,,183.78995,,,,,
,,183.795475,,,,,
,,183.806,,,,,
,,183.810725,,,,,
,,183.817325,,,,,
,,183.82485,,,,,
,,183.830475,,,,,
,,183.836175,,,,,
,,183.84065,,,,,
,,183.846525,,,,,
,,183.8522,,,,,
,,183.85715,,,,,
,,183.861825,,,,,
,,183.87035,,,,,
,,183.890325,,,,,
,,183.90045,,,,,
,,183.906025,,,,,
,,183.91155,,,,,
,,183.931975,,,,,
,,183.9383,,,,,
,,183.950325,,,,,
,,183.95805,,,,,
,,183.966475,,,,,
,,183.97385,,,,,
,,183.980675,,,,,
,,183.992925,,,,,
,,183.9986,,,,,
,,184.00785,,,,,
,,184.018675,,,,,
,,184.0241,,,,,
,,184.0433,,,,,
,,184.05925,,,,,
,,184.07235,,,,,
,,184.08545,,,,,
,,184.091925,,,,,
,,184.10425,,,,,
,,184.125175,,,,,
,,184.1463,,,,,
,,184.1822,,,,,
,,184.1927,,,,,
,,184.209025,,,,,
,,184.224275,,,,,
,,184.2377,,,,,
,,184.255025,,,,,
,,184.266925,,,,,
,,184.273675,,,,,
,,184.2864,,,,,
,,184.314325,,,,,
,,184.31975,,,,,
,,184.32625,,,,,
,,184.33245,,,,,
,,184.3375,,,,,
,,184.360825,,,,,
,,184.3654,,,,,
,,184.369525,,,,,
,,184.38095,,,,,
,,184.395175,,,,,
,,184.401425,,,,,
,,184.407525,,,,,
,,184.42245,,,,,
,,184.42745,,,,,
,,184.43905,,,,,
,,184.4592,,,,,
,,184.4693,,,,,
,,184.490475,,,,,
,,184.51705,,,,,
,,184.542925,,,,,
,,184.5522,,,,,
,,184.5664,,,,,
,,184.582925,,,,,
,,184.59075,,,,,
,,184.604925,,,,,
,,184.6153,,,,,
,,184.628575,,,,,
,,184.64125,,,,,
,,184.6497,,,,,
,,184.655775,,,,,
,,184.664575,,,,,
,,184.669525,,,,,
,,184.6771,,,,,
,,184.684575,,,,,
,,184.692025,,,,,
,,184.696125,,,,,
,,184.7003,,,,,
,,184.704825,,,,,
,,184.709025,,,,,
,,184.715075,,,,,
,,184.729625,,,,,
,,184.739275,,,,,
,,184.745625,,,,,
,,184.75165,,,,,
,,184.75795,,,,,
,,184.768175,,,,,
,,184.773425,,,,,
,,184.77935,,,,,
,,184.78845,,,,,
,,184.79735,,,,,
,,184.8051,,,,,
,,184.823075,,,,,
,,184.836825,,,,,
,,184.855725,,,,,
,,184.86105,,,,,
,,184.87035,,,,,
,,184.896025,,,,,
,,184.91915,,,,,
,,184.94,,,,,
,,184.953675,,,,,
,,184.9644,,,,,
,,184.981,,,,,
,,184.9916,,,,,
,,185.00265,,,,,
,,185.011575,,,,,
,,185.023625,,,,,
,,185.054275,,,,,
,,185.067625,,,,,
,,185.079175,,,,,
,,185.08985,,,,,
,,185.100625,,,,,
,,185.10905,,,,,
,,185.115475,,,,,
,,185.121425,,,,,
,,185.127075,,,,,
,,185.131525,,,,,
,,185.135775,,,,,
,,185.1411,,,,,
,,185.145325,,,,,
,,185.1499,,,,,
,,185.1596,,,,,
,,185.16445,,,,,
,,185.17135,,,,,
,,185.175825,,,,,
,,185.182325,,,,,
,,185.193,,,,,
,,185.20005,,,,,
,,185.213075,,,,,
,,185.240875,,,,,
,,185.2515,,,,,
,,185.26305,,,,,
,,185.274775,,,,,
,,185.28535,,,,,
,,185.29925,,,,,
,,185.3243,,,,,
,,185.3466,,,,,
,,185.38605,,,,,
,,185.395025,,,,,
,,185.409525,,,,,
,,185.4178,,,,,
,,185.43315,,,,,
,,185.44605,,,,,
,,185.45325,,,,,
,,185.462725,,,,,
,,185.4739,,,,,
,,185.47995,,,,,
,,185.483675,,,,,
,,185.48965,,,,,
,,185.495275,,,,,
,,185.500125,,,,,
,,185.508375,,,,,
,,185.5136,,,,,
,,185.5182,,,,,
,,185.5231,,,,,
,,185.535375,,,,,
,,185.5474,,,,,
,,185.563975,,,,,
,,185.5696,,,,,
,,185.58325,,,,,
,,185.5935,,,,,
,,185.6189,,,,,
,,185.645075,,,,,
,,185.655375,,,,,
,,185.6684,,,,,
,,185.676175,,,,,
,,185.691875,,,,,
,,185.699675,,,,,
,,185.713425,,,,,
,,185.7248,,,,,
,,185.7584,,,,,
,,185.767425,,,,,
,,185.7802,,,,,
,,185.78675,,,,,
,,185.8011,,,,,
,,185.809275,,,,,
,,185.823025,,,,,
,,185.84,,,,,
,,185.85045,,,,,
,,185.8588,,,,,
,,185.8996,,,,,
,,185.912425,,,,,
,,185.923425,,,,,
,,185.94255,,,,,
,,185.9459,,,,,
,,185.966275,,,,,
,,185.976575,,,,,
,,185.98305,,,,,
,,185.990775,,,,,
,,185.996175,,,,,
,,186.000125,,,,,
,,186.013275,,,,,
,,186.019425,,,,,
,,186.0321,,,,,
,,186.0534,,,,,
,,186.0604,,,,,
,,186.066025,,,,,
,,186.074825,,,,,
,,186.08385,,,,,
,,186.100675,,,,,
,,186.111925,,,,,
,,186.129475,,,,,
,,186.1384,,,,,
,,186.1484,,,,,
,,186.1919,,,,,
,,186.21815,,,,,
,,186.22895,,,,,
,,186.252975,,,,,
,,186.2738,,,,,
,,186.285675,,,,,
,,186.2975,,,,,
,,186.30695,,,,,
,,186.32045,,,,,
,,186.3324,,,,,
,,186.34615,,,,,
,,186.3549,,,,,
,,186.37,,,,,
,,186.3759,,,,,
,,186.38305,,,,,
,,186.387975,,,,,
,,186.39625,,,,,
,,186.403825,,,,,
,,186.40835,,,,,
,,186.4264,,,,,
,,186.4392,,,,,
,,186.443,,,,,
,,186.458475,,,,,
,,186.4643,,,,,
,,186.48055,,,,,
,,186.49335,,,,,
,,186.5134,,,,,
,,186.528225,,,,,
,,186.5391,,,,,
,,186.5444,,,,,
,,186.548875,,,,,
,,186.561125,,,,,
,,186.566,,,,,
,,186.57185,,,,,
,,186.578525,,,,,
,,186.597725,,,,,
,,186.624125,,,,,
,,186.6295,,,,,
,,186.63925,,,,,
,,186.647575,,,,,
,,186.66255,,,,,
,,186.68305,,,,,
,,186.69685,,,,,
,,186.703775,,,,,
,,186.71605,,,,,
,,186.7254,,,,,
,,186.741575,,,,,
,,186.75195,,,,,
,,186.7647,,,,,
,,186.775725,,,,,
,,186.791025,,,,,
,,186.797,,,,,
,,186.813825,,,,,
,,186.827525,,,,,
,,186.8387,,,,,
,,186.846675,,,,,
,,186.857725,,,,,
,,186.8657,,,,,
,,186.87565,,,,,
,,186.8808,,,,,
,,186.8827,,,,,
,,186.88715,,,,,
,,186.894125,,,,,
,,186.898075,,,,,
,,186.903825,,,,,
,,186.90945,,,,,
,,186.9143,,,,,
,,186.917525,,,,,
,,186.925375,,,,,
,,186.93145,,,,,
,,186.937775,,,,,
,,186.95285,,,,,
,,186.957625,,,,,
,,186.967825,,,,,
,,186.971475,,,,,
,,186.98225,,,,,
,,186.991775,,,,,
,,187.00395,,,,,
,,187.01565,,,,,
,,187.038725,,,,,
,,187.05145,,,,,
,,187.06345,,,,,
,,187.073375,,,,,
,,187.10535,,,,,
,,187.11505,,,,,
,,187.1259,,,,,
,,187.1397,,,,,
,,187.1556,,,,,
,,187.181125,,,,,
,,187.20815,,,,,
,,187.2157,,,,,
,,187.227675,,,,,
,,187.235575,,,,,
,,187.24015,,,,,
,,187.253,,,,,
,,187.272,,,,,
,,187.278275,,,,,
,,187.28325,,,,,
,,187.2875,,,,,
,,187.293225,,,,,
,,187.297775,,,,,
,,187.306025,,,,,
,,187.30935,,,,,
,,187.3142,,,,,
,,187.31845,,,,,
,,187.322175,,,,,
,,187.3337,,,,,
,,187.344125,,,,,
,,187.353825,,,,,
,,187.37565,,,,,
,,187.3874,,,,,
,,187.39745,,,,,
,,187.421325,,,,,
,,187.433925,,,,,
,,187.451475,,,,,
,,187.462475,,,,,
,,187.473325,,,,,
,,187.491425,,,,,
,,187.504825,,,,,
,,187.52005,,,,,
,,187.55265,,,,,
,,187.56215,,,,,
,,187.582075,,,,,
,,187.597675,,,,,
,,187.6094,,,,,
,,187.617425,,,,,
,,187.629875,,,,,
,,187.638425,,,,,
,,187.649275,,,,,
,,187.657925,,,,,
,,187.66505,,,,,
,,187.671475,,,,,
,,187.678275,,,,,
,,187.6852,,,,,
,,187.69045,,,,,
,,187.698725,,,,,
,,187.70435,,,,,
,,187.7211,,,,,
,,187.725175,,,,,
,,187.7362,,,,,
,,187.743825,,,,,
,,187.749725,,,,,
,,187.754075,,,,,
,,187.76045,,,,,
,,187.77835,,,,,
,,187.786175,,,,,
,,187.80275,,,,,
,,187.813575,,,,,
,,187.826875,,,,,
,,187.85215,,,,,
,,187.861875,,,,,
,,187.888925,,,,,
,,187.896525,,,,,
,,187.908775,,,,,
,,187.927525,,,,,
,,187.93865,,,,,
,,187.951775,,,,,
,,187.962125,,,,,
,,187.965175,,,,,
,,187.9741,,,,,
,,187.994825,,,,,
,,188.004775,,,,,
,,188.013825,,,,,
,,188.029075,,,,,
,,188.038375,,,,,
,,188.0425,,,,,
,,188.0474,,,,,
,,188.057575,,,,,
,,188.079925,,,,,
,,188.084475,,,,,
,,188.09035,,,,,
,,188.098525,,,,,
,,188.113475,,,,,
,,188.11945,,,,,
,,188.12775,,,,,
,,188.137525,,,,,
,,188.148375,,,,,
,,188.15575,,,,,
,,188.167275,,,,,
,,188.206725,,,,,
,,188.222,,,,,
,,188.240375,,,,,
,,188.251525,,,,,
,,188.261625,,,,,
,,188.321725,,,,,
,,188.32745,,,,,
,,188.340475,,,,,
,,188.354375,,,,,
,,188.367425,,,,,
,,188.3773,,,,,
,,188.3866,,,,,
,,188.39565,,,,,
,,188.405075,,,,,
,,188.4164,,,,,
,,188.42435,,,,,
,,188.43225,,,,,
,,188.4413,,,,,
,,188.457325,,,,,
,,188.46445,,,,,
,,188.476725,,,,,
,,188.48795,,,,,
,,188.52005,,,,,
,,188.530075,,,,,
,,188.558975,,,,,
,,188.573025,,,,,
,,188.582875,,,,,
,,188.597025,,,,,
,,188.610975,,,,,
,,188.624125,,,,,
,,188.6346,,,,,
,,188.66945,,,,,
,,188.67825,,,,,
,,188.6928,,,,,
,,188.713975,,,,,
,,188.74005,,,,,
,,188.75165,,,,,
,,188.763225,,,,,
,,188.7755,,,,,
,,188.80365,,,,,
,,188.81865,,,,,
,,188.825275,,,,,
,,188.82935,,,,,
,,188.843275,,,,,
,,188.858025,,,,,
,,188.875175,,,,,
,,188.91225,,,,,
,,188.92275,,,,,
,,188.930975,,,,,
,,188.942675,,,,,
,,188.9511,,,,,
,,188.974925,,,,,
,,188.984725,,,,,
,,188.998475,,,,,
,,189.0077,,,,,
,,189.0162,,,,,
,,189.03625,,,,,
,,189.04605,,,,,
,,189.0598,,,,,
,,189.072125,,,,,
,,189.08075,,,,,
,,189.088625,,,,,
,,189.09875,,,,,
,,189.125425,,,,,
,,189.13375,,,,,
,,189.139475,,,,,
,,189.145925,,,,,
,,189.154775,,,,,
,,189.165375,,,,,
,,189.18385,,,,,
,,189.188725,,,,,
,,189.193425,,,,,
,,189.198375,,,,,
,,189.208,,,,,
,,189.213675,,,,,
,,189.22805,,,,,
,,189.23855,,,,,
,,189.260475,,,,,
,,189.2785,,,,,
,,189.2863,,,,,
,,189.294275,,,,,
,,189.30325,,,,,
,,189.310525,,,,,
,,189.3206,,,,,
,,189.325125,,,,,
,,189.3319,,,,,
,,189.339375,,,,,
,,189.34695,,,,,
,,189.35745,,,,,
,,189.362225,,,,,
,,189.36935,,,,,
,,189.376775,,,,,
,,189.384475,,,,,
,,189.3915,,,,,
,,189.40175,,,,,
,,189.431625,,,,,
,,189.44255,,,,,
,,189.455825,,,,,
,,189.47285,,,,,
,,189.4855,,,,,
,,189.520425,,,,,
,,189.533025,,,,,
,,189.57655,,,,,
,,189.592125,,,,,
,,189.604925,,,,,
,,189.62985,,,,,
,,189.642625,,,,,
,,189.648,,,,,
,,189.655275,,,,,
,,189.664775,,,,,
,,189.674125,,,,,
,,189.6812,,,,,
,,189.715475,,,,,
,,189.724975,,,,,
,,189.7359,,,,,
,,189.7456,,,,,
,,189.760175,,,,,
,,189.808175,,,,,
,,189.818625,,,,,
,,189.819675,,,,,
,,189.828275,,,,,
,,189.8595,,,,,
,,189.8689,,,,,
,,189.879775,,,,,
,,189.88505,,,,,
,,189.897975,,,,,
,,189.904,,,,,
,,189.91235,,,,,
,,189.919275,,,,,
,,189.932425,,,,,
,,189.9444,,,,,
,,189.950225,,,,,
,,189.95505,,,,,
,,189.96035,,,,,
,,189.971875,,,,,
,,189.9822,,,,,
,,189.993225,,,,,
,,190.00275,,,,,
,,190.008675,,,,,
,,190.020875,,,,,
,,190.02895,,,,,
,,190.05165,,,,,
,,190.055875,,,,,
,,190.070275,,,,,
,,190.0797,,,,,
,,190.103175,,,,,
,,190.114675,,,,,
,,190.130875,,,,,
,,190.145825,,,,,
,,190.172325,,,,,
,,190.19095,,,,,
,,190.203925,,,,,
,,190.215375,,,,,
,,190.22975,,,,,
,,190.23965,,,,,
,,190.24685,,,,,
,,190.254825,,,,,
,,190.25945,,,,,
,,190.265375,,,,,
,,190.27165,,,,,
,,190.2832,,,,,
,,190.28825,,,,,
,,190.2976,,,,,
,,190.328725,,,,,
,,190.33745,,,,,
,,190.34975,,,,,
,,190.363,,,,,
,,190.3919,,,,,
,,190.40665,,,,,
,,190.4143,,,,,
,,190.42215,,,,,
,,190.448325,,,,,
,,190.461925,,,,,
,,190.46755,,,,,
,,190.47245,,,,,
,,190.477825,,,,,
,,190.4821,,,,,
,,190.4864,,,,,
,,190.4906,,,,,
,,190.49725,,,,,
,,190.50755,,,,,
,,190.518525,,,,,
,,190.52335,,,,,
,,190.5271,,,,,
,,190.53755,,,,,
,,190.542875,,,,,
,,190.54695,,,,,
,,190.552425,,,,,
,,190.557075,,,,,
,,190.562,,,,,
,,190.566425,,,,,
,,190.580825,,,,,
,,190.59235,,,,,
,,190.60755,,,,,
,,190.6209,,,,,
,,190.6342,,,,,
,,190.64095,,,,,
,,190.651275,,,,,
,,190.66545,,,,,
,,190.7006,,,,,
,,190.70895,,,,,
,,190.719175,,,,,
,,190.73475,,,,,
,,190.754025,,,,,
,,190.763525,,,,,
,,190.77745,,,,,
,,190.811,,,,,
,,190.826225,,,,,
,,190.8557,,,,,
,,190.863425,,,,,
,,190.87125,,,,,
,,190.87935,,,,,
,,190.8824,,,,,
,,190.887325,,,,,
,,190.89265,,,,,
,,190.89805,,,,,
,,190.909225,,,,,
,,190.9142,,,,,
,,190.935075,,,,,
,,190.94205,,,,,
,,190.94695,,,,,
,,190.9586,,,,,
,,190.96545,,,,,
,,190.969875,,,,,
,,190.974,,,,,
,,190.9962,,,,,
,,191.002975,,,,,
,,191.0078,,,,,
,,191.018225,,,,,
,,191.02675,,,,,
,,191.037425,,,,,
,,191.047525,,,,,
,,191.0627,,,,,
,,191.07105,,,,,
,,191.08505,,,,,
,,191.10455,,,,,
,,191.1169,,,,,
,,191.128125,,,,,
,,191.148575,,,,,
,,191.168625,,,,,
,,191.175825,,,,,
,,191.185175,,,,,
,,191.205475,,,,,
,,191.211275,,,,,
,,191.2167,,,,,
,,191.221575,,,,,
,,191.22685,,,,,
,,191.240075,,,,,
,,191.25075,,,,,
,,191.264325,,,,,
,,191.2835,,,,,
,,191.2963,,,,,
,,191.30465,,,,,
,,191.313175,,,,,
,,191.33165,,,,,
,,191.34895,,,,,
,,191.36195,,,,,
,,191.376775,,,,,
,,191.3882,,,,,
,,191.40015,,,,,
,,191.4135,,,,,
,,191.424775,,,,,
,,191.435725,,,,,
,,191.455275,,,,,
,,191.4786,,,,,
,,191.5004,,,,,
,,191.508075,,,,,
,,191.51425,,,,,
,,191.518675,,,,,
,,191.527375,,,,,
,,191.532925,,,,,
,,191.537125,,,,,
,,191.54455,,,,,
,,191.552475,,,,,
,,191.561375,,,,,
,,191.566625,,,,,
,,191.57875,,,,,
,,191.584975,,,,,
,,191.608375,,,,,
,,191.62445,,,,,
,,191.629875,,,,,
,,191.6355,,,,,
,,191.64775,,,,,
,,191.6579,,,,,
,,191.676225,,,,,
,,191.6974,,,,,
