SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC10a
93.07225,130.51365,15.1108,75.603375
93.0861,130.554225,15.13085,75.658225
93.1017,130.6958,15.151625,75.698125
93.498875,130.80135,15.177375,75.739175
93.51695,131.1682,15.206,75.87625
93.5724,131.241975,15.227675,75.905925
93.670375,131.5546,15.268475,75.95115
93.695175,131.6179,15.29795,76.003375
93.7683,131.780925,15.331775,76.34175
94.21815,131.814,15.355975,76.388225
94.255875,131.9116,15.3894,76.439
94.283925,132.185025,15.4067,76.478925
94.335775,132.27035,15.41855,76.54265
94.888275,132.2761,15.425175,76.89525
94.907825,132.374425,15.439725,76.91545
94.949925,132.448725,15.447225,76.953725
94.99175,132.5603,15.455075,76.9745
95.031125,132.7431,15.466325,77.00055
95.059675,132.8505,15.4746,77.04435
96.180275,132.9347,15.50375,77.0646
96.21215,132.94455,15.5176,77.190775
96.243075,133.00455,15.5325,77.306025
96.27845,133.174,15.54715,77.630375
96.3752,133.3318,15.5545,77.680925
97.973675,133.38535,15.5707,77.906
98.331275,133.463875,15.58065,77.973975
98.345375,133.65165,15.61505,78.008975
