SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
615.315125,,619.10195,,570.3288,
615.3373,,619.120875,,570.344325,
615.3757,,619.14945,,570.364375,
615.4422,,619.156625,,570.3726,
615.4823,,619.16895,,570.375275,
615.509525,,619.185475,,570.4016,
615.531975,,619.199075,,570.41435,
615.546375,,619.2295,,570.4305,
615.593825,,619.282125,,570.449825,
615.697425,,619.322375,,570.466175,
615.760275,,619.359,,570.484975,
615.844375,,619.400975,,570.49745,
615.912875,,619.418825,,570.515275,
616.031275,,619.48015,,570.53585,
616.076975,,619.50325,,570.5535,
616.096875,,619.559825,,570.587425,
616.194075,,619.609375,,570.602125,
616.263375,,619.636825,,570.6503,
616.291625,,619.679575,,570.673175,
616.3351,,619.724375,,570.696625,
616.37325,,619.779375,,570.733525,
616.473925,,619.813925,,570.777275,
616.5079,,619.87875,,570.7926,
616.5157,,619.9239,,570.820225,
616.5549,,619.970925,,570.861825,
616.573725,,620.008275,,570.91035,
616.59485,,620.048175,,570.971925,
616.614275,,620.0942,,570.99695,
616.63415,,620.1554,,571.0117,
616.68205,,620.209475,,571.035125,
616.7162,,620.231425,,571.04715,
616.760475,,620.282075,,571.0847,
616.770075,,620.37585,,571.0998,
616.79185,,620.595625,,571.1064,
616.798425,,620.663375,,571.15395,
616.831175,,620.7505,,571.2464,
616.859425,,620.81925,,571.2882,
616.980625,,620.91635,,571.33955,
617.0169,,620.964625,,571.391575,
617.12535,,621.0023,,571.4082,
617.1624,,621.057925,,571.4205,
617.195825,,621.088125,,571.443375,
617.233475,,621.123025,,571.492375,
617.2533,,621.1688,,571.535825,
617.30435,,621.22675,,571.5526,
617.347575,,621.34755,,571.576475,
617.386025,,621.376775,,571.60945,
617.457425,,621.422725,,571.66035,
617.474675,,621.466675,,571.679575,
617.5019,,621.49885,,571.69445,
617.540525,,621.53315,,571.71745,
617.577525,,621.597925,,571.732125,
617.6055,,621.637175,,571.74545,
617.7026,,621.705,,571.75855,
617.7631,,621.76045,,571.776025,
617.792,,621.83045,,571.789475,
617.841125,,621.86325,,571.8157,
617.929425,,621.92365,,571.838725,
617.99,,621.989025,,571.8594,
618.026575,,622.08815,,571.874225,
618.1729,,622.1114,,571.921725,
618.30675,,622.1568,,571.93865,
618.375175,,622.216275,,571.980925,
618.40405,,622.3649,,571.982025,
618.44615,,622.42525,,572.01605,
618.4576,,622.53665,,572.0316,
618.51655,,622.5606,,572.04145,
618.60915,,622.605025,,572.0524,
618.64555,,622.6688,,572.060675,
618.7238,,622.7706,,572.074575,
618.8181,,622.805025,,572.1572,
618.880175,,622.8961,,572.186575,
619.009275,,622.9642,,572.211825,
619.082675,,623.0453,,572.227825,
619.157525,,623.10795,,572.238825,
619.294175,,623.1621,,572.258225,
619.376475,,623.201125,,572.286125,
619.430525,,623.270875,,572.328375,
619.48815,,623.3906,,572.34845,
619.49485,,623.458125,,572.360725,
619.557175,,623.50825,,572.378425,
619.725025,,623.5771,,572.397275,
619.7493,,623.612875,,572.41055,
619.879425,,623.680625,,572.430325,
619.97965,,623.7791,,572.44865,
619.981525,,623.874825,,572.472875,
620.043,,623.926425,,572.483975,
620.1027,,623.975475,,572.493825,
620.13735,,624.041875,,572.5195,
620.19745,,624.10575,,572.5248,
620.259225,,624.140425,,572.53325,
620.30635,,624.1825,,572.552175,
620.31505,,624.187,,572.56965,
620.3574,,624.240025,,572.604225,
620.40275,,624.2857,,572.6183,
620.417625,,624.33265,,572.636125,
620.467925,,624.38275,,572.672625,
620.486925,,624.4566,,572.684375,
620.5513,,624.513925,,572.7015,
620.59165,,624.58305,,572.735125,
620.856625,,624.6228,,572.76815,
620.896475,,624.74085,,572.795125,
620.92305,,624.8009,,572.8484,
620.9527,,624.84125,,572.8848,
620.959475,,624.882875,,572.9372,
620.99545,,624.929375,,572.961125,
621.06265,,624.97115,,573.023975,
621.123075,,625.022075,,573.057225,
621.15825,,625.072475,,573.11595,
621.176675,,625.122625,,573.16005,
621.226975,,625.171175,,573.17955,
621.24025,,625.2204,,573.1868,
621.28735,,625.268425,,573.20315,
621.33415,,625.30075,,573.225425,
621.3683,,625.336425,,573.24145,
621.417725,,625.385075,,573.25905,
621.465925,,625.42585,,573.30925,
621.565875,,625.48665,,573.323175,
621.578625,,625.513525,,573.359075,
621.615475,,625.55375,,573.3766,
621.6258,,625.6214,,573.4056,
621.700925,,625.674125,,573.4227,
621.75255,,625.74875,,573.4398,
621.774025,,625.851025,,573.4725,
621.911875,,625.880075,,573.48805,
622.050375,,625.9117,,573.499275,
622.095575,,625.969025,,573.513475,
622.137225,,626.0084,,573.530175,
622.1824,,626.05045,,573.551875,
622.20665,,626.0726,,573.583075,
622.23825,,626.109725,,573.60565,
622.27435,,626.21885,,573.635325,
622.30285,,626.25045,,573.65205,
622.3317,,626.28465,,573.66675,
622.39915,,626.310325,,573.676,
622.44495,,626.33365,,573.6906,
622.4584,,626.3613,,573.716875,
622.466975,,626.3899,,573.763325,
622.4942,,626.4657,,573.789925,
622.550325,,626.523275,,573.826075,
622.55495,,626.5685,,573.841875,
622.60685,,626.6297,,573.859475,
622.663425,,626.70935,,573.8762,
622.670525,,626.737425,,573.967475,
622.70295,,626.828025,,573.981925,
622.706575,,626.884875,,573.9939,
622.7406,,626.960675,,574.005425,
622.75465,,627.04855,,574.023875,
622.842925,,627.1243,,574.0449,
622.9818,,627.176625,,574.066375,
623.0603,,627.227225,,574.0807,
623.095075,,627.2927,,574.090975,
623.1696,,627.341825,,574.103025,
623.206825,,627.3948,,574.135175,
623.281575,,627.444,,574.176325,
623.3149,,627.487875,,574.2208,
623.372075,,627.51285,,574.262625,
623.43335,,627.594725,,574.3186,
623.462425,,627.6507,,574.345575,
623.48245,,627.693925,,574.381775,
623.544775,,627.729175,,574.431525,
623.5794,,627.760925,,574.455525,
623.6374,,627.7848,,574.48645,
623.731425,,627.8059,,574.511975,
623.762275,,627.856225,,574.523825,
623.781475,,627.902775,,574.569425,
623.82695,,627.9582,,574.5827,
623.8728,,628.0471,,574.59185,
623.92045,,628.174925,,574.62,
623.9304,,628.283125,,574.635225,
623.97175,,628.351475,,574.6549,
624.000175,,628.4146,,574.686925,
624.032825,,628.469,,574.702125,
624.0937,,628.50745,,574.72175,
624.19005,,628.5765,,574.7495,
624.249425,,628.635225,,574.7854,
624.27795,,628.689675,,574.7953,
624.309675,,628.714675,,574.829575,
624.3233,,628.758375,,574.8695,
624.380075,,628.843225,,574.890125,
624.404575,,628.938625,,574.9251,
624.457825,,628.996825,,574.9828,
624.583725,,629.1179,,575.013575,
624.6233,,629.207275,,575.09135,
624.8791,,629.259325,,575.135825,
624.924125,,629.405675,,575.1625,
624.9636,,629.47525,,575.189525,
624.993375,,629.58885,,575.220225,
625.072625,,629.65965,,575.247,
625.07915,,629.68155,,575.279725,
625.117325,,629.72375,,575.29425,
625.12845,,629.774975,,575.308375,
625.18245,,629.77785,,575.3328,
625.19735,,629.82115,,575.3515,
625.211575,,629.90385,,575.37085,
625.26505,,629.9599,,575.392575,
625.30435,,629.99925,,575.4224,
625.32495,,630.095675,,575.45835,
625.353175,,630.202525,,575.4825,
625.382525,,630.29105,,575.507975,
625.49025,,630.39675,,575.5296,
625.573725,,630.442725,,575.538825,
625.598125,,630.4704,,575.5601,
625.6884,,630.51005,,575.579075,
625.765125,,630.54485,,575.598225,
625.819425,,630.58015,,575.615375,
625.821525,,630.69455,,575.64435,
625.892775,,630.79995,,575.69,
625.9656,,630.850125,,575.70625,
626.0048,,630.94785,,575.72255,
626.0602,,631.080075,,575.753325,
626.105825,,631.1571,,575.777925,
626.15105,,631.29655,,575.807975,
626.225025,,631.381225,,575.840875,
626.231725,,631.452175,,575.8483,
626.281075,,631.56,,575.8825,
626.343575,,631.641,,575.902,
626.409025,,631.7366,,575.92415,
626.44625,,631.850225,,575.955775,
626.48215,,631.898575,,575.99025,
626.508075,,631.94955,,576.0181,
626.549775,,631.990475,,576.059075,
626.564325,,632.0733,,576.0792,
626.629925,,632.12095,,576.094575,
626.65815,,632.157075,,576.112625,
626.7085,,632.183925,,576.123675,
626.742125,,632.22805,,576.139975,
626.788425,,632.249925,,576.16985,
626.8427,,632.27705,,576.1934,
626.8792,,632.2995,,576.221525,
626.93145,,632.328875,,576.242875,
626.983475,,632.3551,,576.258425,
626.9868,,632.3939,,576.290975,
627.028225,,632.514775,,576.30005,
627.127275,,632.564925,,576.323025,
627.148125,,632.6127,,576.3507,
627.199325,,632.66495,,576.369125,
627.225025,,632.698625,,576.394675,
627.279225,,632.750425,,576.4152,
627.315725,,632.792925,,576.43385,
627.3923,,632.829425,,576.4559,
627.506225,,632.8683,,576.473425,
627.54855,,632.894375,,576.4917,
627.636725,,632.923075,,576.506675,
627.7776,,632.971425,,576.5196,
627.886,,633.020025,,576.526125,
627.894375,,633.06295,,576.559525,
627.911225,,633.10355,,576.589175,
628.02505,,633.1401,,576.607225,
628.10205,,633.17075,,576.6267,
628.13935,,633.2053,,576.6714,
628.21465,,633.262625,,576.697575,
628.2278,,633.2823,,576.714975,
628.37,,633.2994,,576.757475,
628.383425,,633.324875,,576.789175,
628.441175,,633.375375,,576.811425,
628.49645,,633.42275,,576.834575,
628.53095,,633.456125,,576.8521,
628.552,,633.4997,,576.8738,
628.608625,,633.545,,576.892375,
628.72715,,633.59625,,576.912925,
628.7793,,633.669775,,576.93195,
628.80365,,633.733275,,576.964925,
628.83455,,633.787425,,576.976975,
628.91795,,633.8476,,576.99745,
628.9676,,634.0155,,577.012475,
629.0157,,634.063325,,577.02455,
629.173475,,634.08905,,577.040575,
629.22305,,634.1142,,577.063075,
629.260775,,634.170025,,577.071025,
629.30165,,634.205475,,577.10405,
629.34135,,634.2726,,577.120625,
629.357225,,634.38675,,577.1446,
629.36505,,634.44155,,577.154775,
629.4087,,634.509275,,577.1645,
629.52675,,634.568125,,577.173825,
629.609675,,634.613425,,577.1861,
629.61865,,634.71785,,577.19725,
629.654025,,634.877625,,577.20705,
629.698975,,634.941125,,577.22115,
629.72845,,634.993,,577.2353,
629.76325,,635.052025,,577.24765,
629.781625,,635.1237,,577.278025,
629.813125,,635.197125,,577.295175,
629.90495,,635.247,,577.323675,
629.9483,,635.29715,,577.36435,
629.994125,,635.36855,,577.391375,
630.1071,,635.4799,,577.410575,
630.153625,,635.623075,,577.429175,
630.277425,,635.681775,,577.440525,
630.323225,,635.7329,,577.454,
630.370425,,635.846525,,577.4763,
630.419075,,635.894625,,577.498825,
630.45555,,635.92165,,577.529875,
630.66695,,635.9422,,577.5573,
630.707325,,635.97845,,577.584625,
630.788025,,636.05365,,577.6049,
630.79105,,636.085575,,577.645025,
630.81605,,636.135625,,577.67135,
630.8654,,636.1643,,577.677225,
630.918775,,636.1796,,577.703875,
630.97035,,636.220725,,577.78255,
631.008325,,636.40705,,577.824375,
631.04775,,636.46495,,577.8743,
631.091475,,636.544725,,577.92325,
631.11075,,636.617575,,577.962925,
631.161725,,636.7231,,577.98495,
631.251525,,636.734025,,578.046175,
631.287,,636.7618,,578.08285,
631.291125,,636.79625,,578.1163,
631.3564,,636.83895,,578.166375,
631.38375,,636.9281,,578.243225,
631.4373,,636.956275,,578.278675,
631.478575,,637.00235,,578.332525,
631.539,,637.03735,,578.381325,
631.5662,,637.074,,578.406825,
631.607425,,637.12505,,578.439075,
631.69535,,637.17235,,578.4698,
631.724725,,637.2165,,578.486775,
631.780325,,637.2792,,578.502175,
631.794875,,637.308975,,578.534425,
631.82065,,637.34625,,578.552825,
631.84945,,637.3844,,578.57105,
631.88725,,637.429275,,578.5852,
631.9033,,637.533875,,578.59935,
631.919375,,637.562825,,578.62225,
631.973275,,637.6172,,578.6391,
632.011875,,637.66395,,578.690925,
632.03535,,637.696425,,578.711275,
632.072575,,637.725025,,578.7447,
632.127325,,637.764075,,578.81955,
632.143825,,637.801525,,578.8382,
632.169475,,637.86855,,578.9131,
632.202275,,637.9101,,578.942275,
632.24085,,637.9648,,578.967125,
632.273,,638.008025,,578.988125,
632.31785,,638.0561,,579.076975,
632.34255,,638.09565,,579.0977,
632.3702,,638.14325,,579.117,
632.450375,,638.178,,579.1285,
632.525575,,638.2236,,579.1379,
632.574475,,638.265925,,579.145475,
632.6153,,638.30415,,579.155025,
632.6624,,638.3696,,579.177175,
632.753425,,638.4257,,579.2172,
632.804,,638.486225,,579.23885,
632.808825,,638.5427,,579.2827,
632.815675,,638.616675,,579.287,
632.827375,,638.6719,,579.30955,
632.8595,,638.722725,,579.3387,
632.92715,,638.77795,,579.44045,
632.9592,,638.83415,,579.5037,
633.003925,,638.8863,,579.602575,
633.096725,,638.912775,,579.74965,
633.125425,,638.960125,,579.7736,
633.1736,,638.984675,,579.789925,
633.18325,,639.031925,,579.8152,
633.205925,,639.08985,,579.830675,
633.251775,,639.14555,,579.8678,
633.292425,,639.19475,,579.9177,
633.361425,,639.2551,,579.972225,
633.418,,639.408,,580.0094,
633.440575,,639.4657,,580.04715,
633.472625,,639.511775,,580.089525,
633.5419,,639.729125,,580.127325,
633.582525,,639.791925,,580.140525,
633.63355,,639.857625,,580.2157,
633.660325,,639.9564,,580.231125,
633.735425,,640.087975,,580.2623,
633.7811,,640.13965,,580.2997,
633.8105,,640.266475,,580.3275,
633.846475,,640.546925,,580.351325,
633.907725,,640.68585,,580.3826,
633.945075,,640.7643,,580.404375,
633.96105,,640.81865,,580.41975,
634.008475,,640.8611,,580.44275,
634.0429,,640.9265,,580.469275,
634.0904,,640.989975,,580.505675,
634.1153,,641.104575,,580.5102,
634.172925,,641.200575,,580.53675,
634.179825,,641.28285,,580.548425,
634.198,,641.3218,,580.565975,
634.227575,,641.3825,,580.59305,
634.249475,,641.4598,,580.612925,
634.2719,,641.5109,,580.62585,
634.318225,,641.562725,,580.661075,
634.4108,,641.621825,,580.704075,
634.47165,,641.7098,,580.721525,
634.54085,,641.730875,,580.728875,
634.6069,,641.7936,,580.74405,
634.62825,,641.821975,,580.790475,
634.6728,,641.921575,,580.831225,
634.702025,,641.9645,,580.884025,
634.8232,,642.00865,,580.907025,
634.873875,,642.02455,,580.948675,
634.904275,,642.0682,,580.96335,
634.921725,,642.121575,,580.97945,
634.927825,,642.2389,,580.999975,
634.956625,,642.2873,,581.019675,
635.02675,,642.315925,,581.0546,
635.092475,,642.328575,,581.111925,
635.120475,,642.3604,,581.131275,
635.14565,,642.4287,,581.204875,
635.18715,,642.510975,,581.238875,
635.201175,,642.5349,,581.2781,
635.20575,,642.57225,,581.29115,
635.230225,,642.618175,,581.304775,
635.282925,,642.659925,,581.323425,
635.304975,,642.7066,,581.340675,
635.32425,,642.7367,,581.379575,
635.39885,,642.782725,,581.393075,
635.455925,,642.943475,,581.42105,
635.481125,,642.99705,,581.4452,
635.496225,,643.0331,,581.46475,
635.5822,,643.0916,,581.4788,
635.73285,,643.163725,,581.49975,
635.838225,,643.203725,,581.520375,
635.9093,,643.253075,,581.549425,
635.945175,,643.298525,,581.580775,
635.97555,,643.316575,,581.6073,
636.016425,,643.359025,,581.617175,
636.054625,,643.3961,,581.63665,
636.128875,,643.462775,,581.6478,
636.1304,,643.482725,,581.679075,
636.1611,,643.51665,,581.692375,
636.1709,,643.549,,581.721775,
636.20625,,643.5751,,581.748775,
636.2079,,643.60345,,581.77385,
636.24955,,643.62765,,581.855425,
636.2894,,643.6749,,581.904425,
636.362725,,643.705275,,581.935275,
636.408,,643.735675,,582.009475,
636.467975,,643.768625,,582.046925,
636.60415,,643.798075,,582.06545,
636.62905,,643.84805,,582.0999,
636.63135,,643.886325,,582.123975,
636.724,,643.93735,,582.151325,
636.74885,,643.97985,,582.18355,
636.758775,,644.017275,,582.211625,
636.781475,,644.06135,,582.2534,
636.79695,,644.090225,,582.305875,
636.9422,,644.213225,,582.33675,
637.0024,,644.30015,,582.3537,
637.0232,,644.357225,,582.385925,
637.034275,,644.455975,,582.4171,
637.057025,,644.516625,,582.4322,
637.11415,,644.5506,,582.46495,
637.1489,,644.6194,,582.4873,
637.184525,,644.6725,,582.5179,
637.25585,,644.7147,,582.560825,
637.30145,,644.793675,,582.582525,
637.330325,,644.8678,,582.633125,
637.3386,,644.918825,,582.664825,
637.352225,,644.9596,,582.727425,
637.384575,,645.031375,,582.770875,
637.38815,,645.098225,,582.822775,
637.407675,,645.16375,,582.875375,
637.430125,,645.225475,,582.89155,
637.452275,,645.387375,,582.90655,
637.467875,,645.4156,,582.923475,
637.47215,,645.446225,,582.937575,
637.490675,,645.523925,,582.9764,
637.5225,,645.5485,,582.99775,
637.546375,,645.5707,,583.054225,
637.577775,,645.6094,,583.07235,
637.63165,,645.68215,,583.08645,
637.6651,,645.732275,,583.1461,
637.6822,,645.7696,,583.1668,
637.692375,,645.81035,,583.180575,
637.6944,,645.8465,,583.23815,
637.7317,,645.9242,,583.283225,
637.73285,,645.945225,,583.305175,
637.75985,,645.972675,,583.3282,
637.82045,,646.03145,,583.3345,
637.8752,,646.090225,,583.368325,
637.910825,,646.170775,,583.402125,
637.935,,646.248825,,583.44695,
637.9508,,646.3554,,583.466925,
637.966725,,646.425525,,583.521325,
637.9906,,646.488075,,583.532825,
638.095475,,646.527625,,583.564,
638.149175,,646.57245,,583.5866,
638.197775,,646.61575,,583.615625,
638.233075,,646.6877,,583.654,
638.2912,,646.76205,,583.675875,
638.3298,,646.814075,,583.7421,
638.3863,,646.89255,,583.77825,
638.4295,,646.96255,,583.8231,
638.46235,,647.0184,,583.845575,
638.494875,,647.053925,,583.88015,
638.534975,,647.135925,,583.8968,
638.5927,,647.19425,,583.9229,
638.654375,,647.234325,,583.9343,
638.741625,,647.27085,,583.946525,
638.825675,,647.352175,,583.971,
638.8374,,647.4056,,583.989475,
638.877175,,647.51345,,584.002525,
638.878275,,647.578975,,584.035125,
638.93935,,647.62785,,584.0466,
638.9931,,647.667125,,584.061025,
639.029125,,647.72355,,584.07705,
639.0475,,647.76095,,584.08885,
639.13735,,647.801025,,584.107725,
639.2002,,647.836875,,584.116725,
639.22425,,647.868,,584.12465,
639.253875,,647.90755,,584.14555,
639.281375,,647.98095,,584.155925,
639.313575,,648.04315,,584.178225,
