SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC10b,SPK_SPKC11a,SPK_SPKC16a
520.934925,526.289375,,497.268675,556.9705,460.3643,423.713175
521.23965,526.333975,,497.4048,557.00385,460.423425,423.7275
521.2975,526.37785,,497.5062,557.042425,460.4623,423.739175
521.3617,526.432975,,497.596825,557.306925,460.4872,423.751425
521.484525,526.556975,,497.7073,557.362925,460.636175,423.76125
521.55405,526.65235,,497.753625,557.400675,460.662825,423.773975
521.85735,526.696775,,497.942525,557.60115,460.678025,423.791275
521.93105,526.772875,,497.96445,557.61285,460.72775,423.81145
522.0245,526.905725,,498.04385,557.757525,460.732875,423.8211
522.33005,527.049625,,498.14265,557.818875,460.770475,423.83585
522.43185,527.0789,,498.22,557.85155,460.85105,423.851925
522.5447,527.17145,,498.2995,557.868225,460.957175,423.86715
522.60645,527.326575,,498.481025,557.92315,461.060725,423.880375
522.658875,527.3799,,498.54945,558.0492,461.2102,423.991825
522.710425,527.446575,,498.629775,558.09495,461.308525,424.157425
522.85155,527.51215,,498.766425,558.121625,461.32165,424.16485
522.89615,527.548975,,498.877125,558.14495,461.3806,424.16925
522.975575,527.641425,,498.954,558.168975,461.458775,424.175075
523.020775,527.80555,,499.001875,558.23835,461.5225,424.181225
523.191275,527.8719,,499.198475,558.330725,461.746,424.195275
523.307925,528.005625,,499.251675,558.58575,461.87445,424.2085
523.326025,528.068575,,499.312325,558.78435,461.925325,424.219475
523.35515,528.135025,,499.391575,558.805475,461.992,424.228775
523.422875,528.197675,,499.547225,558.8282,462.045375,424.262875
523.502,528.256825,,499.614575,558.905275,462.111425,424.271075
523.5771,528.304025,,499.675025,559.00815,462.149225,424.28435
523.614,528.3542,,499.7327,559.0161,462.199825,424.293625
523.652775,528.5102,,499.80525,559.05975,462.229575,424.301875
523.67505,528.559775,,499.88425,559.12645,462.266625,424.316825
523.7475,528.731925,,499.9413,559.231325,462.2817,424.33515
523.845675,528.80915,,500.03635,559.41555,462.298325,424.355875
523.87545,528.83645,,500.0865,559.42,462.380175,424.369125
523.915925,528.8619,,500.1539,559.6005,462.408025,424.3805
523.9613,529.11655,,500.21245,559.7373,462.472875,424.391925
524.00055,529.3017,,500.266375,559.771225,462.497575,424.4093
524.039875,529.4161,,500.347325,559.80495,462.594325,424.423325
524.0846,529.43915,,500.468025,559.80905,462.648725,424.434925
524.139225,529.498125,,500.5263,559.82595,462.72255,424.454525
524.6009,529.623325,,500.620525,559.834325,462.889175,424.4637
524.644875,529.7245,,500.697225,559.891125,462.935025,424.51025
524.696425,529.779925,,500.758725,559.958425,463.00725,424.519225
524.781325,529.924425,,500.827725,560.02125,463.24515,424.52855
524.82705,530.03735,,500.92095,560.049275,463.298375,424.538075
524.9197,530.205225,,501.050075,560.07525,463.312175,424.5433
524.962425,530.356875,,501.10385,560.14745,463.413125,424.555625
525.009125,530.54115,,501.167175,560.367275,463.529425,424.575875
525.054975,530.78265,,501.283825,560.392625,463.5486,424.5853
525.101775,530.8924,,501.37395,560.4156,463.59555,424.5952
525.13375,531.008425,,501.437,560.443475,463.636075,424.60595
525.1894,531.19315,,501.5263,560.594875,463.712825,424.61665
525.721275,531.307125,,501.571325,560.62605,463.763275,424.622525
526.026775,531.560825,,501.6727,560.6701,463.76955,424.634
526.08555,531.61375,,501.808625,560.72055,463.836825,424.6454
526.2481,531.651375,,501.819125,560.808425,463.853,424.6648
526.2893,531.695025,,501.920275,560.874525,463.90555,424.670075
526.37785,531.76185,,501.999225,560.880425,463.97425,424.679875
526.432875,531.80875,,502.02555,560.938675,464.0114,424.686325
526.55685,531.964025,,502.12005,560.961025,464.120975,424.690675
526.72975,532.0318,,502.373675,561.04755,464.189825,424.699125
526.7728,532.095025,,502.5143,561.148725,464.202425,424.70735
526.905725,532.136175,,502.601675,561.2121,464.275,424.711525
526.96415,532.2455,,502.6769,561.317475,464.36315,424.74675
527.049525,532.2893,,502.721275,561.54155,464.405725,424.752525
527.078825,532.3174,,502.8291,561.5825,464.45715,424.77505
527.099725,532.403775,,502.9382,561.6062,464.499325,424.782925
527.171425,532.46015,,503.006875,561.6338,464.516775,424.814175
527.379825,532.609075,,503.09895,561.6959,464.546075,424.841575
527.44645,532.89465,,503.202075,561.79755,464.642525,424.856075
527.51215,533.075325,,503.407475,562.03335,464.7035,424.86795
527.54895,533.154275,,503.493625,562.0753,464.7846,424.893775
527.6413,533.19265,,503.577175,562.10105,464.811025,424.911675
527.80545,533.2434,,503.68135,562.12845,464.866925,424.92865
527.87185,533.404125,,503.772175,562.191075,464.90945,424.93165
527.93005,533.493525,,503.863175,562.4315,464.96435,424.94875
528.0056,533.5728,,503.9275,562.486825,464.997325,425.0055
528.0685,533.65235,,504.0671,562.503175,465.043525,425.01965
528.134975,533.749925,,504.152375,562.6263,465.109825,425.032075
528.197625,533.803175,,504.256625,562.652375,465.20495,425.044375
528.2567,533.81395,,504.33215,562.679575,465.259975,425.0517
528.303925,533.84795,,504.381275,562.84595,465.28815,425.0615
528.354175,533.974875,,504.4301,563.036875,465.337675,425.06985
528.5102,534.111075,,504.589625,563.1048,465.392775,425.084825
528.559725,534.19095,,504.8802,563.239075,465.480625,425.092975
528.7319,534.31365,,505.013925,563.295925,465.542375,425.1076
528.80905,534.6165,,505.126425,563.41765,465.578325,425.11795
528.86185,534.7204,,505.16125,563.457875,465.6055,425.1419
529.11645,534.786475,,505.258575,563.57195,465.616325,425.153425
529.301575,534.84685,,505.318675,563.637425,465.673675,425.161225
529.41605,534.9026,,505.417475,563.66635,465.748,425.171575
529.498125,535.04345,,505.480025,563.701025,465.98435,425.1812
529.6232,535.117825,,505.544025,563.7475,466.029175,425.1874
529.7244,535.136175,,505.604725,563.8039,466.07555,425.197025
529.7798,535.1736,,505.67745,563.88905,466.121725,425.1989
529.8114,535.22515,,505.797425,564.109075,466.150175,425.21225
529.878775,535.2602,,505.858875,564.1513,466.1689,425.242375
529.924275,535.712025,,505.973325,564.164125,466.2386,425.25315
530.0373,535.8661,,506.19935,564.2234,466.275825,425.275725
530.205175,535.922325,,506.26675,564.288,466.38245,425.293625
530.239975,536.010925,,506.36725,564.378025,466.3962,425.3192
530.356775,536.109575,,506.623075,564.4117,466.4926,425.3489
530.54105,536.2771,,506.69665,564.5999,466.642775,425.36255
530.782625,536.299775,,506.7905,564.696975,466.691525,425.375475
530.827225,536.41235,,506.874625,564.7604,466.74905,425.413425
530.892275,536.4391,,506.94055,564.84255,466.8126,425.4604
530.958625,536.493,,507.0601,565.026575,466.863425,425.470625
531.044075,536.513875,,507.1776,565.0558,466.93285,425.499875
531.1931,536.64535,,507.300425,565.234375,466.96085,425.512225
531.220225,536.79515,,507.3945,565.28295,467.00175,425.523275
531.256925,536.937025,,507.4611,565.3825,467.03075,425.532575
531.307025,537.24375,,507.533525,565.421175,467.113725,425.545775
531.34585,537.3126,,507.608525,565.6144,467.210675,425.5746
531.38785,537.385925,,507.675925,565.6732,467.23135,425.590075
531.445775,537.43935,,507.726825,565.7387,467.25995,425.605725
531.56075,537.62145,,507.752475,565.7972,467.394825,425.618825
531.61365,537.882475,,507.821125,565.839725,467.40405,425.6301
531.6513,537.95625,,507.89195,565.88875,467.474675,425.652075
531.695,538.266175,,507.9837,566.005025,467.499775,425.67195
531.761825,538.377075,,508.022225,566.0351,467.515525,425.685375
531.8086,538.416975,,508.0976,566.0629,467.5733,425.70265
531.963925,538.591625,,508.190625,566.164925,467.582575,425.735725
532.031675,538.627425,,508.28105,566.2718,467.5976,425.74565
532.0949,538.742425,,508.367975,566.325425,467.7121,425.7585
532.136075,538.8078,,508.4423,566.46855,467.80955,425.7609
532.245475,538.856125,,508.570125,566.606975,467.883675,425.77755
532.289275,539.131925,,508.723475,566.687125,468.009025,425.79155
532.317325,539.329225,,508.795625,566.691275,468.069525,425.80815
532.4037,539.4813,,508.835375,566.727725,468.08595,425.832575
532.4601,539.595125,,508.962525,566.75115,468.10085,425.847925
532.609075,539.634825,,509.0166,567.05495,468.1086,425.8526
532.8946,539.948725,,509.1418,567.126575,468.314725,425.856025
533.0753,540.0212,,509.20715,567.131075,468.4952,425.870175
533.1543,540.1559,,509.279775,567.271675,468.552225,425.891825
533.192475,540.1981,,509.364,567.302775,468.653025,425.908275
533.24325,540.238025,,509.506925,567.38625,468.68625,425.911975
533.289425,540.295025,,509.5807,567.452075,468.71805,425.936975
533.4041,540.330375,,509.68185,567.605025,468.813875,425.95865
533.493475,540.4109,,509.7332,567.648375,468.84145,425.97185
533.572725,540.534075,,509.866875,567.7044,468.871525,426.002325
533.6523,540.680675,,509.989775,567.752075,468.9172,426.0415
533.7499,540.7529,,510.003,567.78545,468.98205,426.067125
533.803025,540.786825,,510.065175,567.870475,469.049125,426.090475
533.813875,540.828125,,510.111225,567.959625,469.089325,426.11035
533.847925,541.05045,,510.1723,568.034975,469.10035,426.12235
533.974875,541.5392,,510.290175,568.14065,469.129575,426.147125
534.06805,541.629375,,510.3831,568.19435,469.137475,426.17
534.111,541.7039,,510.453475,568.2194,469.19065,426.18885
534.144375,541.73295,,510.522725,568.2973,469.205675,426.23015
534.19075,541.861125,,510.638825,568.3153,469.20995,426.250225
534.24385,541.98985,,510.718775,568.338875,469.28345,426.305575
534.31345,542.03555,,510.812925,568.385675,469.31595,426.323375
534.6165,542.0935,,510.890975,568.50205,469.4288,426.33615
534.7203,542.33125,,510.93225,568.74185,469.486025,426.3522
534.7864,542.490175,,511.007075,568.7798,469.55685,426.36135
534.84675,542.540525,,511.09795,568.8826,469.64555,426.371375
534.902475,542.6347,,511.1516,569.094425,469.6798,426.3807
535.043375,542.89805,,511.183125,569.1327,469.68865,426.3924
535.077575,542.96695,,511.249475,569.16665,469.733275,426.4039
535.136,543.0287,,511.3023,569.195525,469.75215,426.411425
535.173525,543.258475,,511.33625,569.21585,469.797725,426.413275
535.22515,543.39455,,511.3644,569.229225,469.851975,426.416475
535.260225,543.4781,,511.428175,569.290775,469.88665,426.426725
535.2821,543.545325,,511.53405,569.3807,469.908025,426.43115
535.3267,543.621025,,511.614825,569.4746,469.924275,426.4495
535.37495,543.789575,,511.6987,569.6031,469.95825,426.455725
535.712,543.8297,,511.80145,569.624225,469.9953,426.46365
535.865975,544.1138,,511.8844,569.6499,470.0166,426.492725
535.9178,544.20615,,511.943575,569.65705,470.0552,426.502475
536.01085,544.402425,,512.032075,569.725325,470.077075,426.507075
536.154275,544.5647,,512.121725,569.77,470.11955,426.513125
536.2771,544.6901,,512.223275,569.7988,470.158225,426.530525
536.29975,544.720075,,512.2751,569.858675,470.213,426.5393
536.4123,544.80625,,512.3401,570.076375,470.2672,426.546925
536.493025,544.833675,,512.486375,570.0962,470.304725,426.55575
536.571775,544.87185,,512.59845,570.100125,470.409225,426.567025
536.645225,545.051875,,512.668925,570.105425,470.462825,426.571525
536.795,545.06835,,512.741475,570.188775,470.508825,426.5869
536.9369,545.08125,,512.776875,570.3123,470.675575,426.5919
537.24365,545.171325,,512.8474,570.661625,470.748875,426.625525
537.312575,545.2054,,512.930525,570.711,470.919375,426.631875
537.3859,545.23805,,512.987525,570.8141,471.001675,426.633
537.4393,545.286275,,513.083675,570.889125,471.01485,426.634275
537.882425,545.33935,,513.1729,570.955525,471.03775,426.644875
537.956125,545.483275,,513.259775,571.1042,471.155525,426.651725
538.157725,545.6086,,513.367475,571.1204,471.224675,426.66385
538.266075,545.831375,,513.44,571.2104,471.23385,426.671075
538.342275,545.95055,,513.48745,571.23275,471.2846,426.6777
538.37695,546.0248,,513.540725,571.26145,471.392025,426.679675
538.416925,546.04935,,513.593575,571.34185,471.441475,426.706725
538.543775,546.39715,,513.67715,571.60935,471.457525,426.7348
538.6274,546.58055,,513.705025,571.734825,471.579125,426.741275
538.71155,546.713275,,513.762,571.7525,471.6877,426.759
538.7423,546.76465,,513.7926,571.8214,471.76675,426.765825
538.807675,546.864725,,513.8371,571.8879,471.854325,426.782525
538.856125,546.917,,513.91505,571.921975,471.967575,426.80565
539.1319,547.030175,,514.0091,571.97765,471.983875,426.8124
539.481225,547.139925,,514.122775,572.0175,472.03915,426.8212
539.595025,547.892325,,514.173725,572.076975,472.1416,426.830675
539.6348,548.1176,,514.22295,572.181375,472.17315,426.85215
539.94865,548.521825,,514.296575,572.247075,472.2134,426.86185
540.021125,548.592525,,514.392275,572.269625,472.23675,426.871625
540.0621,548.7252,,514.443325,572.33225,472.285825,426.906625
540.155825,548.91815,,514.5462,572.3391,472.30325,426.9144
540.198075,549.052575,,514.6116,572.348825,472.3536,426.91885
540.238025,549.25975,,514.641525,572.539675,472.394375,426.923025
540.294975,549.303775,,514.65715,572.580225,472.442375,426.93435
540.330225,549.401025,,514.817525,572.63245,472.489775,426.942425
540.37485,549.498275,,514.9024,572.67185,472.513725,426.948975
540.410925,549.533,,514.980275,572.71085,472.582725,426.9793
540.534025,549.593175,,515.03225,572.76155,472.661125,426.989225
540.680575,549.651,,515.0793,572.80775,472.664625,427.04255
540.7528,549.7804,,515.1271,572.86985,472.6682,427.075925
540.786825,549.817675,,515.233775,572.879475,472.821125,427.1107
540.8281,550.03375,,515.29615,572.983325,472.9085,427.13485
540.91925,550.0739,,515.358725,573.01405,472.943625,427.1547
541.00575,550.2111,,515.40515,573.038875,473.0251,427.173825
541.05035,550.3695,,515.447125,573.138825,473.0805,427.17595
541.2406,550.575925,,515.473625,573.145,473.1633,427.181675
541.5391,550.623525,,515.510325,573.2506,473.200925,427.1937
541.629325,550.669825,,515.573225,573.263525,473.300075,427.2076
541.703775,550.753175,,515.612225,573.30935,473.30695,427.2261
541.8611,550.797325,,515.76435,573.5058,473.413825,427.23225
541.989775,550.833775,,515.825075,573.5377,473.416175,427.23955
542.0355,551.081625,,515.8877,573.61675,473.507425,427.247525
542.0934,551.29995,,515.95175,573.654475,473.566975,427.264575
542.3311,551.373775,,515.998975,573.677475,473.582825,427.2793
542.490075,551.413675,,516.13035,573.761175,473.668575,427.3066
542.5405,551.552375,,516.222075,573.78305,473.677225,427.334375
542.634675,551.658225,,516.265825,573.893875,473.707775,427.353075
542.73365,551.702,,516.32545,574.021325,473.76405,427.36695
542.7716,551.80865,,516.3914,574.0594,473.811325,427.3752
542.85,551.94195,,516.422875,574.1095,473.856775,427.38515
542.897925,551.969425,,516.45695,574.154525,473.8918,427.4
542.93745,552.0872,,516.495025,574.30185,473.91885,427.414525
542.966875,552.3588,,516.580725,574.351675,474.011325,427.4274
542.99365,552.421375,,516.613775,574.411325,474.105675,427.437275
543.02865,552.493375,,516.672725,574.465,474.13305,427.447725
543.082875,552.593175,,516.748125,574.4924,474.1863,427.46815
543.25845,552.7009,,516.805525,574.51285,474.20615,427.4756
543.3944,552.774475,,516.869925,574.61885,474.27185,427.491375
543.47795,552.847625,,516.9024,574.647975,474.34785,427.500425
543.62095,552.96195,,516.957,574.74965,474.350025,427.53465
543.78945,552.986925,,517.0081,574.787475,474.40015,427.541125
543.8296,553.102475,,517.183,574.8502,474.427375,427.563125
543.974275,553.16555,,517.280175,574.930425,474.4959,427.583875
544.113775,553.47875,,517.3455,574.995775,474.566225,427.5909
544.206075,553.627975,,517.402575,575.0729,474.725575,427.60595
544.27245,553.6936,,517.449925,575.18595,474.733975,427.614675
544.402375,553.749125,,517.5592,575.2182,474.812625,427.622675
544.4457,553.919875,,517.64,575.2843,474.867225,427.633625
544.5646,553.950725,,517.743675,575.305075,474.87165,427.658025
544.618025,554.04705,,517.82275,575.386175,474.892225,427.66835
544.69005,554.236175,,517.924525,575.393525,474.94955,427.7042
544.719975,554.267875,,517.99615,575.589625,475.021675,427.75175
544.806125,554.430275,,518.22385,575.628775,475.287675,427.776225
544.833675,554.552625,,518.340075,575.67905,475.35465,427.789025
