SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05b,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC06c,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC09c,SPK_SPKC11b,SPK_SPKC11c,SPK_SPKC02c
,,,,,,209.255925,225.9153,297.136575,,,,,,
,,,,,,209.280425,225.959175,297.144275,,,,,,
,,,,,,209.294775,225.97415,297.154025,,,,,,
,,,,,,209.3128,225.975825,297.165325,,,,,,
,,,,,,209.33255,225.984475,297.1668,,,,,,
,,,,,,209.36895,225.9897,297.173825,,,,,,
,,,,,,209.382475,226.017825,297.1811,,,,,,
,,,,,,209.397775,226.061175,297.200875,,,,,,
,,,,,,209.406925,226.0862,297.212775,,,,,,
,,,,,,209.43105,226.11295,297.351875,,,,,,
,,,,,,209.43885,226.1459,297.415525,,,,,,
,,,,,,209.471125,226.1663,297.4393,,,,,,
,,,,,,209.49515,226.18775,297.488825,,,,,,
,,,,,,209.5105,226.190225,297.537425,,,,,,
,,,,,,209.5266,226.214425,297.57375,,,,,,
,,,,,,209.544175,226.247325,297.636725,,,,,,
,,,,,,209.582875,226.2496,297.701,,,,,,
,,,,,,209.598225,226.268775,297.722325,,,,,,
,,,,,,209.615675,226.297275,297.737425,,,,,,
,,,,,,209.635275,226.3424,297.81075,,,,,,
,,,,,,209.654425,226.39225,297.813,,,,,,
,,,,,,209.679175,226.41915,297.830525,,,,,,
,,,,,,209.751575,226.44865,297.88645,,,,,,
,,,,,,209.7683,226.47745,297.97965,,,,,,
,,,,,,209.794625,226.50625,297.996625,,,,,,
,,,,,,209.80455,226.512575,298.003275,,,,,,
,,,,,,209.8209,226.543175,298.02355,,,,,,
,,,,,,209.83905,226.5566,298.0396,,,,,,
,,,,,,209.8478,226.56705,298.06565,,,,,,
,,,,,,209.866575,226.593375,298.0795,,,,,,
,,,,,,209.8936,226.7025,298.149425,,,,,,
,,,,,,209.90865,226.736975,298.1832,,,,,,
,,,,,,209.9489,226.764975,298.202075,,,,,,
,,,,,,209.994525,226.784025,298.232025,,,,,,
,,,,,,210.024225,226.79805,298.248325,,,,,,
,,,,,,210.066425,226.80765,298.25515,,,,,,
,,,,,,210.0758,226.829525,298.299675,,,,,,
,,,,,,210.10735,226.8539,298.330675,,,,,,
,,,,,,210.134675,226.855975,298.332775,,,,,,
,,,,,,210.1443,226.88275,298.348475,,,,,,
,,,,,,210.186325,226.891475,298.3622,,,,,,
,,,,,,210.202925,226.929,298.372625,,,,,,
,,,,,,210.241025,226.952875,298.4001,,,,,,
,,,,,,210.278025,227.0166,298.671775,,,,,,
,,,,,,210.30955,227.042025,298.701475,,,,,,
,,,,,,210.352775,227.092125,298.719125,,,,,,
,,,,,,210.367,227.13405,298.78425,,,,,,
,,,,,,210.38005,227.191375,298.80235,,,,,,
,,,,,,210.397525,227.215325,298.822175,,,,,,
,,,,,,210.4141,227.2404,298.848425,,,,,,
,,,,,,210.4264,227.2742,298.875225,,,,,,
,,,,,,210.445225,227.285025,298.905825,,,,,,
,,,,,,210.515675,227.294625,298.9291,,,,,,
,,,,,,210.5345,227.313125,298.9408,,,,,,
,,,,,,210.556,227.336625,298.976475,,,,,,
,,,,,,210.58545,227.3731,298.9846,,,,,,
,,,,,,210.6424,227.397925,298.990575,,,,,,
,,,,,,210.669975,227.428525,299.011875,,,,,,
,,,,,,210.69345,227.4422,299.07505,,,,,,
,,,,,,210.757475,227.477375,299.10085,,,,,,
,,,,,,210.784275,227.5117,299.118275,,,,,,
,,,,,,210.808475,227.5341,299.437975,,,,,,
,,,,,,210.827475,227.560125,299.53355,,,,,,
,,,,,,210.84625,227.571725,299.5377,,,,,,
,,,,,,210.857425,227.583075,299.616375,,,,,,
,,,,,,210.87125,227.603625,299.637525,,,,,,
,,,,,,210.895875,227.675075,299.682775,,,,,,
,,,,,,210.9136,227.701825,299.788225,,,,,,
,,,,,,210.944025,227.720725,299.794675,,,,,,
,,,,,,210.96245,227.746975,299.8297,,,,,,
,,,,,,210.983275,227.77345,299.832125,,,,,,
,,,,,,211.0064,227.77745,299.84955,,,,,,
,,,,,,211.056675,227.80105,299.9506,,,,,,
,,,,,,211.06945,227.821725,299.952575,,,,,,
,,,,,,211.089125,227.8406,,,,,,,
,,,,,,211.101125,227.85635,,,,,,,
,,,,,,211.145675,227.8779,,,,,,,
,,,,,,211.156025,227.90525,,,,,,,
,,,,,,211.1659,227.934375,,,,,,,
,,,,,,211.177225,227.944275,,,,,,,
,,,,,,211.18585,227.956975,,,,,,,
,,,,,,211.196175,227.998275,,,,,,,
,,,,,,211.21135,227.9997,,,,,,,
,,,,,,211.241925,228.044125,,,,,,,
,,,,,,211.269925,228.081525,,,,,,,
,,,,,,211.2788,228.1003,,,,,,,
,,,,,,211.287975,228.11685,,,,,,,
,,,,,,211.308575,228.212675,,,,,,,
,,,,,,211.320075,228.239725,,,,,,,
,,,,,,211.3317,228.2772,,,,,,,
,,,,,,211.372275,228.28505,,,,,,,
,,,,,,211.39315,228.32025,,,,,,,
,,,,,,211.4531,228.3644,,,,,,,
,,,,,,211.489575,228.405425,,,,,,,
,,,,,,211.509875,228.42225,,,,,,,
,,,,,,211.536625,228.447975,,,,,,,
,,,,,,211.5587,228.4676,,,,,,,
,,,,,,211.57235,228.493475,,,,,,,
,,,,,,211.585,228.495675,,,,,,,
,,,,,,211.643025,228.5212,,,,,,,
,,,,,,211.678275,228.554025,,,,,,,
,,,,,,211.73185,228.56235,,,,,,,
,,,,,,211.757675,228.6154,,,,,,,
,,,,,,211.792,228.690375,,,,,,,
,,,,,,211.8226,228.72225,,,,,,,
,,,,,,211.84065,228.742825,,,,,,,
,,,,,,211.872625,228.75485,,,,,,,
,,,,,,211.9048,228.773825,,,,,,,
,,,,,,211.933475,228.7921,,,,,,,
,,,,,,211.96055,228.826525,,,,,,,
,,,,,,211.986525,228.84805,,,,,,,
,,,,,,212.02955,228.862575,,,,,,,
,,,,,,212.06975,228.9455,,,,,,,
,,,,,,212.0915,228.981075,,,,,,,
,,,,,,212.1109,229.02615,,,,,,,
,,,,,,212.148775,229.05535,,,,,,,
,,,,,,212.16655,229.0581,,,,,,,
,,,,,,212.188375,229.0897,,,,,,,
,,,,,,212.207125,229.14025,,,,,,,
,,,,,,212.221775,229.235275,,,,,,,
,,,,,,212.235075,229.261475,,,,,,,
,,,,,,212.25895,229.2848,,,,,,,
,,,,,,212.2781,229.312675,,,,,,,
,,,,,,212.2938,229.33695,,,,,,,
,,,,,,212.3233,229.35785,,,,,,,
,,,,,,212.33425,229.37435,,,,,,,
,,,,,,212.350775,229.392775,,,,,,,
,,,,,,212.367325,229.394975,,,,,,,
,,,,,,212.3786,229.43315,,,,,,,
,,,,,,212.3935,229.43625,,,,,,,
,,,,,,212.410075,229.4423,,,,,,,
,,,,,,212.424425,229.452575,,,,,,,
,,,,,,212.48035,229.47745,,,,,,,
,,,,,,212.50595,229.496975,,,,,,,
,,,,,,212.518825,229.515225,,,,,,,
,,,,,,212.53915,229.567275,,,,,,,
,,,,,,212.56265,229.572075,,,,,,,
,,,,,,212.57155,229.606525,,,,,,,
,,,,,,212.62595,229.62965,,,,,,,
,,,,,,212.6585,229.651525,,,,,,,
,,,,,,212.69125,229.6663,,,,,,,
,,,,,,212.707975,229.737425,,,,,,,
,,,,,,212.72965,229.742325,,,,,,,
,,,,,,212.738825,229.760225,,,,,,,
,,,,,,212.7538,229.766375,,,,,,,
,,,,,,212.764925,229.776475,,,,,,,
,,,,,,212.784825,229.8099,,,,,,,
,,,,,,212.805775,229.828725,,,,,,,
,,,,,,212.844575,229.842275,,,,,,,
,,,,,,212.86255,229.85155,,,,,,,
,,,,,,212.9242,229.85745,,,,,,,
,,,,,,212.97075,229.86305,,,,,,,
,,,,,,213.01735,229.86885,,,,,,,
,,,,,,213.0321,229.8758,,,,,,,
,,,,,,213.04865,229.88575,,,,,,,
,,,,,,213.076425,229.912625,,,,,,,
,,,,,,213.092025,229.958925,,,,,,,
,,,,,,213.111275,229.996075,,,,,,,
,,,,,,213.135,230.01735,,,,,,,
,,,,,,213.1513,230.056325,,,,,,,
,,,,,,213.168275,230.13955,,,,,,,
,,,,,,213.19805,230.172975,,,,,,,
,,,,,,213.221725,230.194975,,,,,,,
,,,,,,213.238825,230.21585,,,,,,,
,,,,,,213.275175,230.235075,,,,,,,
,,,,,,213.296,230.247225,,,,,,,
,,,,,,213.35565,230.259725,,,,,,,
,,,,,,213.401125,230.2871,,,,,,,
,,,,,,213.421075,230.3169,,,,,,,
,,,,,,213.470325,230.331325,,,,,,,
,,,,,,213.497625,230.3483,,,,,,,
,,,,,,213.56265,230.38045,,,,,,,
,,,,,,213.615325,230.404775,,,,,,,
,,,,,,213.647,230.4263,,,,,,,
,,,,,,213.671675,230.46625,,,,,,,
,,,,,,213.722625,230.482175,,,,,,,
,,,,,,213.773625,230.5018,,,,,,,
,,,,,,213.798025,230.517725,,,,,,,
,,,,,,213.814625,230.52885,,,,,,,
,,,,,,213.8419,230.54905,,,,,,,
,,,,,,213.87225,230.5619,,,,,,,
,,,,,,213.888475,230.583075,,,,,,,
,,,,,,213.902275,230.601125,,,,,,,
,,,,,,213.91705,230.6194,,,,,,,
,,,,,,213.938875,230.64675,,,,,,,
,,,,,,214.09055,230.666725,,,,,,,
,,,,,,214.101525,230.689825,,,,,,,
,,,,,,214.11625,230.712025,,,,,,,
,,,,,,214.137775,230.730425,,,,,,,
,,,,,,214.14975,230.751425,,,,,,,
,,,,,,214.1648,230.797075,,,,,,,
,,,,,,214.201975,230.831075,,,,,,,
,,,,,,214.2245,230.86135,,,,,,,
,,,,,,214.252475,230.89105,,,,,,,
,,,,,,214.286425,230.925275,,,,,,,
,,,,,,214.2996,230.9502,,,,,,,
,,,,,,214.314775,230.961725,,,,,,,
,,,,,,214.3353,230.98285,,,,,,,
,,,,,,214.3421,231.013425,,,,,,,
,,,,,,214.3505,231.04855,,,,,,,
,,,,,,214.363475,231.069775,,,,,,,
,,,,,,214.38175,231.084225,,,,,,,
,,,,,,214.44715,231.1082,,,,,,,
,,,,,,214.48345,231.110375,,,,,,,
,,,,,,214.500575,231.15335,,,,,,,
,,,,,,214.5213,231.1656,,,,,,,
,,,,,,214.53325,231.18315,,,,,,,
,,,,,,214.5499,231.191475,,,,,,,
,,,,,,214.566875,231.21325,,,,,,,
,,,,,,214.5826,231.235925,,,,,,,
,,,,,,214.59365,231.2836,,,,,,,
,,,,,,214.60295,231.3026,,,,,,,
,,,,,,214.6238,231.321775,,,,,,,
,,,,,,214.63235,231.369075,,,,,,,
,,,,,,214.667125,231.3869,,,,,,,
,,,,,,214.69475,231.41915,,,,,,,
,,,,,,214.744875,231.44875,,,,,,,
,,,,,,214.759375,231.4498,,,,,,,
,,,,,,214.7821,231.46225,,,,,,,
,,,,,,214.801775,231.468225,,,,,,,
,,,,,,214.8335,231.494375,,,,,,,
,,,,,,214.8761,231.507,,,,,,,
,,,,,,214.8953,231.545175,,,,,,,
,,,,,,214.914225,231.558025,,,,,,,
,,,,,,214.9402,231.5747,,,,,,,
,,,,,,214.95665,231.587375,,,,,,,
,,,,,,214.9732,231.61825,,,,,,,
,,,,,,214.991925,231.63125,,,,,,,
,,,,,,215.1187,231.657975,,,,,,,
,,,,,,215.165225,231.669825,,,,,,,
,,,,,,215.186375,231.699625,,,,,,,
,,,,,,215.199025,231.735325,,,,,,,
,,,,,,215.2157,231.7736,,,,,,,
,,,,,,215.228975,231.780625,,,,,,,
,,,,,,215.2508,231.7977,,,,,,,
,,,,,,215.289825,231.82215,,,,,,,
,,,,,,215.343025,231.836525,,,,,,,
,,,,,,215.44955,231.863075,,,,,,,
,,,,,,215.462275,231.899225,,,,,,,
,,,,,,215.47885,231.938875,,,,,,,
,,,,,,215.496575,231.9596,,,,,,,
,,,,,,215.561525,231.9876,,,,,,,
,,,,,,215.576975,231.99105,,,,,,,
,,,,,,215.5862,232.009775,,,,,,,
,,,,,,215.5944,232.03245,,,,,,,
,,,,,,215.60465,232.0505,,,,,,,
,,,,,,215.61415,232.057475,,,,,,,
,,,,,,215.6258,232.08915,,,,,,,
,,,,,,215.644675,232.1151,,,,,,,
,,,,,,215.6585,232.140375,,,,,,,
,,,,,,215.6742,232.1605,,,,,,,
,,,,,,215.73685,232.161725,,,,,,,
,,,,,,215.74895,232.205525,,,,,,,
,,,,,,215.77355,232.2268,,,,,,,
,,,,,,215.785325,232.241275,,,,,,,
,,,,,,215.803725,232.256825,,,,,,,
,,,,,,215.904675,232.27665,,,,,,,
,,,,,,215.92415,232.305325,,,,,,,
,,,,,,215.93355,232.326175,,,,,,,
,,,,,,215.945475,232.343075,,,,,,,
,,,,,,215.955275,232.360375,,,,,,,
,,,,,,215.975125,232.37045,,,,,,,
,,,,,,215.98655,232.38155,,,,,,,
,,,,,,215.99575,232.3924,,,,,,,
,,,,,,215.997175,232.405825,,,,,,,
,,,,,,216.01755,232.416575,,,,,,,
,,,,,,216.02845,232.426675,,,,,,,
,,,,,,216.0421,232.45465,,,,,,,
,,,,,,216.0546,232.490075,,,,,,,
,,,,,,216.065575,232.50805,,,,,,,
,,,,,,216.087025,232.519325,,,,,,,
,,,,,,216.100975,232.53845,,,,,,,
,,,,,,216.152075,232.571675,,,,,,,
,,,,,,216.2287,232.589725,,,,,,,
,,,,,,216.243725,232.59815,,,,,,,
,,,,,,216.26035,232.6053,,,,,,,
,,,,,,216.27165,232.61685,,,,,,,
,,,,,,216.28075,232.622875,,,,,,,
,,,,,,216.292825,232.631625,,,,,,,
,,,,,,216.3016,232.6505,,,,,,,
,,,,,,216.311975,232.664075,,,,,,,
,,,,,,216.31995,232.681575,,,,,,,
,,,,,,216.329875,232.7033,,,,,,,
,,,,,,216.33945,232.71675,,,,,,,
,,,,,,216.3509,232.739425,,,,,,,
,,,,,,216.365025,232.758375,,,,,,,
,,,,,,216.374775,232.763475,,,,,,,
,,,,,,216.39685,232.773575,,,,,,,
,,,,,,216.4131,232.7941,,,,,,,
,,,,,,216.44615,232.80495,,,,,,,
,,,,,,216.477375,232.815125,,,,,,,
,,,,,,216.4943,232.8167,,,,,,,
,,,,,,216.51585,232.8265,,,,,,,
,,,,,,216.5268,232.837875,,,,,,,
,,,,,,216.5472,232.86685,,,,,,,
,,,,,,216.55765,232.8781,,,,,,,
,,,,,,216.568075,232.8998,,,,,,,
,,,,,,216.570825,232.9195,,,,,,,
,,,,,,216.5836,232.946175,,,,,,,
,,,,,,216.605,232.963925,,,,,,,
,,,,,,216.6819,232.969025,,,,,,,
,,,,,,216.698325,232.98725,,,,,,,
,,,,,,216.760775,232.9892,,,,,,,
,,,,,,216.771575,233.02905,,,,,,,
,,,,,,216.8023,233.0575,,,,,,,
,,,,,,216.814475,233.08345,,,,,,,
,,,,,,216.82505,233.1125,,,,,,,
,,,,,,216.833475,233.12805,,,,,,,
,,,,,,216.867675,233.178275,,,,,,,
,,,,,,216.8787,233.197775,,,,,,,
,,,,,,216.89265,233.228175,,,,,,,
,,,,,,216.905025,233.257175,,,,,,,
,,,,,,216.946975,233.288675,,,,,,,
,,,,,,216.96415,233.347225,,,,,,,
,,,,,,216.9831,233.375025,,,,,,,
,,,,,,217.011775,233.414925,,,,,,,
,,,,,,217.08895,233.41935,,,,,,,
,,,,,,217.16875,233.4345,,,,,,,
,,,,,,217.206775,233.462125,,,,,,,
,,,,,,217.328475,233.481575,,,,,,,
,,,,,,217.370025,233.503825,,,,,,,
,,,,,,217.389875,233.521825,,,,,,,
,,,,,,217.427675,233.55195,,,,,,,
,,,,,,217.4394,233.5662,,,,,,,
,,,,,,217.4505,233.585675,,,,,,,
,,,,,,217.4592,233.601675,,,,,,,
,,,,,,217.498975,233.6177,,,,,,,
,,,,,,217.534325,233.632575,,,,,,,
,,,,,,217.575625,233.64535,,,,,,,
,,,,,,217.6125,233.680375,,,,,,,
,,,,,,217.6281,233.704,,,,,,,
,,,,,,217.6556,233.7247,,,,,,,
,,,,,,217.697925,233.737025,,,,,,,
,,,,,,217.71805,233.767375,,,,,,,
,,,,,,217.727125,233.78745,,,,,,,
,,,,,,217.7384,233.80345,,,,,,,
,,,,,,217.750375,233.8115,,,,,,,
,,,,,,217.75815,233.849475,,,,,,,
,,,,,,217.7695,233.86985,,,,,,,
,,,,,,217.779,233.8876,,,,,,,
,,,,,,217.787025,233.90355,,,,,,,
,,,,,,217.799175,233.91415,,,,,,,
,,,,,,217.82405,233.926925,,,,,,,
,,,,,,217.838075,233.9361,,,,,,,
,,,,,,217.859175,233.948425,,,,,,,
,,,,,,217.86215,233.959475,,,,,,,
,,,,,,217.890425,233.9782,,,,,,,
,,,,,,217.925275,233.989625,,,,,,,
,,,,,,217.930775,234.0236,,,,,,,
,,,,,,217.972925,234.037275,,,,,,,
,,,,,,217.98345,234.043075,,,,,,,
,,,,,,218.0058,234.058625,,,,,,,
,,,,,,218.029375,234.076175,,,,,,,
,,,,,,218.07505,234.0962,,,,,,,
,,,,,,218.1048,234.10595,,,,,,,
,,,,,,218.1301,234.109,,,,,,,
,,,,,,218.142925,234.11355,,,,,,,
,,,,,,218.153275,234.130125,,,,,,,
,,,,,,218.168625,234.173675,,,,,,,
,,,,,,218.17955,234.19275,,,,,,,
,,,,,,218.195875,234.212575,,,,,,,
,,,,,,218.2157,234.213825,,,,,,,
,,,,,,218.2267,234.235525,,,,,,,
,,,,,,218.2563,234.26605,,,,,,,
,,,,,,218.268825,234.2882,,,,,,,
,,,,,,218.287275,234.312625,,,,,,,
,,,,,,218.303825,234.340175,,,,,,,
,,,,,,218.320725,234.385575,,,,,,,
,,,,,,218.338,234.423575,,,,,,,
,,,,,,218.396275,234.435225,,,,,,,
,,,,,,218.4103,234.446975,,,,,,,
,,,,,,218.438975,234.46905,,,,,,,
,,,,,,218.4665,234.4874,,,,,,,
,,,,,,218.4889,234.48985,,,,,,,
,,,,,,218.51055,234.5067,,,,,,,
,,,,,,218.5578,234.5159,,,,,,,
,,,,,,218.584475,234.522425,,,,,,,
,,,,,,218.6071,234.5294,,,,,,,
,,,,,,218.630475,234.54565,,,,,,,
,,,,,,218.6579,234.55985,,,,,,,
,,,,,,218.687325,234.57505,,,,,,,
,,,,,,218.7137,234.613875,,,,,,,
,,,,,,218.7401,234.6553,,,,,,,
,,,,,,218.787275,234.684275,,,,,,,
,,,,,,218.802475,234.702625,,,,,,,
,,,,,,218.8164,234.732025,,,,,,,
,,,,,,218.8275,234.75465,,,,,,,
,,,,,,218.843875,234.79445,,,,,,,
,,,,,,218.874775,234.81855,,,,,,,
,,,,,,218.902075,234.8474,,,,,,,
,,,,,,218.925375,234.859825,,,,,,,
,,,,,,218.941225,234.870925,,,,,,,
,,,,,,218.951875,234.897425,,,,,,,
,,,,,,218.9715,234.939325,,,,,,,
,,,,,,218.994525,234.964325,,,,,,,
,,,,,,219.029325,234.994475,,,,,,,
,,,,,,219.052275,235.05305,,,,,,,
,,,,,,219.0699,235.07635,,,,,,,
,,,,,,219.0827,235.09385,,,,,,,
,,,,,,219.098825,235.113,,,,,,,
,,,,,,219.123225,235.15355,,,,,,,
,,,,,,219.131425,235.2123,,,,,,,
,,,,,,219.1446,235.26155,,,,,,,
,,,,,,219.18155,235.287875,,,,,,,
,,,,,,219.236975,235.3049,,,,,,,
,,,,,,219.272125,235.332275,,,,,,,
,,,,,,219.292525,235.361925,,,,,,,
,,,,,,219.31505,235.382,,,,,,,
,,,,,,219.33615,235.415025,,,,,,,
,,,,,,219.384525,235.438475,,,,,,,
,,,,,,219.417175,235.477175,,,,,,,
,,,,,,219.4538,235.48125,,,,,,,
,,,,,,219.511925,235.538275,,,,,,,
,,,,,,219.531225,235.561575,,,,,,,
,,,,,,219.54825,235.592975,,,,,,,
,,,,,,219.56175,235.65675,,,,,,,
,,,,,,219.579725,235.69065,,,,,,,
,,,,,,219.6303,235.71905,,,,,,,
,,,,,,219.66955,235.73475,,,,,,,
,,,,,,219.68765,235.749775,,,,,,,
,,,,,,219.6999,235.778375,,,,,,,
,,,,,,219.711825,235.7977,,,,,,,
,,,,,,219.73145,235.83185,,,,,,,
,,,,,,219.7679,235.839425,,,,,,,
,,,,,,219.7983,235.855125,,,,,,,
,,,,,,219.810775,235.85945,,,,,,,
,,,,,,219.820075,235.937675,,,,,,,
,,,,,,219.83425,236.004775,,,,,,,
,,,,,,219.86725,236.053575,,,,,,,
,,,,,,219.8823,236.0961,,,,,,,
,,,,,,219.911575,236.116625,,,,,,,
,,,,,,219.92545,236.144475,,,,,,,
,,,,,,219.941725,236.224475,,,,,,,
,,,,,,219.975975,236.2683,,,,,,,
,,,,,,219.99065,236.2695,,,,,,,
,,,,,,220.061325,236.331225,,,,,,,
,,,,,,220.107625,236.3968,,,,,,,
,,,,,,220.139425,236.421975,,,,,,,
,,,,,,220.172825,236.44045,,,,,,,
,,,,,,220.216825,236.480875,,,,,,,
,,,,,,220.231825,236.533925,,,,,,,
,,,,,,220.2586,236.57685,,,,,,,
,,,,,,220.269625,236.626525,,,,,,,
,,,,,,220.297675,236.674575,,,,,,,
,,,,,,220.3162,236.721225,,,,,,,
,,,,,,220.35355,236.72735,,,,,,,
,,,,,,220.382825,236.741575,,,,,,,
,,,,,,220.4403,236.7608,,,,,,,
,,,,,,220.477,236.778075,,,,,,,
,,,,,,220.533325,236.79255,,,,,,,
,,,,,,220.5544,236.802525,,,,,,,
,,,,,,220.5691,236.81095,,,,,,,
,,,,,,220.6055,236.8279,,,,,,,
,,,,,,220.680175,236.84815,,,,,,,
,,,,,,220.6965,236.9244,,,,,,,
,,,,,,220.712275,236.939225,,,,,,,
,,,,,,220.744575,236.95465,,,,,,,
,,,,,,220.8581,236.976375,,,,,,,
,,,,,,220.894,237.000875,,,,,,,
,,,,,,220.95295,237.020725,,,,,,,
,,,,,,220.965075,237.036575,,,,,,,
,,,,,,220.97395,237.051675,,,,,,,
,,,,,,220.989475,237.067675,,,,,,,
,,,,,,221.001375,237.091825,,,,,,,
,,,,,,221.01615,237.106675,,,,,,,
,,,,,,221.031675,237.157125,,,,,,,
,,,,,,221.052925,237.175325,,,,,,,
,,,,,,221.087525,237.20275,,,,,,,
,,,,,,221.12345,237.2181,,,,,,,
,,,,,,221.18605,237.229425,,,,,,,
,,,,,,221.2023,237.251825,,,,,,,
,,,,,,221.21175,237.297,,,,,,,
,,,,,,221.222175,237.319925,,,,,,,
,,,,,,221.2637,237.3529,,,,,,,
,,,,,,221.280925,237.36785,,,,,,,
,,,,,,221.36065,237.3855,,,,,,,
,,,,,,221.395425,237.3998,,,,,,,
,,,,,,221.4,237.411025,,,,,,,
,,,,,,221.4051,237.42385,,,,,,,
,,,,,,221.411725,237.440275,,,,,,,
,,,,,,221.4191,237.45765,,,,,,,
,,,,,,221.426875,237.472125,,,,,,,
,,,,,,221.435325,237.491775,,,,,,,
,,,,,,221.444425,237.51205,,,,,,,
,,,,,,221.458075,237.562125,,,,,,,
,,,,,,221.468875,237.622125,,,,,,,
,,,,,,221.470325,237.651125,,,,,,,
,,,,,,221.4887,237.6775,,,,,,,
,,,,,,221.514425,237.72035,,,,,,,
,,,,,,221.530225,237.7497,,,,,,,
,,,,,,221.5432,237.762375,,,,,,,
,,,,,,221.57185,237.77125,,,,,,,
,,,,,,221.584,237.8076,,,,,,,
,,,,,,221.59975,237.8391,,,,,,,
,,,,,,221.622775,237.866275,,,,,,,
,,,,,,221.6403,237.894775,,,,,,,
,,,,,,221.658725,237.901025,,,,,,,
,,,,,,221.673825,237.9249,,,,,,,
,,,,,,221.694175,237.94375,,,,,,,
,,,,,,221.711075,237.97865,,,,,,,
,,,,,,221.72545,238.0144,,,,,,,
,,,,,,221.740675,238.039125,,,,,,,
,,,,,,221.752675,238.06055,,,,,,,
,,,,,,221.767875,238.092725,,,,,,,
,,,,,,221.7975,238.1224,,,,,,,
,,,,,,221.8135,238.1545,,,,,,,
,,,,,,221.8247,238.180125,,,,,,,
,,,,,,221.842425,238.184375,,,,,,,
,,,,,,221.89735,238.20865,,,,,,,
,,,,,,221.9203,238.225525,,,,,,,
,,,,,,221.938825,238.24505,,,,,,,
,,,,,,221.9584,238.28185,,,,,,,
,,,,,,221.981075,238.306675,,,,,,,
,,,,,,221.990725,238.31405,,,,,,,
,,,,,,221.998075,238.3296,,,,,,,
,,,,,,222.010575,238.3625,,,,,,,
,,,,,,222.025325,238.390125,,,,,,,
,,,,,,222.042675,238.40945,,,,,,,
,,,,,,222.0645,238.463975,,,,,,,
,,,,,,222.088625,238.496475,,,,,,,
,,,,,,222.12355,238.584575,,,,,,,
,,,,,,222.14035,238.619025,,,,,,,
,,,,,,222.16775,238.650675,,,,,,,
,,,,,,222.198875,238.68085,,,,,,,
,,,,,,222.2285,238.684575,,,,,,,
,,,,,,222.24505,238.747125,,,,,,,
,,,,,,222.286525,238.781975,,,,,,,
,,,,,,222.292975,238.833025,,,,,,,
,,,,,,222.30815,238.8765,,,,,,,
,,,,,,222.320375,238.89005,,,,,,,
,,,,,,222.339225,238.90715,,,,,,,
,,,,,,222.355825,238.924,,,,,,,
,,,,,,222.375075,238.941725,,,,,,,
,,,,,,222.3951,238.9483,,,,,,,
,,,,,,222.4111,238.964375,,,,,,,
,,,,,,222.42615,238.981475,,,,,,,
,,,,,,222.461325,239.011275,,,,,,,
,,,,,,222.47245,239.052875,,,,,,,
,,,,,,222.487775,239.06375,,,,,,,
,,,,,,222.503975,239.104525,,,,,,,
,,,,,,222.513625,239.1628,,,,,,,
,,,,,,222.5407,239.20725,,,,,,,
,,,,,,222.548975,239.2103,,,,,,,
,,,,,,222.5632,239.233075,,,,,,,
,,,,,,222.58995,239.245825,,,,,,,
,,,,,,222.59975,239.260575,,,,,,,
,,,,,,222.6114,239.2716,,,,,,,
,,,,,,222.634375,239.287075,,,,,,,
,,,,,,222.6527,239.314625,,,,,,,
,,,,,,222.68455,239.372675,,,,,,,
,,,,,,222.6999,239.374425,,,,,,,
,,,,,,222.7146,239.405975,,,,,,,
,,,,,,222.73085,239.432325,,,,,,,
,,,,,,222.7531,239.44095,,,,,,,
,,,,,,222.775775,239.463875,,,,,,,
,,,,,,222.788375,239.47525,,,,,,,
,,,,,,222.807075,239.4766,,,,,,,
,,,,,,222.8265,239.495325,,,,,,,
,,,,,,222.840075,239.5062,,,,,,,
,,,,,,222.852375,239.5135,,,,,,,
,,,,,,222.877925,239.51895,,,,,,,
,,,,,,222.8966,239.522175,,,,,,,
,,,,,,222.9153,239.52555,,,,,,,
,,,,,,222.936,239.5287,,,,,,,
,,,,,,222.953925,239.5353,,,,,,,
,,,,,,222.982725,239.5384,,,,,,,
,,,,,,222.994375,239.541825,,,,,,,
,,,,,,223.03655,239.545425,,,,,,,
,,,,,,223.062125,239.549175,,,,,,,
,,,,,,223.0883,239.552775,,,,,,,
,,,,,,223.11595,239.559125,,,,,,,
,,,,,,223.126775,239.566425,,,,,,,
,,,,,,223.15315,239.5715,,,,,,,
,,,,,,223.176425,239.5942,,,,,,,
,,,,,,223.186575,239.61295,,,,,,,
,,,,,,223.197925,239.627725,,,,,,,
,,,,,,223.224025,239.643325,,,,,,,
,,,,,,223.236475,239.65065,,,,,,,
,,,,,,223.24645,239.657625,,,,,,,
,,,,,,223.282325,239.65935,,,,,,,
,,,,,,223.302125,239.676425,,,,,,,
,,,,,,223.3071,239.706475,,,,,,,
,,,,,,223.3259,239.7176,,,,,,,
,,,,,,223.35435,239.7447,,,,,,,
,,,,,,223.368425,239.76935,,,,,,,
,,,,,,223.39665,239.843475,,,,,,,
,,,,,,223.4112,239.848925,,,,,,,
,,,,,,223.43235,239.86125,,,,,,,
,,,,,,223.463375,239.8867,,,,,,,
