SPK_SPKC02a (no effect),SPK_SPKC08a (inhibited),SPK_SPKC09a (inhibited),SPK_SPKC13a (inhibited)
,,824.965025,812.162575
,,825.00995,812.1727
,,825.073575,812.181425
,,825.097275,812.2011
,,825.120225,812.28455
,,825.162775,812.3134
,,825.21905,812.3952
,,825.248175,812.4045
,,825.286325,812.41645
,,825.3487,812.4265
,,825.365925,812.465875
,,825.459775,812.5117
,,825.487175,812.523775
,,825.542925,812.536375
,,825.59115,812.657725
,,825.61975,812.6663
,,825.6685,812.685075
,,825.6898,812.6956
,,825.71385,812.724575
,,825.73435,812.7725
,,825.776375,812.782575
,,825.8003,812.824625
,,825.822025,812.8374
,,825.858525,812.90405
,,825.876375,812.969375
,,825.919525,813.034525
,,825.943475,813.04935
,,825.9967,813.094
,,826.024725,813.105075
,,826.059425,813.15875
,,826.085525,813.1979
,,826.109575,813.219975
,,826.172225,813.229075
,,826.258625,813.2497
,,826.3656,813.2693
,,826.423025,813.290375
,,826.439525,813.301325
,,826.4821,813.309425
,,826.50505,813.334925
,,826.513275,813.363175
,,826.53865,813.395075
,,826.56955,813.39725
,,826.59555,813.46805
,,826.6124,813.47635
,,826.6684,813.533775
,,826.6799,813.54895
,,826.71385,813.564625
,,826.736425,813.594
,,826.78015,813.6066
,,826.7971,813.6459
,,826.85465,813.77005
,,826.878175,813.7828
,,826.90645,813.82625
,,826.953625,813.8712
,,826.995,813.90985
,,827.028675,813.9286
,,827.049025,814.066125
,,827.06995,814.095725
,,827.08535,814.1155
,,827.12325,814.12735
,,827.164975,814.17025
,,827.20875,814.202975
,,827.254025,814.274725
,,827.30195,814.28835
,,827.321475,814.3119
,,827.33925,814.3231
,,827.406025,814.3342
,,827.42735,814.34185
,,827.4766,814.357675
,,827.497025,814.365875
,,827.511375,814.377325
,,827.523575,814.387975
,,827.543875,814.406575
,,827.5725,814.4972
,,827.593525,814.566125
,,827.62575,814.5832
,,827.643175,814.609975
,,827.67445,814.618675
,,827.698,814.669425
,,827.739425,814.6832
,,827.761725,814.699175
,,827.785525,814.713475
,,827.8136,814.7269
,,827.846475,814.73515
,,827.8855,814.7676
,,827.898425,814.7908
,,827.94285,814.812425
,,827.954625,814.821375
,,828.016425,814.8634
,,828.047,814.89725
,,828.061775,814.933175
,,828.076425,814.94535
,,828.106925,814.963375
,,828.130925,814.9764
,,828.15425,815.0009
,,828.17435,815.0359
,,828.200275,815.047125
,,828.212025,815.10745
,,828.2448,815.1329
,,828.266925,815.1589
,,828.3039,815.1844
,,828.3328,815.2133
,,828.3591,815.2928
,,828.377825,815.321825
,,828.394475,815.3383
,,828.4095,815.366075
,,828.4305,815.38795
,,828.448275,815.423875
,,828.45955,815.445925
,,828.48385,815.458975
,,828.503125,815.507275
,,828.523225,815.5617
,,828.558725,815.578275
,,828.5884,815.598625
,,828.605725,815.615825
,,828.62565,815.6487
,,828.6468,815.65665
,,828.677275,815.662825
,,828.718075,815.672925
,,828.74415,815.7889
,,828.778575,815.79145
,,828.82785,815.84605
,,828.8549,815.863775
,,828.8872,815.882325
,,828.91365,815.90915
,,828.951475,815.9371
,,828.998675,815.986825
,,829.016375,815.9992
,,829.042225,816.04855
,,829.078525,816.0917
,,829.09325,816.1011
,,829.116225,816.13025
,,829.144175,816.1596
,,829.17805,816.2197
,,829.224975,816.223825
,,829.270625,816.253175
,,829.2937,816.26215
,,829.327675,816.30915
,,829.372,816.323975
,,829.45975,816.387675
,,829.5336,816.462075
,,829.58845,816.48905
,,829.629425,816.514975
,,829.66995,816.541125
,,829.711175,816.6013
,,829.7362,816.6384
,,829.769625,816.6668
,,829.810725,816.677525
,,829.849375,816.6873
,,829.87535,816.740175
,,830.054475,816.752625
,,830.06755,816.783
,,830.094075,816.793775
,,830.12375,816.81035
,,830.154,816.886275
,,830.18505,816.9167
,,830.260825,816.927825
,,830.3247,816.9516
,,830.338725,816.976625
,,830.3507,816.985375
,,830.376625,817.050275
,,830.424025,817.083925
,,830.468025,817.194825
,,830.56075,817.208125
,,830.61155,817.2183
,,830.65105,817.24685
,,830.713275,817.3309
,,830.752575,817.373325
,,830.758825,817.384175
,,830.7664,817.422875
,,830.83245,817.478975
,,830.860975,817.554325
,,830.897775,817.575325
,,830.954575,817.60045
,,831.01505,817.62005
,,831.070025,817.629675
,,831.091325,817.6414
,,831.10975,817.67275
,,831.141825,817.7025
,,831.186925,817.7217
,,831.225725,817.768025
,,831.3339,817.788775
,,831.429325,817.8109
,,831.488425,817.8191
,,831.51865,817.8343
,,831.548325,817.901075
,,831.5742,817.9152
,,831.59255,817.91955
,,831.613325,817.930625
,,831.641775,817.9507
,,831.7485,817.9942
,,831.7994,818.0646
,,831.81875,818.12135
,,831.850225,818.1462
,,831.86955,818.179175
,,831.88695,818.24235
,,831.91125,818.265225
,,831.9266,818.277925
,,831.956425,818.3055
,,831.975675,818.336925
,,832.0672,818.368925
,,832.094625,818.381675
,,832.12795,818.405575
,,832.153375,818.446125
,,832.1733,818.464225
,,832.1879,818.480525
,,832.2098,818.497125
,,832.2258,818.530375
,,832.24725,818.5473
,,832.263175,818.557775
,,832.296625,818.61915
,,832.369125,818.669475
,,832.40155,818.731075
,,832.44165,818.789
,,832.460125,818.809025
,,832.4769,818.8254
,,832.532825,818.842475
,,832.553725,818.852925
,,832.697,818.873225
,,832.703175,818.881975
,,832.710925,818.89285
,,832.7424,818.9051
,,832.7656,818.91795
,,832.817425,818.9587
,,832.84455,818.9972
,,832.89145,819.022775
,,832.934725,819.046375
,,832.956875,819.059325
,,832.978975,819.075175
,,833.00405,819.11
,,833.025725,819.151375
,,833.047575,819.161325
,,833.08575,819.1734
,,833.121525,819.20955
,,833.148225,819.277525
,,833.1668,819.286675
,,833.1931,819.300575
,,833.2417,819.339675
,,833.2561,819.374825
,,833.277375,819.39115
,,833.29795,819.41015
,,833.326825,819.42235
,,833.362875,819.451625
,,833.410075,819.520925
,,833.42205,819.536225
,,833.43655,819.600025
,,833.4787,819.629625
,,833.4966,819.643775
,,833.52385,819.69145
,,833.57545,819.70825
,,833.59665,819.7442
,,833.642625,819.77865
,,833.702575,819.812875
,,833.730625,819.86595
,,833.748,819.87775
,,833.7563,819.91035
,,833.777,819.920225
,,833.84355,819.9291
,,833.860525,819.947925
,,833.88365,819.958425
,,833.899575,820.0066
,,833.912425,820.0189
,,833.9342,820.04505
,,833.948,820.088475
,,833.960875,820.10585
,,834.004325,820.13005
,,834.021775,820.163325
,,834.0467,820.183675
,,834.06895,820.20755
,,834.089575,820.227
,,834.1189,820.23615
,,834.134475,820.275125
,,834.148925,820.3564
,,834.158,820.363475
,,834.1688,820.383
,,834.182925,820.429275
,,834.215025,820.438325
,,834.295925,820.4471
,,834.3113,820.5682
,,834.323975,820.5836
,,834.3708,820.59315
,,834.384125,820.60045
,,834.419825,820.63105
,,834.434125,820.6334
,,834.445875,820.653675
,,834.4564,820.748175
,,834.4689,820.7597
,,834.4865,820.76815
,,834.5027,820.777375
,,834.543175,820.816725
,,834.566325,820.835075
,,834.580275,820.858325
,,834.60315,820.894875
,,834.6252,820.936975
,,834.64015,820.944275
,,834.70805,820.9723
,,834.75025,821.001375
,,834.76695,821.055
,,834.7877,821.07475
,,834.8104,821.110925
,,834.837525,821.13825
,,834.88335,821.146575
,,834.90735,821.179175
,,834.954025,821.203875
,,834.974175,821.2303
,,834.997475,821.271475
,,835.03645,821.3354
,,835.076625,821.3599
,,835.09985,821.369125
,,835.124475,821.38845
,,835.1448,821.3986
,,835.161,821.458025
,,835.1925,821.48
,,835.21935,821.49095
,,835.2392,821.514725
,,835.257425,821.56805
,,835.269275,821.575875
,,835.29325,821.592775
,,835.317,821.668375
,,835.343575,821.704375
,,835.3632,821.742875
,,835.38195,821.758375
,,835.39475,821.794825
,,835.416575,821.806025
,,835.433875,821.8604
,,835.46895,821.875575
,,835.4932,821.9332
,,835.50855,821.965875
,,835.52325,821.982525
,,835.57285,821.990025
,,835.639025,821.993875
,,835.67075,822.0087
,,835.697725,822.041
,,835.73495,822.054225
,,835.755675,822.094075
,,835.803275,822.1049
,,835.825575,822.12095
,,835.85865,822.1628
,,835.87395,822.173025
,,835.913,822.20105
,,835.93275,822.250475
,,835.9629,822.265225
,,835.98035,822.28515
,,835.997675,822.34275
,,836.0138,822.3541
,,836.02685,822.366125
,,836.06365,822.38815
,,836.103525,822.398675
,,836.125975,822.40475
,,836.166375,822.443875
,,836.189175,822.464825
,,836.211925,822.477225
,,836.22685,822.51675
,,836.246775,822.524075
,,836.27645,822.56465
,,836.291925,822.63245
,,836.310525,822.6656
,,836.325925,822.6759
,,836.343075,822.692475
,,836.3693,822.7274
,,836.394975,822.776075
,,836.422525,822.7837
,,836.44195,822.813675
,,836.463125,822.8355
,,836.513675,822.9035
,,836.56615,822.9283
,,836.592325,822.9395
,,836.61315,822.96535
,,836.637,822.9677
,,836.663825,822.974925
,,836.703575,823.0164
,,836.762625,823.056375
,,836.800175,823.078925
,,836.87455,823.089625
,,836.911,823.1195
,,836.9288,823.12785
,,836.950375,823.13295
,,836.98165,823.13595
,,837.075475,823.14795
,,837.093125,823.157875
,,837.1299,823.17695
,,837.18615,823.240175
,,837.2107,823.248
,,837.233575,823.25735
,,837.245725,823.2833
,,837.2738,823.293075
,,837.292325,823.304625
,,837.316875,823.3428
,,837.349875,823.408725
,,837.3897,823.434275
,,837.399975,823.44585
,,837.421175,823.455675
,,837.43975,823.464825
,,837.45135,823.483975
,,837.478625,823.498275
,,837.493775,823.536125
,,837.506975,823.54935
,,837.5241,823.58605
,,837.540075,823.64755
,,837.551975,823.6527
,,837.5696,823.676675
,,837.586425,823.70175
,,837.605325,823.70895
,,837.6229,823.718675
,,837.64005,823.727575
,,837.652975,823.734475
,,837.661775,823.7514
,,837.680925,823.77735
,,837.6982,823.821675
,,837.7267,823.849
,,837.736325,823.9318
,,837.749125,823.9682
,,837.774375,824.00275
,,837.798075,824.00995
,,837.810625,824.0366
,,837.825275,824.101
,,837.837275,824.170575
,,837.8535,824.17925
,,837.8752,824.195225
,,837.89915,824.2327
,,837.9106,824.2437
,,837.9362,824.255675
,,837.97145,824.290725
,,837.9935,824.299075
,,838.011225,824.315125
,,838.066575,824.323025
,,838.107425,824.3585
,,838.139275,824.3882
,,838.16555,824.4337
,,838.198025,824.439275
,,838.241875,824.456675
,,838.2593,824.4784
,,838.305475,824.516375
,,838.3285,824.539825
,,838.3451,824.5465
,,838.3905,824.56445
,,838.42245,824.6146
,,838.47885,824.6772
,,838.495175,824.762675
,,838.5352,824.777375
,,838.55615,824.7875
,,838.58235,824.9263
,,838.598375,824.942725
,,838.643025,824.95705
,,838.6724,824.969175
,,838.7141,825.00075
,,838.763725,825.029275
,,838.7975,825.039775
,,838.820975,825.0877
,,838.83795,825.12495
,,838.8592,825.134225
,,838.89145,825.167175
,,838.913425,825.187175
,,838.990175,825.207575
,,839.052225,825.2349
,,839.097675,825.248675
,,839.166175,825.283675
,,839.21125,825.3473
,,839.243225,825.359025
,,839.31475,825.3911
,,839.387025,825.4002
,,839.415375,825.404875
,,839.437175,825.42125
,,839.4753,825.452375
,,839.487075,825.467075
,,839.5182,825.48395
,,839.542,825.526725
,,839.563025,825.5574
,,839.5902,825.571025
,,839.611325,825.58615
,,839.678025,825.612225
,,839.718325,825.624225
,,839.7346,825.650825
,,839.772725,825.75725
,,839.8,825.794925
,,839.815775,825.819525
,,839.8366,825.85715
,,839.872225,825.873975
,,839.90255,825.8846
,,839.93815,825.9257
,,839.97385,825.934275
,,840.015825,825.989525
,,840.0354,826.003125
,,840.062875,826.0339
,,840.09605,826.0456
,,840.13605,826.12455
,,840.165725,826.14225
,,840.2121,826.1708
,,840.291575,826.186725
,,840.330025,826.199675
,,840.39605,826.212175
,,840.423025,826.226025
,,840.467375,826.265325
,,840.4996,826.33095
,,840.535325,826.378175
,,840.553475,826.397825
,,840.5675,826.42275
,,840.580525,826.461
,,840.6081,826.475925
,,840.645525,826.51
,,840.675725,826.53775
,,840.693,826.552525
,,840.7152,826.57025
,,840.735775,826.5818
,,840.8027,826.592875
,,840.8333,826.669
,,840.85275,826.6843
,,840.871375,826.70095
,,840.89375,826.712975
,,840.92735,826.724575
,,840.94085,826.748225
,,840.960175,826.761375
,,840.9731,826.77005
,,840.99295,826.8428
,,841.02435,826.919175
,,841.04285,826.932625
,,841.065575,826.940825
,,841.07955,826.965675
,,841.1419,827.004925
,,841.17145,827.021875
,,841.192675,827.0324
,,841.211325,827.043075
,,841.22935,827.053225
,,841.280825,827.062375
,,841.2931,827.073075
,,841.30945,827.126575
,,841.3267,827.20515
,,841.353525,827.2315
,,841.404075,827.2434
,,841.453825,827.29315
,,841.53765,827.318
,,841.5687,827.336975
,,841.591825,827.34985
,,841.6226,827.358625
,,841.64975,827.374075
,,841.71755,827.4012
,,841.757575,827.411725
,,841.77615,827.465475
,,841.78825,827.480525
,,841.815575,827.481575
,,841.8394,827.489175
,,841.85365,827.501175
,,841.88175,827.511625
,,841.9909,827.521125
,,842.0193,827.5394
,,842.06095,827.5689
,,842.084125,827.586825
,,842.102425,827.5928
,,842.14325,827.62545
,,842.2119,827.6758
,,842.270275,827.6838
,,842.290675,827.753475
,,842.3096,827.8039
,,842.3299,827.814125
,,842.363925,827.853325
,,842.3906,827.859475
,,842.4204,827.87125
,,842.440725,827.891525
,,842.46495,827.9045
,,842.480975,827.93165
,,842.49125,827.940375
,,842.507625,827.973
,,842.5232,828.016125
,,842.549875,828.068875
,,842.5929,828.08075
,,842.6354,828.107375
,,842.670775,828.11765
,,842.676575,828.158725
,,842.728175,828.16955
,,842.766375,828.191275
,,842.817225,828.265325
,,842.84825,828.27695
,,842.8839,828.306425
,,842.919875,828.31655
,,843.003575,828.3267
,,843.02525,828.35835
,,843.06025,828.37235
,,843.10635,828.39265
,,843.13445,828.4012
,,843.19305,828.53975
,,843.21145,828.584525
,,843.24055,828.614675
,,843.26745,828.63715
,,843.277025,828.648125
,,843.2989,828.669
,,843.31745,828.677075
,,843.355925,828.685175
,,843.4032,828.700375
,,843.43335,828.752375
,,843.4488,828.7674
,,843.4929,828.78005
,,843.516925,828.817375
,,843.58375,828.869675
,,843.658675,828.882725
,,843.68585,828.8968
,,843.70285,828.957025
,,843.781375,828.9847
,,843.8049,829.0026
,,843.835525,829.01755
,,843.869775,829.02985
,,843.894,829.0947
,,843.90855,829.1186
,,843.937425,829.1264
,,843.95895,829.1388
,,843.978175,829.17495
,,844.005675,829.19
,,844.035625,829.225975
,,844.071725,829.23815
,,844.092825,829.30705
,,844.128075,829.3257
,,844.1592,829.37695
,,844.206075,829.416775
,,844.238725,829.4266
,,844.275775,829.441075
,,844.297975,829.502525
,,844.326225,829.52455
,,844.37265,829.533875
,,844.4232,829.545975
,,844.508225,829.556
,,844.52115,829.58245
,,844.5478,829.5988
,,844.567025,829.648625
,,844.5897,829.66225
,,844.6215,829.691425
,,844.6469,829.70085
,,844.669525,829.7265
,,844.72265,829.738775
,,844.758025,829.748525
,,844.7833,829.796925
,,844.84665,829.8279
,,844.8664,829.845125
,,844.90075,829.8698
,,844.919175,829.88995
,,844.9434,829.91555
,,844.972725,829.919125
,,844.9865,830.013525
,,845.016025,830.074025
,,845.032825,830.139375
,,845.068975,830.18035
,,845.19415,830.197225
,,845.216075,830.24395
,,845.2518,830.258075
,,845.272775,830.276475
,,845.2953,830.3149
,,845.32095,830.474525
,,845.346625,830.48465
,,845.3921,830.495025
,,845.42895,830.514225
,,845.47395,830.523875
,,845.514775,830.54765
,,845.558075,830.571525
,,845.594525,830.599175
,,845.648675,830.62875
,,845.67245,830.648425
,,845.682425,830.66765
,,845.70065,830.686075
,,845.721375,830.710725
,,845.7613,830.7198
,,845.801125,830.801025
,,845.853025,830.813475
,,845.887075,830.827775
,,845.9112,830.855875
,,845.9391,830.86555
,,845.969025,830.87565
,,845.9953,830.887225
,,846.033225,830.926375
,,846.050425,830.94075
,,846.062225,830.950525
,,846.088325,831.023625
,,846.11035,831.05045
,,846.129325,831.0682
,,846.1457,831.09255
,,846.163,831.11795
,,846.22275,831.139625
,,846.243075,831.181275
,,846.25295,831.2027
,,846.2686,831.23385
,,846.285775,831.2749
,,846.3025,831.298
,,846.313775,831.386875
,,846.32825,831.430625
,,846.34585,831.444175
,,846.36925,831.465775
,,846.383975,831.48945
,,846.415025,831.499225
,,846.434425,831.507625
,,846.44975,831.557325
,,846.46525,831.566375
,,846.52735,831.57565
,,846.561525,831.58525
,,846.577725,831.608525
,,846.591025,831.632425
,,846.609375,831.64365
,,846.6241,831.6689
,,846.638675,831.684575
,,846.65905,831.697775
,,846.69135,831.755225
,,846.7101,831.7578
,,846.740025,831.81685
,,846.77925,831.852775
,,846.8233,831.862275
,,846.868425,831.907825
,,846.890425,831.910975
,,846.908575,832.016225
,,846.93125,832.026575
,,846.94885,832.04575
,,846.971325,832.053825
,,847.0048,832.079125
,,847.0194,832.104
,,847.04575,832.124025
,,847.093875,832.1367
,,847.11835,832.16655
,,847.186,832.1834
,,847.240425,832.244875
,,847.2919,832.28265
,,847.306525,832.2955
,,847.331625,832.302425
,,847.35815,832.3811
,,847.3815,832.428175
,,847.42435,832.436325
,,847.445,832.45815
,,847.47445,832.48715
,,847.501675,832.51615
,,847.54725,832.525275
,,847.59605,832.54555
,,847.615075,832.577
,,847.629375,832.5977
,,847.641025,832.6171
,,847.6634,832.62475
,,847.705875,832.645575
,,847.736625,832.684125
,,847.75715,832.69525
,,847.786825,832.70505
,,847.805375,832.75945
,,847.823975,832.841175
,,847.850325,832.855775
,,847.905225,832.87275
,,847.9253,832.9035
,,847.94235,832.936375
,,847.954825,832.948425
,,848.014875,832.969725
,,848.09855,832.99155
,,848.152025,833.006275
,,848.194375,833.028225
,,848.232125,833.080225
,,848.34855,833.101775
,,848.382025,833.1513
,,848.415575,833.1595
,,848.4392,833.2081
,,848.526975,833.215975
,,848.5616,833.24085
,,848.60535,833.26295
,,848.64015,833.294475
,,848.661325,833.316725
,,848.677425,833.32675
