SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC09a
280.50855,330.052925,249.395925
280.514375,330.1388,249.41985
280.520825,330.201875,249.4456
280.5275,330.2556,249.4634
280.5386,330.269475,249.48735
280.5439,330.486725,249.50025
280.554675,330.558,249.51715
280.5597,330.5815,249.53415
280.563425,330.6166,249.54285
280.568425,330.676225,249.552375
280.57365,330.708025,249.559
280.580625,330.8973,249.57515
280.587025,330.9128,249.58385
280.604075,330.978175,249.595325
280.61395,331.0164,249.606475
280.6209,331.02385,249.615825
280.626025,331.03295,249.6228
280.63115,331.113775,249.62925
280.63575,331.242825,249.6371
280.647375,331.370925,249.6463
280.652275,331.405575,249.656875
280.656725,331.41675,249.6687
280.66125,331.438775,249.698825
280.666625,331.4909,249.757775
280.672175,331.507975,249.7932
280.68495,331.623325,249.879725
280.690725,331.7585,249.890425
280.70215,331.82735,249.902125
280.706175,331.870875,249.909875
280.712075,331.887375,249.918675
280.73,331.903625,249.925875
280.73915,331.93575,249.933175
280.748475,331.94075,249.939825
280.754,332.06035,249.946025
280.7586,332.292675,249.95175
280.775075,332.330225,249.957
280.784725,332.3352,249.964325
280.7887,332.37455,249.973925
280.793825,332.414925,249.98285
280.80255,332.454325,249.996375
280.80745,332.460925,250.006075
280.820675,332.473525,250.0156
280.8286,332.5046,250.022625
280.882625,332.5256,250.0328
280.89065,332.5321,250.04585
280.8956,332.579275,250.054975
280.907675,332.806775,250.22395
280.9254,332.839225,250.2598
280.930775,332.858625,250.277175
280.936875,333.0761,250.283025
280.971125,333.139725,250.291
280.974825,333.1905,250.304175
280.98265,333.216175,250.315975
280.991825,333.250475,250.33295
280.9976,333.26655,250.340375
281.0068,333.37,250.3671
281.011625,333.405025,250.500575
281.02485,333.411125,250.589125
281.028775,333.724,250.59915
281.0337,333.73905,250.6071
281.038825,333.76965,250.612675
281.05695,333.853925,250.619325
281.070425,333.86555,250.632275
281.075775,333.878225,250.6465
281.082,333.905425,250.653225
281.0912,334.03095,250.662725
281.095275,334.11175,250.668325
281.09975,334.118225,250.676925
281.10445,334.136175,250.684775
281.116875,334.1499,250.699575
281.12945,334.263775,250.705925
281.13425,334.279825,250.715725
281.14115,334.3462,250.7405
281.1462,334.353475,250.748925
281.166675,334.403125,250.762625
281.173175,334.429375,250.793375
281.192175,334.470525,250.808825
281.20465,334.476175,250.830075
281.21055,334.537425,250.84525
281.226825,334.544275,250.862275
281.2604,334.552175,250.8699
281.264575,334.565975,250.879875
281.2881,334.5711,250.890275
281.30155,334.59385,250.91215
281.3064,334.605025,250.927175
281.32405,334.614225,250.948775
281.327675,334.67095,251.002725
281.33225,334.70625,251.1278
281.36375,334.728675,251.13485
281.3747,334.733325,251.1402
281.3805,334.786925,251.146075
281.4045,334.9025,251.150325
281.434175,334.959025,251.15815
281.447275,334.96445,251.17535
281.45095,334.97705,251.185925
281.4594,335.02745,251.192225
281.47555,335.065725,251.2009
281.490075,335.192775,251.207375
281.4977,335.207975,251.216025
281.50915,335.2189,251.223875
281.517225,335.236125,251.229975
281.535,335.2771,251.237575
281.54255,335.297625,251.246925
281.54655,335.3089,251.253725
281.550475,335.392375,251.261475
281.555,335.445125,251.270775
281.563425,335.50645,251.289625
281.5711,335.510525,251.310825
281.5786,335.6181,251.321925
281.59005,335.694975,251.3378
281.593725,335.72295,251.3509
281.601275,335.740275,251.364125
281.60515,335.752625,251.382375
281.642,335.795725,251.394775
281.671625,335.82105,251.411075
281.686425,335.8443,251.420375
281.714875,335.854175,251.43425
281.74035,335.907475,251.44985
281.7561,335.9531,251.54635
281.768525,335.999975,251.554775
281.778475,336.057225,251.564425
281.806775,336.0926,251.576775
281.81535,336.198475,251.581875
281.829325,336.3314,251.58965
281.84505,336.35255,251.59595
281.86635,336.36235,251.602725
281.8752,336.43145,251.61435
281.90695,336.4985,251.623275
281.9123,336.56455,251.634875
281.92105,336.712275,251.64715
281.933375,336.716975,251.665725
281.939525,336.72945,251.6816
281.972475,336.75945,251.69095
281.987925,337.0188,251.6981
282.022525,337.137025,251.7056
282.10645,337.143525,251.7183
282.1147,337.1642,251.74165
282.1248,337.193925,251.76665
282.14015,337.1996,251.7896
282.1779,337.289975,251.8804
282.387675,337.40035,251.907675
282.45655,337.461425,251.925125
282.617475,337.59155,251.9383
282.68365,337.604025,251.955825
282.714775,337.63275,251.965075
282.75835,337.657775,251.9727
282.788,337.669275,251.981625
282.86505,337.680875,251.988025
282.946925,337.937475,251.995025
283.00145,337.944275,252.00035
283.10545,337.949125,252.00735
283.154475,337.962325,252.011525
283.187925,337.977025,252.0173
283.2108,338.002725,252.0256
283.216375,338.03975,252.0363
283.256825,338.065,252.058875
283.408725,338.097075,252.07085
283.4168,338.208125,252.090775
283.430725,338.27135,252.11275
283.43385,338.323175,252.128025
283.436925,338.3555,252.134425
283.440675,338.372925,252.145125
283.44745,338.396475,252.1508
283.45355,338.409625,252.158675
283.497275,338.444975,252.168475
283.6726,338.522825,252.177
283.69025,338.532875,252.223875
283.70585,338.592975,252.2338
283.717825,338.61065,252.2406
283.749825,338.6193,252.2496
283.78445,338.644825,252.2592
283.794325,338.66505,252.269425
283.805975,338.679575,252.279325
283.819675,338.686225,252.287525
283.835225,338.6943,252.3057
283.882925,338.87535,252.315525
284.025675,338.88115,252.458975
284.0381,338.891,252.503175
284.040675,338.904475,252.542675
284.046125,338.9163,252.561675
284.078575,338.92795,252.580225
284.15885,338.942175,252.58675
284.3363,338.94705,252.59235
284.34825,338.95305,252.5982
284.3561,338.959575,252.60245
284.37085,338.963525,252.611975
284.376125,339.002775,252.6176
284.3843,339.0396,252.623525
284.39435,339.0495,252.631775
284.41465,339.147125,252.639525
284.428225,339.1812,252.653425
284.433625,339.197125,252.663
284.445425,339.274975,252.673175
284.460175,339.32135,252.6876
284.467725,339.385625,252.695875
284.4766,339.4242,252.7115
284.48595,339.447825,252.71975
284.4987,339.465,252.7303
284.509475,339.486975,252.73735
284.528325,339.49655,252.747825
284.5799,339.53125,252.759925
284.61235,339.5778,252.779775
284.635975,339.61655,252.8028
284.838775,339.63855,252.8187
284.84955,339.64685,252.832525
284.857,339.70285,252.8593
284.865375,339.775875,252.884025
284.8761,339.78855,252.8935
284.883125,339.8516,252.923575
284.890075,340.125575,252.955175
284.902,340.13055,252.972025
284.9211,340.153625,252.99435
284.9281,340.159275,253.009775
284.940425,340.18695,253.02735
284.97565,340.341,253.03735
285.079175,340.3748,253.04735
285.098775,340.39125,253.058725
285.1164,340.39825,253.067425
285.130575,340.4093,253.081575
285.13975,340.429875,253.09555
285.147975,340.453775,253.102575
285.171975,340.474975,253.1159
285.182175,340.481325,253.12375
285.221375,340.495,253.12935
285.2389,340.503425,253.138025
285.254125,340.523475,253.14905
285.264625,340.539625,253.1558
285.29065,340.55255,253.163675
285.301825,340.6171,253.172675
285.321925,340.6477,253.1837
285.461225,340.73155,253.19225
285.470675,340.7874,253.224075
285.53575,340.895925,253.238775
285.66635,340.946575,253.2999
285.6797,341.078225,253.3456
285.730675,341.1533,253.354975
285.7425,341.2258,253.40495
285.749075,341.241025,253.412925
285.7574,341.2922,253.4207
285.777775,341.3094,253.4352
285.83,341.31855,253.44045
286.012025,341.330075,253.453325
286.02415,341.338925,253.46175
286.099175,341.351825,253.47065
286.149075,341.43865,253.480025
286.159875,341.563025,253.49285
286.16625,341.5802,253.503175
286.1807,341.5899,253.5143
286.197675,341.61275,253.5226
286.205775,341.619125,253.52995
286.24405,341.6259,253.537475
286.26095,341.62985,253.55925
286.285675,341.654225,253.57845
286.304475,341.661175,253.58645
286.35,341.6888,253.596
286.526025,341.7343,253.607225
286.670975,341.74345,253.6317
286.76545,341.808175,253.681125
286.84315,341.844925,253.719625
286.9481,341.956675,253.790375
287.03625,341.98715,253.8028
287.0486,341.995425,253.849525
287.058225,342.009175,253.8813
287.085025,342.026075,253.90005
287.0903,342.03845,253.908525
287.09625,342.053375,253.91435
287.1172,342.075475,253.923
287.12945,342.08185,253.93315
287.13975,342.112375,253.940975
287.149225,342.129225,253.948725
287.153625,342.139625,253.955675
287.19155,342.220325,253.9637
287.20165,342.2434,253.974625
287.223875,342.3714,253.987
287.2364,342.474175,253.995875
287.288125,342.554575,254.0058
287.35335,342.5633,254.037625
287.45505,342.601,254.04885
287.46075,342.614125,254.076975
287.465125,342.63135,254.0978
287.4853,342.72425,254.134625
287.491275,342.778975,254.2705
287.5155,342.790925,254.2824
287.520325,342.95175,254.296825
287.524375,342.95685,254.3092
287.52965,342.97055,254.31865
287.53555,342.976425,254.327075
287.53955,343.00345,254.345275
287.54485,343.0202,254.356
287.5525,343.15925,254.376725
287.562175,343.16715,254.4016
287.571275,343.18085,254.4385
287.583825,343.1887,254.463725
287.59125,343.197775,254.5288
287.6022,343.2186,254.557675
287.6148,343.2325,254.56895
287.623775,343.251375,254.5873
287.63195,343.255625,254.599
287.642325,343.259525,254.62545
287.65385,343.285175,254.6435
287.663225,343.31655,254.66055
287.66865,343.32405,254.677825
287.6815,343.33325,254.6905
287.736925,343.376225,254.6969
287.7724,343.396425,254.70425
287.952025,343.422175,254.732575
287.9838,343.524475,254.75705
288.015575,343.5309,254.78605
288.0253,343.536825,254.809
288.048925,343.61995,254.822675
288.053775,343.6671,254.837575
288.064475,343.687625,254.8495
288.07455,343.71585,254.865625
288.086575,343.824625,254.8713
288.0938,343.8658,254.882475
288.113875,343.87045,254.89015
288.12165,343.89415,254.8987
288.14735,343.912225,254.910225
288.188325,343.9186,254.9157
288.296175,343.923425,254.924925
288.407925,343.93655,254.93305
288.421425,343.965975,254.94375
288.4262,343.969425,254.9725
288.430325,343.981775,254.97895
288.447875,343.996925,254.986775
288.455625,344.152575,254.996525
288.46755,344.26975,255.00715
288.472275,344.278875,255.01595
288.487775,344.295225,255.02745
288.49245,344.2999,255.03625
288.49695,344.304925,255.06345
288.5049,344.344575,255.083875
288.65365,344.349,255.10785
288.716625,344.37825,255.1207
288.744375,344.383075,255.136575
288.755125,344.3936,255.1486
288.8093,344.401825,255.156275
289.0722,344.46375,255.164925
289.106625,344.532425,255.1825
289.11845,344.658475,255.19255
289.161375,344.6651,255.20045
289.170875,344.669875,255.2121
289.179775,344.6734,255.221275
289.204125,344.688475,255.2286
289.2441,344.711325,255.23415
289.264325,344.722475,255.2431
289.2708,344.809675,255.255025
289.280575,344.8142,255.26445
289.288,344.844,255.276825
289.301575,344.850775,255.2938
289.3121,344.89845,255.32655
289.32725,344.9201,255.34925
289.34155,345.0796,255.409775
289.35485,345.08495,255.439625
289.368175,345.08975,255.494625
289.445225,345.14015,255.5322
289.4917,345.148275,255.5571
289.57585,345.220775,255.585225
289.63595,345.25455,255.6073
289.6479,345.367525,255.6212
289.670075,345.396525,255.628775
289.6792,345.4032,255.6415
289.68815,345.4282,255.645
289.695825,345.461125,255.65395
289.699225,345.483825,255.66045
289.70265,345.567025,255.6703
289.70665,345.60835,255.682225
289.710225,345.663375,255.689975
289.716725,345.742875,255.702525
289.72085,345.7806,255.70825
289.7339,345.78575,255.718325
289.742525,345.791875,255.725575
289.750775,345.808525,255.73295
289.76835,345.820925,255.74295
289.7907,345.85605,255.7586
289.809625,345.8637,255.7678
289.858125,345.90155,255.776825
289.967975,345.92085,255.78475
289.991025,345.947,255.7954
290.038475,346.004725,255.8224
290.113175,346.083,255.83115
290.146425,346.10025,255.85625
290.2598,346.116,255.8647
290.502775,346.1198,255.879875
290.51685,346.137225,256.054075
290.5281,346.142675,256.074325
290.5465,346.163675,256.087725
290.558175,346.228725,256.094075
290.5938,346.315575,256.103375
290.6145,346.4766,256.110725
290.62755,346.52185,256.11785
290.642475,346.5266,256.1398
290.66105,346.553175,256.14605
290.668875,346.56515,256.15415
290.6788,346.612725,256.16025
290.690125,346.629925,256.165075
290.7575,346.64505,256.17255
290.971025,346.652375,256.181625
291.0125,346.659975,256.1931
291.01955,346.692925,256.20015
291.026875,346.7082,256.2141
291.0537,346.756175,256.22575
291.06185,346.903025,256.23575
291.075275,346.9312,256.26045
291.084775,346.960925,256.268375
291.091675,346.982375,256.29045
291.0988,347.062475,256.361725
291.104825,347.083675,256.432975
291.138425,347.0935,256.4676
291.150625,347.270025,256.477125
291.16805,347.28835,256.492425
291.190125,347.3394,256.51005
291.2471,347.3468,256.522975
291.361975,347.36345,256.5303
291.401375,347.3947,256.5423
291.43385,347.41125,256.550425
291.5138,347.447125,256.565325
291.7427,347.45245,256.569925
291.75015,347.473825,256.57885
291.754675,347.521375,256.594125
291.765025,347.679575,256.599925
291.791625,347.697975,256.609825
291.796375,347.764925,256.6198
291.809375,347.76875,256.63455
291.85045,347.78195,256.6736
291.862275,347.7999,256.75695
291.874975,347.8242,256.815025
291.890275,347.852775,256.82865
291.92325,347.867,256.843425
291.934725,347.87775,256.851625
291.9655,347.9372,256.860525
292.21425,347.9787,256.870075
292.21815,348.029475,256.8847
292.24145,348.05675,256.891625
292.24715,348.069225,256.9021
292.254175,348.082525,256.909925
292.261675,348.11435,256.9203
292.26845,348.14415,256.941725
292.282,348.157275,256.96395
292.293425,348.193925,256.97895
292.303075,348.210175,256.99935
292.3293,348.222475,257.018425
292.346575,348.23435,257.037975
292.368325,348.2463,257.0487
292.39105,348.250325,257.058225
292.416825,348.254475,257.070675
292.470075,348.270525,257.076375
292.53245,348.273975,257.091325
292.5987,348.28995,257.1073
292.7245,348.319925,257.125375
292.7409,348.3388,257.1364
292.75845,348.342975,257.149625
292.88045,348.35515,257.162025
292.89,348.387575,257.171925
292.901825,348.499775,257.183375
292.90625,348.52295,257.196125
292.919175,348.538625,257.2098
292.9293,348.5441,257.2217
292.937475,348.55055,257.231925
292.95135,348.568725,257.245525
292.973125,348.595175,257.255
293.057575,348.6186,257.27585
293.159225,348.62755,257.304475
293.245975,348.656325,257.381525
293.3118,348.68745,257.414925
293.38215,348.707475,257.44905
293.6846,348.72905,257.464625
293.69475,348.733125,257.471625
293.71535,348.741525,257.4778
293.719625,348.76525,257.4873
293.73045,348.775275,257.496175
293.736925,348.811125,257.5047
293.756925,348.836525,257.513175
293.7647,348.841325,257.527425
293.773275,348.87675,257.538625
293.782175,348.90215,257.5528
293.792725,348.9834,257.5689
293.80225,349.0254,257.593825
293.823925,349.0356,257.6146
293.83945,349.06145,257.63515
293.844575,349.072275,257.6573
293.8513,349.08185,257.6674
293.856475,349.1113,257.67425
