SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC12b,SPK_SPKC13c,SPK_SPKC14a,SPK_SPKC16a
,,,,,327.535175,304.47725
,,,,,327.557125,304.487225
,,,,,327.56625,304.5168
,,,,,327.581275,304.54115
,,,,,327.6063,304.57375
,,,,,327.617275,304.58695
,,,,,327.628425,304.619475
,,,,,327.65405,304.643575
,,,,,327.6562,304.656125
,,,,,327.6668,304.668975
,,,,,327.67575,304.689675
,,,,,327.702125,304.7113
,,,,,327.744825,304.729075
,,,,,327.84,304.839575
,,,,,327.8553,304.857425
,,,,,327.877375,304.8992
,,,,,327.89985,304.916675
,,,,,327.910675,304.929325
,,,,,327.9296,304.960375
,,,,,327.940675,304.97425
,,,,,327.966825,304.994225
,,,,,327.97875,305.01545
,,,,,327.9925,305.01975
,,,,,328.04125,305.073525
,,,,,328.090225,305.0832
,,,,,328.0993,305.120375
,,,,,328.132775,305.131325
,,,,,328.147875,305.132675
,,,,,328.1761,305.1593
,,,,,328.191,305.197075
,,,,,328.21155,305.206575
,,,,,328.221775,305.218975
,,,,,328.231025,305.323325
,,,,,328.268575,305.339525
,,,,,328.314575,305.39005
,,,,,328.3203,305.404675
,,,,,328.398325,305.419575
,,,,,328.45105,305.448625
,,,,,328.47775,305.468225
,,,,,328.5684,305.49425
,,,,,328.59555,305.511625
,,,,,328.641675,305.543125
,,,,,328.647925,305.563825
,,,,,328.668825,305.586375
,,,,,328.689825,305.605025
,,,,,328.7722,305.6306
,,,,,328.787575,305.669425
,,,,,328.804175,305.6873
,,,,,328.8424,305.698825
,,,,,328.85245,305.7047
,,,,,328.8767,305.705925
,,,,,328.924025,305.739075
,,,,,328.952375,305.766875
,,,,,328.975575,305.812075
,,,,,328.9908,305.8329
,,,,,328.999125,305.8761
,,,,,329.033375,305.90505
,,,,,329.064025,305.939025
,,,,,329.0974,305.96165
,,,,,329.126725,305.978975
,,,,,329.153825,305.990175
,,,,,329.180475,306.00785
,,,,,329.19525,306.034275
,,,,,329.199525,306.0603
,,,,,329.23275,306.069775
,,,,,329.2347,306.078175
,,,,,329.262275,306.116525
,,,,,329.28605,306.128575
,,,,,329.3007,306.15585
,,,,,329.3446,306.1976
,,,,,329.364025,306.2276
,,,,,329.3812,306.236
,,,,,329.399025,306.268125
,,,,,329.412325,306.2796
,,,,,329.422725,306.292425
,,,,,329.438,306.308825
,,,,,329.445625,306.32985
,,,,,329.45355,306.338975
,,,,,329.481625,306.364075
,,,,,329.498125,306.3865
,,,,,329.5097,306.40615
,,,,,329.517,306.4168
,,,,,329.52785,306.451575
,,,,,329.554225,306.459825
,,,,,329.596525,306.4732
,,,,,329.603875,306.4818
,,,,,329.68005,306.497625
,,,,,329.7527,306.525375
,,,,,329.818225,306.53135
,,,,,329.90845,306.5391
,,,,,329.9263,306.542425
,,,,,329.94735,306.547975
,,,,,329.961825,306.572775
,,,,,329.97615,306.5824
,,,,,329.988375,306.584775
,,,,,330.00815,306.597025
,,,,,330.015125,306.6061
,,,,,330.031675,306.61365
,,,,,330.04745,306.63385
,,,,,330.071,306.6467
,,,,,330.1074,306.674125
,,,,,330.126325,306.714775
,,,,,330.20115,306.7452
,,,,,330.285525,306.7824
,,,,,330.310225,306.795
,,,,,330.32405,306.809625
,,,,,330.334575,306.818225
,,,,,330.354375,306.83865
,,,,,330.371925,306.8725
,,,,,330.37605,306.889625
,,,,,330.4401,306.900275
,,,,,330.462075,306.903425
,,,,,330.473725,306.906875
,,,,,330.48115,306.92505
,,,,,330.492425,306.936025
,,,,,330.497825,306.943475
,,,,,330.69935,306.97675
,,,,,330.75105,306.98585
,,,,,330.7621,306.9996
,,,,,330.7944,307.04485
,,,,,330.803675,307.070225
,,,,,330.82695,307.109575
,,,,,330.837625,307.112675
,,,,,330.86615,307.1334
,,,,,330.8791,307.256575
,,,,,330.886025,307.2671
,,,,,331.32865,307.272325
,,,,,331.36355,307.289675
,,,,,331.480525,307.32795
,,,,,331.49915,307.339975
,,,,,331.525025,307.3504
,,,,,331.5517,307.371225
,,,,,331.564875,307.3766
,,,,,331.573575,307.380125
,,,,,331.579775,307.3918
,,,,,331.59785,307.40645
,,,,,331.62065,307.4115
,,,,,331.629775,307.4546
,,,,,331.65955,307.4628
,,,,,331.761475,307.4839
,,,,,331.77395,307.498375
,,,,,331.8986,307.505975
,,,,,331.9179,307.520475
,,,,,331.9454,307.5632
,,,,,331.977025,307.58145
,,,,,332.2032,307.6034
,,,,,332.226325,307.686425
,,,,,332.241575,307.921575
,,,,,332.253925,307.9455
,,,,,332.27235,307.972725
,,,,,332.288425,307.989175
,,,,,332.303375,308.03685
,,,,,332.36425,308.05385
,,,,,332.373275,308.058675
,,,,,332.378675,308.11565
,,,,,332.38345,308.1239
,,,,,332.40725,308.1702
,,,,,332.59745,308.1848
,,,,,332.6519,308.224
,,,,,332.67985,308.26765
,,,,,332.69855,308.389175
,,,,,332.7085,308.408075
,,,,,332.72735,308.421375
,,,,,332.743625,308.437175
,,,,,332.766275,308.444775
,,,,,332.786275,308.449525
,,,,,332.789225,308.458125
,,,,,332.8363,308.5048
,,,,,332.856625,308.516275
,,,,,332.864525,308.5306
,,,,,332.948575,308.55885
,,,,,332.970075,308.580475
,,,,,332.98915,308.591275
,,,,,333.026175,308.609575
,,,,,333.095825,308.698725
,,,,,333.10975,308.750875
,,,,,333.129075,308.794275
,,,,,333.153625,308.80825
,,,,,333.175725,308.824825
,,,,,333.202025,308.834025
,,,,,333.2443,308.85475
,,,,,333.29635,308.8612
,,,,,333.31595,308.867125
,,,,,333.33375,308.87715
,,,,,333.341,308.880425
,,,,,333.37235,308.961725
,,,,,333.39175,308.98665
,,,,,333.40535,309.0057
,,,,,333.4285,309.024075
,,,,,333.4483,309.040975
,,,,,333.450725,309.0449
,,,,,333.472175,309.058275
,,,,,333.4875,309.09285
,,,,,333.535175,309.154425
,,,,,333.630225,309.1798
,,,,,333.687375,309.199025
,,,,,333.725475,309.201875
,,,,,333.74825,309.207325
,,,,,333.754425,309.2375
,,,,,333.78805,309.266375
,,,,,333.80175,309.2718
,,,,,333.8351,309.28175
,,,,,333.850975,309.299125
,,,,,333.8917,309.32145
,,,,,333.911725,309.33675
,,,,,334.020075,309.351
,,,,,334.0752,309.358125
,,,,,334.108725,309.372325
,,,,,334.123975,309.3836
,,,,,334.160975,309.3961
,,,,,334.17165,309.424275
,,,,,334.1739,309.44635
,,,,,334.17795,309.4577
,,,,,334.2227,309.48565
,,,,,334.23085,309.522175
,,,,,334.249875,309.541675
,,,,,334.3821,309.604025
,,,,,334.407225,309.740125
,,,,,334.432925,309.7486
,,,,,334.600625,309.777275
,,,,,334.692725,309.78045
,,,,,334.716675,309.8256
,,,,,334.737075,309.8378
,,,,,334.74095,309.9052
,,,,,334.771025,309.918625
,,,,,334.8121,309.939375
,,,,,334.825725,309.959025
,,,,,334.864575,309.98985
,,,,,335.25025,309.999825
,,,,,335.26145,310.024
,,,,,335.2696,310.037575
,,,,,335.29135,310.075325
,,,,,335.298225,310.083
,,,,,335.30845,310.1016
,,,,,335.339925,310.106775
,,,,,335.34645,310.117875
,,,,,335.354825,310.12495
,,,,,335.390525,310.137
,,,,,335.5737,310.148175
,,,,,335.5981,310.181675
,,,,,335.6246,310.186975
,,,,,335.66,310.208675
,,,,,335.68855,310.2252
,,,,,335.690425,310.2369
,,,,,335.731025,310.246825
,,,,,335.98555,310.2613
,,,,,336.018425,310.301975
,,,,,336.0513,310.3187
,,,,,336.075775,310.3335
,,,,,336.080575,310.371025
,,,,,336.09385,310.39455
,,,,,336.100325,310.41025
,,,,,336.1019,310.4552
,,,,,336.150725,310.472
,,,,,336.21065,310.53495
,,,,,336.3735,310.563
,,,,,336.3771,310.5696
,,,,,336.3978,310.6075
,,,,,336.4021,310.649675
,,,,,336.429425,310.662575
,,,,,336.449825,310.6974
,,,,,336.4728,310.72045
,,,,,336.494875,310.733675
,,,,,336.5021,310.739
,,,,,336.640375,310.74495
,,,,,336.68,310.767125
,,,,,336.728525,310.779925
,,,,,336.74405,310.797625
,,,,,336.753025,310.843825
,,,,,336.7821,310.867125
,,,,,336.806575,310.87595
,,,,,336.81225,310.904675
,,,,,336.86895,310.951475
,,,,,336.891775,310.970175
,,,,,337.023975,310.978275
,,,,,337.047925,311.0052
,,,,,337.0682,311.015025
,,,,,337.103075,311.032725
,,,,,337.1171,311.035925
,,,,,337.143925,311.04745
,,,,,337.1749,311.0581
,,,,,337.20735,311.0637
,,,,,337.395725,311.0715
,,,,,337.4601,311.0745
,,,,,337.4884,311.088675
,,,,,337.4977,311.097625
,,,,,337.536975,311.103475
,,,,,337.559725,311.1158
,,,,,337.588775,311.142025
,,,,,337.607625,311.159425
,,,,,337.6266,311.175925
,,,,,337.639025,311.1919
,,,,,337.66725,311.212425
,,,,,337.676725,311.221475
,,,,,337.682275,311.252
,,,,,337.7154,311.30535
,,,,,337.875,311.328525
,,,,,337.89545,311.491725
,,,,,337.917,311.511675
,,,,,337.98615,311.519575
,,,,,338.018625,311.522325
,,,,,338.03375,311.5517
,,,,,338.061825,311.5664
,,,,,338.0931,311.579125
,,,,,338.09865,311.60665
,,,,,338.108675,311.62515
,,,,,338.1394,311.6291
,,,,,338.148725,311.648925
,,,,,338.159075,311.662225
,,,,,338.1685,311.703375
,,,,,338.190925,311.77005
,,,,,338.221675,311.816975
,,,,,338.32395,311.94255
,,,,,338.33155,312.050325
,,,,,338.335175,312.117275
,,,,,338.33665,312.13875
,,,,,338.33875,312.1467
,,,,,338.34275,312.193925
,,,,,338.345975,312.21335
,,,,,338.3578,312.244775
,,,,,338.3621,312.26415
,,,,,338.3676,312.26625
,,,,,338.374625,312.326475
,,,,,338.382825,312.52925
,,,,,338.389075,312.55945
,,,,,338.42265,312.58355
,,,,,338.4836,312.601975
,,,,,338.519175,312.654475
,,,,,338.538825,312.666325
,,,,,338.569425,312.685875
,,,,,338.59985,312.72075
,,,,,338.605125,312.7484
,,,,,338.61735,312.757525
,,,,,338.6277,312.773625
,,,,,338.67655,312.80025
,,,,,338.678825,312.824175
,,,,,338.735275,312.850375
,,,,,338.740325,312.900925
,,,,,338.75015,312.931075
,,,,,338.7709,313.104925
,,,,,338.78805,313.1331
,,,,,338.81705,313.16465
,,,,,338.853775,313.25055
,,,,,338.86595,313.2715
,,,,,338.8759,313.299525
,,,,,338.929225,313.331525
,,,,,338.9416,313.3581
,,,,,338.9582,313.382675
,,,,,339.00285,313.411775
,,,,,339.0245,313.4422
,,,,,339.033125,313.491875
,,,,,339.1204,313.53205
,,,,,339.14185,313.55625
,,,,,339.25185,313.57495
,,,,,339.353675,313.588875
,,,,,339.37845,313.6068
,,,,,339.387625,313.6214
,,,,,339.422575,313.63925
,,,,,339.42825,313.67885
,,,,,339.44435,313.69745
,,,,,339.4929,313.7351
,,,,,339.5536,313.78465
,,,,,339.587825,313.85895
,,,,,339.70405,313.921375
,,,,,339.7465,313.9575
,,,,,339.803775,313.976175
,,,,,340.095525,314.0153
,,,,,340.270075,314.04875
,,,,,340.315725,314.0637
,,,,,340.36045,314.0808
,,,,,340.372975,314.108025
,,,,,340.469125,314.14165
,,,,,340.4879,314.1496
,,,,,340.50935,314.1712
,,,,,340.527775,314.204275
,,,,,340.53135,314.253025
,,,,,340.532575,314.274575
,,,,,340.552875,314.282225
,,,,,340.58465,314.31395
,,,,,340.59455,314.320475
,,,,,340.614,314.335275
,,,,,340.628125,314.370775
,,,,,340.650925,314.38365
,,,,,340.7042,314.397175
,,,,,340.73065,314.429425
,,,,,340.744675,314.43965
,,,,,340.75995,314.46035
,,,,,340.7665,314.462575
,,,,,340.783325,314.514425
,,,,,340.79945,314.52165
,,,,,340.806475,314.562875
,,,,,340.817425,314.57755
,,,,,340.83425,314.58835
,,,,,340.838375,314.6033
,,,,,340.8761,314.621425
,,,,,340.897275,314.72465
,,,,,340.917775,314.762075
,,,,,340.9391,314.77995
,,,,,340.986975,314.87675
,,,,,341.01435,314.887725
,,,,,341.031,314.93835
,,,,,341.0731,314.970375
,,,,,341.101175,314.982275
,,,,,341.107675,315.006375
,,,,,341.124475,315.091275
,,,,,341.13455,315.19235
,,,,,341.14475,315.223175
,,,,,341.164025,315.242025
,,,,,341.1843,315.264625
,,,,,341.196375,315.550625
,,,,,341.200525,315.567575
,,,,,341.209175,315.57425
,,,,,341.2143,315.6174
,,,,,341.234325,315.64615
,,,,,341.239075,315.651425
,,,,,341.251525,315.663425
,,,,,341.33445,315.676775
,,,,,341.39765,315.720675
,,,,,341.419125,315.7375
,,,,,341.426725,315.825575
,,,,,341.432525,315.843575
,,,,,341.45425,315.85315
,,,,,341.4725,315.891825
,,,,,341.492425,315.914225
,,,,,341.4981,315.92875
,,,,,341.530075,315.942325
,,,,,341.53295,316.02675
,,,,,341.544325,316.04795
,,,,,341.563025,316.0752
,,,,,341.57845,316.096875
,,,,,341.582025,316.115025
,,,,,341.60355,316.145525
,,,,,341.6257,316.18185
,,,,,341.641625,316.202
,,,,,341.67605,316.21375
,,,,,341.69725,316.2237
,,,,,341.70945,316.241575
,,,,,341.732975,316.2537
,,,,,341.746025,316.264
,,,,,341.764675,316.2864
,,,,,341.78655,316.299575
,,,,,341.814075,316.312225
,,,,,341.82995,316.318225
,,,,,341.84235,316.337
,,,,,341.850875,316.34965
,,,,,341.869725,316.36205
,,,,,341.882025,316.370775
,,,,,341.9011,316.38625
,,,,,341.914525,316.392175
,,,,,341.953,316.41735
,,,,,342.0153,316.43705
,,,,,342.0196,316.47515
,,,,,342.090525,316.499475
,,,,,342.09605,316.51525
,,,,,342.1076,316.529325
,,,,,342.143225,316.548425
,,,,,342.15495,316.5699
,,,,,342.1682,316.583125
,,,,,342.191525,316.592025
,,,,,342.205475,316.618125
,,,,,342.209075,316.6332
,,,,,342.22955,316.6343
,,,,,342.25415,316.640175
,,,,,342.336275,316.65295
,,,,,342.364725,316.655575
,,,,,342.386325,316.679175
,,,,,342.42985,316.68485
,,,,,342.449575,316.699275
,,,,,342.457525,316.722575
,,,,,342.464925,316.87835
,,,,,342.507375,316.911725
,,,,,342.535475,316.971575
,,,,,342.552025,317.367275
,,,,,342.558925,317.754275
,,,,,342.58315,319.675
,,,,,342.5962,319.69655
,,,,,342.607825,319.69785
,,,,,342.6225,319.7805
,,,,,342.647825,320.0184
,,,,,342.6652,320.037
,,,,,342.681675,320.065925
,,,,,342.715175,320.089975
,,,,,342.72635,320.109
,,,,,342.730775,320.11615
,,,,,342.735225,320.1313
,,,,,342.749,320.13785
,,,,,342.757875,320.142075
,,,,,342.779125,320.16135
,,,,,342.8007,320.18105
,,,,,342.817975,320.196125
,,,,,342.821925,320.21315
,,,,,342.8354,320.236875
,,,,,342.964925,320.242125
,,,,,342.979725,320.256275
,,,,,343.0002,320.274
,,,,,343.02045,320.28655
,,,,,343.047125,320.3284
,,,,,343.0537,320.331475
,,,,,343.06175,320.414075
,,,,,343.0835,320.436975
,,,,,343.08755,320.44935
,,,,,343.09745,320.45925
,,,,,343.110625,320.485125
,,,,,343.162375,320.491875
,,,,,343.2182,320.5106
,,,,,343.2882,320.519225
,,,,,343.29835,320.526425
,,,,,343.34835,320.533925
,,,,,343.35265,320.556775
,,,,,343.3769,320.6074
,,,,,343.3827,320.64465
,,,,,343.397875,320.66545
,,,,,343.4175,320.67235
,,,,,343.421425,320.691575
,,,,,343.46735,320.727825
,,,,,343.4719,320.736325
,,,,,343.631475,320.786125
,,,,,343.78665,320.92915
,,,,,343.8333,320.98915
,,,,,343.85955,321.0423
,,,,,343.8779,321.0549
,,,,,343.896475,321.109575
,,,,,343.916025,321.140525
,,,,,343.940975,321.2162
,,,,,343.973125,321.2631
,,,,,344.0909,321.30445
,,,,,344.143075,321.315225
,,,,,344.15185,321.341625
,,,,,344.185225,321.3611
,,,,,344.2696,321.389275
,,,,,344.283075,321.407675
,,,,,344.31125,321.415675
,,,,,344.322475,321.4539
,,,,,344.351625,321.5032
,,,,,344.3599,321.519725
,,,,,344.37815,321.523375
,,,,,344.39045,321.8777
,,,,,344.40215,322.184675
,,,,,344.411625,322.198725
,,,,,344.426,322.4039
,,,,,344.46725,322.4275
,,,,,344.4852,322.4628
,,,,,344.51635,322.504725
,,,,,344.542125,322.733725
,,,,,344.622725,322.80335
,,,,,344.6491,323.005625
,,,,,344.680025,323.024
,,,,,344.70445,323.03015
,,,,,344.754075,323.038075
,,,,,344.7672,323.057525
,,,,,344.799275,323.178675
,,,,,344.828925,323.1888
,,,,,344.84025,323.20045
,,,,,344.8695,323.213575
,,,,,344.889525,323.217475
,,,,,344.895725,323.22375
,,,,,344.945125,323.314225
,,,,,344.95765,323.343625
,,,,,344.973325,323.362825
,,,,,345.000725,323.375
,,,,,345.028325,323.421325
,,,,,345.08655,323.430175
,,,,,345.133975,323.445075
,,,,,345.281475,323.469825
,,,,,345.395675,323.473125
,,,,,345.4204,323.478425
,,,,,345.4507,323.503375
,,,,,345.455175,323.513975
,,,,,345.483725,323.5205
,,,,,345.529975,323.527575
,,,,,345.544625,323.5422
,,,,,345.57055,323.761325
,,,,,345.5874,323.779925
,,,,,345.731125,323.83205
,,,,,345.926975,323.85875
,,,,,345.945925,323.872
,,,,,345.986575,323.886625
,,,,,345.99785,323.8975
,,,,,346.0199,323.9178
,,,,,346.03185,323.9295
,,,,,346.06455,323.964725
,,,,,346.081275,324.042675
,,,,,346.092525,324.1313
,,,,,346.111225,324.1998
,,,,,346.137075,324.260475
,,,,,346.151425,324.271375
,,,,,346.197525,324.34905
,,,,,346.2371,324.356025
,,,,,346.239775,324.36475
,,,,,346.2744,324.393825
,,,,,346.28565,324.411125
,,,,,346.309425,324.5298
,,,,,346.322975,324.541825
,,,,,346.354175,324.57095
,,,,,346.3645,324.577225
,,,,,346.377725,324.590575
,,,,,346.40865,324.609375
,,,,,346.41245,324.626075
,,,,,346.4247,324.639625
,,,,,346.447275,324.64165
,,,,,346.458625,324.6554
,,,,,346.463425,324.668475
,,,,,346.4781,324.675675
,,,,,346.487775,324.699325
,,,,,346.5032,324.719825
,,,,,346.5221,324.737275
,,,,,346.558375,324.745475
,,,,,346.567125,324.747525
,,,,,346.584425,324.85475
,,,,,346.59795,324.8816
,,,,,346.608025,324.8899
,,,,,346.623425,324.91525
,,,,,346.627825,324.93165
,,,,,346.6596,324.944475
,,,,,346.686625,324.97495
,,,,,346.695075,324.99025
,,,,,346.7121,325.0004
,,,,,346.724675,325.00425
,,,,,346.733875,325.015575
,,,,,346.74035,325.028175
,,,,,346.7544,325.0518
,,,,,346.76055,325.126625
,,,,,346.778325,325.1347
,,,,,346.786375,325.146125
,,,,,346.79465,325.1645
,,,,,346.79985,325.177625
,,,,,346.81985,325.23735
,,,,,346.8222,325.253925
,,,,,346.83065,325.263
,,,,,346.843975,325.2747
,,,,,346.8705,325.30705
,,,,,346.886975,325.316825
,,,,,346.920775,325.33035
,,,,,346.94975,325.347375
,,,,,347.04955,325.3662
,,,,,347.06545,325.3682
,,,,,347.107775,325.382925
,,,,,347.1128,325.392925
,,,,,347.11955,325.40875
,,,,,347.138175,325.421225
,,,,,347.160175,325.438175
,,,,,347.180325,325.477675
,,,,,347.20555,325.52385
,,,,,347.215175,325.54355
,,,,,347.224325,325.5493
,,,,,347.270875,325.569025
,,,,,347.27735,325.602675
,,,,,347.33435,325.6122
,,,,,347.371675,325.6228
,,,,,347.40165,325.6398
,,,,,347.42225,325.643875
,,,,,347.4363,325.6461
,,,,,347.45335,325.65715
,,,,,347.46295,325.668825
,,,,,347.47805,325.70495
,,,,,347.490125,325.724
,,,,,347.51975,325.775725
,,,,,347.5231,325.793025
,,,,,347.543325,325.801125
,,,,,347.577975,325.825025
,,,,,347.59805,325.832025
,,,,,347.60755,325.841675
,,,,,347.630475,325.8538
,,,,,347.6525,325.86275
,,,,,347.667,325.9396
,,,,,347.698775,325.968925
,,,,,347.727425,326.13035
,,,,,347.8178,326.148525
,,,,,347.832125,326.16145
,,,,,347.840725,326.169175
,,,,,347.874725,326.170875
,,,,,347.8859,326.190675
,,,,,347.9016,326.22695
,,,,,347.90455,326.25085
,,,,,347.9218,326.27965
,,,,,347.947075,326.3976
,,,,,347.9608,326.432525
,,,,,347.96995,326.447875
,,,,,347.978675,326.455275
,,,,,348.00335,326.46285
,,,,,348.022725,326.47525
,,,,,348.044225,326.48805
,,,,,348.0603,326.494975
,,,,,348.07275,326.556075
,,,,,348.084225,326.56245
,,,,,348.120525,326.570625
,,,,,348.132825,326.575075
,,,,,348.170475,326.583325
,,,,,348.197575,326.5962
,,,,,348.2064,326.612
,,,,,348.237275,326.641125
,,,,,348.2473,326.761775
,,,,,348.26295,326.831175
,,,,,348.278625,326.916825
,,,,,348.2991,326.9434
,,,,,348.317975,326.950175
,,,,,348.335875,326.982
,,,,,348.36455,326.989775
,,,,,348.374875,326.99655
,,,,,348.388875,327.0015
,,,,,348.4058,327.024175
,,,,,348.4427,327.034025
,,,,,348.474525,327.047725
,,,,,348.50525,327.069375
,,,,,348.550175,327.080225
,,,,,348.5716,327.13755
,,,,,348.594725,327.160375
,,,,,348.617325,327.17915
,,,,,348.627825,327.1907
,,,,,348.6428,327.260675
,,,,,348.64825,327.281875
,,,,,348.672125,327.2938
,,,,,348.7253,327.3104
,,,,,348.7409,327.326575
,,,,,348.750375,327.34385
,,,,,348.77715,327.3635
,,,,,348.784625,327.385725
,,,,,348.8104,327.410175
,,,,,348.84495,327.4165
,,,,,348.85055,327.42415
,,,,,348.8936,327.428825
,,,,,348.95405,327.437975
,,,,,348.9739,327.441875
,,,,,348.9913,327.4531
,,,,,349.00115,327.46965
,,,,,349.010025,327.5373
,,,,,349.025775,327.555625
,,,,,349.05435,327.56765
,,,,,349.063,327.5798
,,,,,349.0753,327.595575
,,,,,349.08485,327.614325
,,,,,349.11095,327.6337
,,,,,349.13555,327.696525
,,,,,349.1746,327.710675
,,,,,349.213175,327.73545
,,,,,349.2331,327.756025
,,,,,349.25825,327.7964
,,,,,349.280725,327.812625
,,,,,349.312525,327.868275
,,,,,349.334625,327.9148
,,,,,349.350025,327.9346
,,,,,349.3784,327.95155
,,,,,349.40345,327.97055
,,,,,349.4305,327.987475
,,,,,349.43585,327.991475
,,,,,349.444875,328.004725
,,,,,349.50025,328.0116
,,,,,349.6255,328.023025
,,,,,349.63975,328.04545
,,,,,349.65865,328.0479
,,,,,349.66425,328.09475
,,,,,349.672925,328.1187
,,,,,349.708725,328.1299
,,,,,349.738575,328.14055
,,,,,349.75615,328.187075
,,,,,349.781825,328.196225
,,,,,349.808175,328.234225
,,,,,349.8126,328.259425
,,,,,349.81755,328.27195
,,,,,349.83165,328.2847
,,,,,349.85765,328.3017
,,,,,349.8852,328.3203
,,,,,349.92055,328.322775
,,,,,349.965025,328.33345
,,,,,350.0162,328.357775
,,,,,350.085025,328.396625
,,,,,350.0962,328.4158
,,,,,350.115275,328.442975
,,,,,350.134325,328.48135
,,,,,350.175575,328.504525
,,,,,350.187175,328.50675
