SPK_SPKC01a (no response),SPK_SPKC05a (exc/inh),SPK_SPKC06a (no response),SPK_SPKC07a (no response),SPK_SPKC11a (no opto-tagging)
1261.525275,,,,
1261.54245,,,,
1261.555075,,,,
1261.58845,,,,
1261.5959,,,,
1261.610625,,,,
1261.624,,,,
1261.6488,,,,
1261.666325,,,,
1261.699025,,,,
1261.7182,,,,
1261.739725,,,,
1261.7512,,,,
1261.768525,,,,
1261.781525,,,,
1261.78705,,,,
1261.797275,,,,
1261.805125,,,,
1261.823675,,,,
1261.83575,,,,
1261.84175,,,,
1261.856425,,,,
1261.883275,,,,
1261.893975,,,,
1261.90815,,,,
1261.92,,,,
1261.930875,,,,
1261.968775,,,,
1261.979275,,,,
1262.0017,,,,
1262.020175,,,,
1262.033775,,,,
1262.03965,,,,
1262.054975,,,,
1262.066225,,,,
1262.084325,,,,
1262.095325,,,,
1262.110375,,,,
1262.1331,,,,
1262.136025,,,,
1262.147475,,,,
1262.159475,,,,
1262.173275,,,,
1262.226975,,,,
1262.23085,,,,
1262.246375,,,,
1262.25815,,,,
1262.2851,,,,
1262.298675,,,,
1262.31905,,,,
1262.3457,,,,
1262.351625,,,,
1262.374825,,,,
1262.4012,,,,
1262.416975,,,,
1262.42845,,,,
1262.44395,,,,
1262.456025,,,,
1262.470025,,,,
1262.49945,,,,
1262.509625,,,,
1262.5386,,,,
1262.5558,,,,
1262.5689,,,,
1262.58575,,,,
1262.595575,,,,
1262.6164,,,,
1262.6297,,,,
1262.6521,,,,
1262.680375,,,,
1262.70365,,,,
1262.727475,,,,
1262.7421,,,,
1262.75105,,,,
1262.774325,,,,
1262.783575,,,,
1262.800575,,,,
1262.815,,,,
1262.832675,,,,
1262.8512,,,,
1262.861175,,,,
1262.8704,,,,
1262.8885,,,,
1262.895375,,,,
1262.931875,,,,
1262.942825,,,,
1262.9498,,,,
1262.969725,,,,
1262.9883,,,,
1263.0258,,,,
1263.03055,,,,
1263.047675,,,,
1263.063025,,,,
1263.1021,,,,
1263.11705,,,,
1263.12295,,,,
1263.148775,,,,
1263.17755,,,,
1263.18745,,,,
1263.200475,,,,
1263.218575,,,,
1263.230375,,,,
1263.240725,,,,
1263.255125,,,,
1263.2674,,,,
1263.308875,,,,
1263.316875,,,,
1263.3207,,,,
1263.344625,,,,
1263.358625,,,,
1263.38795,,,,
1263.397425,,,,
1263.403075,,,,
1263.42405,,,,
1263.4519,,,,
1263.463625,,,,
1263.485425,,,,
1263.504125,,,,
1263.52065,,,,
1263.553375,,,,
1263.5648,,,,
1263.592625,,,,
1263.60385,,,,
1263.612075,,,,
1263.637725,,,,
1263.650225,,,,
1263.66095,,,,
1263.6774,,,,
1263.687175,,,,
1263.6975,,,,
1263.707525,,,,
1263.727175,,,,
1263.737325,,,,
1263.7612,,,,
1263.781,,,,
1263.792625,,,,
1263.796175,,,,
1263.80815,,,,
1263.82355,,,,
1263.82995,,,,
1263.859825,,,,
1263.8728,,,,
1263.87655,,,,
1263.890575,,,,
1263.91865,,,,
1263.934025,,,,
1263.94735,,,,
1263.9611,,,,
1263.9882,,,,
1263.9961,,,,
1264.0153,,,,
1264.031125,,,,
1264.03835,,,,
1264.060425,,,,
1264.091925,,,,
1264.108775,,,,
1264.1331,,,,
1264.162825,,,,
1264.18675,,,,
1264.229825,,,,
1264.23645,,,,
1264.2525,,,,
1264.268975,,,,
1264.281175,,,,
1264.2947,,,,
1264.309625,,,,
1264.32525,,,,
1264.341175,,,,
1264.35775,,,,
1264.3879,,,,
1264.4036,,,,
1264.429275,,,,
1264.43525,,,,
1264.450525,,,,
1264.478725,,,,
1264.490175,,,,
1264.5125,,,,
1264.5484,,,,
1264.562425,,,,
1264.5834,,,,
1264.590425,,,,
1264.61795,,,,
1264.627475,,,,
1264.675375,,,,
1264.68435,,,,
1264.69445,,,,
1264.7477,,,,
1264.773975,,,,
1264.791625,,,,
1264.816525,,,,
1264.8267,,,,
1264.84185,,,,
1264.855275,,,,
1264.867225,,,,
1264.8825,,,,
1264.90905,,,,
1264.9485,,,,
1264.95295,,,,
1264.9695,,,,
1264.9865,,,,
1264.99595,,,,
1265.0098,,,,
1265.024475,,,,
1265.063575,,,,
1265.0698,,,,
1265.094,,,,
1265.114075,,,,
1265.12985,,,,
1265.148325,,,,
1265.167475,,,,
1265.18295,,,,
1265.195325,,,,
1265.227,,,,
1265.237125,,,,
1265.250275,,,,
1265.263925,,,,
1265.2839,,,,
1265.306225,,,,
1265.319975,,,,
1265.348175,,,,
1265.378875,,,,
1265.39445,,,,
1265.4128,,,,
1265.4198,,,,
1265.428175,,,,
1265.47375,,,,
1265.48665,,,,
1265.496025,,,,
1265.5059,,,,
1265.54095,,,,
1265.55455,,,,
1265.5853,,,,
1265.593375,,,,
1265.607025,,,,
1265.61965,,,,
1265.6267,,,,
1265.635175,,,,
1265.644625,,,,
1265.6575,,,,
1265.693925,,,,
1265.710775,,,,
1265.7242,,,,
1265.735125,,,,
1265.746525,,,,
1265.752975,,,,
1265.780425,,,,
1265.7951,,,,
1265.81995,,,,
1265.838375,,,,
1265.844975,,,,
1265.85645,,,,
1265.894475,,,,
1265.913325,,,,
1265.922675,,,,
1265.949425,,,,
1265.965925,,,,
1265.97355,,,,
1265.98475,,,,
1265.99745,,,,
1266.013475,,,,
1266.025775,,,,
1266.057,,,,
1266.0737,,,,
1266.084575,,,,
1266.10005,,,,
1266.1056,,,,
1266.1148,,,,
1266.1212,,,,
1266.1733,,,,
1266.1923,,,,
1266.2065,,,,
1266.220325,,,,
1266.22815,,,,
1266.234975,,,,
1266.248175,,,,
1266.25815,,,,
1266.28045,,,,
1266.296125,,,,
1266.320925,,,,
1266.330625,,,,
1266.354175,,,,
1266.379525,,,,
1266.396325,,,,
1266.41475,,,,
1266.42715,,,,
1266.43385,,,,
1266.456225,,,,
1266.472575,,,,
1266.491,,,,
1266.5031,,,,
1266.5195,,,,
1266.53345,,,,
1266.57765,,,,
1266.5899,,,,
1266.60685,,,,
1266.6252,,,,
1266.666275,,,,
1266.6861,,,,
1266.708175,,,,
1266.722475,,,,
1266.73745,,,,
1266.750225,,,,
1266.7652,,,,
1266.78935,,,,
1266.802075,,,,
1266.829125,,,,
1266.847625,,,,
1266.8595,,,,
1266.8757,,,,
1266.8959,,,,
1266.8994,,,,
1266.9209,,,,
1266.9404,,,,
1266.98085,,,,
1266.99115,,,,
1267.019475,,,,
1267.028375,,,,
1267.040475,,,,
1267.05545,,,,
1267.06385,,,,
1267.084725,,,,
1267.1105,,,,
1267.13475,,,,
1267.144575,,,,
1267.156925,,,,
1267.178525,,,,
1267.204975,,,,
1267.213125,,,,
1267.235975,,,,
1267.2605,,,,
1267.268775,,,,
1267.28795,,,,
1267.3061,,,,
1267.312525,,,,
1267.333975,,,,
1267.346025,,,,
1267.364025,,,,
1267.3794,,,,
1267.399225,,,,
1267.4178,,,,
1267.42885,,,,
1267.457575,,,,
1267.4643,,,,
1267.473975,,,,
1267.494775,,,,
1267.51945,,,,
1267.5258,,,,
1267.565325,,,,
1267.57375,,,,
1267.581825,,,,
1267.607475,,,,
1267.615075,,,,
1267.624575,,,,
1267.643875,,,,
1267.6631,,,,
1267.6838,,,,
1267.7097,,,,
1267.72085,,,,
1267.73215,,,,
1267.758975,,,,
1267.77995,,,,
1267.80345,,,,
1267.81725,,,,
1267.83785,,,,
1267.85815,,,,
1267.882925,,,,
1267.897225,,,,
1267.9115,,,,
1267.92135,,,,
1267.957575,,,,
1267.9808,,,,
1268.0011,,,,
1268.026375,,,,
1268.052025,,,,
1268.069875,,,,
1268.0983,,,,
1268.10645,,,,
1268.139675,,,,
1268.148675,,,,
1268.1733,,,,
1268.2227,,,,
1268.26575,,,,
1268.283625,,,,
1268.299575,,,,
1268.315875,,,,
1268.325425,,,,
1268.354375,,,,
1268.367875,,,,
1268.389775,,,,
1268.415975,,,,
1268.428825,,,,
1268.561925,,,,
1268.57885,,,,
1268.580975,,,,
1268.607325,,,,
1268.61185,,,,
1268.6343,,,,
1268.648875,,,,
1268.666675,,,,
1268.680075,,,,
1268.6907,,,,
1268.71205,,,,
1268.718325,,,,
1268.727725,,,,
1268.74945,,,,
1268.771925,,,,
1268.787225,,,,
1268.80865,,,,
1268.823775,,,,
1268.8466,,,,
1268.8596,,,,
1268.871175,,,,
1268.878225,,,,
1268.9014,,,,
1268.9226,,,,
1268.9318,,,,
1268.9519,,,,
1268.97305,,,,
1268.993825,,,,
1269.00815,,,,
1269.048025,,,,
1269.073,,,,
1269.095725,,,,
1269.11795,,,,
1269.131825,,,,
1269.14775,,,,
1269.1687,,,,
1269.1818,,,,
1269.207475,,,,
1269.230075,,,,
1269.243275,,,,
1269.2693,,,,
1269.291925,,,,
1269.3054,,,,
1269.33125,,,,
1269.340225,,,,
1269.351275,,,,
1269.369875,,,,
1269.3764,,,,
1269.388075,,,,
1269.4016,,,,
1269.4141,,,,
1269.424475,,,,
1269.473175,,,,
1269.49135,,,,
1269.517175,,,,
1269.525175,,,,
1269.53555,,,,
1269.54405,,,,
1269.5633,,,,
1269.57695,,,,
1269.6399,,,,
1269.65305,,,,
1269.665,,,,
1269.684225,,,,
1269.69405,,,,
1269.6994,,,,
1269.720075,,,,
1269.732175,,,,
1269.75465,,,,
1269.7696,,,,
1269.797925,,,,
1269.82915,,,,
1269.850325,,,,
1269.877275,,,,
1269.88975,,,,
1269.91185,,,,
1269.918775,,,,
1269.944025,,,,
1269.9529,,,,
1269.985075,,,,
1270.0003,,,,
1270.004625,,,,
1270.01965,,,,
1270.082825,,,,
1270.098375,,,,
1270.1195,,,,
1270.13155,,,,
1270.17065,,,,
1270.18525,,,,
1270.192275,,,,
1270.2509,,,,
1270.262825,,,,
1270.3012,,,,
1270.3416,,,,
1270.3574,,,,
1270.3815,,,,
1270.407075,,,,
1270.429325,,,,
1270.44775,,,,
1270.478275,,,,
1270.487825,,,,
1270.49985,,,,
1270.519325,,,,
1270.534,,,,
1270.5496,,,,
1270.565125,,,,
1270.588,,,,
1270.596825,,,,
1270.601,,,,
1270.6437,,,,
1270.652,,,,
1270.67925,,,,
1270.70045,,,,
1270.714725,,,,
1270.7322,,,,
1270.748925,,,,
1270.7633,,,,
1270.7855,,,,
1270.82995,,,,
1270.85355,,,,
1270.8706,,,,
1270.8852,,,,
1270.9069,,,,
1270.922375,,,,
1270.9618,,,,
1270.97205,,,,
1270.998375,,,,
1271.014375,,,,
1271.0302,,,,
1271.048075,,,,
1271.08675,,,,
1271.097875,,,,
1271.11735,,,,
1271.135975,,,,
1271.149575,,,,
1271.1566,,,,
1271.191725,,,,
1271.19865,,,,
1271.2056,,,,
1271.23785,,,,
1271.2573,,,,
1271.2803,,,,
1271.292275,,,,
1271.309375,,,,
1271.32355,,,,
1271.397875,,,,
1271.41225,,,,
1271.4476,,,,
1271.4659,,,,
1271.4743,,,,
1271.4982,,,,
1271.512325,,,,
1271.531025,,,,
1271.54565,,,,
1271.567025,,,,
1271.594675,,,,
1271.6055,,,,
1271.630725,,,,
1271.651925,,,,
1271.676625,,,,
1271.70585,,,,
1271.727175,,,,
1271.737,,,,
1271.752175,,,,
1271.786025,,,,
1271.79655,,,,
1271.811225,,,,
1271.82355,,,,
1271.84015,,,,
1271.856475,,,,
1271.89255,,,,
1271.908625,,,,
1271.9216,,,,
1271.947175,,,,
1271.96155,,,,
1271.979825,,,,
1271.986775,,,,
1271.9981,,,,
1272.011675,,,,
1272.048275,,,,
1272.069775,,,,
1272.094675,,,,
1272.1085,,,,
1272.13865,,,,
1272.154625,,,,
1272.173325,,,,
1272.1971,,,,
1272.212325,,,,
1272.2373,,,,
1272.25365,,,,
1272.27745,,,,
1272.2882,,,,
1272.317525,,,,
1272.33225,,,,
1272.337625,,,,
1272.36945,,,,
1272.384925,,,,
1272.417425,,,,
1272.42915,,,,
1272.44935,,,,
1272.489125,,,,
1272.510275,,,,
1272.57445,,,,
1272.5804,,,,
1272.587675,,,,
1272.601225,,,,
1272.612725,,,,
1272.667375,,,,
1272.679775,,,,
1272.7032,,,,
1272.72615,,,,
1272.7409,,,,
1272.764175,,,,
1272.777275,,,,
1272.782175,,,,
1272.8003,,,,
1272.818375,,,,
1272.83895,,,,
1272.85985,,,,
1272.895575,,,,
1272.9125,,,,
1272.945125,,,,
1272.952075,,,,
1272.96455,,,,
1273.00255,,,,
1273.0185,,,,
1273.032575,,,,
1273.0611,,,,
1273.07345,,,,
1273.09775,,,,
1273.12265,,,,
1273.150225,,,,
1273.166325,,,,
1273.16905,,,,
1273.1942,,,,
1273.242325,,,,
1273.266575,,,,
1273.277975,,,,
1273.307275,,,,
1273.328375,,,,
1273.33825,,,,
1273.350175,,,,
1273.3738,,,,
1273.424375,,,,
1273.470725,,,,
1273.47555,,,,
1273.479325,,,,
1273.54505,,,,
1273.5642,,,,
1273.608975,,,,
1273.620475,,,,
1273.637725,,,,
1273.653425,,,,
1273.6625,,,,
1273.67235,,,,
1273.6945,,,,
1273.723525,,,,
1273.744625,,,,
1273.783475,,,,
1273.791775,,,,
1273.818875,,,,
1273.83815,,,,
1273.857,,,,
1273.8789,,,,
1273.898875,,,,
1273.980125,,,,
1274.00805,,,,
1274.033525,,,,
1274.038625,,,,
1274.069625,,,,
1274.0913,,,,
1274.1107,,,,
1274.117,,,,
1274.1281,,,,
1274.17035,,,,
1274.179975,,,,
1274.20095,,,,
1274.21075,,,,
1274.2235,,,,
1274.262025,,,,
1274.310475,,,,
1274.344225,,,,
1274.368325,,,,
1274.430875,,,,
1274.4473,,,,
1274.4663,,,,
1274.486625,,,,
1274.50545,,,,
1274.51125,,,,
1274.545875,,,,
1274.554425,,,,
1274.5653,,,,
1274.575175,,,,
1274.6033,,,,
1274.608875,,,,
1274.6236,,,,
1274.633975,,,,
1274.68225,,,,
1274.736275,,,,
1274.757525,,,,
1274.792825,,,,
1274.8094,,,,
1274.816675,,,,
1274.84285,,,,
1274.8552,,,,
1274.868875,,,,
1274.879325,,,,
1274.9053,,,,
1274.910275,,,,
1274.919675,,,,
1274.9348,,,,
1274.95585,,,,
1274.968175,,,,
1274.980375,,,,
1274.98875,,,,
1275.01145,,,,
1275.03865,,,,
1275.07665,,,,
1275.0941,,,,
1275.1139,,,,
1275.1233,,,,
1275.134875,,,,
1275.15335,,,,
1275.158525,,,,
1275.176425,,,,
1275.228625,,,,
1275.243575,,,,
1275.2679,,,,
1275.299575,,,,
1275.333575,,,,
1275.387,,,,
1275.4594,,,,
1275.481775,,,,
1275.492925,,,,
1275.58525,,,,
1275.60225,,,,
1275.634975,,,,
1275.694275,,,,
1275.69805,,,,
1275.7482,,,,
1275.76185,,,,
1275.81195,,,,
1275.8316,,,,
1275.85395,,,,
1275.8744,,,,
1275.907925,,,,
1275.92745,,,,
1275.940975,,,,
1275.955475,,,,
1276.011275,,,,
1276.104375,,,,
1276.127775,,,,
1276.13955,,,,
1276.171925,,,,
1276.187875,,,,
1276.195175,,,,
1276.209075,,,,
1276.2271,,,,
1276.3068,,,,
1276.406625,,,,
1276.571775,,,,
1276.593525,,,,
1276.604025,,,,
1276.630125,,,,
1277.149975,,,,
1277.200925,,,,
1277.219075,,,,
1277.2378,,,,
1277.301475,,,,
1277.31525,,,,
1277.36485,,,,
1277.38955,,,,
1277.440475,,,,
1277.448825,,,,
1277.459325,,,,
1277.51895,,,,
1277.5306,,,,
1277.533775,,,,
1277.555425,,,,
1277.6532,,,,
1277.662025,,,,
1277.672725,,,,
1277.704,,,,
1277.737425,,,,
1277.7554,,,,
1277.8186,,,,
1277.845975,,,,
1277.8965,,,,
1277.92215,,,,
1277.953775,,,,
1278.751125,,,,
1278.7624,,,,
1278.8871,,,,
1278.903575,,,,
1278.924325,,,,
1278.957375,,,,
1279.14565,,,,
1279.158025,,,,
1279.18285,,,,
1279.20065,,,,
1279.217275,,,,
1279.233625,,,,
1279.250725,,,,
1279.270825,,,,
1279.27525,,,,
1279.282875,,,,
1279.447525,,,,
1279.473975,,,,
1279.4805,,,,
1279.5005,,,,
1279.518125,,,,
1279.53925,,,,
1279.5479,,,,
1279.56815,,,,
1279.5755,,,,
1279.590125,,,,
1279.6302,,,,
1279.640525,,,,
1279.65645,,,,
1279.670525,,,,
1279.69375,,,,
1279.70155,,,,
1279.7084,,,,
1279.717425,,,,
1279.727925,,,,
1279.742225,,,,
1279.752425,,,,
1279.7601,,,,
1279.769425,,,,
1279.78435,,,,
1279.798675,,,,
1279.80745,,,,
1279.8142,,,,
1279.82455,,,,
1279.83095,,,,
1279.8489,,,,
1279.857575,,,,
1279.871425,,,,
1279.881775,,,,
1279.89095,,,,
1279.906375,,,,
1279.912625,,,,
1279.935125,,,,
1279.945975,,,,
1279.96,,,,
1279.970925,,,,
1279.9812,,,,
1279.986525,,,,
1279.99985,,,,
1280.018075,,,,
1280.02785,,,,
1280.03265,,,,
1280.052625,,,,
1280.07215,,,,
1280.080725,,,,
1280.093025,,,,
1280.15,,,,
1280.161425,,,,
1280.1651,,,,
1280.178925,,,,
1280.1879,,,,
1280.211475,,,,
1280.218175,,,,
1280.248275,,,,
1280.260275,,,,
1280.2863,,,,
1280.3018,,,,
1280.34775,,,,
1280.38115,,,,
1280.524875,,,,
1280.793625,,,,
1280.8374,,,,
1280.9841,,,,
1281.011775,,,,
1281.0352,,,,
1281.070175,,,,
1281.0967,,,,
1281.11015,,,,
1281.125525,,,,
1281.196175,,,,
1281.206925,,,,
1281.21525,,,,
1281.236875,,,,
1281.257175,,,,
1281.261825,,,,
1281.277175,,,,
1281.3069,,,,
1281.322275,,,,
1281.335125,,,,
1281.350675,,,,
1281.37,,,,
1281.394325,,,,
1281.4192,,,,
1281.42785,,,,
1281.45435,,,,
1281.469975,,,,
1281.4819,,,,
1281.49445,,,,
1281.511275,,,,
1281.52305,,,,
1281.540075,,,,
1281.555025,,,,
1281.56205,,,,
1281.576125,,,,
1281.613925,,,,
1281.62675,,,,
1281.6394,,,,
1281.667125,,,,
1281.6749,,,,
1281.684575,,,,
1281.700925,,,,
1281.736525,,,,
1281.74425,,,,
1281.7673,,,,
1281.777925,,,,
1281.792375,,,,
1281.804775,,,,
1281.8251,,,,
1281.842125,,,,
1281.85045,,,,
1281.868125,,,,
1281.874275,,,,
1281.905725,,,,
1281.9261,,,,
1281.9466,,,,
1281.985575,,,,
1282.07045,,,,
1282.106875,,,,
1282.215225,,,,
1282.492075,,,,
1282.504375,,,,
1282.538975,,,,
1282.55345,,,,
1282.56625,,,,
1282.580425,,,,
1282.599675,,,,
1282.6386,,,,
1282.6436,,,,
1282.65895,,,,
1282.67515,,,,
1282.68805,,,,
1282.705025,,,,
1282.723225,,,,
1282.727775,,,,
1282.74535,,,,
1282.752925,,,,
1282.77495,,,,
1282.789075,,,,
1282.80005,,,,
1282.8202,,,,
1282.85355,,,,
1282.8626,,,,
1282.8743,,,,
1282.88965,,,,
1282.912225,,,,
1282.9279,,,,
1282.95685,,,,
1282.971275,,,,
1282.993675,,,,
1283.00585,,,,
1283.019575,,,,
1283.04785,,,,
1283.0567,,,,
1283.079425,,,,
1283.112075,,,,
1283.11865,,,,
1283.124525,,,,
1283.146475,,,,
1283.1647,,,,
1283.172575,,,,
1283.184425,,,,
1283.203025,,,,
1283.219875,,,,
1283.237425,,,,
1283.260425,,,,
1283.274775,,,,
1283.28715,,,,
1283.29535,,,,
1283.313725,,,,
1283.3273,,,,
1283.3533,,,,
1283.371625,,,,
1283.393475,,,,
1283.418175,,,,
1283.480625,,,,
1283.492175,,,,
1283.5157,,,,
1283.573075,,,,
1283.613225,,,,
1283.637825,,,,
1283.648875,,,,
1283.678725,,,,
1283.6867,,,,
1283.728975,,,,
1283.790075,,,,
1283.803625,,,,
1283.85595,,,,
1283.872975,,,,
1283.88935,,,,
1283.903825,,,,
1283.95155,,,,
1283.975675,,,,
1283.987025,,,,
1283.992625,,,,
1284.026975,,,,
1284.05125,,,,
1284.062825,,,,
1284.082925,,,,
1284.11695,,,,
1284.15415,,,,
1284.1667,,,,
1284.19775,,,,
1284.212875,,,,
1284.225125,,,,
1284.245,,,,
1284.261175,,,,
1284.27715,,,,
1284.304,,,,
1284.316625,,,,
1284.345775,,,,
1284.391525,,,,
1284.41805,,,,
1284.452125,,,,
1284.48445,,,,
1284.515975,,,,
1284.546275,,,,
1284.5588,,,,
1284.582875,,,,
1284.596425,,,,
1284.6187,,,,
1284.64745,,,,
1284.6635,,,,
1284.671175,,,,
1284.68655,,,,
1284.701275,,,,
1284.71295,,,,
1284.724375,,,,
1284.74105,,,,
1284.755275,,,,
1284.762275,,,,
1284.77365,,,,
1284.789025,,,,
1284.8026,,,,
1284.818325,,,,
1284.839375,,,,
1284.8519,,,,
1284.861125,,,,
1284.87125,,,,
1284.883125,,,,
1284.904925,,,,
1284.919875,,,,
1284.93265,,,,
1284.94125,,,,
1284.96235,,,,
1284.979875,,,,
1285.011475,,,,
1285.034575,,,,
1285.076125,,,,
1285.08915,,,,
1285.10385,,,,
1285.13715,,,,
1285.15755,,,,
1285.174575,,,,
1285.18135,,,,
1285.191625,,,,
1285.20975,,,,
1285.23805,,,,
1285.254825,,,,
1285.269825,,,,
1285.2847,,,,
1285.305875,,,,
1285.329275,,,,
1285.347625,,,,
1285.3837,,,,
1285.41005,,,,
1285.418175,,,,
1285.4305,,,,
1285.44755,,,,
1285.46465,,,,
1285.48305,,,,
1285.50695,,,,
1285.51735,,,,
1285.54325,,,,
1285.557875,,,,
1285.571275,,,,
1285.594825,,,,
1285.627125,,,,
1285.64135,,,,
1285.651875,,,,
1285.67805,,,,
1285.693525,,,,
1285.70965,,,,
1285.7194,,,,
1285.736975,,,,
1285.748925,,,,
1285.756075,,,,
1285.777825,,,,
1285.79505,,,,
1285.827825,,,,
1285.84725,,,,
1285.877825,,,,
1285.88855,,,,
1285.904175,,,,
1285.914275,,,,
1285.958675,,,,
1285.97885,,,,
1286.003725,,,,
1286.0263,,,,
1286.0477,,,,
1286.056775,,,,
1286.08115,,,,
1286.09195,,,,
1286.1031,,,,
1286.115475,,,,
1286.13655,,,,
1286.147625,,,,
1286.152075,,,,
1286.17155,,,,
1286.18445,,,,
1286.190775,,,,
1286.208675,,,,
1286.21645,,,,
1286.229325,,,,
1286.2457,,,,
1286.27545,,,,
1286.2868,,,,
1286.313525,,,,
1286.33265,,,,
1286.351,,,,
1286.3573,,,,
1286.365025,,,,
1286.3929,,,,
1286.3985,,,,
1286.414925,,,,
1286.449325,,,,
1286.5008,,,,
1286.518425,,,,
1286.526975,,,,
1286.536275,,,,
1286.543525,,,,
1286.600775,,,,
1286.607525,,,,
1286.630475,,,,
1286.6681,,,,
1286.683575,,,,
1286.70495,,,,
1286.71595,,,,
1286.72615,,,,
1286.7403,,,,
1286.758425,,,,
1286.7704,,,,
1286.797775,,,,
1286.81515,,,,
1286.8268,,,,
1286.845225,,,,
1286.866275,,,,
1286.892225,,,,
1286.907225,,,,
1286.931425,,,,
1286.945525,,,,
1286.952625,,,,
1286.967875,,,,
1286.995025,,,,
1287.02495,,,,
1287.042975,,,,
1287.08105,,,,
1287.098075,,,,
1287.1102,,,,
1287.123175,,,,
1287.141925,,,,
1287.15005,,,,
1287.1954,,,,
1287.20995,,,,
1287.227775,,,,
1287.255025,,,,
1287.277175,,,,
1287.313275,,,,
1287.349875,,,,
1287.363025,,,,
1287.36895,,,,
1287.39815,,,,
1287.41185,,,,
1287.4441,,,,
1287.453675,,,,
1287.464525,,,,
1287.482075,,,,
1287.509925,,,,
1287.517225,,,,
1287.546125,,,,
1287.55155,,,,
1287.57505,,,,
1287.594625,,,,
1287.610975,,,,
1287.639875,,,,
1287.70485,,,,
1287.718125,,,,
1287.790975,,,,
1287.809675,,,,
1287.84625,,,,
1287.854375,,,,
1287.8699,,,,
1287.884925,,,,
1287.9205,,,,
1287.929225,,,,
1287.940725,,,,
1287.94545,,,,
1287.95865,,,,
1287.9739,,,,
1287.98055,,,,
1287.9967,,,,
1288.005925,,,,
1288.020225,,,,
1288.042775,,,,
1288.056975,,,,
1288.0665,,,,
1288.07755,,,,
1288.0862,,,,
1288.10165,,,,
1288.10985,,,,
1288.133075,,,,
1288.148325,,,,
1288.16965,,,,
1288.1794,,,,
1288.1846,,,,
1288.207875,,,,
1288.239175,,,,
1288.259625,,,,
1288.285825,,,,
1288.296775,,,,
1288.33885,,,,
1288.366575,,,,
1288.374,,,,
1288.4278,,,,
1288.45385,,,,
1288.46515,,,,
1288.4712,,,,
1288.4951,,,,
1288.5066,,,,
1288.516225,,,,
1288.539825,,,,
1288.56345,,,,
1288.5728,,,,
1288.603575,,,,
1288.61985,,,,
1288.631425,,,,
1288.664075,,,,
1288.6723,,,,
1288.69445,,,,
1288.706425,,,,
1288.7332,,,,
1288.7657,,,,
1288.798275,,,,
1288.80615,,,,
1288.872175,,,,
1288.881525,,,,
1288.902475,,,,
1288.9068,,,,
1288.924125,,,,
1288.927775,,,,
1288.952425,,,,
1288.9683,,,,
1288.97845,,,,
1288.996775,,,,
1289.00585,,,,
1289.025775,,,,
1289.035325,,,,
1289.0625,,,,
1289.0776,,,,
1289.085425,,,,
1289.123025,,,,
1289.141425,,,,
1289.173925,,,,
1289.1859,,,,
1289.20475,,,,
1289.21415,,,,
1289.22975,,,,
1289.250175,,,,
1289.256025,,,,
1289.2936,,,,
1289.318725,,,,
1289.328325,,,,
1289.3444,,,,
1289.359725,,,,
1289.38025,,,,
1289.388025,,,,
1289.407975,,,,
1289.426425,,,,
1289.448925,,,,
1289.4637,,,,
1289.47385,,,,
1289.494475,,,,
1289.504975,,,,
1289.524725,,,,
1289.541275,,,,
1289.5701,,,,
1289.597725,,,,
1289.6172,,,,
1289.640825,,,,
1289.668125,,,,
1289.6792,,,,
1289.7173,,,,
1289.72905,,,,
1289.742675,,,,
1289.7526,,,,
1289.785775,,,,
1289.811625,,,,
1289.82585,,,,
1289.841475,,,,
1289.852725,,,,
1289.876575,,,,
1289.8981,,,,
1289.92255,,,,
1289.9449,,,,
1289.97405,,,,
1290.009575,,,,
1290.034725,,,,
1290.062575,,,,
1290.08585,,,,
1290.094975,,,,
1290.1011,,,,
1290.11105,,,,
1290.124725,,,,
1290.13865,,,,
1290.154825,,,,
1290.19075,,,,
1290.20435,,,,
1290.21535,,,,
1290.228475,,,,
1290.2402,,,,
1290.255225,,,,
1290.27185,,,,
1290.316275,,,,
1290.3268,,,,
1290.339475,,,,
1290.35845,,,,
1290.369425,,,,
1290.386525,,,,
1290.397325,,,,
1290.4328,,,,
1290.453275,,,,
1290.4784,,,,
1290.496675,,,,
1290.518075,,,,
1290.530775,,,,
1290.547825,,,,
1290.5534,,,,
1290.578175,,,,
1290.589425,,,,
1290.608025,,,,
1290.618375,,,,
1290.633475,,,,
1290.642475,,,,
1290.652075,,,,
1290.663925,,,,
1290.672825,,,,
1290.67995,,,,
1290.69955,,,,
1290.7154,,,,
1290.74015,,,,
1290.79195,,,,
1290.81655,,,,
1290.82295,,,,
1290.846025,,,,
1290.859225,,,,
1290.880525,,,,
1290.88875,,,,
1290.905725,,,,
1290.92025,,,,
1290.967325,,,,
1290.9943,,,,
1291.026925,,,,
1291.044975,,,,
1291.069625,,,,
1291.083175,,,,
1291.088125,,,,
1291.09815,,,,
1291.106325,,,,
1291.141875,,,,
1291.157075,,,,
1291.17175,,,,
1291.1925,,,,
1291.206725,,,,
1291.237025,,,,
1291.2754,,,,
1291.28965,,,,
