SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a,SPK_SPKC15a,SPK_SPKC16a
414.683025,343.466775,346.0226,328.7255,385.053575,346.69245,330.793625,359.687725,366.897775
414.794475,343.47275,346.0642,328.73885,385.284,346.696075,330.820875,359.703,366.9367
414.91005,343.478725,346.081775,328.763725,385.342075,346.70085,330.835575,359.72375,366.961875
414.927875,343.492325,346.10175,328.773975,385.399675,346.70435,330.849375,359.741975,366.9974
415.05175,343.500475,346.141525,328.795225,385.4215,346.708675,330.85825,359.75395,367.01345
415.234925,343.51775,346.16375,328.807475,385.440425,346.713325,330.864175,359.773425,367.061625
415.36265,343.528575,346.193175,328.8214,385.4641,346.72015,330.87255,359.80575,367.222625
415.4412,343.538275,346.2221,328.83595,385.492875,346.739825,330.8797,359.8479,367.26355
415.5584,343.547325,346.250575,328.85005,385.6199,346.7705,330.893825,359.9086,367.29545
415.619225,343.56315,346.29615,328.867525,385.657625,346.797525,330.906375,359.9215,367.447975
415.689675,343.569375,346.3228,328.8865,385.6886,346.8185,330.913875,359.95185,367.45735
415.726875,343.584725,346.34115,328.903375,385.72845,346.852925,330.9252,359.977975,367.490725
415.8217,343.5927,346.3663,328.916,385.787975,346.8846,330.937825,360.0028,367.50185
415.937675,343.608075,346.39485,328.92995,385.8497,346.910425,330.95,360.0115,367.511175
416.077175,343.629275,346.440375,328.9515,385.909675,346.921125,330.9773,360.0517,367.515525
416.145125,343.6371,346.46195,328.973125,385.927175,346.934775,330.990075,360.05295,367.53355
416.191275,343.6549,346.489575,328.998025,385.947,346.95375,331.006225,360.0683,367.540375
416.243825,343.66515,346.516025,329.01645,385.987675,346.975225,331.0259,360.09355,367.544875
416.27,343.68085,346.552675,329.0319,386.0299,346.99085,331.07405,360.102175,367.5611
416.3224,343.69625,346.57735,329.041725,386.08695,346.9944,331.1495,360.1404,367.568975
416.339625,343.7084,346.600375,329.052725,386.11945,347.00465,331.1725,360.15095,367.58905
416.40195,343.717325,346.68635,329.06765,386.278275,347.010125,331.184675,360.190675,367.6159
416.451075,343.742175,346.701325,329.079925,386.348425,347.013725,331.1994,360.23925,367.626375
416.47505,343.7796,346.719175,329.09235,386.370775,347.01965,331.20965,360.285,367.6341
416.53185,343.802775,346.731025,329.1052,386.411875,347.0329,331.2213,360.314125,367.6353
416.612725,343.814375,346.7434,329.117125,386.467725,347.0499,331.2299,360.33715,367.651025
416.7162,343.81695,346.756675,329.131025,386.585425,347.06925,331.241325,360.5408,367.673175
416.781175,343.85285,346.78555,329.15025,386.6299,347.098175,331.252575,360.56545,367.686
416.84385,343.86595,346.7977,329.16365,386.645075,347.13805,331.263925,360.618225,367.750725
416.94365,343.893125,346.85995,329.177475,386.676075,347.1625,331.2719,360.6536,367.761325
417.0344,343.90315,346.862625,329.1959,386.7716,347.20895,331.286325,360.751675,367.785825
417.11715,343.9134,346.872225,329.21975,386.83365,347.228475,331.29745,360.766825,367.816075
417.27825,343.923525,346.892075,329.23805,386.920575,347.251125,331.311725,360.8879,367.840975
417.321,343.930525,346.90845,329.254675,386.962475,347.265125,331.326225,360.9298,367.91085
417.39055,343.950925,346.93535,329.269275,386.9836,347.286325,331.34075,360.950925,368.029375
417.4132,343.960325,346.97175,329.30735,387.0205,347.30725,331.353875,360.962875,368.043575
417.572,343.972,346.999725,329.325325,387.0462,347.3191,331.376875,360.9786,368.068925
417.61225,343.986525,347.040325,329.355425,387.10245,347.3392,331.3941,361.002825,368.08465
417.663275,343.9998,347.0881,329.369325,387.185925,347.3732,331.404425,361.041175,368.292125
417.6977,344.013375,347.1251,329.380275,387.2722,347.38835,331.4144,361.04515,368.345075
417.754575,344.04645,347.159875,329.393575,387.294375,347.40975,331.426275,361.05195,368.425275
417.847925,344.0621,347.1779,329.4094,387.329975,347.524175,331.43635,361.077575,368.542225
417.878675,344.079275,347.204575,329.422225,387.36305,347.5399,331.44435,361.097625,368.5481
417.920875,344.0827,347.2256,329.435575,387.44925,347.55885,331.452725,361.105575,368.569625
418.00735,344.11175,347.260975,329.45015,387.48155,347.572525,331.462775,361.139,368.575475
418.098875,344.143625,347.2956,329.469,387.51255,347.59315,331.484175,361.319225,368.58125
418.152725,344.159525,347.3583,329.48685,387.553575,347.65975,331.49585,361.349,368.5954
418.186925,344.18365,347.380025,329.51905,387.59115,347.843475,331.505175,361.39235,368.607
418.2309,344.198425,347.412125,329.542375,387.677075,347.864475,331.51765,361.46335,368.655925
418.276,344.211775,347.44055,329.571325,387.738125,347.87725,331.5309,361.49535,368.692775
418.36785,344.224675,347.513775,329.604775,387.845225,347.893275,331.547125,361.5029,368.709875
418.42265,344.2398,347.554525,329.61785,387.916625,347.92035,331.564225,361.5307,368.74035
418.4583,344.2511,347.5915,329.6414,387.966875,348.003125,331.596325,361.5758,368.803925
418.5065,344.2779,347.63035,329.65795,388.004125,348.05655,331.6165,361.786625,368.816975
418.5434,344.327425,347.662,329.677525,388.03435,348.10095,331.6337,361.792625,368.872025
418.58175,344.352625,347.691025,329.699375,388.037575,348.1239,331.646775,361.828575,368.879825
418.68975,344.35655,347.722625,329.71525,388.08935,348.13435,331.6601,361.8421,368.945
418.709375,344.3759,347.749325,329.731525,388.180825,348.146075,331.68485,361.880375,368.95835
418.733625,344.3873,347.769225,329.747575,388.2498,348.15715,331.696325,361.903625,369.002925
418.9024,344.398725,347.79135,329.761675,388.2513,348.166825,331.715175,361.940425,369.0062
418.93025,344.4053,347.82375,329.7756,388.29895,348.17435,331.750025,361.96195,369.139175
418.9943,344.40815,347.843075,329.7941,388.33745,348.1909,331.76405,361.9839,369.153325
419.066575,344.41635,347.8652,329.811075,388.4429,348.226925,331.78415,362.0039,369.160425
419.090875,344.443125,347.893525,329.822025,388.49275,348.241175,331.8054,362.106025,369.1697
419.122775,344.451125,347.926025,329.838575,388.530825,348.254675,331.8252,362.18415,369.17525
419.196125,344.477925,348.00105,329.85155,388.571475,348.26745,331.84755,362.20575,369.180975
419.246675,344.483675,348.026075,329.867825,388.67445,348.287425,331.8679,362.233825,369.18615
419.266075,344.494875,348.055475,329.881325,388.728425,348.303575,331.88295,362.2993,369.19075
419.3034,344.49615,348.083975,329.8988,388.755,348.335075,331.897975,362.549075,369.20345
419.3668,344.50125,348.11805,329.918775,388.7962,348.359425,331.91295,362.55755,369.207425
419.4083,344.508,348.160025,329.966075,388.857125,348.37885,331.933825,362.563575,369.21165
419.427075,344.51795,348.189875,329.9841,388.861,348.397725,331.9479,362.57635,369.2251
419.498075,344.536575,348.213575,330.029975,388.89055,348.507575,331.962875,362.582325,369.243025
419.530075,344.554125,348.231975,330.0506,388.936125,348.525975,331.986275,362.58785,369.254325
419.546025,344.56625,348.276325,330.0707,389.01205,348.5396,332.004325,362.5956,369.26525
419.561775,344.591625,348.327125,330.083525,389.0543,348.551525,332.01815,362.603125,369.3009
419.621625,344.62585,348.386275,330.104475,389.198775,348.56325,332.04295,362.612975,369.322575
419.65655,344.6631,348.416225,330.120025,389.2328,348.5806,332.078375,362.631725,369.3632
419.70265,344.701075,348.447325,330.1454,389.249425,348.595975,332.131325,362.637475,369.378625
419.73295,344.753325,348.47835,330.213225,389.341425,348.60975,332.16115,362.666075,369.4172
419.7995,344.775425,348.50605,330.223175,389.476725,348.634525,332.2076,362.674,369.475975
419.835325,344.7812,348.520175,330.2302,389.5495,348.67135,332.23365,362.719825,369.5728
419.8621,344.783625,348.544675,330.256575,389.63185,348.6975,332.2478,362.73325,369.61905
419.8868,344.786125,348.576925,330.268725,389.671325,348.719425,332.27235,362.75865,369.659625
419.902175,344.7908,348.599925,330.2845,389.76875,348.7458,332.286675,362.769425,369.8888
419.948575,344.794425,348.64185,330.3012,389.9058,348.761725,332.303275,362.8183,370.063025
419.9701,344.800075,348.662675,330.315325,389.94715,348.79415,332.3273,362.837675,370.108075
419.98535,344.8333,348.684375,330.328525,389.949675,348.8461,332.342575,362.8489,370.1157
419.99725,344.856775,348.71615,330.348375,390.049575,348.88185,332.36845,362.86485,370.11775
420.014,344.8654,348.7406,330.37215,390.1082,348.93395,332.395425,362.904325,370.125775
420.030075,344.8727,348.771975,330.3973,390.14235,348.9725,332.4176,362.968425,370.1882
420.052825,344.8807,348.8131,330.41945,390.16675,348.99875,332.44875,363.0828,370.22855
420.136075,344.887425,348.837425,330.432725,390.21,349.018975,332.48915,363.162375,370.38395
420.160325,344.888775,348.8739,330.4473,390.30975,349.0365,332.534025,363.172075,370.41015
420.22745,344.9072,348.917175,330.4608,390.344925,349.052775,332.552025,363.1887,370.42395
420.2771,344.9369,348.945075,330.481925,390.396125,349.0874,332.582575,363.20805,370.67655
420.30005,344.947475,348.96165,330.497225,390.451425,349.122275,332.6355,363.21575,370.67775
420.33975,344.9814,348.97965,330.513675,390.5023,349.24765,332.6441,363.223675,370.684675
420.380375,345.00355,349.0074,330.5308,390.54025,349.25345,332.652225,363.2428,370.68845
420.4318,345.019775,349.009625,330.547475,390.596775,349.260275,332.667575,363.260275,370.691175
420.488625,345.0245,349.092025,330.573525,390.655725,349.279975,332.683175,363.270375,370.6976
420.547425,345.04385,349.107625,330.586125,390.700525,349.293425,332.700175,363.289925,370.72955
420.567175,345.05975,349.147525,330.59555,390.7543,349.313575,332.892825,363.2961,370.7341
420.613975,345.075425,349.17075,330.60565,390.83145,349.329475,332.915325,363.29925,370.744125
420.68075,345.09225,349.185125,330.61955,390.927625,349.335975,332.9546,363.3193,370.7753
420.702575,345.113025,349.2016,330.62885,390.976775,349.3476,332.974,363.335975,370.8031
420.7946,345.127525,349.217375,330.642825,391.03635,349.3607,332.99045,363.362925,370.814225
420.8155,345.13045,349.241575,330.65205,391.087325,349.3842,333.0169,363.486025,370.905625
420.83695,345.14595,349.34025,330.6638,391.132825,349.41295,333.0326,363.495725,370.9397
420.865225,345.16065,349.370075,330.686125,391.159,349.441025,333.080775,363.535275,370.966675
420.89015,345.181375,349.39965,330.698075,391.310425,349.500075,333.11565,363.54775,370.9948
420.9035,345.2082,349.432575,330.707775,391.350275,349.61035,333.13635,363.575275,371.01405
420.916275,345.26105,349.46355,330.72005,391.424325,349.65005,333.155475,363.593925,371.0582
420.933675,345.28865,349.4938,330.730825,391.466825,349.667725,333.169725,363.784725,371.090675
420.947775,345.314775,349.5268,330.74025,391.482375,349.6824,333.186175,363.808025,371.12325
420.966525,345.382075,349.55505,330.753375,391.49695,349.692,333.197125,363.892175,371.1383
420.98025,345.413875,349.575675,330.76965,391.57,349.693325,333.21235,363.964175,371.1626
420.999975,345.5622,349.6309,330.7845,391.8055,349.708075,333.229975,364.013925,371.173725
421.0235,345.57595,349.6546,330.8125,391.952325,349.71945,333.24715,364.113875,371.2017
421.043225,345.5992,349.678725,330.828,392.003,349.737775,333.268625,364.1446,371.31405
421.082075,345.6129,349.73475,330.841525,392.0608,349.748325,333.296925,364.15,371.3219
421.108525,345.6228,349.756625,330.85245,392.094375,349.757325,333.3164,364.279375,371.32735
421.131225,345.640675,349.793575,330.86175,392.143325,349.771825,333.34885,364.321325,371.34165
421.152725,345.66655,349.834125,330.8704,392.17505,349.80715,333.36995,364.324125,371.36085
421.175875,345.679975,349.859225,330.87735,392.230775,349.91405,333.41635,364.33895,371.3708
421.1944,345.69,349.875825,330.888075,392.30675,349.930575,333.435025,364.3619,371.382975
421.21415,345.70055,349.901925,330.899425,392.35535,349.945275,333.456775,364.365275,371.4461
421.23195,345.71415,349.92415,330.911025,392.3997,349.968475,333.4736,364.3797,371.461375
421.283925,345.7428,349.9451,330.92075,392.449325,349.984525,333.50175,364.40685,371.52475
421.3087,345.76785,349.958925,330.9363,392.534,350.008875,333.529975,364.461875,371.553725
421.320775,345.799375,350.00855,330.9601,392.574875,350.0237,333.5727,364.5081,371.565775
421.343175,345.811125,350.047875,330.984775,392.613975,350.0693,333.590525,364.565375,371.6519
421.379225,345.827075,350.07175,330.998275,392.768775,350.124825,333.606475,364.6116,371.6677
421.4117,345.84075,350.099375,331.0122,392.8058,350.270725,333.6216,364.617225,371.713125
421.43715,345.859725,350.1303,331.023575,392.868425,350.3256,333.639325,364.80315,371.735725
421.46235,345.87185,350.1563,331.039475,392.932,350.34425,333.68805,364.81425,371.76435
421.493275,345.881075,350.190175,331.057325,392.96495,350.37055,333.7199,364.81875,371.769875
421.517675,345.89145,350.213275,331.075825,392.988875,350.417575,333.7871,364.82585,371.7827
421.5462,345.900725,350.2519,331.09395,393.037375,350.447025,333.81755,364.831375,371.89885
421.5803,345.9322,350.276125,331.1061,393.041525,350.477925,333.8411,364.8355,371.94715
421.592675,345.938,350.315625,331.1409,393.077575,350.51885,333.864125,364.837375,371.9592
421.612525,345.9677,350.340425,331.161925,393.129,350.593575,333.8803,364.8851,371.9719
421.6377,345.981625,350.372925,331.186375,393.230775,350.6511,333.8969,364.93835,371.98565
421.65245,345.996725,350.3959,331.201775,393.235,350.69235,333.91095,365.02895,371.99455
421.661525,346.02395,350.43125,331.215075,393.268075,350.70545,333.92325,365.05035,372.055825
421.676125,346.061925,350.469125,331.2269,393.290325,350.727675,333.94155,365.086125,372.06625
421.716475,346.10685,350.501275,331.243025,393.2934,350.74295,333.9621,365.106125,372.0998
421.736725,346.137575,350.527375,331.25855,393.30935,350.795,333.9792,365.1276,372.140725
421.7748,346.1852,350.560075,331.273275,393.324425,350.813425,333.99545,365.144275,372.1673
421.791025,346.1991,350.595875,331.2897,393.496775,350.85975,334.02115,365.15705,372.181825
421.807625,346.208675,350.6275,331.30105,393.5038,350.91795,334.088375,365.181375,372.214775
421.8253,346.221075,350.652575,331.318025,393.525075,350.9541,334.1132,365.189525,372.226825
421.8504,346.23485,350.71165,331.335225,393.560425,350.985625,334.1292,365.2414,372.287475
421.884275,346.2492,350.745675,331.348475,393.641075,351.00595,334.144325,365.27315,372.514075
421.916875,346.262025,350.781375,331.363125,393.6492,351.0445,334.157525,365.300725,372.544425
421.941025,346.2761,350.82245,331.3808,393.776675,351.060725,334.1725,365.31755,372.5774
421.9747,346.313075,350.8586,331.39905,393.8504,351.076,334.1882,365.35495,372.61375
422.018125,346.33655,350.897675,331.412475,393.90525,351.09,334.206525,365.368275,372.6536
422.050225,346.346425,350.927725,331.425575,393.9394,351.11515,334.218825,365.393025,372.665375
422.0825,346.363,350.9667,331.451675,393.965925,351.130175,334.237475,365.45665,372.7104
422.103625,346.379825,350.993625,331.4635,394.005675,351.143975,334.2544,365.4699,372.749625
422.126,346.4016,351.02725,331.47355,394.124625,351.162925,334.2707,365.4984,372.76295
422.1742,346.41305,351.071375,331.484825,394.16695,351.182575,334.29365,365.52845,372.799725
422.254825,346.423175,351.106875,331.511475,394.23095,351.1927,334.309725,365.546725,372.94815
422.283825,346.431525,351.20185,331.53945,394.34735,351.21285,334.3225,365.5878,372.99145
422.302625,346.447075,351.238775,331.555725,394.39765,351.34635,334.33345,365.6113,373.1708
422.36085,346.45495,351.2686,331.56855,394.4232,351.4016,334.345125,365.645075,373.2395
422.38305,346.46865,351.300625,331.583,394.4512,351.416125,334.3608,365.731725,373.28695
422.418975,346.4794,351.3255,331.6068,394.482375,351.430825,334.37225,365.736275,373.333675
422.4655,346.48275,351.362325,331.629875,394.503925,351.43225,334.38535,365.759475,373.378675
422.4817,346.505525,351.399125,331.650425,394.607225,351.443675,334.3993,365.812425,373.457175
422.509175,346.5238,351.4378,331.68065,394.652125,351.454225,334.4102,365.8215,373.464475
422.524525,346.543125,351.505425,331.700475,394.766325,351.471275,334.42275,365.8714,373.6861
422.552725,346.561375,351.5256,331.7338,394.85265,351.48915,334.441325,365.8798,373.72155
422.566875,346.580075,351.537275,331.75675,394.8948,351.502025,334.449625,365.890775,373.74615
