SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC01c,SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC16a
160.292775,,,,,,,,
160.29865,,,,,,,,
160.3087,,,,,,,,
160.3264,,,,,,,,
160.3381,,,,,,,,
160.36605,,,,,,,,
160.378775,,,,,,,,
160.381325,,,,,,,,
160.4254,,,,,,,,
160.4319,,,,,,,,
160.467,,,,,,,,
160.495125,,,,,,,,
160.5101,,,,,,,,
160.543775,,,,,,,,
160.55915,,,,,,,,
160.594875,,,,,,,,
160.61365,,,,,,,,
160.644525,,,,,,,,
160.66595,,,,,,,,
160.713175,,,,,,,,
160.75095,,,,,,,,
160.77545,,,,,,,,
160.7899,,,,,,,,
160.809375,,,,,,,,
160.83735,,,,,,,,
160.857525,,,,,,,,
160.8869,,,,,,,,
160.91985,,,,,,,,
160.937875,,,,,,,,
160.956675,,,,,,,,
161.013525,,,,,,,,
161.0356,,,,,,,,
161.05985,,,,,,,,
161.08815,,,,,,,,
161.132525,,,,,,,,
161.17365,,,,,,,,
161.218975,,,,,,,,
161.245075,,,,,,,,
161.2667,,,,,,,,
161.287225,,,,,,,,
161.303175,,,,,,,,
161.3232,,,,,,,,
161.3453,,,,,,,,
161.35775,,,,,,,,
161.384575,,,,,,,,
161.395825,,,,,,,,
161.41175,,,,,,,,
161.42385,,,,,,,,
161.443475,,,,,,,,
161.461125,,,,,,,,
161.48755,,,,,,,,
161.507325,,,,,,,,
161.554375,,,,,,,,
161.5795,,,,,,,,
161.61775,,,,,,,,
161.633525,,,,,,,,
161.655125,,,,,,,,
161.6725,,,,,,,,
161.69415,,,,,,,,
161.72415,,,,,,,,
161.743075,,,,,,,,
161.7699,,,,,,,,
161.784475,,,,,,,,
161.80035,,,,,,,,
161.831425,,,,,,,,
161.853875,,,,,,,,
161.858825,,,,,,,,
161.87305,,,,,,,,
161.89605,,,,,,,,
161.917725,,,,,,,,
161.92565,,,,,,,,
161.9384,,,,,,,,
161.950125,,,,,,,,
161.968975,,,,,,,,
161.988325,,,,,,,,
162.024025,,,,,,,,
162.053225,,,,,,,,
162.081525,,,,,,,,
162.0937,,,,,,,,
162.110125,,,,,,,,
162.1276,,,,,,,,
162.16855,,,,,,,,
162.180625,,,,,,,,
162.190675,,,,,,,,
162.2016,,,,,,,,
162.212825,,,,,,,,
162.2217,,,,,,,,
162.224175,,,,,,,,
162.23535,,,,,,,,
162.270175,,,,,,,,
162.28605,,,,,,,,
162.300225,,,,,,,,
162.31235,,,,,,,,
162.319575,,,,,,,,
162.3337,,,,,,,,
162.347925,,,,,,,,
162.3719,,,,,,,,
162.396825,,,,,,,,
162.418025,,,,,,,,
162.441625,,,,,,,,
162.4577,,,,,,,,
162.469625,,,,,,,,
162.482775,,,,,,,,
162.49895,,,,,,,,
162.514725,,,,,,,,
162.52465,,,,,,,,
162.544125,,,,,,,,
162.568475,,,,,,,,
162.58285,,,,,,,,
162.602275,,,,,,,,
162.616375,,,,,,,,
162.634225,,,,,,,,
162.665975,,,,,,,,
162.690925,,,,,,,,
162.72365,,,,,,,,
162.74215,,,,,,,,
162.769,,,,,,,,
162.784575,,,,,,,,
162.822325,,,,,,,,
162.837,,,,,,,,
162.855075,,,,,,,,
162.8694,,,,,,,,
162.8944,,,,,,,,
162.918625,,,,,,,,
162.939475,,,,,,,,
162.96035,,,,,,,,
162.967825,,,,,,,,
162.9849,,,,,,,,
162.9981,,,,,,,,
163.02545,,,,,,,,
163.0374,,,,,,,,
163.0478,,,,,,,,
163.06245,,,,,,,,
163.07975,,,,,,,,
163.1027,,,,,,,,
163.121125,,,,,,,,
163.14985,,,,,,,,
163.1599,,,,,,,,
163.176375,,,,,,,,
163.18895,,,,,,,,
163.204325,,,,,,,,
163.228575,,,,,,,,
163.278925,,,,,,,,
163.305675,,,,,,,,
163.33065,,,,,,,,
163.368925,,,,,,,,
163.3879,,,,,,,,
163.43445,,,,,,,,
163.459525,,,,,,,,
163.473525,,,,,,,,
163.488975,,,,,,,,
163.497525,,,,,,,,
163.5102,,,,,,,,
163.53225,,,,,,,,
163.5584,,,,,,,,
163.60255,,,,,,,,
163.6314,,,,,,,,
163.65705,,,,,,,,
163.686425,,,,,,,,
163.706875,,,,,,,,
163.7403,,,,,,,,
163.76,,,,,,,,
163.771525,,,,,,,,
163.7952,,,,,,,,
163.8287,,,,,,,,
163.8373,,,,,,,,
163.852075,,,,,,,,
163.85615,,,,,,,,
163.86635,,,,,,,,
163.87465,,,,,,,,
163.894725,,,,,,,,
163.919775,,,,,,,,
163.933675,,,,,,,,
163.9521,,,,,,,,
163.973425,,,,,,,,
163.98215,,,,,,,,
164.027675,,,,,,,,
164.0512,,,,,,,,
164.078325,,,,,,,,
164.1096,,,,,,,,
164.1283,,,,,,,,
164.14525,,,,,,,,
164.164825,,,,,,,,
164.1865,,,,,,,,
164.200975,,,,,,,,
164.223725,,,,,,,,
164.2561,,,,,,,,
164.27815,,,,,,,,
164.299825,,,,,,,,
164.329925,,,,,,,,
164.3509,,,,,,,,
164.37405,,,,,,,,
164.391625,,,,,,,,
164.43275,,,,,,,,
164.46365,,,,,,,,
164.475575,,,,,,,,
164.505275,,,,,,,,
164.51895,,,,,,,,
164.5322,,,,,,,,
164.549075,,,,,,,,
164.593,,,,,,,,
164.65655,,,,,,,,
164.670675,,,,,,,,
164.71975,,,,,,,,
164.743275,,,,,,,,
164.76765,,,,,,,,
164.7798,,,,,,,,
164.804575,,,,,,,,
164.808825,,,,,,,,
164.83725,,,,,,,,
164.87915,,,,,,,,
164.903775,,,,,,,,
164.939475,,,,,,,,
164.9538,,,,,,,,
164.983425,,,,,,,,
165.017075,,,,,,,,
165.043475,,,,,,,,
165.069225,,,,,,,,
165.086975,,,,,,,,
165.129775,,,,,,,,
165.1525,,,,,,,,
165.180975,,,,,,,,
165.228375,,,,,,,,
165.239225,,,,,,,,
165.288075,,,,,,,,
165.300125,,,,,,,,
165.327675,,,,,,,,
165.35325,,,,,,,,
165.36295,,,,,,,,
165.372725,,,,,,,,
165.386075,,,,,,,,
165.3872,,,,,,,,
165.399125,,,,,,,,
165.431275,,,,,,,,
165.44965,,,,,,,,
165.4717,,,,,,,,
165.494375,,,,,,,,
165.5649,,,,,,,,
165.612325,,,,,,,,
165.636575,,,,,,,,
165.65435,,,,,,,,
165.673875,,,,,,,,
165.695175,,,,,,,,
165.71905,,,,,,,,
165.7358,,,,,,,,
165.77575,,,,,,,,
165.8224,,,,,,,,
165.8548,,,,,,,,
165.879825,,,,,,,,
165.9029,,,,,,,,
165.93835,,,,,,,,
165.964975,,,,,,,,
165.985775,,,,,,,,
166.016525,,,,,,,,
166.044225,,,,,,,,
166.0641,,,,,,,,
166.09,,,,,,,,
166.108575,,,,,,,,
166.120675,,,,,,,,
166.1361,,,,,,,,
166.143425,,,,,,,,
166.152125,,,,,,,,
166.1602,,,,,,,,
166.1658,,,,,,,,
166.17175,,,,,,,,
166.1733,,,,,,,,
166.199625,,,,,,,,
166.2289,,,,,,,,
166.2489,,,,,,,,
166.2841,,,,,,,,
166.307725,,,,,,,,
166.32975,,,,,,,,
166.3511,,,,,,,,
166.3749,,,,,,,,
166.39915,,,,,,,,
166.42715,,,,,,,,
166.438625,,,,,,,,
166.454125,,,,,,,,
166.46635,,,,,,,,
166.48455,,,,,,,,
166.513825,,,,,,,,
166.55565,,,,,,,,
166.581375,,,,,,,,
166.61535,,,,,,,,
166.62865,,,,,,,,
166.63105,,,,,,,,
166.654775,,,,,,,,
166.67785,,,,,,,,
166.743425,,,,,,,,
166.75305,,,,,,,,
166.775275,,,,,,,,
166.78345,,,,,,,,
166.797375,,,,,,,,
166.800575,,,,,,,,
166.855925,,,,,,,,
166.87595,,,,,,,,
166.89305,,,,,,,,
166.9188,,,,,,,,
166.94935,,,,,,,,
166.971225,,,,,,,,
167.0458,,,,,,,,
167.06475,,,,,,,,
167.078725,,,,,,,,
167.092175,,,,,,,,
167.103875,,,,,,,,
167.177925,,,,,,,,
167.186725,,,,,,,,
167.215,,,,,,,,
167.241725,,,,,,,,
167.26105,,,,,,,,
167.2885,,,,,,,,
167.3035,,,,,,,,
167.3267,,,,,,,,
167.341475,,,,,,,,
167.3859,,,,,,,,
167.42155,,,,,,,,
167.443225,,,,,,,,
167.479025,,,,,,,,
167.517375,,,,,,,,
167.57395,,,,,,,,
167.589625,,,,,,,,
167.63015,,,,,,,,
167.6321,,,,,,,,
167.65345,,,,,,,,
167.6869,,,,,,,,
167.7096,,,,,,,,
167.730775,,,,,,,,
167.749425,,,,,,,,
167.7635,,,,,,,,
167.769475,,,,,,,,
167.790625,,,,,,,,
167.7993,,,,,,,,
167.80665,,,,,,,,
167.81895,,,,,,,,
167.83955,,,,,,,,
167.85965,,,,,,,,
167.896875,,,,,,,,
167.937825,,,,,,,,
167.96675,,,,,,,,
168.031225,,,,,,,,
168.053925,,,,,,,,
168.07935,,,,,,,,
168.09565,,,,,,,,
168.112375,,,,,,,,
168.131425,,,,,,,,
168.146125,,,,,,,,
168.1573,,,,,,,,
168.1727,,,,,,,,
168.199775,,,,,,,,
168.2134,,,,,,,,
168.2425,,,,,,,,
168.2845,,,,,,,,
168.3272,,,,,,,,
168.363225,,,,,,,,
168.387675,,,,,,,,
168.450225,,,,,,,,
168.474925,,,,,,,,
168.49465,,,,,,,,
168.517975,,,,,,,,
168.54855,,,,,,,,
168.596425,,,,,,,,
168.6233,,,,,,,,
168.645375,,,,,,,,
168.672525,,,,,,,,
168.690175,,,,,,,,
168.71695,,,,,,,,
168.73175,,,,,,,,
168.7591,,,,,,,,
168.775275,,,,,,,,
168.8039,,,,,,,,
168.823175,,,,,,,,
168.861525,,,,,,,,
168.904825,,,,,,,,
168.93545,,,,,,,,
168.965425,,,,,,,,
168.991575,,,,,,,,
169.018925,,,,,,,,
169.04935,,,,,,,,
169.070575,,,,,,,,
169.105725,,,,,,,,
169.1363,,,,,,,,
169.15595,,,,,,,,
169.17175,,,,,,,,
169.19285,,,,,,,,
169.19425,,,,,,,,
169.22365,,,,,,,,
169.244025,,,,,,,,
169.307125,,,,,,,,
169.329625,,,,,,,,
169.375325,,,,,,,,
169.40845,,,,,,,,
169.434425,,,,,,,,
169.4576,,,,,,,,
169.4895,,,,,,,,
169.534525,,,,,,,,
169.585225,,,,,,,,
169.605475,,,,,,,,
169.624075,,,,,,,,
169.663225,,,,,,,,
169.70865,,,,,,,,
169.719775,,,,,,,,
169.749525,,,,,,,,
169.7653,,,,,,,,
169.785,,,,,,,,
169.84345,,,,,,,,
169.8553,,,,,,,,
169.86625,,,,,,,,
169.9041,,,,,,,,
169.940575,,,,,,,,
169.968325,,,,,,,,
169.995,,,,,,,,
170.01085,,,,,,,,
170.020025,,,,,,,,
170.033325,,,,,,,,
170.042525,,,,,,,,
170.05045,,,,,,,,
170.06395,,,,,,,,
170.073075,,,,,,,,
170.083325,,,,,,,,
170.092975,,,,,,,,
170.09925,,,,,,,,
170.112325,,,,,,,,
170.146,,,,,,,,
170.17525,,,,,,,,
170.220725,,,,,,,,
170.243375,,,,,,,,
170.3037,,,,,,,,
170.342925,,,,,,,,
170.3732,,,,,,,,
170.39735,,,,,,,,
170.426,,,,,,,,
170.448225,,,,,,,,
170.469075,,,,,,,,
170.4857,,,,,,,,
170.503875,,,,,,,,
170.5209,,,,,,,,
170.544875,,,,,,,,
170.5788,,,,,,,,
170.60195,,,,,,,,
170.626475,,,,,,,,
170.66205,,,,,,,,
170.686925,,,,,,,,
170.716375,,,,,,,,
170.729,,,,,,,,
170.785075,,,,,,,,
170.79715,,,,,,,,
170.826875,,,,,,,,
170.8508,,,,,,,,
170.875175,,,,,,,,
170.88185,,,,,,,,
170.979125,,,,,,,,
171.02505,,,,,,,,
171.0533,,,,,,,,
171.069225,,,,,,,,
171.09465,,,,,,,,
171.126425,,,,,,,,
171.15015,,,,,,,,
171.17455,,,,,,,,
171.190625,,,,,,,,
171.2052,,,,,,,,
171.22535,,,,,,,,
171.23825,,,,,,,,
171.2459,,,,,,,,
171.2517,,,,,,,,
171.26035,,,,,,,,
171.267275,,,,,,,,
171.285225,,,,,,,,
171.2953,,,,,,,,
171.323925,,,,,,,,
171.347775,,,,,,,,
171.368475,,,,,,,,
171.404125,,,,,,,,
171.418975,,,,,,,,
171.432625,,,,,,,,
171.45725,,,,,,,,
171.4819,,,,,,,,
171.523475,,,,,,,,
171.53845,,,,,,,,
171.5835,,,,,,,,
171.596825,,,,,,,,
171.614675,,,,,,,,
171.6331,,,,,,,,
171.64825,,,,,,,,
171.670075,,,,,,,,
171.683475,,,,,,,,
171.71485,,,,,,,,
171.7583,,,,,,,,
171.80905,,,,,,,,
171.832725,,,,,,,,
171.863375,,,,,,,,
171.897125,,,,,,,,
171.913675,,,,,,,,
171.97425,,,,,,,,
171.995875,,,,,,,,
172.01365,,,,,,,,
172.035975,,,,,,,,
172.045575,,,,,,,,
172.05875,,,,,,,,
172.087225,,,,,,,,
172.134225,,,,,,,,
172.170325,,,,,,,,
172.2014,,,,,,,,
172.23615,,,,,,,,
172.26855,,,,,,,,
172.292375,,,,,,,,
172.31925,,,,,,,,
172.33935,,,,,,,,
172.353225,,,,,,,,
172.377375,,,,,,,,
172.40085,,,,,,,,
172.4294,,,,,,,,
172.4614,,,,,,,,
172.48,,,,,,,,
172.497625,,,,,,,,
172.53445,,,,,,,,
172.554725,,,,,,,,
172.58255,,,,,,,,
172.60755,,,,,,,,
172.6601,,,,,,,,
172.685225,,,,,,,,
172.7123,,,,,,,,
172.7297,,,,,,,,
172.758325,,,,,,,,
172.7862,,,,,,,,
172.8105,,,,,,,,
172.848075,,,,,,,,
172.8634,,,,,,,,
172.886275,,,,,,,,
172.915825,,,,,,,,
172.9451,,,,,,,,
172.974425,,,,,,,,
172.99165,,,,,,,,
173.0182,,,,,,,,
173.03105,,,,,,,,
173.044225,,,,,,,,
173.05805,,,,,,,,
173.0687,,,,,,,,
173.14855,,,,,,,,
173.18495,,,,,,,,
173.2034,,,,,,,,
173.22275,,,,,,,,
173.2392,,,,,,,,
173.278675,,,,,,,,
173.294175,,,,,,,,
173.310325,,,,,,,,
173.34055,,,,,,,,
173.3604,,,,,,,,
173.3864,,,,,,,,
173.405625,,,,,,,,
173.4427,,,,,,,,
173.4975,,,,,,,,
173.5312,,,,,,,,
173.546025,,,,,,,,
173.5621,,,,,,,,
173.576625,,,,,,,,
173.587625,,,,,,,,
173.611525,,,,,,,,
173.621475,,,,,,,,
173.6319,,,,,,,,
173.638075,,,,,,,,
173.652,,,,,,,,
173.74105,,,,,,,,
173.782475,,,,,,,,
173.8181,,,,,,,,
173.8309,,,,,,,,
173.878875,,,,,,,,
173.904725,,,,,,,,
173.923025,,,,,,,,
173.943375,,,,,,,,
173.964925,,,,,,,,
173.993625,,,,,,,,
174.01615,,,,,,,,
174.051,,,,,,,,
174.086775,,,,,,,,
174.098625,,,,,,,,
174.1148,,,,,,,,
174.12225,,,,,,,,
174.1285,,,,,,,,
174.13945,,,,,,,,
174.142275,,,,,,,,
174.15385,,,,,,,,
174.1801,,,,,,,,
174.208525,,,,,,,,
174.261275,,,,,,,,
174.26525,,,,,,,,
174.2799,,,,,,,,
174.288075,,,,,,,,
174.290175,,,,,,,,
174.306175,,,,,,,,
174.3264,,,,,,,,
174.35005,,,,,,,,
174.377325,,,,,,,,
174.390525,,,,,,,,
174.397275,,,,,,,,
174.430325,,,,,,,,
174.4832,,,,,,,,
174.4936,,,,,,,,
174.513875,,,,,,,,
174.5199,,,,,,,,
174.5303,,,,,,,,
174.539625,,,,,,,,
174.55205,,,,,,,,
174.580625,,,,,,,,
174.596325,,,,,,,,
174.6155,,,,,,,,
174.624325,,,,,,,,
174.627825,,,,,,,,
174.640325,,,,,,,,
174.660625,,,,,,,,
174.66945,,,,,,,,
174.6759,,,,,,,,
174.689275,,,,,,,,
174.7341,,,,,,,,
174.7616,,,,,,,,
174.780225,,,,,,,,
174.8058,,,,,,,,
174.815725,,,,,,,,
174.83075,,,,,,,,
174.872575,,,,,,,,
174.897175,,,,,,,,
174.93915,,,,,,,,
174.95745,,,,,,,,
174.982925,,,,,,,,
175.035375,,,,,,,,
175.0492,,,,,,,,
175.076775,,,,,,,,
175.105125,,,,,,,,
175.138575,,,,,,,,
175.157775,,,,,,,,
175.1701,,,,,,,,
175.183725,,,,,,,,
175.19635,,,,,,,,
175.209325,,,,,,,,
175.21985,,,,,,,,
175.24515,,,,,,,,
175.255425,,,,,,,,
175.299675,,,,,,,,
175.308325,,,,,,,,
175.326275,,,,,,,,
175.363625,,,,,,,,
175.3985,,,,,,,,
175.42165,,,,,,,,
175.4449,,,,,,,,
175.467875,,,,,,,,
175.49105,,,,,,,,
175.507325,,,,,,,,
175.529975,,,,,,,,
175.55805,,,,,,,,
175.5837,,,,,,,,
175.59845,,,,,,,,
175.631125,,,,,,,,
175.656275,,,,,,,,
175.697275,,,,,,,,
175.721825,,,,,,,,
175.74135,,,,,,,,
175.7601,,,,,,,,
175.783675,,,,,,,,
175.80175,,,,,,,,
175.8598,,,,,,,,
175.911625,,,,,,,,
175.933275,,,,,,,,
175.970925,,,,,,,,
176.0238,,,,,,,,
176.0472,,,,,,,,
176.08605,,,,,,,,
176.103575,,,,,,,,
176.1321,,,,,,,,
176.148975,,,,,,,,
176.19545,,,,,,,,
176.1969,,,,,,,,
176.22195,,,,,,,,
176.248775,,,,,,,,
176.2657,,,,,,,,
176.3134,,,,,,,,
176.402425,,,,,,,,
176.447775,,,,,,,,
176.516675,,,,,,,,
176.52365,,,,,,,,
176.5509,,,,,,,,
176.63875,,,,,,,,
176.669025,,,,,,,,
176.6945,,,,,,,,
176.72895,,,,,,,,
176.75235,,,,,,,,
176.76165,,,,,,,,
176.775725,,,,,,,,
176.77695,,,,,,,,
176.788725,,,,,,,,
176.799825,,,,,,,,
176.804325,,,,,,,,
176.813375,,,,,,,,
176.8206,,,,,,,,
176.826325,,,,,,,,
176.831025,,,,,,,,
176.85285,,,,,,,,
176.90175,,,,,,,,
176.919325,,,,,,,,
176.95695,,,,,,,,
176.97915,,,,,,,,
177.0101,,,,,,,,
177.03335,,,,,,,,
177.071225,,,,,,,,
177.11485,,,,,,,,
177.138975,,,,,,,,
177.1599,,,,,,,,
177.177375,,,,,,,,
177.19535,,,,,,,,
177.200125,,,,,,,,
177.210225,,,,,,,,
177.221975,,,,,,,,
177.266525,,,,,,,,
177.2945,,,,,,,,
177.319375,,,,,,,,
177.341125,,,,,,,,
177.359625,,,,,,,,
177.39415,,,,,,,,
177.41405,,,,,,,,
177.432475,,,,,,,,
177.457775,,,,,,,,
177.4758,,,,,,,,
177.485475,,,,,,,,
177.51315,,,,,,,,
177.530825,,,,,,,,
177.555875,,,,,,,,
177.573275,,,,,,,,
177.591375,,,,,,,,
177.6212,,,,,,,,
177.64455,,,,,,,,
177.668225,,,,,,,,
177.69485,,,,,,,,
177.75085,,,,,,,,
177.770675,,,,,,,,
177.785875,,,,,,,,
177.8121,,,,,,,,
177.877575,,,,,,,,
177.8909,,,,,,,,
177.908875,,,,,,,,
177.950425,,,,,,,,
177.96905,,,,,,,,
177.989625,,,,,,,,
178.024225,,,,,,,,
178.05045,,,,,,,,
178.08005,,,,,,,,
178.11185,,,,,,,,
178.14395,,,,,,,,
178.1631,,,,,,,,
178.194775,,,,,,,,
178.24075,,,,,,,,
178.2556,,,,,,,,
178.271025,,,,,,,,
178.29775,,,,,,,,
178.3116,,,,,,,,
178.3386,,,,,,,,
178.346525,,,,,,,,
178.3739,,,,,,,,
178.40245,,,,,,,,
178.433375,,,,,,,,
178.488575,,,,,,,,
178.503325,,,,,,,,
178.51135,,,,,,,,
178.538525,,,,,,,,
178.5583,,,,,,,,
178.579675,,,,,,,,
178.633525,,,,,,,,
178.63485,,,,,,,,
178.665025,,,,,,,,
178.67845,,,,,,,,
178.689525,,,,,,,,
178.704375,,,,,,,,
178.71145,,,,,,,,
178.719,,,,,,,,
178.723525,,,,,,,,
178.730025,,,,,,,,
178.741175,,,,,,,,
178.7668,,,,,,,,
178.79195,,,,,,,,
178.8096,,,,,,,,
178.81475,,,,,,,,
178.816625,,,,,,,,
178.8408,,,,,,,,
178.9011,,,,,,,,
178.91825,,,,,,,,
178.936375,,,,,,,,
178.94715,,,,,,,,
178.979975,,,,,,,,
179.033125,,,,,,,,
179.04555,,,,,,,,
179.07815,,,,,,,,
179.0994,,,,,,,,
179.11875,,,,,,,,
179.154,,,,,,,,
179.211975,,,,,,,,
179.240925,,,,,,,,
179.26515,,,,,,,,
179.290475,,,,,,,,
179.323875,,,,,,,,
179.3538,,,,,,,,
179.3659,,,,,,,,
179.42095,,,,,,,,
179.44875,,,,,,,,
179.4687,,,,,,,,
179.483975,,,,,,,,
179.51315,,,,,,,,
179.532125,,,,,,,,
179.545075,,,,,,,,
179.54775,,,,,,,,
179.571175,,,,,,,,
179.589,,,,,,,,
179.60585,,,,,,,,
179.62505,,,,,,,,
179.6394,,,,,,,,
179.653975,,,,,,,,
179.668375,,,,,,,,
179.709375,,,,,,,,
179.744175,,,,,,,,
179.76615,,,,,,,,
179.7938,,,,,,,,
179.811425,,,,,,,,
179.8396,,,,,,,,
179.86425,,,,,,,,
179.889,,,,,,,,
179.917925,,,,,,,,
179.932675,,,,,,,,
179.95725,,,,,,,,
179.9644,,,,,,,,
179.96925,,,,,,,,
179.9756,,,,,,,,
179.98615,,,,,,,,
180.004975,,,,,,,,
180.01025,,,,,,,,
180.032075,,,,,,,,
180.0454,,,,,,,,
180.06445,,,,,,,,
180.10065,,,,,,,,
180.125175,,,,,,,,
180.1424,,,,,,,,
180.16745,,,,,,,,
180.2018,,,,,,,,
180.23085,,,,,,,,
180.252725,,,,,,,,
180.32205,,,,,,,,
180.3407,,,,,,,,
180.370675,,,,,,,,
180.387425,,,,,,,,
180.402475,,,,,,,,
180.4265,,,,,,,,
180.464525,,,,,,,,
180.4932,,,,,,,,
180.511475,,,,,,,,
180.541525,,,,,,,,
180.56945,,,,,,,,
180.593425,,,,,,,,
180.62195,,,,,,,,
180.651275,,,,,,,,
180.67815,,,,,,,,
180.71355,,,,,,,,
180.762775,,,,,,,,
180.7882,,,,,,,,
180.807,,,,,,,,
180.824025,,,,,,,,
180.835275,,,,,,,,
180.841825,,,,,,,,
180.849325,,,,,,,,
180.86045,,,,,,,,
180.87305,,,,,,,,
180.894575,,,,,,,,
180.9209,,,,,,,,
180.944375,,,,,,,,
180.968975,,,,,,,,
180.997475,,,,,,,,
181.0291,,,,,,,,
181.0506,,,,,,,,
181.07115,,,,,,,,
181.1205,,,,,,,,
181.152475,,,,,,,,
181.182575,,,,,,,,
181.21885,,,,,,,,
181.25215,,,,,,,,
181.2908,,,,,,,,
181.3169,,,,,,,,
181.341675,,,,,,,,
181.352325,,,,,,,,
181.37365,,,,,,,,
181.39645,,,,,,,,
181.410025,,,,,,,,
181.429275,,,,,,,,
181.44315,,,,,,,,
181.483975,,,,,,,,
181.5154,,,,,,,,
181.53395,,,,,,,,
181.56095,,,,,,,,
181.58845,,,,,,,,
181.6134,,,,,,,,
181.6458,,,,,,,,
181.67095,,,,,,,,
181.690675,,,,,,,,
181.72025,,,,,,,,
181.73325,,,,,,,,
181.761075,,,,,,,,
181.7788,,,,,,,,
181.794825,,,,,,,,
181.87355,,,,,,,,
181.90835,,,,,,,,
181.9703,,,,,,,,
182.012875,,,,,,,,
182.029475,,,,,,,,
182.038825,,,,,,,,
182.059625,,,,,,,,
182.092075,,,,,,,,
182.11595,,,,,,,,
182.13185,,,,,,,,
182.15895,,,,,,,,
182.184825,,,,,,,,
182.200775,,,,,,,,
182.214575,,,,,,,,
182.22465,,,,,,,,
182.24035,,,,,,,,
182.2985,,,,,,,,
182.3109,,,,,,,,
182.3376,,,,,,,,
182.359,,,,,,,,
182.3923,,,,,,,,
182.415675,,,,,,,,
182.457525,,,,,,,,
182.49415,,,,,,,,
182.5205,,,,,,,,
182.558375,,,,,,,,
182.5819,,,,,,,,
182.6028,,,,,,,,
182.626025,,,,,,,,
182.6435,,,,,,,,
182.66475,,,,,,,,
182.672375,,,,,,,,
182.700775,,,,,,,,
182.71395,,,,,,,,
182.7475,,,,,,,,
182.76415,,,,,,,,
182.792825,,,,,,,,
182.808425,,,,,,,,
182.837,,,,,,,,
182.847425,,,,,,,,
182.86455,,,,,,,,
182.871675,,,,,,,,
182.8933,,,,,,,,
182.909725,,,,,,,,
182.946025,,,,,,,,
182.96735,,,,,,,,
182.9855,,,,,,,,
183.011525,,,,,,,,
183.032925,,,,,,,,
183.050225,,,,,,,,
183.080475,,,,,,,,
183.1378,,,,,,,,
183.164775,,,,,,,,
183.19005,,,,,,,,
183.2095,,,,,,,,
183.2336,,,,,,,,
183.284075,,,,,,,,
183.293275,,,,,,,,
183.307075,,,,,,,,
183.337475,,,,,,,,
183.367225,,,,,,,,
183.388775,,,,,,,,
183.42055,,,,,,,,
183.4875,,,,,,,,
183.5065,,,,,,,,
183.5229,,,,,,,,
183.55565,,,,,,,,
183.57395,,,,,,,,
183.583425,,,,,,,,
183.5926,,,,,,,,
183.59815,,,,,,,,
183.6023,,,,,,,,
183.6126,,,,,,,,
183.625425,,,,,,,,
183.6636,,,,,,,,
183.6789,,,,,,,,
183.7013,,,,,,,,
183.7157,,,,,,,,
183.730625,,,,,,,,
183.755225,,,,,,,,
183.784375,,,,,,,,
183.792175,,,,,,,,
183.828125,,,,,,,,
183.854975,,,,,,,,
183.870325,,,,,,,,
183.8957,,,,,,,,
183.9186,,,,,,,,
183.946175,,,,,,,,
183.9686,,,,,,,,
183.9885,,,,,,,,
184.002175,,,,,,,,
184.053475,,,,,,,,
184.06285,,,,,,,,
184.10215,,,,,,,,
184.134275,,,,,,,,
184.1494,,,,,,,,
184.167975,,,,,,,,
184.1839,,,,,,,,
184.20615,,,,,,,,
184.252675,,,,,,,,
184.2882,,,,,,,,
184.30575,,,,,,,,
184.3276,,,,,,,,
184.3356,,,,,,,,
184.353975,,,,,,,,
184.372075,,,,,,,,
184.391525,,,,,,,,
184.397325,,,,,,,,
184.414475,,,,,,,,
184.429775,,,,,,,,
184.443525,,,,,,,,
184.462275,,,,,,,,
184.483975,,,,,,,,
184.506675,,,,,,,,
184.531875,,,,,,,,
184.555975,,,,,,,,
184.578475,,,,,,,,
184.596425,,,,,,,,
184.60735,,,,,,,,
184.6179,,,,,,,,
184.638425,,,,,,,,
184.642975,,,,,,,,
184.65325,,,,,,,,
184.662575,,,,,,,,
184.671625,,,,,,,,
184.6938,,,,,,,,
184.703125,,,,,,,,
184.803675,,,,,,,,
184.820025,,,,,,,,
184.84135,,,,,,,,
184.859825,,,,,,,,
184.906975,,,,,,,,
184.92645,,,,,,,,
184.968675,,,,,,,,
184.997525,,,,,,,,
185.019075,,,,,,,,
185.03525,,,,,,,,
185.0506,,,,,,,,
185.065575,,,,,,,,
185.091775,,,,,,,,
185.111375,,,,,,,,
185.128875,,,,,,,,
185.143025,,,,,,,,
185.148,,,,,,,,
185.15725,,,,,,,,
185.1612,,,,,,,,
185.168375,,,,,,,,
185.1902,,,,,,,,
185.210625,,,,,,,,
185.231425,,,,,,,,
185.24185,,,,,,,,
185.265325,,,,,,,,
185.284675,,,,,,,,
185.30535,,,,,,,,
185.3145,,,,,,,,
185.3284,,,,,,,,
185.34405,,,,,,,,
185.37855,,,,,,,,
185.3918,,,,,,,,
185.40885,,,,,,,,
185.4194,,,,,,,,
185.427225,,,,,,,,
185.437925,,,,,,,,
185.467675,,,,,,,,
185.484825,,,,,,,,
185.512675,,,,,,,,
185.5319,,,,,,,,
185.5545,,,,,,,,
185.5773,,,,,,,,
185.595925,,,,,,,,
