SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a,SPK_SPKC10b
,,,,198.165725,,,56.3501
,,,,198.413925,,,56.36465
,,,,198.47135,,,56.37695
,,,,198.6275,,,56.409775
,,,,198.975625,,,56.427275
,,,,199.003425,,,56.43455
,,,,199.148575,,,56.458875
,,,,199.170775,,,56.477875
,,,,199.344275,,,56.5017
,,,,199.4462,,,56.51185
,,,,199.625275,,,56.519125
,,,,199.644775,,,56.5354
,,,,,,,56.54355
,,,,,,,56.55715
,,,,,,,56.573025
,,,,,,,56.592025
,,,,,,,56.6247
,,,,,,,56.6308
,,,,,,,56.635775
,,,,,,,56.6387
,,,,,,,56.68955
,,,,,,,56.710175
,,,,,,,56.739625
,,,,,,,56.7616
,,,,,,,56.792475
,,,,,,,56.793775
,,,,,,,56.81405
,,,,,,,56.84005
,,,,,,,56.85135
,,,,,,,56.853075
,,,,,,,56.868425
,,,,,,,56.891625
,,,,,,,56.90375
,,,,,,,56.91205
,,,,,,,56.92705
,,,,,,,56.9305
,,,,,,,56.97045
,,,,,,,57.0022
,,,,,,,57.0256
,,,,,,,57.046575
,,,,,,,57.0697
,,,,,,,57.075975
,,,,,,,57.08075
,,,,,,,57.0945
,,,,,,,57.154425
,,,,,,,57.166875
,,,,,,,57.188
,,,,,,,57.203475
,,,,,,,57.227425
,,,,,,,57.25055
,,,,,,,57.261025
,,,,,,,57.280325
,,,,,,,57.31495
,,,,,,,57.33825
,,,,,,,57.35915
,,,,,,,57.379725
,,,,,,,57.413025
,,,,,,,57.483
,,,,,,,57.510475
,,,,,,,57.521575
,,,,,,,57.523825
,,,,,,,57.561825
,,,,,,,57.565225
,,,,,,,57.575025
,,,,,,,57.633
,,,,,,,57.686025
,,,,,,,57.6886
,,,,,,,57.6997
,,,,,,,57.708325
,,,,,,,57.7268
,,,,,,,57.75885
,,,,,,,57.769225
,,,,,,,57.78775
,,,,,,,57.82675
,,,,,,,57.88455
,,,,,,,57.887375
,,,,,,,57.896125
,,,,,,,57.95055
,,,,,,,57.986
,,,,,,,57.9934
,,,,,,,58.004825
,,,,,,,58.0714
,,,,,,,58.080925
,,,,,,,58.110325
,,,,,,,58.137775
,,,,,,,58.142675
,,,,,,,58.170675
,,,,,,,58.177625
,,,,,,,58.20105
,,,,,,,58.213275
,,,,,,,58.227825
,,,,,,,58.2615
,,,,,,,58.302025
,,,,,,,58.338725
,,,,,,,58.376575
,,,,,,,58.387775
,,,,,,,58.4093
,,,,,,,58.41965
,,,,,,,58.467825
,,,,,,,58.523
,,,,,,,58.555425
,,,,,,,58.5678
,,,,,,,58.58505
,,,,,,,58.599675
,,,,,,,58.60875
,,,,,,,58.643275
,,,,,,,58.659
,,,,,,,58.702975
,,,,,,,58.70685
,,,,,,,58.736925
,,,,,,,58.7897
,,,,,,,58.850025
,,,,,,,58.862275
,,,,,,,58.8787
,,,,,,,58.95215
,,,,,,,59.018
,,,,,,,59.023475
,,,,,,,59.06305
,,,,,,,59.084275
,,,,,,,59.1013
,,,,,,,59.124125
,,,,,,,59.138875
,,,,,,,59.185175
,,,,,,,59.2117
,,,,,,,59.23505
,,,,,,,59.2641
,,,,,,,59.2682
,,,,,,,59.27375
,,,,,,,59.312575
,,,,,,,59.3346
,,,,,,,59.35955
,,,,,,,59.370425
,,,,,,,59.3725
,,,,,,,59.40335
,,,,,,,59.410675
,,,,,,,59.426825
,,,,,,,59.4853
,,,,,,,59.495525
,,,,,,,59.520825
,,,,,,,59.52265
,,,,,,,59.529625
,,,,,,,59.542275
,,,,,,,59.547275
,,,,,,,59.564125
,,,,,,,59.568625
,,,,,,,59.575525
,,,,,,,59.607175
,,,,,,,59.610575
,,,,,,,59.629075
,,,,,,,59.65355
,,,,,,,59.680025
,,,,,,,59.744075
,,,,,,,59.75015
,,,,,,,59.798275
,,,,,,,59.8488
,,,,,,,59.86015
,,,,,,,59.8906
,,,,,,,59.926275
,,,,,,,59.934175
,,,,,,,59.936975
,,,,,,,59.9525
,,,,,,,59.998375
,,,,,,,60.03685
,,,,,,,60.096775
,,,,,,,60.11445
,,,,,,,60.124475
,,,,,,,60.150975
,,,,,,,60.153025
,,,,,,,60.187525
,,,,,,,60.190875
,,,,,,,60.20605
,,,,,,,60.2332
,,,,,,,60.25375
,,,,,,,60.2644
,,,,,,,60.29695
,,,,,,,60.300225
,,,,,,,60.3436
,,,,,,,60.35345
,,,,,,,60.37675
,,,,,,,60.405025
,,,,,,,60.428925
,,,,,,,60.461675
,,,,,,,60.4903
,,,,,,,60.49155
,,,,,,,60.506125
,,,,,,,60.52695
,,,,,,,60.56975
,,,,,,,60.61185
,,,,,,,60.6343
,,,,,,,60.638125
,,,,,,,60.665875
,,,,,,,60.682075
,,,,,,,60.691425
,,,,,,,60.70215
,,,,,,,60.72
,,,,,,,60.741575
,,,,,,,60.820075
,,,,,,,60.8594
,,,,,,,60.87875
,,,,,,,60.9079
,,,,,,,60.94335
,,,,,,,60.950175
,,,,,,,60.979325
,,,,,,,60.98435
,,,,,,,61.02425
,,,,,,,61.038275
,,,,,,,61.042825
,,,,,,,61.09765
,,,,,,,61.115175
,,,,,,,61.1363
,,,,,,,61.1412
,,,,,,,61.1607
,,,,,,,61.182875
,,,,,,,61.1915
,,,,,,,61.194025
,,,,,,,61.217975
,,,,,,,61.2374
,,,,,,,61.258925
,,,,,,,61.2666
,,,,,,,61.298125
,,,,,,,61.308325
,,,,,,,61.324
,,,,,,,61.330575
,,,,,,,61.345
,,,,,,,61.346325
,,,,,,,61.3581
,,,,,,,61.371275
,,,,,,,61.3732
,,,,,,,61.389075
,,,,,,,61.407725
,,,,,,,61.412275
,,,,,,,61.4344
,,,,,,,61.477925
,,,,,,,61.488175
,,,,,,,61.4952
,,,,,,,61.518925
,,,,,,,61.56185
,,,,,,,61.58775
,,,,,,,61.5972
,,,,,,,61.603975
,,,,,,,61.62465
,,,,,,,61.64085
,,,,,,,61.6641
,,,,,,,61.68335
,,,,,,,61.6979
,,,,,,,61.7451
,,,,,,,61.771025
,,,,,,,61.77925
,,,,,,,61.790575
,,,,,,,61.793625
,,,,,,,61.80565
,,,,,,,61.838325
,,,,,,,61.857575
,,,,,,,61.859625
,,,,,,,61.866075
,,,,,,,61.900925
,,,,,,,61.920875
,,,,,,,61.972125
,,,,,,,61.979425
,,,,,,,61.992725
,,,,,,,62.000475
,,,,,,,62.048675
,,,,,,,62.0505
,,,,,,,62.0845
,,,,,,,62.102125
,,,,,,,62.138525
,,,,,,,62.1451
,,,,,,,62.1896
,,,,,,,62.194625
,,,,,,,62.22655
,,,,,,,62.257975
,,,,,,,62.272
,,,,,,,62.292475
,,,,,,,62.32335
,,,,,,,62.35935
,,,,,,,62.3612
,,,,,,,62.380975
,,,,,,,62.4452
,,,,,,,62.510425
,,,,,,,62.51405
,,,,,,,62.54295
,,,,,,,62.563425
,,,,,,,62.5891
,,,,,,,62.639875
,,,,,,,62.641475
,,,,,,,62.673575
,,,,,,,62.690775
,,,,,,,62.7293
,,,,,,,62.741575
,,,,,,,62.773625
,,,,,,,62.822725
,,,,,,,62.84785
,,,,,,,62.8941
,,,,,,,62.90275
,,,,,,,62.919025
,,,,,,,62.958175
,,,,,,,63.05285
,,,,,,,63.05705
,,,,,,,63.070175
,,,,,,,63.089025
,,,,,,,63.111975
,,,,,,,63.145075
,,,,,,,63.16775
,,,,,,,63.1721
,,,,,,,63.198975
,,,,,,,63.209875
,,,,,,,63.223925
,,,,,,,63.2577
,,,,,,,63.275475
,,,,,,,63.297175
,,,,,,,63.381275
,,,,,,,63.395325
,,,,,,,63.41585
,,,,,,,63.424125
,,,,,,,63.44225
,,,,,,,63.447925
,,,,,,,63.458525
,,,,,,,63.481675
,,,,,,,63.53515
,,,,,,,63.5369
,,,,,,,63.567275
,,,,,,,63.5918
,,,,,,,63.59355
,,,,,,,63.627725
,,,,,,,63.703875
,,,,,,,63.7364
,,,,,,,63.7601
,,,,,,,63.7953
,,,,,,,63.805975
,,,,,,,63.8093
,,,,,,,63.826575
,,,,,,,63.88285
,,,,,,,63.91025
,,,,,,,63.935425
,,,,,,,63.9396
,,,,,,,63.954775
,,,,,,,63.964125
,,,,,,,64.006125
,,,,,,,64.010825
,,,,,,,64.021375
,,,,,,,64.04275
,,,,,,,64.0696
,,,,,,,64.088675
,,,,,,,64.1139
,,,,,,,64.13515
,,,,,,,64.177625
,,,,,,,64.201975
,,,,,,,64.242575
,,,,,,,64.263675
,,,,,,,64.2671
,,,,,,,64.274625
,,,,,,,64.322175
,,,,,,,64.35155
,,,,,,,64.3567
,,,,,,,64.38595
,,,,,,,64.402675
,,,,,,,64.4112
,,,,,,,64.451475
,,,,,,,64.4673
,,,,,,,64.488075
,,,,,,,64.506525
,,,,,,,64.50825
,,,,,,,64.525175
,,,,,,,64.5306
,,,,,,,64.549
,,,,,,,64.5504
,,,,,,,64.579225
,,,,,,,64.59955
,,,,,,,64.61355
,,,,,,,64.68615
,,,,,,,64.7149
,,,,,,,64.7671
,,,,,,,64.80485
,,,,,,,64.81435
,,,,,,,64.840525
,,,,,,,64.8703
,,,,,,,64.877075
,,,,,,,64.894925
,,,,,,,64.91975
,,,,,,,64.932375
,,,,,,,64.964325
,,,,,,,64.9801
,,,,,,,64.998025
,,,,,,,65.009375
,,,,,,,65.0349
,,,,,,,65.056825
,,,,,,,65.058525
,,,,,,,65.06105
,,,,,,,65.083825
,,,,,,,65.0908
,,,,,,,65.1067
,,,,,,,65.127975
,,,,,,,65.13605
,,,,,,,65.149925
,,,,,,,65.154825
,,,,,,,65.162525
,,,,,,,65.18515
,,,,,,,65.199875
,,,,,,,65.20385
,,,,,,,65.253225
,,,,,,,65.2579
,,,,,,,65.262475
,,,,,,,65.308975
,,,,,,,65.335875
,,,,,,,65.35685
,,,,,,,65.377875
,,,,,,,65.40225
,,,,,,,65.42005
,,,,,,,65.42805
,,,,,,,65.457225
,,,,,,,65.48155
,,,,,,,65.5006
,,,,,,,65.5101
,,,,,,,65.527375
,,,,,,,65.5553
,,,,,,,65.574475
,,,,,,,65.588225
,,,,,,,65.598325
,,,,,,,65.624325
,,,,,,,65.640675
,,,,,,,65.660625
,,,,,,,65.667575
,,,,,,,65.713925
,,,,,,,65.715075
,,,,,,,65.798725
,,,,,,,65.85645
,,,,,,,65.891
,,,,,,,65.8947
,,,,,,,65.914425
,,,,,,,65.973575
,,,,,,,65.980125
,,,,,,,65.992075
,,,,,,,66.0203
,,,,,,,66.063075
,,,,,,,66.0739
,,,,,,,66.075725
,,,,,,,66.08265
,,,,,,,66.096375
,,,,,,,66.117725
,,,,,,,66.122475
,,,,,,,66.138575
,,,,,,,66.15975
,,,,,,,66.167075
,,,,,,,66.2122
,,,,,,,66.2752
,,,,,,,66.33625
,,,,,,,66.350925
,,,,,,,66.355125
,,,,,,,66.35955
,,,,,,,66.38775
,,,,,,,66.410325
,,,,,,,66.424
,,,,,,,66.44465
,,,,,,,66.475125
,,,,,,,66.498675
,,,,,,,66.514175
,,,,,,,66.562525
,,,,,,,66.61205
,,,,,,,66.6146
,,,,,,,66.637775
,,,,,,,66.67485
,,,,,,,66.736075
,,,,,,,66.779425
,,,,,,,66.7914
,,,,,,,66.8221
,,,,,,,66.85825
,,,,,,,66.87275
,,,,,,,66.910925
,,,,,,,66.957025
,,,,,,,66.970125
,,,,,,,67.03315
,,,,,,,67.0599
,,,,,,,67.0777
,,,,,,,67.104275
,,,,,,,67.1424
,,,,,,,67.158175
,,,,,,,67.177575
,,,,,,,67.213725
,,,,,,,67.2366
,,,,,,,67.253875
,,,,,,,67.289
,,,,,,,67.324725
,,,,,,,67.384225
,,,,,,,67.44055
,,,,,,,67.452125
,,,,,,,67.500425
,,,,,,,67.53435
,,,,,,,67.5528
,,,,,,,67.575175
,,,,,,,67.605675
,,,,,,,67.620825
,,,,,,,67.642475
,,,,,,,67.650025
,,,,,,,67.7479
,,,,,,,67.770475
,,,,,,,67.813975
,,,,,,,67.8468
,,,,,,,67.867475
,,,,,,,67.90615
,,,,,,,67.909675
,,,,,,,67.935225
,,,,,,,67.954
,,,,,,,67.977675
,,,,,,,68.0189
,,,,,,,68.05185
,,,,,,,68.056825
,,,,,,,68.0787
,,,,,,,68.082525
,,,,,,,68.107525
,,,,,,,68.162225
,,,,,,,68.181125
,,,,,,,68.2005
,,,,,,,68.21115
,,,,,,,68.2123
,,,,,,,68.237025
,,,,,,,68.25005
,,,,,,,68.262375
,,,,,,,68.2998
,,,,,,,68.3105
,,,,,,,68.324125
,,,,,,,68.34545
,,,,,,,68.356325
,,,,,,,68.38725
,,,,,,,68.41515
,,,,,,,68.41625
,,,,,,,68.468575
,,,,,,,68.496275
,,,,,,,68.51835
,,,,,,,68.5335
,,,,,,,68.57265
,,,,,,,68.600375
,,,,,,,68.613425
,,,,,,,68.61785
,,,,,,,68.6291
,,,,,,,68.651075
,,,,,,,68.659125
,,,,,,,68.714325
,,,,,,,68.735425
,,,,,,,68.752475
,,,,,,,68.7953
,,,,,,,68.797025
,,,,,,,68.8058
,,,,,,,68.845125
,,,,,,,68.8843
,,,,,,,68.885475
,,,,,,,68.9328
,,,,,,,68.944725
,,,,,,,68.94745
,,,,,,,68.96005
,,,,,,,68.97825
,,,,,,,68.980625
,,,,,,,69.017275
,,,,,,,69.02445
,,,,,,,69.0529
,,,,,,,69.057675
,,,,,,,69.0834
,,,,,,,69.097125
,,,,,,,69.134825
,,,,,,,69.145025
,,,,,,,69.172275
,,,,,,,69.178775
,,,,,,,69.182375
,,,,,,,69.229275
,,,,,,,69.284075
,,,,,,,69.301575
,,,,,,,69.32245
,,,,,,,69.35195
,,,,,,,69.409
,,,,,,,69.4668
,,,,,,,69.5027
,,,,,,,69.52315
,,,,,,,69.536875
,,,,,,,69.556475
,,,,,,,69.56505
,,,,,,,69.591675
,,,,,,,69.6282
,,,,,,,69.6542
,,,,,,,69.683875
,,,,,,,69.754875
,,,,,,,69.762725
,,,,,,,69.775125
,,,,,,,69.8565
,,,,,,,69.863925
,,,,,,,69.866575
,,,,,,,69.904775
,,,,,,,69.927825
,,,,,,,69.96605
,,,,,,,70.00835
,,,,,,,70.02315
,,,,,,,70.0502
,,,,,,,70.080525
,,,,,,,70.115275
,,,,,,,70.123425
,,,,,,,70.134525
,,,,,,,70.1465
,,,,,,,70.167375
,,,,,,,70.169175
,,,,,,,70.2003
,,,,,,,70.206925
,,,,,,,70.21185
,,,,,,,70.231675
,,,,,,,70.2997
,,,,,,,70.306875
,,,,,,,70.324825
,,,,,,,70.33575
,,,,,,,70.362075
,,,,,,,70.3933
,,,,,,,70.397975
,,,,,,,70.408925
,,,,,,,70.4423
,,,,,,,70.451925
,,,,,,,70.46835
,,,,,,,70.472225
,,,,,,,70.47515
,,,,,,,70.47745
,,,,,,,70.502675
,,,,,,,70.515625
,,,,,,,70.562725
,,,,,,,70.5644
,,,,,,,70.6352
,,,,,,,70.64895
,,,,,,,70.651975
,,,,,,,70.70145
,,,,,,,70.76105
,,,,,,,70.8285
,,,,,,,70.848575
,,,,,,,70.85445
,,,,,,,70.904525
,,,,,,,70.915675
,,,,,,,70.916925
,,,,,,,70.94335
,,,,,,,71.007275
,,,,,,,71.0383
,,,,,,,71.068375
,,,,,,,71.078675
,,,,,,,71.135425
,,,,,,,71.146875
,,,,,,,71.179825
,,,,,,,71.1886
,,,,,,,71.219025
,,,,,,,71.257375
,,,,,,,71.271925
,,,,,,,71.27415
,,,,,,,71.344175
,,,,,,,71.3455
,,,,,,,71.364525
,,,,,,,71.3732
,,,,,,,71.391025
,,,,,,,71.4124
,,,,,,,71.4204
,,,,,,,71.426125
,,,,,,,71.445875
,,,,,,,71.454525
,,,,,,,71.470375
,,,,,,,71.5017
,,,,,,,71.538625
,,,,,,,71.560825
,,,,,,,71.566325
,,,,,,,71.5968
,,,,,,,71.60385
,,,,,,,71.614525
,,,,,,,71.63795
,,,,,,,71.646575
,,,,,,,71.673
,,,,,,,71.741475
,,,,,,,71.7506
,,,,,,,71.7947
,,,,,,,71.79875
,,,,,,,71.82035
,,,,,,,71.862875
,,,,,,,71.8772
,,,,,,,71.903925
,,,,,,,71.930525
,,,,,,,71.97045
,,,,,,,71.9753
,,,,,,,71.979225
,,,,,,,72.013025
,,,,,,,72.0221
,,,,,,,72.0246
,,,,,,,72.051875
,,,,,,,72.07085
,,,,,,,72.09395
,,,,,,,72.096125
,,,,,,,72.13795
,,,,,,,72.1509
,,,,,,,72.228675
,,,,,,,72.25055
,,,,,,,72.292575
,,,,,,,72.3075
,,,,,,,72.316325
,,,,,,,72.320325
,,,,,,,72.3557
,,,,,,,72.361875
,,,,,,,72.37345
,,,,,,,72.3845
,,,,,,,72.41985
,,,,,,,72.424825
,,,,,,,72.4747
,,,,,,,72.478125
,,,,,,,72.4903
,,,,,,,72.534875
,,,,,,,72.5609
,,,,,,,72.613675
,,,,,,,72.619975
,,,,,,,72.646825
,,,,,,,72.6559
,,,,,,,72.681775
,,,,,,,72.68965
,,,,,,,72.739725
,,,,,,,72.7496
,,,,,,,72.818675
,,,,,,,72.8464
,,,,,,,72.867225
,,,,,,,72.917225
,,,,,,,72.950725
,,,,,,,72.99655
,,,,,,,73.0179
,,,,,,,73.053725
,,,,,,,73.087325
,,,,,,,73.117
,,,,,,,73.130275
,,,,,,,73.163625
,,,,,,,73.17125
,,,,,,,73.2049
,,,,,,,73.245675
,,,,,,,73.278725
,,,,,,,73.308275
,,,,,,,73.3123
,,,,,,,73.3248
,,,,,,,73.3484
,,,,,,,73.40575
,,,,,,,73.4378
,,,,,,,73.44865
,,,,,,,73.458525
,,,,,,,73.4786
,,,,,,,73.52635
,,,,,,,73.53965
,,,,,,,73.54575
,,,,,,,73.567475
,,,,,,,73.5798
,,,,,,,73.59855
,,,,,,,73.6073
,,,,,,,73.60985
,,,,,,,73.615575
,,,,,,,73.619675
,,,,,,,73.65185
,,,,,,,73.67435
,,,,,,,73.67895
,,,,,,,73.699575
,,,,,,,73.717675
,,,,,,,73.735175
,,,,,,,73.7394
,,,,,,,73.771425
,,,,,,,73.790325
,,,,,,,73.80335
,,,,,,,73.809575
,,,,,,,73.8284
,,,,,,,73.8549
,,,,,,,73.875325
,,,,,,,73.894375
,,,,,,,73.901575
,,,,,,,73.95865
,,,,,,,73.974525
,,,,,,,73.9968
,,,,,,,74.0161
,,,,,,,74.029125
,,,,,,,74.10845
,,,,,,,74.119525
,,,,,,,74.158025
,,,,,,,74.17135
,,,,,,,74.20185
,,,,,,,74.206825
,,,,,,,74.214775
,,,,,,,74.240125
,,,,,,,74.259325
,,,,,,,74.289925
,,,,,,,74.303725
,,,,,,,74.3221
,,,,,,,74.325525
,,,,,,,74.34485
,,,,,,,74.359575
,,,,,,,74.37125
,,,,,,,74.3826
,,,,,,,74.3904
,,,,,,,74.432475
,,,,,,,74.554475
,,,,,,,74.571825
,,,,,,,74.5742
,,,,,,,74.65355
,,,,,,,74.6658
,,,,,,,74.666975
,,,,,,,74.68415
,,,,,,,74.69605
,,,,,,,74.736875
,,,,,,,74.807925
,,,,,,,74.8228
,,,,,,,74.865625
,,,,,,,74.878275
,,,,,,,74.87995
,,,,,,,74.928675
,,,,,,,74.939775
,,,,,,,74.9635
,,,,,,,74.9761
,,,,,,,74.989575
,,,,,,,75.050225
,,,,,,,75.160775
,,,,,,,75.18315
,,,,,,,75.1861
,,,,,,,75.201925
,,,,,,,75.242825
,,,,,,,75.2483
,,,,,,,75.292675
,,,,,,,75.309125
,,,,,,,75.3414
,,,,,,,75.3536
,,,,,,,75.378725
,,,,,,,75.4695
,,,,,,,75.47655
,,,,,,,75.5218
,,,,,,,75.52415
,,,,,,,75.5868
,,,,,,,75.5929
,,,,,,,75.598
,,,,,,,75.629275
,,,,,,,75.632525
,,,,,,,75.651525
,,,,,,,75.71045
,,,,,,,75.766125
,,,,,,,75.81075
,,,,,,,75.817575
,,,,,,,75.846875
,,,,,,,75.86745
,,,,,,,75.903325
,,,,,,,75.913775
,,,,,,,75.94645
,,,,,,,75.954775
,,,,,,,75.985875
,,,,,,,76.002975
,,,,,,,76.037
,,,,,,,76.0479
,,,,,,,76.056
,,,,,,,76.1121
,,,,,,,76.128225
,,,,,,,76.230275
,,,,,,,76.29335
,,,,,,,76.296175
,,,,,,,76.309125
,,,,,,,76.348125
,,,,,,,76.397925
,,,,,,,76.46285
,,,,,,,76.4681
,,,,,,,76.501275
,,,,,,,76.532975
,,,,,,,76.578225
,,,,,,,76.5801
,,,,,,,76.643625
,,,,,,,76.648175
,,,,,,,76.680475
,,,,,,,76.704575
,,,,,,,76.7107
,,,,,,,76.75325
,,,,,,,76.771425
,,,,,,,76.81185
,,,,,,,76.84245
,,,,,,,76.8738
,,,,,,,76.975225
,,,,,,,76.978175
,,,,,,,77.01195
,,,,,,,77.047225
,,,,,,,77.07175
,,,,,,,77.11075
,,,,,,,77.129525
,,,,,,,77.179275
,,,,,,,77.1846
,,,,,,,77.224225
,,,,,,,77.251775
,,,,,,,77.28755
,,,,,,,77.31215
,,,,,,,77.340875
,,,,,,,77.349225
,,,,,,,77.353525
,,,,,,,77.370025
,,,,,,,77.38105
,,,,,,,77.396275
,,,,,,,77.414575
,,,,,,,77.452425
,,,,,,,77.467175
,,,,,,,77.476325
,,,,,,,77.509925
,,,,,,,77.5219
,,,,,,,77.5311
,,,,,,,77.569875
,,,,,,,77.58335
,,,,,,,77.626475
,,,,,,,77.6614
,,,,,,,77.67885
,,,,,,,77.690425
,,,,,,,77.71665
,,,,,,,77.74995
,,,,,,,77.793175
,,,,,,,77.800075
,,,,,,,77.834075
,,,,,,,77.873475
,,,,,,,77.912175
,,,,,,,77.941675
,,,,,,,77.969775
,,,,,,,78.034375
,,,,,,,78.03965
,,,,,,,78.042
,,,,,,,78.0546
,,,,,,,78.099575
,,,,,,,78.104825
,,,,,,,78.1351
,,,,,,,78.22395
,,,,,,,78.23935
,,,,,,,78.256725
,,,,,,,78.276725
,,,,,,,78.298
,,,,,,,78.3171
,,,,,,,78.33105
,,,,,,,78.339025
,,,,,,,78.3655
,,,,,,,78.385375
,,,,,,,78.3903
,,,,,,,78.394125
,,,,,,,78.406725
,,,,,,,78.4277
,,,,,,,78.44535
,,,,,,,78.484
,,,,,,,78.496
,,,,,,,78.52505
,,,,,,,78.5323
,,,,,,,78.594225
,,,,,,,78.6405
,,,,,,,78.6523
,,,,,,,78.825575
,,,,,,,78.837925
,,,,,,,78.87665
,,,,,,,78.9169
,,,,,,,78.938275
,,,,,,,78.9679
,,,,,,,78.97835
,,,,,,,79.0141
,,,,,,,79.03345
,,,,,,,79.08205
,,,,,,,79.086175
,,,,,,,79.2158
,,,,,,,79.222
,,,,,,,79.231225
,,,,,,,79.2621
,,,,,,,79.305525
,,,,,,,79.32515
,,,,,,,79.3475
,,,,,,,79.352075
,,,,,,,79.3808
,,,,,,,79.38435
,,,,,,,79.4442
,,,,,,,79.4676
,,,,,,,79.49845
,,,,,,,79.51745
,,,,,,,79.57535
,,,,,,,79.620025
,,,,,,,79.657175
,,,,,,,79.681075
,,,,,,,79.693825
,,,,,,,79.7065
,,,,,,,79.7449
,,,,,,,79.75425
,,,,,,,79.77425
,,,,,,,79.78705
,,,,,,,79.8088
,,,,,,,79.81385
,,,,,,,79.819375
,,,,,,,79.84615
,,,,,,,79.847375
,,,,,,,79.85695
,,,,,,,79.87725
,,,,,,,79.913375
,,,,,,,79.9425
,,,,,,,79.956875
,,,,,,,79.965675
,,,,,,,80.005
,,,,,,,80.034575
,,,,,,,80.05365
,,,,,,,80.063975
,,,,,,,80.0798
,,,,,,,80.086975
,,,,,,,80.088175
,,,,,,,80.1237
,,,,,,,80.144025
,,,,,,,80.15395
,,,,,,,80.19035
,,,,,,,80.21785
,,,,,,,80.27185
,,,,,,,80.276675
,,,,,,,80.326675
,,,,,,,80.335625
,,,,,,,80.37335
,,,,,,,80.38135
,,,,,,,80.39725
,,,,,,,80.42805
,,,,,,,80.4475
,,,,,,,80.478975
,,,,,,,80.524925
,,,,,,,80.58005
,,,,,,,80.595575
,,,,,,,80.659825
,,,,,,,80.674175
,,,,,,,80.7043
,,,,,,,80.723875
,,,,,,,80.75935
,,,,,,,80.77825
,,,,,,,80.7936
,,,,,,,80.80925
,,,,,,,80.826075
,,,,,,,80.86245
,,,,,,,80.884175
,,,,,,,80.896475
,,,,,,,80.901425
,,,,,,,80.920175
,,,,,,,80.928425
,,,,,,,80.9339
,,,,,,,80.9482
,,,,,,,80.96025
,,,,,,,80.9703
,,,,,,,80.9901
,,,,,,,80.993075
,,,,,,,81.0249
,,,,,,,81.028
,,,,,,,81.063025
,,,,,,,81.081025
,,,,,,,81.1258
,,,,,,,81.1501
,,,,,,,81.179575
,,,,,,,81.21355
,,,,,,,81.22835
,,,,,,,81.26195
,,,,,,,81.275725
,,,,,,,81.31865
,,,,,,,81.322
,,,,,,,81.324125
,,,,,,,81.385775
,,,,,,,81.3937
,,,,,,,81.48465
,,,,,,,81.500025
,,,,,,,81.550875
,,,,,,,81.597075
,,,,,,,81.678525
,,,,,,,81.69365
,,,,,,,81.719025
,,,,,,,81.729825
,,,,,,,81.745775
,,,,,,,81.751775
,,,,,,,81.766175
,,,,,,,81.769575
,,,,,,,81.781675
,,,,,,,81.796725
,,,,,,,81.8007
,,,,,,,81.8172
,,,,,,,81.86085
,,,,,,,81.8793
,,,,,,,81.88725
,,,,,,,81.9481
,,,,,,,81.9556
,,,,,,,81.976325
,,,,,,,81.986425
,,,,,,,82.0054
,,,,,,,82.022725
,,,,,,,82.0382
,,,,,,,82.058675
,,,,,,,82.108775
,,,,,,,82.122275
,,,,,,,82.172575
,,,,,,,82.214625
,,,,,,,82.224475
,,,,,,,82.264925
,,,,,,,82.2918
,,,,,,,82.3275
,,,,,,,82.332425
,,,,,,,82.347825
,,,,,,,82.3942
,,,,,,,82.411575
,,,,,,,82.4501
,,,,,,,82.4522
,,,,,,,82.4902
,,,,,,,82.4939
,,,,,,,82.54845
,,,,,,,82.59975
