SPK_SPKC02c,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC16a
,,,182.472325
,,,182.4821
,,,182.488275
,,,182.494575
,,,182.50445
,,,182.5137
,,,182.527675
,,,182.551075
,,,182.5593
,,,182.566025
,,,182.577725
,,,182.581975
,,,182.5938
,,,182.601275
,,,182.610825
,,,182.61725
,,,182.625675
,,,182.632875
,,,182.63855
,,,182.642825
,,,182.651875
,,,182.659675
,,,182.6683
,,,182.674525
,,,182.677425
,,,182.686475
,,,182.6952
,,,182.7015
,,,182.7085
,,,183.1478
,,,183.16725
,,,183.185925
,,,183.196825
,,,183.2051
,,,183.211525
,,,183.21885
,,,183.225625
,,,183.235625
,,,183.2436
,,,183.25105
,,,183.26015
,,,183.26375
,,,183.270175
,,,183.275375
,,,183.286725
,,,183.294575
,,,183.3001
,,,183.303475
,,,183.309125
,,,183.32025
,,,183.331175
,,,183.337775
,,,183.342425
,,,183.3486
,,,183.362425
,,,183.370175
,,,183.3799
,,,183.38685
,,,183.4017
,,,183.41725
,,,183.42385
,,,183.4353
,,,183.45995
,,,183.467075
,,,183.4808
,,,183.49355
,,,183.509225
,,,183.516375
,,,183.535175
,,,183.544875
,,,183.55505
,,,183.565025
,,,183.5739
,,,183.579075
,,,183.598175
,,,183.622725
,,,183.631675
,,,183.64085
,,,183.647575
,,,183.6556
,,,183.667825
,,,183.674275
,,,183.6844
,,,183.69245
,,,183.69975
,,,183.718275
,,,183.76115
,,,183.774825
,,,183.78945
,,,183.801825
,,,183.806725
,,,183.815225
,,,183.8271
,,,183.835275
,,,183.843125
,,,183.849225
,,,183.85715
,,,183.8623
,,,183.871475
,,,183.8814
,,,183.891225
,,,183.90615
,,,183.911125
,,,183.9179
,,,183.927675
,,,183.9422
,,,183.994575
,,,184.215975
,,,184.253275
,,,184.2683
,,,184.2825
,,,184.29665
,,,184.311475
,,,184.326875
,,,184.341925
,,,184.35425
,,,184.36245
,,,184.3679
,,,184.374575
,,,184.3881
,,,184.3981
,,,184.413325
,,,184.4213
,,,184.4284
,,,184.4348
,,,184.442875
,,,184.450475
,,,184.459275
,,,184.463325
,,,184.472475
,,,184.47885
,,,184.485425
,,,184.49285
,,,184.5015
,,,184.509475
,,,184.5139
,,,184.518925
,,,184.525775
,,,184.529125
,,,184.537275
,,,184.5408
,,,184.55185
,,,184.555
,,,184.5612
,,,184.566875
,,,184.572875
,,,184.5787
,,,184.58935
,,,184.59755
,,,184.602125
,,,184.610275
,,,184.61615
,,,184.620175
,,,184.6265
,,,184.630425
,,,184.637325
,,,184.6407
,,,184.6442
,,,184.65135
,,,184.657525
,,,184.665225
,,,184.66885
,,,184.6762
,,,184.67935
,,,184.682575
,,,184.687525
,,,184.694275
,,,184.6977
,,,184.703
,,,184.71885
,,,184.862875
,,,184.875475
,,,184.886175
,,,184.898575
,,,184.906
,,,184.915375
,,,184.92015
,,,184.925125
,,,184.928325
,,,184.9386
,,,184.943525
,,,184.948325
,,,184.953375
,,,184.963325
,,,184.96685
,,,184.975075
,,,184.98045
,,,184.98865
,,,184.992375
,,,184.999925
,,,185.00895
,,,185.012375
,,,185.016775
,,,185.023625
,,,185.027225
,,,185.04065
,,,185.047475
,,,185.05845
,,,185.102225
,,,185.141325
,,,185.17165
,,,185.2078
,,,185.2189
,,,185.230975
,,,185.23945
,,,185.249425
,,,185.2592
,,,185.2687
,,,185.278425
,,,185.300225
,,,185.334525
,,,185.360125
,,,185.4011
,,,185.4195
,,,185.4272
,,,185.44315
,,,185.45185
,,,185.45645
,,,185.460775
,,,185.46805
,,,185.475075
,,,185.481625
,,,185.48665
,,,185.4899
,,,185.494475
,,,185.499
,,,185.502975
,,,185.50635
,,,185.511775
,,,185.517175
,,,185.522925
,,,185.52745
,,,185.5316
,,,185.537525
,,,185.540925
,,,185.5457
,,,185.55335
,,,185.55645
,,,185.559
,,,185.5651
,,,185.5685
,,,185.576775
,,,185.57945
,,,185.5867
,,,185.5901
,,,185.5942
,,,185.5995
,,,185.60385
,,,185.6125
,,,185.62045
,,,185.629625
,,,185.6514
,,,185.659275
,,,185.66555
,,,185.673825
,,,185.689825
,,,185.7062
,,,186.05865
,,,186.072475
,,,186.0836
,,,186.090425
,,,186.093475
,,,186.10055
,,,186.10575
,,,186.109775
,,,186.114425
,,,186.11875
,,,186.1245
,,,186.12865
,,,186.1334
,,,186.138575
,,,186.142625
,,,186.1495
,,,186.15285
,,,186.1557
,,,186.15845
,,,186.1641
,,,186.169275
,,,186.1752
,,,186.178825
,,,186.1841
,,,186.187
,,,186.190775
,,,186.1948
,,,186.20085
,,,186.204925
,,,186.214425
,,,186.217275
,,,186.22255
,,,186.227525
,,,186.23505
,,,186.23885
,,,186.2422
,,,186.244825
,,,186.2497
,,,186.25505
,,,186.259525
,,,186.268075
,,,186.272
,,,186.2751
,,,186.28355
,,,186.2909
,,,186.302
,,,186.31275
,,,186.31995
,,,186.32465
,,,186.327825
,,,186.3342
,,,186.337475
,,,186.3477
,,,186.3508
,,,186.3538
,,,186.359775
,,,186.36415
,,,186.369475
,,,186.37265
,,,186.375975
,,,186.378425
,,,186.38435
,,,186.3947
,,,186.4001
,,,186.4072
,,,186.413475
,,,186.419725
,,,186.426725
,,,186.43105
,,,186.438025
,,,186.486875
,,,186.50765
,,,186.515125
,,,186.528525
,,,186.537125
,,,186.542825
,,,186.5545
,,,186.559075
,,,186.566325
,,,186.574
,,,186.578225
,,,186.586625
,,,186.59165
,,,186.59605
,,,186.600075
,,,186.60435
,,,186.6104
,,,186.6367
,,,186.6447
,,,186.6487
,,,186.65375
,,,186.657175
,,,186.6641
,,,186.6691
,,,186.672225
,,,186.682075
,,,186.688375
,,,186.6959
,,,186.699875
,,,186.712225
,,,186.73425
,,,186.7541
,,,186.829275
,,,186.8956
,,,186.9123
,,,186.930975
,,,186.95165
,,,186.959775
,,,186.968425
,,,186.977975
,,,186.98475
,,,186.9894
,,,186.994425
,,,187.00145
,,,187.0086
,,,187.01735
,,,187.023675
,,,187.027575
,,,187.031525
,,,187.0405
,,,187.04465
,,,187.0511
,,,187.055075
,,,187.058775
,,,187.065775
,,,187.0706
,,,187.080875
,,,187.0871
,,,187.091675
,,,187.0977
,,,187.104775
,,,187.108625
,,,187.1149
,,,187.12195
,,,187.129125
,,,187.1365
,,,187.141
,,,187.14555
,,,187.1501
,,,187.160025
,,,187.1654
,,,187.1693
,,,187.1776
,,,187.183775
,,,187.188675
,,,187.1931
,,,187.19715
,,,187.199975
,,,187.205325
,,,187.208975
,,,187.213175
,,,187.219175
,,,187.224625
,,,187.22875
,,,187.23185
,,,187.2409
,,,187.2473
,,,187.2559
,,,187.2613
,,,187.2653
,,,187.27115
,,,187.274625
,,,187.277275
,,,187.286
,,,187.29275
,,,187.297175
,,,187.3013
,,,187.3066
,,,187.3129
,,,187.3201
,,,187.3231
,,,187.33565
,,,187.3693
,,,187.389475
,,,187.404825
,,,187.4242
,,,187.44215
,,,187.45965
,,,187.4662
,,,187.571125
,,,187.584275
,,,187.597125
,,,187.604925
,,,187.61115
,,,187.617725
,,,187.62885
,,,187.63375
,,,187.63865
,,,187.649625
,,,187.6554
,,,187.661175
,,,187.6661
,,,187.6717
,,,187.81595
,,,187.83215
,,,187.839225
,,,187.85205
,,,187.85575
,,,187.865575
,,,187.87325
,,,187.87655
,,,187.881825
,,,187.88825
,,,187.8957
,,,187.899325
,,,187.90495
,,,187.909375
,,,187.9146
,,,187.91825
,,,187.924575
,,,187.929775
,,,187.93425
,,,187.93955
,,,187.94545
,,,187.9506
,,,187.95365
,,,187.961
,,,187.964075
,,,187.966275
,,,187.971475
,,,187.97815
,,,187.9883
,,,187.9936
,,,187.9977
,,,188.001575
,,,188.0053
,,,188.00885
,,,188.013525
,,,188.016375
,,,188.0245
,,,188.0298
,,,188.0396
,,,188.049225
,,,188.053075
,,,188.05545
,,,188.08175
,,,188.22455
,,,188.24165
,,,188.2516
,,,188.26145
,,,188.26765
,,,188.275675
,,,188.28235
,,,188.28785
,,,188.292575
,,,188.2996
,,,188.30385
,,,188.317475
,,,188.33065
,,,188.334325
,,,188.3383
,,,188.343
,,,188.348875
,,,188.355325
,,,188.364425
,,,188.371725
,,,188.378925
,,,188.384425
,,,188.389225
,,,188.391775
,,,188.39865
,,,188.40275
,,,188.407625
,,,188.412425
,,,188.417425
,,,188.422875
,,,188.428125
,,,188.43605
,,,188.44405
,,,188.451425
,,,188.63625
,,,188.655625
,,,188.66475
,,,188.67285
,,,188.683475
,,,188.693375
,,,188.699675
,,,188.705075
,,,188.715325
,,,188.71985
,,,188.72965
,,,188.73525
,,,188.741
,,,188.7454
,,,188.75455
,,,188.76655
,,,188.77135
,,,188.7791
,,,188.78545
,,,188.791875
,,,188.7952
,,,188.804125
,,,188.8118
,,,189.0046
,,,189.027625
,,,189.0464
,,,189.054725
,,,189.0613
,,,189.067475
,,,189.0726
,,,189.0769
,,,189.082325
,,,189.086625
,,,189.090225
,,,189.092775
,,,189.101125
,,,189.109775
,,,189.118825
,,,189.128725
,,,189.1433
,,,189.14745
,,,189.15535
,,,189.166175
,,,189.17585
,,,189.1818
,,,189.1924
,,,189.198175
,,,189.207025
,,,189.219675
,,,189.2256
,,,189.23455
,,,189.2457
,,,189.252625
,,,189.26015
,,,189.268725
,,,189.276125
,,,189.404475
,,,189.41555
,,,189.422425
,,,189.439225
,,,189.4554
,,,189.4696
,,,189.48105
,,,189.4871
,,,189.4922
,,,189.4997
,,,189.5092
,,,189.51475
,,,189.519375
,,,189.52555
,,,189.5307
,,,189.548275
,,,189.55445
,,,189.55935
,,,189.5644
,,,189.569075
,,,189.577425
,,,189.591375
,,,189.59975
,,,189.605175
,,,189.613375
,,,189.62935
,,,189.63475
,,,189.6403
,,,189.646125
,,,189.654925
,,,189.672975
,,,189.8693
,,,189.88345
,,,189.897875
,,,189.90645
,,,189.910425
,,,189.93945
,,,189.953125
,,,189.9597
,,,189.96355
,,,189.97065
,,,189.9741
,,,189.982825
,,,189.9867
,,,189.993775
,,,190.000275
,,,190.015625
,,,190.02955
,,,190.040575
,,,190.0528
,,,190.058575
,,,190.06695
,,,190.0772
,,,190.10695
,,,190.133075
,,,190.158475
,,,190.177925
,,,190.1915
,,,190.20195
,,,190.214425
,,,190.22275
,,,190.230025
,,,190.240075
,,,190.246925
,,,190.25875
,,,190.27205
,,,190.282775
,,,190.291675
,,,190.430775
,,,190.440875
,,,190.45
,,,190.457025
,,,190.461025
,,,190.468225
,,,190.4734
,,,190.478375
,,,190.4862
,,,190.49115
,,,190.495725
,,,190.49825
,,,190.5061
,,,190.513875
,,,190.520025
,,,190.526175
,,,190.539775
,,,190.54775
,,,190.55435
,,,190.5603
,,,190.570725
,,,190.575275
,,,190.586975
,,,190.602825
,,,190.619625
,,,190.635925
,,,190.76635
,,,190.847925
,,,190.8761
,,,190.8872
,,,190.90005
,,,190.91025
,,,190.918625
,,,190.92725
,,,190.934375
,,,190.941425
,,,190.95145
,,,190.959725
,,,190.9653
,,,190.96805
,,,190.975075
,,,190.982275
,,,190.9869
,,,191.070675
,,,191.19985
,,,191.21715
,,,191.229475
,,,191.236375
,,,191.2417
,,,191.25015
,,,191.255125
,,,191.258375
,,,191.271825
,,,191.278625
,,,191.281175
,,,191.285375
,,,191.2933
,,,191.29975
,,,191.303025
,,,191.311525
,,,191.320075
,,,191.323
,,,191.3265
,,,191.3339
,,,191.33755
,,,191.347475
,,,191.351625
,,,191.353975
,,,191.357275
,,,191.362875
,,,191.367525
,,,191.3755
,,,191.382125
,,,191.38795
,,,191.391975
,,,191.395925
,,,191.40295
,,,191.58365
,,,191.606375
,,,191.615875
,,,191.620225
,,,191.6242
,,,191.630175
,,,191.63335
,,,191.6363
,,,191.642425
,,,191.650425
,,,191.653575
,,,191.658025
,,,191.661375
,,,191.6657
,,,191.6725
,,,191.674975
,,,191.679575
,,,191.686025
,,,191.689575
,,,191.704375
,,,191.7086
,,,191.712125
,,,191.722075
,,,191.7266
,,,191.733525
,,,191.740925
,,,191.752575
,,,191.759775
,,,191.76605
,,,191.789275
,,,191.796125
,,,191.806075
,,,191.814975
,,,191.828175
,,,191.985125
,,,192.016475
,,,192.0286
,,,192.04145
,,,192.052675
,,,192.064875
,,,192.078775
,,,192.099875
,,,192.11155
,,,192.115575
,,,192.123925
,,,192.13235
,,,192.139
,,,192.146075
,,,192.15325
,,,192.157175
,,,192.1617
,,,192.165775
,,,192.177
,,,192.18285
,,,192.191275
,,,192.200625
,,,192.20435
,,,192.21565
,,,192.221975
,,,192.22915
,,,192.251
,,,192.27695
,,,192.46585
,,,192.476925
,,,192.490425
,,,192.50155
,,,192.50695
,,,192.514025
,,,192.51775
,,,192.52165
,,,192.5297
,,,192.532725
,,,192.5377
,,,192.5436
,,,192.546275
,,,192.55185
,,,192.555
,,,192.56195
,,,192.5683
,,,192.570575
,,,192.582325
,,,192.586025
,,,192.590625
,,,192.5982
,,,192.604675
,,,192.61415
,,,192.6181
,,,192.62685
,,,192.648475
,,,192.736675
,,,192.7541
,,,192.7657
,,,192.781875
,,,192.79765
,,,192.806225
,,,192.826925
,,,192.83575
,,,192.83935
,,,192.850625
,,,192.85465
,,,192.85945
,,,192.867125
,,,192.870325
,,,192.875025
,,,192.880025
,,,192.88815
,,,192.890425
,,,192.893375
,,,192.901975
,,,192.90495
,,,192.953625
,,,192.969475
,,,192.9792
,,,193.009625
,,,193.02985
,,,193.04225
,,,193.052425
,,,193.059925
,,,193.06655
,,,193.077775
,,,193.09485
,,,193.188975
,,,193.2391
,,,193.26985
,,,193.286825
,,,193.300325
,,,193.306175
,,,193.31585
,,,193.338575
,,,193.351475
,,,193.3649
,,,193.372275
,,,193.383875
,,,193.391625
,,,193.39605
,,,193.404525
,,,193.4086
,,,193.41665
,,,193.4214
,,,193.428975
,,,193.43365
,,,193.43815
,,,193.442975
,,,193.45335
,,,193.45625
,,,193.463175
,,,193.468925
,,,193.480525
,,,193.4845
,,,193.49785
,,,193.501425
,,,193.512175
,,,193.5162
,,,193.5211
,,,193.531625
,,,193.535325
,,,193.5417
,,,193.54975
,,,193.553
,,,193.5591
,,,193.561925
,,,193.566725
,,,193.5718
,,,193.5837
,,,193.761475
,,,193.7785
,,,193.790325
,,,193.79775
,,,193.806875
,,,193.81435
,,,193.818725
,,,193.8229
,,,193.8278
,,,193.8322
,,,193.83645
,,,193.838875
,,,193.8503
,,,193.854075
,,,193.857525
,,,193.8595
,,,193.86515
,,,193.87095
,,,193.875075
,,,193.886175
,,,193.8934
,,,193.89955
,,,193.90595
,,,193.910475
,,,193.917675
,,,193.9233
,,,193.9369
,,,193.941925
,,,193.947975
,,,193.970675
,,,194.142175
,,,194.1556
,,,194.166975
,,,194.178575
,,,194.185175
,,,194.19355
,,,194.1982
,,,194.220625
,,,194.224825
,,,194.2328
,,,194.23575
,,,194.240825
,,,194.24425
,,,194.24825
,,,194.25215
,,,194.25715
,,,194.267725
,,,194.272675
,,,194.277375
,,,194.28555
,,,194.500225
,,,194.5255
,,,194.532325
,,,194.54215
,,,194.548725
,,,194.57015
,,,194.581625
,,,194.5933
,,,194.603775
,,,194.61695
,,,194.621875
,,,194.633675
,,,194.705175
,,,194.782525
,,,194.8028
,,,194.817225
,,,194.830175
,,,194.846275
,,,194.86025
,,,194.866075
,,,194.872375
,,,194.891125
,,,194.97195
,,,195.04135
,,,195.069175
,,,195.084075
,,,195.092575
,,,195.101175
,,,195.1041
,,,195.11035
,,,195.112925
,,,195.129425
,,,195.1347
,,,195.143225
,,,195.1497
,,,195.153925
,,,195.1601
,,,195.168075
,,,195.175525
,,,195.184725
,,,195.1882
,,,195.19685
,,,195.20165
,,,195.20755
,,,195.2245
,,,195.230275
,,,195.240975
,,,195.251375
,,,195.265475
,,,195.274975
,,,195.2849
,,,195.473525
,,,195.49045
,,,195.504075
,,,195.536925
,,,195.5445
,,,195.551475
,,,195.55815
,,,195.567225
,,,195.572475
,,,195.578275
,,,195.5854
,,,195.5909
,,,195.59965
,,,195.6043
,,,195.613875
,,,195.618225
,,,195.62515
,,,195.630925
,,,195.63405
,,,195.641225
,,,195.65285
,,,195.659025
,,,195.864125
,,,195.87555
,,,195.887225
,,,195.892825
,,,195.904475
,,,195.923125
,,,195.93435
,,,195.943425
,,,195.947725
,,,195.9544
,,,195.95835
,,,195.964525
,,,195.97115
,,,195.97455
,,,195.982925
,,,195.9883
,,,195.993225
,,,196.00645
,,,196.0113
,,,196.0341
,,,196.043
,,,196.056275
,,,196.231975
,,,196.257925
,,,196.27435
,,,196.2898
,,,196.302925
,,,196.31235
,,,196.318825
,,,196.32565
,,,196.335325
,,,196.343425
,,,196.353875
,,,196.362925
,,,196.37235
,,,196.37715
,,,196.388175
,,,196.3929
,,,196.4031
,,,196.40875
,,,196.426825
,,,196.5631
,,,196.5978
,,,196.61655
,,,196.6319
,,,196.6416
,,,196.652525
,,,196.659975
,,,196.6652
,,,196.673375
,,,196.678025
,,,196.688575
,,,196.6934
,,,196.7013
,,,196.708325
,,,196.719025
,,,196.733225
,,,196.7407
,,,196.7519
,,,196.962275
,,,197.0361
,,,197.049075
,,,197.06275
,,,197.071775
,,,197.08475
,,,197.09755
,,,197.118025
,,,197.12875
,,,197.1384
,,,197.151675
,,,197.17875
,,,197.21015
,,,197.3161
,,,197.363975
,,,197.38095
,,,197.40015
,,,197.4232
,,,197.4494
,,,197.472625
,,,197.493125
,,,197.505125
,,,197.597975
,,,197.605225
,,,197.6171
,,,197.6343
,,,197.65315
,,,197.676275
,,,197.68745
,,,197.701725
,,,197.7107
,,,197.717
,,,197.72385
,,,197.73705
,,,197.7417
,,,197.7451
,,,197.75365
,,,197.762125
,,,197.76915
,,,197.7812
,,,197.787625
,,,197.79105
,,,197.795225
,,,197.8021
,,,197.8089
,,,197.81625
,,,197.819025
,,,197.82365
,,,197.827375
,,,197.836775
,,,197.8432
,,,197.852
,,,197.858525
,,,197.867075
,,,198.1163
,,,198.14525
,,,198.1698
,,,198.17585
,,,198.1814
,,,198.18945
,,,198.193225
,,,198.204225
,,,198.2205
,,,198.240075
,,,198.2766
,,,198.296375
,,,198.314975
,,,198.32715
,,,198.339225
,,,198.346375
,,,198.35345
,,,198.359575
,,,198.36665
,,,198.376
,,,198.381875
,,,198.39075
,,,198.398775
,,,198.408725
,,,198.41625
,,,198.425125
,,,198.437025
,,,198.4462
,,,198.450275
,,,198.460125
,,,198.464575
,,,198.472725
,,,198.47865
,,,198.486075
,,,198.498475
,,,198.673075
,,,198.6928
,,,198.706075
,,,198.72045
,,,198.7389
,,,198.750475
,,,198.920825
,,,198.9452
,,,198.955025
,,,198.961675
,,,198.966175
,,,198.9693
,,,198.97575
,,,198.98665
,,,198.991975
,,,198.996725
,,,199.0037
,,,199.0115
,,,199.018575
,,,199.022625
,,,199.0274
,,,199.035525
,,,199.041375
,,,199.04685
,,,199.052775
,,,199.057475
,,,199.0626
,,,199.067325
,,,199.078375
,,,199.0899
,,,199.094975
,,,199.097825
,,,199.103325
,,,199.108925
,,,199.1113
,,,199.11595
,,,199.120825
,,,199.126875
,,,199.13405
,,,199.1395
,,,199.15225
,,,199.246475
,,,199.262175
,,,199.270425
,,,199.2852
,,,199.297825
,,,199.30275
,,,199.30775
,,,199.3471
,,,199.353775
,,,199.362975
,,,199.37195
,,,199.387875
,,,199.398875
,,,199.40815
,,,199.480225
,,,199.486475
,,,199.494225
,,,199.504225
,,,199.5326
,,,199.5523
,,,199.562725
,,,199.57335
,,,199.578675
,,,199.58525
,,,199.5915
,,,199.597225
,,,199.60495
,,,199.610625
,,,199.615575
,,,199.62265
,,,199.62675
,,,199.633625
,,,199.63725
,,,199.64185
,,,199.649875
,,,199.6534
,,,199.656925
,,,199.6633
,,,199.668225
,,,199.671125
,,,199.678525
,,,199.68495
,,,199.6948
,,,199.88495
,,,200.03155
,,,200.112075
,,,200.122525
,,,200.13905
,,,200.14585
,,,200.15345
,,,200.160525
,,,200.167025
,,,200.171725
,,,200.1795
,,,200.185075
,,,200.19095
,,,200.197175
,,,200.204725
,,,200.21045
,,,200.2227
,,,200.22835
,,,200.23405
,,,200.242825
,,,200.2503
,,,200.2552
,,,200.259475
,,,200.264425
,,,200.271675
,,,200.281675
,,,200.2855
,,,200.29065
,,,200.299175
,,,200.303625
,,,200.309325
,,,200.3166
,,,200.3203
,,,200.323725
,,,200.334
,,,200.3381
,,,200.3561
,,,200.369675
,,,200.378525
,,,200.4875
,,,200.501975
,,,200.5332
,,,200.69825
,,,200.771375
,,,200.7923
,,,200.808675
,,,200.817275
,,,200.82535
,,,200.831875
,,,200.8367
,,,200.841725
,,,200.8501
,,,200.8543
,,,200.866625
,,,200.8758
,,,200.8824
,,,200.888925
,,,200.893175
,,,200.8963
,,,200.904525
,,,200.9117
,,,200.92095
,,,200.928475
,,,200.9325
,,,200.939075
,,,200.9512
,,,200.956825
,,,200.9617
,,,200.965825
,,,200.974875
,,,200.98945
,,,200.9986
,,,201.0108
,,,201.230975
,,,201.256675
,,,201.27005
,,,201.28595
,,,201.500275
,,,201.510075
,,,201.523325
,,,201.530225
,,,201.53685
,,,201.542225
,,,201.54825
,,,201.582175
,,,201.593975
,,,201.60205
,,,201.606875
,,,201.613525
,,,201.620175
,,,201.625675
,,,201.6355
,,,201.6419
,,,201.6453
,,,201.853
,,,201.883225
,,,201.904625
,,,201.93405
,,,201.9456
,,,201.9573
,,,201.96735
,,,201.978225
,,,202.0021
,,,202.020975
,,,202.0574
,,,202.0733
,,,202.08755
,,,202.125775
,,,202.151675
,,,202.16245
,,,202.1721
,,,202.18215
,,,202.19245
,,,202.197275
