SPK_SPKC05a (inhi),SPK_SPKC09b (exc),SPK_SPKC09c (inhi)
589.4875,,569.609825
589.5034,,569.641125
589.5202,,569.671675
589.552475,,569.70225
589.568675,,569.722575
589.64475,,569.76195
589.682475,,569.7858
589.734375,,569.80525
589.750375,,569.833325
589.77105,,569.857825
589.800175,,569.909575
589.83,,569.961175
589.8619,,570.012225
589.88275,,570.03745
589.90585,,570.05655
589.94185,,570.07145
590.00225,,570.089525
590.058375,,570.1214
590.0889,,570.155375
590.134625,,570.190075
590.167075,,570.2176
590.1844,,570.2379
590.202875,,570.2482
590.21705,,570.27185
590.234875,,570.298075
590.2592,,570.3174
590.2857,,570.34235
590.327425,,570.3767
590.36125,,570.399275
590.398775,,570.45945
590.427825,,570.4919
590.480575,,570.548025
590.510325,,570.563
590.5551,,570.569125
590.580675,,570.588825
590.59785,,570.600225
590.61625,,570.608975
590.63485,,570.611675
590.66925,,570.624175
590.683625,,570.6436
590.7571,,570.6777
590.81375,,570.697675
590.8496,,570.7232
590.8762,,570.747275
590.91505,,570.766125
590.95115,,570.804175
590.967725,,570.826025
590.986825,,570.87275
591.000425,,570.9173
591.04655,,571.01815
591.06355,,571.065925
591.100675,,571.10475
591.1359,,571.1602
591.180825,,571.205025
591.219825,,571.225275
591.255375,,571.24965
591.289975,,571.269925
591.325825,,571.30395
591.35435,,571.331275
591.36635,,571.355775
591.37235,,571.38855
591.392575,,571.424525
591.40225,,571.437725
591.4121,,571.470475
591.43055,,571.526825
591.44935,,571.5738
591.5153,,571.598975
591.545075,,571.6285
591.585075,,571.6671
591.6107,,571.70435
591.6622,,571.738275
591.689025,,571.7614
591.711775,,571.8014
591.7242,,571.85705
591.751275,,571.913225
591.782175,,571.943975
591.810375,,572.0486
591.823025,,572.0666
591.8498,,572.094875
591.916325,,572.1083
591.929,,572.124225
591.947675,,572.149375
591.9649,,572.16635
591.99105,,572.18335
592.011575,,572.2077
592.032525,,572.2283
592.048025,,572.253575
592.08785,,572.28465
592.1198,,572.312025
592.160425,,572.345325
592.179925,,572.369325
592.1922,,572.41385
592.216675,,572.440675
592.2327,,572.473625
592.259375,,572.49195
592.2888,,572.511775
592.293525,,572.53225
592.30985,,572.552975
592.339175,,572.57305
592.35785,,572.597075
592.39195,,572.615425
592.42015,,572.64525
592.445725,,572.662
592.460575,,572.68765
592.46895,,572.70185
592.480625,,572.732425
592.514875,,572.754425
592.557425,,572.776525
592.58755,,572.803
592.625075,,572.8262
592.647925,,572.884975
592.674775,,572.906525
592.6935,,572.921275
592.710775,,572.96215
592.737225,,572.9928
592.7502,,573.01105
592.76255,,573.05145
592.77815,,573.069075
592.830025,,573.09425
592.854125,,573.1295
592.884475,,573.151375
592.931125,,573.19235
592.95545,,573.2261
592.980675,,573.263575
593.057475,,573.282675
593.08575,,573.322
593.110125,,573.36255
593.158375,,573.40545
593.17325,,573.433975
593.203525,,573.45955
593.2168,,573.474625
593.2542,,573.500825
593.285475,,573.5224
593.337325,,573.5445
593.35625,,573.5892
593.3715,,573.626025
593.398375,,573.7143
593.414475,,573.7266
593.440275,,573.7552
593.47595,,573.781475
593.486,,573.802175
593.5244,,573.817825
593.548925,,573.823475
593.5801,,573.838925
593.630475,,573.8613
593.6992,,573.878425
593.724725,,573.894325
593.754925,,573.9261
593.792175,,573.955825
593.816775,,573.97845
593.84945,,573.9928
593.880525,,574.0194
593.924375,,574.052075
593.952225,,574.08255
594.03025,,574.14225
594.0769,,574.1669
594.180475,,574.195
594.26385,,574.210625
594.287975,,574.244975
594.311,,574.279025
594.33515,,574.3351
594.36985,,574.362325
594.439025,,574.4028
594.4594,,574.440275
594.509025,,574.452975
594.531925,,574.470725
594.56365,,574.4837
594.59635,,574.4953
594.6305,,574.5146
594.7126,,574.537025
594.7606,,574.5706
594.7963,,574.5921
594.827225,,574.61585
594.84425,,574.654775
594.872175,,574.690225
594.909825,,574.719075
594.92705,,574.752425
594.96915,,574.773725
595.0178,,574.805475
595.11765,,574.83245
595.167375,,574.8618
595.201075,,574.88335
595.23095,,574.913075
595.277825,,574.940575
595.315675,,574.963025
595.34275,,574.98235
595.36865,,575.018675
595.408975,,575.046775
595.4468,,575.0759
595.483775,,575.10945
595.509325,,575.129325
595.549525,,575.146975
595.58615,,575.1737
595.6126,,575.206725
595.644925,,575.256
595.6784,,575.2752
595.6957,,575.29525
595.727875,,575.324725
595.767875,,575.363775
595.7837,,575.382425
595.824625,,575.409575
595.846825,,575.43505
595.87685,,575.452325
595.901475,,575.484325
595.9209,,575.51645
595.953875,,575.5767
595.9865,,575.60885
596.019375,,575.6536
596.056875,,575.6854
596.0792,,575.70985
596.129275,,575.73655
596.1561,,575.7675
596.1896,,575.816225
596.232925,,575.83955
596.253275,,575.85785
596.25685,,575.939775
596.291525,,575.976475
596.330725,,576.013975
596.370925,,576.038175
596.428825,,576.062475
596.4505,,576.084775
596.4684,,576.116175
596.674575,,576.138525
596.69295,,576.162975
596.723325,,576.20705
596.765575,,576.2261
596.80995,,576.25175
596.84325,,576.290675
596.90325,,576.305725
596.94665,,576.330475
596.973075,,576.365775
597.0009,,576.385125
597.01665,,576.406725
597.046,,576.428025
597.1354,,576.45615
597.1735,,576.4976
597.224,,576.54515
597.26905,,576.57155
597.3041,,576.62055
597.339925,,576.655275
597.365625,,576.698
597.38425,,576.7069
597.412075,,576.770675
597.43035,,576.820475
597.47785,,576.857325
597.50995,,576.8902
597.547925,,576.920075
597.5872,,576.95835
597.60785,,576.977725
597.625425,,577.008
597.643775,,577.034975
597.6743,,577.063875
597.766975,,577.08885
597.795475,,577.136175
597.855375,,577.18825
597.8822,,577.214275
597.917225,,577.248875
597.947075,,577.278325
598.015225,,577.295475
598.0498,,577.32435
598.0586,,577.3459
598.101975,,577.3948
598.122725,,577.4269
598.146375,,577.463225
598.1531,,577.486175
598.188825,,577.5303
598.203,,577.564575
598.26725,,577.601175
598.300925,,577.6222
598.33125,,577.6415
598.35335,,577.6652
598.420775,,577.693775
598.4604,,577.710925
598.502375,,577.7332
598.550975,,577.765775
598.5888,,577.791925
598.6465,,577.81265
598.672775,,577.855925
598.714775,,577.893225
598.746825,,577.916725
598.814175,,577.98855
598.855625,,578.0268
598.876775,,578.0457
598.90455,,578.074075
598.9386,,578.099875
598.9621,,578.126675
599.042625,,578.14905
599.0594,,578.176
599.08545,,578.2076
599.1411,,578.238275
599.182625,,578.28105
599.204325,,578.31905
599.2371,,578.34445
599.25755,,578.36625
599.284475,,578.429175
599.3111,,578.45495
599.3473,,578.491275
599.3779,,578.517525
599.409425,,578.543625
599.441625,,578.564175
599.488975,,578.5837
599.5109,,578.609175
599.5528,,578.6393
599.58845,,578.66375
599.613175,,578.693575
599.653775,,578.72125
599.680225,,578.7801
599.71545,,578.821775
599.767725,,578.851325
599.8009,,578.87065
599.833775,,578.890675
599.851825,,578.912925
599.8968,,578.944525
599.92075,,578.961575
599.93615,,578.9904
599.964575,,579.0143
599.989825,,579.045975
,,579.079675
,,579.1488
,,579.194525
,,579.229675
,,579.260125
,,579.279975
,,579.3179
,,579.348875
,,579.373275
,,579.393325
,,579.412125
,,579.447075
,,579.47255
,,579.501525
,,579.5484
,,579.59165
,,579.623125
,,579.691525
,,579.71605
,,579.74195
,,579.7677
,,579.79825
,,579.819175
,,579.87595
,,579.918875
,,579.96255
,,579.99815
,,580.0561
,,580.077575
,,580.09825
,,580.123625
,,580.168625
,,580.1981
,,580.223175
,,580.2447
,,580.278525
,,580.31535
,,580.353
,,580.39975
,,580.47295
,,580.505675
,,580.525875
,,580.5297
,,580.552325
,,580.577575
,,580.601925
,,580.626675
,,580.641875
,,580.6575
,,580.6782
,,580.7163
,,580.748625
,,580.777325
,,580.804925
,,580.822525
,,580.848775
,,580.8673
,,580.908875
,,580.9311
,,580.952575
,,581.005375
,,581.0462
,,581.09655
,,581.14015
,,581.16645
,,581.21795
,,581.26915
,,581.291425
,,581.3251
,,581.36735
,,581.393725
,,581.4128
,,581.4447
,,581.47255
,,581.5148
,,581.5313
,,581.547675
,,581.568675
,,581.642425
,,581.668775
,,581.706925
,,581.749975
,,581.772175
,,581.8037
,,581.825025
,,581.86835
,,581.89465
,,581.9201
,,581.946175
,,581.974975
,,581.9998
,,582.014
,,582.037275
,,582.063275
,,582.09135
,,582.1144
,,582.146825
,,582.191075
,,582.23795
,,582.2711
,,582.316025
,,582.33845
,,582.364225
,,582.398925
,,582.428675
,,582.45755
,,582.47555
,,582.4951
,,582.523825
,,582.550725
,,582.5726
,,582.6057
,,582.635375
,,582.6641
,,582.715825
,,582.768975
,,582.781875
,,582.79235
,,582.809575
,,582.827325
,,582.85425
,,582.875925
,,582.904575
,,582.933625
,,582.9613
,,582.99435
,,583.022975
,,583.090875
,,583.1405
,,583.170425
,,583.192425
,,583.211375
,,583.23285
,,583.253025
,,583.27535
,,583.300775
,,583.3188
,,583.350475
,,583.37435
,,583.411275
,,583.433975
,,583.4531
,,583.494325
,,583.528075
,,583.567975
,,583.59085
,,583.616575
,,583.65065
,,583.6691
,,583.703275
,,583.73805
,,583.804275
,,583.836825
,,583.8581
,,583.8921
,,583.922725
,,583.9552
,,583.990825
,,583.9919
,,584.01755
,,584.036225
,,584.058
,,584.09005
,,584.14045
,,584.155425
,,584.181625
,,584.209825
,,584.23285
,,584.263575
,,584.29065
,,584.31195
,,584.3406
,,584.3936
,,584.442375
,,584.475125
,,584.560175
,,584.58385
,,584.601725
,,584.625025
,,584.644225
,,584.668975
,,584.724875
,,584.751
,,584.770275
,,584.7931
,,584.81645
,,584.84455
,,584.8862
,,584.91075
,,584.938875
,,584.962
,,584.9964
,,585.0379
,,585.06305
,,585.088075
,,585.11385
,,585.135825
,,585.170025
,,585.22665
,,585.260125
,,585.32895
,,585.360975
,,585.3949
,,585.434375
,,585.454475
,,585.473625
,,585.497075
,,585.53705
,,585.5607
,,585.58375
,,585.6099
,,585.6355
,,585.6581
,,585.68685
,,585.7251
,,585.75375
,,585.77815
,,585.818775
,,585.8619
,,585.894325
,,585.911225
,,585.945975
,,585.97715
,,585.993375
,,586.02035
,,586.062925
,,586.126825
,,586.178125
,,586.25375
,,586.2975
,,586.335225
,,586.354625
,,586.40015
,,586.419475
,,586.440025
,,586.454925
,,586.4734
,,586.5195
,,586.5935
,,586.622475
,,586.67445
,,586.7471
,,586.776475
,,586.7938
,,586.810425
,,586.83295
,,586.874475
,,586.8935
,,586.947725
,,586.964
,,586.999275
,,587.019925
,,587.05315
,,587.0891
,,587.109975
,,587.14755
,,587.1713
,,587.187875
,,587.208125
,,587.226125
,,587.245125
,,587.268325
,,587.31175
,,587.3597
,,587.369625
,,587.3888
,,587.40485
,,587.424025
,,587.4468
,,587.4598
,,587.484025
,,587.508525
,,587.5291
,,587.5593
,,587.606725
,,587.623575
,,587.662975
,,587.6751
,,587.6972
,,587.7181
,,587.73375
,,587.7527
,,587.769425
,,587.822875
,,587.864925
,,587.885225
,,587.9013
,,587.92375
,,587.935025
,,587.9518
,,587.96725
,,587.9803
,,587.98805
,,588.0138
,,588.03835
,,588.074375
,,588.089475
,,588.10585
,,588.116225
,,588.124725
,,588.13055
,,588.13905
,,588.15445
,,588.181175
,,588.1957
,,588.244925
,,588.274125
,,588.319825
,,588.361325
,,588.37535
,,588.3855
,,588.396975
,,588.4078
,,588.417425
,,588.4335
,,588.442725
,,588.45445
,,588.4676
,,588.48375
,,588.497875
,,588.512425
,,588.530625
,,588.547525
,,588.618325
,,588.647975
,,588.661275
,,588.6755
,,588.697125
,,588.714675
,,588.73165
,,588.747625
,,588.762025
,,588.791875
,,588.819425
,,588.9073
,,588.943125
,,588.985275
,,589.0362
,,589.056425
,,589.0626
,,589.0894
,,589.0986
,,589.113075
,,589.132225
,,589.144625
,,589.189125
,,589.212925
,,589.241525
,,589.289825
,,589.3477
,,589.382025
,,589.42405
,,589.437275
,,589.446425
,,589.477325
,,589.499275
,,589.5132
,,589.529725
,,589.5445
,,589.5629
,,589.57965
,,589.60805
,,589.636175
,,589.6576
,,589.675725
,,589.726325
,,589.7555
,,589.793825
,,589.81375
,,589.825825
,,589.864825
,,589.881025
,,589.90915
,,589.93835
,,590.00295
,,590.025325
,,590.1126
,,590.127325
,,590.15125
,,590.1649
,,590.1756
,,590.18795
,,590.19765
,,590.215025
,,590.253875
,,590.269875
,,590.3198
,,590.3566
,,590.419875
,,590.467475
,,590.500725
,,590.527375
,,590.55595
,,590.572
,,590.58795
,,590.5983
,,590.6065
,,590.6201
,,590.64905
,,590.663675
,,590.679925
,,590.6934
,,590.713575
,,590.7503
,,590.80705
,,590.835725
,,590.852525
,,590.862825
,,590.88795
,,590.912075
,,590.927325
,,590.94
,,590.951425
,,590.972225
,,590.99405
,,591.007675
,,591.0344
,,591.047475
,,591.075575
,,591.106775
,,591.148375
,,591.233425
,,591.294225
,,591.360625
,,591.37305
,,591.38395
,,591.395725
,,591.40545
,,591.416225
,,591.429725
,,591.440125
,,591.45705
,,591.47545
,,591.4814
,,591.499175
,,591.515925
,,591.555625
,,591.597075
,,591.640725
,,591.68
,,591.7262
,,591.747925
,,591.790425
,,591.816725
,,591.8349
,,591.8466
,,591.862175
,,591.87595
,,591.896925
,,591.92465
,,591.94045
,,591.96775
,,592.02905
,,592.046
,,592.074775
,,592.104625
,,592.17725
,,592.1935
,,592.212125
,,592.2621
,,592.29085
,,592.318025
,,592.352175
,,592.4123
,,592.442775
,,592.475625
,,592.503275
,,592.53165
,,592.56245
,,592.59815
,,592.631025
,,592.693825
,,592.7096
,,592.7311
,,592.743775
,,592.76375
,,592.783975
,,592.806
,,592.82835
,,592.848825
,,592.89145
,,592.910625
,,593.000025
,,593.03685
,,593.072375
,,593.0921
,,593.105
,,593.114975
,,593.1299
,,593.14555
,,593.160325
,,593.19095
,,593.21995
,,593.235325
,,593.264
,,593.305525
,,593.325325
,,593.34105
,,593.36555
,,593.380425
,,593.40115
,,593.425675
,,593.4511
,,593.464325
,,593.4777
,,593.50625
,,593.527125
,,593.563925
,,593.61615
,,593.642525
,,593.672625
,,593.703625
,,593.72995
,,593.778575
,,593.798025
,,593.8345
,,593.857875
,,593.8875
,,593.915525
,,593.95695
,,593.997025
,,594.029375
,,594.066625
,,594.11305
,,594.13475
,,594.15355
,,594.18405
,,594.22645
,,594.2635
,,594.302375
,,594.32715
,,594.357275
,,594.383975
,,594.411075
,,594.46895
,,594.50115
,,594.539875
,,594.56715
,,594.61915
,,594.659925
,,594.698325
,,594.741675
,,594.769525
,,594.80305
,,594.8322
,,594.8636
,,594.885375
,,594.933125
,,594.960025
,,594.982925
,,595.0194
,,595.044075
,,595.063575
,,595.0931
,,595.12355
,,595.150775
,,595.17895
,,595.2534
,,595.2717
,,595.304225
,,595.3218
,,595.339225
,,595.366425
,,595.41905
,,595.4458
,,595.461025
,,595.498125
,,595.531
,,595.559375
,,595.587075
,,595.6061
,,595.64215
,,595.664725
,,595.704975
,,595.733125
,,595.7638
,,595.7838
,,595.80545
,,595.832775
,,595.8817
,,595.910425
,,595.9391
,,595.99915
,,596.023025
,,596.05545
,,596.0846
,,596.101275
,,596.1418
,,596.1646
,,596.1959
,,596.22195
,,596.267725
,,596.28945
,,596.318525
,,596.357325
,,596.389025
,,596.43385
,,596.46215
,,596.489725
,,596.521525
,,596.5439
,,596.580125
,,596.601625
,,596.622475
,,596.6447
,,596.66425
,,596.6968
,,596.7498
,,596.7943
,,596.8882
,,596.909975
,,596.929125
,,596.949125
,,596.975975
,,596.993125
,,597.01135
,,597.0343
,,597.050575
,,597.0788
,,597.089625
,,597.156575
,,597.18895
,,597.22305
,,597.26195
,,597.3007
,,597.330325
,,597.35785
,,597.387125
,,597.419925
,,597.44295
,,597.46245
,,597.484225
,,597.511325
,,597.532625
,,597.592875
,,597.633425
,,597.67675
,,597.70785
,,597.7503
,,597.773625
,,597.824575
,,597.8458
,,597.8636
,,597.905575
,,597.9212
,,597.962175
,,598.001875
,,598.02625
,,598.0674
,,598.104625
,,598.122375
,,598.155825
,,598.179725
,,598.202275
,,598.2318
,,598.2534
,,598.327175
,,598.356775
,,598.393525
,,598.4183
,,598.4416
,,598.467475
,,598.500975
,,598.534475
,,598.569375
,,598.6167
,,598.641425
,,598.7209
,,598.749075
,,598.774175
,,598.806075
,,598.830975
,,598.872825
,,598.894675
,,598.955175
,,598.9876
,,599.0432
,,599.0672
,,599.097475
,,599.1194
,,599.156
,,599.19155
,,599.26355
,,599.295275
,,599.3355
,,599.3516
,,599.3698
,,599.3891
,,599.422125
,,599.443525
,,599.4722
,,599.5068
,,599.538425
,,599.578125
,,599.606325
,,599.6445
,,599.725275
,,599.7912
,,599.82455
,,599.849525
,,599.87125
,,599.897375
