SPK_SPKC03a (weak inhi),SPK_SPKC08a (exc),SPK_SPKC09a (no response),SPK_SPKC10b (weak inhi),SPK_SPKC11a (no response)
313.65745,422.5146,297.40905,328.089775,303.872625
313.7236,422.5349,297.4328,328.113425,303.9034
313.7855,423.043925,297.454025,328.1323,303.941075
313.801675,423.1795,297.506775,328.16205,303.9662
313.8561,423.19555,297.5504,328.174925,304.00255
313.938225,423.22035,297.606225,328.208275,304.035075
313.96565,423.239025,297.639325,328.24625,304.063175
314.015875,423.6619,297.6637,328.256525,304.0862
314.06695,423.70165,297.675975,328.36585,304.102175
314.108125,423.71255,297.7089,328.411325,304.124625
314.126225,423.7192,297.725175,328.505,304.15055
314.1524,424.165175,297.737475,328.522175,304.1669
314.173125,424.1717,297.75865,328.52985,304.18865
314.213125,424.18415,297.779925,328.57805,304.21795
314.242525,424.18975,297.7988,328.61105,304.2408
314.271775,424.3409,297.82295,328.6753,304.26545
314.3251,424.683975,297.8382,328.6838,304.2806
314.358625,424.687525,297.8627,328.740425,304.30375
314.405075,424.697625,297.8969,328.777125,304.321425
314.432725,424.712775,297.90605,328.815425,304.34255
314.458025,425.243625,297.931875,328.83055,304.3861
314.50235,425.437825,297.966875,328.852375,304.429825
314.5246,425.448225,297.97605,328.874075,304.45555
314.5487,425.506575,298.008975,328.9131,304.481625
314.578625,425.518475,298.025975,328.975075,304.577325
314.598,425.519825,298.04235,329.003425,304.6191
314.62165,425.554475,298.04825,329.01505,304.644125
314.6394,425.589175,298.094825,329.03765,304.678025
314.65625,425.592275,298.133375,329.069325,304.7078
314.67485,425.6289,298.18765,329.109525,304.7396
314.6982,425.6853,298.203875,329.159275,304.767225
314.721975,425.691325,298.226625,329.23655,304.791525
314.748625,425.728975,298.25825,329.246075,304.81035
314.797225,426.35785,298.279,329.29145,304.8344
314.8293,426.36405,298.3043,329.31725,304.8376
314.860975,426.555725,298.313025,329.349975,304.85355
314.8832,426.569175,298.38125,329.352925,304.89505
314.9322,426.618,298.4144,329.453325,304.907825
314.963175,427.351475,298.438675,329.46055,304.92955
314.97495,427.36855,298.462325,329.466325,304.954675
314.9804,427.381825,298.472175,329.6343,304.980975
315.033575,427.44105,298.513125,329.680225,305.00145
315.059525,428.184225,298.534,329.732775,305.0281
315.083675,428.18745,298.580175,329.783,305.050475
315.1059,428.248275,298.59685,329.809025,305.103525
315.126125,428.2738,298.61685,329.8326,305.13655
315.147775,428.287775,298.64405,329.845425,305.1922
315.171825,428.36665,298.6769,329.874475,305.222125
315.25295,428.4477,298.70005,329.89455,305.243275
315.285075,428.613125,298.722025,329.959825,305.265275
315.314225,428.681025,298.73775,330.024525,305.30615
315.343175,429.11495,298.77515,330.055575,305.3285
315.387875,429.13715,298.795775,330.07825,305.35225
315.410125,429.170475,298.81,330.094475,305.390025
315.43175,429.17465,298.8228,330.11185,305.413025
315.4713,429.18225,298.8467,330.13935,305.4317
315.4889,429.187325,298.860875,330.149325,305.46785
315.49305,429.1954,298.8711,330.179075,305.48835
315.544125,429.2086,298.91665,330.264625,305.511075
315.6319,429.2156,298.925175,330.287175,305.52625
315.6559,429.28725,298.945125,330.296375,305.56105
315.674025,429.299425,298.964975,330.3509,305.585925
315.714225,429.75505,298.99565,330.435525,305.6048
315.7459,429.7605,299.01695,330.46975,305.635575
315.773975,429.789625,299.031675,330.5008,305.662075
315.80615,430.0358,299.06985,330.5292,305.687125
315.879925,430.097475,299.086675,330.566825,305.7084
315.922125,430.102375,299.142525,330.611925,305.752225
315.949625,430.11435,299.170375,330.623975,305.7902
315.979925,430.488,299.24065,330.644225,305.8216
316.03655,430.49305,299.262825,330.65775,305.843675
316.06965,430.954925,299.291825,330.672275,305.859375
316.094925,430.968625,299.310225,330.73055,305.8775
316.1183,431.14625,299.350075,330.796725,305.896875
316.18385,431.1539,299.4032,330.829725,305.917325
316.22225,431.19285,299.429175,330.944,305.93935
316.283175,431.239625,299.446975,331.01325,305.98575
316.299625,431.2424,299.470075,331.04025,306.012375
316.30645,431.301325,299.4909,331.1369,306.0575
316.358575,431.444625,299.511525,331.150625,306.078525
316.3972,431.456625,299.5425,331.168225,306.109975
316.454175,431.747675,299.5606,331.216675,306.165225
316.509825,431.75665,299.571725,331.239575,306.224475
316.545075,432.0168,299.589375,331.2589,306.246175
316.56205,432.09075,299.59045,331.29695,306.267125
316.592975,432.235975,299.60445,331.317,306.2824
316.60565,432.34235,299.6249,331.319675,306.31865
316.6111,432.6912,299.634775,331.3597,306.3357
316.65955,432.6947,299.670275,331.3747,306.3475
316.6956,432.70065,299.6899,331.519475,306.36535
316.740425,432.76005,299.70875,331.562075,306.384025
316.778725,432.815075,299.730425,331.566725,306.4059
316.822275,433.02385,299.7609,331.581675,306.431525
316.85295,433.173125,299.7748,331.649375,306.4727
316.889475,433.179725,299.7963,331.701175,306.49535
316.91885,433.1843,299.81815,331.739675,306.5177
316.96085,433.192825,299.840775,331.818975,306.5362
316.9911,433.924525,299.852425,331.837175,306.576175
317.012325,433.939575,299.880925,331.852525,306.603125
317.031075,433.9442,299.896325,331.904475,306.634875
317.04445,433.9665,299.90935,331.941525,306.65345
317.07835,434.06935,299.95925,331.94515,306.681225
317.0909,434.0753,300.0039,331.964675,306.692575
317.099475,434.0848,300.04215,331.972975,306.715425
317.106925,434.088475,300.091275,332.0352,306.745325
317.1583,434.092675,300.11065,332.0401,306.763
317.184675,434.435025,300.1446,332.099825,306.8076
317.270275,434.73765,300.171275,332.18635,306.8287
317.28845,434.74925,300.181075,332.190675,306.841825
317.306225,434.7648,300.2038,332.284575,306.8573
317.30965,434.791625,300.216125,332.377925,306.87025
317.326475,434.80455,300.238,332.586725,306.88905
317.352325,434.81455,300.262375,332.62935,306.90985
317.370925,434.8932,300.28645,332.659675,306.926125
317.4059,435.35135,300.3371,332.7681,306.978675
317.436675,435.358175,300.3628,332.7734,307.0126
317.4775,435.361775,300.405775,332.806725,307.03355
317.521425,435.740075,300.451525,332.8429,307.0539
317.56555,435.75945,300.4881,332.87345,307.122325
317.628875,435.851825,300.504375,332.875825,307.144425
317.657825,436.239425,300.51585,332.919975,307.18375
317.701525,436.2422,300.5433,332.989975,307.2042
317.7244,436.255625,300.556625,332.99605,307.2483
317.774475,436.259175,300.58495,333.037925,307.2632
317.8378,436.265875,300.62325,333.072275,307.27555
317.877025,437.31055,300.645025,333.10865,307.307625
317.934125,437.33085,300.67865,333.16,307.32435
317.95185,437.344025,300.695,333.263325,307.34985
317.976625,437.3451,300.722575,333.280075,307.36675
318.009075,437.35325,300.7408,333.315975,307.419775
318.016375,437.49485,300.76165,333.38845,307.44135
318.0274,437.5578,300.784125,333.4086,307.456425
318.04,437.909375,300.81795,333.44775,307.485025
318.099875,437.917,300.83335,333.478,307.497075
318.131625,437.95355,300.864125,333.4995,307.533425
318.161075,438.0386,300.88455,333.51355,307.57545
318.1919,438.45385,300.920325,333.55625,307.594825
318.238125,438.45825,300.936825,333.602575,307.616125
318.28265,438.488925,300.965,333.630975,307.63845
318.309025,438.57215,300.9863,333.6633,307.6527
318.333325,438.724875,301.0068,333.721125,307.6743
318.364775,439.1253,301.03605,333.761525,307.69075
318.381275,439.134075,301.051625,333.85175,307.71175
318.3923,439.139325,301.06425,333.898575,307.73765
318.420275,439.175625,301.090175,333.9025,307.75855
318.4415,439.180625,301.113925,333.914525,307.847825
318.46465,439.20185,301.124725,333.917375,307.875025
318.48705,439.33135,301.15315,333.937275,307.917175
318.500575,439.391,301.171825,333.9575,307.941275
318.526275,439.394325,301.190025,334.161275,307.97015
318.559425,440.045375,301.21715,334.20755,307.9916
318.590375,440.04935,301.256575,334.26505,308.0158
318.64735,440.058025,301.29265,334.3316,308.0316
318.693325,440.068725,301.324225,334.336575,308.069575
318.723225,440.070375,301.3359,334.414025,308.092925
318.79255,440.102325,301.36245,334.442725,308.109825
318.818025,440.25705,301.406925,334.4468,308.135275
318.863475,440.2625,301.431375,334.44985,308.158725
318.90105,440.296225,301.45835,334.4819,308.178825
318.9264,440.544275,301.4797,334.523325,308.2002
318.947475,440.5489,301.486675,334.5465,308.2247
318.972125,440.6158,301.5158,334.5561,308.257875
319.0365,440.641475,301.548,334.574525,308.32805
319.056475,440.776975,301.598875,334.585925,308.3565
319.082,440.791325,301.614675,334.667825,308.368275
319.111325,440.8254,301.6262,334.71535,308.3967
319.136325,441.078275,301.642725,334.742325,308.421725
319.17655,441.089225,301.67035,334.772775,308.440725
319.203125,441.092625,301.687725,334.79925,308.455125
319.3313,441.0952,301.7129,334.8267,308.474325
319.363525,441.100125,301.75815,334.863475,308.50065
319.437675,441.1165,301.759725,334.884275,308.520525
319.461475,441.508625,301.77575,334.923375,308.5729
319.512675,441.517,301.808425,334.930075,308.594025
319.530725,441.5285,301.841025,334.93885,308.629725
319.558775,441.562925,301.8695,334.974475,308.65335
319.5746,441.6637,301.879175,335.017125,308.679625
319.59315,441.957225,301.895825,335.0358,308.702375
319.614975,441.9608,301.929075,335.0523,308.76255
319.62545,441.99745,301.95625,335.063775,308.784925
319.6322,442.332975,301.9931,335.14175,308.8164
319.657325,442.509875,302.022875,335.159375,308.83155
319.733425,442.51985,302.032075,335.229825,308.871025
319.824725,442.53435,302.069175,335.27335,308.89505
319.8463,442.543625,302.0948,335.304875,308.921575
319.882925,442.552075,302.1225,335.347175,308.946375
319.897875,442.57925,302.148075,335.358025,308.9641
319.94885,442.6152,302.17865,335.3999,308.992925
319.977625,442.622925,302.19595,335.4276,309.01705
319.9935,442.681375,302.2056,335.4434,309.05865
320.02305,443.11015,302.24465,335.4721,309.078525
320.044575,443.1992,302.26535,335.53735,309.100125
320.0767,443.211225,302.28465,335.595225,309.126825
320.098625,443.339425,302.330075,335.629775,309.14655
320.1263,443.376475,302.33915,335.654025,309.1735
320.148975,443.44205,302.365475,335.704925,309.185125
320.181125,443.9008,302.385025,335.738225,309.20995
320.221375,443.908775,302.40315,335.741875,309.252875
320.237875,443.91225,302.426025,335.754375,309.286025
320.257225,443.966225,302.44825,335.7695,309.305275
320.27685,444.0077,302.4661,335.79185,309.32895
320.313175,444.0445,302.49315,335.844425,309.359475
320.378425,444.05135,302.507875,335.877675,309.376225
320.41975,444.334775,302.54765,335.926325,309.399575
320.499325,444.347225,302.619175,335.9781,309.414775
320.530375,444.421775,302.656825,335.981025,309.44375
320.55775,444.430025,302.678975,336.03185,309.465725
320.58665,444.440775,302.701575,336.08795,309.491225
320.61395,444.46395,302.72175,336.125625,309.51435
320.634525,444.691375,302.739175,336.1423,309.565375
320.659625,444.722675,302.785875,336.148175,309.593725
320.695975,445.015,302.79085,336.164625,309.6147
320.7223,445.02535,302.7985,336.19585,309.721375
320.74825,445.191625,302.850875,336.237575,309.74635
320.77655,445.266625,302.871425,336.32255,309.76705
320.809025,445.86065,302.890375,336.3623,309.792525
320.823475,445.947725,302.91645,336.3802,309.811975
320.87245,445.951,302.9398,336.389375,309.828325
320.925425,445.9553,302.97035,336.4295,309.837825
320.9479,446.0888,302.982675,336.448525,309.846725
320.9711,446.146825,302.999075,336.5035,309.856025
320.996175,446.15205,303.0386,336.574275,309.8714
321.0165,446.6859,303.069225,336.616,309.950475
321.043925,446.708675,303.0963,336.710975,309.982
321.059725,446.746475,303.1218,336.713825,310.01465
321.078175,446.87705,303.1447,336.736875,310.046125
321.0953,447.2134,303.168725,336.769975,310.074525
321.097425,447.2559,303.18325,336.8067,310.101375
321.11885,447.314025,303.1986,336.848825,310.170025
321.1349,447.316175,303.2433,336.88305,310.1934
321.162375,447.3194,303.270525,336.895175,310.237075
321.199475,447.324075,303.296725,336.90545,310.254275
321.2071,447.328175,303.3124,336.9371,310.261475
321.23205,447.352225,303.3596,336.963675,310.31165
321.257225,447.3861,303.410925,336.966325,310.370025
321.29375,447.690225,303.419125,337.05445,310.393125
321.31615,447.693275,303.4725,337.119425,310.409925
321.36215,447.70165,303.52465,337.2318,310.429425
321.409425,447.708175,303.54195,337.244875,310.449325
321.4265,447.791775,303.58065,337.2811,310.4916
321.45755,448.0557,303.61395,337.319425,310.5072
321.491825,448.13635,303.6408,337.361625,310.563
321.510275,448.16995,303.673775,337.371975,310.6007
321.525875,448.196575,303.686425,337.40665,310.6267
321.55625,448.22175,303.71095,337.44145,310.642775
321.57285,448.37865,303.745225,337.453725,310.665125
321.587525,448.68255,303.77615,337.472025,310.705625
321.6084,448.694275,303.8109,337.57855,310.730575
321.6299,448.708125,303.8268,337.605475,310.7579
321.651075,448.765325,303.848825,337.6837,310.780725
321.6832,449.1505,303.865725,337.686925,310.80815
321.715675,449.2051,303.895925,337.7173,310.834725
321.7312,449.2116,303.95455,337.738675,310.862825
321.753275,449.225325,304.059475,337.80465,310.8751
321.774925,449.232575,304.09065,337.828625,310.92345
321.79815,449.290125,304.10745,337.856025,310.945225
321.821725,449.32575,304.12745,337.89255,310.9512
321.850175,449.3456,304.154375,337.9233,310.955775
321.881725,449.733525,304.176475,337.9592,310.9726
321.9438,449.75735,304.1791,338.019275,311.0096
321.97395,449.79265,304.196625,338.09905,311.02645
322.006825,449.803225,304.235275,338.1441,311.054425
322.033825,449.8532,304.255575,338.1918,311.081925
322.0612,,304.2857,338.22405,311.09695
322.08915,,304.2959,338.234425,311.121075
322.106,,304.323375,338.30465,311.134525
322.125325,,304.3727,338.34715,311.158525
322.144625,,304.384125,338.4055,311.18225
322.175275,,304.4083,338.482625,311.20895
322.20295,,304.4174,338.547625,311.232
322.226275,,304.4283,338.5559,311.24605
322.246475,,304.47665,338.609075,311.262275
322.277025,,304.49075,338.64745,311.285125
322.304975,,304.522125,338.676325,311.315575
322.32475,,304.556325,338.69725,311.336525
322.338325,,304.57795,338.769,311.35645
322.381,,304.6142,338.7917,311.381875
322.40335,,304.6332,338.79345,311.402825
322.438975,,304.660325,338.874875,311.424575
322.467625,,304.74075,338.884225,311.44765
322.4843,,304.7584,338.89515,311.467
322.528875,,304.76555,338.935325,311.483775
322.571175,,304.8017,338.965175,311.50285
322.58585,,304.852725,339.0029,311.5287
322.592025,,304.8847,339.0055,311.563875
322.608925,,304.9208,339.059225,311.586325
322.619575,,304.9373,339.087475,311.62865
322.626325,,304.94905,339.16905,311.65365
322.65565,,304.98445,339.251625,311.675875
322.707825,,304.99765,339.35205,311.743575
322.74435,,305.025425,339.393525,311.774725
322.7468,,305.045475,339.407725,311.796925
322.769825,,305.086375,339.450175,311.843625
322.7963,,305.113725,339.481975,311.8641
322.80875,,305.12555,339.49305,311.8852
322.842375,,305.14605,339.548675,311.904975
322.8659,,305.23215,339.63575,311.926
322.94265,,305.245425,339.66175,311.9449
322.9623,,305.26815,339.70035,312.00505
322.98655,,305.30585,339.730925,312.042125
323.015675,,305.338725,339.7801,312.070875
323.0605,,305.37455,339.8028,312.093825
323.071925,,305.391575,339.835575,312.1156
323.1207,,305.449025,339.85075,312.139875
323.1417,,305.46985,339.9548,312.1694
323.1823,,305.49345,339.996475,312.236475
323.2119,,305.51245,340.03665,312.2546
323.238375,,305.532225,340.055575,312.2912
323.259525,,305.56165,340.104875,312.309325
323.290275,,305.58165,340.1552,312.325825
323.3109,,305.60545,340.178,312.3514
323.37735,,305.634475,340.22085,312.3671
323.4115,,305.66475,340.245725,312.39435
