SPK_SPKC01a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,245.372025,,,,,,,
,245.38355,,,,,,,
,245.39465,,,,,,,
,245.40475,,,,,,,
,245.415475,,,,,,,
,245.429375,,,,,,,
,245.44385,,,,,,,
,245.48035,,,,,,,
,245.49315,,,,,,,
,245.52205,,,,,,,
,245.535,,,,,,,
,245.545325,,,,,,,
,245.57765,,,,,,,
,245.58885,,,,,,,
,245.603875,,,,,,,
,245.616825,,,,,,,
,245.628575,,,,,,,
,245.641125,,,,,,,
,245.670375,,,,,,,
,245.69285,,,,,,,
,245.70395,,,,,,,
,245.7189,,,,,,,
,245.738,,,,,,,
,245.750375,,,,,,,
,245.775775,,,,,,,
,245.7928,,,,,,,
,245.81745,,,,,,,
,245.8377,,,,,,,
,245.858275,,,,,,,
,245.899525,,,,,,,
,245.91215,,,,,,,
,245.92075,,,,,,,
,245.93125,,,,,,,
,245.9449,,,,,,,
,245.963325,,,,,,,
,245.975675,,,,,,,
,245.987375,,,,,,,
,246.002925,,,,,,,
,246.021975,,,,,,,
,246.033825,,,,,,,
,246.046625,,,,,,,
,246.062025,,,,,,,
,246.108375,,,,,,,
,246.123925,,,,,,,
,246.152375,,,,,,,
,246.173125,,,,,,,
,246.182625,,,,,,,
,246.191325,,,,,,,
,246.23255,,,,,,,
,246.243125,,,,,,,
,246.2445,,,,,,,
,246.284125,,,,,,,
,246.3545,,,,,,,
,246.454325,,,,,,,
,246.471025,,,,,,,
,246.48175,,,,,,,
,246.497175,,,,,,,
,246.515125,,,,,,,
,246.536125,,,,,,,
,246.620425,,,,,,,
,246.69235,,,,,,,
,246.72185,,,,,,,
,246.7632,,,,,,,
,246.7888,,,,,,,
,246.818875,,,,,,,
,246.832125,,,,,,,
,246.8415,,,,,,,
,246.84875,,,,,,,
,246.855225,,,,,,,
,246.8606,,,,,,,
,246.86645,,,,,,,
,246.879625,,,,,,,
,246.8897,,,,,,,
,246.89635,,,,,,,
,246.9052,,,,,,,
,246.912175,,,,,,,
,246.92075,,,,,,,
,246.935475,,,,,,,
,246.94505,,,,,,,
,246.95475,,,,,,,
,246.96585,,,,,,,
,246.978925,,,,,,,
,246.99,,,,,,,
,247.000125,,,,,,,
,247.0093,,,,,,,
,247.020125,,,,,,,
,247.0343,,,,,,,
,247.045225,,,,,,,
,247.06305,,,,,,,
,247.07235,,,,,,,
,247.09765,,,,,,,
,247.118225,,,,,,,
,247.132825,,,,,,,
,247.143575,,,,,,,
,247.154225,,,,,,,
,247.166425,,,,,,,
,247.177625,,,,,,,
,247.193,,,,,,,
,247.21505,,,,,,,
,247.2315,,,,,,,
,247.242525,,,,,,,
,247.26255,,,,,,,
,247.27415,,,,,,,
,247.289825,,,,,,,
,247.302375,,,,,,,
,247.3116,,,,,,,
,247.32335,,,,,,,
,247.338475,,,,,,,
,247.35635,,,,,,,
,247.37535,,,,,,,
,247.394525,,,,,,,
,247.4137,,,,,,,
,247.4396,,,,,,,
,247.460325,,,,,,,
,247.4729,,,,,,,
,247.499725,,,,,,,
,247.519375,,,,,,,
,247.5347,,,,,,,
,247.56445,,,,,,,
,247.5695,,,,,,,
,247.613675,,,,,,,
,247.635125,,,,,,,
,247.6489,,,,,,,
,247.6631,,,,,,,
,247.68125,,,,,,,
,247.701625,,,,,,,
,247.730925,,,,,,,
,247.77245,,,,,,,
,247.783325,,,,,,,
,247.7953,,,,,,,
,247.80585,,,,,,,
,247.81825,,,,,,,
,247.82775,,,,,,,
,247.8407,,,,,,,
,247.85525,,,,,,,
,247.871975,,,,,,,
,247.976425,,,,,,,
,248.050025,,,,,,,
,248.062525,,,,,,,
,248.076675,,,,,,,
,248.09115,,,,,,,
,248.138925,,,,,,,
,248.1551,,,,,,,
,248.19615,,,,,,,
,248.241975,,,,,,,
,248.265525,,,,,,,
,248.27275,,,,,,,
,248.285375,,,,,,,
,248.29475,,,,,,,
,248.30685,,,,,,,
,248.320325,,,,,,,
,248.33215,,,,,,,
,248.347875,,,,,,,
,248.3676,,,,,,,
,248.384525,,,,,,,
,248.398075,,,,,,,
,248.409075,,,,,,,
,248.417875,,,,,,,
,248.442525,,,,,,,
,248.541375,,,,,,,
,248.5746,,,,,,,
,248.58635,,,,,,,
,248.595475,,,,,,,
,248.6033,,,,,,,
,248.613675,,,,,,,
,248.6235,,,,,,,
,248.63685,,,,,,,
,248.64425,,,,,,,
,248.65645,,,,,,,
,248.667525,,,,,,,
,248.675725,,,,,,,
,248.7014,,,,,,,
,248.7139,,,,,,,
,248.82705,,,,,,,
,248.8409,,,,,,,
,248.85605,,,,,,,
,248.867175,,,,,,,
,248.877125,,,,,,,
,248.888875,,,,,,,
,248.899675,,,,,,,
,248.91455,,,,,,,
,248.926825,,,,,,,
,248.95745,,,,,,,
,248.9935,,,,,,,
,249.00715,,,,,,,
,249.02005,,,,,,,
,249.031,,,,,,,
,249.04675,,,,,,,
,249.0644,,,,,,,
,249.0796,,,,,,,
,249.090075,,,,,,,
,249.102275,,,,,,,
,249.113525,,,,,,,
,249.1217,,,,,,,
,249.143025,,,,,,,
,249.155575,,,,,,,
,249.163125,,,,,,,
,249.17555,,,,,,,
,249.1806,,,,,,,
,249.195775,,,,,,,
,249.2047,,,,,,,
,249.215425,,,,,,,
,249.225125,,,,,,,
,249.23195,,,,,,,
,249.244425,,,,,,,
,249.262225,,,,,,,
,249.278325,,,,,,,
,249.369475,,,,,,,
,249.37945,,,,,,,
,249.39,,,,,,,
,249.4005,,,,,,,
,249.415625,,,,,,,
,249.42815,,,,,,,
,249.437975,,,,,,,
,249.452325,,,,,,,
,249.4637,,,,,,,
,249.482025,,,,,,,
,249.4887,,,,,,,
,249.502975,,,,,,,
,249.5196,,,,,,,
,249.5318,,,,,,,
,249.533075,,,,,,,
,249.548225,,,,,,,
,249.56705,,,,,,,
,249.58045,,,,,,,
,249.592525,,,,,,,
,249.612325,,,,,,,
,249.6259,,,,,,,
,249.639025,,,,,,,
,249.6507,,,,,,,
,249.662175,,,,,,,
,249.673,,,,,,,
,249.683725,,,,,,,
,249.692625,,,,,,,
,249.70635,,,,,,,
,249.712075,,,,,,,
,249.71955,,,,,,,
,249.7341,,,,,,,
,249.746,,,,,,,
,249.763775,,,,,,,
,249.785875,,,,,,,
,249.8179,,,,,,,
,249.914525,,,,,,,
,249.933725,,,,,,,
,249.944375,,,,,,,
,249.95585,,,,,,,
,249.967375,,,,,,,
,249.979725,,,,,,,
,249.990725,,,,,,,
,250.005125,,,,,,,
,250.01965,,,,,,,
,250.044075,,,,,,,
,250.074125,,,,,,,
,250.0943,,,,,,,
,250.1463,,,,,,,
,250.177325,,,,,,,
,250.21195,,,,,,,
,250.231725,,,,,,,
,250.241725,,,,,,,
,250.254175,,,,,,,
,250.26455,,,,,,,
,250.27415,,,,,,,
,250.328975,,,,,,,
,250.386425,,,,,,,
,250.4048,,,,,,,
,250.4282,,,,,,,
,250.43815,,,,,,,
,250.446,,,,,,,
,250.45325,,,,,,,
,250.46045,,,,,,,
,250.470425,,,,,,,
,250.4767,,,,,,,
,250.485725,,,,,,,
,250.495175,,,,,,,
,250.5006,,,,,,,
,250.5119,,,,,,,
,250.5225,,,,,,,
,250.532825,,,,,,,
,250.546375,,,,,,,
,250.5596,,,,,,,
,250.5691,,,,,,,
,250.578025,,,,,,,
,250.588825,,,,,,,
,250.603425,,,,,,,
,250.620925,,,,,,,
,250.638625,,,,,,,
,250.655025,,,,,,,
,250.666925,,,,,,,
,250.680725,,,,,,,
,250.69485,,,,,,,
,250.711075,,,,,,,
,250.7223,,,,,,,
,250.742325,,,,,,,
,250.75565,,,,,,,
,250.768375,,,,,,,
,250.78355,,,,,,,
,250.813625,,,,,,,
,250.83015,,,,,,,
,250.8774,,,,,,,
,250.923925,,,,,,,
,250.946975,,,,,,,
,250.9654,,,,,,,
,250.9844,,,,,,,
,250.996275,,,,,,,
,251.014425,,,,,,,
,251.0296,,,,,,,
,251.062775,,,,,,,
,251.09135,,,,,,,
,251.137875,,,,,,,
,251.1465,,,,,,,
,251.1719,,,,,,,
,251.1862,,,,,,,
,251.213675,,,,,,,
,251.2285,,,,,,,
,251.2392,,,,,,,
,251.247475,,,,,,,
,251.255775,,,,,,,
,251.266975,,,,,,,
,251.27935,,,,,,,
,251.290825,,,,,,,
,251.303475,,,,,,,
,251.317175,,,,,,,
,251.3303,,,,,,,
,251.3579,,,,,,,
,251.3817,,,,,,,
,251.419225,,,,,,,
,251.4439,,,,,,,
,251.46375,,,,,,,
,251.479175,,,,,,,
,251.50665,,,,,,,
,251.5486,,,,,,,
,251.567675,,,,,,,
,251.596325,,,,,,,
,251.66035,,,,,,,
,251.69725,,,,,,,
,251.71755,,,,,,,
,251.73195,,,,,,,
,251.76485,,,,,,,
,251.7946,,,,,,,
,251.809425,,,,,,,
,251.82205,,,,,,,
,251.83575,,,,,,,
,251.85,,,,,,,
,251.86265,,,,,,,
,251.891125,,,,,,,
,251.9108,,,,,,,
,251.92545,,,,,,,
,251.992275,,,,,,,
,251.99945,,,,,,,
,252.006525,,,,,,,
,252.015375,,,,,,,
,252.0246,,,,,,,
,252.042575,,,,,,,
,252.0526,,,,,,,
,252.0649,,,,,,,
,252.0829,,,,,,,
,252.096075,,,,,,,
,252.11165,,,,,,,
,252.1384,,,,,,,
,252.263575,,,,,,,
,252.26875,,,,,,,
,252.290625,,,,,,,
,252.2976,,,,,,,
,252.3044,,,,,,,
,252.308125,,,,,,,
,252.312975,,,,,,,
,252.31855,,,,,,,
,252.322725,,,,,,,
,252.328225,,,,,,,
,252.3326,,,,,,,
,252.33745,,,,,,,
,252.343025,,,,,,,
,252.348575,,,,,,,
,252.35465,,,,,,,
,252.360375,,,,,,,
,252.3668,,,,,,,
,252.373625,,,,,,,
,252.39065,,,,,,,
,252.408975,,,,,,,
,252.525275,,,,,,,
,252.536225,,,,,,,
,252.543175,,,,,,,
,252.554275,,,,,,,
,252.565675,,,,,,,
,252.5679,,,,,,,
,252.576975,,,,,,,
,252.5876,,,,,,,
,252.59885,,,,,,,
,252.604775,,,,,,,
,252.60825,,,,,,,
,252.619075,,,,,,,
,252.6315,,,,,,,
,252.646425,,,,,,,
,252.6812,,,,,,,
,252.70905,,,,,,,
,252.73455,,,,,,,
,252.744275,,,,,,,
,252.77175,,,,,,,
,252.78185,,,,,,,
,252.796025,,,,,,,
,252.808425,,,,,,,
,252.8187,,,,,,,
,252.832275,,,,,,,
,252.843925,,,,,,,
,252.856675,,,,,,,
,252.8722,,,,,,,
,252.886075,,,,,,,
,252.9082,,,,,,,
,252.921825,,,,,,,
,252.936225,,,,,,,
,252.946625,,,,,,,
,252.9614,,,,,,,
,252.97545,,,,,,,
,253.07275,,,,,,,
,253.120725,,,,,,,
,253.152725,,,,,,,
,253.1656,,,,,,,
,253.1742,,,,,,,
,253.182175,,,,,,,
,253.192125,,,,,,,
,253.202225,,,,,,,
,253.21035,,,,,,,
,253.222325,,,,,,,
,253.242325,,,,,,,
,253.25195,,,,,,,
,253.272575,,,,,,,
,253.287775,,,,,,,
,253.3298,,,,,,,
,253.4085,,,,,,,
,253.4355,,,,,,,
,253.443325,,,,,,,
,253.451625,,,,,,,
,253.460325,,,,,,,
,253.47025,,,,,,,
,253.481575,,,,,,,
,253.493775,,,,,,,
,253.509175,,,,,,,
,253.5212,,,,,,,
,253.53135,,,,,,,
,253.55485,,,,,,,
,253.5825,,,,,,,
,253.610175,,,,,,,
,253.634625,,,,,,,
,253.6451,,,,,,,
,253.657,,,,,,,
,253.6799,,,,,,,
,253.69765,,,,,,,
,253.707325,,,,,,,
,253.7158,,,,,,,
,253.7292,,,,,,,
,253.74005,,,,,,,
,253.7712,,,,,,,
,253.780275,,,,,,,
,253.784225,,,,,,,
,253.7899,,,,,,,
,253.8013,,,,,,,
,253.812225,,,,,,,
,253.821475,,,,,,,
,253.832,,,,,,,
,253.84345,,,,,,,
,253.8599,,,,,,,
,253.872475,,,,,,,
,253.8868,,,,,,,
,253.935075,,,,,,,
,253.947375,,,,,,,
,253.965725,,,,,,,
,253.99315,,,,,,,
,254.003575,,,,,,,
,254.041675,,,,,,,
,254.085425,,,,,,,
,254.118925,,,,,,,
,254.150475,,,,,,,
,254.170275,,,,,,,
,254.18395,,,,,,,
,254.1935,,,,,,,
,254.203875,,,,,,,
,254.212225,,,,,,,
,254.22155,,,,,,,
,254.233225,,,,,,,
,254.248,,,,,,,
,254.2623,,,,,,,
,254.28785,,,,,,,
,254.3142,,,,,,,
,254.367875,,,,,,,
,254.3912,,,,,,,
,254.42195,,,,,,,
,254.450875,,,,,,,
,254.45975,,,,,,,
,254.471,,,,,,,
,254.4813,,,,,,,
,254.4946,,,,,,,
,254.507075,,,,,,,
,254.5189,,,,,,,
,254.533675,,,,,,,
,254.557875,,,,,,,
,254.635575,,,,,,,
,254.68245,,,,,,,
,254.69605,,,,,,,
,254.70685,,,,,,,
,254.715175,,,,,,,
,254.7234,,,,,,,
,254.73095,,,,,,,
,254.73955,,,,,,,
,254.74685,,,,,,,
,254.75265,,,,,,,
,254.768325,,,,,,,
,254.77775,,,,,,,
,254.7877,,,,,,,
,254.7958,,,,,,,
,254.80545,,,,,,,
,254.818925,,,,,,,
,254.82645,,,,,,,
,254.837475,,,,,,,
,254.8454,,,,,,,
,254.852925,,,,,,,
,254.862375,,,,,,,
,254.87475,,,,,,,
,254.8862,,,,,,,
,254.900875,,,,,,,
,254.912825,,,,,,,
,254.922175,,,,,,,
,254.9385,,,,,,,
,254.958075,,,,,,,
,254.970275,,,,,,,
,254.98235,,,,,,,
,254.9955,,,,,,,
,255.00905,,,,,,,
,255.0202,,,,,,,
,255.03705,,,,,,,
,255.05795,,,,,,,
,255.0755,,,,,,,
,255.090325,,,,,,,
,255.1005,,,,,,,
,255.1151,,,,,,,
,255.131525,,,,,,,
,255.145225,,,,,,,
,255.157525,,,,,,,
,255.1684,,,,,,,
,255.18405,,,,,,,
,255.20685,,,,,,,
,255.221375,,,,,,,
,255.236975,,,,,,,
,255.255375,,,,,,,
,255.29985,,,,,,,
,255.31505,,,,,,,
,255.330575,,,,,,,
,255.34635,,,,,,,
,255.359575,,,,,,,
,255.37295,,,,,,,
,255.38235,,,,,,,
,255.397525,,,,,,,
,255.40945,,,,,,,
,255.4216,,,,,,,
,255.431975,,,,,,,
,255.4535,,,,,,,
,255.4687,,,,,,,
,255.482875,,,,,,,
,255.4923,,,,,,,
,255.50755,,,,,,,
,255.522125,,,,,,,
,255.5365,,,,,,,
,255.55035,,,,,,,
,255.57855,,,,,,,
,255.6079,,,,,,,
,255.66325,,,,,,,
,255.676625,,,,,,,
,255.697725,,,,,,,
,255.712175,,,,,,,
,255.739425,,,,,,,
,255.750625,,,,,,,
,255.7723,,,,,,,
,255.78955,,,,,,,
,255.8078,,,,,,,
,255.829125,,,,,,,
,255.894175,,,,,,,
,255.920125,,,,,,,
,255.95145,,,,,,,
,255.973275,,,,,,,
,255.997975,,,,,,,
,256.016975,,,,,,,
,256.034475,,,,,,,
,256.06325,,,,,,,
,256.085725,,,,,,,
,256.10495,,,,,,,
,256.12585,,,,,,,
,256.13445,,,,,,,
,256.150025,,,,,,,
,256.168275,,,,,,,
,256.18605,,,,,,,
,256.202525,,,,,,,
,256.2203,,,,,,,
,256.22905,,,,,,,
,256.23865,,,,,,,
,256.244125,,,,,,,
,256.260875,,,,,,,
,256.272175,,,,,,,
,256.2936,,,,,,,
,256.308875,,,,,,,
,256.320525,,,,,,,
,256.342375,,,,,,,
,256.36455,,,,,,,
,256.39525,,,,,,,
,256.420975,,,,,,,
,256.4391,,,,,,,
,256.455725,,,,,,,
,256.4664,,,,,,,
,256.476625,,,,,,,
,256.48515,,,,,,,
,256.498475,,,,,,,
,256.511875,,,,,,,
,256.524825,,,,,,,
,256.534325,,,,,,,
,256.550825,,,,,,,
,256.571025,,,,,,,
,256.610375,,,,,,,
,256.7276,,,,,,,
,256.74555,,,,,,,
,256.763875,,,,,,,
,256.779725,,,,,,,
,256.791575,,,,,,,
,256.801275,,,,,,,
,256.8127,,,,,,,
,256.822875,,,,,,,
,256.8311,,,,,,,
,256.840175,,,,,,,
,256.848975,,,,,,,
,256.858,,,,,,,
,256.873875,,,,,,,
,256.924425,,,,,,,
,256.9563,,,,,,,
,256.9671,,,,,,,
,256.97485,,,,,,,
,256.984175,,,,,,,
,256.994075,,,,,,,
,257.00655,,,,,,,
,257.018125,,,,,,,
,257.030525,,,,,,,
,257.045725,,,,,,,
,257.05885,,,,,,,
,257.072825,,,,,,,
,257.092325,,,,,,,
,257.10945,,,,,,,
,257.161125,,,,,,,
,257.178375,,,,,,,
,257.217125,,,,,,,
,257.23705,,,,,,,
,257.272475,,,,,,,
,257.2928,,,,,,,
,257.32575,,,,,,,
,257.356175,,,,,,,
,257.40855,,,,,,,
,257.419725,,,,,,,
,257.434925,,,,,,,
,257.444125,,,,,,,
,257.4546,,,,,,,
,257.465475,,,,,,,
,257.4737,,,,,,,
,257.477275,,,,,,,
,257.488025,,,,,,,
,257.500325,,,,,,,
,257.510425,,,,,,,
,257.523475,,,,,,,
,257.53765,,,,,,,
,257.547425,,,,,,,
,257.559375,,,,,,,
,257.5713,,,,,,,
,257.582125,,,,,,,
,257.60235,,,,,,,
,257.612575,,,,,,,
,257.6325,,,,,,,
,257.656075,,,,,,,
,257.70585,,,,,,,
,257.7401,,,,,,,
,257.75585,,,,,,,
,257.7944,,,,,,,
,257.90625,,,,,,,
,257.93615,,,,,,,
,257.951475,,,,,,,
,257.974075,,,,,,,
,258.00495,,,,,,,
,258.02855,,,,,,,
,258.053525,,,,,,,
,258.078575,,,,,,,
,258.1027,,,,,,,
,258.126525,,,,,,,
,258.157125,,,,,,,
,258.17425,,,,,,,
,258.1889,,,,,,,
,258.205625,,,,,,,
,258.221825,,,,,,,
,258.233925,,,,,,,
,258.245625,,,,,,,
,258.2586,,,,,,,
,258.2713,,,,,,,
,258.283075,,,,,,,
,258.3191,,,,,,,
,258.395125,,,,,,,
,258.41205,,,,,,,
,258.4237,,,,,,,
,258.431825,,,,,,,
,258.437925,,,,,,,
,258.4447,,,,,,,
,258.450975,,,,,,,
,258.4601,,,,,,,
,258.466175,,,,,,,
,258.47425,,,,,,,
,258.481975,,,,,,,
,258.489975,,,,,,,
,258.496825,,,,,,,
,258.502725,,,,,,,
,258.514725,,,,,,,
,258.52305,,,,,,,
,258.53305,,,,,,,
,258.543325,,,,,,,
,258.5518,,,,,,,
,258.563525,,,,,,,
,258.575125,,,,,,,
,258.6159,,,,,,,
,258.633225,,,,,,,
,258.647775,,,,,,,
,258.66145,,,,,,,
,258.6731,,,,,,,
,258.69085,,,,,,,
,258.70385,,,,,,,
,258.734175,,,,,,,
,258.748375,,,,,,,
,258.7933,,,,,,,
,258.815725,,,,,,,
,258.836625,,,,,,,
,258.86855,,,,,,,
,258.913,,,,,,,
,258.93375,,,,,,,
,258.945025,,,,,,,
,258.95465,,,,,,,
,258.9724,,,,,,,
,258.994175,,,,,,,
,259.013,,,,,,,
,259.0409,,,,,,,
,259.05345,,,,,,,
,259.063625,,,,,,,
,259.0728,,,,,,,
,259.0856,,,,,,,
,259.096475,,,,,,,
,259.105325,,,,,,,
,259.136975,,,,,,,
,259.157125,,,,,,,
,259.1849,,,,,,,
,259.23155,,,,,,,
,259.258075,,,,,,,
,259.2814,,,,,,,
,259.294075,,,,,,,
,259.3015,,,,,,,
,259.3158,,,,,,,
,259.334925,,,,,,,
,259.3487,,,,,,,
,259.37195,,,,,,,
,259.43965,,,,,,,
,259.48255,,,,,,,
,259.515875,,,,,,,
,259.536075,,,,,,,
,259.5623,,,,,,,
,259.5887,,,,,,,
,259.59555,,,,,,,
,259.60615,,,,,,,
,259.61705,,,,,,,
,259.629975,,,,,,,
,259.643375,,,,,,,
,259.657225,,,,,,,
,259.6707,,,,,,,
,259.678375,,,,,,,
,259.686475,,,,,,,
,259.69705,,,,,,,
,259.705975,,,,,,,
,259.71825,,,,,,,
,259.854875,,,,,,,
,259.87115,,,,,,,
,259.8727,,,,,,,
,259.8843,,,,,,,
,259.89805,,,,,,,
,259.9192,,,,,,,
,259.931975,,,,,,,
,259.94285,,,,,,,
,259.958175,,,,,,,
,259.97085,,,,,,,
,259.982575,,,,,,,
,259.99285,,,,,,,
,259.996075,,,,,,,
,260.01125,,,,,,,
,260.023725,,,,,,,
,260.04185,,,,,,,
,260.063,,,,,,,
,260.096925,,,,,,,
,260.102775,,,,,,,
,260.151275,,,,,,,
,260.1689,,,,,,,
,260.181625,,,,,,,
,260.1924,,,,,,,
,260.2049,,,,,,,
,260.217775,,,,,,,
,260.233,,,,,,,
,260.242175,,,,,,,
,260.257075,,,,,,,
,260.27255,,,,,,,
,260.284225,,,,,,,
,260.2944,,,,,,,
,260.309875,,,,,,,
,260.321625,,,,,,,
,260.33935,,,,,,,
,260.353025,,,,,,,
,260.3682,,,,,,,
,260.38435,,,,,,,
,260.3947,,,,,,,
,260.41275,,,,,,,
,260.436475,,,,,,,
,260.4731,,,,,,,
,260.490125,,,,,,,
,260.507125,,,,,,,
,260.53125,,,,,,,
,260.55175,,,,,,,
,260.577075,,,,,,,
,260.57955,,,,,,,
,260.59355,,,,,,,
,260.60975,,,,,,,
,260.620875,,,,,,,
,260.6387,,,,,,,
,260.729175,,,,,,,
,260.732175,,,,,,,
,260.7489,,,,,,,
,260.7704,,,,,,,
,260.784425,,,,,,,
,260.79605,,,,,,,
,260.80925,,,,,,,
,260.824925,,,,,,,
,260.836275,,,,,,,
,260.84895,,,,,,,
,260.8652,,,,,,,
,260.8771,,,,,,,
,260.95525,,,,,,,
,261.0165,,,,,,,
,261.052425,,,,,,,
,261.058475,,,,,,,
,261.064225,,,,,,,
,261.070225,,,,,,,
,261.07495,,,,,,,
,261.086,,,,,,,
,261.08985,,,,,,,
,261.096925,,,,,,,
,261.10565,,,,,,,
,261.11405,,,,,,,
,261.1233,,,,,,,
,261.130625,,,,,,,
,261.13975,,,,,,,
,261.14785,,,,,,,
,261.15965,,,,,,,
,261.1778,,,,,,,
,261.18505,,,,,,,
,261.1939,,,,,,,
,261.2033,,,,,,,
,261.2135,,,,,,,
,261.22745,,,,,,,
,261.23695,,,,,,,
,261.2491,,,,,,,
,261.2521,,,,,,,
,261.2595,,,,,,,
,261.269025,,,,,,,
,261.27905,,,,,,,
,261.3731,,,,,,,
,261.383675,,,,,,,
,261.395975,,,,,,,
,261.4246,,,,,,,
,261.442,,,,,,,
,261.45365,,,,,,,
,261.4693,,,,,,,
,261.482625,,,,,,,
,261.496075,,,,,,,
,261.510425,,,,,,,
,261.5274,,,,,,,
,261.5413,,,,,,,
,261.55595,,,,,,,
,261.570075,,,,,,,
,261.584325,,,,,,,
,261.603975,,,,,,,
,261.62705,,,,,,,
,261.644775,,,,,,,
,261.657075,,,,,,,
,261.665225,,,,,,,
,261.68055,,,,,,,
,261.693425,,,,,,,
,261.706175,,,,,,,
,261.71495,,,,,,,
,261.725625,,,,,,,
,261.728075,,,,,,,
,261.745075,,,,,,,
,261.759,,,,,,,
,261.7647,,,,,,,
,261.77115,,,,,,,
,261.78265,,,,,,,
,261.79745,,,,,,,
,261.8078,,,,,,,
,261.819025,,,,,,,
,261.829575,,,,,,,
,261.8438,,,,,,,
,261.85525,,,,,,,
,261.86975,,,,,,,
,261.883725,,,,,,,
,261.89955,,,,,,,
,261.912925,,,,,,,
,261.929775,,,,,,,
,261.94355,,,,,,,
,261.957375,,,,,,,
,261.9676,,,,,,,
,261.98735,,,,,,,
,262.016225,,,,,,,
,262.028975,,,,,,,
,262.05745,,,,,,,
,262.083675,,,,,,,
,262.099275,,,,,,,
,262.11635,,,,,,,
,262.169025,,,,,,,
,262.180825,,,,,,,
,262.193525,,,,,,,
,262.212925,,,,,,,
,262.228625,,,,,,,
,262.2439,,,,,,,
,262.26905,,,,,,,
,262.274425,,,,,,,
,262.291275,,,,,,,
,262.314775,,,,,,,
,262.328,,,,,,,
,262.34435,,,,,,,
,262.353225,,,,,,,
,262.370925,,,,,,,
,262.382225,,,,,,,
,262.3866,,,,,,,
,262.414125,,,,,,,
,262.436975,,,,,,,
,262.439525,,,,,,,
,262.47895,,,,,,,
,262.497475,,,,,,,
,262.516525,,,,,,,
,262.526975,,,,,,,
,262.57185,,,,,,,
,262.58205,,,,,,,
,262.59755,,,,,,,
,262.6108,,,,,,,
,262.6216,,,,,,,
,262.6338,,,,,,,
,262.6482,,,,,,,
,262.660225,,,,,,,
,262.71355,,,,,,,
,262.730175,,,,,,,
,262.738975,,,,,,,
,262.74825,,,,,,,
,262.759,,,,,,,
,262.77445,,,,,,,
,262.786625,,,,,,,
,262.7982,,,,,,,
,262.8136,,,,,,,
,262.82765,,,,,,,
,262.83935,,,,,,,
,262.841975,,,,,,,
,262.851575,,,,,,,
,262.861225,,,,,,,
,262.869775,,,,,,,
,262.879,,,,,,,
,262.89275,,,,,,,
,262.9028,,,,,,,
,262.9379,,,,,,,
,262.96885,,,,,,,
,262.973975,,,,,,,
,263.06415,,,,,,,
,263.1024,,,,,,,
,263.1156,,,,,,,
,263.125575,,,,,,,
,263.139025,,,,,,,
,263.156775,,,,,,,
,263.169875,,,,,,,
,263.1849,,,,,,,
,263.19345,,,,,,,
,263.2056,,,,,,,
,263.217675,,,,,,,
,263.2291,,,,,,,
,263.244175,,,,,,,
,263.2639,,,,,,,
,263.275425,,,,,,,
,263.29185,,,,,,,
,263.313775,,,,,,,
,263.3306,,,,,,,
,263.34715,,,,,,,
,263.37955,,,,,,,
,263.39695,,,,,,,
,263.42875,,,,,,,
,263.4462,,,,,,,
,263.470775,,,,,,,
,263.49385,,,,,,,
,263.519675,,,,,,,
,263.5429,,,,,,,
,263.673725,,,,,,,
,263.693425,,,,,,,
,263.698775,,,,,,,
,263.70365,,,,,,,
,263.7171,,,,,,,
,263.7211,,,,,,,
,263.72485,,,,,,,
,263.72865,,,,,,,
,263.732525,,,,,,,
,263.737025,,,,,,,
,263.7422,,,,,,,
,263.747425,,,,,,,
,263.753225,,,,,,,
,263.760225,,,,,,,
,263.76575,,,,,,,
,263.776025,,,,,,,
,263.7834,,,,,,,
,263.794175,,,,,,,
,263.805025,,,,,,,
,263.8152,,,,,,,
,263.82305,,,,,,,
,263.83375,,,,,,,
,263.845775,,,,,,,
,263.8557,,,,,,,
,263.863325,,,,,,,
,263.87175,,,,,,,
,263.881075,,,,,,,
,263.888575,,,,,,,
,263.90195,,,,,,,
,263.915675,,,,,,,
,263.92795,,,,,,,
,263.95235,,,,,,,
,263.96305,,,,,,,
,263.9747,,,,,,,
,263.9879,,,,,,,
,264.00005,,,,,,,
,264.02215,,,,,,,
,264.0308,,,,,,,
,264.047325,,,,,,,
,264.054775,,,,,,,
,264.058425,,,,,,,
,264.0644,,,,,,,
,264.075325,,,,,,,
,264.08655,,,,,,,
,264.09605,,,,,,,
,264.106975,,,,,,,
,264.1145,,,,,,,
,264.123775,,,,,,,
,264.143175,,,,,,,
,264.154925,,,,,,,
,264.166825,,,,,,,
,264.178775,,,,,,,
,264.19385,,,,,,,
,264.213325,,,,,,,
,264.22895,,,,,,,
,264.250825,,,,,,,
,264.2601,,,,,,,
,264.28345,,,,,,,
,264.296275,,,,,,,
,264.311975,,,,,,,
,264.331375,,,,,,,
,264.3506,,,,,,,
,264.3659,,,,,,,
,264.382175,,,,,,,
,264.390825,,,,,,,
,264.39855,,,,,,,
,264.4079,,,,,,,
,264.419075,,,,,,,
,264.4267,,,,,,,
,264.437,,,,,,,
,264.44915,,,,,,,
,264.457725,,,,,,,
,264.46825,,,,,,,
,264.478375,,,,,,,
