SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
,,564.08625,552.9952,,
,,564.116225,553.028675,,
,,564.140175,553.051925,,
,,564.16225,553.070475,,
,,564.17635,553.087325,,
,,564.20115,553.1176,,
,,564.219675,553.15975,,
,,564.237525,553.1703,,
,,564.26185,553.2239,,
,,564.292925,553.3047,,
,,564.300875,553.335,,
,,564.324225,553.379775,,
,,564.340625,553.414125,,
,,564.356325,553.4428,,
,,564.37185,553.470375,,
,,564.389225,553.5103,,
,,564.426225,553.545775,,
,,564.4715,553.571225,,
,,564.50445,553.598625,,
,,564.514575,553.6278,,
,,564.5293,553.67425,,
,,564.544125,553.72855,,
,,564.575325,553.740125,,
,,564.596275,553.8014,,
,,564.618425,553.80925,,
,,564.6629,553.84135,,
,,564.67865,553.86575,,
,,564.6937,553.898875,,
,,564.7303,553.992725,,
,,564.7511,554.01265,,
,,564.785175,554.054525,,
,,564.8098,554.079375,,
,,564.833675,554.148775,,
,,564.8731,554.176475,,
,,564.8982,554.2097,,
,,564.921175,554.251075,,
,,564.95605,554.2993,,
,,564.99965,554.325225,,
,,565.016775,554.328925,,
,,565.042125,554.36265,,
,,565.058575,554.389325,,
,,565.0852,554.395075,,
,,565.10525,554.435075,,
,,565.126425,554.478675,,
,,565.135075,554.509975,,
,,565.137275,554.5407,,
,,565.2118,554.57415,,
,,565.227375,554.647875,,
,,565.24535,554.703525,,
,,565.2684,554.7416,,
,,565.297375,554.773,,
,,565.31765,554.8,,
,,565.3479,554.855625,,
,,565.3852,554.888325,,
,,565.406275,554.9105,,
,,565.425575,554.93885,,
,,565.455125,554.97085,,
,,565.540025,555.019825,,
,,565.565525,555.067325,,
,,565.61115,555.096025,,
,,565.634725,555.12595,,
,,565.66085,555.15985,,
,,565.6896,555.198325,,
,,565.71535,555.268175,,
,,565.736975,555.295925,,
,,565.753225,555.32865,,
,,565.776825,555.350925,,
,,565.801125,555.3944,,
,,565.824125,555.420975,,
,,565.8691,555.445125,,
,,565.906325,555.466075,,
,,565.920725,555.490525,,
,,565.948275,555.5257,,
,,565.964025,555.5658,,
,,565.97965,555.59805,,
,,565.994375,555.633575,,
,,566.0174,555.680275,,
,,566.03705,555.71035,,
,,566.078375,555.74125,,
,,566.09625,555.768325,,
,,566.112325,555.792675,,
,,566.156975,555.817075,,
,,566.161725,555.86315,,
,,566.179925,555.902675,,
,,566.2007,555.94085,,
,,566.2134,555.957075,,
,,566.23785,555.980125,,
,,566.26695,555.9983,,
,,566.28625,556.021525,,
,,566.318675,556.043825,,
,,566.331525,556.0721,,
,,566.3567,556.0915,,
,,566.37485,556.1319,,
,,566.4091,556.19655,,
,,566.41115,556.214175,,
,,566.427,556.236625,,
,,566.438025,556.2632,,
,,566.46845,556.29165,,
,,566.470975,556.31195,,
,,566.4932,556.3318,,
,,566.5262,556.3732,,
,,566.53915,556.40375,,
,,566.5689,556.49345,,
,,566.5832,556.516375,,
,,566.60655,556.548325,,
,,566.627425,556.5522,,
,,566.656175,556.5772,,
,,566.687575,556.605875,,
,,566.704825,556.631425,,
,,566.719075,556.661025,,
,,566.741525,556.709575,,
,,566.76705,556.740125,,
,,566.810775,556.7765,,
,,566.836875,556.810375,,
,,566.846525,556.8518,,
,,566.87545,556.89205,,
,,566.9074,556.9315,,
,,566.92005,556.954275,,
,,566.951925,556.97095,,
,,566.980825,556.995875,,
,,567.006125,557.019225,,
,,567.03235,557.0396,,
,,567.04515,557.075775,,
,,567.08465,557.112375,,
,,567.08745,557.210275,,
,,567.126475,557.2602,,
,,567.1565,557.275,,
,,567.201475,557.2867,,
,,567.22675,557.311525,,
,,567.26065,557.333525,,
,,567.2913,557.3499,,
,,567.311925,557.3536,,
,,567.343625,557.388675,,
,,567.360875,557.4161,,
,,567.37695,557.43135,,
,,567.403525,557.44205,,
,,567.43185,557.48635,,
,,567.455825,557.549175,,
,,567.48015,557.553825,,
,,567.49125,557.5963,,
,,567.505125,557.6164,,
,,567.534075,557.643175,,
,,567.55045,557.696675,,
,,567.563525,557.7261,,
,,567.5956,557.7552,,
,,567.60965,557.788825,,
,,567.64295,557.821775,,
,,567.668975,557.83345,,
,,567.702375,557.86675,,
,,567.717275,557.907675,,
,,567.7428,557.922425,,
,,567.772175,557.97735,,
,,567.803325,558.009,,
,,567.8449,558.0594,,
,,567.90025,558.0986,,
,,567.908775,558.13925,,
,,567.91795,558.2221,,
,,567.938325,558.25885,,
,,567.960125,558.26085,,
,,567.98345,558.2867,,
,,568.008225,558.3207,,
,,568.0521,558.348875,,
,,568.07165,558.370375,,
,,568.086875,558.4558,,
,,568.10725,558.472325,,
,,568.135725,558.505625,,
,,568.154725,558.558275,,
,,568.18535,558.588975,,
,,568.2187,558.633825,,
,,568.237725,558.6723,,
,,568.261025,558.701175,,
,,568.295975,558.734875,,
,,568.32095,558.758875,,
,,568.344,558.79295,,
,,568.36815,558.890275,,
,,568.394475,558.933775,,
,,568.411775,558.990375,,
,,568.438175,559.09745,,
,,568.476925,559.12405,,
,,568.502075,559.2238,,
,,568.523125,559.2664,,
,,568.555925,559.294175,,
,,568.588025,559.3129,,
,,568.62515,559.399375,,
,,568.64335,559.46805,,
,,568.66935,559.538625,,
,,568.6953,559.576575,,
,,568.72405,559.6245,,
,,568.759625,559.68145,,
,,568.790075,559.797275,,
,,568.82,559.83655,,
,,568.8449,559.871425,,
,,568.855825,559.895575,,
,,568.882525,559.938375,,
,,568.903375,559.98085,,
,,568.9257,560.0354,,
,,568.965875,560.0941,,
,,568.980075,560.2196,,
,,568.996775,560.2781,,
,,569.024625,560.359275,,
,,569.049575,560.4415,,
,,569.073025,560.44935,,
,,569.099375,560.478975,,
,,569.136525,560.51345,,
,,569.171675,560.533075,,
,,569.193925,560.548825,,
,,569.210225,560.5868,,
,,569.231425,560.60505,,
,,569.246975,560.643525,,
,,569.25605,560.654025,,
,,569.270525,560.679575,,
,,569.296125,560.69105,,
,,569.32005,560.710875,,
,,569.346575,560.77955,,
,,569.370875,560.81585,,
,,569.3909,560.862175,,
,,569.42705,560.8924,,
,,569.457725,560.92755,,
,,569.461425,560.950825,,
,,569.49065,560.978025,,
,,569.50975,561.046475,,
,,569.5381,561.071125,,
,,569.54655,561.095875,,
,,569.5722,561.104675,,
,,569.59815,561.1201,,
,,569.6244,561.139725,,
,,569.66705,561.16535,,
,,569.7066,561.1816,,
,,569.74205,561.202525,,
,,569.7923,561.206225,,
,,569.819125,561.252025,,
,,569.82985,561.285475,,
,,569.847975,561.304525,,
,,569.86815,561.3275,,
,,569.892475,561.360875,,
,,569.92005,561.40325,,
,,569.970675,561.429475,,
,,570.00995,561.440675,,
,,570.04465,561.45645,,
,,570.063425,561.477875,,
,,570.085375,561.509225,,
,,570.110275,561.55315,,
,,570.115475,561.57515,,
,,570.142775,561.60075,,
,,570.163225,561.61585,,
,,570.19,561.6408,,
,,570.21625,561.6618,,
,,570.233125,561.67195,,
,,570.25555,561.677075,,
,,570.281525,561.696375,,
,,570.312625,561.704975,,
,,570.328225,561.71915,,
,,570.35615,561.724525,,
,,570.384675,561.747925,,
,,570.4125,561.762775,,
,,570.446975,561.781525,,
,,570.476075,561.805125,,
,,570.5023,561.832825,,
,,570.517675,561.8721,,
,,570.535925,561.887975,,
,,570.5617,561.9094,,
,,570.6058,561.923075,,
,,570.62825,561.94105,,
,,570.653775,561.958,,
,,570.678225,561.970625,,
,,570.705175,562.002475,,
,,570.742775,562.01545,,
,,570.780225,562.02235,,
,,570.809475,562.065575,,
,,570.829025,562.08575,,
,,570.8555,562.140175,,
,,570.8769,562.2096,,
,,570.917175,562.247875,,
,,570.9441,562.278275,,
,,570.952325,562.34565,,
,,570.971875,562.3963,,
,,570.98995,562.398925,,
,,571.015825,562.43905,,
,,571.049325,562.55765,,
,,571.068225,562.62655,,
,,571.104,562.841275,,
,,571.1302,563.003375,,
,,571.1724,563.075475,,
,,571.195425,563.2141,,
,,571.22525,563.283375,,
,,571.244375,563.437125,,
,,571.26495,563.495525,,
,,571.2915,563.528175,,
,,571.3398,563.6515,,
,,571.380025,563.681275,,
,,571.4086,563.690825,,
,,571.426175,563.70765,,
,,571.44685,563.7264,,
,,571.459275,563.742075,,
,,571.488075,563.76945,,
,,571.5209,563.8634,,
,,571.547875,563.920875,,
,,571.58275,564.04645,,
,,571.618875,564.134325,,
,,571.64295,564.513375,,
,,571.6715,564.6,,
,,571.711675,564.680725,,
,,571.7281,564.853925,,
,,571.758525,565.00125,,
,,571.781175,565.06615,,
,,571.79985,565.125975,,
,,571.848775,565.146025,,
,,571.868575,565.165525,,
,,571.89665,565.22045,,
,,571.9392,565.240975,,
,,571.97275,565.27375,,
,,572.005975,565.30205,,
,,572.043275,565.336725,,
,,572.0562,565.3829,,
,,572.0872,565.462925,,
,,572.113,565.474775,,
,,572.159625,565.49175,,
,,572.191775,565.51415,,
,,572.228225,565.528475,,
,,572.25845,565.554175,,
,,572.27345,565.572075,,
,,572.320125,565.5942,,
,,572.347275,565.623625,,
,,572.3849,565.647925,,
,,572.43175,565.69545,,
,,572.45355,565.87745,,
,,572.495175,565.9322,,
,,572.516625,566.03145,,
,,572.556025,566.054525,,
,,572.580225,566.07185,,
,,572.622275,566.07895,,
,,572.661925,566.0907,,
,,572.67995,566.103975,,
,,572.697625,566.17765,,
,,572.73765,566.202,,
,,572.77655,566.24815,,
,,572.8102,566.27115,,
,,572.835475,566.286575,,
,,572.876625,566.2999,,
,,572.90725,566.3198,,
,,572.921225,566.327625,,
,,572.963775,566.345775,,
,,572.98705,566.39735,,
,,573.0045,566.428975,,
,,573.02455,566.50115,,
,,573.036825,566.553525,,
,,573.061275,566.590175,,
,,573.11385,566.6307,,
,,573.1354,566.659425,,
,,573.137275,566.68805,,
,,573.173025,566.703875,,
,,573.201025,566.727,,
,,573.212525,566.75765,,
,,573.236275,566.817975,,
,,573.288325,566.858475,,
,,573.306775,566.907975,,
,,573.3275,566.934725,,
,,573.350875,566.969775,,
,,573.3893,567.003675,,
,,573.4264,567.054225,,
,,573.448425,567.096525,,
,,573.474,567.14515,,
,,573.502625,567.18465,,
,,573.52415,567.2241,,
,,573.53585,567.273125,,
,,573.555575,567.295475,,
,,573.586625,567.40675,,
,,573.61895,567.4349,,
,,573.6485,567.465,,
,,573.668725,567.5939,,
,,573.699725,567.60665,,
,,573.734575,567.697775,,
,,573.7533,567.81235,,
,,573.769625,567.856925,,
,,573.8079,567.880325,,
,,573.82965,567.91085,,
,,573.8558,567.942825,,
,,573.8736,567.991725,,
,,573.91415,568.009825,,
,,573.942325,568.03095,,
,,573.964275,568.04985,,
,,574.002175,568.090075,,
,,574.01555,568.148125,,
,,574.049125,568.176425,,
,,574.067625,568.208975,,
,,574.0856,568.230425,,
,,574.112925,568.2469,,
,,574.1634,568.30415,,
,,574.190325,568.34605,,
,,574.211,568.4515,,
,,574.23205,568.50205,,
,,574.23625,568.6223,,
,,574.2596,568.722425,,
,,574.28815,568.76905,,
,,574.310575,568.773275,,
,,574.339575,568.8397,,
,,574.368975,568.92875,,
,,574.39965,568.960025,,
,,574.42535,568.963525,,
,,574.454,568.97255,,
,,574.48405,568.986325,,
,,574.5167,569.0086,,
,,574.5406,569.044225,,
,,574.5428,569.0462,,
,,574.55395,569.06025,,
,,574.58135,569.08905,,
,,574.610775,569.10755,,
,,574.653,569.11605,,
,,574.68375,569.121275,,
,,574.7263,569.163825,,
,,574.74505,569.204025,,
,,574.77265,569.2947,,
,,574.80385,569.33715,,
,,574.83485,569.355125,,
,,574.8716,569.368425,,
,,574.900475,569.389125,,
,,574.92095,569.406875,,
,,574.957525,569.4195,,
,,575.004525,569.450825,,
,,575.039025,569.515975,,
,,575.098,569.532025,,
,,575.14245,569.5526,,
,,575.167525,569.568975,,
,,575.183775,569.587025,,
,,575.199725,569.605475,,
,,575.233775,569.6245,,
,,575.26455,569.640725,,
,,575.29035,569.676375,,
,,575.31665,569.7166,,
,,575.340775,569.7426,,
,,575.418775,569.77545,,
,,575.440375,569.850875,,
,,575.449175,569.984025,,
,,575.46895,569.991125,,
,,575.513,569.9983,,
,,575.54395,570.004275,,
,,575.579625,570.010125,,
,,575.6099,570.0258,,
,,575.632225,570.03045,,
,,575.6543,570.04385,,
,,575.67135,570.05025,,
,,575.7096,570.054375,,
,,575.74405,570.059725,,
,,575.75235,570.06485,,
,,575.774675,570.076025,,
,,575.795325,570.092975,,
,,575.812375,570.09935,,
,,575.830025,570.108775,,
,,575.8634,570.12425,,
,,575.9016,570.134975,,
,,575.932575,570.149725,,
,,575.9651,570.1663,,
,,575.98955,570.18115,,
,,576.017525,570.197725,,
,,576.033225,570.20265,,
,,576.055,570.229925,,
,,576.085775,570.265675,,
,,576.1045,570.369975,,
,,576.116825,570.39385,,
,,576.14345,570.424475,,
,,576.16515,570.460175,,
,,576.194575,570.5076,,
,,576.216375,570.562025,,
,,576.228575,570.6085,,
,,576.24725,570.692175,,
,,576.2752,570.72345,,
,,576.303775,570.733775,,
,,576.32575,570.744075,,
,,576.355025,570.752375,,
,,576.383575,570.764,,
,,576.394025,570.7961,,
,,576.3964,570.8047,,
,,576.42315,570.84445,,
,,576.444125,570.870175,,
,,576.4659,570.894375,,
,,576.478775,570.92035,,
,,576.49375,570.9454,,
,,576.5139,570.9884,,
,,576.527225,571.0201,,
,,576.53845,571.080275,,
,,576.551925,571.146075,,
,,576.57805,571.223,,
,,576.608825,571.25095,,
,,576.6266,571.27915,,
,,576.6596,571.289225,,
,,576.6962,571.29175,,
,,576.724225,571.3017,,
,,576.74865,571.307425,,
,,576.76625,571.337925,,
,,576.799025,571.34935,,
,,576.815725,571.3675,,
,,576.83615,571.38025,,
,,576.859875,571.392075,,
,,576.890025,571.4051,,
,,576.9227,571.566625,,
,,576.95265,571.613825,,
,,576.97825,571.67125,,
,,576.98775,571.687925,,
,,577.009,571.70385,,
,,577.0366,571.71065,,
,,577.061175,571.71685,,
,,577.10665,571.746975,,
,,577.139725,571.875375,,
,,577.178575,571.901275,,
,,577.196725,571.98265,,
,,577.207525,572.012875,,
,,577.233325,572.04685,,
,,577.26295,572.09035,,
,,577.316275,572.15135,,
,,577.338125,572.23405,,
,,577.361675,572.26865,,
,,577.375,572.276075,,
,,577.39555,572.29415,,
,,577.42625,572.309025,,
,,577.444775,572.324425,,
,,577.474425,572.34245,,
,,577.512375,572.356925,,
,,577.5483,572.37305,,
,,577.5627,572.404975,,
,,577.58755,572.417875,,
,,577.604375,572.428475,,
,,577.62445,572.4522,,
,,577.64745,572.4631,,
,,577.684675,572.486275,,
,,577.707475,572.502075,,
,,577.746175,572.518425,,
,,577.781925,572.5373,,
,,577.82235,572.558675,,
,,577.8639,572.58105,,
,,577.89595,572.619875,,
,,577.915325,572.68885,,
,,577.959275,572.76615,,
,,577.980075,572.792075,,
,,577.997975,572.8303,,
,,578.015125,572.83715,,
,,578.03625,572.8446,,
,,578.06485,572.84965,,
,,578.1004,572.855025,,
,,578.124925,572.865725,,
,,578.173025,572.89425,,
,,578.184525,572.919125,,
,,578.2147,572.934825,,
,,578.268325,572.9554,,
,,578.2933,572.975275,,
,,578.316825,572.994575,,
,,578.344,573.044625,,
,,578.37195,573.05075,,
,,578.416075,573.131175,,
,,578.4542,573.21405,,
,,578.490625,573.249325,,
,,578.513,573.28425,,
,,578.54645,573.31855,,
,,578.5749,573.322425,,
,,578.631025,573.409575,,
,,578.664125,573.4464,,
,,578.677625,573.489225,,
,,578.7273,573.5334,,
,,578.75645,573.602125,,
,,578.776975,573.6299,,
,,578.79695,573.655725,,
,,578.8264,573.685225,,
,,578.855075,573.718025,,
,,578.8743,573.756675,,
,,578.9256,573.818325,,
,,578.965925,573.8754,,
,,578.99,573.904075,,
,,578.991625,573.93005,,
,,579.0428,573.972525,,
,,579.0707,574.002225,,
,,579.12355,574.045425,,
,,579.146225,574.095325,,
,,579.169675,574.126525,,
,,579.200925,574.181225,,
,,579.2235,574.252025,,
,,579.2422,574.259975,,
,,579.2923,574.319075,,
,,579.32615,574.401,,
,,579.372225,574.41615,,
,,579.39625,574.480975,,
,,579.4203,574.5407,,
,,579.450225,574.58065,,
,,579.503075,574.603575,,
,,579.52995,574.636725,,
,,579.57275,574.671225,,
,,579.618825,574.712225,,
,,579.653025,574.7388,,
,,579.67255,574.7799,,
,,579.704175,574.82665,,
,,579.7576,574.871075,,
,,579.81285,574.9056,,
,,579.814925,574.938475,,
,,579.866575,574.98985,,
,,579.904275,574.998725,,
,,579.92835,575.029625,,
,,579.978,575.0629,,
,,580.004225,575.091475,,
,,580.045275,575.14295,,
,,580.0524,575.15475,,
,,580.080425,575.16775,,
,,580.0998,575.205125,,
,,580.14035,575.25475,,
,,580.1871,575.278325,,
,,580.22275,575.2939,,
,,580.2535,575.314925,,
,,580.27545,575.3656,,
,,580.29405,575.40135,,
,,580.3319,575.437375,,
,,580.360425,575.46625,,
,,580.39365,575.53955,,
,,580.4268,575.6233,,
,,580.45965,575.64645,,
,,580.49375,575.669875,,
,,580.519425,575.685375,,
,,580.5502,575.7082,,
,,580.575675,575.825525,,
,,580.6154,575.8726,,
,,580.636425,575.898075,,
,,580.68705,575.930275,,
,,580.7368,575.933825,,
,,580.76815,575.9471,,
,,580.795825,575.967875,,
,,580.8144,575.9831,,
,,580.83775,575.99815,,
,,580.892,576.022575,,
,,580.937725,576.048225,,
,,580.958025,576.0607,,
,,580.99035,576.071475,,
,,581.0264,576.091,,
,,581.04875,576.10125,,
,,581.071975,576.145275,,
,,581.12175,576.171675,,
,,581.175175,576.19315,,
,,581.22005,576.1948,,
,,581.25905,576.207275,,
,,581.2978,576.218425,,
,,581.33225,576.22795,,
,,581.34135,576.24815,,
,,581.3535,576.251525,,
,,581.37825,576.256675,,
,,581.392175,576.262475,,
,,581.426325,576.26725,,
,,581.445525,576.2695,,
,,581.465975,576.27675,,
,,581.5268,576.28195,,
,,581.5585,576.29595,,
,,581.59275,576.301375,,
,,581.6512,576.312,,
,,581.67325,576.3209,,
,,581.692525,576.34205,,
,,581.7169,576.346725,,
,,581.739625,576.35885,,
,,581.76925,576.386175,,
,,581.812,576.42075,,
,,581.87085,576.444125,,
,,581.892825,576.46175,,
,,581.96685,576.50025,,
,,582.010525,576.611225,,
,,582.046525,576.67535,,
,,582.085825,576.7512,,
,,582.12935,576.829025,,
,,582.180175,576.872775,,
,,582.1966,576.921625,,
,,582.229575,577.06875,,
,,582.2573,577.09495,,
,,582.2745,577.133275,,
,,582.32005,577.155,,
,,582.372075,577.1765,,
,,582.40485,577.2042,,
,,582.424,577.29285,,
,,582.445575,577.3664,,
,,582.48245,577.368525,,
,,582.561875,577.437325,,
,,582.594875,577.47345,,
,,582.61935,577.517975,,
,,582.6218,577.666625,,
,,582.6653,577.7104,,
,,582.68755,577.732575,,
,,582.73645,577.761575,,
,,582.75755,577.787875,,
,,582.7963,577.83865,,
,,582.840725,577.924925,,
,,582.872375,577.9766,,
,,582.9474,578.007975,,
,,582.991075,578.0514,,
,,583.02525,578.0825,,
,,583.08535,578.11785,,
,,583.1148,578.1537,,
,,583.15145,578.187425,,
,,583.181825,578.2159,,
,,583.238925,578.2352,,
,,583.27545,578.2538,,
,,583.3162,578.263175,,
,,583.335125,578.287725,,
,,583.359575,578.30965,,
,,583.375425,578.3446,,
,,583.3814,578.392375,,
,,583.400925,578.42535,,
,,583.4626,578.4573,,
,,583.50865,578.502125,,
,,583.565975,578.548375,,
,,583.5861,578.60265,,
,,583.61245,578.644925,,
,,583.6521,578.6895,,
,,583.679125,578.78535,,
,,583.716625,579.02525,,
,,583.751225,579.055575,,
,,583.7956,579.086625,,
,,583.823875,579.1327,,
,,583.857525,579.19635,,
,,583.910575,579.283375,,
,,583.9285,579.3133,,
,,583.9575,579.353025,,
,,583.9972,579.412275,,
,,584.023,579.480225,,
,,584.0498,579.525725,,
,,584.083375,579.611675,,
,,584.123075,579.648075,,
,,584.149975,579.720925,,
,,584.1842,579.7575,,
,,584.253075,579.77525,,
,,584.28655,579.817175,,
,,584.34285,579.829125,,
,,584.365725,579.850425,,
,,584.4031,579.871075,,
,,584.4302,579.88015,,
,,584.481425,579.902075,,
,,584.505375,579.923675,,
,,584.542725,579.958375,,
,,584.58215,579.976725,,
,,584.58505,579.98995,,
,,584.595225,580.0105,,
,,584.614775,580.0609,,
,,584.6319,580.100075,,
,,584.6552,580.1225,,
,,584.6993,580.1606,,
,,584.72045,580.215225,,
,,584.746275,580.236225,,
,,584.787475,580.2613,,
,,584.80365,580.313125,,
,,584.811325,580.393825,,
,,584.82875,580.426275,,
,,584.889775,580.4433,,
,,584.924025,580.444525,,
,,584.956475,580.543,,
,,584.978925,580.609425,,
,,584.98205,580.665975,,
,,585.01575,580.712975,,
,,585.020225,580.751925,,
,,585.07475,580.802025,,
,,585.099675,580.8655,,
,,585.120525,580.90455,,
,,585.1323,580.987225,,
,,585.13355,581.13925,,
,,585.137425,581.154575,,
,,585.1411,581.168725,,
,,585.1441,581.21125,,
,,585.153975,581.22835,,
,,585.2452,581.2459,,
,,585.277375,581.2499,,
,,585.328325,581.26485,,
,,585.3474,581.281725,,
,,585.368125,581.297425,,
,,585.388425,581.3253,,
,,585.409775,581.40285,,
,,585.4342,581.459325,,
,,585.4617,581.4891,,
,,585.523625,581.513625,,
,,585.545925,581.5393,,
,,585.55745,581.551025,,
,,585.60915,581.56065,,
