SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC12a,SPK_SPKC13b
4206.743925,4190.1562,4110.087525,4112.995625
4206.959775,4190.645125,4110.120125,4113.046075
4207.266125,4191.3112,4110.167025,4113.115425
4208.27015,4191.961775,4110.2661,4113.204225
4208.5737,4192.32525,4110.349025,4113.237325
4209.851225,4192.3489,4110.42035,4113.260525
4210.073375,4192.666425,4110.441475,4113.2838
4210.3199,4192.9728,4110.505,4113.3008
4210.46325,4193.2178,4110.551125,4113.32495
4211.29615,4193.727825,4110.627875,4113.346475
4211.387175,4194.88275,4110.6474,4113.396375
4211.5234,4195.02945,4110.67035,4113.432825
4211.754275,4195.057575,4110.721075,4113.55215
4212.37415,4195.332375,4110.73245,4113.645675
4212.4823,4196.112175,4110.751075,4113.66045
4212.79095,4196.908025,4110.8641,4113.74805
4213.543525,4197.514675,4110.9233,4113.806
4214.308725,4198.1439,4110.95285,4113.9929
4214.527625,4198.947425,4111.0787,4114.13425
4215.1994,4199.39535,4111.13385,4114.224925
4215.5282,4199.46185,4111.212275,4114.26955
4216.2048,4199.518,4111.501,4114.44995
4217.1748,4199.5457,4111.546125,4114.5718
4218.5028,4199.635275,4111.5881,4114.608525
4218.738175,4200.8291,4111.6502,4114.75365
4218.884475,4201.2448,4111.7034,4114.803125
4219.0666,4202.06105,4111.71585,4114.96165
4220.157,4202.3562,4111.770025,4115.110275
4220.312675,4202.856425,4111.80755,4115.1666
4220.4831,4202.8662,4111.837075,4115.23135
4220.79425,4203.069075,4111.8837,4115.342175
4221.774225,4203.198275,4111.911575,4115.45175
4221.98625,4203.361025,4111.957525,4115.5189
4222.48175,4203.711625,4112.105675,4115.554325
4222.684875,4204.633125,4112.210075,4115.5796
4223.4595,4205.0908,4112.362625,4115.74945
4223.8261,4205.412125,4112.679525,4115.8224
4224.333575,4205.54225,4112.712925,4115.87255
4224.7328,4205.57875,4112.788075,4115.97305
4225.01355,4205.80925,4112.8396,4116.02375
4225.93865,4205.868925,4112.902675,4116.08845
4226.5557,4205.960825,4112.93955,4116.180025
4226.880725,4206.428875,4112.9956,4116.364175
4226.924575,4207.754,4113.04605,4116.433325
4227.479425,4207.84885,4113.1154,4116.489975
4228.3072,4208.427,4113.2373,4116.56215
4228.58425,4208.529575,4113.26045,4116.652625
4228.876925,4208.8114,4113.283775,4116.691675
4229.15725,4209.365275,4113.30075,4116.744575
4229.650925,4209.415125,4113.324875,4116.785425
4229.690875,4209.531675,4113.346425,4116.86735
4229.765075,4209.850675,4113.3963,4116.910875
4230.8247,4210.12805,4113.432775,4116.946275
