SPK_SPKC04a,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11d,SPK_SPKC12a,SPK_SPKC13b,SPK_SPKC14a
333.82745,313.7878,231.371775,,253.726425,319.65015,255.02175
333.880975,313.858025,231.39385,,253.772375,319.714375,255.06555
334.10515,313.9115,231.416075,,253.790975,319.7338,255.164975
334.1896,314.0139,231.453475,,253.8021,319.774775,255.330925
334.325925,314.081175,231.49495,,253.84925,319.815175,255.412725
334.491725,314.1659,231.54705,,253.9056,319.855225,255.427475
334.59405,314.2407,231.570775,,254.013825,320.042925,255.4897
334.8955,314.31045,231.580325,,254.0913,320.081425,255.591625
334.93345,314.312075,231.60475,,254.1168,320.2394,255.661425
335.15735,314.4865,231.625825,,254.148375,320.343125,255.679175
335.189925,314.594075,231.638325,,254.169775,320.56575,255.893525
335.192775,315.2514,231.644625,,254.30035,320.585325,255.96745
335.309775,315.29225,231.64705,,254.34305,320.719875,255.979175
335.379525,315.437625,231.677175,,254.354675,320.72765,255.9956
335.572525,315.754075,231.68045,,254.355675,320.77735,256.00675
335.6408,315.8443,231.699925,,254.367575,320.85755,256.035775
335.72725,315.854225,231.729025,,254.373375,320.978925,256.204625
335.88705,316.0818,231.758075,,254.39375,321.079875,256.31795
336.14125,316.107225,231.771325,,254.4,321.12975,256.3896
336.48625,316.212675,231.81835,,254.4105,321.1743,256.4906
336.550575,316.2187,231.855525,,254.42165,321.330225,256.54795
336.6546,316.25195,231.89385,,254.42845,321.370425,256.557125
336.657625,316.339825,231.936775,,254.515225,321.373375,256.583075
336.965025,316.465875,231.96895,,254.584275,321.385075,256.675375
337.01325,316.510225,232.04815,,254.595625,321.4902,256.7643
337.036225,316.585475,232.070675,,254.654275,321.5171,256.900475
337.102475,316.620975,232.0864,,254.691125,321.5407,257.00795
337.189425,316.641875,232.093125,,254.70565,321.5647,257.077325
337.37375,316.7232,232.097875,,254.745675,321.70575,257.26065
337.42655,316.798425,232.1071,,254.771875,321.746225,257.2754
337.469925,316.883825,232.126125,,254.813725,321.85205,257.349
337.92785,317.007775,232.157325,,254.827025,321.887625,257.402875
338.004725,317.187525,232.181275,,254.874125,321.941175,257.421275
338.0162,317.261925,232.21325,,254.950625,322.0762,257.582975
338.140575,317.289275,232.2519,,255.00715,322.0987,257.662725
338.220575,317.355675,232.28375,,255.04175,322.2303,257.881475
338.228075,317.557,232.3122,,255.16555,322.306625,257.90315
338.325075,317.57185,232.33655,,255.258275,322.33075,257.9216
338.56015,317.587075,232.384575,,255.281125,322.3523,257.9457
338.57745,317.744125,232.4052,,255.381125,322.396025,257.982175
338.766075,317.79085,232.43575,,255.4279,322.43315,257.999925
339.12165,317.885975,232.47015,,255.4462,322.592325,258.02275
339.128275,317.893675,232.494425,,255.4945,322.612825,258.0596
339.45095,317.95015,232.506025,,255.507725,322.866675,258.0977
339.59015,318.07575,232.5277,,255.520925,323.04345,258.22445
339.65415,318.225825,232.534475,,255.547725,323.103275,258.307075
339.67325,318.244875,232.5455,,255.562325,323.1476,258.38625
339.701425,318.2795,232.569125,,255.588925,323.1619,258.476725
339.8651,318.2942,232.580625,,255.72595,323.163075,258.598625
339.9273,318.330475,232.601375,,255.778675,323.28765,258.629325
339.939075,318.356925,232.6179,,255.811625,323.3127,258.658025
339.9426,318.3901,232.647425,,255.867075,323.51455,258.705925
340.0621,318.422625,232.671225,,255.9083,323.519575,258.744225
340.2144,318.427575,232.706225,,255.9328,323.620975,258.7529
340.4284,318.4311,232.71225,,256.002125,323.733325,258.754425
340.43385,318.44315,232.746575,,256.205225,323.7654,258.8773
340.643125,318.462175,232.770275,,256.214725,323.815225,258.90685
340.649625,318.475625,232.793375,,256.251975,323.8832,259.032325
340.662475,318.49585,232.81465,,256.260725,324.035375,259.213
340.753975,318.52,232.8367,,256.27615,324.10125,259.292825
340.832375,318.555975,232.895675,,256.294675,324.11595,259.37805
340.876325,318.583975,232.90585,,256.33895,324.16675,259.550575
340.97815,318.609325,232.9382,,256.364,324.225625,259.554275
340.98445,318.643525,232.9497,,256.42295,324.268425,259.593775
341.02305,318.65935,232.96015,,256.45565,324.290875,259.62405
341.036,318.717825,232.986425,,256.468725,324.4013,259.64015
341.100775,318.8699,233.020225,,256.4786,324.4681,259.645625
341.293825,318.926025,233.1095,,256.4944,324.594825,259.68115
341.42145,318.95195,233.1353,,256.519575,324.803425,259.69105
341.461275,319.14935,233.1605,,256.55465,324.832975,259.7936
341.6292,319.15215,233.1799,,256.58095,324.876,259.825475
341.63805,319.189025,233.230725,,256.588,324.95995,259.865475
341.70785,319.2006,233.234975,,256.61195,325.0151,259.89825
341.71655,319.218675,233.25175,,256.685575,325.138175,259.913825
341.992075,319.28235,233.3171,,256.69705,325.194425,259.9756
341.994675,319.299275,233.343225,,256.79745,325.339975,260.13435
342.028875,319.347625,233.3707,,256.87425,325.4701,260.260575
342.256825,319.40775,233.372975,,256.932575,325.73425,260.2911
342.472375,319.505175,233.392375,,256.996175,325.853775,260.42065
342.574675,319.618375,233.4044,,257.054525,325.87155,260.4862
342.7435,319.663725,233.42435,,257.093,325.8854,260.53795
342.77255,319.696825,233.44935,,257.13785,325.940775,260.587575
343.45645,319.81255,233.479625,,257.2013,325.9608,260.6046
343.6065,319.862775,233.496525,,257.247875,326.060875,260.615175
343.80415,320.0239,233.52465,,257.433625,326.090725,260.640775
343.808675,320.0997,233.553075,,257.4624,326.140475,260.6866
343.866475,320.174275,233.5625,,257.4882,326.18025,260.7
343.973325,320.179625,233.6158,,257.7844,326.18425,260.73835
344.118425,320.1896,233.641025,,257.846225,326.22715,260.757
344.437275,320.231725,233.644175,,257.8554,326.365025,260.763225
344.447375,320.238225,233.654875,,257.8916,326.4105,260.851025
344.4485,320.270425,233.673875,,257.91095,326.445775,260.8902
344.49385,320.313525,233.695075,,258.186325,326.462675,261.0974
344.52905,320.479625,233.73485,,258.251475,326.5512,261.1927
344.54225,320.539575,233.824975,,258.440225,326.586525,261.22535
344.6893,320.58475,233.859125,,258.62275,326.61665,261.375675
344.865075,320.591825,233.8816,,258.632725,326.64625,261.642325
344.897225,320.627775,233.902225,,258.691875,326.6548,261.714975
344.994425,320.817525,233.92195,,258.786125,326.8874,261.831825
345.20055,321.020675,233.951475,,258.8223,326.923725,261.856325
345.2851,321.0658,233.981525,,258.866925,327.013725,261.865925
345.32905,321.306925,234.00655,,258.894575,327.1847,261.894225
345.36425,321.353625,234.029375,,258.92615,327.197375,261.954225
345.3818,321.3613,234.032125,,258.947475,327.236575,262.08195
345.4273,321.494925,234.086975,,259.033475,327.312975,262.175
345.814075,321.51995,234.1075,,259.0377,327.340375,262.256
345.8979,321.5288,234.122575,,259.0549,327.36085,262.290825
346.139925,321.66055,234.13605,,259.187625,327.565325,262.404575
346.2046,321.716475,234.145825,,259.245275,328.009775,262.54115
346.2787,321.720775,234.154525,,259.311425,328.074775,262.673775
346.489975,321.93265,234.196725,,259.313625,328.1012,262.885625
346.602275,321.976025,234.2231,,259.3454,328.195675,263.025575
346.7083,322.028575,234.243275,,259.35735,328.312075,263.18625
347.123925,322.067475,234.265175,,259.37295,328.343175,263.360275
347.15215,322.080275,234.281375,,259.378075,328.369175,263.619275
347.250675,322.12745,234.302025,,259.449425,328.49355,263.7449
347.3913,322.246875,234.323075,,259.4805,328.6124,263.823425
347.458875,322.301575,234.34785,,259.4837,328.854325,263.926875
347.461725,322.309375,234.368325,,259.573725,328.8665,263.945825
347.472975,322.341925,234.40195,,259.7611,328.94075,263.99595
347.50325,322.4223,234.41425,,259.777875,329.09095,264.1444
347.617,322.6024,234.439175,,259.7971,329.10875,264.213275
347.661075,322.6239,234.44015,,259.802025,329.1327,264.317175
348.072425,322.6454,234.4629,,259.815175,329.13775,264.32875
348.1289,322.7264,234.5017,,259.82205,329.188975,264.371525
348.140625,322.786475,234.522,,259.86145,329.207275,264.399075
348.180075,322.9483,234.53835,,259.862475,329.2746,264.46205
348.39385,322.9976,234.56215,,259.9324,329.471775,264.468925
348.398575,323.098225,234.565225,,260.006375,329.539325,264.52515
348.44205,323.208375,234.58555,,260.01155,329.5551,264.6591
348.730475,323.276325,234.60475,,260.029725,329.571575,264.678075
348.80885,323.312175,234.6144,,260.0417,329.6008,264.701675
348.85875,323.359475,234.635275,,260.065925,329.7287,264.708175
348.962225,323.438525,234.6631,,260.11275,329.96705,264.857675
349.0452,323.445075,234.68805,,260.188575,330.04945,264.875675
349.10475,323.516775,234.7498,,260.203675,330.17905,264.8851
349.133975,323.617075,234.78275,,260.243225,330.205375,264.90185
349.412075,323.632,234.8185,,260.310875,330.2737,264.9254
349.428075,323.8123,234.853375,,260.32085,330.278625,265.239525
349.649,323.89295,234.879275,,260.447425,330.334575,265.285225
350.094875,323.925175,234.905625,,260.5181,330.44325,265.32985
350.2577,323.97275,234.9113,,260.52785,330.496475,265.4172
350.28745,324.012875,234.9383,,260.6256,330.504525,265.662425
350.301225,324.24045,234.94225,,260.636825,330.5541,266.1413
350.523225,324.268625,234.980775,,260.6558,330.587575,266.157725
350.5848,324.381975,235.0018,,260.66625,330.771125,266.185775
350.680425,324.42805,235.020425,,260.7384,330.823675,266.220875
351.04795,324.462475,235.085075,,260.777825,330.862975,266.4
351.276325,324.6593,235.1147,,260.784075,330.933325,266.411825
351.31205,324.66685,235.1424,,260.81805,331.04625,266.64
351.454925,324.710675,235.179175,,260.8485,331.067775,266.6656
351.518225,324.7284,235.1822,,260.8519,331.200625,266.678975
351.802225,324.787175,235.2153,,260.881775,331.22155,266.728425
351.85525,324.881475,235.24465,,260.981175,331.3889,266.961975
351.94765,325.0411,235.27575,,260.99215,331.474225,267.070675
352.031625,325.192875,235.301725,,261.00515,331.553275,267.07425
352.0347,325.476375,235.33395,,261.02985,331.561275,267.09125
352.1397,325.6241,235.3695,,261.036275,331.822725,267.271125
352.151775,325.652525,235.393825,,261.0518,332.01335,267.2942
352.686775,326.00125,235.41835,,261.0611,332.24435,267.500275
352.747575,326.300825,235.446825,,261.083125,332.284475,267.563525
352.769375,326.352225,235.468,,261.092125,332.300075,267.670575
352.86795,326.365175,235.4898,,261.0945,332.5546,267.78175
352.87475,326.491625,235.49445,,261.10785,332.637175,267.950425
353.0748,326.5495,235.515675,,261.2529,332.677975,267.96945
353.15965,326.584925,235.542975,,261.4634,332.7079,268.026475
353.449325,326.645075,235.56155,,261.4969,332.9265,268.1519
353.520375,326.65705,235.586,,261.61855,332.941625,268.19845
353.6098,326.731825,235.612925,,261.69165,333.088375,268.229625
353.738675,326.7649,235.635525,,261.771075,333.305525,268.3176
353.74505,326.768875,235.659775,,261.81855,333.3557,268.432825
353.8609,326.77905,235.680975,,261.8415,333.36195,268.671375
353.957775,326.798225,235.684375,,261.85745,333.444525,268.6731
354.32075,326.811175,235.7032,,261.87655,333.5855,268.713775
354.4676,326.877425,235.72755,,261.910675,333.604825,268.954175
354.49325,327.001575,235.7452,,261.9663,333.6425,269.0011
354.6889,327.107925,235.75655,,262.014275,333.675775,269.14035
354.70185,327.1363,235.7724,,262.01895,333.6935,269.19565
354.7637,327.28745,235.806475,,262.02215,333.7292,269.202125
354.774075,327.4249,235.821575,,262.175025,333.75,269.226025
355.659975,327.547025,235.840875,,262.2049,333.76425,269.41905
355.7744,327.564225,235.8631,,262.3392,333.8003,269.45085
355.7852,327.612475,235.87705,,262.35565,333.910225,269.4522
355.873825,327.61735,235.911225,,262.38445,333.943275,269.532525
355.91375,327.633025,235.92015,,262.4081,334.037875,269.57045
355.943675,327.647575,235.92285,,262.459275,334.067425,269.582025
356.089,327.667275,235.93525,,262.524975,334.089975,269.737275
356.24315,327.81445,235.958275,,262.550375,334.206725,269.753125
356.26455,327.9078,235.974375,,262.6053,334.219025,269.828875
356.28895,327.9376,236.002225,,262.610975,334.280775,269.914525
356.4833,328.181575,236.015925,,262.87025,334.29765,269.92275
356.547325,328.2521,236.02905,,262.890375,334.381875,270.046725
356.98665,328.269475,236.037875,,262.9252,334.5085,270.13965
357.22005,328.410075,236.05725,,263.020225,334.5457,270.2316
357.2807,328.451525,236.0751,,263.046025,334.56905,270.304
357.500275,328.503275,236.0784,,263.21525,334.5832,270.364425
357.57575,328.528925,236.10225,,263.259475,334.811475,270.4264
357.670625,328.6756,236.124925,,263.337675,334.84555,270.5046
357.78875,328.900325,236.1481,,263.4105,334.860175,270.683875
357.822025,328.96545,236.1611,,263.415775,334.8987,270.743275
358.00975,329.020825,236.179225,,263.44215,334.917725,270.7784
358.059725,329.1275,236.196875,,263.4641,334.946025,270.858125
358.3345,329.212775,236.2153,,263.54215,334.99255,270.9299
358.548925,329.2371,236.217375,,263.609225,335.009575,270.972675
358.75255,329.266025,236.22965,,263.618625,335.099175,271.06385
358.800925,329.391175,236.241875,,263.6249,335.182425,271.076775
358.84055,329.42955,236.27575,,263.63385,335.209825,271.108175
358.950825,329.5125,236.28885,,263.78135,335.302975,271.122625
359.03535,329.56455,236.332575,,263.8141,335.8158,271.13355
359.103875,329.590225,236.34945,,264.039275,335.94295,271.197825
359.17565,329.61485,236.3671,,264.0576,336.13775,271.20445
359.283175,329.6273,236.383025,,264.101675,336.177175,271.2117
359.421725,329.6692,236.401575,,264.168825,336.24845,271.2212
360.019025,329.905825,236.404375,,264.205775,336.369725,271.24465
360.1735,329.951375,236.42025,,264.271625,336.39975,271.43765
360.383275,330.004375,236.434,,264.2882,336.43,271.525375
360.54225,330.16785,236.451125,,264.33705,336.445275,271.627325
360.678125,330.170625,236.465825,,264.362175,336.4605,271.689475
360.77605,330.19645,236.486175,,264.57835,336.530675,271.7005
360.871475,330.234125,236.504675,,264.7834,336.565575,271.762825
361.056725,330.395175,236.5163,,264.801875,336.578625,271.8301
361.162925,330.44205,236.534825,,264.885525,336.6919,271.889725
361.45085,330.542075,236.553975,,264.93935,336.7872,271.897175
361.478725,330.593175,236.56665,,264.948975,336.92655,271.923225
361.65185,330.635425,236.570525,,264.957375,337.04125,272.056425
361.85125,330.670925,236.5823,,264.97465,337.0611,272.1054
361.9403,330.752275,236.594975,,264.995325,337.097075,272.1251
362.265,330.792175,236.6249,,265.009675,337.209125,272.131925
362.413975,330.8649,236.6397,,265.022875,337.514825,272.160625
362.43255,330.875025,236.650825,,265.0325,337.7749,272.352725
362.971575,331.143425,236.65815,,265.06145,338.030275,272.450225
362.9731,331.2647,236.6795,,265.094275,338.241025,272.480925
362.998625,331.31225,236.7228,,265.126975,338.328475,272.5552
363.091075,331.3561,236.747775,,265.159525,338.337675,272.5877
363.156225,331.392925,236.802075,,265.1773,338.362875,272.611175
363.304825,331.501175,236.81195,,265.19555,338.441125,272.688375
363.329475,331.53925,236.824375,,265.43045,338.50495,272.694475
363.349975,331.5534,236.8389,,265.528975,338.5322,272.816625
363.48225,331.823025,236.86165,,265.530575,338.572075,272.832025
363.929675,332.010575,236.8763,,265.5597,338.652425,272.9212
364.2603,332.028175,236.89265,,265.573,338.76075,273.07995
364.396125,332.0809,236.900025,,265.597475,338.776225,273.132825
364.53555,332.158175,236.924875,,265.599725,338.7973,273.414375
364.587175,332.31115,236.94265,,265.61585,338.944425,273.518725
364.813175,332.370125,236.9537,,265.69565,339.0085,273.573075
364.9969,332.3748,236.9697,,265.745,339.0475,273.602875
365.24055,332.450425,236.98025,,265.770475,339.122125,273.629925
365.2786,332.526425,236.989225,,265.800875,339.156575,273.670675
365.348225,332.561925,237.038025,,265.82275,339.24695,273.750275
365.382575,332.6041,237.056475,,265.829025,339.301625,273.759
365.7369,332.667025,237.072375,,265.88085,339.321325,273.76915
365.74205,332.763775,237.092025,,265.901125,339.348425,273.882125
365.97455,332.767425,237.112725,,266.023575,339.4138,273.948475
366.025075,332.825675,237.1249,,266.057225,339.5132,274.022925
366.061325,332.874575,237.13765,,266.245875,339.657625,274.385525
366.219175,332.915075,237.157325,,266.26895,339.7243,274.5329
366.2748,332.92315,237.173825,,266.404625,339.749575,274.609575
366.439525,333.0085,237.20145,,266.42845,339.7597,274.708725
