SPK_SPKC02a (inhibited),SPK_SPKC07a (inhibited),SPK_SPKC12a (no effect)
,199.507075,
,199.527025,
,199.537525,
,199.55485,
,199.57265,
,199.5836,
,199.5988,
,199.61255,
,199.627875,
,199.6515,
,199.6624,
,199.67995,
,199.713125,
,199.7278,
,199.73765,
,199.752875,
,199.76735,
,199.779475,
,199.788725,
,199.79905,
,199.811575,
,199.831,
,199.845525,
,199.859425,
,199.885875,
,199.9185,
,199.9414,
,199.965075,
,199.979975,
,199.9901,
,200.000425,
,200.0144,
,200.0265,
,200.039925,
,200.060025,
,200.08245,
,200.09355,
,200.1039,
,200.123175,
,200.136025,
,200.1563,
,200.1718,
,200.1866,
,200.21545,
,200.226075,
,200.241325,
,200.2584,
,200.286225,
,200.30795,
,200.325725,
,200.343875,
,200.356375,
,200.381025,
,200.394975,
,200.413975,
,200.441225,
,200.455725,
,200.4708,
,200.485425,
,200.498275,
,200.514675,
,200.5292,
,200.547975,
,200.5848,
,200.599725,
,200.61335,
,200.6305,
,200.6456,
,200.6626,
,200.6745,
,200.691025,
,200.70775,
,200.73295,
,200.7426,
,200.759925,
,200.769475,
,200.782825,
,200.809025,
,200.837625,
,200.860175,
,200.906525,
,200.91875,
,200.943925,
,200.958525,
,201.015025,
,201.05315,
,201.07205,
,201.10775,
,201.1213,
,201.140525,
,201.15455,
,201.1737,
,201.191225,
,201.2421,
,201.25625,
,201.282775,
,201.29515,
,201.329225,
,201.34985,
,201.3692,
,201.381575,
,201.4022,
,201.4195,
,201.428025,
,201.470475,
,201.485975,
,201.50975,
,201.52385,
,201.548875,
,201.56465,
,201.5972,
,201.624025,
,201.642475,
,201.67,
,201.685025,
,201.717075,
,201.729925,
,201.7463,
,201.765075,
,201.812425,
,201.849325,
,201.870125,
,201.891825,
,201.9237,
,201.945075,
,201.9561,
,201.97135,
,201.996975,
,202.009,
,202.0257,
,202.063875,
,202.0743,
,202.098425,
,202.1102,
,202.122275,
,202.139625,
,202.151425,
,202.1723,
,202.181675,
,202.196025,
,202.2146,
,202.228475,
,202.259975,
,202.273875,
,202.2944,
,202.316,
,202.3282,
,202.3437,
,202.3761,
,202.392225,
,202.40845,
,202.42205,
,202.445975,
,202.46655,
,202.485175,
,202.497975,
,202.508425,
,202.522225,
,202.53895,
,202.552375,
,202.56975,
,202.58435,
,202.595675,
,202.6165,
,202.627475,
,202.641,
,202.67175,
,202.6869,
,202.7015,
,202.71745,
,202.740925,
,202.755,
,202.7765,
,202.81095,
,202.82375,
,202.84205,
,202.8597,
,202.874275,
,202.893875,
,202.914825,
,202.92975,
,202.951175,
,202.968825,
,202.98145,
,203.00495,
,203.015675,
,203.026425,
,203.038925,
,203.099125,
,203.115425,
,203.1363,
,203.158875,
,203.178825,
,203.22195,
,203.236225,
,203.251825,
,203.284,
,203.30465,
,203.32955,
,203.3423,
,203.369625,
,203.38685,
,203.4044,
,203.438425,
,203.464025,
,203.4796,
,203.50225,
,203.514075,
,203.528575,
,203.546025,
,203.561725,
,203.573875,
,203.5906,
,203.608675,
,203.66025,
,203.677075,
,203.699975,
,203.71225,
,203.73265,
,203.754,
,203.769925,
,203.822525,
,203.83515,
,203.853775,
,203.872225,
,203.885375,
,203.89495,
,203.91025,
,203.92425,
,203.935075,
,203.970475,
,204.0047,
,204.021525,
,204.041825,
,204.0603,
,204.1319,
,204.157175,
,204.179075,
,204.196175,
,204.2115,
,204.24015,
,204.263025,
,204.28865,
,204.30695,
,204.330775,
,204.352725,
,204.39395,
,204.41045,
,204.427675,
,204.4675,
,204.47925,
,204.50145,
,204.550625,
,204.565225,
,204.58885,
,204.623275,
,204.6339,
,204.64735,
,204.678825,
,204.69155,
,204.7185,
,204.733575,
,204.76625,
,204.7783,
,204.79205,
,204.813575,
,204.8296,
,204.842125,
,204.859925,
,204.8932,
,204.928325,
,204.960125,
,204.9741,
,204.997975,
,205.013425,
,205.03025,
,205.046725,
,205.063375,
,205.079275,
,205.091925,
,205.1069,
,205.12395,
,205.13825,
,205.17395,
,205.1959,
,205.2221,
,205.240875,
,205.2628,
,205.2776,
,205.290125,
,205.303175,
,205.320225,
,205.3376,
,205.36325,
,205.37515,
,205.39515,
,205.41015,
,205.426025,
,205.4363,
,205.449575,
,205.466725,
,205.483925,
,205.4971,
,205.51925,
,205.532575,
,205.543475,
,205.568375,
,205.5828,
,205.595575,
,205.611075,
,205.62295,
,205.635425,
,205.657375,
,205.66885,
,205.6814,
,205.709125,
,205.71865,
,205.731675,
,205.75095,
,205.773225,
,205.784725,
,205.798875,
,205.80875,
,205.822025,
,205.8331,
,205.846675,
,205.857175,
,205.8667,
,205.881975,
,205.895875,
,205.915275,
,205.9386,
,205.952025,
,205.97525,
,205.9902,
,206.00245,
,206.021525,
,206.045725,
,206.077275,
,206.090075,
,206.1025,
,206.127475,
,206.137175,
,206.151575,
,206.163775,
,206.178375,
,206.1895,
,206.203125,
,206.228775,
,206.251175,
,206.26945,
,206.285625,
,206.299225,
,206.3129,
,206.343625,
,206.35735,
,206.369175,
,206.378625,
,206.3926,
,206.408075,
,206.4181,
,206.430125,
,206.446325,
,206.4567,
,206.469625,
,206.480675,
,206.507475,
,206.5259,
,206.541425,
,206.555675,
,206.569125,
,206.586175,
,206.5999,
,206.611,
,206.622775,
,206.6305,
,206.64555,
,206.65725,
,206.666675,
,206.681375,
,206.698675,
,206.710975,
,206.722925,
,206.7385,
,206.7555,
,206.77655,
,206.7892,
,206.803225,
,206.8141,
,206.825325,
,206.836025,
,206.851125,
,206.872175,
,206.887075,
,206.894925,
,206.90825,
,206.920375,
,206.9327,
,206.942675,
,206.951225,
,206.963625,
,206.980225,
,206.995775,
,207.010325,
,207.0255,
,207.043375,
,207.05415,
,207.0662,
,207.08075,
,207.0973,
,207.109675,
,207.1231,
,207.13845,
,207.15655,
,207.182675,
,207.194,
,207.214,
,207.235475,
,207.24895,
,207.25975,
,207.275025,
,207.3029,
,207.31155,
,207.327275,
,207.341,
,207.358825,
,207.38195,
,207.407975,
,207.4213,
,207.430825,
,207.4578,
,207.473125,
,207.48635,
,207.506775,
,207.5219,
,207.53775,
,207.554375,
,207.575675,
,207.5885,
,207.60045,
,207.61405,
,207.627125,
,207.63875,
,207.657875,
,207.670225,
,207.69555,
,207.710425,
,207.7301,
,207.743175,
,207.757825,
,207.767675,
,207.781275,
,207.793925,
,207.805625,
,207.814325,
,207.833925,
,207.8522,
,207.8683,
,207.888425,
,207.902275,
,207.913275,
,207.927,
,207.9442,
,207.977625,
,207.991425,
,208.007675,
,208.027375,
,208.055075,
,208.063075,
,208.0768,
,208.091825,
,208.104425,
,208.118825,
,208.137775,
,208.175075,
,208.1951,
,208.2085,
,208.22285,
,208.231175,
,208.251425,
,208.2683,
,208.29,
,208.310625,
,208.33025,
,208.345075,
,208.3612,
,208.381975,
,208.402125,
,208.419325,
,208.4335,
,208.48305,
,208.4988,
,208.52865,
,208.53825,
,208.55235,
,208.59915,
,208.611525,
,208.626375,
,208.676,
,208.70185,
,208.757,
,208.77525,
,208.7867,
,208.805375,
,208.820375,
,208.8384,
,208.85755,
,208.8744,
,208.88895,
,208.926925,
,208.9412,
,208.960475,
,208.998425,
,209.0114,
,209.03295,
,209.045275,
,209.07235,
,209.08305,
,209.10385,
,209.116625,
,209.130475,
,209.156025,
,209.171575,
,209.18565,
,209.19675,
,209.21205,
,209.229775,
,209.26655,
,209.277475,
,209.2992,
,209.343625,
,209.35635,
,209.372125,
,209.42485,
,209.439075,
,209.4623,
,209.481075,
,209.4985,
,209.5193,
,209.53785,
,209.55835,
,209.571925,
,209.595325,
,209.61765,
,209.64215,
,209.65595,
,209.682675,
,209.745025,
,209.756275,
,209.796325,
,209.807025,
,209.825175,
,209.83785,
,209.8516,
,209.88955,
,209.911425,
,209.935125,
,209.9852,
,210.0009,
,210.0167,
,210.035,
,210.05335,
,210.070675,
,210.0992,
,210.11215,
,210.131075,
,210.14205,
,210.20875,
,210.23665,
,210.2604,
,210.27595,
,210.293825,
,210.313425,
,210.33405,
,210.353175,
,210.389075,
,210.407475,
,210.439475,
,210.45815,
,210.4925,
,210.5046,
,210.52645,
,210.56,
,210.59345,
,210.61485,
,210.652375,
,210.6797,
,210.695875,
,210.716825,
,210.729225,
,210.740775,
,210.762625,
,210.777375,
,210.79085,
,210.80235,
,210.8191,
,210.83115,
,210.847,
,210.860025,
,210.879025,
,210.895125,
,210.909875,
,210.92575,
,210.94135,
,210.9532,
,210.96475,
,210.982675,
,211.003675,
,211.029875,
,211.0476,
,211.063825,
,211.076825,
,211.0956,
,211.109225,
,211.1206,
,211.13715,
,211.1512,
,211.165425,
,211.178775,
,211.200675,
,211.21445,
,211.228225,
,211.24275,
,211.275375,
,211.2895,
,211.306075,
,211.327425,
,211.34895,
,211.369175,
,211.37895,
,211.3909,
,211.4018,
,211.415875,
,211.430825,
,211.44465,
,211.45915,
,211.4706,
,211.48345,
,211.4967,
,211.514425,
,211.53365,
,211.54595,
,211.555325,
,211.567625,
,211.57875,
,211.5912,
,211.6056,
,211.618375,
,211.63425,
,211.643325,
,211.662575,
,211.67905,
,211.69295,
,211.715775,
,211.7289,
,211.754425,
,211.76805,
,211.77615,
,211.794925,
,211.81015,
,211.831275,
,211.843,
,211.8559,
,211.87185,
,211.8841,
,211.895425,
,211.9091,
,211.92195,
,211.933075,
,211.94395,
,211.960675,
,211.970125,
,211.97915,
,211.991575,
,212.00585,
,212.01565,
,212.028675,
,212.0436,
,212.05575,
,212.074825,
,212.085025,
,212.1019,
,212.1188,
,212.129975,
,212.147975,
,212.1659,
,212.18135,
,212.19435,
,212.206675,
,212.218275,
,212.23125,
,212.246725,
,212.2565,
,212.268375,
,212.2801,
,212.292575,
,212.3044,
,212.31705,
,212.3327,
,212.34655,
,212.3577,
,212.395525,
,212.4195,
,212.430375,
,212.44765,
,212.45885,
,212.478875,
,212.4914,
,212.5008,
,212.51305,
,212.531225,
,212.5429,
,212.5555,
,212.57385,
,212.58825,
,212.6018,
,212.617525,
,212.628675,
,212.643225,
,212.663975,
,212.675825,
,212.685725,
,212.697225,
,212.712425,
,212.72785,
,212.745525,
,212.76115,
,212.7855,
,212.8015,
,212.819425,
,212.82725,
,212.84,
,212.85375,
,212.876675,
,212.88835,
,212.89915,
,212.914825,
,212.930175,
,212.943475,
,212.990725,
,213.0206,
,213.0348,
,213.046725,
,213.062575,
,213.07805,
,213.088975,
,213.101375,
,213.117375,
,213.151125,
,213.1707,
,213.196975,
,213.2209,
,213.261675,
,213.2858,
,213.300875,
,213.32315,
,213.34605,
,213.3596,
,213.37445,
,213.392725,
,213.4202,
,213.4424,
,213.46165,
,213.472325,
,213.4872,
,213.505125,
,213.51725,
,213.5327,
,213.565925,
,213.58175,
,213.6036,
,213.61805,
,213.637175,
,213.666875,
,213.68385,
,213.696375,
,213.7176,
,213.73345,
,213.746225,
,213.761275,
,213.771575,
,213.8029,
,213.8302,
,213.87065,
,213.884875,
,213.906375,
,213.9227,
,213.958475,
,213.9742,
,213.99545,
,214.00575,
,214.018475,
,214.040275,
,214.062075,
,214.07755,
,214.102125,
,214.12045,
,214.141775,
,214.170675,
,214.19005,
,214.203925,
,214.222425,
,214.2335,
,214.247575,
,214.2617,
,214.280125,
,214.309175,
,214.32315,
,214.339625,
,214.35835,
,214.38795,
,214.407225,
,214.4246,
,214.443775,
,214.45675,
,214.473625,
,214.4927,
,214.525975,
,214.56035,
,214.579275,
,214.593675,
,214.615925,
,214.638175,
,214.652475,
,214.667725,
,214.68235,
,214.697075,
,214.71955,
,214.737675,
,214.77555,
,214.7865,
,214.800975,
,214.890925,
,214.91255,
,214.930625,
,214.947925,
,214.9776,
,215.001575,
,215.0333,
,215.0529,
,215.0683,
,215.078925,
,215.098625,
,215.113825,
,215.129575,
,215.142375,
,215.1549,
,215.17105,
,215.18615,
,215.202775,
,215.221525,
,215.24405,
,215.257175,
,215.2716,
,215.28715,
,215.300275,
,215.309225,
,215.325225,
,215.3368,
,215.34675,
,215.3629,
,215.374325,
,215.393725,
,215.4428,
,215.452025,
,215.466125,
,215.48235,
,215.5008,
,215.5223,
,215.53845,
,215.559475,
,215.574675,
,215.5954,
,215.611625,
,215.6278,
,215.64085,
,215.670625,
,215.688325,
,215.711225,
,215.721775,
,215.73595,
,215.748975,
,215.7768,
,215.789475,
,215.813875,
,215.829225,
,215.856775,
,215.877975,
,215.888775,
,215.899625,
,215.91485,
,215.92825,
,215.947775,
,215.9693,
,215.9857,
,216.025675,
,216.039125,
,216.0558,
,216.066775,
,216.08175,
,216.0956,
,216.10715,
,216.1232,
,216.135975,
,216.148575,
,216.160625,
,216.177325,
,216.19225,
,216.213475,
,216.2311,
,216.247725,
,216.2684,
,216.28095,
,216.301425,
,216.314275,
,216.32305,
,216.343,
,216.35765,
,216.372525,
,216.386375,
,216.4006,
,216.4175,
,216.4282,
,216.45025,
,216.475625,
,216.486125,
,216.500225,
,216.513825,
,216.528425,
,216.57695,
,216.586725,
,216.6023,
,216.617975,
,216.632725,
,216.652,
,216.669275,
,216.68985,
,216.7055,
,216.71735,
,216.74225,
,216.75695,
,216.769,
,216.813225,
,216.833225,
,216.8428,
,216.87665,
,216.910125,
,216.925525,
,216.9691,
,217.023625,
,217.034225,
,217.051875,
,217.0723,
,217.086625,
,217.101725,
,217.118625,
,217.144075,
,217.1565,
,217.1724,
,217.186125,
,217.1978,
,217.22795,
,217.254425,
,217.269475,
,217.285225,
,217.314925,
,217.345725,
,217.37025,
,217.40055,
,217.435075,
,217.47095,
,217.499975,
,217.524175,
,217.541875,
,217.560025,
,217.5814,
,217.595125,
,217.615775,
,217.63805,
,217.653175,
,217.665675,
,217.679275,
,217.691825,
,217.7203,
,217.733875,
,217.7526,
,217.7657,
,217.78725,
,217.8053,
,217.82495,
,217.84915,
,217.8803,
,217.9023,
,217.9157,
,217.9433,
,217.9722,
,217.9896,
,218.015375,
,218.036675,
,218.0519,
,218.06725,
,218.088675,
,218.11025,
,218.1269,
,218.149925,
,218.175175,
,218.199975,
,218.215225,
,218.22965,
,218.249125,
,218.2785,
,218.298275,
,218.31055,
,218.341375,
,218.371825,
,218.3943,
,218.411775,
,218.442675,
,218.483875,
,218.519475,
,218.536,
,218.553475,
,218.573225,
,218.5857,
,218.599925,
,218.614025,
,218.6259,
,218.65355,
,218.67645,
,218.69325,
,218.742375,
,218.7549,
,218.768625,
,218.7926,
,218.80705,
,218.82085,
,218.834125,
,218.8443,
,218.86615,
,218.895775,
,218.9108,
,218.953575,
,218.965475,
,218.982675,
,219.008075,
,219.02235,
,219.048025,
,219.0752,
,219.10255,
,219.130525,
,219.1394,
,219.169425,
,219.181175,
,219.197025,
,219.208625,
,219.22765,
,219.2557,
,219.274175,
,219.33755,
,219.35745,
,219.375975,
,219.39415,
,219.410025,
,219.431175,
,219.4502,
,219.471725,
,219.487275,
,219.507325,
,219.55245,
,219.632025,
,219.64835,
,219.667125,
,219.68145,
,219.69545,
,219.7214,
,219.7496,
,219.773325,
,219.804175,
,219.820575,
,219.86045,
,219.888925,
,219.9134,
,219.933225,
,219.956775,
,219.97865,
,219.99355,
,220.0074,
,220.02555,
,220.0395,
,220.056125,
,220.09,
,220.105775,
,220.118875,
,220.135125,
,220.148675,
,220.197025,
,220.21125,
,220.2318,
,220.257525,
,220.28535,
,220.30555,
,220.318625,
,220.3395,
,220.35705,
,220.37085,
,220.396125,
,220.4097,
,220.432475,
,220.450125,
,220.466925,
,220.4794,
,220.5144,
,220.527075,
,220.537175,
,220.553125,
,220.56535,
,220.581725,
,220.60105,
,220.616775,
,220.670925,
,220.691825,
,220.72,
,220.768875,
,220.7846,
,220.80425,
,220.8317,
,220.84915,
,220.863225,
,220.8764,
,220.89385,
,220.914775,
,220.9426,
,220.95335,
,220.971525,
,221.00245,
,221.020875,
,221.03885,
,221.051675,
,221.071975,
,221.0863,
,221.105375,
,221.1232,
,221.13965,
,221.1614,
,221.1822,
,221.198025,
,221.21645,
,221.2408,
,221.2593,
,221.2771,
,221.2911,
,221.31335,
,221.32715,
,221.352125,
,221.380675,
,221.4014,
,221.416775,
,221.430725,
,221.4481,
,221.469475,
,221.486475,
,221.502025,
,221.54795,
,221.562275,
,221.579675,
,221.631225,
,221.6531,
,221.6804,
,221.702925,
,221.71885,
,221.7427,
,221.7618,
,221.783925,
,221.80115,
,221.842625,
,221.868225,
,221.896875,
,221.9176,
,221.9698,
,221.981475,
,221.996825,
,222.026975,
,222.03615,
,222.04985,
,222.071625,
,222.0982,
,222.11355,
,222.128625,
,222.15895,
,222.181075,
,222.1999,
,222.213225,
,222.230475,
,222.251475,
,222.267125,
,222.283225,
,222.32205,
,222.338375,
,222.3505,
,222.362975,
,222.3807,
,222.39635,
,222.413675,
,222.4283,
,222.44515,
,222.457975,
,222.47165,
,222.4861,
,222.503825,
,222.518125,
,222.532325,
,222.54355,
,222.5569,
,222.570875,
,222.581625,
,222.60055,
,222.620025,
,222.62995,
,222.6455,
,222.659225,
,222.686525,
,222.703225,
,222.7194,
,222.736575,
,222.749875,
,222.763375,
,222.781375,
,222.825075,
,222.84575,
,222.85635,
,222.872425,
,222.897425,
,222.908925,
,222.9208,
,222.93485,
,222.94645,
,222.959025,
,222.97325,
,222.984775,
,222.9983,
,223.01495,
,223.027525,
,223.0411,
,223.05175,
,223.07565,
,223.10385,
,223.12095,
,223.1417,
,223.166125,
,223.1857,
,223.199325,
,223.23625,
,223.249075,
,223.2752,
,223.299275,
,223.315175,
,223.336025,
,223.3502,
,223.3633,
,223.377425,
,223.393625,
,223.403725,
,223.419025,
,223.4333,
,223.450575,
,223.462525,
,223.4733,
,223.483725,
,223.501475,
,223.5117,
,223.53205,
,223.546675,
,223.573975,
,223.5902,
,223.607475,
,223.6257,
,223.64245,
,223.65215,
,223.6647,
,223.680075,
,223.6999,
,223.715025,
,223.72675,
,223.7459,
,223.770325,
,223.789,
,223.802275,
,223.8172,
,223.841425,
,223.8603,
,223.894,
,223.9278,
,223.9765,
,223.9871,
,224.0293,
,224.04085,
,224.06145,
,224.09575,
,224.1234,
,224.150925,
,224.1663,
,224.202875,
,224.2488,
,224.264775,
,224.297175,
,224.317,
,224.358825,
,224.3917,
,224.4139,
,224.43135,
,224.45755,
,224.4894,
,224.51365,
,224.58465,
,224.599625,
,224.615475,
,224.637025,
,224.66085,
,224.7006,
,224.723425,
,224.74565,
,224.7748,
,224.785525,
,224.8002,
,224.812475,
,224.8457,
,224.856,
,224.8866,
,224.919325,
,224.943575,
,224.972025,
,224.99675,
,225.01165,
,225.030325,
,225.0417,
,225.0756,
,225.142775,
,225.153625,
,225.17355,
,225.1846,
,225.209925,
,225.238275,
,225.25835,
,225.276,
,225.2955,
,225.314375,
,225.37135,
,225.38915,
,225.425975,
,225.4419,
,225.463725,
,225.477125,
,225.4919,
,225.517225,
,225.54135,
,225.558675,
,225.57165,
,225.6032,
,225.62485,
,225.64595,
,225.682575,
,225.699,
,225.721975,
,225.7321,
,225.744375,
,225.765675,
,225.778375,
,225.8067,
,225.82365,
,225.83665,
,225.85285,
,225.877675,
,225.94555,
,225.9605,
,225.976125,
,225.999,
,226.025125,
,226.03865,
,226.0565,
,226.07685,
,226.099175,
,226.125125,
,226.139975,
,226.159425,
,226.173375,
,226.189075,
,226.20935,
,226.226075,
,226.25205,
,226.288325,
,226.3068,
,226.33445,
,226.36015,
,226.377325,
,226.390625,
,226.40405,
,226.41805,
,226.45165,
,226.46345,
,226.479025,
,226.5024,
,226.513825,
,226.53505,
,226.563025,
,226.578075,
,226.592825,
,226.61525,
