SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03b,SPK_SPKC07b,SPK_SPKC07c,SPK_SPKC12a,SPK_SPKC14c
197.2259,171.840325,149.298075,223.802625,227.6547,228.9165,140.1613
197.2274,171.85095,149.304075,223.85985,227.656775,229.062475,140.183275
197.25145,171.86305,149.305975,223.93225,227.676425,229.359,140.21625
197.3005,171.877675,149.317075,223.955475,227.7163,229.609275,140.239225
197.532725,171.89385,149.35155,223.98485,227.86685,229.65435,140.261
197.5578,171.92155,149.412075,224.0469,227.88655,229.817425,140.315925
197.5767,171.979725,149.44505,224.07645,227.915925,229.9496,140.342725
197.7456,172.31075,149.453925,224.161325,227.954475,230.087575,140.363
197.800875,172.32845,149.5196,224.17765,228.06985,230.22865,140.40235
197.831775,172.343475,149.5375,224.285825,228.0994,230.269275,140.4246
197.843525,172.353875,149.54965,224.328925,228.1161,230.3504,140.441575
197.876575,172.3642,149.560875,224.44135,228.1197,230.436375,140.55845
197.913775,172.37145,149.572175,224.484575,228.140925,230.809525,140.5831
197.9963,172.382675,149.60235,224.4919,228.29565,230.8591,140.620425
198.115025,172.393375,149.63965,224.493075,228.335925,230.8728,140.637675
198.1455,172.404975,149.68725,224.530675,228.3875,230.9783,140.68245
198.171125,172.421275,149.692925,224.55025,228.545225,230.9971,140.754325
198.205975,172.434675,149.7152,224.5847,228.602275,231.00845,140.7772
198.306575,172.472825,149.738775,224.6124,228.61315,231.292075,140.830475
198.375425,172.549575,149.79255,224.6485,228.636075,231.6273,140.87265
198.406025,172.7748,149.841675,224.7132,228.704875,231.645925,140.91455
198.547175,172.8084,149.914575,224.960975,228.720775,231.67155,140.9358
198.66905,172.833625,149.9758,225.049175,228.7295,231.706925,140.978175
198.708925,172.8538,150.03905,225.091075,228.748975,231.89425,141.0028
198.74215,172.881325,150.060725,225.128775,228.768725,232.212775,141.018
198.7687,172.896775,150.096825,225.14875,228.7746,232.26445,141.044025
198.80215,172.91315,150.109625,225.1613,228.954425,232.344975,141.069025
198.8453,172.931575,150.1242,225.23435,229.053425,232.415925,141.09035
198.903125,172.955625,150.129575,225.2734,229.116425,232.678975,141.1333
198.958775,173.036425,150.1561,225.308275,229.158325,232.701525,141.203725
199.2096,173.1082,150.186925,225.326575,229.1929,232.7359,141.2657
199.2208,173.282725,150.22115,225.346025,229.19615,232.756275,141.2898
199.267775,173.343175,150.2437,225.39325,229.62055,232.79585,141.323825
199.541475,173.367875,150.290025,225.4548,229.647275,233.065375,141.392325
199.626325,173.485325,150.328725,225.5007,229.93965,233.454025,141.422025
199.682725,173.511225,150.3443,225.510825,229.965675,233.489875,141.43325
199.759425,173.544475,150.34655,225.515475,229.9795,233.50765,141.454825
199.782675,173.5958,150.39995,225.539825,230.003875,233.779325,141.476325
199.8359,173.722125,150.487625,225.665275,230.09995,233.9328,141.5069
199.87415,173.762325,150.51575,225.766875,230.193525,233.990175,141.532525
199.9138,173.806625,150.529275,225.78095,230.3676,234.000275,141.584775
200.028575,173.838575,150.63695,225.8136,230.37805,234.1619,141.613375
200.289825,173.872125,150.7016,225.8458,230.42075,234.166,141.639075
200.32365,173.917725,150.71635,225.8595,230.465075,234.353075,141.69065
200.42085,173.977175,150.7381,225.88145,230.4883,234.423025,141.753125
200.512525,174.0428,150.765375,225.922075,230.506625,234.580675,141.78275
200.628475,174.113875,150.9649,225.95165,230.6703,234.617025,141.7969
200.82005,174.13825,151.0371,225.977125,230.747775,235.0762,141.81085
200.9,174.1503,151.0608,226.06495,230.75895,235.0963,141.818425
200.97225,174.161425,151.1106,226.07295,230.770475,235.1904,141.839125
200.994825,174.1755,151.1316,226.14025,230.77485,235.23765,141.852775
201.007225,174.188075,151.1535,226.1637,230.785875,235.474075,141.871525
201.045875,174.21465,151.163925,226.19875,230.809375,235.5174,141.93255
201.0746,174.225725,151.166775,226.360775,230.812375,235.56055,141.964
201.123725,174.24085,151.2124,226.37125,230.82365,235.6438,142.004525
201.2109,174.2602,151.213675,226.4026,230.834675,235.9181,142.060775
201.41995,174.277625,151.258,226.75395,230.840475,235.9414,142.097125
201.464425,174.301925,151.283475,226.80255,230.87955,236.029275,142.148375
201.4744,174.332125,151.2988,226.88185,230.9118,236.0911,142.16095
201.488325,174.424975,151.327275,226.89685,230.9198,236.126725,142.201125
201.521775,174.449875,151.33775,226.908775,230.933725,236.1795,142.286
201.628675,174.4772,151.35615,226.91595,230.93715,236.2905,142.308975
201.944525,174.503575,151.36445,227.035675,230.978175,236.34425,142.325675
201.96265,174.521825,151.381625,227.087075,231.055625,236.37495,142.3606
202.0823,174.54115,151.3981,227.166425,231.25725,236.426075,142.426075
202.1484,174.566575,151.40495,227.171675,231.627175,236.431475,142.489575
202.224225,174.589825,151.63555,227.188825,231.73175,236.4633,142.513275
202.5023,174.61495,151.74005,227.260775,231.972125,236.997,142.546275
202.5975,174.6427,151.749375,227.295225,232.022275,237.00945,142.5603
202.90655,174.675675,151.757825,227.296625,232.27715,237.1644,142.598575
202.9579,174.698025,151.7651,227.399375,232.2843,237.17855,142.6518
203.006475,174.710575,151.812275,227.4183,232.33955,237.4834,142.664325
203.0863,174.722975,151.828325,227.488575,232.3475,237.546725,142.677975
203.108975,174.7349,151.94125,227.5366,232.391175,237.57815,142.686575
203.178475,174.74915,152.004275,227.58645,232.43835,237.78035,142.715175
203.314025,174.761675,152.012025,227.74235,232.4664,238.12995,142.736975
203.4403,174.780725,152.1417,227.897775,232.50815,238.203325,142.750825
203.457025,174.794175,152.147475,227.995925,232.530175,238.240575,142.874225
203.45865,174.811825,152.15395,228.037825,232.58505,238.337525,142.93935
203.563825,174.8271,152.16235,228.088225,232.759125,238.357525,142.980275
203.601375,174.8392,152.19505,228.1334,232.78245,238.431225,143.029625
203.805975,174.857225,152.2036,228.167975,232.792625,238.4578,143.0973
203.885175,174.882375,152.2142,228.19255,233.46485,238.513425,143.1993
204.008325,174.900825,152.227325,228.233825,233.956025,238.620375,143.28935
204.136125,174.91745,152.24775,228.2553,234.014575,238.711625,143.3652
204.320625,174.957725,152.260925,228.27675,234.0246,238.914225,143.3937
204.405375,174.977675,152.312,228.3153,234.030875,239.003525,143.424825
204.4956,175.010925,152.382425,228.4169,234.080225,239.091825,143.45435
204.5827,175.0291,152.412,228.4607,234.112375,239.1954,143.531625
204.64545,175.048725,152.445175,228.671175,234.129625,239.217725,143.56115
204.693725,175.057925,152.47535,228.691525,234.164525,239.26495,143.586125
204.8183,175.0794,152.4863,228.836,234.18695,239.341,143.618775
204.87285,175.092025,152.504325,229.227525,234.2894,239.75285,143.725525
204.912875,175.15925,152.6522,229.231875,234.301275,239.81525,143.75605
204.979225,175.2559,152.69205,229.293375,234.312725,240.132625,143.797525
205.0221,175.262525,152.746575,229.35335,234.32075,240.2369,143.8913
205.037425,175.31725,152.7561,229.43985,234.35705,240.29005,143.964975
205.375,175.340925,152.7697,229.50975,234.36245,240.31455,144.047575
205.54425,175.39455,152.7795,229.7624,234.37875,240.372,144.146025
205.5655,175.447825,152.80635,229.7992,234.38015,240.402125,144.215625
205.5909,175.464575,152.822225,229.82125,234.3894,240.408525,144.24365
205.6331,175.523725,152.84925,229.8841,234.423575,240.41825,144.266075
205.6899,175.568275,152.85905,230.049475,234.591875,240.57515,144.29035
205.76445,175.59,152.8656,230.0714,234.603025,240.7825,144.330075
206.0082,175.62985,152.8797,230.112025,234.60515,240.94525,144.375675
206.20895,175.664475,152.887175,230.214875,234.62305,241.02295,144.402775
206.33075,175.679225,152.894275,230.234925,234.962225,241.024875,144.428675
206.397275,175.7099,152.90785,230.299975,234.999725,241.22085,144.4675
206.44135,175.727525,152.9257,230.31285,235.04515,241.482025,144.48555
206.479425,175.7608,152.950725,230.318475,235.321825,241.53495,144.5279
206.57265,175.790425,152.98385,230.375175,235.37045,241.685625,144.54725
206.96295,175.826625,152.9936,230.442875,235.4018,241.737975,144.57305
206.992625,175.881525,153.006,230.4791,235.459575,241.786675,144.5943
207.0358,175.921825,153.038725,230.56595,235.489625,241.9431,144.608675
207.06985,175.952725,153.31685,230.64585,235.524975,242.012075,144.625225
207.12675,175.980225,153.32445,230.683325,235.66465,242.392175,144.667675
207.3164,176.040125,153.331325,230.734525,235.679575,242.421575,144.696025
207.35175,176.0654,153.338075,230.755175,235.791675,242.67375,144.72075
207.454075,176.167575,153.35245,230.762625,235.80425,242.694475,144.73735
207.486875,176.20115,153.366825,230.854775,235.8772,242.918475,144.80345
207.51935,176.245025,153.380075,230.946575,235.99065,243.153375,144.836125
207.560175,176.270825,153.388575,230.96905,236.00625,243.186225,144.8558
207.580325,176.31125,153.41645,231.22525,236.128175,243.296225,144.870225
207.646575,176.336275,153.4508,231.2644,236.190175,243.3785,144.892575
207.7617,176.3751,153.468025,231.3736,236.204275,243.385575,144.965875
207.783725,176.4222,153.4832,231.41865,236.217275,243.42085,145.007125
207.934575,176.48995,153.512325,231.431225,236.223,243.4571,145.02685
207.988125,176.53145,153.529725,231.46275,236.2304,243.597075,145.086125
208.013725,176.58865,153.787475,231.589375,236.236525,244.26805,145.1175
208.094625,176.634725,153.8083,231.630025,236.2417,244.28715,145.15645
208.12035,176.7195,153.81995,231.640275,236.246475,244.366025,145.1707
208.191975,176.75175,153.83805,231.659,236.2525,244.589725,145.222225
208.247175,176.7651,153.845925,231.671525,236.257375,244.733425,145.24545
208.3332,176.87725,153.8483,231.721025,236.269775,244.823475,145.278075
208.4055,176.89445,153.86195,231.8167,236.28015,244.895275,145.30785
208.46965,176.910975,153.886825,231.940175,236.282775,244.9879,145.360475
208.489875,176.9378,153.899,232.224425,236.2917,245.1252,145.386825
208.495375,177.00465,153.9396,232.253775,236.344075,245.13715,145.4095
208.5287,177.049925,153.982175,232.29335,236.362225,245.2514,145.442125
208.64065,177.095875,154.00635,232.32455,236.374825,245.372475,145.4697
208.713025,177.3304,154.0098,232.3944,236.382125,245.38875,145.555175
208.80975,177.3578,154.198475,232.414825,236.386775,245.4604,145.5779
208.9646,177.3911,154.2546,232.42955,236.422625,245.66575,145.59805
209.036625,177.409775,154.279325,232.476575,236.428125,246.02535,145.6135
209.084925,177.440825,154.29145,232.5447,236.43065,246.120775,145.620225
209.241725,177.466475,154.294,232.60835,236.4391,246.162325,145.648875
209.43035,177.4916,154.305675,232.64445,236.446725,246.26665,145.6612
209.45635,177.511075,154.321275,232.7218,236.466575,246.35425,145.67825
209.485125,177.528125,154.33195,232.740775,236.4749,246.374975,145.731975
209.4873,177.55225,154.34355,232.75235,236.5043,246.65455,145.762875
209.513125,177.625075,154.3572,232.7728,236.526,246.727425,145.7881
209.575275,177.648775,154.3665,232.803125,236.540475,246.767175,145.830175
209.611075,177.6785,154.3736,232.80755,236.570475,246.814575,145.851325
209.670925,177.696125,154.388425,232.864275,236.806625,246.827525,145.877675
209.923175,177.716625,154.39375,232.87785,236.815275,246.92065,145.90365
209.9617,177.78625,154.40955,232.898775,236.8223,247.062375,145.947625
210.019325,177.81255,154.447925,233.00815,238.15435,247.2755,145.964775
210.08685,177.82835,154.483925,233.107475,238.5239,247.4203,145.980275
210.147625,177.8527,154.49665,233.1504,239.90785,247.585925,146.00195
210.4028,177.8949,154.635475,233.17895,240.027225,247.63485,146.0305
210.432575,177.907675,154.7463,233.39385,240.413875,247.649425,146.051075
210.491775,177.963025,154.82555,233.4069,241.0265,247.9099,146.0822
210.51755,178.0074,154.8389,233.42865,241.378325,247.980675,146.12935
210.551225,178.051575,154.8431,233.80305,242.39205,248.2351,146.1641
210.699125,178.1109,154.86815,233.8389,242.4463,248.42835,146.204475
210.861775,178.1812,154.882025,233.888025,242.45145,248.4667,146.21815
210.914625,178.2842,154.89045,233.988875,242.457825,248.511675,146.235425
210.950575,178.30735,154.913825,234.116275,242.4708,248.565075,146.249175
210.990775,178.331475,154.924375,234.447775,242.48865,248.704475,146.276175
211.16375,178.3698,154.9484,234.485875,242.672325,248.850525,146.28865
211.31945,178.39475,154.958875,234.5515,242.69705,248.8572,146.30675
211.458275,178.432775,154.970475,234.57095,242.711,248.868675,146.319775
211.481525,178.550825,155.030175,234.6275,242.766775,249.0372,146.3384
211.52145,178.817425,155.0409,234.721925,242.834125,249.0653,146.3599
211.5616,178.859125,155.07255,234.734675,244.170275,249.1879,146.3734
211.697625,178.88805,155.1302,234.8233,244.301175,249.29075,146.383075
211.775875,178.9112,155.260425,234.89195,244.38765,249.41195,146.40295
212.019425,178.9371,155.370475,234.912525,245.725475,249.44965,146.439
212.087275,178.9568,155.3814,234.95285,245.7768,249.529975,146.461925
212.13275,178.985275,155.413675,234.981325,245.78565,249.5418,146.490525
212.183925,179.004975,155.419775,235.235825,245.90495,249.728725,146.520275
212.2146,179.035,155.44365,235.24965,246.00925,249.818275,146.5469
212.237175,179.110175,155.446875,235.2789,246.020825,249.878925,146.56805
212.271175,179.15685,155.45365,235.33195,246.079725,250.052275,146.600575
212.29505,179.217575,155.461575,235.375425,246.154875,250.125675,146.6242
212.329475,179.329975,155.4807,235.391075,247.3924,250.142925,146.6635
212.394675,179.435525,155.4911,235.4316,247.442325,250.1943,146.693525
212.513625,179.690925,155.494,235.5,247.6841,250.275375,146.717275
212.549725,179.7145,155.4999,235.6489,247.702275,250.46055,146.743225
212.614625,179.7371,155.5105,235.666425,247.72075,250.740025,146.771925
212.67725,179.773875,155.5236,235.691825,247.726325,251.15715,146.807
212.729225,179.795,155.536925,235.7755,248.293825,251.239,146.82575
212.829075,179.81665,155.558075,235.853925,248.3009,251.325875,146.841975
212.8403,179.845075,155.5642,235.885625,248.568075,251.52345,146.86175
212.85615,179.926775,155.5741,235.9427,248.697,251.615125,146.879975
212.883475,180.1712,155.59025,236.005175,248.879125,251.620025,146.897625
212.9033,180.239675,155.624775,236.076,248.970225,251.64635,146.9173
213.00535,180.260525,155.64705,236.15315,249.01475,251.663475,146.940225
213.1561,180.27785,155.696225,236.182375,249.0716,251.725725,146.9709
213.235725,180.324775,155.72265,236.1941,249.0951,252.03435,147.01855
213.365975,180.338875,155.770175,236.21235,249.11175,252.06315,147.034875
213.45425,180.391025,155.959925,236.220725,249.251,252.368675,147.080975
213.473125,180.7428,155.976875,236.277075,249.307275,252.4042,147.096325
213.50275,180.757875,155.990375,236.289525,249.349975,252.551775,147.124625
213.57755,180.78015,155.997,236.298625,249.566675,252.5611,147.13815
213.69955,180.787625,156.003925,236.3371,249.75895,252.570325,147.1612
213.962525,180.81315,156.05335,236.3979,249.815375,252.596525,147.1912
214.070725,180.82095,156.0986,236.4109,249.828,252.6094,147.216875
214.15785,180.83455,156.110875,236.413225,249.896325,252.713975,147.23615
214.197675,180.844025,156.12335,236.417375,250.03805,252.72015,147.264975
214.2565,180.85595,156.1532,236.44265,250.081125,252.847025,147.31765
214.317325,180.867275,156.215425,236.46285,250.10565,252.88,147.347975
214.444,180.884,156.222525,236.522425,250.30125,253.2236,147.3624
214.546875,180.896325,156.332425,236.534375,250.420525,253.233575,147.398825
214.617675,180.931325,156.50925,236.536075,250.4346,253.257525,147.4103
214.67745,180.944025,156.527775,236.57335,250.460475,253.515225,147.42245
214.889575,180.95945,156.536975,236.599225,250.472675,253.699475,147.4351
214.94795,180.977975,156.552675,236.62715,250.509025,253.7543,147.45585
215.0102,180.994625,156.55855,236.830875,250.626925,253.762225,147.4884
215.12105,181.062175,156.559875,236.8366,250.75485,253.7811,147.60765
215.241075,181.168975,156.57495,236.8505,250.7875,253.786875,147.6431
215.273425,181.282625,156.595775,236.88555,250.8379,253.95105,147.69925
