SPK_SPKC06c,SPK_SPKC08a,700.008825,SPK_SPKC11a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC15b
,,,952.394975,,,952.4951
,,,952.398425,,,952.508425
,,,952.403,,,952.52765
,,,952.416425,,,952.54615
,,,952.4474,,,952.5757
,,,952.463275,,,952.59395
,,,952.4753,,,952.608825
,,,952.503975,,,952.633725
,,,952.51665,,,952.638175
,,,952.53455,,,952.67875
,,,952.56,,,952.714525
,,,952.579,,,952.72145
,,,952.601225,,,952.729
,,,952.6506,,,952.733625
,,,952.6686,,,952.74775
,,,952.703925,,,952.787325
,,,952.7205,,,952.816
,,,952.72875,,,952.849525
,,,952.7342,,,952.88725
,,,952.743875,,,952.92735
,,,952.7591,,,952.9708
,,,952.7889,,,952.991975
,,,952.80695,,,953.024
,,,952.835525,,,953.047075
,,,952.84775,,,953.1121
,,,952.8587,,,953.136025
,,,952.8745,,,953.156075
,,,952.902525,,,953.170375
,,,952.943175,,,953.19165
,,,952.980675,,,953.222425
,,,953.00895,,,953.2606
,,,953.028725,,,953.3092
,,,953.0516,,,953.3387
,,,953.07715,,,953.3761
,,,953.1097,,,953.39215
,,,953.1314,,,953.4593
,,,953.151125,,,953.471325
,,,953.1837,,,953.49195
,,,953.220275,,,953.510925
,,,953.2784,,,953.529875
,,,953.33985,,,953.5527
,,,953.45005,,,953.57645
,,,953.483375,,,953.60315
,,,953.4928,,,953.6095
,,,953.526225,,,953.63175
,,,953.562425,,,953.64285
,,,953.5911,,,953.661825
,,,953.61185,,,953.700575
,,,953.65275,,,953.7389
,,,953.7088,,,953.769325
,,,953.75015,,,953.792025
,,,953.784725,,,953.804825
,,,953.7982,,,953.832525
,,,953.80975,,,953.85055
,,,953.83055,,,953.873275
,,,953.8787,,,953.894775
,,,953.911175,,,953.9064
,,,954.019575,,,953.947575
,,,954.041375,,,954.01455
,,,954.0776,,,954.01605
,,,954.12005,,,954.06135
,,,954.139525,,,954.065525
,,,954.149875,,,954.09425
,,,954.158875,,,954.1393
,,,954.177175,,,954.14405
,,,954.19665,,,954.1557
,,,954.220325,,,954.166175
,,,954.24855,,,954.18285
,,,954.29415,,,954.201375
,,,954.343975,,,954.21725
,,,954.4372,,,954.24215
,,,954.47275,,,954.260575
,,,954.512775,,,954.29125
,,,954.543725,,,954.3254
,,,954.566325,,,954.40445
,,,954.602275,,,954.442675
,,,954.63165,,,954.4758
,,,954.672925,,,954.52395
,,,954.73355,,,954.53265
,,,954.80485,,,954.553275
,,,954.86585,,,954.5807
,,,954.90785,,,954.614725
,,,954.932525,,,954.643425
,,,954.962925,,,954.66965
,,,954.97665,,,954.681025
,,,954.999675,,,954.7031
,,,955.033775,,,954.7352
,,,955.084625,,,954.777725
,,,955.150525,,,954.8171
,,,955.217125,,,954.844575
,,,955.27855,,,954.8965
,,,955.31045,,,954.922425
,,,955.3256,,,954.93845
,,,955.334275,,,954.95615
,,,955.342425,,,954.96715
,,,955.35405,,,954.988075
,,,955.3684,,,955.027025
,,,955.412675,,,955.0918
,,,955.494625,,,955.15575
,,,955.569825,,,955.212375
,,,955.634225,,,955.27655
,,,955.6531,,,955.3019
,,,955.66605,,,955.317175
,,,955.6854,,,955.3305
,,,955.6957,,,955.342
,,,955.70825,,,955.35905
,,,955.724075,,,955.37005
,,,955.74415,,,955.37995
,,,955.77865,,,955.4093
,,,955.811675,,,955.44565
,,,955.8486,,,955.467425
,,,955.92455,,,955.50455
,,,955.9507,,,955.5729
,,,955.9702,,,955.611625
,,,955.9839,,,955.656475
,,,955.992875,,,955.670025
,,,956.009525,,,955.681575
,,,956.0416,,,955.6964
,,,956.06985,,,955.712275
,,,956.100275,,,955.733275
,,,956.145275,,,955.748125
,,,956.17795,,,955.772775
,,,956.204725,,,955.795025
,,,956.227225,,,955.815425
,,,956.25655,,,955.8455
,,,956.27675,,,955.8815
,,,956.310325,,,955.931475
,,,956.32035,,,955.9447
,,,956.35325,,,955.957775
,,,956.38095,,,955.967275
,,,956.411625,,,955.977825
,,,956.438175,,,955.986025
,,,956.472275,,,956.01765
,,,956.5059,,,956.03205
,,,956.52405,,,956.042425
,,,956.54525,,,956.044975
,,,956.573775,,,956.0823
,,,956.60015,,,956.105925
,,,956.627575,,,956.133
,,,956.65805,,,956.16535
,,,956.689625,,,956.1967
,,,956.74035,,,956.2136
,,,956.810975,,,956.24595
,,,956.839725,,,956.26415
,,,956.906525,,,956.2774
,,,956.934425,,,956.298475
,,,956.943425,,,956.314375
,,,956.950575,,,956.331875
,,,956.963675,,,956.347775
,,,956.972925,,,956.37735
,,,956.9903,,,956.402075
,,,957.00135,,,956.43115
,,,957.0271,,,956.4848
,,,957.0688,,,956.503125
,,,957.095025,,,956.51795
,,,957.13255,,,956.615625
,,,957.203325,,,956.657775
,,,957.239825,,,956.68845
,,,957.29545,,,956.752125
,,,957.325275,,,956.777375
,,,957.361375,,,956.8144
,,,957.407875,,,956.843225
,,,957.44055,,,956.8863
,,,957.4863,,,956.89575
,,,957.527775,,,956.910925
,,,957.576725,,,956.928375
,,,957.675625,,,956.9407
,,,957.699525,,,956.954225
,,,957.72425,,,956.962225
,,,957.748775,,,956.97295
,,,957.7696,,,956.98075
,,,957.7889,,,956.989075
,,,957.836125,,,956.994975
,,,957.919125,,,957.0096
,,,957.96645,,,957.03915
,,,957.979425,,,957.05605
,,,958.02085,,,957.081725
,,,958.049125,,,957.1174
,,,958.066475,,,957.1943
,,,958.08475,,,957.228525
,,,958.117825,,,957.26405
,,,958.136025,,,957.30795
,,,958.165175,,,957.325675
,,,958.195825,,,957.34365
,,,958.22115,,,957.35475
,,,958.248425,,,957.368975
,,,958.320675,,,957.40025
,,,958.4263,,,957.417575
,,,958.472525,,,957.44175
,,,958.5074,,,957.48095
,,,958.53755,,,957.5125
,,,958.583275,,,957.533075
,,,958.610675,,,957.573675
,,,958.6573,,,957.5928
,,,958.68835,,,957.624575
,,,958.73905,,,957.664375
,,,958.780025,,,957.68385
,,,958.81755,,,957.69815
,,,958.85185,,,957.719025
,,,958.89025,,,957.77235
,,,958.949825,,,957.79015
,,,958.98165,,,957.79455
,,,959.069,,,957.8212
,,,959.140425,,,957.8808
,,,959.191375,,,957.9089
,,,959.201525,,,957.94575
,,,959.225475,,,957.977925
,,,959.253425,,,957.997725
,,,959.283575,,,958.0276
,,,959.311375,,,958.04145
,,,959.35065,,,958.061975
,,,959.408525,,,958.07135
,,,959.455475,,,958.118275
,,,959.4925,,,958.13585
,,,959.514325,,,958.152125
,,,959.5332,,,958.1845
,,,959.556525,,,958.217225
,,,959.569175,,,958.278175
,,,959.60735,,,958.341925
,,,959.625325,,,958.356075
,,,959.658675,,,958.390125
,,,959.665625,,,958.435525
,,,959.7208,,,958.4551
,,,959.7683,,,958.469275
,,,959.8031,,,958.475525
,,,959.8244,,,958.490275
,,,959.873925,,,958.51085
,,,959.8999,,,958.529375
,,,959.9105,,,958.554075
,,,959.9258,,,958.6033
,,,959.948825,,,958.6283
,,,959.969725,,,958.657475
,,,959.981775,,,958.692725
,,,960.003275,,,958.759025
,,,960.019725,,,958.787625
,,,960.040175,,,958.829075
,,,960.055675,,,958.86
,,,960.0747,,,958.87985
,,,960.0925,,,958.908325
,,,960.11685,,,958.942075
,,,960.127725,,,958.9549
,,,960.140475,,,958.975
,,,960.151875,,,958.9949
,,,960.1761,,,959.03975
,,,960.18615,,,959.0797
,,,960.2085,,,959.107125
,,,960.229275,,,959.137025
,,,960.2385,,,959.155275
,,,960.25495,,,959.17655
,,,960.2659,,,959.19465
,,,960.283075,,,959.2135
,,,960.306875,,,959.243725
,,,960.320075,,,959.2547
,,,960.343,,,959.26585
,,,960.378175,,,959.28135
,,,960.408225,,,959.300125
,,,960.4382,,,959.3254
,,,960.46815,,,959.353275
,,,960.513175,,,959.380875
,,,960.5424,,,959.414675
,,,960.5601,,,959.433025
,,,960.5708,,,959.466125
,,,960.58345,,,959.486575
,,,960.5958,,,959.5045
,,,960.626675,,,959.527375
,,,960.658425,,,959.54025
,,,960.673175,,,959.556725
,,,960.703375,,,959.57555
,,,960.7292,,,959.6001
,,,960.76565,,,959.6172
,,,960.796,,,959.6425
,,,960.83375,,,959.679825
,,,960.86405,,,959.70355
,,,960.876225,,,959.7604
,,,960.8901,,,959.7731
,,,960.902025,,,959.865725
,,,960.927425,,,959.879625
,,,960.93975,,,959.8939
,,,960.960425,,,959.9239
,,,960.978975,,,959.940125
,,,961.0064,,,959.959925
,,,961.026525,,,959.97355
,,,961.05365,,,959.997875
,,,961.09315,,,960.0093
,,,961.133225,,,960.020375
,,,961.179125,,,960.037425
,,,961.20715,,,960.05705
,,,961.232025,,,960.102525
,,,961.24375,,,960.120875
,,,961.251075,,,960.18725
,,,961.263575,,,960.214125
,,,961.281525,,,960.258275
,,,961.294975,,,960.26525
,,,961.31255,,,960.296175
,,,961.330275,,,960.324175
,,,961.3523,,,960.34345
,,,961.398325,,,960.364725
,,,961.459,,,960.3832
,,,961.5267,,,960.405125
,,,961.55655,,,960.4177
,,,961.584725,,,960.430175
,,,961.5934,,,960.4669
,,,961.598575,,,960.4876
,,,961.602475,,,960.547175
,,,961.607275,,,960.56165
,,,961.6131,,,960.570875
,,,961.61905,,,960.585875
,,,961.6261,,,960.60375
,,,961.63625,,,960.630225
,,,961.64265,,,960.6438
,,,961.659975,,,960.659175
,,,961.7071,,,960.6732
,,,961.730825,,,960.6937
,,,961.762375,,,960.7311
,,,961.849275,,,960.782775
,,,961.9092,,,960.820425
,,,961.95415,,,960.864675
,,,961.968875,,,960.88995
,,,961.9821,,,960.907975
,,,961.992975,,,960.9297
,,,961.99995,,,960.960225
,,,962.012225,,,960.989
,,,962.023725,,,961.03685
,,,962.0414,,,961.127625
,,,962.0533,,,961.1928
,,,962.072175,,,961.22265
,,,962.084725,,,961.245175
,,,962.112825,,,961.255825
,,,962.13115,,,961.3021
,,,962.158875,,,961.318075
,,,962.20975,,,961.341525
,,,962.267,,,961.413875
,,,962.3314,,,961.4594
,,,962.36175,,,961.493475
,,,962.381325,,,961.512275
,,,962.3978,,,961.5453
,,,962.412425,,,961.56775
,,,962.43015,,,961.578175
,,,962.443725,,,961.6161
,,,962.4551,,,961.641425
,,,962.46985,,,961.660675
,,,962.489425,,,961.682225
,,,962.51895,,,961.721275
,,,962.548,,,961.744625
,,,962.673925,,,961.772825
,,,962.721425,,,961.79575
,,,962.764325,,,961.8583
,,,962.780825,,,961.905975
,,,962.798475,,,961.9342
,,,962.815725,,,961.96355
,,,962.82985,,,961.97515
,,,962.845725,,,961.99405
,,,962.856875,,,962.005125
,,,962.880025,,,962.016875
,,,962.907125,,,962.030875
,,,962.931575,,,962.0315
,,,962.9652,,,962.067925
,,,962.9897,,,962.0846
,,,963.03735,,,962.12285
,,,963.056975,,,962.138025
,,,963.072975,,,962.16875
,,,963.09615,,,962.206775
,,,963.119175,,,962.252275
,,,963.149025,,,962.2738
,,,963.1715,,,962.30285
,,,963.223525,,,962.34405
,,,963.2436,,,962.3754
,,,963.256825,,,962.398
,,,963.265775,,,962.413725
,,,963.277325,,,962.431875
,,,963.297525,,,962.446475
,,,963.31465,,,962.46575
,,,963.344325,,,962.483475
,,,963.37475,,,962.50585
,,,963.412075,,,962.5411
,,,963.443,,,962.573775
,,,963.466325,,,962.610425
,,,963.478275,,,962.65605
,,,963.50165,,,962.69215
,,,963.519975,,,962.7252
,,,963.5354,,,962.743775
,,,963.55835,,,962.758075
,,,963.58505,,,962.77765
,,,963.604525,,,962.790675
,,,963.622725,,,962.80255
,,,963.650975,,,962.816675
,,,963.6869,,,962.825775
,,,963.709775,,,962.83885
,,,963.736,,,962.85205
,,,963.754925,,,962.8744
,,,963.779175,,,962.892325
,,,963.800175,,,962.918575
,,,963.818225,,,962.948475
,,,963.830225,,,962.982275
,,,963.845825,,,963.0231
,,,963.864675,,,963.06775
,,,963.8846,,,963.086
,,,963.898375,,,963.112575
,,,963.9362,,,963.13005
,,,963.98305,,,963.146175
,,,964.0334,,,963.20005
,,,964.0667,,,963.213675
,,,964.1129,,,963.231075
,,,964.137575,,,963.250425
,,,964.158425,,,963.26745
,,,964.17,,,963.28165
,,,964.211375,,,963.295325
,,,964.24315,,,963.313975
,,,964.274425,,,963.341075
,,,964.32345,,,963.3467
,,,964.364975,,,963.3884
,,,964.40865,,,963.4026
,,,964.4471,,,963.422425
,,,964.4607,,,963.4577
,,,964.473,,,963.477175
,,,964.487625,,,963.497975
,,,964.498875,,,963.52065
,,,964.5148,,,963.535875
,,,964.5289,,,963.563475
,,,964.5491,,,963.608325
,,,964.58175,,,963.63425
,,,964.634,,,963.695375
,,,964.709725,,,963.725975
,,,964.754975,,,963.7437
,,,964.8141,,,963.771025
,,,964.838725,,,963.78435
,,,964.862025,,,963.810675
,,,964.8804,,,963.8262
,,,964.926175,,,963.83575
,,,964.97605,,,963.85115
,,,965.04085,,,963.871375
,,,965.067125,,,963.913075
,,,965.0908,,,963.996625
,,,965.114925,,,964.04035
,,,965.152925,,,964.074625
,,,965.17475,,,964.1085
,,,965.2309,,,964.131075
,,,965.277075,,,964.1522
,,,965.306425,,,964.176875
,,,965.3409,,,964.214025
,,,965.377825,,,964.2306
,,,965.410925,,,964.258675
,,,965.46575,,,964.285425
,,,965.497325,,,964.322575
,,,965.530675,,,964.356775
,,,965.566625,,,964.40895
,,,965.627725,,,964.43375
,,,965.650775,,,964.44835
,,,965.6751,,,964.462375
,,,965.707275,,,964.4786
,,,965.717875,,,964.493225
,,,965.759625,,,964.506075
,,,965.769275,,,964.52995
,,,965.80635,,,964.55755
,,,965.84565,,,964.610425
,,,965.865825,,,964.638675
,,,965.891675,,,964.660425
,,,965.968725,,,964.703025
,,,966.027175,,,964.753525
,,,966.065575,,,964.78065
,,,966.098875,,,964.80965
,,,966.14095,,,964.826025
,,,966.1529,,,964.850175
,,,966.18415,,,964.87145
,,,966.2147,,,964.90075
,,,966.2611,,,964.96405
,,,966.307475,,,964.998325
,,,966.3655,,,965.041575
,,,966.4077,,,965.067425
,,,966.4309,,,965.085075
,,,966.47355,,,965.10025
,,,966.508875,,,965.129325
,,,966.530875,,,965.18985
,,,966.5448,,,965.2209
,,,966.556275,,,965.26445
,,,966.5714,,,965.28595
,,,966.592475,,,965.3127
,,,966.605675,,,965.354525
,,,966.63615,,,965.4509
,,,966.666625,,,965.470475
,,,966.70075,,,965.4945
,,,966.734125,,,965.516625
,,,966.774475,,,965.5299
,,,966.818225,,,965.57185
,,,966.850275,,,965.60685
,,,966.865875,,,965.633425
,,,966.880975,,,965.657525
,,,966.882925,,,965.67305
,,,966.900825,,,965.705025
,,,966.925975,,,965.733025
,,,966.97125,,,965.7493
,,,967.007775,,,965.766625
,,,967.065325,,,965.781475
,,,967.10355,,,965.80445
,,,967.157625,,,965.831275
,,,967.18705,,,965.8568
,,,967.209675,,,965.874025
,,,967.2233,,,965.906525
,,,967.24815,,,965.954725
,,,967.256875,,,966.002175
,,,967.29065,,,966.03605
,,,967.3314,,,966.068525
,,,967.378575,,,966.112
,,,967.548825,,,966.12995
,,,967.588,,,966.1513
,,,967.613225,,,966.18025
,,,967.62915,,,966.20935
,,,967.647175,,,966.2337
,,,967.657,,,966.262125
,,,967.66755,,,966.28705
,,,967.689375,,,966.32765
,,,967.73,,,966.37695
,,,967.775175,,,966.42565
,,,967.879575,,,966.464775
,,,967.9239,,,966.494025
,,,967.9631,,,966.5167
,,,968.001175,,,966.555775
,,,968.0152,,,966.565525
,,,968.035525,,,966.5942
,,,968.05965,,,966.606925
,,,968.083525,,,966.6324
,,,968.09965,,,966.6493
,,,968.120375,,,966.6727
,,,968.1287,,,966.6941
,,,968.139325,,,966.72715
,,,968.144625,,,966.75815
,,,968.149725,,,966.779025
,,,968.162075,,,966.8181
,,,968.18185,,,966.8331
,,,968.224075,,,966.84705
,,,968.261,,,966.869725
,,,968.305025,,,966.888325
,,,968.308025,,,966.89105
,,,968.3259,,,966.905225
,,,968.3372,,,966.9304
,,,968.379525,,,966.956575
,,,968.411325,,,967.04115
,,,968.445075,,,967.071675
,,,968.474275,,,967.14815
,,,968.504825,,,967.1744
,,,968.5348,,,967.2175
,,,968.57305,,,967.270925
,,,968.59925,,,967.298175
,,,968.626625,,,967.33055
,,,968.645675,,,967.3544
,,,968.658625,,,967.384125
,,,968.67495,,,967.4174
,,,968.6854,,,967.44895
,,,968.700025,,,967.499625
,,,968.712675,,,967.537025
,,,968.73655,,,967.6041
,,,968.766375,,,967.620975
,,,968.7968,,,967.6351
,,,968.832375,,,967.712125
,,,968.8789,,,967.731575
,,,968.91215,,,967.784225
,,,968.9413,,,967.8321
,,,968.970075,,,967.882875
,,,969.000875,,,967.906425
,,,969.030975,,,967.95045
,,,969.058975,,,967.972125
,,,969.086525,,,967.985275
,,,969.12025,,,968.011325
,,,969.160375,,,968.03765
,,,969.2306,,,968.0605
,,,969.278125,,,968.08035
,,,969.3514,,,968.105725
,,,969.369575,,,968.1262
,,,969.387425,,,968.145625
,,,969.41425,,,968.152075
,,,969.436625,,,968.162925
,,,969.451075,,,968.190675
,,,969.476225,,,968.216725
,,,969.489775,,,968.243975
,,,969.53375,,,968.268725
,,,969.571075,,,968.289325
,,,969.645275,,,968.306575
,,,969.7056,,,968.316825
,,,969.727175,,,968.338025
,,,969.73795,,,968.366375
,,,969.739775,,,968.468075
,,,969.745025,,,968.49075
,,,969.757725,,,968.517975
,,,969.769925,,,968.548125
,,,969.790925,,,968.57545
,,,969.805475,,,968.614025
,,,969.821625,,,968.654
,,,969.84555,,,968.668925
,,,969.87345,,,968.686875
,,,969.929675,,,968.7062
,,,969.967825,,,968.72485
,,,970.007975,,,968.745525
,,,970.068825,,,968.764275
,,,970.101975,,,968.80005
,,,970.1264,,,968.8561
,,,970.142075,,,968.90595
,,,970.176525,,,968.928
,,,970.1949,,,968.955475
,,,970.217975,,,968.9897
,,,970.243925,,,969.032075
,,,970.268525,,,969.07485
,,,970.315475,,,969.097925
,,,970.417825,,,969.1279
,,,970.488375,,,969.1795
,,,970.51455,,,969.229025
,,,970.530375,,,969.25425
,,,970.538425,,,969.30795
,,,970.545625,,,969.3443
,,,970.569,,,969.360125
,,,970.5843,,,969.3732
,,,970.597775,,,969.4358
,,,970.61385,,,969.46275
,,,970.63725,,,969.50025
,,,970.6524,,,969.5298
,,,970.6696,,,969.57925
,,,970.692075,,,969.62355
,,,970.717625,,,969.651675
,,,970.756925,,,969.689825
,,,970.791825,,,969.703525
,,,970.83,,,969.719175
,,,970.850925,,,969.73365
,,,970.9048,,,969.76105
,,,970.935475,,,969.78045
,,,970.984275,,,969.810575
,,,971.0661,,,969.831575
,,,971.113625,,,969.85415
,,,971.140525,,,969.9008
,,,971.164675,,,969.9326
,,,971.185925,,,969.96195
,,,971.196525,,,969.981925
,,,971.209725,,,970.007325
,,,971.224075,,,970.04245
,,,971.2438,,,970.063275
,,,971.263625,,,970.0838
,,,971.32425,,,970.0994
,,,971.389825,,,970.11815
,,,971.43555,,,970.1289
,,,971.466575,,,970.153175
,,,971.485625,,,970.170925
,,,971.5102,,,970.18875
,,,971.517175,,,970.199275
,,,971.523225,,,970.21265
,,,971.537025,,,970.242325
,,,971.543825,,,970.249075
,,,971.558625,,,970.2625
,,,971.593675,,,970.278275
,,,971.614025,,,970.302625
,,,971.635675,,,970.3351
,,,971.65775,,,970.367375
,,,971.67875,,,970.405425
,,,971.694775,,,970.446675
,,,971.7091,,,970.498675
,,,971.726275,,,970.519275
,,,971.742175,,,970.53545
,,,971.7523,,,970.55285
,,,971.771725,,,970.56725
,,,971.798775,,,970.596625
,,,971.815175,,,970.612125
,,,971.834225,,,970.62235
,,,971.86265,,,970.646525
,,,971.8789,,,970.66755
,,,971.898925,,,970.69365
,,,971.917825,,,970.7296
,,,971.940475,,,970.73435
,,,971.971575,,,970.7592
,,,972.0279,,,970.79865
,,,972.062275,,,970.840925
,,,972.0951,,,970.86855
,,,972.12345,,,970.901875
,,,972.1509,,,970.92475
,,,972.182825,,,970.946975
,,,972.19915,,,970.979075
,,,972.21395,,,971.01735
,,,972.222425,,,971.05545
,,,972.237075,,,971.101825
,,,972.251125,,,971.11155
,,,972.27455,,,971.128575
,,,972.293625,,,971.138725
,,,972.32305,,,971.1532
,,,972.34145,,,971.16655
,,,972.38865,,,971.1809
,,,972.417025,,,971.2177
,,,972.4743,,,971.237625
,,,972.53325,,,971.26025
,,,972.56625,,,971.26725
,,,972.617825,,,971.300225
,,,972.6416,,,971.352375
,,,972.679425,,,971.402175
,,,972.723625,,,971.45615
,,,972.841125,,,971.46725
,,,972.862525,,,971.47675
,,,972.8788,,,971.524675
,,,972.882125,,,971.55765
,,,972.891975,,,971.56925
,,,972.89995,,,971.5861
,,,972.912425,,,971.624825
,,,972.923175,,,971.6622
,,,972.930625,,,971.694225
,,,972.94215,,,971.7316
,,,972.95625,,,971.747575
,,,972.982025,,,971.7869
,,,973.01445,,,971.8128
,,,973.02575,,,971.8516
,,,973.039325,,,971.868075
,,,973.05345,,,971.8965
,,,973.081325,,,971.92975
,,,973.113975,,,971.966775
,,,973.1375,,,971.9946
,,,973.16785,,,972.0332
,,,973.19075,,,972.0782
,,,973.201425,,,972.11015
,,,973.210875,,,972.128
,,,973.219475,,,972.156775
,,,973.229225,,,972.175325
,,,973.24425,,,972.2037
,,,973.256025,,,972.212675
,,,973.26335,,,972.27145
,,,973.291475,,,972.294075
,,,973.301175,,,972.322825
,,,973.317025,,,972.365325
,,,973.3344,,,972.405525
,,,973.35765,,,972.42985
,,,973.378025,,,972.47285
,,,973.397,,,972.541775
,,,973.439325,,,972.568
,,,973.480675,,,972.598725
,,,973.524475,,,972.626425
,,,973.55005,,,972.64085
,,,973.602975,,,972.654875
,,,973.630075,,,972.680725
,,,973.646825,,,972.706925
,,,973.65725,,,972.741425
,,,973.687775,,,972.802925
,,,973.716625,,,972.821375
,,,973.745825,,,972.850275
,,,973.798375,,,972.86725
,,,973.845675,,,972.876175
,,,973.89615,,,972.88285
,,,973.932775,,,972.9027
,,,973.9697,,,972.9172
,,,974.007675,,,972.937425
,,,974.03425,,,972.95125
,,,974.055575,,,972.976
,,,974.097875,,,972.99305
,,,974.1363,,,973.011625
,,,974.158975,,,973.036025
,,,974.198125,,,973.071375
,,,974.2697,,,973.0943
,,,974.316575,,,973.111575
,,,974.34605,,,973.1276
,,,974.3724,,,973.15975
,,,974.39245,,,973.1754
,,,974.4176,,,973.2139
,,,974.44815,,,973.223675
,,,974.452825,,,973.236975
,,,974.5048,,,973.2477
,,,974.531375,,,973.267525
,,,974.5868,,,973.278725
,,,974.608225,,,973.3124
,,,974.663425,,,973.33055
,,,974.731575,,,973.355075
,,,974.7764,,,973.37015
,,,974.797775,,,973.391225
,,,974.8126,,,973.426425
,,,974.8393,,,973.469325
,,,974.855225,,,973.49495
,,,974.86985,,,973.509825
,,,974.885575,,,973.54015
,,,974.90495,,,973.568875
