SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,,,,,,77.970725,
,,,,,,77.979175,
,,,,,,77.9845,
,,,,,,77.992375,
,,,,,,78.000325,
,,,,,,78.00915,
,,,,,,78.0237,
,,,,,,78.03815,
,,,,,,78.0651,
,,,,,,78.092025,
,,,,,,78.110725,
,,,,,,78.1467,
,,,,,,78.171775,
,,,,,,78.231225,
,,,,,,78.312625,
,,,,,,78.33025,
,,,,,,78.34595,
,,,,,,78.347575,
,,,,,,78.357725,
,,,,,,78.36455,
,,,,,,78.37205,
,,,,,,78.3767,
,,,,,,78.380125,
,,,,,,78.392075,
,,,,,,78.395375,
,,,,,,78.400275,
,,,,,,78.411325,
,,,,,,78.4241,
,,,,,,78.43535,
,,,,,,78.441225,
,,,,,,78.4499,
,,,,,,78.47065,
,,,,,,78.480175,
,,,,,,78.50065,
,,,,,,78.51115,
,,,,,,78.5236,
,,,,,,78.555575,
,,,,,,78.583775,
,,,,,,78.65455,
,,,,,,78.69225,
,,,,,,78.7934,
,,,,,,78.8278,
,,,,,,78.8367,
,,,,,,78.8436,
,,,,,,78.8495,
,,,,,,78.85475,
,,,,,,78.8593,
,,,,,,78.862225,
,,,,,,78.8732,
,,,,,,78.883475,
,,,,,,78.894225,
,,,,,,78.912025,
,,,,,,78.92515,
,,,,,,78.932875,
,,,,,,78.94275,
,,,,,,78.9537,
,,,,,,78.965,
,,,,,,78.986175,
,,,,,,78.99805,
,,,,,,79.01505,
,,,,,,79.029875,
,,,,,,79.06335,
,,,,,,79.125525,
,,,,,,79.22075,
,,,,,,79.2663,
,,,,,,79.2919,
,,,,,,79.29825,
,,,,,,79.303025,
,,,,,,79.30595,
,,,,,,79.309975,
,,,,,,79.317975,
,,,,,,79.320425,
,,,,,,79.3244,
,,,,,,79.3445,
,,,,,,79.3612,
,,,,,,79.366475,
,,,,,,79.371975,
,,,,,,79.37655,
,,,,,,79.382375,
,,,,,,79.402575,
,,,,,,79.42405,
,,,,,,79.435225,
,,,,,,79.446825,
,,,,,,79.45885,
,,,,,,79.485625,
,,,,,,79.507275,
,,,,,,79.52765,
,,,,,,79.55665,
,,,,,,79.6217,
,,,,,,79.66105,
,,,,,,79.6683,
,,,,,,79.67635,
,,,,,,79.681025,
,,,,,,79.685025,
,,,,,,79.688975,
,,,,,,79.693075,
,,,,,,79.69605,
,,,,,,79.699475,
,,,,,,79.70835,
,,,,,,79.717075,
,,,,,,79.726025,
,,,,,,79.7297,
,,,,,,79.7379,
,,,,,,79.742425,
,,,,,,79.750625,
,,,,,,79.756175,
,,,,,,79.771875,
,,,,,,79.79235,
,,,,,,79.81425,
,,,,,,79.82905,
,,,,,,79.875675,
,,,,,,79.905475,
,,,,,,79.934475,
,,,,,,80.009375,
,,,,,,80.055975,
,,,,,,80.06135,
,,,,,,80.06845,
,,,,,,80.07395,
,,,,,,80.082,
,,,,,,80.08545,
,,,,,,80.088725,
,,,,,,80.09225,
,,,,,,80.10985,
,,,,,,80.131925,
,,,,,,80.140475,
,,,,,,80.15145,
,,,,,,80.161025,
,,,,,,80.178,
,,,,,,80.195825,
,,,,,,80.215425,
,,,,,,80.232875,
,,,,,,80.26125,
,,,,,,80.31795,
,,,,,,80.3425,
,,,,,,80.37265,
,,,,,,80.399875,
,,,,,,80.42075,
,,,,,,80.427625,
,,,,,,80.439225,
,,,,,,80.44545,
,,,,,,80.44985,
,,,,,,80.45575,
,,,,,,80.46165,
,,,,,,80.46575,
,,,,,,80.470875,
,,,,,,80.47705,
,,,,,,80.4845,
,,,,,,80.48795,
,,,,,,80.491975,
,,,,,,80.498125,
,,,,,,80.509725,
,,,,,,80.51515,
,,,,,,80.52295,
,,,,,,80.53385,
,,,,,,80.5533,
,,,,,,80.592275,
,,,,,,80.624175,
,,,,,,80.6595,
,,,,,,80.7267,
,,,,,,80.755925,
,,,,,,80.828,
,,,,,,80.838825,
,,,,,,80.8458,
,,,,,,80.8509,
,,,,,,80.85405,
,,,,,,80.85815,
,,,,,,80.866125,
,,,,,,80.872075,
,,,,,,80.8779,
,,,,,,80.885025,
,,,,,,80.89235,
,,,,,,80.8979,
,,,,,,80.924825,
,,,,,,80.942175,
,,,,,,80.9593,
,,,,,,80.977725,
,,,,,,81.016775,
,,,,,,81.037475,
,,,,,,81.110225,
,,,,,,81.13205,
,,,,,,81.154175,
,,,,,,81.1872,
,,,,,,81.233975,
,,,,,,81.2675,
,,,,,,81.280975,
,,,,,,81.288025,
,,,,,,81.296125,
,,,,,,81.30005,
,,,,,,81.304175,
,,,,,,81.30745,
,,,,,,81.3105,
,,,,,,81.3144,
,,,,,,81.31755,
,,,,,,81.33955,
,,,,,,81.35175,
,,,,,,81.3533,
,,,,,,81.3571,
,,,,,,81.369025,
,,,,,,81.3803,
,,,,,,81.393575,
,,,,,,81.39755,
,,,,,,81.398875,
,,,,,,81.40625,
,,,,,,81.412325,
,,,,,,81.42245,
,,,,,,81.42875,
,,,,,,81.43725,
,,,,,,81.4459,
,,,,,,81.4556,
,,,,,,81.46525,
,,,,,,81.478,
,,,,,,81.49425,
,,,,,,81.514825,
,,,,,,81.558975,
,,,,,,81.58595,
,,,,,,81.629875,
,,,,,,81.7118,
,,,,,,81.740525,
,,,,,,81.765275,
,,,,,,81.7716,
,,,,,,81.777525,
,,,,,,81.7884,
,,,,,,81.793625,
,,,,,,81.797425,
,,,,,,81.801275,
,,,,,,81.805225,
,,,,,,81.8092,
,,,,,,81.813975,
,,,,,,81.818975,
,,,,,,81.82385,
,,,,,,81.8306,
,,,,,,81.840925,
,,,,,,81.8523,
,,,,,,81.8628,
,,,,,,81.8729,
,,,,,,81.883325,
,,,,,,81.898725,
,,,,,,81.90525,
,,,,,,81.92165,
,,,,,,81.947025,
,,,,,,81.956725,
,,,,,,81.979275,
,,,,,,82.044775,
,,,,,,82.0964,
,,,,,,82.1428,
,,,,,,82.18845,
,,,,,,82.207175,
,,,,,,82.214275,
,,,,,,82.22375,
,,,,,,82.234825,
,,,,,,82.2397,
,,,,,,82.243575,
,,,,,,82.24735,
,,,,,,82.251425,
,,,,,,82.2554,
,,,,,,82.2588,
,,,,,,82.262675,
,,,,,,82.2672,
,,,,,,82.27095,
,,,,,,82.274625,
,,,,,,82.282325,
,,,,,,82.293225,
,,,,,,82.30015,
,,,,,,82.318275,
,,,,,,82.325325,
,,,,,,82.34285,
,,,,,,82.35055,
,,,,,,82.359625,
,,,,,,82.376,
,,,,,,82.3931,
,,,,,,82.401075,
,,,,,,82.41025,
,,,,,,82.413575,
,,,,,,82.42845,
,,,,,,82.4393,
,,,,,,82.459075,
,,,,,,82.48225,
,,,,,,82.505075,
,,,,,,82.53455,
,,,,,,82.599875,
,,,,,,82.649925,
,,,,,,82.697475,
,,,,,,82.703025,
,,,,,,82.709875,
,,,,,,82.715275,
,,,,,,82.719725,
,,,,,,82.723175,
,,,,,,82.727425,
,,,,,,82.73185,
,,,,,,82.7362,
,,,,,,82.739425,
,,,,,,82.743525,
,,,,,,82.747825,
,,,,,,82.754025,
,,,,,,82.7592,
,,,,,,82.761875,
,,,,,,82.764175,
,,,,,,82.7688,
,,,,,,82.77565,
,,,,,,82.781625,
,,,,,,82.790175,
,,,,,,82.829475,
,,,,,,82.8412,
,,,,,,82.86255,
,,,,,,82.86945,
,,,,,,82.88165,
,,,,,,82.903125,
,,,,,,82.924725,
,,,,,,82.93855,
,,,,,,82.97025,
,,,,,,83.006625,
,,,,,,83.039225,
,,,,,,83.10945,
,,,,,,83.2077,
,,,,,,83.215075,
,,,,,,83.22395,
,,,,,,83.22865,
,,,,,,83.23395,
,,,,,,83.23895,
,,,,,,83.24385,
,,,,,,83.2467,
,,,,,,83.2514,
,,,,,,83.25505,
,,,,,,83.2582,
,,,,,,83.276625,
,,,,,,83.30225,
,,,,,,83.317075,
,,,,,,83.323775,
,,,,,,83.332225,
,,,,,,83.341525,
,,,,,,83.349,
,,,,,,83.36345,
,,,,,,83.36975,
,,,,,,83.3766,
,,,,,,83.3888,
,,,,,,83.40715,
,,,,,,83.4143,
,,,,,,83.436025,
,,,,,,83.445825,
,,,,,,83.4628,
,,,,,,83.4856,
,,,,,,83.50645,
,,,,,,83.52255,
,,,,,,83.552025,
,,,,,,83.59365,
,,,,,,83.651875,
,,,,,,83.6794,
,,,,,,83.7168,
,,,,,,83.771575,
,,,,,,83.78305,
,,,,,,83.823275,
,,,,,,83.836625,
,,,,,,83.8577,
,,,,,,83.863825,
,,,,,,83.875775,
,,,,,,83.8858,
,,,,,,83.8918,
,,,,,,83.89745,
,,,,,,83.90485,
,,,,,,83.909,
,,,,,,83.9143,
,,,,,,83.92565,
,,,,,,83.932875,
,,,,,,83.938725,
,,,,,,83.94885,
,,,,,,83.9557,
,,,,,,83.975525,
,,,,,,83.99985,
,,,,,,84.01935,
,,,,,,84.035425,
,,,,,,84.05935,
,,,,,,84.0952,
,,,,,,84.148875,
,,,,,,84.18185,
,,,,,,84.207375,
,,,,,,84.2547,
,,,,,,84.284825,
,,,,,,84.30945,
,,,,,,84.321375,
,,,,,,84.330375,
,,,,,,84.335075,
,,,,,,84.3395,
,,,,,,84.3434,
,,,,,,84.345375,
,,,,,,84.3472,
,,,,,,84.359175,
,,,,,,84.39295,
,,,,,,84.40015,
,,,,,,84.411375,
,,,,,,84.4243,
,,,,,,84.430325,
,,,,,,84.442425,
,,,,,,84.451875,
,,,,,,84.473625,
,,,,,,84.498075,
,,,,,,84.527175,
,,,,,,84.5513,
,,,,,,84.589175,
,,,,,,84.6889,
,,,,,,84.700475,
,,,,,,84.7079,
,,,,,,84.7143,
,,,,,,84.719325,
,,,,,,84.728,
,,,,,,84.754375,
,,,,,,84.76275,
,,,,,,84.770275,
,,,,,,84.780925,
,,,,,,84.787825,
,,,,,,84.796375,
,,,,,,84.80085,
,,,,,,84.810025,
,,,,,,84.821125,
,,,,,,84.83505,
,,,,,,84.842125,
,,,,,,84.851925,
,,,,,,84.88035,
,,,,,,84.898525,
,,,,,,84.94345,
,,,,,,84.9617,
,,,,,,85.0026,
,,,,,,85.018475,
,,,,,,85.035825,
,,,,,,85.05235,
,,,,,,85.073925,
,,,,,,85.0861,
,,,,,,85.117775,
,,,,,,85.134325,
,,,,,,85.142,
,,,,,,85.1482,
,,,,,,85.15685,
,,,,,,85.161875,
,,,,,,85.167425,
,,,,,,85.17235,
,,,,,,85.18125,
,,,,,,85.19405,
,,,,,,85.199625,
,,,,,,85.209375,
,,,,,,85.220575,
,,,,,,85.230975,
,,,,,,85.254575,
,,,,,,85.2663,
,,,,,,85.27935,
,,,,,,85.2905,
,,,,,,85.2984,
,,,,,,85.31515,
,,,,,,85.3329,
,,,,,,85.340425,
,,,,,,85.35465,
,,,,,,85.367175,
,,,,,,85.376825,
,,,,,,85.386075,
,,,,,,85.393225,
,,,,,,85.40425,
,,,,,,85.4134,
,,,,,,85.4353,
,,,,,,85.449025,
,,,,,,85.465775,
,,,,,,85.490875,
,,,,,,85.4986,
,,,,,,85.507875,
,,,,,,85.51115,
,,,,,,85.516175,
,,,,,,85.528275,
,,,,,,85.53835,
,,,,,,85.543275,
,,,,,,85.5529,
,,,,,,85.558125,
,,,,,,85.565525,
,,,,,,85.575675,
,,,,,,85.58705,
,,,,,,85.600425,
,,,,,,85.61185,
,,,,,,85.63245,
,,,,,,85.6447,
,,,,,,85.658475,
,,,,,,85.66735,
,,,,,,85.6753,
,,,,,,85.6869,
,,,,,,85.706175,
,,,,,,85.7177,
,,,,,,85.726025,
,,,,,,85.7412,
,,,,,,85.757125,
,,,,,,85.7632,
,,,,,,85.7713,
,,,,,,85.77775,
,,,,,,85.788325,
,,,,,,85.80115,
,,,,,,85.80795,
,,,,,,85.819875,
,,,,,,85.82635,
,,,,,,85.83305,
,,,,,,85.8439,
,,,,,,85.85735,
,,,,,,85.86465,
,,,,,,85.875025,
,,,,,,85.885275,
,,,,,,85.894375,
,,,,,,85.9039,
,,,,,,85.915825,
,,,,,,85.933125,
,,,,,,85.947075,
,,,,,,85.96185,
,,,,,,85.9718,
,,,,,,85.98485,
,,,,,,85.993425,
,,,,,,86.0019,
,,,,,,86.01,
,,,,,,86.02135,
,,,,,,86.030125,
,,,,,,86.039175,
,,,,,,86.0464,
,,,,,,86.057425,
,,,,,,86.064375,
,,,,,,86.069625,
,,,,,,86.08095,
,,,,,,86.091875,
,,,,,,86.10215,
,,,,,,86.1071,
,,,,,,86.113525,
,,,,,,86.122075,
,,,,,,86.12825,
,,,,,,86.1337,
,,,,,,86.14135,
,,,,,,86.1562,
,,,,,,86.16285,
,,,,,,86.173575,
,,,,,,86.1786,
,,,,,,86.187175,
,,,,,,86.194025,
,,,,,,86.200825,
,,,,,,86.206075,
,,,,,,86.21325,
,,,,,,86.21965,
,,,,,,86.2284,
,,,,,,86.23265,
,,,,,,86.23835,
,,,,,,86.245025,
,,,,,,86.249475,
,,,,,,86.25495,
,,,,,,86.261,
,,,,,,86.266475,
,,,,,,86.274825,
,,,,,,86.287325,
,,,,,,86.300925,
,,,,,,86.30775,
,,,,,,86.31595,
,,,,,,86.3208,
,,,,,,86.326825,
,,,,,,86.332325,
,,,,,,86.344,
,,,,,,86.35215,
,,,,,,86.359625,
,,,,,,86.366925,
,,,,,,86.3732,
,,,,,,86.384,
,,,,,,86.39035,
,,,,,,86.3985,
,,,,,,86.4054,
,,,,,,86.42125,
,,,,,,86.43225,
,,,,,,86.4404,
,,,,,,86.4526,
,,,,,,86.4674,
,,,,,,86.475675,
,,,,,,86.483375,
,,,,,,86.496875,
,,,,,,86.50775,
,,,,,,86.519425,
,,,,,,86.535625,
,,,,,,86.54655,
,,,,,,86.5631,
,,,,,,86.5758,
,,,,,,86.582875,
,,,,,,86.5906,
,,,,,,86.5967,
,,,,,,86.602175,
,,,,,,86.613025,
,,,,,,86.618425,
,,,,,,86.62405,
,,,,,,86.629675,
,,,,,,86.63775,
,,,,,,86.6457,
,,,,,,86.65665,
,,,,,,86.6652,
,,,,,,86.6739,
,,,,,,86.683575,
,,,,,,86.6899,
,,,,,,86.698375,
,,,,,,86.703725,
,,,,,,86.71185,
,,,,,,86.71845,
,,,,,,86.735475,
,,,,,,86.74265,
,,,,,,86.759225,
,,,,,,86.771175,
,,,,,,86.780825,
,,,,,,86.79775,
,,,,,,86.813475,
,,,,,,86.8297,
,,,,,,86.8521,
,,,,,,86.880225,
,,,,,,86.919275,
,,,,,,86.935675,
,,,,,,86.96855,
,,,,,,86.97935,
,,,,,,86.998025,
,,,,,,87.007775,
,,,,,,87.017225,
,,,,,,87.0194,
,,,,,,87.0238,
,,,,,,87.030075,
,,,,,,87.035825,
,,,,,,87.041375,
,,,,,,87.05025,
,,,,,,87.05465,
,,,,,,87.061625,
,,,,,,87.088375,
,,,,,,87.09835,
,,,,,,87.1199,
,,,,,,87.134475,
,,,,,,87.1458,
,,,,,,87.1605,
,,,,,,87.173475,
,,,,,,87.187,
,,,,,,87.203,
,,,,,,87.217425,
,,,,,,87.23605,
,,,,,,87.255725,
,,,,,,87.27135,
,,,,,,87.30355,
,,,,,,87.315825,
,,,,,,87.335275,
,,,,,,87.395425,
,,,,,,87.411975,
,,,,,,87.4252,
,,,,,,87.432425,
,,,,,,87.437875,
,,,,,,87.44095,
,,,,,,87.449575,
,,,,,,87.45395,
,,,,,,87.45925,
,,,,,,87.4646,
,,,,,,87.468,
,,,,,,87.4752,
,,,,,,87.480025,
,,,,,,87.48525,
,,,,,,87.490375,
,,,,,,87.497025,
,,,,,,87.53275,
,,,,,,87.540825,
,,,,,,87.55305,
,,,,,,87.56035,
,,,,,,87.5746,
,,,,,,87.5855,
,,,,,,87.6107,
,,,,,,87.63295,
,,,,,,87.663725,
,,,,,,87.692375,
,,,,,,87.742825,
,,,,,,87.757325,
,,,,,,87.775975,
,,,,,,87.791775,
,,,,,,87.808775,
,,,,,,87.82035,
,,,,,,87.838,
,,,,,,87.858025,
,,,,,,87.872675,
,,,,,,87.882625,
,,,,,,87.8948,
,,,,,,87.9067,
,,,,,,87.93205,
,,,,,,87.96545,
,,,,,,87.987125,
,,,,,,88.010925,
,,,,,,88.029825,
,,,,,,88.0375,
,,,,,,88.05075,
,,,,,,88.059,
,,,,,,88.07,
,,,,,,88.0828,
,,,,,,88.096775,
,,,,,,88.107975,
,,,,,,88.1164,
,,,,,,88.125175,
,,,,,,88.135425,
,,,,,,88.14735,
,,,,,,88.1626,
,,,,,,88.18265,
,,,,,,88.201275,
,,,,,,88.210975,
,,,,,,88.21395,
,,,,,,88.23265,
,,,,,,88.2414,
,,,,,,88.285525,
,,,,,,88.315125,
,,,,,,88.3536,
,,,,,,88.37275,
,,,,,,88.384675,
,,,,,,88.413625,
,,,,,,88.44485,
,,,,,,88.48895,
,,,,,,88.522625,
,,,,,,88.576325,
,,,,,,88.585725,
,,,,,,88.590825,
,,,,,,88.5963,
,,,,,,88.601925,
,,,,,,88.606475,
,,,,,,88.611675,
,,,,,,88.61665,
,,,,,,88.621225,
,,,,,,88.628875,
,,,,,,88.642475,
,,,,,,88.66105,
,,,,,,88.6729,
,,,,,,88.682475,
,,,,,,88.698975,
,,,,,,88.709825,
,,,,,,88.726425,
,,,,,,88.73875,
,,,,,,88.76485,
,,,,,,88.7803,
,,,,,,88.7926,
,,,,,,88.81595,
,,,,,,88.848075,
,,,,,,88.870375,
,,,,,,88.886225,
,,,,,,88.9009,
,,,,,,88.91035,
,,,,,,88.92185,
,,,,,,88.933575,
,,,,,,88.94025,
,,,,,,88.9503,
,,,,,,88.955275,
,,,,,,88.96235,
,,,,,,88.9677,
,,,,,,88.973,
,,,,,,88.981375,
,,,,,,88.9884,
,,,,,,88.99375,
,,,,,,89.0007,
,,,,,,89.011225,
,,,,,,89.0164,
,,,,,,89.021325,
,,,,,,89.0343,
,,,,,,89.056975,
,,,,,,89.0655,
,,,,,,89.074675,
,,,,,,89.0791,
,,,,,,89.087575,
,,,,,,89.093375,
,,,,,,89.0967,
,,,,,,89.10435,
,,,,,,89.1174,
,,,,,,89.125275,
,,,,,,89.136325,
,,,,,,89.148225,
,,,,,,89.1647,
,,,,,,89.18195,
,,,,,,89.20125,
,,,,,,89.23045,
,,,,,,89.283125,
,,,,,,89.3127,
,,,,,,89.3666,
,,,,,,89.377675,
,,,,,,89.38385,
,,,,,,89.390525,
,,,,,,89.3967,
,,,,,,89.404525,
,,,,,,89.409925,
,,,,,,89.4162,
,,,,,,89.42715,
,,,,,,89.440725,
,,,,,,89.469075,
,,,,,,89.4879,
,,,,,,89.518525,
,,,,,,89.53295,
,,,,,,89.562175,
,,,,,,89.5799,
,,,,,,89.59045,
,,,,,,89.614275,
,,,,,,89.62005,
,,,,,,89.659725,
,,,,,,89.668775,
,,,,,,89.676825,
,,,,,,89.690275,
,,,,,,89.700725,
,,,,,,89.7102,
,,,,,,89.7182,
,,,,,,89.72525,
,,,,,,89.764225,
,,,,,,89.772325,
,,,,,,89.78305,
,,,,,,89.793325,
,,,,,,89.8095,
,,,,,,89.85085,
,,,,,,89.8962,
,,,,,,89.937625,
,,,,,,89.9685,
,,,,,,89.999675,
,,,,,,90.030475,
,,,,,,90.0662,
,,,,,,90.081725,
,,,,,,90.089425,
,,,,,,90.09525,
,,,,,,90.106875,
,,,,,,90.11265,
,,,,,,90.11755,
,,,,,,90.12125,
,,,,,,90.1257,
,,,,,,90.129075,
,,,,,,90.13695,
,,,,,,90.14225,
,,,,,,90.1464,
,,,,,,90.1636,
,,,,,,90.1786,
,,,,,,90.1851,
,,,,,,90.208475,
,,,,,,90.220425,
,,,,,,90.2276,
,,,,,,90.237925,
,,,,,,90.2474,
,,,,,,90.2667,
,,,,,,90.31435,
,,,,,,90.325025,
,,,,,,90.33325,
,,,,,,90.354975,
,,,,,,90.36425,
,,,,,,90.4041,
,,,,,,90.442425,
,,,,,,90.4761,
,,,,,,90.506875,
,,,,,,90.5406,
,,,,,,90.591425,
,,,,,,90.599475,
,,,,,,90.61265,
,,,,,,90.616325,
,,,,,,90.62115,
,,,,,,90.6263,
,,,,,,90.630275,
,,,,,,90.635175,
,,,,,,90.638475,
,,,,,,90.643475,
,,,,,,90.6466,
,,,,,,90.6538,
,,,,,,90.657225,
,,,,,,90.663225,
,,,,,,90.66865,
,,,,,,90.67285,
,,,,,,90.693025,
,,,,,,90.715425,
,,,,,,90.741075,
,,,,,,90.751925,
,,,,,,90.767875,
,,,,,,90.778,
,,,,,,90.785575,
,,,,,,90.7936,
,,,,,,90.804575,
,,,,,,90.810825,
,,,,,,90.833775,
,,,,,,90.851225,
,,,,,,90.859975,
,,,,,,90.8804,
,,,,,,90.90805,
,,,,,,90.9188,
,,,,,,90.943025,
,,,,,,90.967525,
,,,,,,90.99715,
,,,,,,91.02075,
,,,,,,91.048125,
,,,,,,91.071175,
,,,,,,91.09975,
,,,,,,91.1208,
,,,,,,91.1311,
,,,,,,91.1379,
,,,,,,91.1433,
,,,,,,91.149125,
,,,,,,91.154325,
,,,,,,91.16025,
,,,,,,91.1659,
,,,,,,91.1729,
,,,,,,91.174575,
,,,,,,91.178925,
,,,,,,91.2002,
,,,,,,91.212525,
,,,,,,91.2226,
,,,,,,91.244325,
,,,,,,91.264625,
,,,,,,91.290725,
,,,,,,91.349175,
,,,,,,91.370025,
,,,,,,91.4064,
,,,,,,91.4309,
,,,,,,91.44695,
,,,,,,91.48965,
,,,,,,91.55565,
,,,,,,91.578075,
,,,,,,91.587125,
,,,,,,91.6004,
,,,,,,91.608375,
,,,,,,91.619675,
,,,,,,91.6303,
,,,,,,91.6391,
,,,,,,91.654675,
,,,,,,91.662875,
,,,,,,91.706775,
,,,,,,91.7198,
,,,,,,91.729425,
,,,,,,91.752675,
,,,,,,91.765475,
,,,,,,91.7872,
,,,,,,91.7956,
,,,,,,91.801375,
,,,,,,91.809725,
,,,,,,91.818175,
,,,,,,91.847325,
,,,,,,91.86275,
,,,,,,91.880675,
,,,,,,91.9091,
,,,,,,91.954575,
,,,,,,91.975975,
,,,,,,92.009075,
,,,,,,92.092025,
,,,,,,92.0982,
,,,,,,92.13105,
,,,,,,92.1406,
,,,,,,92.1525,
,,,,,,92.15635,
,,,,,,92.1647,
,,,,,,92.172725,
,,,,,,92.177175,
,,,,,,92.18035,
,,,,,,92.18555,
,,,,,,92.190075,
,,,,,,92.20405,
,,,,,,92.209625,
,,,,,,92.21845,
,,,,,,92.22835,
,,,,,,92.2384,
,,,,,,92.25235,
,,,,,,92.2636,
,,,,,,92.279175,
,,,,,,92.299175,
,,,,,,92.31535,
,,,,,,92.364875,
,,,,,,92.3723,
,,,,,,92.3922,
,,,,,,92.44105,
,,,,,,92.4628,
,,,,,,92.4739,
,,,,,,92.48175,
,,,,,,92.488975,
,,,,,,92.49445,
,,,,,,92.501425,
,,,,,,92.5083,
,,,,,,92.514525,
,,,,,,92.520975,
,,,,,,92.526425,
,,,,,,92.531425,
,,,,,,92.536625,
,,,,,,92.546775,
,,,,,,92.5557,
,,,,,,92.5663,
,,,,,,92.5882,
,,,,,,92.6031,
,,,,,,92.61705,
,,,,,,92.66285,
,,,,,,92.664975,
,,,,,,92.68145,
,,,,,,92.739275,
,,,,,,92.743575,
,,,,,,92.76665,
,,,,,,92.776275,
,,,,,,92.782575,
,,,,,,92.7879,
,,,,,,92.792325,
,,,,,,92.7961,
,,,,,,92.800825,
,,,,,,92.80575,
,,,,,,92.809625,
,,,,,,92.81535,
,,,,,,92.82465,
,,,,,,92.82935,
,,,,,,92.852575,
,,,,,,92.8619,
,,,,,,92.879125,
,,,,,,92.887225,
,,,,,,92.89855,
,,,,,,92.9118,
,,,,,,92.92305,
,,,,,,92.93845,
,,,,,,92.960225,
,,,,,,92.9796,
,,,,,,92.998125,
,,,,,,93.0081,
,,,,,,93.047825,
,,,,,,93.08055,
,,,,,,93.131225,
,,,,,,93.143275,
,,,,,,93.1455,
,,,,,,93.151475,
,,,,,,93.16255,
,,,,,,93.1663,
,,,,,,93.17615,
,,,,,,93.186975,
,,,,,,93.191925,
,,,,,,93.198475,
,,,,,,93.206575,
,,,,,,93.2158,
,,,,,,93.224625,
,,,,,,93.240975,
,,,,,,93.269025,
,,,,,,93.2778,
,,,,,,93.295375,
,,,,,,93.3182,
,,,,,,93.328525,
,,,,,,93.3533,
,,,,,,93.3815,
,,,,,,93.41135,
,,,,,,93.433575,
,,,,,,93.470625,
,,,,,,93.495425,
,,,,,,93.540675,
,,,,,,93.56105,
,,,,,,93.5839,
,,,,,,93.5916,
,,,,,,93.59935,
,,,,,,93.604175,
,,,,,,93.608925,
,,,,,,93.613175,
,,,,,,93.61885,
,,,,,,93.622925,
,,,,,,93.630275,
,,,,,,93.63505,
,,,,,,93.6394,
,,,,,,93.6447,
,,,,,,93.650225,
,,,,,,93.65595,
,,,,,,93.661475,
,,,,,,93.667475,
,,,,,,93.6799,
,,,,,,93.69375,
,,,,,,93.709075,
,,,,,,93.732075,
,,,,,,93.751,
,,,,,,93.8426,
,,,,,,93.892975,
,,,,,,93.931025,
,,,,,,93.951625,
,,,,,,93.98625,
,,,,,,94.001825,
,,,,,,94.021425,
,,,,,,94.038125,
,,,,,,94.056275,
,,,,,,94.06485,
,,,,,,94.07985,
,,,,,,94.095475,
,,,,,,94.11555,
,,,,,,94.128375,
,,,,,,94.142675,
,,,,,,94.15435,
,,,,,,94.163575,
,,,,,,94.189875,
,,,,,,94.1993,
,,,,,,94.208925,
,,,,,,94.216425,
,,,,,,94.22865,
,,,,,,94.242125,
,,,,,,94.254125,
,,,,,,94.267575,
,,,,,,94.29725,
,,,,,,94.3032,
,,,,,,94.316125,
,,,,,,94.33825,
,,,,,,94.3487,
,,,,,,94.38225,
,,,,,,94.4431,
,,,,,,94.47175,
,,,,,,94.49505,
,,,,,,94.517775,
,,,,,,94.547075,
,,,,,,94.58815,
,,,,,,94.617075,
,,,,,,94.67995,
,,,,,,94.68645,
,,,,,,94.6941,
,,,,,,94.700575,
,,,,,,94.706075,
,,,,,,94.710975,
,,,,,,94.716225,
,,,,,,94.720075,
,,,,,,94.724775,
,,,,,,94.727725,
,,,,,,94.7294,
,,,,,,94.75095,
,,,,,,94.760075,
,,,,,,94.766525,
,,,,,,94.778,
,,,,,,94.785,
,,,,,,94.797,
,,,,,,94.805875,
,,,,,,94.81455,
,,,,,,94.827025,
,,,,,,94.835975,
,,,,,,94.8486,
,,,,,,94.8707,
,,,,,,94.888275,
,,,,,,94.9049,
,,,,,,94.927425,
,,,,,,94.954825,
,,,,,,94.97505,
,,,,,,95.00285,
,,,,,,95.04085,
,,,,,,95.0902,
,,,,,,95.105425,
,,,,,,95.116675,
,,,,,,95.124975,
,,,,,,95.1328,
,,,,,,95.143175,
,,,,,,95.149375,
,,,,,,95.1597,
,,,,,,95.16465,
,,,,,,95.17195,
,,,,,,95.1809,
,,,,,,95.193075,
,,,,,,95.1999,
,,,,,,95.2108,
,,,,,,95.22025,
,,,,,,95.23135,
,,,,,,95.250675,
,,,,,,95.28215,
,,,,,,95.3109,
,,,,,,95.3272,
,,,,,,95.338775,
,,,,,,95.3544,
,,,,,,95.359275,
,,,,,,95.367,
,,,,,,95.372775,
,,,,,,95.3852,
,,,,,,95.3954,
,,,,,,95.4049,
,,,,,,95.41465,
,,,,,,95.428125,
,,,,,,95.439525,
,,,,,,95.44505,
,,,,,,95.4545,
,,,,,,95.469475,
,,,,,,95.4803,
,,,,,,95.494325,
,,,,,,95.5136,
,,,,,,95.533775,
,,,,,,95.56,
,,,,,,95.580175,
,,,,,,95.60095,
,,,,,,95.6094,
,,,,,,95.624425,
,,,,,,95.649,
,,,,,,95.665625,
,,,,,,95.677725,
